	OrthologID	Ambrosiozyma_kashinagacola	Saccharomyces_cerevisiae
3194	OG0003194	-processed-gene-5.133-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-5.133&CDS=1-930	YML004C
3195	OG0003195	-processed-gene-5.134-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-5.134&CDS=1-7242	YIL129C
3196	OG0003196	-processed-gene-5.135-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-5.135&CDS=1-1572	YHR045W
3197	OG0003197	-processed-gene-5.136-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-5.136&CDS=1-1098	YHR071W
3198	OG0003198	-processed-gene-5.111-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-5.111&CDS=1-2625	YLR166C
3199	OG0003199	-processed-gene-5.137-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-5.137&CDS=1-4713	YDR180W
3200	OG0003200	-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-5.112&CDS=1-1101	YDR202C
3201	OG0003201	-processed-gene-6.118-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.118&CDS=1-2178	YHR072W
3202	OG0003202	-processed-gene-6.119-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.119&CDS=1-1542	YPL003W
3203	OG0003203	-processed-gene-6.121-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.121&CDS=1-672	YKL070W
3204	OG0003204	-processed-gene-6.103-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.103&CDS=1-1146	YNL084C
3205	OG0003205	-processed-gene-6.123-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.123&CDS=1-3189	YIL128W
3206	OG0003206	-processed-gene-6.124-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.124&CDS=1-1701	YDR536W
3207	OG0003207	-snap-gene-6.143-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-snap-gene-6.143&CDS=1-1650	YPR169W
3208	OG0003208	-processed-gene-6.126-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.126&CDS=1-2460	YJR113C
3209	OG0003209	-processed-gene-6.127-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.127&CDS=1-429	YPR168W
3210	OG0003210	-processed-gene-6.105-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.105&CDS=1-810	YPR167C
3211	OG0003211	-processed-gene-6.106-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.106&CDS=1-606	YPR165W
3212	OG0003212	-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.129&CDS=1-1296	YCL034W
3213	OG0003213	-processed-gene-6.82-mRNA-1_1&gene=genemark-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.82&CDS=1-1320	YHR005C
3214	OG0003214	-processed-gene-6.84-mRNA-1_1&gene=genemark-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.84&CDS=1-1992	YKL025C
3215	OG0003215	-processed-gene-6.108-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.108&CDS=1-777	YIR035C
3216	OG0003216	-processed-gene-6.110-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.110&CDS=1-2508	YNL041C
3217	OG0003217	-processed-gene-6.132-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.132&CDS=1-1272	YIL103W
3218	OG0003218	-processed-gene-6.111-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.111&CDS=1-1542	YIL104C
3219	OG0003219	-snap-gene-6.141-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-snap-gene-6.141&CDS=1-2985	YKL155C
3220	OG0003220	-processed-gene-6.115-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.115&CDS=1-333	YOR265W
3221	OG0003221	-processed-gene-6.135-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.135&CDS=1-1158	YOR262W
3222	OG0003222	-snap-gene-6.142-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-snap-gene-6.142&CDS=1-1983	YFL023W
3223	OG0003223	-processed-gene-6.117-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.117&CDS=1-966	YOR239W
3224	OG0003224	-processed-gene-6.90-mRNA-1_1&gene=genemark-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.90&CDS=1-807	YPL149W
3225	OG0003225	-processed-gene-6.91-mRNA-1_1&gene=genemark-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-6.91&CDS=1-1116	YOR136W
3226	OG0003226	-processed-gene-7.6-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.6&CDS=1-735	YDR410C
3227	OG0003227	-augustus-gene-7.54-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-augustus-gene-7.54&CDS=1-1122	YLR291C
3228	OG0003228	-augustus-gene-7.55-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-augustus-gene-7.55&CDS=1-522	YPL170W
3229	OG0003229	-processed-gene-7.32-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.32&CDS=1-2034	YDR425W
3230	OG0003230	-processed-gene-7.15-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.15&CDS=1-642	YEL024W
3231	OG0003231	-processed-gene-7.73-mRNA-1_1&gene=genemark-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.73&CDS=1-2598	YJR040W
3232	OG0003232	-processed-gene-7.18-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.18&CDS=1-1110	YGL198W
3233	OG0003233	-processed-gene-7.37-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.37&CDS=1-1830	YGL183C
3234	OG0003234	-processed-gene-7.38-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.38&CDS=1-1287	YBR279W
3235	OG0003235	-processed-gene-7.39-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.39&CDS=1-378	YEL026W
3236	OG0003236	-processed-gene-7.20-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.20&CDS=1-480	YEL027W
3237	OG0003237	-processed-gene-7.21-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.21&CDS=1-327	YNL135C
3238	OG0003238	-processed-gene-7.132-mRNA-1_1&gene=snap_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.132&CDS=1-1002	YBR053C
3239	OG0003239	-augustus-gene-7.57-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-augustus-gene-7.57&CDS=1-435	YJR055W
3240	OG0003240	-processed-gene-7.42-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.42&CDS=1-279	YJL062W-A
3241	OG0003241	-processed-gene-7.24-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.24&CDS=1-1773	YJL069C
3242	OG0003242	-processed-gene-7.43-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.43&CDS=1-1572	YNL138W
3243	OG0003243	-processed-gene-7.25-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.25&CDS=1-2247	YNL059C
3244	OG0003244	-processed-gene-7.44-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.44&CDS=1-1857	YNL061W
3245	OG0003245	-processed-gene-7.26-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.26&CDS=1-1377	YNL062C
3246	OG0003246	-processed-gene-7.45-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.45&CDS=1-2220	YNL137C
3247	OG0003247	-processed-gene-7.46-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.46&CDS=1-285	YMR286W
3248	OG0003248	-processed-gene-7.48-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.48&CDS=1-1002	YFR007W
3249	OG0003249	-processed-gene-7.30-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-7.30&CDS=1-1365	YDR148C
3250	OG0003250	-processed-gene-8.2-mRNA-1_1&gene=snap_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.2&CDS=1-5556	YLR305C
3251	OG0003251	-augustus-gene-8.38-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-augustus-gene-8.38&CDS=1-735	YPR016C
3252	OG0003252	-processed-gene-8.100-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.100&CDS=1-2694	YLL026W
3253	OG0003253	-processed-gene-8.81-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.81&CDS=1-1254	YMR091C
3254	OG0003254	-processed-gene-8.82-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.82&CDS=1-870	YGR096W
3255	OG0003255	-processed-gene-8.101-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.101&CDS=1-1674	YPR144C
3256	OG0003256	-processed-gene-8.102-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.102&CDS=1-2256	YHR197W
3257	OG0003257	-processed-gene-8.83-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.83&CDS=1-660	YGR095C
3258	OG0003258	-processed-gene-8.103-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.103&CDS=1-3174	YGR094W
3259	OG0003259	-processed-gene-8.84-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.84&CDS=1-1533	YGR091W
3260	OG0003260	-processed-gene-8.105-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.105&CDS=1-4071	YAL024C
3261	OG0003261	-processed-gene-8.87-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.87&CDS=1-1560	YMR319C
3262	OG0003262	-processed-gene-8.108-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.108&CDS=1-867	YOR358W
3263	OG0003263	-processed-gene-8.89-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.89&CDS=1-5670	YNL242W
3264	OG0003264	-processed-gene-8.90-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.90&CDS=1-483	YOR357C
3265	OG0003265	-processed-gene-8.91-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.91&CDS=1-831	YLR178C
3266	OG0003266	-processed-gene-8.110-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.110&CDS=1-399	YNL113W
3267	OG0003267	-processed-gene-8.94-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.94&CDS=1-2283	YOR113W
3268	OG0003268	-processed-gene-8.111-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.111&CDS=1-3540	YIL130W
3269	OG0003269	-processed-gene-8.96-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.96&CDS=1-1251	YKL059C
3270	OG0003270	-processed-gene-8.98-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-8.98&CDS=1-918	YBR085W
3271	OG0003271	-processed-gene-9.6-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.6&CDS=1-567	YOR096W
3272	OG0003272	-processed-gene-9.2-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.2&CDS=1-708	YOR095C
3273	OG0003273	-processed-gene-9.8-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.8&CDS=1-1722	YDL020C
3274	OG0003274	-processed-gene-9.9-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.9&CDS=1-2202	YDR172W
3275	OG0003275	-processed-gene-9.26-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.26&CDS=1-1848	YAL016W
3276	OG0003276	-processed-gene-9.118-mRNA-1_1&gene=genemark-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.118&CDS=1-183	YBR162W-A
3277	OG0003277	-processed-gene-9.28-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.28&CDS=1-2334	YOR322C
3278	OG0003278	-processed-gene-9.29-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.29&CDS=1-771	YCR016W
3279	OG0003279	-processed-gene-9.30-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.30&CDS=1-1374	YBR243C
3280	OG0003280	-processed-gene-9.13-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.13&CDS=1-1185	YGL111W
3281	OG0003281	-processed-gene-9.32-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.32&CDS=1-1965	YGL110C
3282	OG0003282	-processed-gene-9.33-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.33&CDS=1-1101	YGL100W
3283	OG0003283	-processed-gene-9.35-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.35&CDS=1-426	YDR397C
3284	OG0003284	-processed-gene-9.36-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.36&CDS=1-1194	YGL246C
3285	OG0003285	-processed-gene-9.15-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.15&CDS=1-2172	YGL245W
3286	OG0003286	-processed-gene-9.37-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.37&CDS=1-2271	YFR048W
3287	OG0003287	-processed-gene-9.16-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.16&CDS=1-1581	YGL244W
3288	OG0003288	-processed-gene-9.38-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.38&CDS=1-3141	YGL241W
3289	OG0003289	-processed-gene-9.39-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.39&CDS=1-1869	YOL152W
3290	OG0003290	-processed-gene-9.17-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.17&CDS=1-1884	YER068W
3291	OG0003291	-processed-gene-9.42-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.42&CDS=1-1290	YGL247W
3292	OG0003292	-processed-gene-9.19-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.19&CDS=1-2058	YDR234W
3293	OG0003293	-processed-gene-9.43-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.43&CDS=1-417	YDL208W
3294	OG0003294	-processed-gene-9.20-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-9.20&CDS=1-1566	YDR235W
3295	OG0003295	-processed-gene-10.130-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.130&CDS=1-897	YDR237W
3296	OG0003296	-processed-gene-10.106-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.106&CDS=1-1617	YDL207W
3297	OG0003297	-processed-gene-10.107-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.107&CDS=1-555	YDR236C
3298	OG0003298	-processed-gene-10.131-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.131&CDS=1-891	YPR114W
3299	OG0003299	-augustus-gene-10.1-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-augustus-gene-10.1&CDS=1-2844	YDR238C
3300	OG0003300	-processed-gene-10.108-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.108&CDS=1-1218	YDR331W
3301	OG0003301	-processed-gene-10.109-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.109&CDS=1-1311	YIR008C
3302	OG0003302	-processed-gene-10.110-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.110&CDS=1-975	YPL111W
3303	OG0003303	-processed-gene-10.114-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.114&CDS=1-1386	YNL142W
3304	OG0003304	-processed-gene-10.136-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.136&CDS=1-1650	YFL027C
3305	OG0003305	-processed-gene-10.137-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.137&CDS=1-2691	YMR302C
3306	OG0003306	-processed-gene-10.138-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.138&CDS=1-1674	YJR064W
3307	OG0003307	-processed-gene-10.139-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.139&CDS=1-879	YDL111C
3308	OG0003308	-processed-gene-10.117-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.117&CDS=1-369	YJR063W
3309	OG0003309	-processed-gene-10.140-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.140&CDS=1-954	YJR070C
3310	OG0003310	-processed-gene-10.118-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.118&CDS=1-888	YKL206C
3311	OG0003311	-processed-gene-10.119-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.119&CDS=1-447	YBR282W
3312	OG0003312	-processed-gene-10.142-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.142&CDS=1-750	YJL065C
3313	OG0003313	-processed-gene-10.120-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.120&CDS=1-1131	YJR068W
3314	OG0003314	-processed-gene-10.144-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.144&CDS=1-2523	YGR198W
3315	OG0003315	-processed-gene-10.121-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.121&CDS=1-2229	YPL020C
3316	OG0003316	-processed-gene-10.146-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.146&CDS=1-2754	YFL003C
3317	OG0003317	-processed-gene-10.147-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.147&CDS=1-1014	YPL015C
3318	OG0003318	-processed-gene-10.122-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.122&CDS=1-2970	YPL009C
3319	OG0003319	-processed-gene-10.148-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.148&CDS=1-567	YPL010W
3320	OG0003320	-processed-gene-10.149-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.149&CDS=1-1014	YCR060W
3321	OG0003321	-processed-gene-10.124-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.124&CDS=1-1029	YCR059C
3322	OG0003322	-processed-gene-10.150-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.150&CDS=1-555	YNR024W
3323	OG0003323	-processed-gene-10.126-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.126&CDS=1-2736	YCR057C
3324	OG0003324	-processed-gene-10.28-mRNA-1_1&gene=genemark-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.28&CDS=1-1692	YCR054C
3325	OG0003325	-processed-gene-10.128-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-10.128&CDS=1-729	YGR271C-A
3326	OG0003326	-processed-gene-11.3-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.3&CDS=1-1788	YLR133W
3327	OG0003327	-processed-gene-11.4-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.4&CDS=1-3021	YLL031C
3328	OG0003328	-processed-gene-11.5-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.5&CDS=1-2643	YHL023C
3329	OG0003329	-processed-gene-11.28-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.28&CDS=1-2940	YLL032C
3330	OG0003330	-processed-gene-11.32-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.32&CDS=1-2079	YCR008W
3331	OG0003331	-processed-gene-11.34-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.34&CDS=1-1218	YCL008C
3332	OG0003332	-augustus-gene-11.56-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-augustus-gene-11.56&CDS=1-216	YCL005W-A
3333	OG0003333	-processed-gene-11.10-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.10&CDS=1-1413	YLR175W
3334	OG0003334	-augustus-gene-11.57-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-augustus-gene-11.57&CDS=1-789	YCR009C
3335	OG0003335	-processed-gene-11.12-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.12&CDS=1-1047	YNL007C
3336	OG0003336	-processed-gene-11.13-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.13&CDS=1-909	YNL006W
3337	OG0003337	-processed-gene-11.39-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.39&CDS=1-1347	YDR300C
3338	OG0003338	-augustus-gene-11.58-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-augustus-gene-11.58&CDS=1-441	YDL008W
3339	OG0003339	-processed-gene-11.16-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.16&CDS=1-1305	YKL143W
3340	OG0003340	-processed-gene-11.17-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.17&CDS=1-1584	YDR299W
3341	OG0003341	-processed-gene-11.18-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.18&CDS=1-3699	YDR495C
3342	OG0003342	-processed-gene-11.42-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.42&CDS=1-1398	YGL059W
3343	OG0003343	-processed-gene-11.21-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.21&CDS=1-1095	YOR388C
3344	OG0003344	-processed-gene-11.22-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.22&CDS=1-1020	YNL289W
3345	OG0003345	-processed-gene-11.46-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.46&CDS=1-618	YJR133W
3346	OG0003346	-processed-gene-11.48-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.48&CDS=1-1068	YOL067C
3347	OG0003347	-processed-gene-11.24-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.24&CDS=1-1545	YDR168W
3348	OG0003348	-processed-gene-11.49-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.49&CDS=1-450	YOL071W
3349	OG0003349	-processed-gene-11.25-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.25&CDS=1-705	YOR202W
3350	OG0003350	-processed-gene-11.26-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-11.26&CDS=1-1419	YPL112C
3351	OG0003351	-processed-gene-12.8-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-12.8&CDS=1-1698	YLR324W
3352	OG0003352	-processed-gene-12.9-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-12.9&CDS=1-1290	YGR005C
3353	OG0003353	-processed-gene-12.5-mRNA-1_1&gene=augustus_masked-gi|1002316256|dbj|BCGA01000001.1|-processed-gene-12.5&CDS=1-963	YGR006W
3354	OG0003354	-augustus-gene-12.92-mRNA-1_1&gene=maker-gi|1002316256|dbj|BCGA01000001.1|-augustus-gene-12.92&CDS=1-234	YLR325C
