	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035659_Saturnispora_dispora
2880	OG0002880	YPL094C	augustus_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-0.33&CDS=1-966
2881	OG0002881	YPL098C	augustus_masked-NODE_8_length_274536_cov_13.0098_ID_15-processed-gene-1.246-mRNA-1_1&gene=augustus_masked-NODE_8_length_274536_cov_13.0098_ID_15-processed-gene-1.246&CDS=1-351
2882	OG0002882	YPL101W	augustus_masked-NODE_2_length_413142_cov_13.6053_ID_3-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_2_length_413142_cov_13.6053_ID_3-processed-gene-0.51&CDS=1-1233
2883	OG0002883	YPL103C	maker-NODE_12_length_241223_cov_13.3852_ID_23-augustus-gene-0.57-mRNA-1_1&gene=maker-NODE_12_length_241223_cov_13.3852_ID_23-augustus-gene-0.57&CDS=1-3111
2884	OG0002884	YPL104W	augustus_masked-NODE_20_length_198251_cov_12.8437_ID_39-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_20_length_198251_cov_12.8437_ID_39-processed-gene-0.78&CDS=1-1983
2885	OG0002885	YPL106C	augustus_masked-NODE_15_length_230213_cov_14.9326_ID_29-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-NODE_15_length_230213_cov_14.9326_ID_29-processed-gene-1.185&CDS=1-2082
2886	OG0002886	YPL107W	augustus_masked-NODE_15_length_230213_cov_14.9326_ID_29-processed-gene-1.158-mRNA-1_1&gene=augustus_masked-NODE_15_length_230213_cov_14.9326_ID_29-processed-gene-1.158&CDS=1-666
2887	OG0002887	YPL108W	augustus_masked-NODE_37_length_88312_cov_15.5914_ID_73-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_37_length_88312_cov_15.5914_ID_73-processed-gene-0.112&CDS=1-459
2888	OG0002888	YPL109C	maker-NODE_7_length_339440_cov_13.1671_ID_13-snap-gene-1.86-mRNA-1_1&gene=maker-NODE_7_length_339440_cov_13.1671_ID_13-snap-gene-1.86&CDS=1-1878
2889	OG0002889	YPL110C	augustus_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-1.29&CDS=1-3291
2890	OG0002890	YPL111W	maker-NODE_16_length_229556_cov_13.3766_ID_31-augustus-gene-1.155-mRNA-1_1&gene=maker-NODE_16_length_229556_cov_13.3766_ID_31-augustus-gene-1.155&CDS=1-1785
2891	OG0002891	YPL117C	snap_masked-NODE_13_length_240495_cov_14.5375_ID_25-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_13_length_240495_cov_14.5375_ID_25-processed-gene-1.25&CDS=1-819
2892	OG0002892	YPL118W	augustus_masked-NODE_60_length_30327_cov_14.1058_ID_119-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_60_length_30327_cov_14.1058_ID_119-processed-gene-0.19&CDS=1-1122
2893	OG0002893	YPL122C	augustus_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-0.18&CDS=1-1605
2894	OG0002894	YPL123C	augustus_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-1.37&CDS=1-1221
2895	OG0002895	YPL126W	snap_masked-NODE_62_length_29703_cov_21.0021_ID_123-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_62_length_29703_cov_21.0021_ID_123-processed-gene-0.40&CDS=1-2511
2896	OG0002896	YPL128C	augustus_masked-NODE_49_length_57152_cov_18.9998_ID_97-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_49_length_57152_cov_18.9998_ID_97-processed-gene-0.75&CDS=1-2298
2897	OG0002897	YPL129W	snap_masked-NODE_6_length_370912_cov_13.7352_ID_11-processed-gene-2.184-mRNA-1_1&gene=snap_masked-NODE_6_length_370912_cov_13.7352_ID_11-processed-gene-2.184&CDS=1-717
2898	OG0002898	YPL131W	augustus_masked-NODE_14_length_239203_cov_13.5586_ID_27-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_14_length_239203_cov_13.5586_ID_27-processed-gene-0.79&CDS=1-885
2899	OG0002899	YPL132W	augustus_masked-NODE_9_length_256851_cov_14.1922_ID_17-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_9_length_256851_cov_14.1922_ID_17-processed-gene-1.134&CDS=1-786
2900	OG0002900	YPL133C	augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-2.156-mRNA-1_1&gene=augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-2.156&CDS=1-1653
2901	OG0002901	YPL135W	augustus_masked-NODE_9_length_256851_cov_14.1922_ID_17-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-NODE_9_length_256851_cov_14.1922_ID_17-processed-gene-1.133&CDS=1-468
2902	OG0002902	YPL138C	augustus_masked-NODE_5_length_372571_cov_13.8421_ID_9-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_5_length_372571_cov_13.8421_ID_9-processed-gene-2.39&CDS=1-1107
2903	OG0002903	YPL141C	augustus_masked-NODE_48_length_58458_cov_14.8195_ID_95-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_48_length_58458_cov_14.8195_ID_95-processed-gene-0.47&CDS=1-2475
2904	OG0002904	YPL144W	augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-1.21&CDS=1-390
2905	OG0002905	YPL146C	augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-1.42&CDS=1-1278
2906	OG0002906	YPL147W	genemark-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-1.67-mRNA-1_1&gene=genemark-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-1.67&CDS=1-2472
2907	OG0002907	YPL150W	maker-NODE_2_length_413142_cov_13.6053_ID_3-augustus-gene-2.132-mRNA-1_1&gene=maker-NODE_2_length_413142_cov_13.6053_ID_3-augustus-gene-2.132&CDS=1-2394
2908	OG0002908	YPL151C	augustus_masked-NODE_11_length_244494_cov_14.5393_ID_21-processed-gene-1.153-mRNA-1_1&gene=augustus_masked-NODE_11_length_244494_cov_14.5393_ID_21-processed-gene-1.153&CDS=1-1323
2909	OG0002909	YPL153C	augustus_masked-NODE_3_length_385180_cov_19.4344_ID_5-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_3_length_385180_cov_19.4344_ID_5-processed-gene-1.81&CDS=1-2295
2910	OG0002910	YPL155C	augustus_masked-NODE_25_length_169014_cov_14.7401_ID_49-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-NODE_25_length_169014_cov_14.7401_ID_49-processed-gene-0.156&CDS=1-2169
2911	OG0002911	YPL160W	augustus_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-2.29&CDS=1-3300
2912	OG0002912	YPL162C	augustus_masked-NODE_23_length_174894_cov_13.9307_ID_45-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-NODE_23_length_174894_cov_13.9307_ID_45-processed-gene-0.215&CDS=1-603
2913	OG0002913	YPL164C	snap_masked-NODE_6_length_370912_cov_13.7352_ID_11-processed-gene-2.247-mRNA-1_1&gene=snap_masked-NODE_6_length_370912_cov_13.7352_ID_11-processed-gene-2.247&CDS=1-1959
2914	OG0002914	YPL167C	snap_masked-NODE_34_length_105913_cov_14.4426_ID_67-processed-gene-0.148-mRNA-1_1&gene=snap_masked-NODE_34_length_105913_cov_14.4426_ID_67-processed-gene-0.148&CDS=1-5025
2915	OG0002915	YPL169C	augustus_masked-NODE_18_length_212264_cov_12.3928_ID_35-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_18_length_212264_cov_12.3928_ID_35-processed-gene-0.100&CDS=1-1683
2916	OG0002916	YPL170W	augustus_masked-NODE_8_length_274536_cov_13.0098_ID_15-processed-gene-1.225-mRNA-1_1&gene=augustus_masked-NODE_8_length_274536_cov_13.0098_ID_15-processed-gene-1.225&CDS=1-483
2917	OG0002917	YPL172C	augustus_masked-NODE_15_length_230213_cov_14.9326_ID_29-processed-gene-1.177-mRNA-1_1&gene=augustus_masked-NODE_15_length_230213_cov_14.9326_ID_29-processed-gene-1.177&CDS=1-1341
2918	OG0002918	YPL173W	snap_masked-NODE_63_length_27121_cov_15.8847_ID_125-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_63_length_27121_cov_15.8847_ID_125-processed-gene-0.32&CDS=1-1056
2919	OG0002919	YPL175W	augustus_masked-NODE_24_length_170623_cov_13.7203_ID_47-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-NODE_24_length_170623_cov_13.7203_ID_47-processed-gene-0.216&CDS=1-1344
2920	OG0002920	YPL178W	genemark-NODE_39_length_79204_cov_17.3997_ID_77-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_39_length_79204_cov_17.3997_ID_77-processed-gene-0.33&CDS=1-618
2921	OG0002921	YPL180W	augustus_masked-NODE_28_length_155222_cov_15.9409_ID_55-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-NODE_28_length_155222_cov_15.9409_ID_55-processed-gene-0.141&CDS=1-1218
2922	OG0002922	YPL181W	augustus_masked-NODE_28_length_155222_cov_15.9409_ID_55-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_28_length_155222_cov_15.9409_ID_55-processed-gene-0.142&CDS=1-975
2923	OG0002923	YPL183W-A	snap_masked-NODE_28_length_155222_cov_15.9409_ID_55-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_28_length_155222_cov_15.9409_ID_55-processed-gene-0.66&CDS=1-201
2924	OG0002924	YPL184C	augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-2.105&CDS=1-2094
2925	OG0002925	YPL188W	augustus_masked-NODE_53_length_46141_cov_13.7266_ID_105-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_53_length_46141_cov_13.7266_ID_105-processed-gene-0.15&CDS=1-1221
2926	OG0002926	YPL190C	snap_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-2.196-mRNA-1_1&gene=snap_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-2.196&CDS=1-2307
2927	OG0002927	YPL195W	augustus_masked-NODE_39_length_79204_cov_17.3997_ID_77-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_39_length_79204_cov_17.3997_ID_77-processed-gene-0.66&CDS=1-2769
2928	OG0002928	YPL196W	augustus_masked-NODE_34_length_105913_cov_14.4426_ID_67-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_34_length_105913_cov_14.4426_ID_67-processed-gene-0.62&CDS=1-765
2929	OG0002929	YPL199C	maker-NODE_28_length_155222_cov_15.9409_ID_55-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_28_length_155222_cov_15.9409_ID_55-augustus-gene-0.5&CDS=1-2688
2930	OG0002930	YPL204W	augustus_masked-NODE_29_length_133825_cov_22.1428_ID_57-processed-gene-0.195-mRNA-1_1&gene=augustus_masked-NODE_29_length_133825_cov_22.1428_ID_57-processed-gene-0.195&CDS=1-1218
2931	OG0002931	YPL206C	augustus_masked-NODE_16_length_229556_cov_13.3766_ID_31-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_16_length_229556_cov_13.3766_ID_31-processed-gene-0.29&CDS=1-909
2932	OG0002932	YPL207W	augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-3.101&CDS=1-2049
2933	OG0002933	YPL209C	augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.259-mRNA-1_1&gene=augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.259&CDS=1-972
2934	OG0002934	YPL210C	augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.279-mRNA-1_1&gene=augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.279&CDS=1-1674
2935	OG0002935	YPL211W	augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.239-mRNA-1_1&gene=augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.239&CDS=1-543
2936	OG0002936	YPL212C	maker-NODE_21_length_192997_cov_18.7535_ID_41-augustus-gene-0.111-mRNA-1_1&gene=maker-NODE_21_length_192997_cov_18.7535_ID_41-augustus-gene-0.111&CDS=1-1425
2937	OG0002937	YPL215W	augustus_masked-NODE_29_length_133825_cov_22.1428_ID_57-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-NODE_29_length_133825_cov_22.1428_ID_57-processed-gene-0.197&CDS=1-939
2938	OG0002938	YPL217C	augustus_masked-NODE_19_length_205091_cov_16.4028_ID_37-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-NODE_19_length_205091_cov_16.4028_ID_37-processed-gene-1.108&CDS=1-3507
2939	OG0002939	YPL218W	augustus_masked-NODE_19_length_205091_cov_16.4028_ID_37-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_19_length_205091_cov_16.4028_ID_37-processed-gene-1.113&CDS=1-567
2940	OG0002940	YPL222W	augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.238-mRNA-1_1&gene=augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.238&CDS=1-1797
2941	OG0002941	YPL225W	augustus_masked-NODE_28_length_155222_cov_15.9409_ID_55-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_28_length_155222_cov_15.9409_ID_55-processed-gene-0.113&CDS=1-453
2942	OG0002942	YPL226W	augustus_masked-NODE_14_length_239203_cov_13.5586_ID_27-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_14_length_239203_cov_13.5586_ID_27-processed-gene-1.33&CDS=1-3570
2943	OG0002943	YPL227C	maker-NODE_17_length_217078_cov_19.5731_ID_33-snap-gene-1.145-mRNA-1_1&gene=maker-NODE_17_length_217078_cov_19.5731_ID_33-snap-gene-1.145&CDS=1-2367
2944	OG0002944	YPL231W	augustus_masked-NODE_13_length_240495_cov_14.5375_ID_25-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_13_length_240495_cov_14.5375_ID_25-processed-gene-0.54&CDS=1-5625
2945	OG0002945	YPL234C	augustus_masked-NODE_16_length_229556_cov_13.3766_ID_31-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_16_length_229556_cov_13.3766_ID_31-processed-gene-0.36&CDS=1-474
2946	OG0002946	YPL235W	augustus_masked-NODE_16_length_229556_cov_13.3766_ID_31-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_16_length_229556_cov_13.3766_ID_31-processed-gene-0.11&CDS=1-1395
2947	OG0002947	YPL237W	maker-NODE_25_length_169014_cov_14.7401_ID_49-augustus-gene-0.9-mRNA-1_1&gene=maker-NODE_25_length_169014_cov_14.7401_ID_49-augustus-gene-0.9&CDS=1-1338
2948	OG0002948	YPL244C	augustus_masked-NODE_16_length_229556_cov_13.3766_ID_31-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_16_length_229556_cov_13.3766_ID_31-processed-gene-0.34&CDS=1-981
2949	OG0002949	YPL245W	augustus_masked-NODE_47_length_59245_cov_14.3977_ID_93-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_47_length_59245_cov_14.3977_ID_93-processed-gene-0.11&CDS=1-1311
2950	OG0002950	YPL246C	snap_masked-NODE_16_length_229556_cov_13.3766_ID_31-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_16_length_229556_cov_13.3766_ID_31-processed-gene-0.62&CDS=1-1161
2951	OG0002951	YPL248C	snap_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-2.101-mRNA-1_1&gene=snap_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-2.101&CDS=1-2835
2952	OG0002952	YPL249C	augustus_masked-NODE_51_length_55298_cov_15.9336_ID_101-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_51_length_55298_cov_15.9336_ID_101-processed-gene-0.30&CDS=1-2955
2953	OG0002953	YPL252C	augustus_masked-NODE_33_length_109861_cov_14.7525_ID_65-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_33_length_109861_cov_14.7525_ID_65-processed-gene-0.4&CDS=1-432
2954	OG0002954	YPL260W	augustus_masked-NODE_25_length_169014_cov_14.7401_ID_49-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_25_length_169014_cov_14.7401_ID_49-processed-gene-0.137&CDS=1-1377
2955	OG0002955	YPL262W	augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-2.103&CDS=1-1458
2956	OG0002956	YPL263C	augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-0.70&CDS=1-1884
2957	OG0002957	YPL265W	augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.230-mRNA-1_1&gene=augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.230&CDS=1-1719
2958	OG0002958	YPL266W	augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-0.51&CDS=1-960
2959	OG0002959	YPL268W	augustus_masked-NODE_29_length_133825_cov_22.1428_ID_57-processed-gene-0.163-mRNA-1_1&gene=augustus_masked-NODE_29_length_133825_cov_22.1428_ID_57-processed-gene-0.163&CDS=1-2388
2960	OG0002960	YPL271W	maker-NODE_39_length_79204_cov_17.3997_ID_77-snap-gene-0.41-mRNA-1_1&gene=maker-NODE_39_length_79204_cov_17.3997_ID_77-snap-gene-0.41&CDS=1-195
2961	OG0002961	YPR003C	augustus_masked-NODE_31_length_120811_cov_13.3693_ID_61-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_31_length_120811_cov_13.3693_ID_61-processed-gene-0.82&CDS=1-2181
2962	OG0002962	YPR010C	augustus_masked-NODE_2_length_413142_cov_13.6053_ID_3-processed-gene-3.159-mRNA-1_1&gene=augustus_masked-NODE_2_length_413142_cov_13.6053_ID_3-processed-gene-3.159&CDS=1-3507
2963	OG0002963	YPR010C-A	augustus_masked-NODE_72_length_15529_cov_13.7644_ID_143-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_72_length_15529_cov_13.7644_ID_143-processed-gene-0.16&CDS=1-213
2964	OG0002964	YPR017C	genemark-NODE_10_length_245165_cov_16.6148_ID_19-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_10_length_245165_cov_16.6148_ID_19-processed-gene-0.0&CDS=1-342
2965	OG0002965	YPR018W	augustus_masked-NODE_38_length_80193_cov_14.4369_ID_75-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_38_length_80193_cov_14.4369_ID_75-processed-gene-0.24&CDS=1-1758
2966	OG0002966	YPR019W	maker-NODE_38_length_80193_cov_14.4369_ID_75-augustus-gene-0.37-mRNA-1_1&gene=maker-NODE_38_length_80193_cov_14.4369_ID_75-augustus-gene-0.37&CDS=1-3126
2967	OG0002967	YPR021C	augustus_masked-NODE_6_length_370912_cov_13.7352_ID_11-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_6_length_370912_cov_13.7352_ID_11-processed-gene-0.73&CDS=1-2097
2968	OG0002968	YPR022C	maker-NODE_3_length_385180_cov_19.4344_ID_5-snap-gene-2.301-mRNA-1_1&gene=maker-NODE_3_length_385180_cov_19.4344_ID_5-snap-gene-2.301&CDS=1-2640
2969	OG0002969	YPR023C	augustus_masked-NODE_20_length_198251_cov_12.8437_ID_39-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_20_length_198251_cov_12.8437_ID_39-processed-gene-0.61&CDS=1-960
2970	OG0002970	YPR024W	augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_4_length_384069_cov_13.5194_ID_7-processed-gene-2.120&CDS=1-2049
2971	OG0002971	YPR025C	genemark-NODE_47_length_59245_cov_14.3977_ID_93-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_47_length_59245_cov_14.3977_ID_93-processed-gene-0.32&CDS=1-1005
2972	OG0002972	YPR026W	augustus_masked-NODE_15_length_230213_cov_14.9326_ID_29-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_15_length_230213_cov_14.9326_ID_29-processed-gene-0.59&CDS=1-2910
2973	OG0002973	YPR028W	augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.254-mRNA-1_1&gene=augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.254&CDS=1-513
2974	OG0002974	YPR029C	augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.255-mRNA-1_1&gene=augustus_masked-NODE_21_length_192997_cov_18.7535_ID_41-processed-gene-0.255&CDS=1-2406
2975	OG0002975	YPR031W	augustus_masked-NODE_10_length_245165_cov_16.6148_ID_19-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_10_length_245165_cov_16.6148_ID_19-processed-gene-0.39&CDS=1-2220
2976	OG0002976	YPR033C	augustus_masked-NODE_3_length_385180_cov_19.4344_ID_5-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_3_length_385180_cov_19.4344_ID_5-processed-gene-1.57&CDS=1-1524
2977	OG0002977	YPR035W	augustus_masked-NODE_10_length_245165_cov_16.6148_ID_19-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_10_length_245165_cov_16.6148_ID_19-processed-gene-0.49&CDS=1-1116
2978	OG0002978	YPR036W	augustus_masked-NODE_13_length_240495_cov_14.5375_ID_25-processed-gene-1.154-mRNA-1_1&gene=augustus_masked-NODE_13_length_240495_cov_14.5375_ID_25-processed-gene-1.154&CDS=1-1272
2979	OG0002979	YPR037C	augustus_masked-NODE_20_length_198251_cov_12.8437_ID_39-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_20_length_198251_cov_12.8437_ID_39-processed-gene-0.73&CDS=1-666
2980	OG0002980	YPR040W	augustus_masked-NODE_20_length_198251_cov_12.8437_ID_39-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_20_length_198251_cov_12.8437_ID_39-processed-gene-0.21&CDS=1-1077
2981	OG0002981	YPR041W	genemark-NODE_13_length_240495_cov_14.5375_ID_25-processed-gene-1.242-mRNA-1_1&gene=genemark-NODE_13_length_240495_cov_14.5375_ID_25-processed-gene-1.242&CDS=1-1158
2982	OG0002982	YPR045C	augustus_masked-NODE_5_length_372571_cov_13.8421_ID_9-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-NODE_5_length_372571_cov_13.8421_ID_9-processed-gene-2.42&CDS=1-1500
2983	OG0002983	YPR047W	augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-1.18&CDS=1-1326
2984	OG0002984	YPR048W	augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-1.36&CDS=1-1710
2985	OG0002985	YPR049C	snap_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-3.36-mRNA-1_1&gene=snap_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-3.36&CDS=1-4245
2986	OG0002986	YPR051W	augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-3.137-mRNA-1_1&gene=augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-3.137&CDS=1-576
2987	OG0002987	YPR054W	augustus_masked-NODE_19_length_205091_cov_16.4028_ID_37-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_19_length_205091_cov_16.4028_ID_37-processed-gene-0.132&CDS=1-1209
2988	OG0002988	YPR055W	snap_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-2.76-mRNA-1_1&gene=snap_masked-NODE_7_length_339440_cov_13.1671_ID_13-processed-gene-2.76&CDS=1-2871
2989	OG0002989	YPR056W	augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_1_length_433307_cov_13.4139_ID_1-processed-gene-0.47&CDS=1-1008
2990	OG0002990	YPR062W	augustus_masked-NODE_26_length_159260_cov_14.2774_ID_51-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_26_length_159260_cov_14.2774_ID_51-processed-gene-0.138&CDS=1-450
