	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034660_Diddensiella_caesifluorescens
3156	OG0003156	YOR285W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-14.47-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-14.47&CDS=1-525
3157	OG0003157	YOR287C	augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-14.75-mRNA-1_1&gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-14.75&CDS=1-966
3158	OG0003158	YOR288C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-14.20-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-14.20&CDS=1-864
3159	OG0003159	YOR291W	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.118-mRNA-1_1&gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-6.118&CDS=1-4047
3160	OG0003160	YOR292C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-11.65-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-11.65&CDS=1-921
3161	OG0003161	YOR294W	maker-NODE_16_length_236730_cov_37.7939_ID_31-snap-gene-0.102-mRNA-1_1&gene=maker-NODE_16_length_236730_cov_37.7939_ID_31-snap-gene-0.102&CDS=1-606
3162	OG0003162	YOR296W	snap_masked-NODE_16_length_236730_cov_37.7939_ID_31-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_16_length_236730_cov_37.7939_ID_31-processed-gene-0.15&CDS=1-3816
3163	OG0003163	YOR298C-A	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-12.0-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-12.0&CDS=1-459
3164	OG0003164	YOR301W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-12.55-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-12.55&CDS=1-1341
3165	OG0003165	YOR303W	snap_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-1.234-mRNA-1_1&gene=snap_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-1.234&CDS=1-1350
3166	OG0003166	YOR305W	snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.312-mRNA-1_1&gene=snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.312&CDS=1-771
3167	OG0003167	YOR306C	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-3.118-mRNA-1_1&gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-3.118&CDS=1-1428
3168	OG0003168	YOR307C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-7.35-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-7.35&CDS=1-1254
3169	OG0003169	YOR308C	snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.270-mRNA-1_1&gene=snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.270&CDS=1-1899
3170	OG0003170	YOR310C	maker-NODE_4_length_800366_cov_39.2428_ID_7-snap-gene-5.1-mRNA-1_1&gene=maker-NODE_4_length_800366_cov_39.2428_ID_7-snap-gene-5.1&CDS=1-1539
3171	OG0003171	YOR311C	snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.70-mRNA-1_1&gene=snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.70&CDS=1-1005
3172	OG0003172	YOR313C	snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-4.84-mRNA-1_1&gene=snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-4.84&CDS=1-1275
3173	OG0003173	YOR319W	snap_masked-NODE_19_length_153970_cov_37.8582_ID_37-processed-gene-0.147-mRNA-1_1&gene=snap_masked-NODE_19_length_153970_cov_37.8582_ID_37-processed-gene-0.147&CDS=1-867
3174	OG0003174	YOR321W	maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-5.187-mRNA-1_1&gene=maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-5.187&CDS=1-2223
3175	OG0003175	YOR322C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-1.36-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-1.36&CDS=1-1326
3176	OG0003176	YOR323C	snap_masked-NODE_12_length_299431_cov_39.0444_ID_23-processed-gene-1.138-mRNA-1_1&gene=snap_masked-NODE_12_length_299431_cov_39.0444_ID_23-processed-gene-1.138&CDS=1-1323
3177	OG0003177	YOR326W	maker-NODE_20_length_152828_cov_41.9428_ID_39-augustus-gene-0.222-mRNA-1_1&gene=maker-NODE_20_length_152828_cov_41.9428_ID_39-augustus-gene-0.222&CDS=1-5019
3178	OG0003178	YOR327C	snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.93-mRNA-1_1&gene=snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.93&CDS=1-336
3179	OG0003179	YOR329C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.80-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.80&CDS=1-1566
3180	OG0003180	YOR330C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.79-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.79&CDS=1-3279
3181	OG0003181	YOR332W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.78&CDS=1-690
3182	OG0003182	YOR335C	maker-NODE_17_length_234958_cov_39.2301_ID_33-snap-gene-0.5-mRNA-1_1&gene=maker-NODE_17_length_234958_cov_39.2301_ID_33-snap-gene-0.5&CDS=1-2862
3183	OG0003183	YOR336W	snap_masked-NODE_17_length_234958_cov_39.2301_ID_33-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_17_length_234958_cov_39.2301_ID_33-processed-gene-0.58&CDS=1-4221
3184	OG0003184	YOR339C	snap_masked-NODE_16_length_236730_cov_37.7939_ID_31-processed-gene-1.145-mRNA-1_1&gene=snap_masked-NODE_16_length_236730_cov_37.7939_ID_31-processed-gene-1.145&CDS=1-516
3185	OG0003185	YOR340C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.90-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.90&CDS=1-969
3186	OG0003186	YOR341W	maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-14.2-mRNA-1_1&gene=maker-NODE_1_length_2279773_cov_38.2437_ID_1-snap-gene-14.2&CDS=1-4992
3187	OG0003187	YOR346W	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-12.124-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-12.124&CDS=1-2283
3188	OG0003188	YOR348C	snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-1.59&CDS=1-1671
3189	OG0003189	YOR349W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-6.49-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-6.49&CDS=1-3066
3190	OG0003190	YOR352W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.102-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.102&CDS=1-576
3191	OG0003191	YOR353C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.80-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.80&CDS=1-2598
3192	OG0003192	YOR356W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-9.67-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-9.67&CDS=1-1878
3193	OG0003193	YOR357C	augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.362-mRNA-1_1&gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.362&CDS=1-2076
3194	OG0003194	YOR358W	snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-7.165-mRNA-1_1&gene=snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-7.165&CDS=1-840
3195	OG0003195	YOR359W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-5.151-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-5.151&CDS=1-1608
3196	OG0003196	YOR360C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-5.174-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-5.174&CDS=1-1659
3197	OG0003197	YOR361C	snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-6.115-mRNA-1_1&gene=snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-6.115&CDS=1-2175
3198	OG0003198	YOR362C	genemark-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.160-mRNA-1_1&gene=genemark-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-5.160&CDS=1-756
3199	OG0003199	YOR367W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.106-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.106&CDS=1-2016
3200	OG0003200	YOR369C	genemark-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.186-mRNA-1_1&gene=genemark-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.186&CDS=1-441
3201	OG0003201	YOR370C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.114-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-3.114&CDS=1-1722
3202	OG0003202	YOR373W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-0.123&CDS=1-3276
3203	OG0003203	YOR378W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-8.77-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-8.77&CDS=1-1500
3204	OG0003204	YOR388C	snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-4.63-mRNA-1_1&gene=snap_masked-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-4.63&CDS=1-1077
3205	OG0003205	YPL001W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-5.167-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-5.167&CDS=1-1113
3206	OG0003206	YPL002C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-9.148-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-9.148&CDS=1-738
3207	OG0003207	YPL003W	maker-NODE_7_length_627228_cov_38.3844_ID_13-snap-gene-5.4-mRNA-1_1&gene=maker-NODE_7_length_627228_cov_38.3844_ID_13-snap-gene-5.4&CDS=1-1476
3208	OG0003208	YPL006W	augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-11.49-mRNA-1_1&gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-11.49&CDS=1-3834
3209	OG0003209	YPL007C	augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-11.48-mRNA-1_1&gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-11.48&CDS=1-2016
3210	OG0003210	YPL008W	maker-NODE_11_length_301523_cov_39.0428_ID_21-snap-gene-1.0-mRNA-1_1&gene=maker-NODE_11_length_301523_cov_39.0428_ID_21-snap-gene-1.0&CDS=1-2589
3211	OG0003211	YPL009C	snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.29&CDS=1-3228
3212	OG0003212	YPL010W	maker-NODE_8_length_576032_cov_38.907_ID_15-snap-gene-0.157-mRNA-1_1&gene=maker-NODE_8_length_576032_cov_38.907_ID_15-snap-gene-0.157&CDS=1-615
3213	OG0003213	YPL011C	snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.28&CDS=1-540
3214	OG0003214	YPL012W	maker-NODE_13_length_269693_cov_38.1254_ID_25-snap-gene-1.100-mRNA-1_1&gene=maker-NODE_13_length_269693_cov_38.1254_ID_25-snap-gene-1.100&CDS=1-3630
3215	OG0003215	YPL013C	genemark-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-1.230-mRNA-1_1&gene=genemark-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-1.230&CDS=1-381
3216	OG0003216	YPL015C	maker-NODE_8_length_576032_cov_38.907_ID_15-snap-gene-0.158-mRNA-1_1&gene=maker-NODE_8_length_576032_cov_38.907_ID_15-snap-gene-0.158&CDS=1-978
3217	OG0003217	YPL016W	genemark-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.159-mRNA-1_1&gene=genemark-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.159&CDS=1-4014
3218	OG0003218	YPL020C	snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.42&CDS=1-1986
3219	OG0003219	YPL022W	snap_masked-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.230-mRNA-1_1&gene=snap_masked-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.230&CDS=1-2934
3220	OG0003220	YPL023C	snap_masked-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.267-mRNA-1_1&gene=snap_masked-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.267&CDS=1-1944
3221	OG0003221	YPL028W	maker-NODE_14_length_259907_cov_40.013_ID_27-snap-gene-1.4-mRNA-1_1&gene=maker-NODE_14_length_259907_cov_40.013_ID_27-snap-gene-1.4&CDS=1-1188
3222	OG0003222	YPL029W	snap_masked-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.221-mRNA-1_1&gene=snap_masked-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.221&CDS=1-2271
3223	OG0003223	YPL030W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.33-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.33&CDS=1-1503
3224	OG0003224	YPL031C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.11-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.11&CDS=1-936
3225	OG0003225	YPL040C	maker-NODE_14_length_259907_cov_40.013_ID_27-snap-gene-1.3-mRNA-1_1&gene=maker-NODE_14_length_259907_cov_40.013_ID_27-snap-gene-1.3&CDS=1-2949
3226	OG0003226	YPL041C	genemark-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_14_length_259907_cov_40.013_ID_27-processed-gene-1.107&CDS=1-714
3227	OG0003227	YPL042C	maker-NODE_14_length_259907_cov_40.013_ID_27-snap-gene-1.16-mRNA-1_1&gene=maker-NODE_14_length_259907_cov_40.013_ID_27-snap-gene-1.16&CDS=1-1314
3228	OG0003228	YPL043W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.10-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.10&CDS=1-1992
3229	OG0003229	YPL045W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.9-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.9&CDS=1-2457
3230	OG0003230	YPL046C	genemark-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.75-mRNA-1_1&gene=genemark-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.75&CDS=1-312
3231	OG0003231	YPL047W	genemark-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.60-mRNA-1_1&gene=genemark-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-8.60&CDS=1-759
3232	OG0003232	YPL050C	snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.23&CDS=1-1026
3233	OG0003233	YPL051W	snap_masked-NODE_10_length_307200_cov_39.2786_ID_19-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_10_length_307200_cov_39.2786_ID_19-processed-gene-0.91&CDS=1-594
3234	OG0003234	YPL054W	genemark-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.84&CDS=1-1122
3235	OG0003235	YPL059W	snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.221-mRNA-1_1&gene=snap_masked-NODE_6_length_641012_cov_38.5042_ID_11-processed-gene-5.221&CDS=1-438
3236	OG0003236	YPL063W	snap_masked-NODE_10_length_307200_cov_39.2786_ID_19-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_10_length_307200_cov_39.2786_ID_19-processed-gene-0.74&CDS=1-1497
3237	OG0003237	YPL066W	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-8.115-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-8.115&CDS=1-1179
3238	OG0003238	YPL067C	maker-NODE_3_length_1094262_cov_38.3339_ID_5-augustus-gene-0.8-mRNA-1_1&gene=maker-NODE_3_length_1094262_cov_38.3339_ID_5-augustus-gene-0.8&CDS=1-627
3239	OG0003239	YPL072W	snap_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-1.236-mRNA-1_1&gene=snap_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-1.236&CDS=1-1770
3240	OG0003240	YPL074W	snap_masked-NODE_10_length_307200_cov_39.2786_ID_19-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_10_length_307200_cov_39.2786_ID_19-processed-gene-0.98&CDS=1-2334
3241	OG0003241	YPL076W	augustus_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-NODE_7_length_627228_cov_38.3844_ID_13-processed-gene-4.17&CDS=1-897
3242	OG0003242	YPL078C	genemark-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-7.104-mRNA-1_1&gene=genemark-NODE_4_length_800366_cov_39.2428_ID_7-processed-gene-7.104&CDS=1-696
3243	OG0003243	YPL082C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.109-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-21.109&CDS=1-5649
3244	OG0003244	YPL083C	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-8.114-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-8.114&CDS=1-1110
3245	OG0003245	YPL084W	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-8.111-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-8.111&CDS=1-2643
3246	OG0003246	YPL085W	augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-11.14-mRNA-1_1&gene=augustus_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-11.14&CDS=1-5004
3247	OG0003247	YPL086C	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-11.89-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-11.89&CDS=1-1656
3248	OG0003248	YPL091W	snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-3.73-mRNA-1_1&gene=snap_masked-NODE_1_length_2279773_cov_38.2437_ID_1-processed-gene-3.73&CDS=1-1428
3249	OG0003249	YPL092W	maker-NODE_7_length_627228_cov_38.3844_ID_13-snap-gene-1.174-mRNA-1_1&gene=maker-NODE_7_length_627228_cov_38.3844_ID_13-snap-gene-1.174&CDS=1-1158
3250	OG0003250	YPL093W	snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_8_length_576032_cov_38.907_ID_15-processed-gene-0.47&CDS=1-1938
3251	OG0003251	YPL094C	maker-NODE_3_length_1094262_cov_38.3339_ID_5-snap-gene-4.185-mRNA-1_1&gene=maker-NODE_3_length_1094262_cov_38.3339_ID_5-snap-gene-4.185&CDS=1-1083
3252	OG0003252	YPL096W	maker-NODE_15_length_240312_cov_38.1157_ID_29-snap-gene-1.6-mRNA-1_1&gene=maker-NODE_15_length_240312_cov_38.1157_ID_29-snap-gene-1.6&CDS=1-891
3253	OG0003253	YPL097W	snap_masked-NODE_15_length_240312_cov_38.1157_ID_29-processed-gene-1.227-mRNA-1_1&gene=snap_masked-NODE_15_length_240312_cov_38.1157_ID_29-processed-gene-1.227&CDS=1-1368
3254	OG0003254	YPL098C	maker-NODE_1_length_2279773_cov_38.2437_ID_1-augustus-gene-1.8-mRNA-1_1&gene=maker-NODE_1_length_2279773_cov_38.2437_ID_1-augustus-gene-1.8&CDS=1-342
3255	OG0003255	YPL101W	snap_masked-NODE_12_length_299431_cov_39.0444_ID_23-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_12_length_299431_cov_39.0444_ID_23-processed-gene-0.67&CDS=1-1206
3256	OG0003256	YPL103C	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-4.129-mRNA-1_1&gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-4.129&CDS=1-1329
3257	OG0003257	YPL104W	snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-2.85-mRNA-1_1&gene=snap_masked-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-2.85&CDS=1-1695
3258	OG0003258	YPL107W	snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-4.145-mRNA-1_1&gene=snap_masked-NODE_3_length_1094262_cov_38.3339_ID_5-processed-gene-4.145&CDS=1-540
3259	OG0003259	YPL109C	maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-12.127-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-snap-gene-12.127&CDS=1-2052
3260	OG0003260	YPL110C	maker-NODE_2_length_1415131_cov_38.5823_ID_3-augustus-gene-12.114-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-augustus-gene-12.114&CDS=1-3438
3261	OG0003261	YPL111W	snap_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-0.68&CDS=1-930
3262	OG0003262	YPL112C	snap_masked-NODE_16_length_236730_cov_37.7939_ID_31-processed-gene-1.106-mRNA-1_1&gene=snap_masked-NODE_16_length_236730_cov_37.7939_ID_31-processed-gene-1.106&CDS=1-657
3263	OG0003263	YPL113C	genemark-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.178-mRNA-1_1&gene=genemark-NODE_9_length_477053_cov_38.1667_ID_17-processed-gene-3.178&CDS=1-1113
3264	OG0003264	YPL115C	snap_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-0.67&CDS=1-3045
3265	OG0003265	YPL116W	snap_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_13_length_269693_cov_38.1254_ID_25-processed-gene-0.92&CDS=1-2043
3266	OG0003266	YPL117C	maker-NODE_8_length_576032_cov_38.907_ID_15-snap-gene-0.159-mRNA-1_1&gene=maker-NODE_8_length_576032_cov_38.907_ID_15-snap-gene-0.159&CDS=1-831
3267	OG0003267	YPL118W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.111-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.111&CDS=1-939
3268	OG0003268	YPL120W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.88-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.88&CDS=1-1449
3269	OG0003269	YPL122C	maker-NODE_2_length_1415131_cov_38.5823_ID_3-augustus-gene-11.191-mRNA-1_1&gene=maker-NODE_2_length_1415131_cov_38.5823_ID_3-augustus-gene-11.191&CDS=1-1395
3270	OG0003270	YPL123C	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.91-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.91&CDS=1-1191
3271	OG0003271	YPL125W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.113-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.113&CDS=1-2916
3272	OG0003272	YPL126W	snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.115-mRNA-1_1&gene=snap_masked-NODE_2_length_1415131_cov_38.5823_ID_3-processed-gene-11.115&CDS=1-2253
3273	OG0003273	YPL127C	snap_masked-NODE_22_length_74237_cov_38.7338_ID_43-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_22_length_74237_cov_38.7338_ID_43-processed-gene-0.14&CDS=1-555
3274	OG0003274	YPL128C	snap_masked-NODE_11_length_301523_cov_39.0428_ID_21-processed-gene-2.127-mRNA-1_1&gene=snap_masked-NODE_11_length_301523_cov_39.0428_ID_21-processed-gene-2.127&CDS=1-2193
3275	OG0003275	YPL129W	maker-NODE_13_length_269693_cov_38.1254_ID_25-snap-gene-1.93-mRNA-1_1&gene=maker-NODE_13_length_269693_cov_38.1254_ID_25-snap-gene-1.93&CDS=1-738
3276	OG0003276	YPL131W	snap_masked-NODE_19_length_153970_cov_37.8582_ID_37-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_19_length_153970_cov_37.8582_ID_37-processed-gene-0.102&CDS=1-888
