	OrthologID	Clavispora_lusitaniae	Saccharomyces_cerevisiae
2811	OG0002811	augustus_masked-NW_003101578.1-processed-gene-3.117-mRNA-1_1&gene=augustus_masked-NW_003101578.1-processed-gene-3.117&CDS=1-3849	YPR073C
2812	OG0002812	genemark-NW_003101578.1-processed-gene-3.76-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.76&CDS=1-1572	YPR072W
2813	OG0002813	genemark-NW_003101578.1-processed-gene-3.78-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.78&CDS=1-2028	YPR074C
2814	OG0002814	maker-NW_003101578.1-snap-gene-3.15-mRNA-1_1&gene=maker-NW_003101578.1-snap-gene-3.15&CDS=1-462	YOR357C
2815	OG0002815	genemark-NW_003101578.1-processed-gene-3.101-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.101&CDS=1-1449	YGL055W
2816	OG0002816	genemark-NW_003101578.1-processed-gene-3.82-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.82&CDS=1-3087	YMR189W
2817	OG0002817	genemark-NW_003101578.1-processed-gene-3.83-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.83&CDS=1-1104	YPL247C
2818	OG0002818	genemark-NW_003101578.1-processed-gene-3.85-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.85&CDS=1-429	YNL185C
2819	OG0002819	snap_masked-NW_003101578.1-processed-gene-3.58-mRNA-1_1&gene=snap_masked-NW_003101578.1-processed-gene-3.58&CDS=1-1278	YNL181W
2820	OG0002820	genemark-NW_003101578.1-processed-gene-3.86-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.86&CDS=1-1338	YNL182C
2821	OG0002821	genemark-NW_003101578.1-processed-gene-3.87-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.87&CDS=1-654	YDL213C
2822	OG0002822	genemark-NW_003101578.1-processed-gene-3.103-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.103&CDS=1-651	YLR229C
2823	OG0002823	genemark-NW_003101578.1-processed-gene-3.88-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.88&CDS=1-654	YDL212W
2824	OG0002824	maker-NW_003101578.1-snap-gene-3.13-mRNA-1_1&gene=maker-NW_003101578.1-snap-gene-3.13&CDS=1-891	YNL177C
2825	OG0002825	genemark-NW_003101578.1-processed-gene-3.91-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.91&CDS=1-531	YBL049W
2826	OG0002826	genemark-NW_003101578.1-processed-gene-3.104-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-3.104&CDS=1-1950	YNL186W
2827	OG0002827	genemark-NW_003101578.1-processed-gene-4.44-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.44&CDS=1-8052	YGL195W
2828	OG0002828	genemark-NW_003101578.1-processed-gene-4.43-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.43&CDS=1-678	YML041C
2829	OG0002829	snap_masked-NW_003101578.1-processed-gene-4.91-mRNA-1_1&gene=snap_masked-NW_003101578.1-processed-gene-4.91&CDS=1-4224	YMR190C
2830	OG0002830	genemark-NW_003101578.1-processed-gene-4.47-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.47&CDS=1-1083	YPL248C
2831	OG0002831	genemark-NW_003101578.1-processed-gene-4.49-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.49&CDS=1-1845	YPL249C
2832	OG0002832	genemark-NW_003101578.1-processed-gene-4.71-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.71&CDS=1-549	YKL186C
2833	OG0002833	snap_masked-NW_003101578.1-processed-gene-4.99-mRNA-1_1&gene=snap_masked-NW_003101578.1-processed-gene-4.99&CDS=1-1506	YKL185W
2834	OG0002834	genemark-NW_003101578.1-processed-gene-4.53-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.53&CDS=1-1035	YMR276W
2835	OG0002835	snap_masked-NW_003101578.1-processed-gene-4.101-mRNA-1_1&gene=snap_masked-NW_003101578.1-processed-gene-4.101&CDS=1-1779	YML114C
2836	OG0002836	genemark-NW_003101578.1-processed-gene-4.55-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.55&CDS=1-2328	YMR277W
2837	OG0002837	genemark-NW_003101578.1-processed-gene-4.57-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.57&CDS=1-1419	YLL036C
2838	OG0002838	genemark-NW_003101578.1-processed-gene-4.58-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.58&CDS=1-1842	YMR278W
2839	OG0002839	snap_masked-NW_003101578.1-processed-gene-4.106-mRNA-1_1&gene=snap_masked-NW_003101578.1-processed-gene-4.106&CDS=1-1422	YML115C
2840	OG0002840	maker-NW_003101578.1-augustus-gene-4.135-mRNA-1_1&gene=maker-NW_003101578.1-augustus-gene-4.135&CDS=1-1596	YJL218W
2841	OG0002841	genemark-NW_003101578.1-processed-gene-4.77-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.77&CDS=1-1191	YNL175C
2842	OG0002842	maker-NW_003101578.1-snap-gene-4.1-mRNA-1_1&gene=maker-NW_003101578.1-snap-gene-4.1&CDS=1-2418	YBR251W
2843	OG0002843	genemark-NW_003101578.1-processed-gene-4.63-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.63&CDS=1-1542	YIR004W
2844	OG0002844	genemark-NW_003101578.1-processed-gene-4.78-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.78&CDS=1-594	YIL016W
2845	OG0002845	genemark-NW_003101578.1-processed-gene-4.80-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.80&CDS=1-390	YEL044W
2846	OG0002846	genemark-NW_003101578.1-processed-gene-4.66-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.66&CDS=1-3162	YFR030W
2847	OG0002847	genemark-NW_003101578.1-processed-gene-4.68-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.68&CDS=1-438	YCR063W
2848	OG0002848	genemark-NW_003101578.1-processed-gene-4.69-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.69&CDS=1-1089	YKL028W
2849	OG0002849	genemark-NW_003101578.1-processed-gene-4.70-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.70&CDS=1-882	YBR291C
2850	OG0002850	genemark-NW_003101578.1-processed-gene-4.86-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-4.86&CDS=1-1137	YBR290W
2851	OG0002851	genemark-NW_003101578.1-processed-gene-5.68-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.68&CDS=1-1353	YOR368W
2852	OG0002852	maker-NW_003101578.1-snap-gene-5.61-mRNA-1_1&gene=maker-NW_003101578.1-snap-gene-5.61&CDS=1-996	YLR447C
2853	OG0002853	genemark-NW_003101578.1-processed-gene-5.67-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.67&CDS=1-1251	YML071C
2854	OG0002854	genemark-NW_003101578.1-processed-gene-5.98-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.98&CDS=1-603	YLR292C
2855	OG0002855	maker-NW_003101578.1-augustus-gene-5.0-mRNA-1_1&gene=maker-NW_003101578.1-augustus-gene-5.0&CDS=1-1806	YIL116W
2856	OG0002856	maker-NW_003101578.1-augustus-gene-5.1-mRNA-1_1&gene=maker-NW_003101578.1-augustus-gene-5.1&CDS=1-3429	YJL093C
2857	OG0002857	genemark-NW_003101578.1-processed-gene-5.77-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.77&CDS=1-1812	YKL191W
2858	OG0002858	genemark-NW_003101578.1-processed-gene-5.78-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.78&CDS=1-1029	YLR426W
2859	OG0002859	maker-NW_003101578.1-augustus-gene-5.5-mRNA-1_1&gene=maker-NW_003101578.1-augustus-gene-5.5&CDS=1-2313	YLR427W
2860	OG0002860	genemark-NW_003101578.1-processed-gene-5.101-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.101&CDS=1-774	YER163C
2861	OG0002861	genemark-NW_003101578.1-processed-gene-5.80-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.80&CDS=1-2538	YLR138W
2862	OG0002862	genemark-NW_003101578.1-processed-gene-5.102-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.102&CDS=1-1293	YLR438W
2863	OG0002863	genemark-NW_003101578.1-processed-gene-5.81-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.81&CDS=1-453	YLR437C
2864	OG0002864	snap_masked-NW_003101578.1-processed-gene-5.24-mRNA-1_1&gene=snap_masked-NW_003101578.1-processed-gene-5.24&CDS=1-1674	YLR443W
2865	OG0002865	genemark-NW_003101578.1-processed-gene-5.103-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.103&CDS=1-1317	YLR303W
2866	OG0002866	genemark-NW_003101578.1-processed-gene-5.83-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.83&CDS=1-873	YPL034W
2867	OG0002867	genemark-NW_003101578.1-processed-gene-5.104-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.104&CDS=1-1296	YDL084W
2868	OG0002868	genemark-NW_003101578.1-processed-gene-5.105-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.105&CDS=1-828	YER023W
2869	OG0002869	genemark-NW_003101578.1-processed-gene-5.85-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.85&CDS=1-2475	YJR119C
2870	OG0002870	genemark-NW_003101578.1-processed-gene-5.86-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.86&CDS=1-1509	YJR121W
2871	OG0002871	genemark-NW_003101578.1-processed-gene-5.87-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.87&CDS=1-1191	YBL055C
2872	OG0002872	genemark-NW_003101578.1-processed-gene-5.109-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.109&CDS=1-1983	YBL051C
2873	OG0002873	augustus_masked-NW_003101578.1-processed-gene-5.135-mRNA-1_1&gene=augustus_masked-NW_003101578.1-processed-gene-5.135&CDS=1-273	YER019C-A
2874	OG0002874	genemark-NW_003101578.1-processed-gene-5.110-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.110&CDS=1-1695	YER087W
2875	OG0002875	genemark-NW_003101578.1-processed-gene-5.90-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.90&CDS=1-1743	YNL227C
2876	OG0002876	genemark-NW_003101578.1-processed-gene-5.112-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.112&CDS=1-1824	YNL224C
2877	OG0002877	genemark-NW_003101578.1-processed-gene-5.91-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.91&CDS=1-1020	YNL223W
2878	OG0002878	snap_masked-NW_003101578.1-processed-gene-5.32-mRNA-1_1&gene=snap_masked-NW_003101578.1-processed-gene-5.32&CDS=1-675	YNL222W
2879	OG0002879	genemark-NW_003101578.1-processed-gene-5.93-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.93&CDS=1-2235	YNL221C
2880	OG0002880	augustus_masked-NW_003101578.1-processed-gene-5.156-mRNA-1_1&gene=augustus_masked-NW_003101578.1-processed-gene-5.156&CDS=1-2763	YER151C
2881	OG0002881	genemark-NW_003101578.1-processed-gene-5.95-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.95&CDS=1-1533	YNL206C
2882	OG0002882	genemark-NW_003101578.1-processed-gene-5.96-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-5.96&CDS=1-1314	YER152C
2883	OG0002883	genemark-NW_003101578.1-processed-gene-6.39-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.39&CDS=1-1635	YNL115C
2884	OG0002884	augustus_masked-NW_003101578.1-processed-gene-6.7-mRNA-1_1&gene=augustus_masked-NW_003101578.1-processed-gene-6.7&CDS=1-2286	YOL076W
2885	OG0002885	genemark-NW_003101578.1-processed-gene-6.48-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.48&CDS=1-1137	YOL018C
2886	OG0002886	genemark-NW_003101578.1-processed-gene-6.64-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.64&CDS=1-1659	YOL019W
2887	OG0002887	genemark-NW_003101578.1-processed-gene-6.65-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.65&CDS=1-6900	YFR019W
2888	OG0002888	genemark-NW_003101578.1-processed-gene-6.49-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.49&CDS=1-981	YDR372C
2889	OG0002889	genemark-NW_003101578.1-processed-gene-6.66-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.66&CDS=1-1203	YDR371W
2890	OG0002890	genemark-NW_003101578.1-processed-gene-6.50-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.50&CDS=1-2331	YBR058C
2891	OG0002891	genemark-NW_003101578.1-processed-gene-6.70-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.70&CDS=1-927	YMR130W
2892	OG0002892	augustus_masked-NW_003101578.1-processed-gene-6.33-mRNA-1_1&gene=augustus_masked-NW_003101578.1-processed-gene-6.33&CDS=1-3714	YMR129W
2893	OG0002893	snap_masked-NW_003101578.1-processed-gene-6.113-mRNA-1_1&gene=snap_masked-NW_003101578.1-processed-gene-6.113&CDS=1-3861	YMR128W
2894	OG0002894	genemark-NW_003101578.1-processed-gene-6.74-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.74&CDS=1-690	YDR121W
2895	OG0002895	genemark-NW_003101578.1-processed-gene-6.54-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.54&CDS=1-957	YMR127C
2896	OG0002896	maker-NW_003101578.1-augustus-gene-6.120-mRNA-1_1&gene=maker-NW_003101578.1-augustus-gene-6.120&CDS=1-4545	YLR032W
2897	OG0002897	genemark-NW_003101578.1-processed-gene-6.76-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.76&CDS=1-711	YKL040C
2898	OG0002898	genemark-NW_003101578.1-processed-gene-6.58-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.58&CDS=1-1707	YBR296C
2899	OG0002899	genemark-NW_003101578.1-processed-gene-6.59-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-6.59&CDS=1-864	YIL034C
2900	OG0002900	genemark-NW_003101578.1-processed-gene-7.100-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.100&CDS=1-627	YGR167W
2901	OG0002901	genemark-NW_003101578.1-processed-gene-7.101-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.101&CDS=1-2433	YGR200C
2902	OG0002902	genemark-NW_003101578.1-processed-gene-7.96-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.96&CDS=1-693	YHR041C
2903	OG0002903	genemark-NW_003101578.1-processed-gene-7.97-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.97&CDS=1-2292	YJL033W
2904	OG0002904	genemark-NW_003101578.1-processed-gene-7.102-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.102&CDS=1-1092	YDL150W
2905	OG0002905	genemark-NW_003101578.1-processed-gene-7.98-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.98&CDS=1-1680	YDL153C
2906	OG0002906	genemark-NW_003101578.1-processed-gene-7.103-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.103&CDS=1-1593	YDL143W
2907	OG0002907	genemark-NW_003101578.1-processed-gene-7.99-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.99&CDS=1-1020	YLR215C
2908	OG0002908	genemark-NW_003101578.1-processed-gene-7.123-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.123&CDS=1-453	YJR055W
2909	OG0002909	genemark-NW_003101578.1-processed-gene-7.108-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.108&CDS=1-996	YGL215W
2910	OG0002910	genemark-NW_003101578.1-processed-gene-7.109-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.109&CDS=1-399	YER029C
2911	OG0002911	genemark-NW_003101578.1-processed-gene-7.127-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.127&CDS=1-3087	YGL207W
2912	OG0002912	augustus_masked-NW_003101578.1-processed-gene-7.65-mRNA-1_1&gene=augustus_masked-NW_003101578.1-processed-gene-7.65&CDS=1-1434	YKL045W
2913	OG0002913	genemark-NW_003101578.1-processed-gene-7.112-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.112&CDS=1-666	YJL055W
2914	OG0002914	genemark-NW_003101578.1-processed-gene-7.129-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.129&CDS=1-783	YNL036W
2915	OG0002915	genemark-NW_003101578.1-processed-gene-7.114-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.114&CDS=1-1596	YIL099W
2916	OG0002916	genemark-NW_003101578.1-processed-gene-7.115-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.115&CDS=1-360	YIL027C
2917	OG0002917	genemark-NW_003101578.1-processed-gene-7.130-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.130&CDS=1-909	YGR060W
2918	OG0002918	genemark-NW_003101578.1-processed-gene-7.131-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.131&CDS=1-978	YGR163W
2919	OG0002919	genemark-NW_003101578.1-processed-gene-7.118-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.118&CDS=1-1332	YGR227W
2920	OG0002920	genemark-NW_003101578.1-processed-gene-7.133-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.133&CDS=1-1191	YGR229C
2921	OG0002921	augustus_masked-NW_003101578.1-processed-gene-7.76-mRNA-1_1&gene=augustus_masked-NW_003101578.1-processed-gene-7.76&CDS=1-588	YBL057C
2922	OG0002922	snap_masked-NW_003101578.1-processed-gene-7.37-mRNA-1_1&gene=snap_masked-NW_003101578.1-processed-gene-7.37&CDS=1-1572	YBL054W
2923	OG0002923	genemark-NW_003101578.1-processed-gene-7.136-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.136&CDS=1-1548	YER090W
2924	OG0002924	genemark-NW_003101578.1-processed-gene-7.138-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.138&CDS=1-3384	YER176W
2925	OG0002925	genemark-NW_003101578.1-processed-gene-7.139-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.139&CDS=1-1041	YBL058W
2926	OG0002926	genemark-NW_003101578.1-processed-gene-7.140-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.140&CDS=1-2301	YER091C
2927	OG0002927	genemark-NW_003101578.1-processed-gene-7.141-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-7.141&CDS=1-1104	YML048W
2928	OG0002928	genemark-NW_003101578.1-processed-gene-8.43-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.43&CDS=1-1122	YHR002W
2929	OG0002929	genemark-NW_003101578.1-processed-gene-8.60-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.60&CDS=1-627	YGR147C
2930	OG0002930	genemark-NW_003101578.1-processed-gene-8.61-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.61&CDS=1-1293	YKL027W
2931	OG0002931	genemark-NW_003101578.1-processed-gene-8.62-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.62&CDS=1-738	YBR261C
2932	OG0002932	genemark-NW_003101578.1-processed-gene-8.44-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.44&CDS=1-522	YOL146W
2933	OG0002933	genemark-NW_003101578.1-processed-gene-8.63-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.63&CDS=1-3231	YOL145C
2934	OG0002934	genemark-NW_003101578.1-processed-gene-8.46-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.46&CDS=1-1311	YBR143C
2935	OG0002935	genemark-NW_003101578.1-processed-gene-8.64-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.64&CDS=1-2403	YBR142W
2936	OG0002936	genemark-NW_003101578.1-processed-gene-8.48-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.48&CDS=1-936	YBR141C
2937	OG0002937	genemark-NW_003101578.1-processed-gene-8.55-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.55&CDS=1-882	YDR337W
2938	OG0002938	genemark-NW_003101578.1-processed-gene-8.68-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.68&CDS=1-588	YJR112W
2939	OG0002939	genemark-NW_003101578.1-processed-gene-8.56-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.56&CDS=1-876	YBL050W
2940	OG0002940	genemark-NW_003101578.1-processed-gene-8.70-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.70&CDS=1-2757	YBR017C
2941	OG0002941	augustus_masked-NW_003101578.1-processed-gene-8.33-mRNA-1_1&gene=augustus_masked-NW_003101578.1-processed-gene-8.33&CDS=1-1725	YAR014C
2942	OG0002942	genemark-NW_003101578.1-processed-gene-8.58-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.58&CDS=1-2775	YGR125W
2943	OG0002943	genemark-NW_003101578.1-processed-gene-8.74-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.74&CDS=1-540	YDL046W
2944	OG0002944	genemark-NW_003101578.1-processed-gene-8.77-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-8.77&CDS=1-5427	YBR208C
2945	OG0002945	genemark-NW_003101578.1-processed-gene-9.40-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.40&CDS=1-2163	YHL016C
2946	OG0002946	genemark-NW_003101578.1-processed-gene-9.41-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.41&CDS=1-1788	YLR417W
2947	OG0002947	genemark-NW_003101578.1-processed-gene-9.39-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.39&CDS=1-1008	YKL189W
2948	OG0002948	genemark-NW_003101578.1-processed-gene-9.42-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.42&CDS=1-1167	YJR148W
2949	OG0002949	genemark-NW_003101578.1-processed-gene-9.58-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.58&CDS=1-2871	YHR204W
2950	OG0002950	genemark-NW_003101578.1-processed-gene-9.44-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.44&CDS=1-636	YJL097W
2951	OG0002951	genemark-NW_003101578.1-processed-gene-9.60-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.60&CDS=1-5565	YJL005W
2952	OG0002952	genemark-NW_003101578.1-processed-gene-9.45-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.45&CDS=1-1107	YPR035W
2953	OG0002953	genemark-NW_003101578.1-processed-gene-9.63-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.63&CDS=1-1422	YIL090W
2954	OG0002954	genemark-NW_003101578.1-processed-gene-9.47-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.47&CDS=1-2079	YIL091C
2955	OG0002955	augustus_masked-NW_003101578.1-processed-gene-9.99-mRNA-1_1&gene=augustus_masked-NW_003101578.1-processed-gene-9.99&CDS=1-213	YNL024C-A
2956	OG0002956	genemark-NW_003101578.1-processed-gene-9.48-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.48&CDS=1-1092	YML095C
2957	OG0002957	genemark-NW_003101578.1-processed-gene-9.64-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.64&CDS=1-435	YML094W
2958	OG0002958	augustus_masked-NW_003101578.1-processed-gene-9.101-mRNA-1_1&gene=augustus_masked-NW_003101578.1-processed-gene-9.101&CDS=1-2118	YML127W
2959	OG0002959	genemark-NW_003101578.1-processed-gene-9.52-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.52&CDS=1-2037	YJL090C
2960	OG0002960	genemark-NW_003101578.1-processed-gene-9.54-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.54&CDS=1-708	YPL199C
2961	OG0002961	genemark-NW_003101578.1-processed-gene-9.70-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.70&CDS=1-642	YML001W
2962	OG0002962	genemark-NW_003101578.1-processed-gene-9.55-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.55&CDS=1-960	YJR096W
2963	OG0002963	genemark-NW_003101578.1-processed-gene-9.57-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.57&CDS=1-1305	YBR279W
2964	OG0002964	genemark-NW_003101578.1-processed-gene-9.72-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.72&CDS=1-1344	YHR190W
2965	OG0002965	genemark-NW_003101578.1-processed-gene-9.73-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-9.73&CDS=1-990	YML121W
2966	OG0002966	genemark-NW_003101578.1-processed-gene-10.0-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-10.0&CDS=1-1743	YAL067C
2967	OG0002967	genemark-NW_003101578.1-processed-gene-10.4-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-10.4&CDS=1-582	YPL178W
2968	OG0002968	genemark-NW_003101578.1-processed-gene-10.3-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-10.3&CDS=1-2526	YGL083W
2969	OG0002969	genemark-NW_003101578.1-processed-gene-10.5-mRNA-1_1&gene=genemark-NW_003101578.1-processed-gene-10.5&CDS=1-1887	YKL148C
