	OrthologID	Nadsonia_fulvescens_var_elongata	Saccharomyces_cerevisiae
3013	OG0003013	maker-scaffold_7-snap-gene-7.82-mRNA-1_1&gene=maker-scaffold_7-snap-gene-7.82&CDS=1-477	YHL018W
3014	OG0003014	snap_masked-scaffold_7-processed-gene-7.246-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-7.246&CDS=1-591	YLR435W
3015	OG0003015	snap_masked-scaffold_7-processed-gene-7.207-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-7.207&CDS=1-1734	YLR433C
3016	OG0003016	snap_masked-scaffold_7-processed-gene-7.208-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-7.208&CDS=1-816	YIL003W
3017	OG0003017	snap_masked-scaffold_7-processed-gene-7.209-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-7.209&CDS=1-1089	YEL004W
3018	OG0003018	augustus_masked-scaffold_7-processed-gene-7.149-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-7.149&CDS=1-639	YDL106C
3019	OG0003019	snap_masked-scaffold_8-processed-gene-0.3-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.3&CDS=1-2856	YGL151W
3020	OG0003020	snap_masked-scaffold_8-processed-gene-0.21-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.21&CDS=1-1101	YER107C
3021	OG0003021	augustus_masked-scaffold_8-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-0.95&CDS=1-987	YGL153W
3022	OG0003022	snap_masked-scaffold_8-processed-gene-0.6-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.6&CDS=1-2367	YGL154C
3023	OG0003023	augustus_masked-scaffold_8-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-0.82&CDS=1-1077	YDL119C
3024	OG0003024	augustus_masked-scaffold_8-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-0.96&CDS=1-1182	YGL155W
3025	OG0003025	snap_masked-scaffold_8-processed-gene-0.23-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.23&CDS=1-1590	YBL080C
3026	OG0003026	snap_masked-scaffold_8-processed-gene-0.24-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.24&CDS=1-954	YFR025C
3027	OG0003027	snap_masked-scaffold_8-processed-gene-0.25-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.25&CDS=1-1701	YHR019C
3028	OG0003028	snap_masked-scaffold_8-processed-gene-0.26-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.26&CDS=1-1686	YEL020C
3029	OG0003029	snap_masked-scaffold_8-processed-gene-0.27-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.27&CDS=1-1467	YCR024C
3030	OG0003030	augustus_masked-scaffold_8-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-0.86&CDS=1-3285	YHR020W
3031	OG0003031	snap_masked-scaffold_8-processed-gene-0.28-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.28&CDS=1-903	YGL043W
3032	OG0003032	snap_masked-scaffold_8-processed-gene-0.12-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.12&CDS=1-831	YGL044C
3033	OG0003033	snap_masked-scaffold_8-processed-gene-0.30-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.30&CDS=1-1518	YGR155W
3034	OG0003034	maker-scaffold_8-snap-gene-0.116-mRNA-1_1&gene=maker-scaffold_8-snap-gene-0.116&CDS=1-4326	YGL150C
3035	OG0003035	snap_masked-scaffold_8-processed-gene-0.34-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.34&CDS=1-447	YHR191C
3036	OG0003036	snap_masked-scaffold_8-processed-gene-0.17-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.17&CDS=1-270	YEL020W-A
3037	OG0003037	snap_masked-scaffold_8-processed-gene-0.36-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.36&CDS=1-876	YEL021W
3038	OG0003038	snap_masked-scaffold_8-processed-gene-0.37-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-0.37&CDS=1-2964	YDL031W
3039	OG0003039	snap_masked-scaffold_8-processed-gene-1.3-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.3&CDS=1-2259	YBR060C
3040	OG0003040	maker-scaffold_8-snap-gene-1.94-mRNA-1_1&gene=maker-scaffold_8-snap-gene-1.94&CDS=1-336	YDR045C
3041	OG0003041	maker-scaffold_8-snap-gene-1.99-mRNA-1_1&gene=maker-scaffold_8-snap-gene-1.99&CDS=1-654	YNL038W
3042	OG0003042	snap_masked-scaffold_8-processed-gene-1.6-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.6&CDS=1-279	YHR005C-A
3043	OG0003043	maker-scaffold_8-snap-gene-1.101-mRNA-1_1&gene=maker-scaffold_8-snap-gene-1.101&CDS=1-852	YKL087C
3044	OG0003044	snap_masked-scaffold_8-processed-gene-1.25-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.25&CDS=1-1830	YGL028C
3045	OG0003045	augustus_masked-scaffold_8-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-1.129&CDS=1-1422	YPL103C
3046	OG0003046	snap_masked-scaffold_8-processed-gene-1.27-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.27&CDS=1-1338	YPL094C
3047	OG0003047	snap_masked-scaffold_8-processed-gene-1.9-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.9&CDS=1-1215	YPR147C
3048	OG0003048	snap_masked-scaffold_8-processed-gene-1.28-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.28&CDS=1-345	YGR181W
3049	OG0003049	snap_masked-scaffold_8-processed-gene-1.10-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.10&CDS=1-3939	YOR346W
3050	OG0003050	maker-scaffold_8-snap-gene-1.96-mRNA-1_1&gene=maker-scaffold_8-snap-gene-1.96&CDS=1-1806	YKL047W
3051	OG0003051	snap_masked-scaffold_8-processed-gene-1.33-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.33&CDS=1-2802	YKL073W
3052	OG0003052	snap_masked-scaffold_8-processed-gene-1.35-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.35&CDS=1-1281	YMR055C
3053	OG0003053	snap_masked-scaffold_8-processed-gene-1.37-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.37&CDS=1-1959	YJL127C
3054	OG0003054	maker-scaffold_8-snap-gene-1.97-mRNA-1_1&gene=maker-scaffold_8-snap-gene-1.97&CDS=1-1581	YOR310C
3055	OG0003055	snap_masked-scaffold_8-processed-gene-1.42-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-1.42&CDS=1-984	YOR311C
3056	OG0003056	snap_masked-scaffold_8-processed-gene-2.13-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.13&CDS=1-273	YKL053C-A
3057	OG0003057	maker-scaffold_8-snap-gene-2.111-mRNA-1_1&gene=maker-scaffold_8-snap-gene-2.111&CDS=1-1593	YJL014W
3058	OG0003058	snap_masked-scaffold_8-processed-gene-2.17-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.17&CDS=1-1074	YDR161W
3059	OG0003059	snap_masked-scaffold_8-processed-gene-2.19-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.19&CDS=1-525	YPR098C
3060	OG0003060	maker-scaffold_8-augustus-gene-2.60-mRNA-1_1&gene=maker-scaffold_8-augustus-gene-2.60&CDS=1-1584	YIL142W
3061	OG0003061	maker-scaffold_8-snap-gene-2.115-mRNA-1_1&gene=maker-scaffold_8-snap-gene-2.115&CDS=1-450	YMR071C
3062	OG0003062	snap_masked-scaffold_8-processed-gene-2.46-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.46&CDS=1-1779	YFR028C
3063	OG0003063	snap_masked-scaffold_8-processed-gene-2.25-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.25&CDS=1-1935	YBR041W
3064	OG0003064	snap_masked-scaffold_8-processed-gene-2.48-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.48&CDS=1-1560	YBR056W
3065	OG0003065	augustus_masked-scaffold_8-processed-gene-2.80-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-2.80&CDS=1-1503	YBR004C
3066	OG0003066	snap_masked-scaffold_8-processed-gene-2.51-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.51&CDS=1-297	YBL026W
3067	OG0003067	augustus_masked-scaffold_8-processed-gene-2.81-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-2.81&CDS=1-1701	YER141W
3068	OG0003068	snap_masked-scaffold_8-processed-gene-2.54-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.54&CDS=1-195	YLR262C-A
3069	OG0003069	snap_masked-scaffold_8-processed-gene-2.56-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.56&CDS=1-879	YOR278W
3070	OG0003070	snap_masked-scaffold_8-processed-gene-2.33-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.33&CDS=1-993	YOR077W
3071	OG0003071	augustus_masked-scaffold_8-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-2.86&CDS=1-3288	YGR218W
3072	OG0003072	snap_masked-scaffold_8-processed-gene-2.35-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.35&CDS=1-786	YIL157C
3073	OG0003073	snap_masked-scaffold_8-processed-gene-2.36-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.36&CDS=1-549	YHR148W
3074	OG0003074	snap_masked-scaffold_8-processed-gene-2.58-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-2.58&CDS=1-3582	YGR233C
3075	OG0003075	maker-scaffold_8-snap-gene-2.110-mRNA-1_1&gene=maker-scaffold_8-snap-gene-2.110&CDS=1-384	YDR529C
3076	OG0003076	snap_masked-scaffold_8-processed-gene-3.3-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.3&CDS=1-1446	YIL074C
3077	OG0003077	snap_masked-scaffold_8-processed-gene-3.0-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.0&CDS=1-1632	YOR201C
3078	OG0003078	snap_masked-scaffold_8-processed-gene-3.1-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.1&CDS=1-663	YOR202W
3079	OG0003079	snap_masked-scaffold_8-processed-gene-3.7-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.7&CDS=1-3477	YMR218C
3080	OG0003080	snap_masked-scaffold_8-processed-gene-3.29-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.29&CDS=1-867	YOR078W
3081	OG0003081	maker-scaffold_8-augustus-gene-3.157-mRNA-1_1&gene=maker-scaffold_8-augustus-gene-3.157&CDS=1-1686	YHR008C
3082	OG0003082	maker-scaffold_8-snap-gene-3.101-mRNA-1_1&gene=maker-scaffold_8-snap-gene-3.101&CDS=1-3552	YBR218C
3083	OG0003083	snap_masked-scaffold_8-processed-gene-3.34-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.34&CDS=1-1665	YMR105C
3084	OG0003084	snap_masked-scaffold_8-processed-gene-3.37-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.37&CDS=1-738	YKL099C
3085	OG0003085	maker-scaffold_8-snap-gene-3.96-mRNA-1_1&gene=maker-scaffold_8-snap-gene-3.96&CDS=1-2481	YOL125W
3086	OG0003086	snap_masked-scaffold_8-processed-gene-3.38-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.38&CDS=1-501	YKL056C
3087	OG0003087	snap_masked-scaffold_8-processed-gene-3.39-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.39&CDS=1-1476	YOL049W
3088	OG0003088	snap_masked-scaffold_8-processed-gene-3.15-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.15&CDS=1-555	YML036W
3089	OG0003089	snap_masked-scaffold_8-processed-gene-3.41-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.41&CDS=1-990	YDR460W
3090	OG0003090	augustus_masked-scaffold_8-processed-gene-3.120-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-3.120&CDS=1-843	YDR459C
3091	OG0003091	maker-scaffold_8-snap-gene-3.102-mRNA-1_1&gene=maker-scaffold_8-snap-gene-3.102&CDS=1-1134	YMR097C
3092	OG0003092	genemark-scaffold_8-processed-gene-3.67-mRNA-1_1&gene=genemark-scaffold_8-processed-gene-3.67&CDS=1-1383	YHR181W
3093	OG0003093	augustus_masked-scaffold_8-processed-gene-3.148-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-3.148&CDS=1-474	YGL127C
3094	OG0003094	augustus_masked-scaffold_8-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-3.124&CDS=1-822	YGL126W
3095	OG0003095	maker-scaffold_8-augustus-gene-3.160-mRNA-1_1&gene=maker-scaffold_8-augustus-gene-3.160&CDS=1-3876	YMR109W
3096	OG0003096	snap_masked-scaffold_8-processed-gene-3.46-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.46&CDS=1-1140	YBR155W
3097	OG0003097	maker-scaffold_8-snap-gene-3.104-mRNA-1_1&gene=maker-scaffold_8-snap-gene-3.104&CDS=1-1608	YMR091C
3098	OG0003098	snap_masked-scaffold_8-processed-gene-3.21-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-3.21&CDS=1-780	YBR088C
3099	OG0003099	augustus_masked-scaffold_8-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-3.127&CDS=1-3762	YBR156C
3100	OG0003100	maker-scaffold_8-snap-gene-4.7-mRNA-1_1&gene=maker-scaffold_8-snap-gene-4.7&CDS=1-3291	YLR383W
3101	OG0003101	snap_masked-scaffold_8-processed-gene-4.103-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.103&CDS=1-1761	YDR456W
3102	OG0003102	snap_masked-scaffold_8-processed-gene-4.101-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.101&CDS=1-2700	YLR382C
3103	OG0003103	snap_masked-scaffold_8-processed-gene-4.105-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.105&CDS=1-1191	YLR380W
3104	OG0003104	snap_masked-scaffold_8-processed-gene-4.125-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.125&CDS=1-1011	YGL212W
3105	OG0003105	maker-scaffold_8-augustus-gene-4.51-mRNA-1_1&gene=maker-scaffold_8-augustus-gene-4.51&CDS=1-576	YDR454C
3106	OG0003106	snap_masked-scaffold_8-processed-gene-4.126-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.126&CDS=1-2712	YBR055C
3107	OG0003107	snap_masked-scaffold_8-processed-gene-4.127-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.127&CDS=1-2346	YDL060W
3108	OG0003108	maker-scaffold_8-snap-gene-4.4-mRNA-1_1&gene=maker-scaffold_8-snap-gene-4.4&CDS=1-3099	YLR386W
3109	OG0003109	maker-scaffold_8-snap-gene-4.10-mRNA-1_1&gene=maker-scaffold_8-snap-gene-4.10&CDS=1-474	YDL064W
3110	OG0003110	augustus_masked-scaffold_8-processed-gene-4.24-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-4.24&CDS=1-921	YCL009C
3111	OG0003111	snap_masked-scaffold_8-processed-gene-4.115-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.115&CDS=1-912	YLR172C
3112	OG0003112	snap_masked-scaffold_8-processed-gene-4.116-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.116&CDS=1-948	YLR393W
3113	OG0003113	snap_masked-scaffold_8-processed-gene-4.117-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.117&CDS=1-792	YHR012W
3114	OG0003114	maker-scaffold_8-snap-gene-4.5-mRNA-1_1&gene=maker-scaffold_8-snap-gene-4.5&CDS=1-657	YMR132C
3115	OG0003115	snap_masked-scaffold_8-processed-gene-4.134-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.134&CDS=1-234	YLR038C
3116	OG0003116	snap_masked-scaffold_8-processed-gene-4.135-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.135&CDS=1-2139	YLL035W
3117	OG0003117	snap_masked-scaffold_8-processed-gene-4.141-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.141&CDS=1-1545	YHR011W
3118	OG0003118	snap_masked-scaffold_8-processed-gene-5.101-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.101&CDS=1-924	YOL080C
3119	OG0003119	genemark-scaffold_8-processed-gene-5.4-mRNA-1_1&gene=genemark-scaffold_8-processed-gene-5.4&CDS=1-309	YOR020C
3120	OG0003120	snap_masked-scaffold_8-processed-gene-5.99-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.99&CDS=1-2448	YOL076W
3121	OG0003121	augustus_masked-scaffold_8-processed-gene-5.60-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-5.60&CDS=1-597	YOR021C
3122	OG0003122	snap_masked-scaffold_8-processed-gene-5.107-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.107&CDS=1-3390	YGL251C
3123	OG0003123	snap_masked-scaffold_8-processed-gene-5.108-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.108&CDS=1-2145	YLR103C
3124	OG0003124	maker-scaffold_8-snap-gene-5.50-mRNA-1_1&gene=maker-scaffold_8-snap-gene-5.50&CDS=1-414	YLR104W
3125	OG0003125	snap_masked-scaffold_8-processed-gene-5.111-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.111&CDS=1-504	YEL048C
3126	OG0003126	snap_masked-scaffold_8-processed-gene-5.112-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.112&CDS=1-3246	YIL047C
3127	OG0003127	snap_masked-scaffold_8-processed-gene-5.113-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.113&CDS=1-975	YOR174W
3128	OG0003128	snap_masked-scaffold_8-processed-gene-5.116-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.116&CDS=1-1536	YDR527W
3129	OG0003129	snap_masked-scaffold_8-processed-gene-5.119-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.119&CDS=1-1584	YCR098C
3130	OG0003130	snap_masked-scaffold_8-processed-gene-5.122-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.122&CDS=1-801	YNL305C
3131	OG0003131	snap_masked-scaffold_8-processed-gene-5.123-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.123&CDS=1-1746	YDR109C
3132	OG0003132	snap_masked-scaffold_8-processed-gene-5.140-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.140&CDS=1-429	YNL185C
3133	OG0003133	snap_masked-scaffold_8-processed-gene-5.141-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.141&CDS=1-1515	YJL054W
3134	OG0003134	snap_masked-scaffold_8-processed-gene-5.142-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-5.142&CDS=1-1437	YNL186W
3135	OG0003135	snap_masked-scaffold_8-processed-gene-6.107-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.107&CDS=1-768	YDR489W
3136	OG0003136	snap_masked-scaffold_8-processed-gene-6.130-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.130&CDS=1-1452	YDL001W
3137	OG0003137	snap_masked-scaffold_8-processed-gene-6.112-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.112&CDS=1-1740	YBL039C
3138	OG0003138	maker-scaffold_8-snap-gene-6.47-mRNA-1_1&gene=maker-scaffold_8-snap-gene-6.47&CDS=1-1572	YML056C
3139	OG0003139	snap_masked-scaffold_8-processed-gene-6.132-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.132&CDS=1-4764	YLR247C
3140	OG0003140	snap_masked-scaffold_8-processed-gene-6.133-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.133&CDS=1-816	YPL117C
3141	OG0003141	snap_masked-scaffold_8-processed-gene-6.114-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.114&CDS=1-1338	YOR198C
3142	OG0003142	snap_masked-scaffold_8-processed-gene-6.115-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.115&CDS=1-555	YCR027C
3143	OG0003143	snap_masked-scaffold_8-processed-gene-6.138-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.138&CDS=1-1446	YLR359W
3144	OG0003144	snap_masked-scaffold_8-processed-gene-6.118-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.118&CDS=1-1098	YBR234C
3145	OG0003145	maker-scaffold_8-snap-gene-6.44-mRNA-1_1&gene=maker-scaffold_8-snap-gene-6.44&CDS=1-360	YOL133W
3146	OG0003146	snap_masked-scaffold_8-processed-gene-6.139-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.139&CDS=1-948	YNL316C
3147	OG0003147	snap_masked-scaffold_8-processed-gene-6.121-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.121&CDS=1-2061	YDR386W
3148	OG0003148	snap_masked-scaffold_8-processed-gene-6.122-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.122&CDS=1-2034	YLR417W
3149	OG0003149	maker-scaffold_8-snap-gene-6.45-mRNA-1_1&gene=maker-scaffold_8-snap-gene-6.45&CDS=1-1101	YML067C
3150	OG0003150	snap_masked-scaffold_8-processed-gene-6.129-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-6.129&CDS=1-5358	YJL109C
3151	OG0003151	snap_masked-scaffold_8-processed-gene-7.122-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.122&CDS=1-2238	YJL057C
3152	OG0003152	maker-scaffold_8-snap-gene-7.55-mRNA-1_1&gene=maker-scaffold_8-snap-gene-7.55&CDS=1-390	YKL170W
3153	OG0003153	maker-scaffold_8-snap-gene-7.61-mRNA-1_1&gene=maker-scaffold_8-snap-gene-7.61&CDS=1-339	YGL070C
3154	OG0003154	snap_masked-scaffold_8-processed-gene-7.126-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.126&CDS=1-513	YGL068W
3155	OG0003155	snap_masked-scaffold_8-processed-gene-7.144-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.144&CDS=1-1425	YNL182C
3156	OG0003156	snap_masked-scaffold_8-processed-gene-7.128-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.128&CDS=1-1296	YNL181W
3157	OG0003157	snap_masked-scaffold_8-processed-gene-7.131-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.131&CDS=1-711	YNR057C
3158	OG0003158	snap_masked-scaffold_8-processed-gene-7.132-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.132&CDS=1-3771	YNL321W
3159	OG0003159	maker-scaffold_8-augustus-gene-7.7-mRNA-1_1&gene=maker-scaffold_8-augustus-gene-7.7&CDS=1-522	YKL190W
3160	OG0003160	snap_masked-scaffold_8-processed-gene-7.148-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.148&CDS=1-7068	YLR430W
3161	OG0003161	snap_masked-scaffold_8-processed-gene-7.150-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.150&CDS=1-2166	YLR427W
3162	OG0003162	maker-scaffold_8-snap-gene-7.57-mRNA-1_1&gene=maker-scaffold_8-snap-gene-7.57&CDS=1-525	YML055W
3163	OG0003163	snap_masked-scaffold_8-processed-gene-7.154-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.154&CDS=1-3270	YIL026C
3164	OG0003164	snap_masked-scaffold_8-processed-gene-7.155-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.155&CDS=1-1146	YOR084W
3165	OG0003165	snap_masked-scaffold_8-processed-gene-7.136-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.136&CDS=1-1215	YJR068W
3166	OG0003166	snap_masked-scaffold_8-processed-gene-7.156-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.156&CDS=1-2760	YNL082W
3167	OG0003167	snap_masked-scaffold_8-processed-gene-7.137-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.137&CDS=1-693	YIL139C
3168	OG0003168	snap_masked-scaffold_8-processed-gene-7.157-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.157&CDS=1-1602	YNL083W
3169	OG0003169	snap_masked-scaffold_8-processed-gene-7.138-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.138&CDS=1-1350	YDR300C
3170	OG0003170	snap_masked-scaffold_8-processed-gene-7.139-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.139&CDS=1-1317	YKL143W
3171	OG0003171	snap_masked-scaffold_8-processed-gene-7.140-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.140&CDS=1-765	YDR405W
3172	OG0003172	snap_masked-scaffold_8-processed-gene-7.160-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.160&CDS=1-2241	YJR143C
3173	OG0003173	maker-scaffold_8-snap-gene-7.64-mRNA-1_1&gene=maker-scaffold_8-snap-gene-7.64&CDS=1-1083	YKL193C
3174	OG0003174	augustus_masked-scaffold_8-processed-gene-7.52-mRNA-1_1&gene=augustus_masked-scaffold_8-processed-gene-7.52&CDS=1-348	YKL192C
3175	OG0003175	snap_masked-scaffold_8-processed-gene-7.163-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-7.163&CDS=1-5487	YLR422W
3176	OG0003176	snap_masked-scaffold_9-processed-gene-0.92-mRNA-1_1&gene=snap_masked-scaffold_9-processed-gene-0.92&CDS=1-1803	YKR093W
3177	OG0003177	snap_masked-scaffold_9-processed-gene-0.113-mRNA-1_1&gene=snap_masked-scaffold_9-processed-gene-0.113&CDS=1-1116	YJR062C
3178	OG0003178	augustus_masked-scaffold_9-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-scaffold_9-processed-gene-0.67&CDS=1-567	YFR001W
3179	OG0003179	snap_masked-scaffold_9-processed-gene-0.115-mRNA-1_1&gene=snap_masked-scaffold_9-processed-gene-0.115&CDS=1-756	YOR283W
3180	OG0003180	snap_masked-scaffold_9-processed-gene-0.97-mRNA-1_1&gene=snap_masked-scaffold_9-processed-gene-0.97&CDS=1-480	YDR328C
3181	OG0003181	snap_masked-scaffold_9-processed-gene-0.99-mRNA-1_1&gene=snap_masked-scaffold_9-processed-gene-0.99&CDS=1-477	YHR079C-A
3182	OG0003182	snap_masked-scaffold_9-processed-gene-0.100-mRNA-1_1&gene=snap_masked-scaffold_9-processed-gene-0.100&CDS=1-1740	YMR240C
3183	OG0003183	augustus_masked-scaffold_9-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-scaffold_9-processed-gene-0.53&CDS=1-1683	YMR239C
