	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035707_Candida_heveicola
2881	OG0002881	YOL034W	augustus_masked-flattened_line_20-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.93&CDS=1-3240
2882	OG0002882	YOL038W	augustus_masked-flattened_line_10-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.74&CDS=1-750
2883	OG0002883	YOL040C	augustus_masked-flattened_line_30-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.63&CDS=1-423
2884	OG0002884	YOL041C	augustus_masked-flattened_line_12-processed-gene-4.104-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-4.104&CDS=1-1476
2885	OG0002885	YOL049W	augustus_masked-flattened_line_40-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.50&CDS=1-1470
2886	OG0002886	YOL051W	snap_masked-flattened_line_32-processed-gene-1.101-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.101&CDS=1-3480
2887	OG0002887	YOL052C	augustus_masked-flattened_line_36-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-1.137&CDS=1-1272
2888	OG0002888	YOL057W	snap_masked-flattened_line_32-processed-gene-1.113-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.113&CDS=1-2067
2889	OG0002889	YOL058W	augustus_masked-flattened_line_12-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.86&CDS=1-1248
2890	OG0002890	YOL060C	augustus_masked-flattened_line_10-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-3.31&CDS=1-2121
2891	OG0002891	YOL061W	augustus_masked-flattened_line_6-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.16&CDS=1-1179
2892	OG0002892	YOL062C	augustus_masked-flattened_line_6-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.15&CDS=1-1344
2893	OG0002893	YOL064C	augustus_masked-flattened_line_4-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.90&CDS=1-1098
2894	OG0002894	YOL065C	genemark-flattened_line_26-processed-gene-0.93-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.93&CDS=1-1155
2895	OG0002895	YOL066C	augustus_masked-flattened_line_26-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.29&CDS=1-1707
2896	OG0002896	YOL067C	augustus_masked-flattened_line_0-processed-gene-12.134-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.134&CDS=1-696
2897	OG0002897	YOL069W	snap_masked-flattened_line_24-processed-gene-1.136-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.136&CDS=1-1440
2898	OG0002898	YOL070C	snap_masked-flattened_line_0-processed-gene-12.250-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-12.250&CDS=1-1662
2899	OG0002899	YOL071W	augustus_masked-flattened_line_0-processed-gene-12.136-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.136&CDS=1-423
2900	OG0002900	YOL072W	augustus_masked-flattened_line_16-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-3.78&CDS=1-1413
2901	OG0002901	YOL073C	augustus_masked-flattened_line_14-processed-gene-5.190-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-5.190&CDS=1-1014
2902	OG0002902	YOL075C	augustus_masked-flattened_line_8-processed-gene-2.87-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.87&CDS=1-3798
2903	OG0002903	YOL076W	augustus_masked-flattened_line_2-processed-gene-11.144-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-11.144&CDS=1-2259
2904	OG0002904	YOL077C	augustus_masked-flattened_line_34-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.113&CDS=1-870
2905	OG0002905	YOL077W-A	augustus_masked-flattened_line_34-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.114&CDS=1-210
2906	OG0002906	YOL078W	augustus_masked-flattened_line_34-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.116&CDS=1-2631
2907	OG0002907	YOL080C	augustus_masked-flattened_line_34-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.115&CDS=1-714
2908	OG0002908	YOL084W	augustus_masked-flattened_line_22-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-3.133&CDS=1-2661
2909	OG0002909	YOL086W-A	augustus_masked-flattened_line_34-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.108&CDS=1-288
2910	OG0002910	YOL090W	snap_masked-flattened_line_18-processed-gene-4.51-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-4.51&CDS=1-2865
2911	OG0002911	YOL093W	snap_masked-flattened_line_16-processed-gene-3.98-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-3.98&CDS=1-879
2912	OG0002912	YOL094C	augustus_masked-flattened_line_2-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.129&CDS=1-975
2913	OG0002913	YOL095C	snap_masked-flattened_line_2-processed-gene-6.83-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-6.83&CDS=1-2277
2914	OG0002914	YOL096C	augustus_masked-flattened_line_8-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.103&CDS=1-921
2915	OG0002915	YOL097C	augustus_masked-flattened_line_34-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.92&CDS=1-1284
2916	OG0002916	YOL098C	augustus_masked-flattened_line_28-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.49&CDS=1-3123
2917	OG0002917	YOL102C	augustus_masked-flattened_line_10-processed-gene-6.98-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-6.98&CDS=1-585
2918	OG0002918	YOL107W	augustus_masked-flattened_line_12-processed-gene-6.23-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-6.23&CDS=1-990
2919	OG0002919	YOL110W	augustus_masked-flattened_line_36-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-1.141&CDS=1-696
2920	OG0002920	YOL114C	snap_masked-flattened_line_38-processed-gene-1.41-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-1.41&CDS=1-687
2921	OG0002921	YOL119C	snap_masked-flattened_line_14-processed-gene-1.6-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.6&CDS=1-1464
2922	OG0002922	YOL122C	augustus_masked-flattened_line_4-processed-gene-10.135-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-10.135&CDS=1-1527
2923	OG0002923	YOL123W	augustus_masked-flattened_line_0-processed-gene-8.40-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.40&CDS=1-1485
2924	OG0002924	YOL124C	augustus_masked-flattened_line_0-processed-gene-8.20-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.20&CDS=1-1329
2925	OG0002925	YOL125W	genemark-flattened_line_2-processed-gene-11.32-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-11.32&CDS=1-1275
2926	OG0002926	YOL127W	augustus_masked-flattened_line_22-processed-gene-3.107-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-3.107&CDS=1-1005
2927	OG0002927	YOL129W	augustus_masked-flattened_line_22-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-3.108&CDS=1-531
2928	OG0002928	YOL132W	augustus_masked-flattened_line_2-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.26&CDS=1-1401
2929	OG0002929	YOL135C	snap_masked-flattened_line_10-processed-gene-5.32-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-5.32&CDS=1-681
2930	OG0002930	YOL136C	augustus_masked-flattened_line_18-processed-gene-4.140-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-4.140&CDS=1-921
2931	OG0002931	YOL137W	augustus_masked-flattened_line_12-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.63&CDS=1-1467
2932	OG0002932	YOL138C	augustus_masked-flattened_line_2-processed-gene-6.137-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.137&CDS=1-3528
2933	OG0002933	YOL139C	augustus_masked-flattened_line_2-processed-gene-6.138-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.138&CDS=1-627
2934	OG0002934	YOL140W	snap_masked-flattened_line_18-processed-gene-2.59-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-2.59&CDS=1-1260
2935	OG0002935	YOL141W	snap_masked-flattened_line_0-processed-gene-3.18-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.18&CDS=1-1941
2936	OG0002936	YOL142W	augustus_masked-flattened_line_0-processed-gene-3.58-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.58&CDS=1-795
2937	OG0002937	YOL143C	augustus_masked-flattened_line_6-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.58&CDS=1-498
2938	OG0002938	YOL144W	augustus_masked-flattened_line_20-processed-gene-3.1-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-3.1&CDS=1-1812
2939	OG0002939	YOL145C	augustus_masked-flattened_line_20-processed-gene-3.3-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-3.3&CDS=1-3279
2940	OG0002940	YOL146W	augustus_masked-flattened_line_20-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.108&CDS=1-525
2941	OG0002941	YOL147C	augustus_masked-flattened_line_20-processed-gene-3.0-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-3.0&CDS=1-684
2942	OG0002942	YOL148C	maker-flattened_line_38-snap-gene-1.47-mRNA-1_1&gene=maker-flattened_line_38-snap-gene-1.47&CDS=1-2688
2943	OG0002943	YOL149W	augustus_masked-flattened_line_38-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.68&CDS=1-534
2944	OG0002944	YOL152W	snap_masked-flattened_line_14-processed-gene-5.142-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-5.142&CDS=1-1770
2945	OG0002945	YOL154W	augustus_masked-flattened_line_0-processed-gene-12.100-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.100&CDS=1-861
2946	OG0002946	YOR001W	snap_masked-flattened_line_16-processed-gene-4.123-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-4.123&CDS=1-1026
2947	OG0002947	YOR002W	augustus_masked-flattened_line_4-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.88&CDS=1-1647
2948	OG0002948	YOR004W	augustus_masked-flattened_line_2-processed-gene-9.53-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-9.53&CDS=1-753
2949	OG0002949	YOR005C	augustus_masked-flattened_line_12-processed-gene-5.11-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-5.11&CDS=1-2823
2950	OG0002950	YOR006C	augustus_masked-flattened_line_8-processed-gene-8.128-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-8.128&CDS=1-936
2951	OG0002951	YOR007C	snap_masked-flattened_line_8-processed-gene-8.47-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-8.47&CDS=1-1038
2952	OG0002952	YOR014W	augustus_masked-flattened_line_14-processed-gene-5.242-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-5.242&CDS=1-2241
2953	OG0002953	YOR017W	augustus_masked-flattened_line_18-processed-gene-4.139-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-4.139&CDS=1-2163
2954	OG0002954	YOR018W	augustus_masked-flattened_line_2-processed-gene-11.143-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-11.143&CDS=1-2232
2955	OG0002955	YOR021C	augustus_masked-flattened_line_4-processed-gene-10.92-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-10.92&CDS=1-618
2956	OG0002956	YOR022C	augustus_masked-flattened_line_4-processed-gene-10.127-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-10.127&CDS=1-2886
2957	OG0002957	YOR023C	snap_masked-flattened_line_22-processed-gene-3.48-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-3.48&CDS=1-1209
2958	OG0002958	YOR025W	augustus_masked-flattened_line_24-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.21&CDS=1-1422
2959	OG0002959	YOR027W	augustus_masked-flattened_line_26-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.13&CDS=1-1740
2960	OG0002960	YOR028C	snap_masked-flattened_line_6-processed-gene-4.105-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-4.105&CDS=1-543
2961	OG0002961	YOR032C	augustus_masked-flattened_line_2-processed-gene-2.4-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.4&CDS=1-1065
2962	OG0002962	YOR035C	augustus_masked-flattened_line_6-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.68&CDS=1-2223
2963	OG0002963	YOR037W	snap_masked-flattened_line_28-processed-gene-1.208-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.208&CDS=1-1422
2964	OG0002964	YOR038C	augustus_masked-flattened_line_2-processed-gene-9.72-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-9.72&CDS=1-2940
2965	OG0002965	YOR042W	augustus_masked-flattened_line_10-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.11&CDS=1-1020
2966	OG0002966	YOR043W	augustus_masked-flattened_line_8-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.83&CDS=1-1041
2967	OG0002967	YOR046C	augustus_masked-flattened_line_4-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.39&CDS=1-1500
2968	OG0002968	YOR048C	augustus_masked-flattened_line_4-processed-gene-8.4-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-8.4&CDS=1-3039
2969	OG0002969	YOR051C	augustus_masked-flattened_line_10-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.27&CDS=1-1332
2970	OG0002970	YOR052C	augustus_masked-flattened_line_10-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.6&CDS=1-504
2971	OG0002971	YOR056C	augustus_masked-flattened_line_24-processed-gene-2.144-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-2.144&CDS=1-1356
2972	OG0002972	YOR057W	maker-flattened_line_0-augustus-gene-11.2-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-11.2&CDS=1-3432
2973	OG0002973	YOR058C	snap_masked-flattened_line_24-processed-gene-2.60-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-2.60&CDS=1-2739
2974	OG0002974	YOR059C	augustus_masked-flattened_line_28-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.50&CDS=1-1470
2975	OG0002975	YOR063W	augustus_masked-flattened_line_0-processed-gene-11.67-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.67&CDS=1-1167
2976	OG0002976	YOR065W	snap_masked-flattened_line_36-processed-gene-1.18-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-1.18&CDS=1-855
2977	OG0002977	YOR069W	augustus_masked-flattened_line_4-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.72&CDS=1-1965
2978	OG0002978	YOR070C	snap_masked-flattened_line_6-processed-gene-3.30-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.30&CDS=1-1869
2979	OG0002979	YOR074C	maker-flattened_line_40-augustus-gene-1.79-mRNA-1_1&gene=maker-flattened_line_40-augustus-gene-1.79&CDS=1-1092
2980	OG0002980	YOR075W	augustus_masked-flattened_line_4-processed-gene-9.33-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-9.33&CDS=1-1008
2981	OG0002981	YOR077W	augustus_masked-flattened_line_6-processed-gene-3.93-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.93&CDS=1-705
2982	OG0002982	YOR080W	augustus_masked-flattened_line_16-processed-gene-2.46-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.46&CDS=1-2181
2983	OG0002983	YOR085W	augustus_masked-flattened_line_6-processed-gene-6.21-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-6.21&CDS=1-1011
2984	OG0002984	YOR087W	augustus_masked-flattened_line_4-processed-gene-3.75-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.75&CDS=1-1986
2985	OG0002985	YOR091W	augustus_masked-flattened_line_36-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-1.128&CDS=1-972
2986	OG0002986	YOR093C	snap_masked-flattened_line_18-processed-gene-4.8-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-4.8&CDS=1-4680
2987	OG0002987	YOR095C	augustus_masked-flattened_line_36-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-1.126&CDS=1-711
2988	OG0002988	YOR099W	maker-flattened_line_4-snap-gene-5.127-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-5.127&CDS=1-2511
2989	OG0002989	YOR100C	augustus_masked-flattened_line_4-processed-gene-4.130-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.130&CDS=1-846
2990	OG0002990	YOR101W	augustus_masked-flattened_line_0-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.48&CDS=1-720
2991	OG0002991	YOR103C	augustus_masked-flattened_line_0-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.68&CDS=1-465
2992	OG0002992	YOR104W	augustus_masked-flattened_line_2-processed-gene-10.22-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-10.22&CDS=1-411
2993	OG0002993	YOR106W	augustus_masked-flattened_line_8-processed-gene-4.70-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.70&CDS=1-2106
2994	OG0002994	YOR111W	augustus_masked-flattened_line_26-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-2.31&CDS=1-630
2995	OG0002995	YOR112W	augustus_masked-flattened_line_38-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.51&CDS=1-2337
2996	OG0002996	YOR113W	augustus_masked-flattened_line_6-processed-gene-2.2-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.2&CDS=1-2559
2997	OG0002997	YOR115C	augustus_masked-flattened_line_28-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.30&CDS=1-636
2998	OG0002998	YOR116C	augustus_masked-flattened_line_30-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.75&CDS=1-4371
2999	OG0002999	YOR117W	augustus_masked-flattened_line_30-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.74&CDS=1-1275
3000	OG0003000	YOR119C	augustus_masked-flattened_line_36-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.76&CDS=1-1386
3001	OG0003001	YOR122C	augustus_masked-flattened_line_14-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.50&CDS=1-378
3002	OG0003002	YOR123C	augustus_masked-flattened_line_2-processed-gene-4.8-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.8&CDS=1-1074
3003	OG0003003	YOR124C	augustus_masked-flattened_line_14-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.108&CDS=1-3813
3004	OG0003004	YOR125C	snap_masked-flattened_line_24-processed-gene-1.137-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.137&CDS=1-741
3005	OG0003005	YOR126C	snap_masked-flattened_line_6-processed-gene-0.8-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.8&CDS=1-753
3006	OG0003006	YOR128C	augustus_masked-flattened_line_34-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.76&CDS=1-1674
3007	OG0003007	YOR129C	augustus_masked-flattened_line_34-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.100&CDS=1-1875
3008	OG0003008	YOR130C	augustus_masked-flattened_line_30-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.62&CDS=1-849
3009	OG0003009	YOR132W	augustus_masked-flattened_line_22-processed-gene-3.93-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-3.93&CDS=1-1605
3010	OG0003010	YOR136W	augustus_masked-flattened_line_4-processed-gene-10.90-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-10.90&CDS=1-1098
3011	OG0003011	YOR141C	augustus_masked-flattened_line_14-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.94&CDS=1-2460
