	OrthologID	Candida_boidinii_JCM9604	Saccharomyces_cerevisiae
2652	OG0002652	-processed-gene-21.107-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.107&CDS=1-597	YDL135C
2653	OG0002653	-snap-gene-21.37-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-21.37&CDS=1-3399	YLR386W
2654	OG0002654	-processed-gene-21.108-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.108&CDS=1-1275	YLR387C
2655	OG0002655	-processed-gene-21.109-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.109&CDS=1-2337	YDL060W
2656	OG0002656	-processed-gene-21.110-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.110&CDS=1-2943	YJL154C
2657	OG0002657	-processed-gene-21.55-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.55&CDS=1-1521	YKR063C
2658	OG0002658	-processed-gene-21.56-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.56&CDS=1-966	YLR393W
2659	OG0002659	-processed-gene-21.111-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.111&CDS=1-1344	YJL155C
2660	OG0002660	-processed-gene-21.96-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.96&CDS=1-3972	YLR398C
2661	OG0002661	-processed-gene-21.60-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.60&CDS=1-282	YLR390W
2662	OG0002662	-processed-gene-21.98-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.98&CDS=1-2004	YDL063C
2663	OG0002663	-processed-gene-21.113-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.113&CDS=1-480	YDL064W
2664	OG0002664	-processed-gene-21.99-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.99&CDS=1-1065	YDL065C
2665	OG0002665	-processed-gene-21.114-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-21.114&CDS=1-708	YER004W
2666	OG0002666	-processed-gene-22.1-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.1&CDS=1-2010	YER149C
2667	OG0002667	-processed-gene-22.14-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.14&CDS=1-480	YEL027W
2668	OG0002668	-processed-gene-22.4-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.4&CDS=1-378	YEL026W
2669	OG0002669	-processed-gene-22.5-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.5&CDS=1-4176	YJR036C
2670	OG0002670	-processed-gene-22.15-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.15&CDS=1-651	YEL024W
2671	OG0002671	-processed-gene-22.78-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.78&CDS=1-3021	YJR042W
2672	OG0002672	-processed-gene-22.65-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.65&CDS=1-3549	YJR041C
2673	OG0002673	-processed-gene-22.35-mRNA-1_1&gene=genemark-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.35&CDS=1-1161	YBR155W
2674	OG0002674	-processed-gene-22.7-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.7&CDS=1-2937	YOL021C
2675	OG0002675	-processed-gene-22.8-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.8&CDS=1-2250	YFR009W
2676	OG0002676	-processed-gene-22.9-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.9&CDS=1-438	YJR058C
2677	OG0002677	-processed-gene-22.20-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.20&CDS=1-2796	YBR203W
2678	OG0002678	-processed-gene-22.23-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.23&CDS=1-1197	YLR355C
2679	OG0002679	-processed-gene-22.24-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-22.24&CDS=1-1140	YHR068W
2680	OG0002680	-processed-gene-23.28-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.28&CDS=1-1200	YDR282C
2681	OG0002681	-processed-gene-23.36-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.36&CDS=1-2883	YGR100W
2682	OG0002682	-processed-gene-23.63-mRNA-1_1&gene=genemark-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.63&CDS=1-1437	YER020W
2683	OG0002683	-processed-gene-23.32-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.32&CDS=1-729	YLR040C
2684	OG0002684	-processed-gene-23.41-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.41&CDS=1-5055	YLL048C
2685	OG0002685	-processed-gene-23.7-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.7&CDS=1-342	YFR033C
2686	OG0002686	-processed-gene-23.45-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.45&CDS=1-2415	YGL027C
2687	OG0002687	-processed-gene-23.46-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.46&CDS=1-2253	YBL014C
2688	OG0002688	-processed-gene-23.47-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.47&CDS=1-2106	YGL026C
2689	OG0002689	-processed-gene-23.35-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.35&CDS=1-1047	YBL013W
2690	OG0002690	-processed-gene-23.51-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-23.51&CDS=1-9510	YLL040C
2691	OG0002691	-processed-gene-24.8-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-24.8&CDS=1-3399	YGL156W
2692	OG0002692	-processed-gene-24.9-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-24.9&CDS=1-3183	YFR030W
2693	OG0002693	-processed-gene-24.29-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-24.29&CDS=1-360	YLR099W-A
2694	OG0002694	-processed-gene-24.2-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-24.2&CDS=1-894	YKL154W
2695	OG0002695	-processed-gene-24.4-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-24.4&CDS=1-639	YHR128W
2696	OG0002696	-processed-gene-24.16-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-24.16&CDS=1-3888	YFR034C
2697	OG0002697	-processed-gene-24.5-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-24.5&CDS=1-1596	YGR119C
2698	OG0002698	-processed-gene-24.61-mRNA-1_1&gene=genemark-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-24.61&CDS=1-804	YGL018C
2699	OG0002699	-processed-gene-25.10-mRNA-1_1&gene=genemark-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.10&CDS=1-7791	YJR140C
2700	OG0002700	-processed-gene-25.42-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.42&CDS=1-966	YJR142W
2701	OG0002701	-processed-gene-25.53-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.53&CDS=1-2313	YJR143C
2702	OG0002702	-processed-gene-25.43-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.43&CDS=1-1056	YJR144W
2703	OG0002703	-processed-gene-25.55-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.55&CDS=1-2292	YHR202W
2704	OG0002704	-processed-gene-25.44-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.44&CDS=1-1341	YER136W
2705	OG0002705	-processed-gene-25.57-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.57&CDS=1-3762	YGR125W
2706	OG0002706	-processed-gene-25.60-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.60&CDS=1-2151	YCR072C
2707	OG0002707	-processed-gene-25.87-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.87&CDS=1-2760	YNR039C
2708	OG0002708	-processed-gene-25.49-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.49&CDS=1-228	YNR032C-A
2709	OG0002709	-processed-gene-25.62-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.62&CDS=1-1071	YNR032W
2710	OG0002710	-processed-gene-25.51-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-25.51&CDS=1-477	YPL127C
2711	OG0002711	-processed-gene-26.4-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.4&CDS=1-813	YCR075C
2712	OG0002712	-processed-gene-26.3-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.3&CDS=1-3000	YPL147W
2713	OG0002713	-processed-gene-26.17-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.17&CDS=1-912	YOR238W
2714	OG0002714	-processed-gene-26.18-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.18&CDS=1-1347	YPL146C
2715	OG0002715	-processed-gene-26.5-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.5&CDS=1-3051	YKL165C
2716	OG0002716	-processed-gene-26.20-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.20&CDS=1-2481	YNR033W
2717	OG0002717	-processed-gene-26.6-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.6&CDS=1-216	YGR105W
2718	OG0002718	-snap-gene-26.67-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-26.67&CDS=1-900	YGR104C
2719	OG0002719	-processed-gene-26.8-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.8&CDS=1-1116	YGR101W
2720	OG0002720	-processed-gene-26.10-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.10&CDS=1-669	YGL047W
2721	OG0002721	-processed-gene-26.11-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.11&CDS=1-915	YAR015W
2722	OG0002722	-processed-gene-26.12-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.12&CDS=1-1545	YAR018C
2723	OG0002723	-processed-gene-26.28-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.28&CDS=1-1461	YIL023C
2724	OG0002724	-processed-gene-26.14-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.14&CDS=1-5445	YGR098C
2725	OG0002725	-processed-gene-26.29-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.29&CDS=1-1068	YPR116W
2726	OG0002726	-processed-gene-26.16-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.16&CDS=1-867	YKL024C
2727	OG0002727	-processed-gene-26.64-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.64&CDS=1-234	YNL211C
2728	OG0002728	-processed-gene-26.32-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.32&CDS=1-561	YDL235C
2729	OG0002729	-processed-gene-26.33-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-26.33&CDS=1-897	YDL236W
2730	OG0002730	-processed-gene-27.30-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.30&CDS=1-702	YNL168C
2731	OG0002731	-processed-gene-27.33-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.33&CDS=1-927	YHR144C
2732	OG0002732	-processed-gene-27.2-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.2&CDS=1-5526	YNL172W
2733	OG0002733	-processed-gene-27.41-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.41&CDS=1-2283	YNL169C
2734	OG0002734	-processed-gene-27.34-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.34&CDS=1-1170	YFL034C-B
2735	OG0002735	-processed-gene-27.42-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.42&CDS=1-4743	YFL036W
2736	OG0002736	-processed-gene-27.35-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.35&CDS=1-681	YLR025W
2737	OG0002737	-snap-gene-27.52-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-27.52&CDS=1-3672	YPR022C
2738	OG0002738	-processed-gene-27.44-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.44&CDS=1-783	YER126C
2739	OG0002739	-processed-gene-27.36-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.36&CDS=1-1209	YER127W
2740	OG0002740	-processed-gene-27.24-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.24&CDS=1-2940	YGL178W
2741	OG0002741	-processed-gene-27.25-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.25&CDS=1-1152	YLR287C
2742	OG0002742	-processed-gene-27.37-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.37&CDS=1-6186	YKL182W
2743	OG0002743	-processed-gene-27.27-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.27&CDS=1-924	YLR412W
2744	OG0002744	-processed-gene-27.38-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.38&CDS=1-1257	YKL181W
2745	OG0002745	-snap-gene-27.53-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-27.53&CDS=1-3798	YLR410W
2746	OG0002746	-processed-gene-27.63-mRNA-1_1&gene=genemark-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.63&CDS=1-3024	YLR409C
2747	OG0002747	-processed-gene-27.29-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-27.29&CDS=1-4008	YDL077C
2748	OG0002748	-processed-gene-28.1-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.1&CDS=1-1272	YLR407W
2749	OG0002749	-snap-gene-28.72-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-28.72&CDS=1-2766	YDL076C
2750	OG0002750	-processed-gene-28.0-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.0&CDS=1-1221	YHR085W
2751	OG0002751	-processed-gene-28.27-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.27&CDS=1-1506	YHR040W
2752	OG0002752	-augustus-gene-28.45-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-augustus-gene-28.45&CDS=1-336	YHR039C-A
2753	OG0002753	-processed-gene-28.6-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.6&CDS=1-1944	YHR039C
2754	OG0002754	-processed-gene-28.13-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.13&CDS=1-756	YHR038W
2755	OG0002755	-processed-gene-28.15-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.15&CDS=1-5367	YDR334W
2756	OG0002756	-snap-gene-28.73-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-28.73&CDS=1-1407	YOR351C
2757	OG0002757	-processed-gene-28.18-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.18&CDS=1-3519	YOR353C
2758	OG0002758	-processed-gene-28.19-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.19&CDS=1-2127	YJL010C
2759	OG0002759	-processed-gene-28.10-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.10&CDS=1-1479	YLR005W
2760	OG0002760	-processed-gene-28.11-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.11&CDS=1-1500	YLR206W
2761	OG0002761	-processed-gene-28.12-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.12&CDS=1-1584	YJL014W
2762	OG0002762	-processed-gene-28.20-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-28.20&CDS=1-2445	YDR006C
2763	OG0002763	-processed-gene-29.71-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.71&CDS=1-993	YER118C
2764	OG0002764	-processed-gene-29.61-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.61&CDS=1-1470	YCL074W
2765	OG0002765	-processed-gene-29.62-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.62&CDS=1-1728	YOL033W
2766	OG0002766	-processed-gene-29.75-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.75&CDS=1-675	YOL032W
2767	OG0002767	-processed-gene-29.63-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.63&CDS=1-2880	YOR217W
2768	OG0002768	-processed-gene-29.77-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.77&CDS=1-789	YCR009C
2769	OG0002769	-processed-gene-29.78-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.78&CDS=1-2076	YCR008W
2770	OG0002770	-processed-gene-29.24-mRNA-1_1&gene=genemark-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.24&CDS=1-219	YCL005W-A
2771	OG0002771	-processed-gene-29.65-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.65&CDS=1-1560	YCL008C
2772	OG0002772	-processed-gene-29.67-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.67&CDS=1-1599	YER052C
2773	OG0002773	-processed-gene-29.81-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.81&CDS=1-837	YIL043C
2774	OG0002774	-processed-gene-29.40-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.40&CDS=1-1944	YNL253W
2775	OG0002775	-processed-gene-29.70-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-29.70&CDS=1-378	YNR046W
2776	OG0002776	-processed-gene-30.65-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.65&CDS=1-3555	YCR092C
2777	OG0002777	-processed-gene-30.64-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.64&CDS=1-741	YDR482C
2778	OG0002778	-processed-gene-30.66-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.66&CDS=1-1611	YEL013W
2779	OG0002779	-processed-gene-30.67-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.67&CDS=1-5808	YCL014W
2780	OG0002780	-processed-gene-30.68-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.68&CDS=1-1395	YDR465C
2781	OG0002781	-processed-gene-30.69-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.69&CDS=1-3582	YLR309C
2782	OG0002782	-processed-gene-30.81-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.81&CDS=1-1467	YHR011W
2783	OG0002783	-snap-gene-30.0-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-30.0&CDS=1-996	YCL010C
2784	OG0002784	-processed-gene-30.11-mRNA-1_1&gene=genemark-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.11&CDS=1-1125	YNL005C
2785	OG0002785	-processed-gene-30.84-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.84&CDS=1-981	YDL045C
2786	OG0002786	-processed-gene-30.85-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.85&CDS=1-1836	YOL066C
2787	OG0002787	-processed-gene-30.72-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.72&CDS=1-1590	YCL004W
2788	OG0002788	-processed-gene-30.73-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.73&CDS=1-1341	YLR418C
2789	OG0002789	-processed-gene-30.75-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.75&CDS=1-654	YOR367W
2790	OG0002790	-processed-gene-30.77-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.77&CDS=1-2697	YIL140W
2791	OG0002791	-snap-gene-30.1-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-30.1&CDS=1-1593	YNL103W
2792	OG0002792	-processed-gene-30.89-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.89&CDS=1-1632	YNL277W
2793	OG0002793	-processed-gene-30.79-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.79&CDS=1-933	YGR282C
2794	OG0002794	-processed-gene-30.80-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-30.80&CDS=1-1257	YOR196C
2795	OG0002795	-processed-gene-31.1-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.1&CDS=1-1527	YOR198C
2796	OG0002796	-processed-gene-31.0-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.0&CDS=1-1749	YHR075C
2797	OG0002797	-processed-gene-31.2-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.2&CDS=1-2142	YHR074W
2798	OG0002798	-processed-gene-31.3-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.3&CDS=1-744	YHR181W
2799	OG0002799	-processed-gene-31.18-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.18&CDS=1-1929	YML096W
2800	OG0002800	-processed-gene-31.5-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.5&CDS=1-1035	YML121W
2801	OG0002801	-processed-gene-31.6-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.6&CDS=1-276	YMR286W
2802	OG0002802	-processed-gene-31.7-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.7&CDS=1-1617	YOR349W
2803	OG0002803	-processed-gene-31.37-mRNA-1_1&gene=snap_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.37&CDS=1-2292	YMR284W
2804	OG0002804	-processed-gene-31.10-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.10&CDS=1-1104	YKR092C
2805	OG0002805	-processed-gene-31.11-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.11&CDS=1-2847	YDL028C
2806	OG0002806	-processed-gene-31.22-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.22&CDS=1-1161	YDL029W
2807	OG0002807	-processed-gene-31.25-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.25&CDS=1-2907	YPL190C
2808	OG0002808	-snap-gene-31.59-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-31.59&CDS=1-2097	YBR103W
2809	OG0002809	-processed-gene-31.27-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.27&CDS=1-1677	YGR046W
2810	OG0002810	-processed-gene-31.15-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.15&CDS=1-2142	YHL016C
2811	OG0002811	-snap-gene-31.62-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-31.62&CDS=1-3510	YDR421W
2812	OG0002812	-processed-gene-31.29-mRNA-1_1&gene=augustus_masked-gi|1002316618|dbj|BCGP01000002.1|-processed-gene-31.29&CDS=1-441	YBR082C
2813	OG0002813	-snap-gene-32.0-mRNA-1_1&gene=maker-gi|1002316618|dbj|BCGP01000002.1|-snap-gene-32.0&CDS=1-4185	YBR081C
