	OrthologID	Ogataea_polymorpha	Saccharomyces_cerevisiae
2510	OG0002510	genemark-scaffold_6-processed-gene-6.108-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-6.108&CDS=1-963	YOR006C
2511	OG0002511	genemark-scaffold_6-processed-gene-6.109-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-6.109&CDS=1-1020	YOR007C
2512	OG0002512	genemark-scaffold_6-processed-gene-6.110-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-6.110&CDS=1-600	YNR030W
2513	OG0002513	snap_masked-scaffold_6-processed-gene-6.53-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.53&CDS=1-1173	YNR029C
2514	OG0002514	genemark-scaffold_6-processed-gene-6.99-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-6.99&CDS=1-1017	YGL225W
2515	OG0002515	snap_masked-scaffold_6-processed-gene-6.78-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.78&CDS=1-372	YFR047C
2516	OG0002516	snap_masked-scaffold_6-processed-gene-6.56-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.56&CDS=1-606	YFR027W
2517	OG0002517	snap_masked-scaffold_6-processed-gene-6.57-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.57&CDS=1-1836	YBL034C
2518	OG0002518	snap_masked-scaffold_6-processed-gene-6.79-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.79&CDS=1-1518	YMR024W
2519	OG0002519	maker-scaffold_6-snap-gene-6.87-mRNA-1_1&gene=maker-scaffold_6-snap-gene-6.87&CDS=1-2460	YGL236C
2520	OG0002520	augustus_masked-scaffold_6-processed-gene-6.34-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.34&CDS=1-3762	YGL238W
2521	OG0002521	snap_masked-scaffold_6-processed-gene-6.82-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.82&CDS=1-789	YEL021W
2522	OG0002522	maker-scaffold_6-snap-gene-6.88-mRNA-1_1&gene=maker-scaffold_6-snap-gene-6.88&CDS=1-267	YEL020W-A
2523	OG0002523	augustus_masked-scaffold_6-processed-gene-6.23-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.23&CDS=1-909	YEL019C
2524	OG0002524	genemark-scaffold_6-processed-gene-7.113-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.113&CDS=1-1737	YEL062W
2525	OG0002525	genemark-scaffold_6-processed-gene-7.109-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.109&CDS=1-543	YAL027W
2526	OG0002526	genemark-scaffold_6-processed-gene-7.114-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.114&CDS=1-930	YGR086C
2527	OG0002527	augustus_masked-scaffold_6-processed-gene-7.58-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.58&CDS=1-2229	YOR014W
2528	OG0002528	genemark-scaffold_6-processed-gene-7.115-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.115&CDS=1-1413	YGR083C
2529	OG0002529	genemark-scaffold_6-processed-gene-7.112-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.112&CDS=1-1296	YBR143C
2530	OG0002530	genemark-scaffold_6-processed-gene-7.116-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.116&CDS=1-2112	YBR142W
2531	OG0002531	genemark-scaffold_6-processed-gene-7.117-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.117&CDS=1-996	YBR141C
2532	OG0002532	snap_masked-scaffold_6-processed-gene-7.34-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-7.34&CDS=1-357	YIR009W
2533	OG0002533	genemark-scaffold_6-processed-gene-7.148-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.148&CDS=1-456	YPR062W
2534	OG0002534	genemark-scaffold_6-processed-gene-7.121-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.121&CDS=1-468	YBR062C
2535	OG0002535	genemark-scaffold_6-processed-gene-7.149-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.149&CDS=1-825	YDR041W
2536	OG0002536	genemark-scaffold_6-processed-gene-7.122-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.122&CDS=1-900	YBR061C
2537	OG0002537	genemark-scaffold_6-processed-gene-7.150-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.150&CDS=1-1770	YDR037W
2538	OG0002538	maker-scaffold_6-snap-gene-7.180-mRNA-1_1&gene=maker-scaffold_6-snap-gene-7.180&CDS=1-3207	YMR165C
2539	OG0002539	genemark-scaffold_6-processed-gene-7.125-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.125&CDS=1-789	YLR137W
2540	OG0002540	snap_masked-scaffold_6-processed-gene-7.38-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-7.38&CDS=1-312	YDR115W
2541	OG0002541	augustus_masked-scaffold_6-processed-gene-7.69-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.69&CDS=1-6447	YFR019W
2542	OG0002542	genemark-scaffold_6-processed-gene-7.128-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.128&CDS=1-915	YGL224C
2543	OG0002543	genemark-scaffold_6-processed-gene-7.153-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.153&CDS=1-1593	YNL308C
2544	OG0002544	genemark-scaffold_6-processed-gene-7.129-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.129&CDS=1-2775	YGL201C
2545	OG0002545	augustus_masked-scaffold_6-processed-gene-7.95-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.95&CDS=1-1950	YGR077C
2546	OG0002546	augustus_masked-scaffold_6-processed-gene-7.72-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.72&CDS=1-840	YOL073C
2547	OG0002547	genemark-scaffold_6-processed-gene-7.155-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.155&CDS=1-573	YGR078C
2548	OG0002548	genemark-scaffold_6-processed-gene-7.156-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.156&CDS=1-1302	YOL124C
2549	OG0002549	genemark-scaffold_6-processed-gene-7.133-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.133&CDS=1-1275	YOL123W
2550	OG0002550	genemark-scaffold_6-processed-gene-7.134-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.134&CDS=1-2775	YDL031W
2551	OG0002551	genemark-scaffold_6-processed-gene-7.157-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.157&CDS=1-333	YGL070C
2552	OG0002552	genemark-scaffold_6-processed-gene-7.136-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.136&CDS=1-522	YGL068W
2553	OG0002553	augustus_masked-scaffold_6-processed-gene-7.78-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.78&CDS=1-1557	YGR132C
2554	OG0002554	genemark-scaffold_6-processed-gene-7.160-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.160&CDS=1-4116	YJR033C
2555	OG0002555	genemark-scaffold_6-processed-gene-7.139-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.139&CDS=1-324	YJR034W
2556	OG0002556	genemark-scaffold_6-processed-gene-7.140-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.140&CDS=1-3006	YJR035W
2557	OG0002557	maker-scaffold_6-snap-gene-7.185-mRNA-1_1&gene=maker-scaffold_6-snap-gene-7.185&CDS=1-3108	YLR077W
2558	OG0002558	snap_masked-scaffold_6-processed-gene-7.29-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-7.29&CDS=1-810	YDR262W
2559	OG0002559	genemark-scaffold_6-processed-gene-7.164-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.164&CDS=1-4407	YOR116C
2560	OG0002560	genemark-scaffold_6-processed-gene-7.165-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.165&CDS=1-888	YDR361C
2561	OG0002561	snap_masked-scaffold_6-processed-gene-7.30-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-7.30&CDS=1-1464	YDR364C
2562	OG0002562	genemark-scaffold_6-processed-gene-7.166-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.166&CDS=1-1278	YOR117W
2563	OG0002563	snap_masked-scaffold_6-processed-gene-7.54-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-7.54&CDS=1-207	YDR363W-A
2564	OG0002564	augustus_masked-scaffold_6-processed-gene-7.86-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.86&CDS=1-3495	YDR359C
2565	OG0002565	genemark-scaffold_6-processed-gene-7.169-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-7.169&CDS=1-978	YNR003C
2566	OG0002566	augustus_masked-scaffold_6-processed-gene-8.34-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.34&CDS=1-1707	YJL088W
2567	OG0002567	snap_masked-scaffold_6-processed-gene-8.253-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-8.253&CDS=1-2268	YIL068C
2568	OG0002568	maker-scaffold_6-snap-gene-8.27-mRNA-1_1&gene=maker-scaffold_6-snap-gene-8.27&CDS=1-1563	YHR107C
2569	OG0002569	genemark-scaffold_6-processed-gene-8.135-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.135&CDS=1-1083	YDR354W
2570	OG0002570	augustus_masked-scaffold_6-processed-gene-8.41-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.41&CDS=1-1569	YJL153C
2571	OG0002571	augustus_masked-scaffold_6-processed-gene-8.85-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.85&CDS=1-258	YKR095W-A
2572	OG0002572	genemark-scaffold_6-processed-gene-8.141-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.141&CDS=1-1521	YDR256C
2573	OG0002573	augustus_masked-scaffold_6-processed-gene-8.43-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.43&CDS=1-2364	YBR187W
2574	OG0002574	genemark-scaffold_6-processed-gene-8.144-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.144&CDS=1-588	YFL046W
2575	OG0002575	genemark-scaffold_6-processed-gene-8.200-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.200&CDS=1-753	YFL045C
2576	OG0002576	genemark-scaffold_6-processed-gene-8.145-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.145&CDS=1-879	YJL145W
2577	OG0002577	genemark-scaffold_6-processed-gene-8.146-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.146&CDS=1-4311	YFL033C
2578	OG0002578	genemark-scaffold_6-processed-gene-8.202-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.202&CDS=1-1329	YGL065C
2579	OG0002579	genemark-scaffold_6-processed-gene-8.147-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.147&CDS=1-795	YCR095C
2580	OG0002580	genemark-scaffold_6-processed-gene-8.148-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.148&CDS=1-1335	YNR050C
2581	OG0002581	augustus_masked-scaffold_6-processed-gene-8.49-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.49&CDS=1-4365	YDR158W
2582	OG0002582	maker-scaffold_6-snap-gene-8.28-mRNA-1_1&gene=maker-scaffold_6-snap-gene-8.28&CDS=1-2382	YBR102C
2583	OG0002583	snap_masked-scaffold_6-processed-gene-8.275-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-8.275&CDS=1-1410	YOR250C
2584	OG0002584	genemark-scaffold_6-processed-gene-8.206-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.206&CDS=1-564	YJL004C
2585	OG0002585	genemark-scaffold_6-processed-gene-8.207-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.207&CDS=1-1164	YML032C
2586	OG0002586	augustus_masked-scaffold_6-processed-gene-8.51-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.51&CDS=1-1554	YML031W
2587	OG0002587	genemark-scaffold_6-processed-gene-8.208-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.208&CDS=1-1917	YDR456W
2588	OG0002588	genemark-scaffold_6-processed-gene-8.156-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.156&CDS=1-567	YDR454C
2589	OG0002589	genemark-scaffold_6-processed-gene-8.210-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.210&CDS=1-2307	YDR421W
2590	OG0002590	genemark-scaffold_6-processed-gene-8.211-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.211&CDS=1-441	YBR082C
2591	OG0002591	genemark-scaffold_6-processed-gene-8.162-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.162&CDS=1-2928	YCR092C
2592	OG0002592	maker-scaffold_6-snap-gene-8.23-mRNA-1_1&gene=maker-scaffold_6-snap-gene-8.23&CDS=1-2271	YCR090C
2593	OG0002593	genemark-scaffold_6-processed-gene-8.217-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.217&CDS=1-3774	YMR109W
2594	OG0002594	genemark-scaffold_6-processed-gene-8.218-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.218&CDS=1-528	YDL046W
2595	OG0002595	genemark-scaffold_6-processed-gene-8.166-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.166&CDS=1-1311	YGR254W
2596	OG0002596	genemark-scaffold_6-processed-gene-8.220-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.220&CDS=1-1086	YPL060W
2597	OG0002597	snap_masked-scaffold_6-processed-gene-8.344-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-8.344&CDS=1-513	YPR067W
2598	OG0002598	augustus_masked-scaffold_6-processed-gene-8.64-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.64&CDS=1-1938	YAL022C
2599	OG0002599	augustus_masked-scaffold_6-processed-gene-8.65-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.65&CDS=1-1170	YGL200C
2600	OG0002600	genemark-scaffold_6-processed-gene-8.225-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.225&CDS=1-1473	YFR010W
2601	OG0002601	genemark-scaffold_6-processed-gene-8.177-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-8.177&CDS=1-909	YJR007W
2602	OG0002602	snap_masked-scaffold_6-processed-gene-8.296-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-8.296&CDS=1-3318	YDR291W
2603	OG0002603	augustus_masked-scaffold_6-processed-gene-8.68-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.68&CDS=1-477	YJL024C
2604	OG0002604	maker-scaffold_6-augustus-gene-8.13-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-8.13&CDS=1-2226	YGL203C
2605	OG0002605	augustus_masked-scaffold_6-processed-gene-8.112-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.112&CDS=1-3324	YNL272C
2606	OG0002606	maker-scaffold_6-augustus-gene-8.6-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-8.6&CDS=1-2667	YCL057W
2607	OG0002607	augustus_masked-scaffold_6-processed-gene-8.113-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-8.113&CDS=1-1146	YBR120C
2608	OG0002608	augustus_masked-scaffold_7-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.117&CDS=1-1359	YDR204W
2609	OG0002609	genemark-scaffold_7-processed-gene-0.98-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.98&CDS=1-642	YLR168C
2610	OG0002610	genemark-scaffold_7-processed-gene-0.68-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.68&CDS=1-639	YDR174W
2611	OG0002611	augustus_masked-scaffold_7-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.119&CDS=1-3009	YDR176W
2612	OG0002612	genemark-scaffold_7-processed-gene-0.101-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.101&CDS=1-846	YBL086C
2613	OG0002613	genemark-scaffold_7-processed-gene-0.76-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.76&CDS=1-648	YHR140W
2614	OG0002614	genemark-scaffold_7-processed-gene-0.77-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.77&CDS=1-1443	YHR132C
2615	OG0002615	genemark-scaffold_7-processed-gene-0.80-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.80&CDS=1-930	YJR077C
2616	OG0002616	genemark-scaffold_7-processed-gene-0.106-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.106&CDS=1-423	YOL127W
2617	OG0002617	genemark-scaffold_7-processed-gene-0.107-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.107&CDS=1-606	YNL306W
2618	OG0002618	genemark-scaffold_7-processed-gene-0.82-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-0.82&CDS=1-1041	YNL307C
2619	OG0002619	snap_masked-scaffold_7-processed-gene-0.53-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-0.53&CDS=1-1623	YOL129W
2620	OG0002620	augustus_masked-scaffold_7-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.63&CDS=1-2067	YDL014W
2621	OG0002621	genemark-scaffold_7-processed-gene-1.111-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.111&CDS=1-822	YOL093W
2622	OG0002622	genemark-scaffold_7-processed-gene-1.107-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.107&CDS=1-2814	YOL090W
2623	OG0002623	genemark-scaffold_7-processed-gene-1.108-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.108&CDS=1-1581	YIR027C
2624	OG0002624	genemark-scaffold_7-processed-gene-1.112-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.112&CDS=1-2760	YBR017C
2625	OG0002625	genemark-scaffold_7-processed-gene-1.113-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.113&CDS=1-1491	YAR014C
2626	OG0002626	snap_masked-scaffold_7-processed-gene-1.8-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.8&CDS=1-1338	YOL072W
2627	OG0002627	augustus_masked-scaffold_7-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.87&CDS=1-2364	YDR394W
2628	OG0002628	genemark-scaffold_7-processed-gene-1.141-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.141&CDS=1-432	YDR397C
2629	OG0002629	maker-scaffold_7-snap-gene-1.174-mRNA-1_1&gene=maker-scaffold_7-snap-gene-1.174&CDS=1-3402	YHR009C
2630	OG0002630	genemark-scaffold_7-processed-gene-1.122-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.122&CDS=1-1158	YDR346C
2631	OG0002631	snap_masked-scaffold_7-processed-gene-1.15-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.15&CDS=1-2697	YBR229C
2632	OG0002632	genemark-scaffold_7-processed-gene-1.146-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.146&CDS=1-1455	YDR470C
2633	OG0002633	genemark-scaffold_7-processed-gene-1.126-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.126&CDS=1-1446	YGR175C
2634	OG0002634	maker-scaffold_7-augustus-gene-1.169-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-1.169&CDS=1-3951	YKL035W
2635	OG0002635	maker-scaffold_7-snap-gene-1.177-mRNA-1_1&gene=maker-scaffold_7-snap-gene-1.177&CDS=1-2364	YLR352W
2636	OG0002636	genemark-scaffold_7-processed-gene-1.131-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.131&CDS=1-606	YLR040C
2637	OG0002637	snap_masked-scaffold_7-processed-gene-1.22-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.22&CDS=1-1629	YHL036W
2638	OG0002638	augustus_masked-scaffold_7-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.98&CDS=1-5781	YLL048C
2639	OG0002639	genemark-scaffold_7-processed-gene-1.133-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.133&CDS=1-417	YFR033C
2640	OG0002640	genemark-scaffold_7-processed-gene-1.160-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.160&CDS=1-2103	YGL026C
2641	OG0002641	genemark-scaffold_7-processed-gene-1.163-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.163&CDS=1-2019	YGR145W
2642	OG0002642	genemark-scaffold_7-processed-gene-1.164-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.164&CDS=1-2610	YPL195W
2643	OG0002643	genemark-scaffold_7-processed-gene-1.136-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.136&CDS=1-222	YGR105W
2644	OG0002644	genemark-scaffold_7-processed-gene-1.167-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.167&CDS=1-279	YJL166W
2645	OG0002645	augustus_masked-scaffold_7-processed-gene-2.0-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.0&CDS=1-1494	YKL171W
2646	OG0002646	genemark-scaffold_7-processed-gene-2.111-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.111&CDS=1-1515	YFR037C
2647	OG0002647	genemark-scaffold_7-processed-gene-2.112-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.112&CDS=1-1146	YLR191W
2648	OG0002648	augustus_masked-scaffold_7-processed-gene-2.3-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.3&CDS=1-951	YIL084C
2649	OG0002649	genemark-scaffold_7-processed-gene-2.150-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.150&CDS=1-1950	YJL101C
2650	OG0002650	genemark-scaffold_7-processed-gene-2.117-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.117&CDS=1-645	YOL142W
2651	OG0002651	augustus_masked-scaffold_7-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.26&CDS=1-6174	YJR016C
2652	OG0002652	augustus_masked-scaffold_7-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.8&CDS=1-1401	YCR086W
2653	OG0002653	augustus_masked-scaffold_7-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.27&CDS=1-2997	YPL126W
2654	OG0002654	maker-scaffold_7-snap-gene-2.176-mRNA-1_1&gene=maker-scaffold_7-snap-gene-2.176&CDS=1-750	YOR210W
2655	OG0002655	augustus_masked-scaffold_7-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.13&CDS=1-5778	YOR209C
2656	OG0002656	genemark-scaffold_7-processed-gene-2.159-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.159&CDS=1-504	YNR036C
2657	OG0002657	snap_masked-scaffold_7-processed-gene-2.64-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.64&CDS=1-372	YKL192C
2658	OG0002658	genemark-scaffold_7-processed-gene-2.160-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.160&CDS=1-741	YDR090C
2659	OG0002659	augustus_masked-scaffold_7-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.15&CDS=1-1917	YER010C
2660	OG0002660	genemark-scaffold_7-processed-gene-2.161-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.161&CDS=1-918	YBR251W
2661	OG0002661	augustus_masked-scaffold_7-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.17&CDS=1-6441	YJL033W
2662	OG0002662	genemark-scaffold_7-processed-gene-2.162-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.162&CDS=1-2754	YGL167C
2663	OG0002663	augustus_masked-scaffold_7-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.34&CDS=1-4809	YNL221C
2664	OG0002664	genemark-scaffold_7-processed-gene-2.137-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.137&CDS=1-303	YIL008W
2665	OG0002665	augustus_masked-scaffold_7-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.36&CDS=1-609	YIL007C
2666	OG0002666	genemark-scaffold_7-processed-gene-2.138-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.138&CDS=1-729	YEL001C
2667	OG0002667	genemark-scaffold_7-processed-gene-2.168-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.168&CDS=1-1530	YIL001W
2668	OG0002668	genemark-scaffold_7-processed-gene-2.169-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.169&CDS=1-894	YMR099C
2669	OG0002669	genemark-scaffold_7-processed-gene-2.140-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.140&CDS=1-1245	YEL002C
2670	OG0002670	augustus_masked-scaffold_7-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.40&CDS=1-3273	YPL040C
2671	OG0002671	genemark-scaffold_7-processed-gene-2.174-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.174&CDS=1-1149	YNL206C
2672	OG0002672	genemark-scaffold_7-processed-gene-2.148-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.148&CDS=1-1905	YOR087W
2673	OG0002673	genemark-scaffold_7-processed-gene-2.149-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.149&CDS=1-1200	YNL092W
2674	OG0002674	snap_masked-scaffold_7-processed-gene-3.6-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.6&CDS=1-3108	YPR122W
2675	OG0002675	genemark-scaffold_7-processed-gene-3.138-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-3.138&CDS=1-633	YOR089C
2676	OG0002676	augustus_masked-scaffold_7-processed-gene-3.84-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.84&CDS=1-1653	YOR090C
2677	OG0002677	augustus_masked-scaffold_7-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.81&CDS=1-1032	YOR091W
