	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035302_Candida_fragi
2854	OG0002854	YNL229C	snap_masked-flattened_line_82-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.80&CDS=1-897
2855	OG0002855	YNL231C	snap_masked-flattened_line_2-processed-gene-4.111-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.111&CDS=1-1011
2856	OG0002856	YNL232W	snap_masked-flattened_line_2-processed-gene-4.89-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.89&CDS=1-831
2857	OG0002857	YNL233W	snap_masked-flattened_line_2-processed-gene-4.88-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.88&CDS=1-3420
2858	OG0002858	YNL234W	snap_masked-flattened_line_2-processed-gene-4.87-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.87&CDS=1-1089
2859	OG0002859	YNL236W	snap_masked-flattened_line_86-processed-gene-0.124-mRNA-1_1&gene=snap_masked-flattened_line_86-processed-gene-0.124&CDS=1-3174
2860	OG0002860	YNL237W	snap_masked-flattened_line_32-processed-gene-1.77-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.77&CDS=1-1350
2861	OG0002861	YNL238W	snap_masked-flattened_line_32-processed-gene-1.78-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.78&CDS=1-2607
2862	OG0002862	YNL239W	snap_masked-flattened_line_6-processed-gene-3.131-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.131&CDS=1-1527
2863	OG0002863	YNL240C	snap_masked-flattened_line_32-processed-gene-1.76-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.76&CDS=1-1500
2864	OG0002864	YNL241C	snap_masked-flattened_line_32-processed-gene-1.79-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.79&CDS=1-1491
2865	OG0002865	YNL242W	genemark-flattened_line_16-processed-gene-1.109-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.109&CDS=1-6561
2866	OG0002866	YNL243W	maker-flattened_line_68-snap-gene-0.117-mRNA-1_1&gene=maker-flattened_line_68-snap-gene-0.117&CDS=1-3627
2867	OG0002867	YNL244C	snap_masked-flattened_line_60-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.17&CDS=1-327
2868	OG0002868	YNL245C	snap_masked-flattened_line_60-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.18&CDS=1-705
2869	OG0002869	YNL246W	snap_masked-flattened_line_66-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.31&CDS=1-762
2870	OG0002870	YNL247W	snap_masked-flattened_line_20-processed-gene-2.22-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.22&CDS=1-2280
2871	OG0002871	YNL248C	snap_masked-flattened_line_66-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.32&CDS=1-1239
2872	OG0002872	YNL250W	augustus_masked-flattened_line_122-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.4&CDS=1-3465
2873	OG0002873	YNL251C	snap_masked-flattened_line_72-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.38&CDS=1-2094
2874	OG0002874	YNL252C	snap_masked-flattened_line_72-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.16&CDS=1-840
2875	OG0002875	YNL256W	maker-flattened_line_72-augustus-gene-0.136-mRNA-1_1&gene=maker-flattened_line_72-augustus-gene-0.136&CDS=1-3786
2876	OG0002876	YNL258C	augustus_masked-flattened_line_60-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.103&CDS=1-2277
2877	OG0002877	YNL259C	snap_masked-flattened_line_60-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.14&CDS=1-219
2878	OG0002878	YNL260C	snap_masked-flattened_line_60-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.13&CDS=1-435
2879	OG0002879	YNL262W	augustus_masked-flattened_line_60-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.99&CDS=1-7788
2880	OG0002880	YNL263C	snap_masked-flattened_line_60-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.37&CDS=1-975
2881	OG0002881	YNL265C	snap_masked-flattened_line_16-processed-gene-0.97-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.97&CDS=1-732
2882	OG0002882	YNL267W	maker-flattened_line_134-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_134-augustus-gene-0.0&CDS=1-4140
2883	OG0002883	YNL271C	snap_masked-flattened_line_20-processed-gene-2.43-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.43&CDS=1-5250
2884	OG0002884	YNL272C	snap_masked-flattened_line_20-processed-gene-2.44-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.44&CDS=1-1944
2885	OG0002885	YNL273W	snap_masked-flattened_line_88-processed-gene-0.46-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.46&CDS=1-3522
2886	OG0002886	YNL275W	augustus_masked-flattened_line_96-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.44&CDS=1-1683
2887	OG0002887	YNL277W	snap_masked-flattened_line_96-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.29&CDS=1-1404
2888	OG0002888	YNL279W	snap_masked-flattened_line_94-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_94-processed-gene-0.31&CDS=1-1908
2889	OG0002889	YNL280C	snap_masked-flattened_line_56-processed-gene-0.188-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.188&CDS=1-1320
2890	OG0002890	YNL281W	augustus_masked-flattened_line_8-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.123&CDS=1-435
2891	OG0002891	YNL284C	snap_masked-flattened_line_4-processed-gene-3.100-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.100&CDS=1-840
2892	OG0002892	YNL286W	snap_masked-flattened_line_22-processed-gene-2.117-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.117&CDS=1-1053
2893	OG0002893	YNL287W	snap_masked-flattened_line_62-processed-gene-0.157-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.157&CDS=1-2784
2894	OG0002894	YNL288W	augustus_masked-flattened_line_22-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.81&CDS=1-915
2895	OG0002895	YNL289W	snap_masked-flattened_line_88-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.60&CDS=1-915
2896	OG0002896	YNL290W	snap_masked-flattened_line_60-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.47&CDS=1-2421
2897	OG0002897	YNL294C	snap_masked-flattened_line_72-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.30&CDS=1-1533
2898	OG0002898	YNL297C	snap_masked-flattened_line_134-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_134-processed-gene-0.13&CDS=1-4563
2899	OG0002899	YNL305C	snap_masked-flattened_line_52-processed-gene-0.150-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.150&CDS=1-756
2900	OG0002900	YNL306W	snap_masked-flattened_line_62-processed-gene-0.169-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.169&CDS=1-678
2901	OG0002901	YNL307C	snap_masked-flattened_line_62-processed-gene-0.137-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.137&CDS=1-1134
2902	OG0002902	YNL308C	snap_masked-flattened_line_8-processed-gene-2.85-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-2.85&CDS=1-1716
2903	OG0002903	YNL310C	snap_masked-flattened_line_8-processed-gene-2.95-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-2.95&CDS=1-573
2904	OG0002904	YNL312W	snap_masked-flattened_line_32-processed-gene-1.97-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.97&CDS=1-738
2905	OG0002905	YNL313C	augustus_masked-flattened_line_0-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.82&CDS=1-6072
2906	OG0002906	YNL315C	snap_masked-flattened_line_8-processed-gene-2.94-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-2.94&CDS=1-906
2907	OG0002907	YNL316C	maker-flattened_line_20-snap-gene-0.39-mRNA-1_1&gene=maker-flattened_line_20-snap-gene-0.39&CDS=1-870
2908	OG0002908	YNL317W	snap_masked-flattened_line_14-processed-gene-2.90-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-2.90&CDS=1-1461
2909	OG0002909	YNL320W	snap_masked-flattened_line_46-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.83&CDS=1-903
2910	OG0002910	YNL321W	snap_masked-flattened_line_164-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_164-processed-gene-0.14&CDS=1-3051
2911	OG0002911	YNL325C	snap_masked-flattened_line_22-processed-gene-0.26-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.26&CDS=1-2868
2912	OG0002912	YNL326C	augustus_masked-flattened_line_22-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.58&CDS=1-1071
2913	OG0002913	YNL328C	snap_masked-flattened_line_70-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.32&CDS=1-531
2914	OG0002914	YNL329C	snap_masked-flattened_line_70-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.11&CDS=1-3621
2915	OG0002915	YNL330C	snap_masked-flattened_line_22-processed-gene-1.106-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.106&CDS=1-1557
2916	OG0002916	YNR003C	snap_masked-flattened_line_26-processed-gene-1.72-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.72&CDS=1-969
2917	OG0002917	YNR006W	snap_masked-flattened_line_6-processed-gene-1.61-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.61&CDS=1-2319
2918	OG0002918	YNR007C	snap_masked-flattened_line_6-processed-gene-1.77-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.77&CDS=1-849
2919	OG0002919	YNR008W	snap_masked-flattened_line_6-processed-gene-1.76-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.76&CDS=1-3840
2920	OG0002920	YNR012W	augustus_masked-flattened_line_6-processed-gene-3.175-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.175&CDS=1-1509
2921	OG0002921	YNR015W	augustus_masked-flattened_line_10-processed-gene-2.157-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.157&CDS=1-1239
2922	OG0002922	YNR016C	snap_masked-flattened_line_10-processed-gene-2.24-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.24&CDS=1-6627
2923	OG0002923	YNR017W	augustus_masked-flattened_line_10-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.113&CDS=1-636
2924	OG0002924	YNR018W	snap_masked-flattened_line_4-processed-gene-1.24-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.24&CDS=1-660
2925	OG0002925	YNR020C	snap_masked-flattened_line_36-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.2&CDS=1-708
2926	OG0002926	YNR021W	snap_masked-flattened_line_36-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.27&CDS=1-1101
2927	OG0002927	YNR022C	snap_masked-flattened_line_36-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.0&CDS=1-747
2928	OG0002928	YNR023W	snap_masked-flattened_line_32-processed-gene-1.96-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.96&CDS=1-1422
2929	OG0002929	YNR029C	snap_masked-flattened_line_16-processed-gene-2.67-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-2.67&CDS=1-1200
2930	OG0002930	YNR030W	augustus_masked-flattened_line_16-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-2.113&CDS=1-1842
2931	OG0002931	YNR033W	snap_masked-flattened_line_80-processed-gene-0.51-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.51&CDS=1-2211
2932	OG0002932	YNR035C	snap_masked-flattened_line_80-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.49&CDS=1-1014
2933	OG0002933	YNR036C	snap_masked-flattened_line_80-processed-gene-0.75-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.75&CDS=1-429
2934	OG0002934	YNR037C	snap_masked-flattened_line_2-processed-gene-3.32-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-3.32&CDS=1-270
2935	OG0002935	YNR038W	snap_masked-flattened_line_2-processed-gene-3.14-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-3.14&CDS=1-1995
2936	OG0002936	YNR039C	snap_masked-flattened_line_32-processed-gene-0.64-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.64&CDS=1-1782
2937	OG0002937	YNR041C	augustus_masked-flattened_line_46-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.111&CDS=1-1512
2938	OG0002938	YNR043W	maker-flattened_line_46-snap-gene-0.173-mRNA-1_1&gene=maker-flattened_line_46-snap-gene-0.173&CDS=1-1146
2939	OG0002939	YNR046W	genemark-flattened_line_18-processed-gene-1.14-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.14&CDS=1-387
2940	OG0002940	YNR050C	snap_masked-flattened_line_14-processed-gene-2.141-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-2.141&CDS=1-1332
2941	OG0002941	YNR052C	augustus_masked-flattened_line_34-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.106&CDS=1-1134
2942	OG0002942	YNR053C	maker-flattened_line_4-snap-gene-2.43-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-2.43&CDS=1-1575
2943	OG0002943	YNR054C	snap_masked-flattened_line_44-processed-gene-0.242-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.242&CDS=1-1053
2944	OG0002944	YNR055C	snap_masked-flattened_line_6-processed-gene-3.126-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.126&CDS=1-1716
2945	OG0002945	YOL001W	snap_masked-flattened_line_38-processed-gene-1.53-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-1.53&CDS=1-1038
2946	OG0002946	YOL002C	snap_masked-flattened_line_22-processed-gene-1.117-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.117&CDS=1-978
2947	OG0002947	YOL003C	augustus_masked-flattened_line_0-processed-gene-3.120-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.120&CDS=1-999
2948	OG0002948	YOL004W	maker-flattened_line_0-snap-gene-3.92-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-3.92&CDS=1-4410
2949	OG0002949	YOL005C	snap_masked-flattened_line_0-processed-gene-3.61-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.61&CDS=1-366
2950	OG0002950	YOL006C	augustus_masked-flattened_line_0-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.108&CDS=1-2277
2951	OG0002951	YOL008W	snap_masked-flattened_line_26-processed-gene-1.16-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.16&CDS=1-573
2952	OG0002952	YOL009C	snap_masked-flattened_line_8-processed-gene-3.90-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-3.90&CDS=1-1182
2953	OG0002953	YOL010W	snap_masked-flattened_line_12-processed-gene-2.65-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.65&CDS=1-1107
2954	OG0002954	YOL012C	snap_masked-flattened_line_20-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.107&CDS=1-393
2955	OG0002955	YOL013C	augustus_masked-flattened_line_48-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.34&CDS=1-1773
2956	OG0002956	YOL018C	snap_masked-flattened_line_62-processed-gene-0.189-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.189&CDS=1-996
2957	OG0002957	YOL019W	snap_masked-flattened_line_62-processed-gene-0.154-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.154&CDS=1-1662
2958	OG0002958	YOL021C	snap_masked-flattened_line_4-processed-gene-1.38-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.38&CDS=1-2871
2959	OG0002959	YOL023W	augustus_masked-flattened_line_118-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.17&CDS=1-5217
2960	OG0002960	YOL026C	snap_masked-flattened_line_50-processed-gene-0.110-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.110&CDS=1-390
2961	OG0002961	YOL027C	snap_masked-flattened_line_30-processed-gene-1.89-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-1.89&CDS=1-1341
2962	OG0002962	YOL029C	snap_masked-flattened_line_14-processed-gene-2.116-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-2.116&CDS=1-1827
2963	OG0002963	YOL030W	snap_masked-flattened_line_14-processed-gene-0.137-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.137&CDS=1-1359
2964	OG0002964	YOL031C	snap_masked-flattened_line_16-processed-gene-1.42-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.42&CDS=1-1230
2965	OG0002965	YOL032W	snap_masked-flattened_line_16-processed-gene-1.24-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.24&CDS=1-645
2966	OG0002966	YOL033W	augustus_masked-flattened_line_56-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.137&CDS=1-1590
2967	OG0002967	YOL034W	snap_masked-flattened_line_56-processed-gene-0.169-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.169&CDS=1-3201
2968	OG0002968	YOL038W	maker-flattened_line_50-snap-gene-0.167-mRNA-1_1&gene=maker-flattened_line_50-snap-gene-0.167&CDS=1-768
2969	OG0002969	YOL040C	maker-flattened_line_146-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_146-snap-gene-0.0&CDS=1-426
2970	OG0002970	YOL041C	snap_masked-flattened_line_16-processed-gene-2.45-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-2.45&CDS=1-1464
2971	OG0002971	YOL048C	augustus_masked-flattened_line_16-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.69&CDS=1-537
2972	OG0002972	YOL049W	snap_masked-flattened_line_16-processed-gene-1.41-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.41&CDS=1-1476
2973	OG0002973	YOL051W	snap_masked-flattened_line_0-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-0.49&CDS=1-3567
2974	OG0002974	YOL052C	snap_masked-flattened_line_34-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.47&CDS=1-1305
2975	OG0002975	YOL054W	snap_masked-flattened_line_8-processed-gene-2.67-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-2.67&CDS=1-969
2976	OG0002976	YOL057W	snap_masked-flattened_line_10-processed-gene-2.100-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.100&CDS=1-2061
2977	OG0002977	YOL058W	snap_masked-flattened_line_6-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.59&CDS=1-1245
2978	OG0002978	YOL060C	genemark-flattened_line_32-processed-gene-1.0-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.0&CDS=1-1842
2979	OG0002979	YOL061W	snap_masked-flattened_line_32-processed-gene-1.81-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.81&CDS=1-1272
2980	OG0002980	YOL063C	augustus_masked-flattened_line_124-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.13&CDS=1-2250
2981	OG0002981	YOL064C	augustus_masked-flattened_line_60-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.69&CDS=1-1095
2982	OG0002982	YOL065C	genemark-flattened_line_134-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_134-processed-gene-0.25&CDS=1-1548
2983	OG0002983	YOL066C	snap_masked-flattened_line_72-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.10&CDS=1-1731
2984	OG0002984	YOL067C	snap_masked-flattened_line_88-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.50&CDS=1-798
2985	OG0002985	YOL070C	snap_masked-flattened_line_66-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.18&CDS=1-2133
2986	OG0002986	YOL071W	snap_masked-flattened_line_88-processed-gene-0.73-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.73&CDS=1-414
2987	OG0002987	YOL072W	augustus_masked-flattened_line_70-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.121&CDS=1-1308
2988	OG0002988	YOL073C	augustus_masked-flattened_line_12-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.59&CDS=1-1032
2989	OG0002989	YOL075C	snap_masked-flattened_line_36-processed-gene-1.32-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-1.32&CDS=1-3846
2990	OG0002990	YOL076W	snap_masked-flattened_line_112-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_112-processed-gene-0.2&CDS=1-2529
2991	OG0002991	YOL077C	snap_masked-flattened_line_4-processed-gene-1.33-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.33&CDS=1-870
