	OrthologID	Saccharomyces_cerevisiae	Spathaspora_hagerdaliae
2667	OG0002667	YMR132C	genemark-LQHL01001652.1-processed-gene-0.22-mRNA-1_1&gene=genemark-LQHL01001652.1-processed-gene-0.22&CDS=1-690
2668	OG0002668	YMR134W	genemark-LQHL01001664.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001664.1-processed-gene-0.12&CDS=1-660
2669	OG0002669	YMR135C	genemark-LQHL01001664.1-processed-gene-0.17-mRNA-1_1&gene=genemark-LQHL01001664.1-processed-gene-0.17&CDS=1-1383
2670	OG0002670	YMR137C	genemark-LQHL01001805.1-processed-gene-0.3-mRNA-1_1&gene=genemark-LQHL01001805.1-processed-gene-0.3&CDS=1-2022
2671	OG0002671	YMR138W	genemark-LQHL01001805.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001805.1-processed-gene-0.13&CDS=1-552
2672	OG0002672	YMR139W	genemark-LQHL01001860.1-processed-gene-0.24-mRNA-1_1&gene=genemark-LQHL01001860.1-processed-gene-0.24&CDS=1-1227
2673	OG0002673	YMR140W	genemark-LQHL01001855.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001855.1-processed-gene-0.13&CDS=1-1491
2674	OG0002674	YMR145C	genemark-LQHL01001753.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001753.1-processed-gene-0.11&CDS=1-1671
2675	OG0002675	YMR149W	augustus_masked-LQHL01001704.1-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-LQHL01001704.1-processed-gene-0.25&CDS=1-819
2676	OG0002676	YMR152W	genemark-LQHL01001388.1-processed-gene-0.7-mRNA-1_1&gene=genemark-LQHL01001388.1-processed-gene-0.7&CDS=1-1092
2677	OG0002677	YMR154C	genemark-LQHL01001856.1-processed-gene-0.100-mRNA-1_1&gene=genemark-LQHL01001856.1-processed-gene-0.100&CDS=1-1458
2678	OG0002678	YMR155W	genemark-LQHL01001735.1-processed-gene-0.42-mRNA-1_1&gene=genemark-LQHL01001735.1-processed-gene-0.42&CDS=1-1767
2679	OG0002679	YMR156C	genemark-LQHL01001601.1-processed-gene-0.3-mRNA-1_1&gene=genemark-LQHL01001601.1-processed-gene-0.3&CDS=1-822
2680	OG0002680	YMR157C	genemark-LQHL01001601.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001601.1-processed-gene-0.11&CDS=1-858
2681	OG0002681	YMR158W	genemark-LQHL01001601.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01001601.1-processed-gene-0.4&CDS=1-465
2682	OG0002682	YMR161W	genemark-LQHL01001833.1-processed-gene-0.77-mRNA-1_1&gene=genemark-LQHL01001833.1-processed-gene-0.77&CDS=1-1005
2683	OG0002683	YMR162C	genemark-LQHL01001610.1-processed-gene-0.9-mRNA-1_1&gene=genemark-LQHL01001610.1-processed-gene-0.9&CDS=1-5391
2684	OG0002684	YMR165C	snap_masked-LQHL01001842.1-processed-gene-0.7-mRNA-1_1&gene=snap_masked-LQHL01001842.1-processed-gene-0.7&CDS=1-2457
2685	OG0002685	YMR166C	genemark-LQHL01000921.1-processed-gene-0.2-mRNA-1_1&gene=genemark-LQHL01000921.1-processed-gene-0.2&CDS=1-1077
2686	OG0002686	YMR171C	genemark-LQHL01001687.1-processed-gene-0.15-mRNA-1_1&gene=genemark-LQHL01001687.1-processed-gene-0.15&CDS=1-1536
2687	OG0002687	YMR172W	genemark-LQHL01001716.1-processed-gene-0.7-mRNA-1_1&gene=genemark-LQHL01001716.1-processed-gene-0.7&CDS=1-1842
2688	OG0002688	YMR176W	snap_masked-LQHL01001855.1-processed-gene-0.71-mRNA-1_1&gene=snap_masked-LQHL01001855.1-processed-gene-0.71&CDS=1-5364
2689	OG0002689	YMR178W	genemark-LQHL01001520.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001520.1-processed-gene-0.13&CDS=1-891
2690	OG0002690	YMR185W	genemark-LQHL01001658.1-processed-gene-0.6-mRNA-1_1&gene=genemark-LQHL01001658.1-processed-gene-0.6&CDS=1-2916
2691	OG0002691	YMR186W	genemark-LQHL01001613.1-processed-gene-0.15-mRNA-1_1&gene=genemark-LQHL01001613.1-processed-gene-0.15&CDS=1-2136
2692	OG0002692	YMR189W	maker-LQHL01001423.1-snap-gene-0.0-mRNA-1_1&gene=maker-LQHL01001423.1-snap-gene-0.0&CDS=1-3048
2693	OG0002693	YMR190C	genemark-LQHL01001668.1-processed-gene-0.3-mRNA-1_1&gene=genemark-LQHL01001668.1-processed-gene-0.3&CDS=1-5451
2694	OG0002694	YMR194C-B	snap_masked-LQHL01001567.1-processed-gene-0.21-mRNA-1_1&gene=snap_masked-LQHL01001567.1-processed-gene-0.21&CDS=1-258
2695	OG0002695	YMR196W	maker-LQHL01001802.1-augustus-gene-0.23-mRNA-1_1&gene=maker-LQHL01001802.1-augustus-gene-0.23&CDS=1-3882
2696	OG0002696	YMR200W	maker-LQHL01001372.1-augustus-gene-0.6-mRNA-1_1&gene=maker-LQHL01001372.1-augustus-gene-0.6&CDS=1-3207
2697	OG0002697	YMR201C	maker-LQHL01001613.1-augustus-gene-0.0-mRNA-1_1&gene=maker-LQHL01001613.1-augustus-gene-0.0&CDS=1-1320
2698	OG0002698	YMR202W	genemark-LQHL01001814.1-processed-gene-0.56-mRNA-1_1&gene=genemark-LQHL01001814.1-processed-gene-0.56&CDS=1-651
2699	OG0002699	YMR203W	genemark-LQHL01001252.1-processed-gene-0.1-mRNA-1_1&gene=genemark-LQHL01001252.1-processed-gene-0.1&CDS=1-1164
2700	OG0002700	YMR205C	genemark-LQHL01001725.1-processed-gene-0.35-mRNA-1_1&gene=genemark-LQHL01001725.1-processed-gene-0.35&CDS=1-2856
2701	OG0002701	YMR208W	genemark-LQHL01001549.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01001549.1-processed-gene-0.4&CDS=1-1308
2702	OG0002702	YMR209C	snap_masked-LQHL01001347.1-processed-gene-0.0-mRNA-1_1&gene=snap_masked-LQHL01001347.1-processed-gene-0.0&CDS=1-1422
2703	OG0002703	YMR210W	maker-LQHL01001808.1-augustus-gene-0.46-mRNA-1_1&gene=maker-LQHL01001808.1-augustus-gene-0.46&CDS=1-1731
2704	OG0002704	YMR211W	genemark-LQHL01001738.1-processed-gene-0.48-mRNA-1_1&gene=genemark-LQHL01001738.1-processed-gene-0.48&CDS=1-1521
2705	OG0002705	YMR212C	genemark-LQHL01001800.1-processed-gene-0.39-mRNA-1_1&gene=genemark-LQHL01001800.1-processed-gene-0.39&CDS=1-3087
2706	OG0002706	YMR213W	genemark-LQHL01001800.1-processed-gene-0.50-mRNA-1_1&gene=genemark-LQHL01001800.1-processed-gene-0.50&CDS=1-1854
2707	OG0002707	YMR214W	genemark-LQHL01001764.1-processed-gene-0.32-mRNA-1_1&gene=genemark-LQHL01001764.1-processed-gene-0.32&CDS=1-1227
2708	OG0002708	YMR216C	genemark-LQHL01001416.1-processed-gene-0.16-mRNA-1_1&gene=genemark-LQHL01001416.1-processed-gene-0.16&CDS=1-2376
2709	OG0002709	YMR217W	genemark-LQHL01001549.1-processed-gene-0.8-mRNA-1_1&gene=genemark-LQHL01001549.1-processed-gene-0.8&CDS=1-1587
2710	OG0002710	YMR218C	maker-LQHL01001821.1-augustus-gene-0.55-mRNA-1_1&gene=maker-LQHL01001821.1-augustus-gene-0.55&CDS=1-3939
2711	OG0002711	YMR220W	genemark-LQHL01001837.1-processed-gene-0.70-mRNA-1_1&gene=genemark-LQHL01001837.1-processed-gene-0.70&CDS=1-1305
2712	OG0002712	YMR221C	genemark-LQHL01001856.1-processed-gene-0.126-mRNA-1_1&gene=genemark-LQHL01001856.1-processed-gene-0.126&CDS=1-1524
2713	OG0002713	YMR223W	snap_masked-LQHL01001774.1-processed-gene-0.41-mRNA-1_1&gene=snap_masked-LQHL01001774.1-processed-gene-0.41&CDS=1-1725
2714	OG0002714	YMR224C	augustus_masked-LQHL01001407.1-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-LQHL01001407.1-processed-gene-0.6&CDS=1-1308
2715	OG0002715	YMR225C	augustus_masked-LQHL01001763.1-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-LQHL01001763.1-processed-gene-0.39&CDS=1-522
2716	OG0002716	YMR226C	genemark-LQHL01001657.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01001657.1-processed-gene-0.4&CDS=1-804
2717	OG0002717	YMR227C	genemark-LQHL01001859.1-processed-gene-0.116-mRNA-1_1&gene=genemark-LQHL01001859.1-processed-gene-0.116&CDS=1-1620
2718	OG0002718	YMR228W	genemark-LQHL01001859.1-processed-gene-0.89-mRNA-1_1&gene=genemark-LQHL01001859.1-processed-gene-0.89&CDS=1-1053
2719	OG0002719	YMR229C	genemark-LQHL01001859.1-processed-gene-0.112-mRNA-1_1&gene=genemark-LQHL01001859.1-processed-gene-0.112&CDS=1-5106
2720	OG0002720	YMR231W	snap_masked-LQHL01001838.1-processed-gene-0.17-mRNA-1_1&gene=snap_masked-LQHL01001838.1-processed-gene-0.17&CDS=1-2973
2721	OG0002721	YMR234W	maker-LQHL01001652.1-augustus-gene-0.24-mRNA-1_1&gene=maker-LQHL01001652.1-augustus-gene-0.24&CDS=1-1215
2722	OG0002722	YMR235C	genemark-LQHL01001873.1-processed-gene-0.46-mRNA-1_1&gene=genemark-LQHL01001873.1-processed-gene-0.46&CDS=1-1230
2723	OG0002723	YMR236W	genemark-LQHL01001472.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001472.1-processed-gene-0.11&CDS=1-603
2724	OG0002724	YMR239C	genemark-LQHL01001838.1-processed-gene-0.71-mRNA-1_1&gene=genemark-LQHL01001838.1-processed-gene-0.71&CDS=1-2229
2725	OG0002725	YMR240C	genemark-LQHL01001822.1-processed-gene-0.49-mRNA-1_1&gene=genemark-LQHL01001822.1-processed-gene-0.49&CDS=1-1611
2726	OG0002726	YMR241W	genemark-LQHL01001843.1-processed-gene-0.61-mRNA-1_1&gene=genemark-LQHL01001843.1-processed-gene-0.61&CDS=1-900
2727	OG0002727	YMR244C-A	genemark-LQHL01001822.1-processed-gene-0.45-mRNA-1_1&gene=genemark-LQHL01001822.1-processed-gene-0.45&CDS=1-327
2728	OG0002728	YMR244W	genemark-LQHL01001871.1-processed-gene-0.70-mRNA-1_1&gene=genemark-LQHL01001871.1-processed-gene-0.70&CDS=1-825
2729	OG0002729	YMR250W	genemark-LQHL01001646.1-processed-gene-0.2-mRNA-1_1&gene=genemark-LQHL01001646.1-processed-gene-0.2&CDS=1-1695
2730	OG0002730	YMR256C	genemark-LQHL01001631.1-processed-gene-0.30-mRNA-1_1&gene=genemark-LQHL01001631.1-processed-gene-0.30&CDS=1-1350
2731	OG0002731	YMR258C	genemark-LQHL01001759.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001759.1-processed-gene-0.11&CDS=1-1767
2732	OG0002732	YMR259C	snap_masked-LQHL01001823.1-processed-gene-0.1-mRNA-1_1&gene=snap_masked-LQHL01001823.1-processed-gene-0.1&CDS=1-4203
2733	OG0002733	YMR260C	genemark-LQHL01001823.1-processed-gene-0.42-mRNA-1_1&gene=genemark-LQHL01001823.1-processed-gene-0.42&CDS=1-453
2734	OG0002734	YMR262W	genemark-LQHL01001867.1-processed-gene-0.114-mRNA-1_1&gene=genemark-LQHL01001867.1-processed-gene-0.114&CDS=1-1005
2735	OG0002735	YMR263W	genemark-LQHL01001673.1-processed-gene-0.18-mRNA-1_1&gene=genemark-LQHL01001673.1-processed-gene-0.18&CDS=1-486
2736	OG0002736	YMR264W	genemark-LQHL01001673.1-processed-gene-0.19-mRNA-1_1&gene=genemark-LQHL01001673.1-processed-gene-0.19&CDS=1-573
2737	OG0002737	YMR266W	maker-LQHL01001549.1-snap-gene-0.0-mRNA-1_1&gene=maker-LQHL01001549.1-snap-gene-0.0&CDS=1-2571
2738	OG0002738	YMR267W	genemark-LQHL01001549.1-processed-gene-0.3-mRNA-1_1&gene=genemark-LQHL01001549.1-processed-gene-0.3&CDS=1-954
2739	OG0002739	YMR268C	snap_masked-LQHL01001836.1-processed-gene-0.24-mRNA-1_1&gene=snap_masked-LQHL01001836.1-processed-gene-0.24&CDS=1-2748
2740	OG0002740	YMR269W	genemark-LQHL01001836.1-processed-gene-0.47-mRNA-1_1&gene=genemark-LQHL01001836.1-processed-gene-0.47&CDS=1-804
2741	OG0002741	YMR272C	genemark-LQHL01001578.1-processed-gene-0.14-mRNA-1_1&gene=genemark-LQHL01001578.1-processed-gene-0.14&CDS=1-1128
2742	OG0002742	YMR274C	genemark-LQHL01001578.1-processed-gene-0.16-mRNA-1_1&gene=genemark-LQHL01001578.1-processed-gene-0.16&CDS=1-612
2743	OG0002743	YMR276W	genemark-LQHL01001823.1-processed-gene-0.45-mRNA-1_1&gene=genemark-LQHL01001823.1-processed-gene-0.45&CDS=1-1134
2744	OG0002744	YMR277W	genemark-LQHL01001867.1-processed-gene-0.137-mRNA-1_1&gene=genemark-LQHL01001867.1-processed-gene-0.137&CDS=1-2475
2745	OG0002745	YMR278W	augustus_masked-LQHL01001867.1-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-LQHL01001867.1-processed-gene-0.79&CDS=1-3231
2746	OG0002746	YMR281W	genemark-LQHL01001589.1-processed-gene-0.5-mRNA-1_1&gene=genemark-LQHL01001589.1-processed-gene-0.5&CDS=1-786
2747	OG0002747	YMR284W	genemark-LQHL01001565.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001565.1-processed-gene-0.12&CDS=1-2169
2748	OG0002748	YMR285C	genemark-LQHL01001419.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001419.1-processed-gene-0.13&CDS=1-1779
2749	OG0002749	YMR286W	augustus_masked-LQHL01001873.1-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-LQHL01001873.1-processed-gene-0.136&CDS=1-270
2750	OG0002750	YMR287C	augustus_masked-LQHL01001746.1-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-LQHL01001746.1-processed-gene-0.16&CDS=1-3405
2751	OG0002751	YMR290C	augustus_masked-LQHL01001566.1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-LQHL01001566.1-processed-gene-0.12&CDS=1-2985
2752	OG0002752	YMR292W	snap_masked-LQHL01001865.1-processed-gene-0.21-mRNA-1_1&gene=snap_masked-LQHL01001865.1-processed-gene-0.21&CDS=1-420
2753	OG0002753	YMR293C	genemark-LQHL01001566.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001566.1-processed-gene-0.11&CDS=1-1344
2754	OG0002754	YMR294W	genemark-LQHL01001865.1-processed-gene-0.126-mRNA-1_1&gene=genemark-LQHL01001865.1-processed-gene-0.126&CDS=1-1104
2755	OG0002755	YMR295C	genemark-LQHL01001197.1-processed-gene-0.3-mRNA-1_1&gene=genemark-LQHL01001197.1-processed-gene-0.3&CDS=1-561
2756	OG0002756	YMR296C	genemark-LQHL01001418.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01001418.1-processed-gene-0.4&CDS=1-1758
2757	OG0002757	YMR297W	snap_masked-LQHL01001693.1-processed-gene-0.7-mRNA-1_1&gene=snap_masked-LQHL01001693.1-processed-gene-0.7&CDS=1-1623
2758	OG0002758	YMR300C	genemark-LQHL01001826.1-processed-gene-0.35-mRNA-1_1&gene=genemark-LQHL01001826.1-processed-gene-0.35&CDS=1-1590
2759	OG0002759	YMR301C	genemark-LQHL01001652.1-processed-gene-0.19-mRNA-1_1&gene=genemark-LQHL01001652.1-processed-gene-0.19&CDS=1-2190
2760	OG0002760	YMR302C	augustus_masked-LQHL01001553.1-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-LQHL01001553.1-processed-gene-0.5&CDS=1-2544
2761	OG0002761	YMR304W	genemark-LQHL01001641.1-processed-gene-0.7-mRNA-1_1&gene=genemark-LQHL01001641.1-processed-gene-0.7&CDS=1-3957
2762	OG0002762	YMR305C	genemark-LQHL01001641.1-processed-gene-0.2-mRNA-1_1&gene=genemark-LQHL01001641.1-processed-gene-0.2&CDS=1-1074
2763	OG0002763	YMR307W	genemark-LQHL01001777.1-processed-gene-0.10-mRNA-1_1&gene=genemark-LQHL01001777.1-processed-gene-0.10&CDS=1-1629
2764	OG0002764	YMR308C	maker-LQHL01001702.1-augustus-gene-0.24-mRNA-1_1&gene=maker-LQHL01001702.1-augustus-gene-0.24&CDS=1-5256
2765	OG0002765	YMR309C	genemark-LQHL01001657.1-processed-gene-0.1-mRNA-1_1&gene=genemark-LQHL01001657.1-processed-gene-0.1&CDS=1-2523
2766	OG0002766	YMR310C	genemark-LQHL01001870.1-processed-gene-0.26-mRNA-1_1&gene=genemark-LQHL01001870.1-processed-gene-0.26&CDS=1-1149
2767	OG0002767	YMR311C	genemark-LQHL01001837.1-processed-gene-0.51-mRNA-1_1&gene=genemark-LQHL01001837.1-processed-gene-0.51&CDS=1-702
2768	OG0002768	YMR312W	genemark-LQHL01001426.1-processed-gene-0.0-mRNA-1_1&gene=genemark-LQHL01001426.1-processed-gene-0.0&CDS=1-813
2769	OG0002769	YMR314W	genemark-LQHL01001833.1-processed-gene-0.90-mRNA-1_1&gene=genemark-LQHL01001833.1-processed-gene-0.90&CDS=1-906
2770	OG0002770	YMR315W	augustus_masked-LQHL01001357.1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-LQHL01001357.1-processed-gene-0.8&CDS=1-1071
2771	OG0002771	YNL001W	maker-LQHL01001847.1-augustus-gene-0.107-mRNA-1_1&gene=maker-LQHL01001847.1-augustus-gene-0.107&CDS=1-2307
2772	OG0002772	YNL002C	genemark-LQHL01001812.1-processed-gene-0.28-mRNA-1_1&gene=genemark-LQHL01001812.1-processed-gene-0.28&CDS=1-822
2773	OG0002773	YNL003C	augustus_masked-LQHL01001649.1-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-LQHL01001649.1-processed-gene-0.1&CDS=1-2007
2774	OG0002774	YNL006W	genemark-LQHL01001812.1-processed-gene-0.27-mRNA-1_1&gene=genemark-LQHL01001812.1-processed-gene-0.27&CDS=1-981
2775	OG0002775	YNL007C	genemark-LQHL01001812.1-processed-gene-0.26-mRNA-1_1&gene=genemark-LQHL01001812.1-processed-gene-0.26&CDS=1-1014
2776	OG0002776	YNL011C	genemark-LQHL01001801.1-processed-gene-0.20-mRNA-1_1&gene=genemark-LQHL01001801.1-processed-gene-0.20&CDS=1-1458
2777	OG0002777	YNL014W	augustus_masked-LQHL01001745.1-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-LQHL01001745.1-processed-gene-0.31&CDS=1-5616
2778	OG0002778	YNL016W	genemark-LQHL01001670.1-processed-gene-0.31-mRNA-1_1&gene=genemark-LQHL01001670.1-processed-gene-0.31&CDS=1-1629
2779	OG0002779	YNL021W	genemark-LQHL01001681.1-processed-gene-0.20-mRNA-1_1&gene=genemark-LQHL01001681.1-processed-gene-0.20&CDS=1-2496
2780	OG0002780	YNL022C	genemark-LQHL01001681.1-processed-gene-0.19-mRNA-1_1&gene=genemark-LQHL01001681.1-processed-gene-0.19&CDS=1-1380
2781	OG0002781	YNL023C	genemark-LQHL01001707.1-processed-gene-0.4-mRNA-1_1&gene=genemark-LQHL01001707.1-processed-gene-0.4&CDS=1-2910
2782	OG0002782	YNL025C	genemark-LQHL01001670.1-processed-gene-0.30-mRNA-1_1&gene=genemark-LQHL01001670.1-processed-gene-0.30&CDS=1-1161
2783	OG0002783	YNL026W	genemark-LQHL01001670.1-processed-gene-0.29-mRNA-1_1&gene=genemark-LQHL01001670.1-processed-gene-0.29&CDS=1-1482
2784	OG0002784	YNL027W	genemark-LQHL01001834.1-processed-gene-0.31-mRNA-1_1&gene=genemark-LQHL01001834.1-processed-gene-0.31&CDS=1-1227
2785	OG0002785	YNL032W	genemark-LQHL01001654.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001654.1-processed-gene-0.12&CDS=1-861
2786	OG0002786	YNL035C	genemark-LQHL01001451.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001451.1-processed-gene-0.12&CDS=1-1221
2787	OG0002787	YNL036W	genemark-LQHL01001780.1-processed-gene-0.31-mRNA-1_1&gene=genemark-LQHL01001780.1-processed-gene-0.31&CDS=1-831
2788	OG0002788	YNL037C	genemark-LQHL01001166.1-processed-gene-0.1-mRNA-1_1&gene=genemark-LQHL01001166.1-processed-gene-0.1&CDS=1-1017
2789	OG0002789	YNL038W	genemark-LQHL01001451.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001451.1-processed-gene-0.13&CDS=1-618
2790	OG0002790	YNL039W	genemark-LQHL01001451.1-processed-gene-0.14-mRNA-1_1&gene=genemark-LQHL01001451.1-processed-gene-0.14&CDS=1-2016
2791	OG0002791	YNL040W	augustus_masked-LQHL01001785.1-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-LQHL01001785.1-processed-gene-0.9&CDS=1-3306
2792	OG0002792	YNL041C	genemark-LQHL01001860.1-processed-gene-0.42-mRNA-1_1&gene=genemark-LQHL01001860.1-processed-gene-0.42&CDS=1-2319
2793	OG0002793	YNL042W	snap_masked-LQHL01001860.1-processed-gene-0.133-mRNA-1_1&gene=snap_masked-LQHL01001860.1-processed-gene-0.133&CDS=1-1509
2794	OG0002794	YNL048W	augustus_masked-LQHL01001618.1-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-LQHL01001618.1-processed-gene-0.11&CDS=1-1761
2795	OG0002795	YNL054W	maker-LQHL01001644.1-snap-gene-0.32-mRNA-1_1&gene=maker-LQHL01001644.1-snap-gene-0.32&CDS=1-3243
2796	OG0002796	YNL055C	genemark-LQHL01001796.1-processed-gene-0.50-mRNA-1_1&gene=genemark-LQHL01001796.1-processed-gene-0.50&CDS=1-846
2797	OG0002797	YNL056W	snap_masked-LQHL01001734.1-processed-gene-0.13-mRNA-1_1&gene=snap_masked-LQHL01001734.1-processed-gene-0.13&CDS=1-780
2798	OG0002798	YNL059C	genemark-LQHL01001755.1-processed-gene-0.27-mRNA-1_1&gene=genemark-LQHL01001755.1-processed-gene-0.27&CDS=1-2319
2799	OG0002799	YNL061W	genemark-LQHL01001755.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001755.1-processed-gene-0.13&CDS=1-1854
2800	OG0002800	YNL062C	genemark-LQHL01001755.1-processed-gene-0.26-mRNA-1_1&gene=genemark-LQHL01001755.1-processed-gene-0.26&CDS=1-1356
2801	OG0002801	YNL063W	genemark-LQHL01001755.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001755.1-processed-gene-0.12&CDS=1-927
2802	OG0002802	YNL064C	genemark-LQHL01001866.1-processed-gene-0.105-mRNA-1_1&gene=genemark-LQHL01001866.1-processed-gene-0.105&CDS=1-1203
2803	OG0002803	YNL066W	genemark-LQHL01001634.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001634.1-processed-gene-0.12&CDS=1-1161
2804	OG0002804	YNL069C	genemark-LQHL01001777.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001777.1-processed-gene-0.11&CDS=1-600
2805	OG0002805	YNL071W	genemark-LQHL01001862.1-processed-gene-0.19-mRNA-1_1&gene=genemark-LQHL01001862.1-processed-gene-0.19&CDS=1-1422
2806	OG0002806	YNL072W	genemark-LQHL01001862.1-processed-gene-0.18-mRNA-1_1&gene=genemark-LQHL01001862.1-processed-gene-0.18&CDS=1-1071
2807	OG0002807	YNL073W	genemark-LQHL01001862.1-processed-gene-0.34-mRNA-1_1&gene=genemark-LQHL01001862.1-processed-gene-0.34&CDS=1-1635
2808	OG0002808	YNL075W	genemark-LQHL01001536.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001536.1-processed-gene-0.11&CDS=1-849
2809	OG0002809	YNL080C	genemark-LQHL01001648.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001648.1-processed-gene-0.13&CDS=1-1116
2810	OG0002810	YNL081C	genemark-LQHL01001628.1-processed-gene-0.11-mRNA-1_1&gene=genemark-LQHL01001628.1-processed-gene-0.11&CDS=1-366
2811	OG0002811	YNL082W	genemark-LQHL01001638.1-processed-gene-0.12-mRNA-1_1&gene=genemark-LQHL01001638.1-processed-gene-0.12&CDS=1-2574
2812	OG0002812	YNL083W	genemark-LQHL01001638.1-processed-gene-0.13-mRNA-1_1&gene=genemark-LQHL01001638.1-processed-gene-0.13&CDS=1-1716
2813	OG0002813	YNL084C	genemark-LQHL01001791.1-processed-gene-0.40-mRNA-1_1&gene=genemark-LQHL01001791.1-processed-gene-0.40&CDS=1-1149
2814	OG0002814	YNL085W	snap_masked-LQHL01001351.1-processed-gene-0.4-mRNA-1_1&gene=snap_masked-LQHL01001351.1-processed-gene-0.4&CDS=1-2430
2815	OG0002815	YNL088W	genemark-LQHL01001821.1-processed-gene-0.18-mRNA-1_1&gene=genemark-LQHL01001821.1-processed-gene-0.18&CDS=1-4434
2816	OG0002816	YNL092W	genemark-LQHL01001834.1-processed-gene-0.14-mRNA-1_1&gene=genemark-LQHL01001834.1-processed-gene-0.14&CDS=1-1182
2817	OG0002817	YNL094W	genemark-LQHL01001848.1-processed-gene-0.83-mRNA-1_1&gene=genemark-LQHL01001848.1-processed-gene-0.83&CDS=1-2037
2818	OG0002818	YNL097C	genemark-LQHL01001638.1-processed-gene-0.15-mRNA-1_1&gene=genemark-LQHL01001638.1-processed-gene-0.15&CDS=1-1200
2819	OG0002819	YNL099C	snap_masked-LQHL01001746.1-processed-gene-0.19-mRNA-1_1&gene=snap_masked-LQHL01001746.1-processed-gene-0.19&CDS=1-600
2820	OG0002820	YNL102W	snap_masked-LQHL01001871.1-processed-gene-0.11-mRNA-1_1&gene=snap_masked-LQHL01001871.1-processed-gene-0.11&CDS=1-4356
2821	OG0002821	YNL103W	genemark-LQHL01001809.1-processed-gene-0.34-mRNA-1_1&gene=genemark-LQHL01001809.1-processed-gene-0.34&CDS=1-936
2822	OG0002822	YNL110C	genemark-LQHL01001862.1-processed-gene-0.37-mRNA-1_1&gene=genemark-LQHL01001862.1-processed-gene-0.37&CDS=1-783
2823	OG0002823	YNL111C	genemark-LQHL01001862.1-processed-gene-0.36-mRNA-1_1&gene=genemark-LQHL01001862.1-processed-gene-0.36&CDS=1-387
2824	OG0002824	YNL112W	maker-LQHL01001847.1-snap-gene-0.116-mRNA-1_1&gene=maker-LQHL01001847.1-snap-gene-0.116&CDS=1-1671
2825	OG0002825	YNL113W	genemark-LQHL01001847.1-processed-gene-0.67-mRNA-1_1&gene=genemark-LQHL01001847.1-processed-gene-0.67&CDS=1-366
2826	OG0002826	YNL115C	genemark-LQHL01001674.1-processed-gene-0.9-mRNA-1_1&gene=genemark-LQHL01001674.1-processed-gene-0.9&CDS=1-1650
2827	OG0002827	YNL118C	genemark-LQHL01001834.1-processed-gene-0.38-mRNA-1_1&gene=genemark-LQHL01001834.1-processed-gene-0.38&CDS=1-2814
2828	OG0002828	YNL119W	genemark-LQHL01001817.1-processed-gene-0.75-mRNA-1_1&gene=genemark-LQHL01001817.1-processed-gene-0.75&CDS=1-1383
2829	OG0002829	YNL123W	genemark-LQHL01001814.1-processed-gene-0.66-mRNA-1_1&gene=genemark-LQHL01001814.1-processed-gene-0.66&CDS=1-2913
2830	OG0002830	YNL124W	genemark-LQHL01001755.1-processed-gene-0.10-mRNA-1_1&gene=genemark-LQHL01001755.1-processed-gene-0.10&CDS=1-1830
2831	OG0002831	YNL125C	genemark-LQHL01001671.1-processed-gene-0.21-mRNA-1_1&gene=genemark-LQHL01001671.1-processed-gene-0.21&CDS=1-1845
