	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034646_Wickerhamiella_cacticola
2306	OG0002306	YMR209C	snap_masked-flattened_line_0-processed-gene-2.70-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-2.70&CDS=1-516
2307	OG0002307	YMR210W	genemark-flattened_line_24-processed-gene-0.5-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.5&CDS=1-1305
2308	OG0002308	YMR212C	snap_masked-flattened_line_106-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_106-processed-gene-0.17&CDS=1-2013
2309	OG0002309	YMR216C	genemark-flattened_line_48-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.99&CDS=1-1374
2310	OG0002310	YMR217W	genemark-flattened_line_46-processed-gene-0.209-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.209&CDS=1-1584
2311	OG0002311	YMR223W	genemark-flattened_line_36-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.44&CDS=1-1335
2312	OG0002312	YMR224C	genemark-flattened_line_110-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_110-processed-gene-0.25&CDS=1-1836
2313	OG0002313	YMR225C	genemark-flattened_line_0-processed-gene-2.161-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.161&CDS=1-735
2314	OG0002314	YMR226C	augustus_masked-flattened_line_36-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-1.107&CDS=1-1707
2315	OG0002315	YMR227C	genemark-flattened_line_18-processed-gene-1.254-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.254&CDS=1-1224
2316	OG0002316	YMR228W	genemark-flattened_line_18-processed-gene-1.304-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.304&CDS=1-1026
2317	OG0002317	YMR229C	genemark-flattened_line_32-processed-gene-1.34-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.34&CDS=1-4656
2318	OG0002318	YMR231W	snap_masked-flattened_line_62-processed-gene-0.106-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.106&CDS=1-2778
2319	OG0002319	YMR235C	genemark-flattened_line_110-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_110-processed-gene-0.7&CDS=1-1173
2320	OG0002320	YMR236W	genemark-flattened_line_2-processed-gene-4.246-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.246&CDS=1-510
2321	OG0002321	YMR240C	augustus_masked-flattened_line_4-processed-gene-3.26-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.26&CDS=1-819
2322	OG0002322	YMR241W	genemark-flattened_line_112-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_112-processed-gene-0.17&CDS=1-939
2323	OG0002323	YMR243C	genemark-flattened_line_7-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-0.9&CDS=1-1131
2324	OG0002324	YMR250W	genemark-flattened_line_52-processed-gene-0.103-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.103&CDS=1-1599
2325	OG0002325	YMR256C	snap_masked-flattened_line_4-processed-gene-2.19-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.19&CDS=1-180
2326	OG0002326	YMR259C	snap_masked-flattened_line_10-processed-gene-2.49-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.49&CDS=1-3768
2327	OG0002327	YMR262W	genemark-flattened_line_138-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_138-processed-gene-0.29&CDS=1-849
2328	OG0002328	YMR263W	maker-flattened_line_2-augustus-gene-0.56-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-0.56&CDS=1-837
2329	OG0002329	YMR266W	genemark-flattened_line_206-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_206-processed-gene-0.11&CDS=1-2613
2330	OG0002330	YMR269W	genemark-flattened_line_0-processed-gene-5.56-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.56&CDS=1-420
2331	OG0002331	YMR274C	genemark-flattened_line_38-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.12&CDS=1-675
2332	OG0002332	YMR276W	genemark-flattened_line_12-processed-gene-1.105-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.105&CDS=1-915
2333	OG0002333	YMR277W	genemark-flattened_line_70-processed-gene-0.43-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.43&CDS=1-1857
2334	OG0002334	YMR286W	augustus_masked-flattened_line_12-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.10&CDS=1-240
2335	OG0002335	YMR287C	snap_masked-flattened_line_158-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_158-processed-gene-0.9&CDS=1-2106
2336	OG0002336	YMR288W	genemark-flattened_line_58-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.52&CDS=1-2412
2337	OG0002337	YMR289W	augustus_masked-flattened_line_4-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.75&CDS=1-786
2338	OG0002338	YMR290C	genemark-flattened_line_66-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.33&CDS=1-1758
2339	OG0002339	YMR293C	genemark-flattened_line_12-processed-gene-1.132-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.132&CDS=1-1362
2340	OG0002340	YMR296C	genemark-flattened_line_150-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_150-processed-gene-0.3&CDS=1-1506
2341	OG0002341	YMR297W	genemark-flattened_line_44-processed-gene-0.27-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.27&CDS=1-1635
2342	OG0002342	YMR300C	genemark-flattened_line_50-processed-gene-0.137-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.137&CDS=1-1542
2343	OG0002343	YMR301C	genemark-flattened_line_84-processed-gene-0.119-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.119&CDS=1-1983
2344	OG0002344	YMR302C	snap_masked-flattened_line_2-processed-gene-0.116-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.116&CDS=1-2394
2345	OG0002345	YMR304W	genemark-flattened_line_90-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.48&CDS=1-3111
2346	OG0002346	YMR307W	genemark-flattened_line_24-processed-gene-1.52-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.52&CDS=1-1641
2347	OG0002347	YMR308C	augustus_masked-flattened_line_66-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.80&CDS=1-3942
2348	OG0002348	YMR309C	genemark-flattened_line_24-processed-gene-1.48-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.48&CDS=1-2373
2349	OG0002349	YMR313C	genemark-flattened_line_2-processed-gene-2.125-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.125&CDS=1-1629
2350	OG0002350	YMR314W	genemark-flattened_line_0-processed-gene-3.62-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.62&CDS=1-858
2351	OG0002351	YNL001W	genemark-flattened_line_10-processed-gene-2.129-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.129&CDS=1-1164
2352	OG0002352	YNL003C	genemark-flattened_line_72-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.17&CDS=1-792
2353	OG0002353	YNL005C	genemark-flattened_line_0-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.35&CDS=1-1119
2354	OG0002354	YNL006W	augustus_masked-flattened_line_18-processed-gene-1.188-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.188&CDS=1-1680
2355	OG0002355	YNL007C	genemark-flattened_line_18-processed-gene-1.252-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.252&CDS=1-1095
2356	OG0002356	YNL010W	genemark-flattened_line_12-processed-gene-2.36-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-2.36&CDS=1-735
2357	OG0002357	YNL011C	genemark-flattened_line_30-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.52&CDS=1-1251
2358	OG0002358	YNL014W	genemark-flattened_line_70-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.51&CDS=1-3150
2359	OG0002359	YNL020C	genemark-flattened_line_96-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.53&CDS=1-2715
2360	OG0002360	YNL021W	genemark-flattened_line_16-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.1&CDS=1-1983
2361	OG0002361	YNL022C	genemark-flattened_line_50-processed-gene-0.138-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.138&CDS=1-1242
2362	OG0002362	YNL023C	genemark-flattened_line_0-processed-gene-1.74-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.74&CDS=1-1572
2363	OG0002363	YNL024C-A	snap_masked-flattened_line_18-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.3&CDS=1-210
2364	OG0002364	YNL025C	genemark-flattened_line_84-processed-gene-0.82-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.82&CDS=1-843
2365	OG0002365	YNL026W	genemark-flattened_line_2-processed-gene-2.117-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.117&CDS=1-1257
2366	OG0002366	YNL027W	genemark-flattened_line_20-processed-gene-1.17-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.17&CDS=1-1479
2367	OG0002367	YNL032W	genemark-flattened_line_84-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.96&CDS=1-561
2368	OG0002368	YNL035C	augustus_masked-flattened_line_64-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.69&CDS=1-990
2369	OG0002369	YNL036W	augustus_masked-flattened_line_114-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.41&CDS=1-651
2370	OG0002370	YNL037C	genemark-flattened_line_7-processed-gene-1.85-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-1.85&CDS=1-1086
2371	OG0002371	YNL039W	genemark-flattened_line_64-processed-gene-0.84-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.84&CDS=1-1860
2372	OG0002372	YNL042W	augustus_masked-flattened_line_100-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.65&CDS=1-1434
2373	OG0002373	YNL044W	genemark-flattened_line_0-processed-gene-5.5-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.5&CDS=1-525
2374	OG0002374	YNL048W	augustus_masked-flattened_line_50-processed-gene-0.193-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.193&CDS=1-1569
2375	OG0002375	YNL054W	snap_masked-flattened_line_0-processed-gene-3.135-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.135&CDS=1-1473
2376	OG0002376	YNL056W	genemark-flattened_line_0-processed-gene-3.61-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.61&CDS=1-471
2377	OG0002377	YNL059C	genemark-flattened_line_16-processed-gene-1.65-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.65&CDS=1-1899
2378	OG0002378	YNL061W	genemark-flattened_line_16-processed-gene-1.44-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.44&CDS=1-1722
2379	OG0002379	YNL062C	genemark-flattened_line_16-processed-gene-1.40-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.40&CDS=1-1353
2380	OG0002380	YNL063W	genemark-flattened_line_16-processed-gene-1.45-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.45&CDS=1-771
2381	OG0002381	YNL064C	genemark-flattened_line_2-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.17&CDS=1-1194
2382	OG0002382	YNL066W	genemark-flattened_line_134-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_134-processed-gene-0.46&CDS=1-1236
2383	OG0002383	YNL081C	genemark-flattened_line_0-processed-gene-3.86-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.86&CDS=1-363
2384	OG0002384	YNL082W	genemark-flattened_line_66-processed-gene-0.42-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.42&CDS=1-2523
2385	OG0002385	YNL084C	genemark-flattened_line_4-processed-gene-4.38-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.38&CDS=1-1143
2386	OG0002386	YNL088W	genemark-flattened_line_14-processed-gene-1.25-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.25&CDS=1-4077
2387	OG0002387	YNL090W	genemark-flattened_line_34-processed-gene-1.111-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.111&CDS=1-585
2388	OG0002388	YNL092W	augustus_masked-flattened_line_0-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.5&CDS=1-1086
2389	OG0002389	YNL094W	augustus_masked-flattened_line_26-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.106&CDS=1-1677
2390	OG0002390	YNL097C	genemark-flattened_line_14-processed-gene-1.48-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.48&CDS=1-912
2391	OG0002391	YNL102W	genemark-flattened_line_0-processed-gene-0.27-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.27&CDS=1-3894
2392	OG0002392	YNL107W	genemark-flattened_line_36-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.36&CDS=1-660
2393	OG0002393	YNL110C	genemark-flattened_line_2-processed-gene-4.253-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.253&CDS=1-651
2394	OG0002394	YNL112W	genemark-flattened_line_20-processed-gene-0.134-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.134&CDS=1-1674
2395	OG0002395	YNL113W	maker-flattened_line_4-augustus-gene-0.97-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-0.97&CDS=1-1209
2396	OG0002396	YNL115C	snap_masked-flattened_line_52-processed-gene-0.20-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.20&CDS=1-1569
2397	OG0002397	YNL118C	genemark-flattened_line_2-processed-gene-3.126-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-3.126&CDS=1-1758
2398	OG0002398	YNL123W	snap_masked-flattened_line_32-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.60&CDS=1-2868
2399	OG0002399	YNL127W	snap_masked-flattened_line_54-processed-gene-0.92-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.92&CDS=1-1593
2400	OG0002400	YNL128W	genemark-flattened_line_32-processed-gene-1.15-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.15&CDS=1-1173
2401	OG0002401	YNL129W	genemark-flattened_line_0-processed-gene-4.39-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.39&CDS=1-618
2402	OG0002402	YNL131W	genemark-flattened_line_26-processed-gene-0.92-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.92&CDS=1-402
2403	OG0002403	YNL132W	augustus_masked-flattened_line_0-processed-gene-4.127-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.127&CDS=1-3051
2404	OG0002404	YNL135C	genemark-flattened_line_12-processed-gene-0.121-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-0.121&CDS=1-336
2405	OG0002405	YNL136W	snap_masked-flattened_line_12-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.56&CDS=1-621
2406	OG0002406	YNL137C	maker-flattened_line_12-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-0.0&CDS=1-1602
2407	OG0002407	YNL138W	augustus_masked-flattened_line_16-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.6&CDS=1-1617
2408	OG0002408	YNL139C	snap_masked-flattened_line_38-processed-gene-0.161-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.161&CDS=1-3666
2409	OG0002409	YNL142W	genemark-flattened_line_26-processed-gene-1.183-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.183&CDS=1-1407
2410	OG0002410	YNL147W	genemark-flattened_line_150-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_150-processed-gene-0.16&CDS=1-387
2411	OG0002411	YNL151C	snap_masked-flattened_line_4-processed-gene-1.128-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.128&CDS=1-480
2412	OG0002412	YNL152W	augustus_masked-flattened_line_4-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.45&CDS=1-639
2413	OG0002413	YNL153C	genemark-flattened_line_30-processed-gene-0.57-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.57&CDS=1-360
2414	OG0002414	YNL155W	snap_masked-flattened_line_12-processed-gene-1.68-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.68&CDS=1-624
2415	OG0002415	YNL161W	augustus_masked-flattened_line_88-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.27&CDS=1-1737
2416	OG0002416	YNL163C	genemark-flattened_line_24-processed-gene-1.41-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.41&CDS=1-4614
2417	OG0002417	YNL168C	genemark-flattened_line_70-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.39&CDS=1-687
2418	OG0002418	YNL169C	genemark-flattened_line_40-processed-gene-0.277-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.277&CDS=1-1224
2419	OG0002419	YNL172W	augustus_masked-flattened_line_12-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.107&CDS=1-4161
2420	OG0002420	YNL175C	genemark-flattened_line_140-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_140-processed-gene-0.14&CDS=1-972
2421	OG0002421	YNL177C	genemark-flattened_line_0-processed-gene-3.96-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.96&CDS=1-780
2422	OG0002422	YNL178W	genemark-flattened_line_24-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.44&CDS=1-717
2423	OG0002423	YNL181W	genemark-flattened_line_98-processed-gene-0.66-mRNA-1_1&gene=genemark-flattened_line_98-processed-gene-0.66&CDS=1-1686
2424	OG0002424	YNL182C	augustus_masked-flattened_line_98-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.21&CDS=1-918
2425	OG0002425	YNL185C	genemark-flattened_line_14-processed-gene-1.11-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.11&CDS=1-438
2426	OG0002426	YNL186W	augustus_masked-flattened_line_20-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.150&CDS=1-1395
2427	OG0002427	YNL189W	genemark-flattened_line_48-processed-gene-0.139-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.139&CDS=1-1620
2428	OG0002428	YNL191W	augustus_masked-flattened_line_2-processed-gene-3.97-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.97&CDS=1-1044
2429	OG0002429	YNL192W	genemark-flattened_line_0-processed-gene-4.3-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.3&CDS=1-3132
2430	OG0002430	YNL197C	augustus_masked-flattened_line_20-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.100&CDS=1-660
2431	OG0002431	YNL206C	snap_masked-flattened_line_40-processed-gene-0.151-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.151&CDS=1-1068
2432	OG0002432	YNL207W	genemark-flattened_line_20-processed-gene-1.9-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.9&CDS=1-1125
2433	OG0002433	YNL209W	genemark-flattened_line_0-processed-gene-2.173-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.173&CDS=1-1851
2434	OG0002434	YNL212W	genemark-flattened_line_28-processed-gene-1.100-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.100&CDS=1-2076
2435	OG0002435	YNL213C	genemark-flattened_line_28-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.52&CDS=1-360
2436	OG0002436	YNL217W	genemark-flattened_line_26-processed-gene-1.165-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.165&CDS=1-1170
2437	OG0002437	YNL218W	genemark-flattened_line_24-processed-gene-1.3-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.3&CDS=1-1392
2438	OG0002438	YNL219C	genemark-flattened_line_78-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_78-processed-gene-0.109&CDS=1-1497
2439	OG0002439	YNL220W	genemark-flattened_line_78-processed-gene-0.91-mRNA-1_1&gene=genemark-flattened_line_78-processed-gene-0.91&CDS=1-1287
2440	OG0002440	YNL221C	genemark-flattened_line_46-processed-gene-0.224-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.224&CDS=1-1785
2441	OG0002441	YNL222W	genemark-flattened_line_18-processed-gene-1.214-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.214&CDS=1-741
2442	OG0002442	YNL223W	genemark-flattened_line_30-processed-gene-1.94-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.94&CDS=1-1095
2443	OG0002443	YNL224C	augustus_masked-flattened_line_30-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.19&CDS=1-1527
2444	OG0002444	YNL227C	genemark-flattened_line_10-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.99&CDS=1-1248
2445	OG0002445	YNL231C	genemark-flattened_line_128-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_128-processed-gene-0.60&CDS=1-876
