	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041855_Candida_ascalaphidarum
2538	OG0002538	YMR263W	snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-1.67&CDS=1-405
2539	OG0002539	YMR264W	snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-1.68-mRNA-1_1&gene=snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-1.68&CDS=1-585
2540	OG0002540	YMR268C	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-3.142-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-3.142&CDS=1-2562
2541	OG0002541	YMR270C	augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-3.4-mRNA-1_1&gene=augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-3.4&CDS=1-1035
2542	OG0002542	YMR272C	maker-NODE_3_length_696070_cov_41.4075_ID_3205-augustus-gene-3.48-mRNA-1_1&gene=maker-NODE_3_length_696070_cov_41.4075_ID_3205-augustus-gene-3.48&CDS=1-4467
2543	OG0002543	YMR274C	augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-3.0-mRNA-1_1&gene=augustus_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-3.0&CDS=1-777
2544	OG0002544	YMR276W	genemark-NODE_18_length_241785_cov_49.2315_ID_5503-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_18_length_241785_cov_49.2315_ID_5503-processed-gene-0.19&CDS=1-1059
2545	OG0002545	YMR277W	snap_masked-NODE_18_length_241785_cov_49.2315_ID_5503-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_18_length_241785_cov_49.2315_ID_5503-processed-gene-0.107&CDS=1-2349
2546	OG0002546	YMR278W	snap_masked-NODE_18_length_241785_cov_49.2315_ID_5503-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_18_length_241785_cov_49.2315_ID_5503-processed-gene-0.110&CDS=1-1887
2547	OG0002547	YMR281W	snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_3_length_696070_cov_41.4075_ID_3205-processed-gene-0.46&CDS=1-891
2548	OG0002548	YMR284W	augustus_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-3.101&CDS=1-2214
2549	OG0002549	YMR285C	augustus_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-2.47&CDS=1-1485
2550	OG0002550	YMR286W	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.130-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-9.130&CDS=1-279
2551	OG0002551	YMR287C	augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.179-mRNA-1_1&gene=augustus_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.179&CDS=1-3564
2552	OG0002552	YMR288W	augustus_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-0.73&CDS=1-3027
2553	OG0002553	YMR289W	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-5.79-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-5.79&CDS=1-807
2554	OG0002554	YMR292W	snap_masked-NODE_30_length_54013_cov_48.3415_ID_5762-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_30_length_54013_cov_48.3415_ID_5762-processed-gene-0.71&CDS=1-417
2555	OG0002555	YMR293C	genemark-NODE_30_length_54013_cov_48.3415_ID_5762-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_30_length_54013_cov_48.3415_ID_5762-processed-gene-0.6&CDS=1-1332
2556	OG0002556	YMR295C	snap_masked-NODE_25_length_116117_cov_42.0179_ID_5263-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_25_length_116117_cov_42.0179_ID_5263-processed-gene-0.30&CDS=1-567
2557	OG0002557	YMR296C	snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-1.133&CDS=1-1719
2558	OG0002558	YMR300C	augustus_masked-NODE_26_length_100895_cov_53.0331_ID_4717-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_26_length_100895_cov_53.0331_ID_4717-processed-gene-0.90&CDS=1-1599
2559	OG0002559	YMR301C	genemark-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-3.250-mRNA-1_1&gene=genemark-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-3.250&CDS=1-2091
2560	OG0002560	YMR302C	snap_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_20_length_207076_cov_46.0262_ID_5043-processed-gene-1.24&CDS=1-2523
2561	OG0002561	YMR304W	snap_masked-NODE_21_length_203277_cov_48.2929_ID_3858-processed-gene-1.92-mRNA-1_1&gene=snap_masked-NODE_21_length_203277_cov_48.2929_ID_3858-processed-gene-1.92&CDS=1-3744
2562	OG0002562	YMR308C	augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-1.64&CDS=1-5262
2563	OG0002563	YMR309C	augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-6.76-mRNA-1_1&gene=augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-6.76&CDS=1-4671
2564	OG0002564	YMR310C	snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-1.121-mRNA-1_1&gene=snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-1.121&CDS=1-1056
2565	OG0002565	YMR311C	snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-0.115&CDS=1-651
2566	OG0002566	YMR312W	augustus_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-0.54&CDS=1-807
2567	OG0002567	YMR313C	snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-0.28&CDS=1-1839
2568	OG0002568	YMR314W	snap_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.253-mRNA-1_1&gene=snap_masked-NODE_22_length_183416_cov_90.9836_ID_8445-processed-gene-0.253&CDS=1-870
2569	OG0002569	YMR315W	snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-2.99-mRNA-1_1&gene=snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-2.99&CDS=1-1041
2570	OG0002570	YNL001W	maker-NODE_12_length_437675_cov_47.0709_ID_5986-snap-gene-0.46-mRNA-1_1&gene=maker-NODE_12_length_437675_cov_47.0709_ID_5986-snap-gene-0.46&CDS=1-2262
2571	OG0002571	YNL002C	augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-0.90&CDS=1-816
2572	OG0002572	YNL003C	maker-NODE_14_length_348416_cov_44.5817_ID_5116-snap-gene-0.72-mRNA-1_1&gene=maker-NODE_14_length_348416_cov_44.5817_ID_5116-snap-gene-0.72&CDS=1-1848
2573	OG0002573	YNL006W	augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-0.89&CDS=1-987
2574	OG0002574	YNL007C	snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_14_length_348416_cov_44.5817_ID_5116-processed-gene-0.56&CDS=1-1008
2575	OG0002575	YNL010W	snap_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-1.13&CDS=1-732
2576	OG0002576	YNL011C	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.68-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.68&CDS=1-1440
2577	OG0002577	YNL014W	augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-1.71&CDS=1-3150
2578	OG0002578	YNL016W	snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.153-mRNA-1_1&gene=snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.153&CDS=1-1038
2579	OG0002579	YNL021W	snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.131-mRNA-1_1&gene=snap_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.131&CDS=1-2499
2580	OG0002580	YNL022C	augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.201-mRNA-1_1&gene=augustus_masked-NODE_4_length_548371_cov_43.2516_ID_3109-processed-gene-4.201&CDS=1-1449
2581	OG0002581	YNL024C-A	augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.38&CDS=1-216
2582	OG0002582	YNL025C	snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.117-mRNA-1_1&gene=snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.117&CDS=1-930
2583	OG0002583	YNL026W	snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.116-mRNA-1_1&gene=snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.116&CDS=1-1434
2584	OG0002584	YNL032W	augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.13&CDS=1-804
2585	OG0002585	YNL035C	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.8-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.8&CDS=1-1170
2586	OG0002586	YNL036W	snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.15&CDS=1-771
2587	OG0002587	YNL037C	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-2.88-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-2.88&CDS=1-1077
2588	OG0002588	YNL039W	snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.4-mRNA-1_1&gene=snap_masked-NODE_6_length_512164_cov_45.7198_ID_4775-processed-gene-4.4&CDS=1-1884
2589	OG0002589	YNL040W	genemark-NODE_25_length_116117_cov_42.0179_ID_5263-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_25_length_116117_cov_42.0179_ID_5263-processed-gene-0.135&CDS=1-1335
2590	OG0002590	YNL041C	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-2.138-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-2.138&CDS=1-2286
2591	OG0002591	YNL042W	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-2.154-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-2.154&CDS=1-759
2592	OG0002592	YNL044W	maker-NODE_22_length_183416_cov_90.9836_ID_8445-snap-gene-0.180-mRNA-1_1&gene=maker-NODE_22_length_183416_cov_90.9836_ID_8445-snap-gene-0.180&CDS=1-522
2593	OG0002593	YNL048W	snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.29-mRNA-1_1&gene=snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.29&CDS=1-1788
2594	OG0002594	YNL049C	snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.8&CDS=1-2823
2595	OG0002595	YNL050C	maker-NODE_15_length_257095_cov_44.3098_ID_3969-augustus-gene-0.124-mRNA-1_1&gene=maker-NODE_15_length_257095_cov_44.3098_ID_3969-augustus-gene-0.124&CDS=1-4641
2596	OG0002596	YNL051W	augustus_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.103&CDS=1-1131
2597	OG0002597	YNL054W	genemark-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.51&CDS=1-2298
2598	OG0002598	YNL055C	snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.190-mRNA-1_1&gene=snap_masked-NODE_8_length_467519_cov_45.6115_ID_5299-processed-gene-3.190&CDS=1-846
2599	OG0002599	YNL056W	snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-4.28-mRNA-1_1&gene=snap_masked-NODE_1_length_1005075_cov_44.4753_ID_3314-processed-gene-4.28&CDS=1-588
2600	OG0002600	YNL059C	augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.126&CDS=1-2304
2601	OG0002601	YNL061W	augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.151-mRNA-1_1&gene=augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.151&CDS=1-1872
2602	OG0002602	YNL062C	genemark-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.23-mRNA-1_1&gene=genemark-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.23&CDS=1-1401
2603	OG0002603	YNL065W	genemark-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.21-mRNA-1_1&gene=genemark-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.21&CDS=1-1542
2604	OG0002604	YNL070W	genemark-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.211-mRNA-1_1&gene=genemark-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.211&CDS=1-180
2605	OG0002605	YNL071W	snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.11&CDS=1-1407
2606	OG0002606	YNL072W	snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.10&CDS=1-933
2607	OG0002607	YNL080C	snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.1&CDS=1-972
2608	OG0002608	YNL081C	maker-NODE_12_length_437675_cov_47.0709_ID_5986-snap-gene-0.40-mRNA-1_1&gene=maker-NODE_12_length_437675_cov_47.0709_ID_5986-snap-gene-0.40&CDS=1-363
2609	OG0002609	YNL082W	genemark-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.92&CDS=1-2475
2610	OG0002610	YNL083W	augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.35&CDS=1-1635
2611	OG0002611	YNL084C	snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-0.3&CDS=1-1158
2612	OG0002612	YNL085W	snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-0.119&CDS=1-2424
2613	OG0002613	YNL088W	snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_16_length_253190_cov_44.7928_ID_5425-processed-gene-1.140&CDS=1-4197
2614	OG0002614	YNL090W	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-4.14-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-4.14&CDS=1-558
2615	OG0002615	YNL091W	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-4.13-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-4.13&CDS=1-3297
2616	OG0002616	YNL092W	snap_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.122-mRNA-1_1&gene=snap_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.122&CDS=1-1197
2617	OG0002617	YNL094W	genemark-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.215-mRNA-1_1&gene=genemark-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.215&CDS=1-1752
2618	OG0002618	YNL099C	snap_masked-NODE_33_length_22334_cov_37.3335_ID_5844-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_33_length_22334_cov_37.3335_ID_5844-processed-gene-0.36&CDS=1-585
2619	OG0002619	YNL102W	snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-2.17&CDS=1-4356
2620	OG0002620	YNL110C	snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.14&CDS=1-735
2621	OG0002621	YNL111C	snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_23_length_183325_cov_47.6541_ID_4205-processed-gene-0.15&CDS=1-369
2622	OG0002622	YNL115C	snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-1.73-mRNA-1_1&gene=snap_masked-NODE_7_length_480310_cov_44.8896_ID_3472-processed-gene-1.73&CDS=1-1653
2623	OG0002623	YNL118C	augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-0.6&CDS=1-2133
2624	OG0002624	YNL119W	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-3.57-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-3.57&CDS=1-1275
2625	OG0002625	YNL123W	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.81-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.81&CDS=1-2928
2626	OG0002626	YNL124W	augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.129&CDS=1-1794
2627	OG0002627	YNL126W	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.98-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.98&CDS=1-2460
2628	OG0002628	YNL127W	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.80-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.80&CDS=1-2598
2629	OG0002629	YNL128W	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.81-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.81&CDS=1-942
2630	OG0002630	YNL129W	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.98&CDS=1-693
2631	OG0002631	YNL131W	augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.130-mRNA-1_1&gene=augustus_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.130&CDS=1-426
2632	OG0002632	YNL132W	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.77&CDS=1-3126
2633	OG0002633	YNL135C	snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.66-mRNA-1_1&gene=snap_masked-NODE_2_length_744676_cov_45.4856_ID_3712-processed-gene-3.66&CDS=1-336
2634	OG0002634	YNL136W	augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.128-mRNA-1_1&gene=augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.128&CDS=1-690
2635	OG0002635	YNL137C	augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.152-mRNA-1_1&gene=augustus_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.152&CDS=1-1389
2636	OG0002636	YNL138W	snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.100-mRNA-1_1&gene=snap_masked-NODE_5_length_535006_cov_46.4439_ID_3900-processed-gene-2.100&CDS=1-1599
2637	OG0002637	YNL139C	maker-NODE_9_length_463673_cov_43.3768_ID_4133-augustus-gene-0.114-mRNA-1_1&gene=maker-NODE_9_length_463673_cov_43.3768_ID_4133-augustus-gene-0.114&CDS=1-4263
2638	OG0002638	YNL141W	snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.45-mRNA-1_1&gene=snap_masked-NODE_10_length_456859_cov_49.344_ID_5607-processed-gene-3.45&CDS=1-1059
2639	OG0002639	YNL142W	snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.11&CDS=1-1524
2640	OG0002640	YNL147W	snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.40&CDS=1-336
2641	OG0002641	YNL148C	snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.14&CDS=1-702
2642	OG0002642	YNL149C	snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.15&CDS=1-369
2643	OG0002643	YNL151C	snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.41-mRNA-1_1&gene=snap_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.41&CDS=1-651
2644	OG0002644	YNL152W	augustus_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_9_length_463673_cov_43.3768_ID_4133-processed-gene-1.65&CDS=1-1479
2645	OG0002645	YNL153C	snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_15_length_257095_cov_44.3098_ID_3969-processed-gene-0.35&CDS=1-387
2646	OG0002646	YNL155W	snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.161-mRNA-1_1&gene=snap_masked-NODE_17_length_248381_cov_48.134_ID_3588-processed-gene-1.161&CDS=1-747
2647	OG0002647	YNL161W	genemark-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-1.40-mRNA-1_1&gene=genemark-NODE_12_length_437675_cov_47.0709_ID_5986-processed-gene-1.40&CDS=1-1893
2648	OG0002648	YNL163C	augustus_masked-NODE_26_length_100895_cov_53.0331_ID_4717-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_26_length_100895_cov_53.0331_ID_4717-processed-gene-0.93&CDS=1-3141
2649	OG0002649	YNL168C	augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-2.75-mRNA-1_1&gene=augustus_masked-NODE_11_length_451756_cov_44.098_ID_3270-processed-gene-2.75&CDS=1-693
