	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035286_Candida_azyma
2686	OG0002686	YLR433C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.51-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.51&CDS=1-1710
2687	OG0002687	YLR435W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.25-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.25&CDS=1-639
2688	OG0002688	YLR436C	genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.39-mRNA-1_1&gene=genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.39&CDS=1-3057
2689	OG0002689	YLR438C-A	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-3.117-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-3.117&CDS=1-264
2690	OG0002690	YLR438W	genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.16-mRNA-1_1&gene=genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.16&CDS=1-1278
2691	OG0002691	YLR439W	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-3.100-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-3.100&CDS=1-837
2692	OG0002692	YLR440C	snap_masked-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-3.38-mRNA-1_1&gene=snap_masked-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-3.38&CDS=1-2022
2693	OG0002693	YLR443W	snap_masked-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.84-mRNA-1_1&gene=snap_masked-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.84&CDS=1-1047
2694	OG0002694	YLR446W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-10.135-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-10.135&CDS=1-1419
2695	OG0002695	YLR447C	genemark-NODE_31_length_62793_cov_12.402_ID_1589-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_31_length_62793_cov_12.402_ID_1589-processed-gene-0.26&CDS=1-1032
2696	OG0002696	YLR449W	genemark-NODE_31_length_62793_cov_12.402_ID_1589-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_31_length_62793_cov_12.402_ID_1589-processed-gene-0.11&CDS=1-1266
2697	OG0002697	YLR451W	augustus_masked-NODE_25_length_134821_cov_18.8776_ID_2566-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_25_length_134821_cov_18.8776_ID_2566-processed-gene-0.97&CDS=1-2628
2698	OG0002698	YLR452C	genemark-NODE_25_length_134821_cov_18.8776_ID_2566-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_25_length_134821_cov_18.8776_ID_2566-processed-gene-0.61&CDS=1-2034
2699	OG0002699	YLR454W	augustus_masked-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-5.14-mRNA-1_1&gene=augustus_masked-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-5.14&CDS=1-8085
2700	OG0002700	YLR455W	snap_masked-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-5.58-mRNA-1_1&gene=snap_masked-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-5.58&CDS=1-1137
2701	OG0002701	YLR459W	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-4.143-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-4.143&CDS=1-1191
2702	OG0002702	YML001W	genemark-NODE_48_length_5916_cov_18.4511_ID_4153-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_48_length_5916_cov_18.4511_ID_4153-processed-gene-0.0&CDS=1-618
2703	OG0002703	YML002W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-6.36-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-6.36&CDS=1-3468
2704	OG0002704	YML004C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-16.1-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-16.1&CDS=1-936
2705	OG0002705	YML005W	genemark-NODE_33_length_49224_cov_13.1604_ID_3666-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_33_length_49224_cov_13.1604_ID_3666-processed-gene-0.13&CDS=1-1284
2706	OG0002706	YML006C	snap_masked-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.152-mRNA-1_1&gene=snap_masked-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.152&CDS=1-1314
2707	OG0002707	YML007W	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-10.29-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-10.29&CDS=1-1437
2708	OG0002708	YML008C	genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-1.141&CDS=1-1113
2709	OG0002709	YML010W	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.285-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.285&CDS=1-2874
2710	OG0002710	YML011C	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.240-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.240&CDS=1-543
2711	OG0002711	YML012W	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.286-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.286&CDS=1-579
2712	OG0002712	YML013W	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-4.132-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-4.132&CDS=1-1656
2713	OG0002713	YML014W	augustus_masked-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.180-mRNA-1_1&gene=augustus_masked-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.180&CDS=1-2031
2714	OG0002714	YML015C	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.231-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.231&CDS=1-804
2715	OG0002715	YML017W	augustus_masked-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.139&CDS=1-1977
2716	OG0002716	YML018C	augustus_masked-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.183-mRNA-1_1&gene=augustus_masked-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.183&CDS=1-1893
2717	OG0002717	YML020W	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.282-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.282&CDS=1-2151
2718	OG0002718	YML021C	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.235-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.235&CDS=1-999
2719	OG0002719	YML022W	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.237-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-1.237&CDS=1-570
2720	OG0002720	YML025C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-1.110&CDS=1-759
2721	OG0002721	YML029W	snap_masked-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.132-mRNA-1_1&gene=snap_masked-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.132&CDS=1-2214
2722	OG0002722	YML030W	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.25-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.25&CDS=1-483
2723	OG0002723	YML031W	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.73-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.73&CDS=1-1749
2724	OG0002724	YML032C	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.28-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.28&CDS=1-1308
2725	OG0002725	YML034W	genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-1.247-mRNA-1_1&gene=genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-1.247&CDS=1-2628
2726	OG0002726	YML035C	maker-NODE_1_length_1803884_cov_12.5183_ID_6464-snap-gene-12.104-mRNA-1_1&gene=maker-NODE_1_length_1803884_cov_12.5183_ID_6464-snap-gene-12.104&CDS=1-3816
2727	OG0002727	YML036W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-0.16&CDS=1-534
2728	OG0002728	YML038C	snap_masked-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.117&CDS=1-1317
2729	OG0002729	YML042W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.33-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.33&CDS=1-1845
2730	OG0002730	YML046W	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-8.20-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-8.20&CDS=1-1905
2731	OG0002731	YML048W	genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.14-mRNA-1_1&gene=genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.14&CDS=1-1149
2732	OG0002732	YML049C	genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.42-mRNA-1_1&gene=genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-7.42&CDS=1-3378
2733	OG0002733	YML052W	genemark-NODE_17_length_244919_cov_14.6234_ID_2205-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_17_length_244919_cov_14.6234_ID_2205-processed-gene-0.7&CDS=1-846
2734	OG0002734	YML054C	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-1.40-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-1.40&CDS=1-1686
2735	OG0002735	YML055W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.52-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-5.52&CDS=1-522
2736	OG0002736	YML056C	genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.38-mRNA-1_1&gene=genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.38&CDS=1-1563
2737	OG0002737	YML059C	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-3.99-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-3.99&CDS=1-4437
2738	OG0002738	YML060W	maker-NODE_5_length_680455_cov_12.9136_ID_4731-augustus-gene-3.77-mRNA-1_1&gene=maker-NODE_5_length_680455_cov_12.9136_ID_4731-augustus-gene-3.77&CDS=1-1107
2739	OG0002739	YML064C	genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.37-mRNA-1_1&gene=genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.37&CDS=1-621
2740	OG0002740	YML065W	genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.13-mRNA-1_1&gene=genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.13&CDS=1-2172
2741	OG0002741	YML066C	genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.35-mRNA-1_1&gene=genemark-NODE_6_length_656377_cov_12.1792_ID_5378-processed-gene-3.35&CDS=1-1590
2742	OG0002742	YML067C	genemark-NODE_7_length_427571_cov_12.0098_ID_2786-processed-gene-2.154-mRNA-1_1&gene=genemark-NODE_7_length_427571_cov_12.0098_ID_2786-processed-gene-2.154&CDS=1-1038
2743	OG0002743	YML068W	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-6.78-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-6.78&CDS=1-1413
2744	OG0002744	YML069W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-10.157-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-10.157&CDS=1-1611
2745	OG0002745	YML070W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-10.158-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-10.158&CDS=1-1818
2746	OG0002746	YML071C	genemark-NODE_31_length_62793_cov_12.402_ID_1589-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_31_length_62793_cov_12.402_ID_1589-processed-gene-0.8&CDS=1-1809
2747	OG0002747	YML073C	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-0.41&CDS=1-528
2748	OG0002748	YML076C	genemark-NODE_31_length_62793_cov_12.402_ID_1589-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_31_length_62793_cov_12.402_ID_1589-processed-gene-0.13&CDS=1-2277
2749	OG0002749	YML077W	maker-NODE_2_length_1179413_cov_13.4957_ID_2097-augustus-gene-3.104-mRNA-1_1&gene=maker-NODE_2_length_1179413_cov_13.4957_ID_2097-augustus-gene-3.104&CDS=1-441
2750	OG0002750	YML079W	genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-6.10-mRNA-1_1&gene=genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-6.10&CDS=1-690
2751	OG0002751	YML081C-A	snap_masked-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-0.140-mRNA-1_1&gene=snap_masked-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-0.140&CDS=1-186
2752	OG0002752	YML085C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-7.23-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-7.23&CDS=1-1344
2753	OG0002753	YML086C	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-7.24-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-7.24&CDS=1-1590
2754	OG0002754	YML088W	genemark-NODE_14_length_271931_cov_12.048_ID_1875-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_14_length_271931_cov_12.048_ID_1875-processed-gene-0.13&CDS=1-1857
2755	OG0002755	YML091C	genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.231-mRNA-1_1&gene=genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.231&CDS=1-2184
2756	OG0002756	YML092C	genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.227-mRNA-1_1&gene=genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.227&CDS=1-750
2757	OG0002757	YML093W	maker-NODE_18_length_229513_cov_16.7971_ID_2869-augustus-gene-1.91-mRNA-1_1&gene=maker-NODE_18_length_229513_cov_16.7971_ID_2869-augustus-gene-1.91&CDS=1-3102
2758	OG0002758	YML095C	genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.226-mRNA-1_1&gene=genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.226&CDS=1-669
2759	OG0002759	YML096W	augustus_masked-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.112&CDS=1-1593
2760	OG0002760	YML097C	genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.225-mRNA-1_1&gene=genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.225&CDS=1-798
2761	OG0002761	YML098W	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-5.100-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-5.100&CDS=1-576
2762	OG0002762	YML102W	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-4.124-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-4.124&CDS=1-1683
2763	OG0002763	YML103C	maker-NODE_8_length_392814_cov_12.8339_ID_2366-snap-gene-1.161-mRNA-1_1&gene=maker-NODE_8_length_392814_cov_12.8339_ID_2366-snap-gene-1.161&CDS=1-4722
2764	OG0002764	YML104C	augustus_masked-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-1.118-mRNA-1_1&gene=augustus_masked-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-1.118&CDS=1-3885
2765	OG0002765	YML105C	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-1.12-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-1.12&CDS=1-789
2766	OG0002766	YML106W	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-1.33&CDS=1-660
2767	OG0002767	YML110C	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-8.48-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-8.48&CDS=1-885
2768	OG0002768	YML112W	genemark-NODE_14_length_271931_cov_12.048_ID_1875-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_14_length_271931_cov_12.048_ID_1875-processed-gene-0.37&CDS=1-813
2769	OG0002769	YML114C	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-4.111-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-4.111&CDS=1-1662
2770	OG0002770	YML121W	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.12-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-2.12&CDS=1-918
2771	OG0002771	YML123C	genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-4.22-mRNA-1_1&gene=genemark-NODE_3_length_818837_cov_14.4757_ID_1651-processed-gene-4.22&CDS=1-1701
2772	OG0002772	YML126C	maker-NODE_14_length_271931_cov_12.048_ID_1875-augustus-gene-0.53-mRNA-1_1&gene=maker-NODE_14_length_271931_cov_12.048_ID_1875-augustus-gene-0.53&CDS=1-2025
2773	OG0002773	YML127W	genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.187-mRNA-1_1&gene=genemark-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.187&CDS=1-1506
2774	OG0002774	YML128C	augustus_masked-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.153-mRNA-1_1&gene=augustus_masked-NODE_18_length_229513_cov_16.7971_ID_2869-processed-gene-1.153&CDS=1-1656
2775	OG0002775	YML130C	genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-5.48-mRNA-1_1&gene=genemark-NODE_5_length_680455_cov_12.9136_ID_4731-processed-gene-5.48&CDS=1-1491
2776	OG0002776	YML131W	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-3.143-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-3.143&CDS=1-1113
2777	OG0002777	YMR001C	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-4.121-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-4.121&CDS=1-2052
2778	OG0002778	YMR002W	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-4.140-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-4.140&CDS=1-459
2779	OG0002779	YMR004W	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-4.137-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-4.137&CDS=1-1563
2780	OG0002780	YMR005W	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-4.136-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-4.136&CDS=1-1158
2781	OG0002781	YMR009W	maker-NODE_11_length_342259_cov_11.9269_ID_2313-snap-gene-2.99-mRNA-1_1&gene=maker-NODE_11_length_342259_cov_11.9269_ID_2313-snap-gene-2.99&CDS=1-825
2782	OG0002782	YMR010W	genemark-NODE_20_length_223395_cov_12.4833_ID_3047-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_20_length_223395_cov_12.4833_ID_3047-processed-gene-0.134&CDS=1-906
2783	OG0002783	YMR012W	genemark-NODE_30_length_82955_cov_12.9935_ID_3527-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_30_length_82955_cov_12.9935_ID_3527-processed-gene-0.32&CDS=1-3765
2784	OG0002784	YMR013C	genemark-NODE_26_length_125553_cov_16.6396_ID_2725-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_26_length_125553_cov_16.6396_ID_2725-processed-gene-0.7&CDS=1-1599
2785	OG0002785	YMR014W	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-9.126-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-9.126&CDS=1-1413
2786	OG0002786	YMR015C	genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-0.11&CDS=1-1593
2787	OG0002787	YMR019W	genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-17.162-mRNA-1_1&gene=genemark-NODE_1_length_1803884_cov_12.5183_ID_6464-processed-gene-17.162&CDS=1-2277
2788	OG0002788	YMR020W	genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-6.12-mRNA-1_1&gene=genemark-NODE_4_length_795099_cov_12.4169_ID_3890-processed-gene-6.12&CDS=1-1395
2789	OG0002789	YMR022W	genemark-NODE_30_length_82955_cov_12.9935_ID_3527-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_30_length_82955_cov_12.9935_ID_3527-processed-gene-0.33&CDS=1-504
2790	OG0002790	YMR023C	maker-NODE_5_length_680455_cov_12.9136_ID_4731-snap-gene-0.157-mRNA-1_1&gene=maker-NODE_5_length_680455_cov_12.9136_ID_4731-snap-gene-0.157&CDS=1-1482
2791	OG0002791	YMR024W	genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-3.151-mRNA-1_1&gene=genemark-NODE_2_length_1179413_cov_13.4957_ID_2097-processed-gene-3.151&CDS=1-1041
2792	OG0002792	YMR026C	genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-0.38&CDS=1-1179
2793	OG0002793	YMR027W	genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_8_length_392814_cov_12.8339_ID_2366-processed-gene-0.0&CDS=1-1341
2794	OG0002794	YMR028W	genemark-NODE_23_length_196781_cov_12.0839_ID_2753-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_23_length_196781_cov_12.0839_ID_2753-processed-gene-0.52&CDS=1-1032
2795	OG0002795	YMR029C	snap_masked-NODE_30_length_82955_cov_12.9935_ID_3527-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_30_length_82955_cov_12.9935_ID_3527-processed-gene-0.77&CDS=1-1713
2796	OG0002796	YMR033W	snap_masked-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-0.137&CDS=1-1305
2797	OG0002797	YMR034C	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-0.3&CDS=1-1299
2798	OG0002798	YMR035W	genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_13_length_279868_cov_16.3718_ID_2267-processed-gene-0.32&CDS=1-468
2799	OG0002799	YMR036C	genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_16_length_250663_cov_14.7568_ID_3101-processed-gene-0.31&CDS=1-2082
2800	OG0002800	YMR038C	genemark-NODE_29_length_91673_cov_18.0449_ID_3278-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_29_length_91673_cov_18.0449_ID_3278-processed-gene-0.132&CDS=1-789
2801	OG0002801	YMR039C	genemark-NODE_29_length_91673_cov_18.0449_ID_3278-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_29_length_91673_cov_18.0449_ID_3278-processed-gene-0.134&CDS=1-345
