	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035670_Phaffomyces_opuntiae
2756	OG0002756	YMR160W	snap_masked-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.10&CDS=1-1839
2757	OG0002757	YMR161W	genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.115-mRNA-1_1&gene=genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.115&CDS=1-1017
2758	OG0002758	YMR162C	snap_masked-NODE_134_length_18861_cov_57.9847_ID_14068-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_134_length_18861_cov_57.9847_ID_14068-processed-gene-0.11&CDS=1-4668
2759	OG0002759	YMR164C	snap_masked-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.71&CDS=1-1638
2760	OG0002760	YMR165C	genemark-NODE_79_length_62419_cov_55.6951_ID_9465-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_79_length_62419_cov_55.6951_ID_9465-processed-gene-0.3&CDS=1-2091
2761	OG0002761	YMR166C	genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.148-mRNA-1_1&gene=genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.148&CDS=1-993
2762	OG0002762	YMR167W	genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.113-mRNA-1_1&gene=genemark-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.113&CDS=1-2100
2763	OG0002763	YMR176W	snap_masked-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.124&CDS=1-4638
2764	OG0002764	YMR177W	snap_masked-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.125&CDS=1-1422
2765	OG0002765	YMR179W	genemark-NODE_72_length_68243_cov_52.8251_ID_8915-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_72_length_68243_cov_52.8251_ID_8915-processed-gene-0.74&CDS=1-2052
2766	OG0002766	YMR184W	snap_masked-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.67&CDS=1-609
2767	OG0002767	YMR185W	genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.133-mRNA-1_1&gene=genemark-NODE_15_length_185597_cov_61.0653_ID_7061-processed-gene-0.133&CDS=1-2805
2768	OG0002768	YMR186W	genemark-NODE_33_length_117313_cov_58.5094_ID_6324-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_33_length_117313_cov_58.5094_ID_6324-processed-gene-0.55&CDS=1-2037
2769	OG0002769	YMR188C	genemark-NODE_33_length_117313_cov_58.5094_ID_6324-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_33_length_117313_cov_58.5094_ID_6324-processed-gene-0.102&CDS=1-1827
2770	OG0002770	YMR189W	genemark-NODE_96_length_43326_cov_54.085_ID_11759-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_96_length_43326_cov_54.085_ID_11759-processed-gene-0.37&CDS=1-3069
2771	OG0002771	YMR190C	genemark-NODE_72_length_68243_cov_52.8251_ID_8915-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_72_length_68243_cov_52.8251_ID_8915-processed-gene-0.81&CDS=1-4266
2772	OG0002772	YMR191W	genemark-NODE_96_length_43326_cov_54.085_ID_11759-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_96_length_43326_cov_54.085_ID_11759-processed-gene-0.39&CDS=1-1206
2773	OG0002773	YMR193W	maker-NODE_96_length_43326_cov_54.085_ID_11759-snap-gene-0.34-mRNA-1_1&gene=maker-NODE_96_length_43326_cov_54.085_ID_11759-snap-gene-0.34&CDS=1-1041
2774	OG0002774	YMR194C-B	genemark-NODE_153_length_11117_cov_54.2586_ID_15327-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_153_length_11117_cov_54.2586_ID_15327-processed-gene-0.1&CDS=1-240
2775	OG0002775	YMR196W	genemark-NODE_82_length_57442_cov_53.3001_ID_28493-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_82_length_57442_cov_53.3001_ID_28493-processed-gene-0.59&CDS=1-3144
2776	OG0002776	YMR197C	genemark-NODE_82_length_57442_cov_53.3001_ID_28493-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_82_length_57442_cov_53.3001_ID_28493-processed-gene-0.73&CDS=1-660
2777	OG0002777	YMR200W	genemark-NODE_75_length_67277_cov_56.3914_ID_10809-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_75_length_67277_cov_56.3914_ID_10809-processed-gene-0.26&CDS=1-741
2778	OG0002778	YMR201C	genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.123-mRNA-1_1&gene=genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.123&CDS=1-1011
2779	OG0002779	YMR202W	snap_masked-NODE_310_length_644_cov_115.491_ID_29969-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_310_length_644_cov_115.491_ID_29969-processed-gene-0.2&CDS=1-633
2780	OG0002780	YMR203W	genemark-NODE_193_length_4157_cov_55.0926_ID_33310-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_193_length_4157_cov_55.0926_ID_33310-processed-gene-0.0&CDS=1-1164
2781	OG0002781	YMR205C	genemark-NODE_90_length_49101_cov_54.5581_ID_10039-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_90_length_49101_cov_54.5581_ID_10039-processed-gene-0.16&CDS=1-2844
2782	OG0002782	YMR208W	genemark-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.139-mRNA-1_1&gene=genemark-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.139&CDS=1-1275
2783	OG0002783	YMR211W	genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.40&CDS=1-1413
2784	OG0002784	YMR212C	genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.38&CDS=1-2310
2785	OG0002785	YMR213W	maker-NODE_27_length_132105_cov_53.9695_ID_6598-augustus-gene-0.101-mRNA-1_1&gene=maker-NODE_27_length_132105_cov_53.9695_ID_6598-augustus-gene-0.101&CDS=1-4317
2786	OG0002786	YMR214W	genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_30_length_126970_cov_55.7827_ID_6872-processed-gene-0.95&CDS=1-1116
2787	OG0002787	YMR215W	snap_masked-NODE_18_length_155841_cov_56.6118_ID_5839-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_18_length_155841_cov_56.6118_ID_5839-processed-gene-0.91&CDS=1-1485
2788	OG0002788	YMR216C	genemark-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.71&CDS=1-1692
2789	OG0002789	YMR217W	genemark-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.167-mRNA-1_1&gene=genemark-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.167&CDS=1-1581
2790	OG0002790	YMR218C	snap_masked-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-2.81-mRNA-1_1&gene=snap_masked-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-2.81&CDS=1-3435
2791	OG0002791	YMR220W	genemark-NODE_127_length_22164_cov_61.8075_ID_13484-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_127_length_22164_cov_61.8075_ID_13484-processed-gene-0.19&CDS=1-1380
2792	OG0002792	YMR221C	genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.186-mRNA-1_1&gene=genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.186&CDS=1-1533
2793	OG0002793	YMR223W	genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.178-mRNA-1_1&gene=genemark-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.178&CDS=1-1569
2794	OG0002794	YMR224C	snap_masked-NODE_47_length_90178_cov_55.0292_ID_6963-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_47_length_90178_cov_55.0292_ID_6963-processed-gene-0.35&CDS=1-1968
2795	OG0002795	YMR227C	genemark-NODE_17_length_163658_cov_63.2191_ID_9589-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_17_length_163658_cov_63.2191_ID_9589-processed-gene-0.103&CDS=1-1467
2796	OG0002796	YMR228W	snap_masked-NODE_17_length_163658_cov_63.2191_ID_9589-processed-gene-0.220-mRNA-1_1&gene=snap_masked-NODE_17_length_163658_cov_63.2191_ID_9589-processed-gene-0.220&CDS=1-957
2797	OG0002797	YMR229C	snap_masked-NODE_80_length_60247_cov_57.6334_ID_9539-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_80_length_60247_cov_57.6334_ID_9539-processed-gene-0.9&CDS=1-5037
2798	OG0002798	YMR231W	genemark-NODE_43_length_98771_cov_59.8087_ID_9203-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_43_length_98771_cov_59.8087_ID_9203-processed-gene-0.21&CDS=1-2946
2799	OG0002799	YMR235C	genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.100&CDS=1-1233
2800	OG0002800	YMR236W	genemark-NODE_8_length_222665_cov_55.63_ID_6999-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_8_length_222665_cov_55.63_ID_6999-processed-gene-1.83&CDS=1-384
2801	OG0002801	YMR239C	genemark-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-1.72&CDS=1-1572
2802	OG0002802	YMR240C	genemark-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-1.71-mRNA-1_1&gene=genemark-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-1.71&CDS=1-1476
2803	OG0002803	YMR241W	genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.49&CDS=1-915
2804	OG0002804	YMR243C	genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.74&CDS=1-1413
2805	OG0002805	YMR244C-A	genemark-NODE_23_length_140454_cov_57.1584_ID_10316-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_23_length_140454_cov_57.1584_ID_10316-processed-gene-0.116&CDS=1-315
2806	OG0002806	YMR244W	genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_69_length_71279_cov_56.315_ID_9095-processed-gene-0.53&CDS=1-1032
2807	OG0002807	YMR247C	genemark-NODE_53_length_84261_cov_57.0586_ID_8210-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_53_length_84261_cov_57.0586_ID_8210-processed-gene-0.21&CDS=1-4563
2808	OG0002808	YMR250W	genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_27_length_132105_cov_53.9695_ID_6598-processed-gene-0.34&CDS=1-1626
2809	OG0002809	YMR252C	genemark-NODE_92_length_47929_cov_55.9375_ID_10131-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_92_length_47929_cov_55.9375_ID_10131-processed-gene-0.75&CDS=1-321
2810	OG0002810	YMR256C	genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-0.13&CDS=1-195
2811	OG0002811	YMR258C	snap_masked-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-0.75&CDS=1-1512
2812	OG0002812	YMR259C	snap_masked-NODE_120_length_26679_cov_59.8922_ID_17310-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_120_length_26679_cov_59.8922_ID_17310-processed-gene-0.12&CDS=1-1857
2813	OG0002813	YMR260C	genemark-NODE_120_length_26679_cov_59.8922_ID_17310-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_120_length_26679_cov_59.8922_ID_17310-processed-gene-0.21&CDS=1-453
2814	OG0002814	YMR262W	snap_masked-NODE_146_length_13781_cov_56.9424_ID_15209-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_146_length_13781_cov_56.9424_ID_15209-processed-gene-0.4&CDS=1-813
2815	OG0002815	YMR263W	genemark-NODE_52_length_85089_cov_71.98_ID_11545-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_52_length_85089_cov_71.98_ID_11545-processed-gene-0.92&CDS=1-459
2816	OG0002816	YMR264W	genemark-NODE_52_length_85089_cov_71.98_ID_11545-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_52_length_85089_cov_71.98_ID_11545-processed-gene-0.91&CDS=1-585
2817	OG0002817	YMR265C	augustus_masked-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-2.259-mRNA-1_1&gene=augustus_masked-NODE_2_length_368873_cov_56.1611_ID_5273-processed-gene-2.259&CDS=1-1200
2818	OG0002818	YMR268C	genemark-NODE_124_length_23513_cov_60.1739_ID_13731-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_124_length_23513_cov_60.1739_ID_13731-processed-gene-0.18&CDS=1-3003
2819	OG0002819	YMR270C	augustus_masked-NODE_55_length_82024_cov_53.963_ID_12726-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_55_length_82024_cov_53.963_ID_12726-processed-gene-0.34&CDS=1-1386
2820	OG0002820	YMR272C	genemark-NODE_55_length_82024_cov_53.963_ID_12726-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_55_length_82024_cov_53.963_ID_12726-processed-gene-0.0&CDS=1-1128
2821	OG0002821	YMR274C	genemark-NODE_99_length_41606_cov_53.1077_ID_10568-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_99_length_41606_cov_53.1077_ID_10568-processed-gene-0.12&CDS=1-906
2822	OG0002822	YMR276W	maker-NODE_148_length_13294_cov_56.5558_ID_6040-snap-gene-0.4-mRNA-1_1&gene=maker-NODE_148_length_13294_cov_56.5558_ID_6040-snap-gene-0.4&CDS=1-795
2823	OG0002823	YMR277W	genemark-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_4_length_330874_cov_55.2971_ID_5053-processed-gene-0.81&CDS=1-2238
2824	OG0002824	YMR278W	genemark-NODE_33_length_117313_cov_58.5094_ID_6324-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_33_length_117313_cov_58.5094_ID_6324-processed-gene-0.105&CDS=1-3165
2825	OG0002825	YMR281W	augustus_masked-NODE_61_length_78361_cov_56.3646_ID_7813-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_61_length_78361_cov_56.3646_ID_7813-processed-gene-0.55&CDS=1-783
2826	OG0002826	YMR283C	genemark-NODE_40_length_107394_cov_55.6423_ID_8562-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_40_length_107394_cov_55.6423_ID_8562-processed-gene-0.113&CDS=1-1371
2827	OG0002827	YMR284W	maker-NODE_5_length_323236_cov_54.5967_ID_5390-augustus-gene-2.117-mRNA-1_1&gene=maker-NODE_5_length_323236_cov_54.5967_ID_5390-augustus-gene-2.117&CDS=1-1821
2828	OG0002828	YMR285C	genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_13_length_187264_cov_63.5239_ID_29069-processed-gene-0.140&CDS=1-1491
2829	OG0002829	YMR286W	snap_masked-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.5-mRNA-1_1&gene=snap_masked-NODE_5_length_323236_cov_54.5967_ID_5390-processed-gene-2.5&CDS=1-255
2830	OG0002830	YMR287C	snap_masked-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_19_length_152415_cov_54.5177_ID_5621-processed-gene-0.36&CDS=1-2739
2831	OG0002831	YMR288W	genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_35_length_113091_cov_56.8685_ID_9837-processed-gene-0.60&CDS=1-3099
2832	OG0002832	YMR289W	snap_masked-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_7_length_252116_cov_54.7147_ID_5737-processed-gene-1.15&CDS=1-1113
2833	OG0002833	YMR290C	genemark-NODE_56_length_80869_cov_55.0497_ID_7394-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_56_length_80869_cov_55.0497_ID_7394-processed-gene-0.35&CDS=1-1725
2834	OG0002834	YMR292W	maker-NODE_56_length_80869_cov_55.0497_ID_7394-snap-gene-0.8-mRNA-1_1&gene=maker-NODE_56_length_80869_cov_55.0497_ID_7394-snap-gene-0.8&CDS=1-1086
2835	OG0002835	YMR293C	genemark-NODE_56_length_80869_cov_55.0497_ID_7394-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_56_length_80869_cov_55.0497_ID_7394-processed-gene-0.11&CDS=1-1407
2836	OG0002836	YMR294W	genemark-NODE_56_length_80869_cov_55.0497_ID_7394-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_56_length_80869_cov_55.0497_ID_7394-processed-gene-0.28&CDS=1-954
2837	OG0002837	YMR295C	genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.81&CDS=1-570
2838	OG0002838	YMR296C	genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.82&CDS=1-1683
2839	OG0002839	YMR300C	genemark-NODE_70_length_69407_cov_59.1705_ID_10682-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_70_length_69407_cov_59.1705_ID_10682-processed-gene-0.20&CDS=1-1545
2840	OG0002840	YMR301C	genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.222-mRNA-1_1&gene=genemark-NODE_24_length_138017_cov_54.5564_ID_7629-processed-gene-0.222&CDS=1-3105
2841	OG0002841	YMR302C	genemark-NODE_11_length_197763_cov_54.7867_ID_23752-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_11_length_197763_cov_54.7867_ID_23752-processed-gene-0.52&CDS=1-2475
2842	OG0002842	YMR304W	genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.26&CDS=1-3588
2843	OG0002843	YMR308C	genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_37_length_111893_cov_55.4246_ID_6408-processed-gene-0.58&CDS=1-3270
2844	OG0002844	YMR309C	genemark-NODE_42_length_100638_cov_56.583_ID_6634-processed-gene-0.157-mRNA-1_1&gene=genemark-NODE_42_length_100638_cov_56.583_ID_6634-processed-gene-0.157&CDS=1-2499
2845	OG0002845	YMR310C	genemark-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.2&CDS=1-1032
2846	OG0002846	YMR311C	genemark-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_31_length_125729_cov_54.6391_ID_5952-processed-gene-0.81&CDS=1-747
2847	OG0002847	YMR312W	genemark-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.0&CDS=1-801
2848	OG0002848	YMR313C	genemark-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_38_length_111217_cov_55.057_ID_6468-processed-gene-0.34&CDS=1-1638
2849	OG0002849	YMR314W	genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_46_length_92374_cov_55.6904_ID_9283-processed-gene-0.76&CDS=1-819
2850	OG0002850	YMR315W	genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.154-mRNA-1_1&gene=genemark-NODE_6_length_276352_cov_54.7987_ID_5117-processed-gene-1.154&CDS=1-1038
2851	OG0002851	YMR319C	maker-NODE_85_length_55148_cov_62.222_ID_13254-snap-gene-0.25-mRNA-1_1&gene=maker-NODE_85_length_55148_cov_62.222_ID_13254-snap-gene-0.25&CDS=1-1587
2852	OG0002852	YNL001W	maker-NODE_29_length_130716_cov_55.523_ID_10725-snap-gene-0.182-mRNA-1_1&gene=maker-NODE_29_length_130716_cov_55.523_ID_10725-snap-gene-0.182&CDS=1-2256
2853	OG0002853	YNL002C	genemark-NODE_105_length_36062_cov_64.973_ID_13069-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_105_length_36062_cov_64.973_ID_13069-processed-gene-0.1&CDS=1-870
2854	OG0002854	YNL003C	snap_masked-NODE_105_length_36062_cov_64.973_ID_13069-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_105_length_36062_cov_64.973_ID_13069-processed-gene-0.37&CDS=1-831
2855	OG0002855	YNL007C	genemark-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_25_length_136532_cov_55.6675_ID_12345-processed-gene-0.117&CDS=1-1005
2856	OG0002856	YNL010W	genemark-NODE_98_length_41651_cov_52.0766_ID_13578-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_98_length_41651_cov_52.0766_ID_13578-processed-gene-0.39&CDS=1-741
2857	OG0002857	YNL011C	genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-2.123-mRNA-1_1&gene=genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-2.123&CDS=1-1311
2858	OG0002858	YNL014W	genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_1_length_473280_cov_55.4859_ID_5171-processed-gene-0.14&CDS=1-3132
2859	OG0002859	YNL015W	genemark-NODE_33_length_117313_cov_58.5094_ID_6324-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_33_length_117313_cov_58.5094_ID_6324-processed-gene-0.80&CDS=1-216
2860	OG0002860	YNL016W	genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.83&CDS=1-1308
2861	OG0002861	YNL020C	genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.7&CDS=1-2418
2862	OG0002862	YNL021W	maker-NODE_32_length_124040_cov_58.3016_ID_10967-snap-gene-0.137-mRNA-1_1&gene=maker-NODE_32_length_124040_cov_58.3016_ID_10967-snap-gene-0.137&CDS=1-4737
2863	OG0002863	YNL022C	genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.43&CDS=1-1440
2864	OG0002864	YNL023C	genemark-NODE_40_length_107394_cov_55.6423_ID_8562-processed-gene-0.131-mRNA-1_1&gene=genemark-NODE_40_length_107394_cov_55.6423_ID_8562-processed-gene-0.131&CDS=1-2949
2865	OG0002865	YNL024C-A	maker-NODE_81_length_58693_cov_55.9514_ID_11193-augustus-gene-0.26-mRNA-1_1&gene=maker-NODE_81_length_58693_cov_55.9514_ID_11193-augustus-gene-0.26&CDS=1-213
2866	OG0002866	YNL025C	augustus_masked-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.39&CDS=1-1905
2867	OG0002867	YNL026W	genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_12_length_191144_cov_54.1603_ID_7329-processed-gene-0.90&CDS=1-1455
2868	OG0002868	YNL027W	genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.97&CDS=1-1878
2869	OG0002869	YNL032W	genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_34_length_114155_cov_53.688_ID_14108-processed-gene-0.100&CDS=1-921
2870	OG0002870	YNL035C	genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_32_length_124040_cov_58.3016_ID_10967-processed-gene-0.6&CDS=1-1143
