	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035687_Cyberlindnera_suaveolens
3346	OG0003346	YOR178C	genemark-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.116-mRNA-1_1&gene=genemark-NODE_6_length_345438_cov_15.5357_ID_5106-processed-gene-2.116&CDS=1-1644
3347	OG0003347	YOR181W	augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_16_length_212368_cov_14.7714_ID_5420-processed-gene-1.96&CDS=1-1803
3348	OG0003348	YOR187W	genemark-NODE_52_length_76053_cov_16.2395_ID_9931-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_52_length_76053_cov_16.2395_ID_9931-processed-gene-0.26&CDS=1-1284
3349	OG0003349	YOR188W	augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.99&CDS=1-4326
3350	OG0003350	YOR191W	augustus_masked-NODE_42_length_92544_cov_16.747_ID_9372-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_42_length_92544_cov_16.747_ID_9372-processed-gene-0.151&CDS=1-3402
3351	OG0003351	YOR194C	augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.120&CDS=1-609
3352	OG0003352	YOR195W	augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.90&CDS=1-2676
3353	OG0003353	YOR196C	maker-NODE_36_length_104753_cov_15.7737_ID_6090-augustus-gene-0.72-mRNA-1_1&gene=maker-NODE_36_length_104753_cov_15.7737_ID_6090-augustus-gene-0.72&CDS=1-2037
3354	OG0003354	YOR197W	augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.123&CDS=1-1251
3355	OG0003355	YOR198C	augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.92&CDS=1-1365
3356	OG0003356	YOR201C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.93&CDS=1-1200
3357	OG0003357	YOR202W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.113&CDS=1-681
3358	OG0003358	YOR204W	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.143-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-1.143&CDS=1-1869
3359	OG0003359	YOR205C	genemark-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.59-mRNA-1_1&gene=genemark-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.59&CDS=1-1671
3360	OG0003360	YOR206W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.136&CDS=1-2067
3361	OG0003361	YOR207C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-1.80&CDS=1-3450
3362	OG0003362	YOR209C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.111&CDS=1-1242
3363	OG0003363	YOR210W	maker-NODE_7_length_296361_cov_15.7858_ID_5257-augustus-gene-1.299-mRNA-1_1&gene=maker-NODE_7_length_296361_cov_15.7858_ID_5257-augustus-gene-1.299&CDS=1-219
3364	OG0003364	YOR211C	augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.218-mRNA-1_1&gene=augustus_masked-NODE_7_length_296361_cov_15.7858_ID_5257-processed-gene-1.218&CDS=1-2571
3365	OG0003365	YOR212W	augustus_masked-NODE_35_length_109592_cov_15.7245_ID_5358-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-NODE_35_length_109592_cov_15.7245_ID_5358-processed-gene-0.150&CDS=1-1260
3366	OG0003366	YOR216C	augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-0.67&CDS=1-1380
3367	OG0003367	YOR217W	maker-NODE_18_length_202049_cov_15.7082_ID_6519-augustus-gene-0.52-mRNA-1_1&gene=maker-NODE_18_length_202049_cov_15.7082_ID_6519-augustus-gene-0.52&CDS=1-2604
3368	OG0003368	YOR221C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-1.3&CDS=1-951
3369	OG0003369	YOR223W	genemark-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-1.55&CDS=1-717
3370	OG0003370	YOR224C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-0.113&CDS=1-432
3371	OG0003371	YOR226C	augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_3_length_405505_cov_16.6761_ID_5022-processed-gene-1.14&CDS=1-447
3372	OG0003372	YOR232W	augustus_masked-NODE_70_length_54856_cov_16.2992_ID_8288-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_70_length_54856_cov_16.2992_ID_8288-processed-gene-0.75&CDS=1-675
3373	OG0003373	YOR236W	genemark-NODE_15_length_212952_cov_15.8836_ID_5602-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_15_length_212952_cov_15.8836_ID_5602-processed-gene-1.61&CDS=1-576
3374	OG0003374	YOR238W	augustus_masked-NODE_15_length_212952_cov_15.8836_ID_5602-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_15_length_212952_cov_15.8836_ID_5602-processed-gene-1.101&CDS=1-753
3375	OG0003375	YOR239W	augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.136&CDS=1-903
3376	OG0003376	YOR242C	maker-NODE_8_length_281708_cov_15.4654_ID_4841-augustus-gene-1.104-mRNA-1_1&gene=maker-NODE_8_length_281708_cov_15.4654_ID_4841-augustus-gene-1.104&CDS=1-1056
3377	OG0003377	YOR243C	augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-NODE_24_length_154308_cov_16.0416_ID_8370-processed-gene-0.204&CDS=1-2046
3378	OG0003378	YOR245C	augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_36_length_104753_cov_15.7737_ID_6090-processed-gene-0.89&CDS=1-1242
3379	OG0003379	YOR246C	augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.98&CDS=1-969
3380	OG0003380	YOR249C	augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.56&CDS=1-2346
3381	OG0003381	YOR250C	augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.55&CDS=1-1332
3382	OG0003382	YOR251C	augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.7&CDS=1-894
3383	OG0003383	YOR252W	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.95&CDS=1-534
3384	OG0003384	YOR253W	augustus_masked-NODE_80_length_44853_cov_17.964_ID_9448-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_80_length_44853_cov_17.964_ID_9448-processed-gene-0.81&CDS=1-462
3385	OG0003385	YOR254C	augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.141&CDS=1-1902
3386	OG0003386	YOR257W	snap_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.60&CDS=1-510
3387	OG0003387	YOR258W	augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_11_length_255631_cov_16.2989_ID_11448-processed-gene-1.97&CDS=1-576
3388	OG0003388	YOR259C	augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.97&CDS=1-1233
3389	OG0003389	YOR260W	augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.134&CDS=1-1308
3390	OG0003390	YOR261C	augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.131&CDS=1-906
3391	OG0003391	YOR262W	augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.95&CDS=1-1023
3392	OG0003392	YOR265W	augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_23_length_175574_cov_15.6038_ID_6752-processed-gene-0.132&CDS=1-309
3393	OG0003393	YOR266W	augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-1.3&CDS=1-1254
3394	OG0003394	YOR269W	augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_8_length_281708_cov_15.4654_ID_4841-processed-gene-0.48&CDS=1-1353
3395	OG0003395	YOR271C	augustus_masked-NODE_57_length_73191_cov_15.9093_ID_8023-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_57_length_73191_cov_15.9093_ID_8023-processed-gene-0.100&CDS=1-981
3396	OG0003396	YOR272W	augustus_masked-NODE_57_length_73191_cov_15.9093_ID_8023-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_57_length_73191_cov_15.9093_ID_8023-processed-gene-0.101&CDS=1-1311
3397	OG0003397	YOR273C	augustus_masked-NODE_80_length_44853_cov_17.964_ID_9448-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_80_length_44853_cov_17.964_ID_9448-processed-gene-0.79&CDS=1-1986
3398	OG0003398	YOR274W	genemark-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.45&CDS=1-1314
3399	OG0003399	YOR276W	augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_10_length_264305_cov_15.4558_ID_6033-processed-gene-0.114&CDS=1-477
3400	OG0003400	YOR278W	augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_4_length_384378_cov_15.8714_ID_4871-processed-gene-1.89&CDS=1-768
3401	OG0003401	YOR281C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-1.89&CDS=1-747
3402	OG0003402	YOR283W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.142-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.142&CDS=1-639
3403	OG0003403	YOR286W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.162-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.162&CDS=1-558
3404	OG0003404	YOR287C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.139&CDS=1-903
3405	OG0003405	YOR288C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.138&CDS=1-858
3406	OG0003406	YOR289W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.160-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.160&CDS=1-837
3407	OG0003407	YOR291W	augustus_masked-NODE_38_length_101485_cov_15.519_ID_8235-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_38_length_101485_cov_15.519_ID_8235-processed-gene-0.97&CDS=1-3975
3408	OG0003408	YOR292C	maker-NODE_61_length_66738_cov_19.9984_ID_7891-snap-gene-0.51-mRNA-1_1&gene=maker-NODE_61_length_66738_cov_19.9984_ID_7891-snap-gene-0.51&CDS=1-912
3409	OG0003409	YOR294W	augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-1.128&CDS=1-570
3410	OG0003410	YOR296W	augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-1.153-mRNA-1_1&gene=augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-1.153&CDS=1-3210
3411	OG0003411	YOR298C-A	augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-0.83&CDS=1-450
3412	OG0003412	YOR298W	augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_18_length_202049_cov_15.7082_ID_6519-processed-gene-0.61&CDS=1-975
3413	OG0003413	YOR301W	augustus_masked-NODE_85_length_34279_cov_16.4542_ID_10114-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_85_length_34279_cov_16.4542_ID_10114-processed-gene-0.18&CDS=1-1227
3414	OG0003414	YOR303W	augustus_masked-NODE_25_length_148322_cov_17.6261_ID_5648-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_25_length_148322_cov_17.6261_ID_5648-processed-gene-0.43&CDS=1-5094
3415	OG0003415	YOR308C	augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.38&CDS=1-1695
3416	OG0003416	YOR310C	augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.12&CDS=1-1542
3417	OG0003417	YOR311C	augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.43&CDS=1-903
3418	OG0003418	YOR313C	augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.10&CDS=1-1098
3419	OG0003419	YOR315W	genemark-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.111&CDS=1-1023
3420	OG0003420	YOR317W	augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.34&CDS=1-2091
3421	OG0003421	YOR319W	augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_13_length_224594_cov_15.961_ID_5467-processed-gene-1.29&CDS=1-450
3422	OG0003422	YOR322C	augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-NODE_29_length_117812_cov_16.6217_ID_5815-processed-gene-0.141&CDS=1-2145
3423	OG0003423	YOR323C	genemark-NODE_52_length_76053_cov_16.2395_ID_9931-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_52_length_76053_cov_16.2395_ID_9931-processed-gene-0.5&CDS=1-1311
3424	OG0003424	YOR326W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-0.95&CDS=1-4689
3425	OG0003425	YOR327C	maker-NODE_28_length_119648_cov_16.0167_ID_7057-augustus-gene-0.125-mRNA-1_1&gene=maker-NODE_28_length_119648_cov_16.0167_ID_7057-augustus-gene-0.125&CDS=1-333
3426	OG0003426	YOR329C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.175-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.175&CDS=1-1641
3427	OG0003427	YOR330C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.109&CDS=1-4080
3428	OG0003428	YOR332W	maker-NODE_1_length_509996_cov_15.7131_ID_4924-augustus-gene-2.126-mRNA-1_1&gene=maker-NODE_1_length_509996_cov_15.7131_ID_4924-augustus-gene-2.126&CDS=1-690
3429	OG0003429	YOR334W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.174-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.174&CDS=1-1272
3430	OG0003430	YOR335C	augustus_masked-NODE_97_length_22126_cov_16.0102_ID_10813-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_97_length_22126_cov_16.0102_ID_10813-processed-gene-0.26&CDS=1-2853
3431	OG0003431	YOR336W	maker-NODE_97_length_22126_cov_16.0102_ID_10813-augustus-gene-0.32-mRNA-1_1&gene=maker-NODE_97_length_22126_cov_16.0102_ID_10813-augustus-gene-0.32&CDS=1-4257
3432	OG0003432	YOR339C	augustus_masked-NODE_31_length_115741_cov_15.751_ID_5875-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_31_length_115741_cov_15.751_ID_5875-processed-gene-0.28&CDS=1-462
3433	OG0003433	YOR340C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.179-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.179&CDS=1-876
3434	OG0003434	YOR341W	augustus_masked-NODE_53_length_74984_cov_15.5447_ID_7522-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_53_length_74984_cov_15.5447_ID_7522-processed-gene-0.47&CDS=1-4845
3435	OG0003435	YOR344C	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-2.26&CDS=1-702
3436	OG0003436	YOR346W	snap_masked-NODE_35_length_109592_cov_15.7245_ID_5358-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_35_length_109592_cov_15.7245_ID_5358-processed-gene-0.29&CDS=1-3057
3437	OG0003437	YOR348C	augustus_masked-NODE_49_length_79320_cov_15.7312_ID_7492-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_49_length_79320_cov_15.7312_ID_7492-processed-gene-0.79&CDS=1-1674
3438	OG0003438	YOR349W	augustus_masked-NODE_15_length_212952_cov_15.8836_ID_5602-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-NODE_15_length_212952_cov_15.8836_ID_5602-processed-gene-1.77&CDS=1-2994
3439	OG0003439	YOR351C	augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_32_length_114752_cov_15.8803_ID_7121-processed-gene-0.8&CDS=1-1320
3440	OG0003440	YOR352W	augustus_masked-NODE_25_length_148322_cov_17.6261_ID_5648-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_25_length_148322_cov_17.6261_ID_5648-processed-gene-0.20&CDS=1-654
3441	OG0003441	YOR353C	genemark-NODE_20_length_190154_cov_15.6774_ID_5534-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_20_length_190154_cov_15.6774_ID_5534-processed-gene-0.54&CDS=1-2193
3442	OG0003442	YOR355W	maker-NODE_2_length_423965_cov_15.6981_ID_4771-snap-gene-2.52-mRNA-1_1&gene=maker-NODE_2_length_423965_cov_15.6981_ID_4771-snap-gene-2.52&CDS=1-2874
3443	OG0003443	YOR356W	augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_2_length_423965_cov_15.6981_ID_4771-processed-gene-2.35&CDS=1-1944
3444	OG0003444	YOR357C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.172-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.172&CDS=1-459
3445	OG0003445	YOR358W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.151-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.151&CDS=1-576
3446	OG0003446	YOR359W	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.171-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.171&CDS=1-1458
3447	OG0003447	YOR360C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-2.148&CDS=1-1605
3448	OG0003448	YOR361C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.141&CDS=1-2160
3449	OG0003449	YOR362C	augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.142-mRNA-1_1&gene=augustus_masked-NODE_1_length_509996_cov_15.7131_ID_4924-processed-gene-3.142&CDS=1-768
3450	OG0003450	YOR367W	augustus_masked-NODE_56_length_74108_cov_17.7586_ID_9702-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_56_length_74108_cov_17.7586_ID_9702-processed-gene-0.102&CDS=1-582
3451	OG0003451	YOR368W	maker-NODE_56_length_74108_cov_17.7586_ID_9702-snap-gene-0.48-mRNA-1_1&gene=maker-NODE_56_length_74108_cov_17.7586_ID_9702-snap-gene-0.48&CDS=1-1041
3452	OG0003452	YOR369C	augustus_masked-NODE_56_length_74108_cov_17.7586_ID_9702-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_56_length_74108_cov_17.7586_ID_9702-processed-gene-0.119&CDS=1-426
3453	OG0003453	YOR370C	augustus_masked-NODE_56_length_74108_cov_17.7586_ID_9702-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_56_length_74108_cov_17.7586_ID_9702-processed-gene-0.120&CDS=1-1773
3454	OG0003454	YOR386W	augustus_masked-NODE_88_length_31297_cov_18.3231_ID_10382-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_88_length_31297_cov_18.3231_ID_10382-processed-gene-0.51&CDS=1-1596
