	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035261_Candida_ponderosae
3351	OG0003351	YOR001W	augustus_masked-NODE_78_length_51939_cov_46.5052_ID_14434-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_78_length_51939_cov_46.5052_ID_14434-processed-gene-0.15&CDS=1-2391
3352	OG0003352	YOR002W	augustus_masked-NODE_17_length_219174_cov_45.1481_ID_10526-processed-gene-1.154-mRNA-1_1&gene=augustus_masked-NODE_17_length_219174_cov_45.1481_ID_10526-processed-gene-1.154&CDS=1-1671
3353	OG0003353	YOR004W	genemark-NODE_40_length_114194_cov_67.3686_ID_12750-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_40_length_114194_cov_67.3686_ID_12750-processed-gene-0.12&CDS=1-855
3354	OG0003354	YOR005C	augustus_masked-NODE_44_length_107707_cov_40.9308_ID_11418-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_44_length_107707_cov_40.9308_ID_11418-processed-gene-0.154&CDS=1-3135
3355	OG0003355	YOR006C	augustus_masked-NODE_44_length_107707_cov_40.9308_ID_11418-processed-gene-0.155-mRNA-1_1&gene=augustus_masked-NODE_44_length_107707_cov_40.9308_ID_11418-processed-gene-0.155&CDS=1-894
3356	OG0003356	YOR007C	augustus_masked-NODE_44_length_107707_cov_40.9308_ID_11418-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-NODE_44_length_107707_cov_40.9308_ID_11418-processed-gene-0.156&CDS=1-1047
3357	OG0003357	YOR014W	maker-NODE_4_length_391868_cov_66.0008_ID_13828-augustus-gene-2.103-mRNA-1_1&gene=maker-NODE_4_length_391868_cov_66.0008_ID_13828-augustus-gene-2.103&CDS=1-2841
3358	OG0003358	YOR017W	snap_masked-NODE_26_length_167005_cov_40.2922_ID_11093-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_26_length_167005_cov_40.2922_ID_11093-processed-gene-0.45&CDS=1-1725
3359	OG0003359	YOR018W	augustus_masked-NODE_62_length_71316_cov_78.2096_ID_12829-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_62_length_71316_cov_78.2096_ID_12829-processed-gene-0.51&CDS=1-3231
3360	OG0003360	YOR020C	augustus_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.234-mRNA-1_1&gene=augustus_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.234&CDS=1-315
3361	OG0003361	YOR021C	augustus_masked-NODE_73_length_53886_cov_44.0594_ID_17057-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_73_length_53886_cov_44.0594_ID_17057-processed-gene-0.45&CDS=1-621
3362	OG0003362	YOR022C	augustus_masked-NODE_73_length_53886_cov_44.0594_ID_17057-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_73_length_53886_cov_44.0594_ID_17057-processed-gene-0.31&CDS=1-2328
3363	OG0003363	YOR023C	augustus_masked-NODE_99_length_35196_cov_46.0927_ID_16395-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_99_length_35196_cov_46.0927_ID_16395-processed-gene-0.31&CDS=1-1653
3364	OG0003364	YOR025W	augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-0.97&CDS=1-1245
3365	OG0003365	YOR027W	augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-0.100&CDS=1-1770
3366	OG0003366	YOR035C	augustus_masked-NODE_10_length_305115_cov_41.2085_ID_11868-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_10_length_305115_cov_41.2085_ID_11868-processed-gene-0.31&CDS=1-2286
3367	OG0003367	YOR036W	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.135&CDS=1-840
3368	OG0003368	YOR037W	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.138&CDS=1-984
3369	OG0003369	YOR038C	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.91&CDS=1-2898
3370	OG0003370	YOR039W	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.92&CDS=1-771
3371	OG0003371	YOR042W	augustus_masked-NODE_1_length_544622_cov_41.6481_ID_9325-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_544622_cov_41.6481_ID_9325-processed-gene-2.8&CDS=1-1254
3372	OG0003372	YOR046C	augustus_masked-NODE_90_length_41005_cov_41.3732_ID_15615-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_90_length_41005_cov_41.3732_ID_15615-processed-gene-0.46&CDS=1-1566
3373	OG0003373	YOR048C	augustus_masked-NODE_1_length_544622_cov_41.6481_ID_9325-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_544622_cov_41.6481_ID_9325-processed-gene-1.108&CDS=1-2943
3374	OG0003374	YOR049C	augustus_masked-NODE_1_length_544622_cov_41.6481_ID_9325-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_544622_cov_41.6481_ID_9325-processed-gene-2.24&CDS=1-1425
3375	OG0003375	YOR051C	augustus_masked-NODE_37_length_126107_cov_67.1728_ID_12489-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_37_length_126107_cov_67.1728_ID_12489-processed-gene-0.38&CDS=1-1350
3376	OG0003376	YOR052C	augustus_masked-NODE_37_length_126107_cov_67.1728_ID_12489-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_37_length_126107_cov_67.1728_ID_12489-processed-gene-0.36&CDS=1-318
3377	OG0003377	YOR056C	augustus_masked-NODE_12_length_264300_cov_42.6697_ID_12437-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_12_length_264300_cov_42.6697_ID_12437-processed-gene-0.23&CDS=1-1440
3378	OG0003378	YOR057W	augustus_masked-NODE_12_length_264300_cov_42.6697_ID_12437-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_12_length_264300_cov_42.6697_ID_12437-processed-gene-0.4&CDS=1-1380
3379	OG0003379	YOR058C	genemark-NODE_12_length_264300_cov_42.6697_ID_12437-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_12_length_264300_cov_42.6697_ID_12437-processed-gene-0.62&CDS=1-2427
3380	OG0003380	YOR059C	augustus_masked-NODE_42_length_109513_cov_43.1219_ID_16330-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_42_length_109513_cov_43.1219_ID_16330-processed-gene-0.14&CDS=1-1530
3381	OG0003381	YOR063W	augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-1.118-mRNA-1_1&gene=augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-1.118&CDS=1-1164
3382	OG0003382	YOR065W	augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.222-mRNA-1_1&gene=augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.222&CDS=1-909
3383	OG0003383	YOR067C	augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.221-mRNA-1_1&gene=augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.221&CDS=1-1827
3384	OG0003384	YOR069W	augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.257-mRNA-1_1&gene=augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.257&CDS=1-1989
3385	OG0003385	YOR070C	snap_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.41-mRNA-1_1&gene=snap_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.41&CDS=1-1611
3386	OG0003386	YOR073W	augustus_masked-NODE_6_length_358001_cov_61.1535_ID_21971-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_6_length_358001_cov_61.1535_ID_21971-processed-gene-2.18&CDS=1-1953
3387	OG0003387	YOR074C	augustus_masked-NODE_6_length_358001_cov_61.1535_ID_21971-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-NODE_6_length_358001_cov_61.1535_ID_21971-processed-gene-2.53&CDS=1-906
3388	OG0003388	YOR075W	augustus_masked-NODE_25_length_173609_cov_88.8115_ID_9998-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_25_length_173609_cov_88.8115_ID_9998-processed-gene-0.28&CDS=1-1017
3389	OG0003389	YOR077W	augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-1.120&CDS=1-747
3390	OG0003390	YOR080W	snap_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-1.64&CDS=1-2640
3391	OG0003391	YOR081C	augustus_masked-NODE_33_length_145073_cov_42.061_ID_10434-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_33_length_145073_cov_42.061_ID_10434-processed-gene-0.66&CDS=1-3009
3392	OG0003392	YOR084W	augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.224-mRNA-1_1&gene=augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.224&CDS=1-1101
3393	OG0003393	YOR086C	augustus_masked-NODE_8_length_324243_cov_41.9626_ID_10196-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_8_length_324243_cov_41.9626_ID_10196-processed-gene-2.18&CDS=1-3561
3394	OG0003394	YOR090C	augustus_masked-NODE_51_length_85046_cov_86.2807_ID_13221-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_51_length_85046_cov_86.2807_ID_13221-processed-gene-0.126&CDS=1-1767
3395	OG0003395	YOR091W	augustus_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.217-mRNA-1_1&gene=augustus_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.217&CDS=1-1092
3396	OG0003396	YOR093C	augustus_masked-NODE_33_length_145073_cov_42.061_ID_10434-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_33_length_145073_cov_42.061_ID_10434-processed-gene-0.56&CDS=1-4572
3397	OG0003397	YOR094W	augustus_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.219-mRNA-1_1&gene=augustus_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.219&CDS=1-573
3398	OG0003398	YOR095C	augustus_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.182&CDS=1-834
3399	OG0003399	YOR101W	augustus_masked-NODE_16_length_220024_cov_43.3811_ID_9203-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_16_length_220024_cov_43.3811_ID_9203-processed-gene-1.45&CDS=1-819
3400	OG0003400	YOR103C	augustus_masked-NODE_16_length_220024_cov_43.3811_ID_9203-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_16_length_220024_cov_43.3811_ID_9203-processed-gene-1.20&CDS=1-411
3401	OG0003401	YOR106W	augustus_masked-NODE_30_length_156169_cov_46.2821_ID_10106-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_30_length_156169_cov_46.2821_ID_10106-processed-gene-0.15&CDS=1-882
3402	OG0003402	YOR109W	augustus_masked-NODE_93_length_39118_cov_46.6147_ID_15781-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_93_length_39118_cov_46.6147_ID_15781-processed-gene-0.37&CDS=1-3402
3403	OG0003403	YOR111W	snap_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.100&CDS=1-648
3404	OG0003404	YOR112W	augustus_masked-NODE_93_length_39118_cov_46.6147_ID_15781-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_93_length_39118_cov_46.6147_ID_15781-processed-gene-0.49&CDS=1-2289
3405	OG0003405	YOR113W	augustus_masked-NODE_93_length_39118_cov_46.6147_ID_15781-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_93_length_39118_cov_46.6147_ID_15781-processed-gene-0.41&CDS=1-2811
3406	OG0003406	YOR115C	augustus_masked-NODE_132_length_6787_cov_53.8001_ID_19172-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_132_length_6787_cov_53.8001_ID_19172-processed-gene-0.2&CDS=1-648
3407	OG0003407	YOR116C	augustus_masked-NODE_3_length_446620_cov_44.3711_ID_10314-processed-gene-3.207-mRNA-1_1&gene=augustus_masked-NODE_3_length_446620_cov_44.3711_ID_10314-processed-gene-3.207&CDS=1-4395
3408	OG0003408	YOR117W	augustus_masked-NODE_7_length_333141_cov_59.9877_ID_12630-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_7_length_333141_cov_59.9877_ID_12630-processed-gene-0.113&CDS=1-1296
3409	OG0003409	YOR118W	snap_masked-NODE_18_length_213627_cov_46.8687_ID_9249-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_18_length_213627_cov_46.8687_ID_9249-processed-gene-1.142&CDS=1-2061
3410	OG0003410	YOR122C	augustus_masked-NODE_10_length_305115_cov_41.2085_ID_11868-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_10_length_305115_cov_41.2085_ID_11868-processed-gene-1.66&CDS=1-378
3411	OG0003411	YOR123C	augustus_masked-NODE_10_length_305115_cov_41.2085_ID_11868-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_10_length_305115_cov_41.2085_ID_11868-processed-gene-1.93&CDS=1-1227
3412	OG0003412	YOR124C	augustus_masked-NODE_10_length_305115_cov_41.2085_ID_11868-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-NODE_10_length_305115_cov_41.2085_ID_11868-processed-gene-1.92&CDS=1-3843
3413	OG0003413	YOR125C	augustus_masked-NODE_1_length_544622_cov_41.6481_ID_9325-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_544622_cov_41.6481_ID_9325-processed-gene-3.22&CDS=1-807
3414	OG0003414	YOR126C	augustus_masked-NODE_10_length_305115_cov_41.2085_ID_11868-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_10_length_305115_cov_41.2085_ID_11868-processed-gene-1.67&CDS=1-735
3415	OG0003415	YOR128C	augustus_masked-NODE_23_length_177206_cov_66.4153_ID_11985-processed-gene-0.237-mRNA-1_1&gene=augustus_masked-NODE_23_length_177206_cov_66.4153_ID_11985-processed-gene-0.237&CDS=1-1686
3416	OG0003416	YOR129C	augustus_masked-NODE_37_length_126107_cov_67.1728_ID_12489-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_37_length_126107_cov_67.1728_ID_12489-processed-gene-0.13&CDS=1-2316
3417	OG0003417	YOR130C	augustus_masked-NODE_37_length_126107_cov_67.1728_ID_12489-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_37_length_126107_cov_67.1728_ID_12489-processed-gene-0.11&CDS=1-912
3418	OG0003418	YOR131C	maker-NODE_40_length_114194_cov_67.3686_ID_12750-augustus-gene-0.194-mRNA-1_1&gene=maker-NODE_40_length_114194_cov_67.3686_ID_12750-augustus-gene-0.194&CDS=1-648
3419	OG0003419	YOR132W	augustus_masked-NODE_40_length_114194_cov_67.3686_ID_12750-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_40_length_114194_cov_67.3686_ID_12750-processed-gene-0.137&CDS=1-1674
3420	OG0003420	YOR136W	augustus_masked-NODE_12_length_264300_cov_42.6697_ID_12437-processed-gene-1.242-mRNA-1_1&gene=augustus_masked-NODE_12_length_264300_cov_42.6697_ID_12437-processed-gene-1.242&CDS=1-1092
3421	OG0003421	YOR137C	augustus_masked-NODE_1_length_544622_cov_41.6481_ID_9325-processed-gene-3.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_544622_cov_41.6481_ID_9325-processed-gene-3.39&CDS=1-1749
3422	OG0003422	YOR141C	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.103&CDS=1-2286
3423	OG0003423	YOR142W	genemark-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.69&CDS=1-966
3424	OG0003424	YOR143C	genemark-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.74&CDS=1-930
3425	OG0003425	YOR144C	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.90&CDS=1-3426
3426	OG0003426	YOR145C	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-2.73-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-2.73&CDS=1-804
3427	OG0003427	YOR148C	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.93&CDS=1-888
3428	OG0003428	YOR149C	maker-NODE_2_length_505443_cov_52.2683_ID_20729-augustus-gene-4.104-mRNA-1_1&gene=maker-NODE_2_length_505443_cov_52.2683_ID_20729-augustus-gene-4.104&CDS=1-1503
3429	OG0003429	YOR150W	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-0.112&CDS=1-492
3430	OG0003430	YOR151C	maker-NODE_2_length_505443_cov_52.2683_ID_20729-snap-gene-1.95-mRNA-1_1&gene=maker-NODE_2_length_505443_cov_52.2683_ID_20729-snap-gene-1.95&CDS=1-3663
3431	OG0003431	YOR154W	augustus_masked-NODE_50_length_86598_cov_30.8001_ID_14809-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_50_length_86598_cov_30.8001_ID_14809-processed-gene-0.9&CDS=1-3621
3432	OG0003432	YOR155C	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.106&CDS=1-1254
3433	OG0003433	YOR157C	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.141&CDS=1-816
3434	OG0003434	YOR158W	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-2.54&CDS=1-888
3435	OG0003435	YOR159C	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-2.69-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-2.69&CDS=1-288
3436	OG0003436	YOR160W	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.129&CDS=1-2859
3437	OG0003437	YOR161C	augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_505443_cov_52.2683_ID_20729-processed-gene-1.109&CDS=1-1644
3438	OG0003438	YOR163W	augustus_masked-NODE_14_length_247982_cov_42.7043_ID_9850-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_14_length_247982_cov_42.7043_ID_9850-processed-gene-0.11&CDS=1-579
3439	OG0003439	YOR164C	augustus_masked-NODE_112_length_19277_cov_38.3244_ID_18464-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_112_length_19277_cov_38.3244_ID_18464-processed-gene-0.3&CDS=1-927
3440	OG0003440	YOR165W	augustus_masked-NODE_112_length_19277_cov_38.3244_ID_18464-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_112_length_19277_cov_38.3244_ID_18464-processed-gene-0.6&CDS=1-2241
3441	OG0003441	YOR166C	augustus_masked-NODE_94_length_39005_cov_40.0266_ID_31418-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_94_length_39005_cov_40.0266_ID_31418-processed-gene-0.20&CDS=1-1434
3442	OG0003442	YOR168W	augustus_masked-NODE_38_length_124779_cov_40.7997_ID_14094-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_38_length_124779_cov_40.7997_ID_14094-processed-gene-0.48&CDS=1-2415
3443	OG0003443	YOR171C	augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.208-mRNA-1_1&gene=augustus_masked-NODE_5_length_371884_cov_42.9121_ID_10256-processed-gene-2.208&CDS=1-1401
3444	OG0003444	YOR174W	augustus_masked-NODE_16_length_220024_cov_43.3811_ID_9203-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_16_length_220024_cov_43.3811_ID_9203-processed-gene-0.22&CDS=1-780
3445	OG0003445	YOR175C	augustus_masked-NODE_16_length_220024_cov_43.3811_ID_9203-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_16_length_220024_cov_43.3811_ID_9203-processed-gene-0.26&CDS=1-1788
3446	OG0003446	YOR176W	augustus_masked-NODE_16_length_220024_cov_43.3811_ID_9203-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_16_length_220024_cov_43.3811_ID_9203-processed-gene-0.4&CDS=1-1140
3447	OG0003447	YOR181W	augustus_masked-NODE_81_length_49537_cov_39.859_ID_14662-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_81_length_49537_cov_39.859_ID_14662-processed-gene-0.61&CDS=1-1890
3448	OG0003448	YOR184W	augustus_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.232-mRNA-1_1&gene=augustus_masked-NODE_21_length_185132_cov_46.8926_ID_9748-processed-gene-0.232&CDS=1-1167
3449	OG0003449	YOR187W	maker-NODE_73_length_53886_cov_44.0594_ID_17057-snap-gene-0.61-mRNA-1_1&gene=maker-NODE_73_length_53886_cov_44.0594_ID_17057-snap-gene-0.61&CDS=1-2976
3450	OG0003450	YOR188W	augustus_masked-NODE_13_length_259485_cov_77.4704_ID_11775-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_13_length_259485_cov_77.4704_ID_11775-processed-gene-0.122&CDS=1-4611
3451	OG0003451	YOR191W	augustus_masked-NODE_65_length_64401_cov_38.9137_ID_13474-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_65_length_64401_cov_38.9137_ID_13474-processed-gene-0.65&CDS=1-3543
3452	OG0003452	YOR194C	augustus_masked-NODE_7_length_333141_cov_59.9877_ID_12630-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_7_length_333141_cov_59.9877_ID_12630-processed-gene-1.27&CDS=1-621
3453	OG0003453	YOR195W	augustus_masked-NODE_7_length_333141_cov_59.9877_ID_12630-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_7_length_333141_cov_59.9877_ID_12630-processed-gene-1.46&CDS=1-2826
3454	OG0003454	YOR196C	genemark-NODE_7_length_333141_cov_59.9877_ID_12630-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_7_length_333141_cov_59.9877_ID_12630-processed-gene-1.74&CDS=1-1173
3455	OG0003455	YOR197W	maker-NODE_7_length_333141_cov_59.9877_ID_12630-augustus-gene-1.50-mRNA-1_1&gene=maker-NODE_7_length_333141_cov_59.9877_ID_12630-augustus-gene-1.50&CDS=1-1155
3456	OG0003456	YOR201C	genemark-NODE_9_length_307025_cov_42.2536_ID_9480-processed-gene-2.84-mRNA-1_1&gene=genemark-NODE_9_length_307025_cov_42.2536_ID_9480-processed-gene-2.84&CDS=1-1410
3457	OG0003457	YOR202W	augustus_masked-NODE_99_length_35196_cov_46.0927_ID_16395-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_99_length_35196_cov_46.0927_ID_16395-processed-gene-0.28&CDS=1-684
