	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034610_Saturnispora_hagleri
2322	OG0002322	YLR430W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-0.135&CDS=1-5880
2323	OG0002323	YLR435W	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-1.87&CDS=1-621
2324	OG0002324	YLR438C-A	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.113&CDS=1-264
2325	OG0002325	YLR438W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-5.133-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-5.133&CDS=1-1308
2326	OG0002326	YLR439W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-0.108&CDS=1-837
2327	OG0002327	YLR440C	augustus_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-1.61&CDS=1-2334
2328	OG0002328	YLR441C	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.73-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.73&CDS=1-768
2329	OG0002329	YLR443W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.92-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.92&CDS=1-1284
2330	OG0002330	YLR447C	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-1.116&CDS=1-1029
2331	OG0002331	YLR449W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.131&CDS=1-1248
2332	OG0002332	YLR451W	maker-NODE_1_length_1340882_cov_20.2954_ID_1-snap-gene-11.0-mRNA-1_1&gene=maker-NODE_1_length_1340882_cov_20.2954_ID_1-snap-gene-11.0&CDS=1-2613
2333	OG0002333	YLR452C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-11.99-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-11.99&CDS=1-2283
2334	OG0002334	YLR454W	augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-0.33&CDS=1-7557
2335	OG0002335	YLR455W	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.243-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.243&CDS=1-1533
2336	OG0002336	YLR459W	augustus_masked-NODE_52_length_20492_cov_20.0178_ID_103-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_52_length_20492_cov_20.0178_ID_103-processed-gene-0.11&CDS=1-1215
2337	OG0002337	YML001W	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.37&CDS=1-618
2338	OG0002338	YML002W	augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-0.138&CDS=1-3600
2339	OG0002339	YML004C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-10.4-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-10.4&CDS=1-903
2340	OG0002340	YML005W	augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-2.37-mRNA-1_1&gene=augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-2.37&CDS=1-1275
2341	OG0002341	YML007W	augustus_masked-NODE_38_length_63727_cov_20.6179_ID_75-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_38_length_63727_cov_20.6179_ID_75-processed-gene-0.6&CDS=1-993
2342	OG0002342	YML008C	augustus_masked-NODE_27_length_128716_cov_20.5214_ID_53-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_27_length_128716_cov_20.5214_ID_53-processed-gene-0.25&CDS=1-1128
2343	OG0002343	YML010W	augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.64&CDS=1-3024
2344	OG0002344	YML012W	augustus_masked-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_23_length_144753_cov_22.3047_ID_45-processed-gene-0.53&CDS=1-636
2345	OG0002345	YML013W	snap_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.269-mRNA-1_1&gene=snap_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.269&CDS=1-1596
2346	OG0002346	YML014W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-7.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-7.12&CDS=1-795
2347	OG0002347	YML018C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-0.90&CDS=1-1089
2348	OG0002348	YML020W	genemark-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-6.9-mRNA-1_1&gene=genemark-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-6.9&CDS=1-1704
2349	OG0002349	YML021C	maker-NODE_1_length_1340882_cov_20.2954_ID_1-augustus-gene-6.45-mRNA-1_1&gene=maker-NODE_1_length_1340882_cov_20.2954_ID_1-augustus-gene-6.45&CDS=1-1626
2350	OG0002350	YML022W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-6.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-6.126&CDS=1-594
2351	OG0002351	YML025C	augustus_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-1.75&CDS=1-807
2352	OG0002352	YML030W	snap_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-0.78&CDS=1-435
2353	OG0002353	YML031W	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.4-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.4&CDS=1-1854
2354	OG0002354	YML032C	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.1-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-3.1&CDS=1-1353
2355	OG0002355	YML035C	augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-1.37&CDS=1-2175
2356	OG0002356	YML038C	augustus_masked-NODE_28_length_117100_cov_20.6555_ID_55-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_28_length_117100_cov_20.6555_ID_55-processed-gene-0.52&CDS=1-1635
2357	OG0002357	YML041C	genemark-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-1.8&CDS=1-654
2358	OG0002358	YML042W	augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-1.22&CDS=1-1842
2359	OG0002359	YML046W	augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-1.116&CDS=1-2013
2360	OG0002360	YML048W	augustus_masked-NODE_33_length_88846_cov_20.6326_ID_65-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_33_length_88846_cov_20.6326_ID_65-processed-gene-0.53&CDS=1-1104
2361	OG0002361	YML049C	snap_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.72-mRNA-1_1&gene=snap_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.72&CDS=1-3786
2362	OG0002362	YML050W	augustus_masked-NODE_27_length_128716_cov_20.5214_ID_53-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_27_length_128716_cov_20.5214_ID_53-processed-gene-0.31&CDS=1-741
2363	OG0002363	YML052W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-0.102&CDS=1-840
2364	OG0002364	YML059C	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.153-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.153&CDS=1-4473
2365	OG0002365	YML060W	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.106-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.106&CDS=1-1203
2366	OG0002366	YML064C	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.93-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.93&CDS=1-585
2367	OG0002367	YML065W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.72-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-5.72&CDS=1-2253
2368	OG0002368	YML067C	augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.35&CDS=1-1038
2369	OG0002369	YML068W	snap_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-2.240-mRNA-1_1&gene=snap_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-2.240&CDS=1-1422
2370	OG0002370	YML069W	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.112-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-4.112&CDS=1-1620
2371	OG0002371	YML076C	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-3.127&CDS=1-2229
2372	OG0002372	YML079W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-2.144-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-2.144&CDS=1-588
2373	OG0002373	YML080W	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-1.20&CDS=1-1317
2374	OG0002374	YML081C-A	snap_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-0.68&CDS=1-180
2375	OG0002375	YML086C	maker-NODE_5_length_466031_cov_22.0033_ID_9-augustus-gene-0.38-mRNA-1_1&gene=maker-NODE_5_length_466031_cov_22.0033_ID_9-augustus-gene-0.38&CDS=1-3132
2376	OG0002376	YML088W	snap_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-3.87-mRNA-1_1&gene=snap_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-3.87&CDS=1-2436
2377	OG0002377	YML092C	augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.225-mRNA-1_1&gene=augustus_masked-NODE_19_length_167265_cov_21.9052_ID_37-processed-gene-0.225&CDS=1-732
2378	OG0002378	YML093W	augustus_masked-NODE_40_length_56887_cov_23.3287_ID_79-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_40_length_56887_cov_23.3287_ID_79-processed-gene-0.47&CDS=1-2775
2379	OG0002379	YML094W	snap_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-5.44-mRNA-1_1&gene=snap_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-5.44&CDS=1-453
2380	OG0002380	YML096W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-9.156-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-9.156&CDS=1-1608
2381	OG0002381	YML097C	augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_6_length_399628_cov_19.9528_ID_11-processed-gene-2.47&CDS=1-1860
2382	OG0002382	YML098W	augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.192&CDS=1-426
2383	OG0002383	YML099C	augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.193-mRNA-1_1&gene=augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.193&CDS=1-2958
2384	OG0002384	YML102W	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-2.114&CDS=1-1845
2385	OG0002385	YML103C	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-8.105-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-8.105&CDS=1-4779
2386	OG0002386	YML104C	snap_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-1.56&CDS=1-3768
2387	OG0002387	YML105C	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-1.14&CDS=1-771
2388	OG0002388	YML110C	snap_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-1.82&CDS=1-828
2389	OG0002389	YML114C	augustus_masked-NODE_16_length_172938_cov_20.1079_ID_31-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_16_length_172938_cov_20.1079_ID_31-processed-gene-0.47&CDS=1-1542
2390	OG0002390	YML121W	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.45&CDS=1-1035
2391	OG0002391	YML123C	augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-1.99&CDS=1-3411
2392	OG0002392	YML124C	maker-NODE_2_length_837746_cov_20.7076_ID_3-augustus-gene-7.70-mRNA-1_1&gene=maker-NODE_2_length_837746_cov_20.7076_ID_3-augustus-gene-7.70&CDS=1-1338
2393	OG0002393	YML125C	genemark-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-3.32-mRNA-1_1&gene=genemark-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-3.32&CDS=1-924
2394	OG0002394	YML126C	augustus_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_11_length_282380_cov_21.34_ID_21-processed-gene-1.28&CDS=1-1335
2395	OG0002395	YML130C	augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-NODE_18_length_168054_cov_20.0481_ID_35-processed-gene-0.194&CDS=1-1683
2396	OG0002396	YMR001C	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-7.12-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-7.12&CDS=1-1965
2397	OG0002397	YMR002W	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-0.101&CDS=1-456
2398	OG0002398	YMR003W	snap_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_7_length_338824_cov_20.1904_ID_13-processed-gene-1.51&CDS=1-1038
2399	OG0002399	YMR004W	augustus_masked-NODE_48_length_33532_cov_21.7084_ID_95-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_48_length_33532_cov_21.7084_ID_95-processed-gene-0.13&CDS=1-1398
2400	OG0002400	YMR005W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-2.122&CDS=1-759
2401	OG0002401	YMR009W	genemark-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-11.21-mRNA-1_1&gene=genemark-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-11.21&CDS=1-534
2402	OG0002402	YMR010W	augustus_masked-NODE_33_length_88846_cov_20.6326_ID_65-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_33_length_88846_cov_20.6326_ID_65-processed-gene-0.58&CDS=1-1332
2403	OG0002403	YMR013C	snap_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-7.95-mRNA-1_1&gene=snap_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-7.95&CDS=1-2250
2404	OG0002404	YMR014W	augustus_masked-NODE_30_length_96722_cov_21.6521_ID_59-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_30_length_96722_cov_21.6521_ID_59-processed-gene-0.68&CDS=1-1434
2405	OG0002405	YMR015C	genemark-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-0.14&CDS=1-1590
2406	OG0002406	YMR022W	augustus_masked-NODE_28_length_117100_cov_20.6555_ID_55-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_28_length_117100_cov_20.6555_ID_55-processed-gene-0.30&CDS=1-495
2407	OG0002407	YMR023C	genemark-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-12.16-mRNA-1_1&gene=genemark-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-12.16&CDS=1-1677
2408	OG0002408	YMR024W	augustus_masked-NODE_48_length_33532_cov_21.7084_ID_95-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_48_length_33532_cov_21.7084_ID_95-processed-gene-0.4&CDS=1-1047
2409	OG0002409	YMR026C	augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_9_length_322914_cov_20.301_ID_17-processed-gene-0.137&CDS=1-1131
2410	OG0002410	YMR027W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-5.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-5.138&CDS=1-1383
2411	OG0002411	YMR028W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-1.7&CDS=1-1038
2412	OG0002412	YMR029C	augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_4_length_490047_cov_21.4437_ID_7-processed-gene-0.17&CDS=1-1569
2413	OG0002413	YMR034C	augustus_masked-NODE_15_length_173769_cov_21.4258_ID_29-processed-gene-0.251-mRNA-1_1&gene=augustus_masked-NODE_15_length_173769_cov_21.4258_ID_29-processed-gene-0.251&CDS=1-1425
2414	OG0002414	YMR035W	genemark-NODE_13_length_200565_cov_20.5037_ID_25-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_13_length_200565_cov_20.5037_ID_25-processed-gene-0.42&CDS=1-381
2415	OG0002415	YMR036C	augustus_masked-NODE_13_length_200565_cov_20.5037_ID_25-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_13_length_200565_cov_20.5037_ID_25-processed-gene-0.116&CDS=1-999
2416	OG0002416	YMR038C	genemark-NODE_13_length_200565_cov_20.5037_ID_25-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_13_length_200565_cov_20.5037_ID_25-processed-gene-0.20&CDS=1-660
2417	OG0002417	YMR041C	augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.254-mRNA-1_1&gene=augustus_masked-NODE_10_length_292512_cov_19.4515_ID_19-processed-gene-1.254&CDS=1-966
2418	OG0002418	YMR042W	augustus_masked-NODE_34_length_87098_cov_20.6258_ID_67-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_34_length_87098_cov_20.6258_ID_67-processed-gene-0.105&CDS=1-618
2419	OG0002419	YMR049C	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-3.78&CDS=1-2463
2420	OG0002420	YMR055C	augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_5_length_466031_cov_22.0033_ID_9-processed-gene-1.144&CDS=1-1032
2421	OG0002421	YMR058W	augustus_masked-NODE_38_length_63727_cov_20.6179_ID_75-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_38_length_63727_cov_20.6179_ID_75-processed-gene-0.9&CDS=1-1935
2422	OG0002422	YMR061W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-10.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-10.39&CDS=1-1887
2423	OG0002423	YMR062C	augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.15&CDS=1-1323
2424	OG0002424	YMR063W	augustus_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-NODE_8_length_328496_cov_20.7582_ID_15-processed-gene-2.140&CDS=1-579
2425	OG0002425	YMR066W	snap_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.65&CDS=1-2622
2426	OG0002426	YMR068W	augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.11&CDS=1-1422
2427	OG0002427	YMR069W	augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_1_length_1340882_cov_20.2954_ID_1-processed-gene-1.23&CDS=1-639
2428	OG0002428	YMR071C	augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_24_length_144509_cov_19.8257_ID_47-processed-gene-0.12&CDS=1-495
2429	OG0002429	YMR073C	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-2.124&CDS=1-456
2430	OG0002430	YMR074C	augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-2.150-mRNA-1_1&gene=augustus_masked-NODE_3_length_572726_cov_19.7219_ID_5-processed-gene-2.150&CDS=1-357
2431	OG0002431	YMR075W	augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.41&CDS=1-1977
2432	OG0002432	YMR076C	snap_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_12_length_222609_cov_20.3469_ID_23-processed-gene-0.90&CDS=1-3849
2433	OG0002433	YMR077C	augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-7.29-mRNA-1_1&gene=augustus_masked-NODE_2_length_837746_cov_20.7076_ID_3-processed-gene-7.29&CDS=1-684
