	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035301_Pichia_terricola
3188	OG0003188	YPL235W	augustus_masked-NODE_46_length_81129_cov_17.0017_ID_4744-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_46_length_81129_cov_17.0017_ID_4744-processed-gene-0.74&CDS=1-1437
3189	OG0003189	YPL237W	augustus_masked-NODE_21_length_183206_cov_15.8523_ID_4214-processed-gene-0.219-mRNA-1_1&gene=augustus_masked-NODE_21_length_183206_cov_15.8523_ID_4214-processed-gene-0.219&CDS=1-768
3190	OG0003190	YPL239W	augustus_masked-NODE_21_length_183206_cov_15.8523_ID_4214-processed-gene-0.220-mRNA-1_1&gene=augustus_masked-NODE_21_length_183206_cov_15.8523_ID_4214-processed-gene-0.220&CDS=1-645
3191	OG0003191	YPL243W	augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-4.49-mRNA-1_1&gene=augustus_masked-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-4.49&CDS=1-1758
3192	OG0003192	YPL244C	augustus_masked-NODE_46_length_81129_cov_17.0017_ID_4744-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_46_length_81129_cov_17.0017_ID_4744-processed-gene-0.56&CDS=1-960
3193	OG0003193	YPL245W	augustus_masked-NODE_41_length_94344_cov_34.6904_ID_3793-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_41_length_94344_cov_34.6904_ID_3793-processed-gene-0.59&CDS=1-1359
3194	OG0003194	YPL246C	genemark-NODE_46_length_81129_cov_17.0017_ID_4744-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_46_length_81129_cov_17.0017_ID_4744-processed-gene-0.28&CDS=1-1344
3195	OG0003195	YPL248C	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-2.138&CDS=1-3327
3196	OG0003196	YPL252C	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-2.119&CDS=1-501
3197	OG0003197	YPL254W	augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.20&CDS=1-1512
3198	OG0003198	YPL260W	augustus_masked-NODE_54_length_70998_cov_15.5163_ID_5435-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_54_length_70998_cov_15.5163_ID_5435-processed-gene-0.34&CDS=1-1545
3199	OG0003199	YPL262W	augustus_masked-NODE_45_length_81976_cov_14.3954_ID_2941-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_45_length_81976_cov_14.3954_ID_2941-processed-gene-0.12&CDS=1-1461
3200	OG0003200	YPL263C	augustus_masked-NODE_53_length_74550_cov_16.8246_ID_6659-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_53_length_74550_cov_16.8246_ID_6659-processed-gene-0.46&CDS=1-1905
3201	OG0003201	YPL266W	augustus_masked-NODE_53_length_74550_cov_16.8246_ID_6659-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_53_length_74550_cov_16.8246_ID_6659-processed-gene-0.59&CDS=1-963
3202	OG0003202	YPL268W	augustus_masked-NODE_43_length_91010_cov_17.1761_ID_6164-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_43_length_91010_cov_17.1761_ID_6164-processed-gene-0.74&CDS=1-2559
3203	OG0003203	YPL270W	maker-NODE_53_length_74550_cov_16.8246_ID_6659-snap-gene-0.34-mRNA-1_1&gene=maker-NODE_53_length_74550_cov_16.8246_ID_6659-snap-gene-0.34&CDS=1-2346
3204	OG0003204	YPR003C	genemark-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.32-mRNA-1_1&gene=genemark-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.32&CDS=1-2526
3205	OG0003205	YPR004C	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.52&CDS=1-1002
3206	OG0003206	YPR010C	augustus_masked-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_10_length_264277_cov_16.7563_ID_5024-processed-gene-1.29&CDS=1-3507
3207	OG0003207	YPR010C-A	augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.178&CDS=1-210
3208	OG0003208	YPR011C	genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-10.112-mRNA-1_1&gene=genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-10.112&CDS=1-996
3209	OG0003209	YPR016C	augustus_masked-NODE_23_length_150847_cov_29.6526_ID_4401-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_23_length_150847_cov_29.6526_ID_4401-processed-gene-0.41&CDS=1-735
3210	OG0003210	YPR017C	augustus_masked-NODE_39_length_97065_cov_15.981_ID_8645-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_39_length_97065_cov_15.981_ID_8645-processed-gene-0.55&CDS=1-465
3211	OG0003211	YPR019W	maker-NODE_12_length_247577_cov_16.8422_ID_9877-augustus-gene-1.1-mRNA-1_1&gene=maker-NODE_12_length_247577_cov_16.8422_ID_9877-augustus-gene-1.1&CDS=1-5025
3212	OG0003212	YPR020W	augustus_masked-NODE_12_length_247577_cov_16.8422_ID_9877-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-NODE_12_length_247577_cov_16.8422_ID_9877-processed-gene-1.185&CDS=1-393
3213	OG0003213	YPR021C	genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-5.85-mRNA-1_1&gene=genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-5.85&CDS=1-2319
3214	OG0003214	YPR022C	augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.109&CDS=1-3090
3215	OG0003215	YPR023C	augustus_masked-NODE_35_length_117960_cov_16.3558_ID_6540-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_35_length_117960_cov_16.3558_ID_6540-processed-gene-0.5&CDS=1-1227
3216	OG0003216	YPR024W	augustus_masked-NODE_62_length_60072_cov_17.9103_ID_8360-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_62_length_60072_cov_17.9103_ID_8360-processed-gene-0.62&CDS=1-2070
3217	OG0003217	YPR025C	genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-10.109-mRNA-1_1&gene=genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-10.109&CDS=1-1305
3218	OG0003218	YPR028W	maker-NODE_39_length_97065_cov_15.981_ID_8645-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_39_length_97065_cov_15.981_ID_8645-augustus-gene-0.2&CDS=1-516
3219	OG0003219	YPR029C	augustus_masked-NODE_39_length_97065_cov_15.981_ID_8645-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_39_length_97065_cov_15.981_ID_8645-processed-gene-0.78&CDS=1-2508
3220	OG0003220	YPR031W	genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-12.44-mRNA-1_1&gene=genemark-NODE_1_length_1348442_cov_15.7902_ID_2726-processed-gene-12.44&CDS=1-2409
3221	OG0003221	YPR033C	augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.121&CDS=1-1614
3222	OG0003222	YPR034W	augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.120&CDS=1-1182
3223	OG0003223	YPR035W	augustus_masked-NODE_49_length_78294_cov_16.9504_ID_6217-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_49_length_78294_cov_16.9504_ID_6217-processed-gene-0.46&CDS=1-1116
3224	OG0003224	YPR036W	augustus_masked-NODE_63_length_56225_cov_20.5534_ID_6039-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_63_length_56225_cov_20.5534_ID_6039-processed-gene-0.43&CDS=1-1419
3225	OG0003225	YPR037C	augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-0.57&CDS=1-693
3226	OG0003226	YPR040W	augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_4_length_475427_cov_15.6432_ID_2663-processed-gene-0.40&CDS=1-1104
3227	OG0003227	YPR041W	augustus_masked-NODE_63_length_56225_cov_20.5534_ID_6039-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_63_length_56225_cov_20.5534_ID_6039-processed-gene-0.33&CDS=1-1173
3228	OG0003228	YPR045C	augustus_masked-NODE_14_length_212763_cov_20.3796_ID_11122-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_14_length_212763_cov_20.3796_ID_11122-processed-gene-0.84&CDS=1-1584
3229	OG0003229	YPR047W	maker-NODE_53_length_74550_cov_16.8246_ID_6659-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_53_length_74550_cov_16.8246_ID_6659-augustus-gene-0.0&CDS=1-3105
3230	OG0003230	YPR049C	snap_masked-NODE_70_length_38165_cov_15.9569_ID_7392-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_70_length_38165_cov_15.9569_ID_7392-processed-gene-0.43&CDS=1-4035
3231	OG0003231	YPR051W	augustus_masked-NODE_70_length_38165_cov_15.9569_ID_7392-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_70_length_38165_cov_15.9569_ID_7392-processed-gene-0.36&CDS=1-570
3232	OG0003232	YPR054W	augustus_masked-NODE_82_length_21886_cov_17.0583_ID_8153-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_82_length_21886_cov_17.0583_ID_8153-processed-gene-0.33&CDS=1-1308
3233	OG0003233	YPR055W	augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_11_length_252831_cov_22.8798_ID_3225-processed-gene-0.73&CDS=1-3045
3234	OG0003234	YPR056W	augustus_masked-NODE_53_length_74550_cov_16.8246_ID_6659-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_53_length_74550_cov_16.8246_ID_6659-processed-gene-0.64&CDS=1-1146
3235	OG0003235	YPR060C	augustus_masked-NODE_82_length_21886_cov_17.0583_ID_8153-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_82_length_21886_cov_17.0583_ID_8153-processed-gene-0.31&CDS=1-777
3236	OG0003236	YPR061C	augustus_masked-NODE_82_length_21886_cov_17.0583_ID_8153-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_82_length_21886_cov_17.0583_ID_8153-processed-gene-0.26&CDS=1-1032
3237	OG0003237	YPR062W	augustus_masked-NODE_79_length_24930_cov_17.317_ID_8017-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_79_length_24930_cov_17.317_ID_8017-processed-gene-0.15&CDS=1-450
3238	OG0003238	YPR063C	augustus_masked-NODE_53_length_74550_cov_16.8246_ID_6659-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_53_length_74550_cov_16.8246_ID_6659-processed-gene-0.48&CDS=1-345
3239	OG0003239	YPR065W	augustus_masked-NODE_17_length_195790_cov_13.1745_ID_5918-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_17_length_195790_cov_13.1745_ID_5918-processed-gene-0.97&CDS=1-1908
3240	OG0003240	YPR066W	augustus_masked-NODE_101_length_8226_cov_13.5854_ID_9633-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_101_length_8226_cov_13.5854_ID_9633-processed-gene-0.13&CDS=1-1233
3241	OG0003241	YPR067W	genemark-NODE_57_length_64012_cov_18.7946_ID_7270-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_57_length_64012_cov_18.7946_ID_7270-processed-gene-0.8&CDS=1-546
3242	OG0003242	YPR073C	augustus_masked-NODE_22_length_175399_cov_17.6135_ID_4084-processed-gene-0.201-mRNA-1_1&gene=augustus_masked-NODE_22_length_175399_cov_17.6135_ID_4084-processed-gene-0.201&CDS=1-480
3243	OG0003243	YPR074C	augustus_masked-NODE_28_length_135086_cov_16.4496_ID_5646-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_28_length_135086_cov_16.4496_ID_5646-processed-gene-0.87&CDS=1-2028
3244	OG0003244	YPR082C	augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-2.205-mRNA-1_1&gene=augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-2.205&CDS=1-810
3245	OG0003245	YPR084W	maker-NODE_22_length_175399_cov_17.6135_ID_4084-snap-gene-0.256-mRNA-1_1&gene=maker-NODE_22_length_175399_cov_17.6135_ID_4084-snap-gene-0.256&CDS=1-2469
3246	OG0003246	YPR085C	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-0.113&CDS=1-1383
3247	OG0003247	YPR086W	augustus_masked-NODE_22_length_175399_cov_17.6135_ID_4084-processed-gene-0.185-mRNA-1_1&gene=augustus_masked-NODE_22_length_175399_cov_17.6135_ID_4084-processed-gene-0.185&CDS=1-1020
3248	OG0003248	YPR088C	augustus_masked-NODE_21_length_183206_cov_15.8523_ID_4214-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-NODE_21_length_183206_cov_15.8523_ID_4214-processed-gene-0.192&CDS=1-1581
3249	OG0003249	YPR089W	augustus_masked-NODE_75_length_31043_cov_16.7754_ID_7635-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_75_length_31043_cov_16.7754_ID_7635-processed-gene-0.5&CDS=1-2448
3250	OG0003250	YPR091C	augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-NODE_6_length_345093_cov_18.5582_ID_5167-processed-gene-2.111&CDS=1-2583
3251	OG0003251	YPR095C	genemark-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.91-mRNA-1_1&gene=genemark-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.91&CDS=1-4026
3252	OG0003252	YPR097W	augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_15_length_209250_cov_20.7183_ID_3273-processed-gene-1.116&CDS=1-3801
3253	OG0003253	YPR098C	augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.219-mRNA-1_1&gene=augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.219&CDS=1-483
3254	OG0003254	YPR100W	augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.218-mRNA-1_1&gene=augustus_masked-NODE_20_length_185409_cov_13.3471_ID_6310-processed-gene-0.218&CDS=1-447
3255	OG0003255	YPR103W	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.106&CDS=1-855
3256	OG0003256	YPR104C	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.81-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.81&CDS=1-3864
3257	OG0003257	YPR105C	genemark-NODE_42_length_92651_cov_18.7474_ID_6387-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_42_length_92651_cov_18.7474_ID_6387-processed-gene-0.74&CDS=1-2799
3258	OG0003258	YPR106W	snap_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.137-mRNA-1_1&gene=snap_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-5.137&CDS=1-1752
3259	OG0003259	YPR107C	augustus_masked-NODE_74_length_31335_cov_23.545_ID_11773-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_74_length_31335_cov_23.545_ID_11773-processed-gene-0.1&CDS=1-1221
3260	OG0003260	YPR108W	augustus_masked-NODE_62_length_60072_cov_17.9103_ID_8360-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_62_length_60072_cov_17.9103_ID_8360-processed-gene-0.79&CDS=1-1194
3261	OG0003261	YPR110C	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-1.53&CDS=1-1011
3262	OG0003262	YPR112C	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-0.35&CDS=1-2673
3263	OG0003263	YPR114W	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.85&CDS=1-894
3264	OG0003264	YPR118W	augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-NODE_32_length_126459_cov_15.3937_ID_4335-processed-gene-0.164&CDS=1-1284
3265	OG0003265	YPR122W	augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.114&CDS=1-3507
3266	OG0003266	YPR125W	augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_3_length_481115_cov_15.4763_ID_3968-processed-gene-1.54&CDS=1-1335
3267	OG0003267	YPR129W	augustus_masked-NODE_17_length_195790_cov_13.1745_ID_5918-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_17_length_195790_cov_13.1745_ID_5918-processed-gene-0.133&CDS=1-954
3268	OG0003268	YPR131C	augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.92&CDS=1-567
3269	OG0003269	YPR133C	augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_8_length_275204_cov_14.4756_ID_3711-processed-gene-1.122&CDS=1-1272
3270	OG0003270	YPR135W	augustus_masked-NODE_17_length_195790_cov_13.1745_ID_5918-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-NODE_17_length_195790_cov_13.1745_ID_5918-processed-gene-0.136&CDS=1-2826
3271	OG0003271	YPR137W	augustus_masked-NODE_17_length_195790_cov_13.1745_ID_5918-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_17_length_195790_cov_13.1745_ID_5918-processed-gene-0.96&CDS=1-1698
3272	OG0003272	YPR139C	augustus_masked-NODE_14_length_212763_cov_20.3796_ID_11122-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_14_length_212763_cov_20.3796_ID_11122-processed-gene-1.69&CDS=1-954
3273	OG0003273	YPR140W	augustus_masked-NODE_25_length_143683_cov_16.1942_ID_3337-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_25_length_143683_cov_16.1942_ID_3337-processed-gene-0.33&CDS=1-1209
3274	OG0003274	YPR141C	augustus_masked-NODE_35_length_117960_cov_16.3558_ID_6540-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_35_length_117960_cov_16.3558_ID_6540-processed-gene-0.24&CDS=1-2037
3275	OG0003275	YPR143W	augustus_masked-NODE_36_length_112574_cov_17.3785_ID_4914-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_36_length_112574_cov_17.3785_ID_4914-processed-gene-0.81&CDS=1-750
3276	OG0003276	YPR144C	augustus_masked-NODE_40_length_94384_cov_15.683_ID_6884-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_40_length_94384_cov_15.683_ID_6884-processed-gene-0.2&CDS=1-1596
3277	OG0003277	YPR145W	augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_18_length_188892_cov_15.7508_ID_5326-processed-gene-0.121&CDS=1-1719
3278	OG0003278	YPR155C	augustus_masked-NODE_24_length_149241_cov_17.0227_ID_4700-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-NODE_24_length_149241_cov_17.0227_ID_4700-processed-gene-0.164&CDS=1-2025
3279	OG0003279	YPR159W	augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_7_length_284069_cov_18.2518_ID_6949-processed-gene-1.31&CDS=1-2028
3280	OG0003280	YPR160W	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-3.57-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-3.57&CDS=1-2586
3281	OG0003281	YPR161C	augustus_masked-NODE_57_length_64012_cov_18.7946_ID_7270-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_57_length_64012_cov_18.7946_ID_7270-processed-gene-0.43&CDS=1-1896
3282	OG0003282	YPR162C	augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.30&CDS=1-1581
3283	OG0003283	YPR165W	augustus_masked-NODE_13_length_217194_cov_15.3271_ID_4613-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_13_length_217194_cov_15.3271_ID_4613-processed-gene-1.33&CDS=1-594
3284	OG0003284	YPR166C	genemark-NODE_38_length_100807_cov_14.8008_ID_3936-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_38_length_100807_cov_14.8008_ID_3936-processed-gene-0.3&CDS=1-387
3285	OG0003285	YPR167C	augustus_masked-NODE_13_length_217194_cov_15.3271_ID_4613-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_13_length_217194_cov_15.3271_ID_4613-processed-gene-1.34&CDS=1-750
3286	OG0003286	YPR168W	augustus_masked-NODE_13_length_217194_cov_15.3271_ID_4613-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_13_length_217194_cov_15.3271_ID_4613-processed-gene-1.9&CDS=1-408
3287	OG0003287	YPR169W	augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-4.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_601386_cov_16.6954_ID_7452-processed-gene-4.115&CDS=1-1638
3288	OG0003288	YPR175W	augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.41&CDS=1-2196
3289	OG0003289	YPR176C	augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_26_length_141271_cov_17.1813_ID_4286-processed-gene-0.11&CDS=1-963
3290	OG0003290	YPR178W	augustus_masked-NODE_58_length_60429_cov_17.2087_ID_5852-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_58_length_60429_cov_17.2087_ID_5852-processed-gene-0.15&CDS=1-1254
3291	OG0003291	YPR179C	augustus_masked-NODE_58_length_60429_cov_17.2087_ID_5852-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_58_length_60429_cov_17.2087_ID_5852-processed-gene-0.14&CDS=1-2019
3292	OG0003292	YPR180W	augustus_masked-NODE_58_length_60429_cov_17.2087_ID_5852-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_58_length_60429_cov_17.2087_ID_5852-processed-gene-0.4&CDS=1-1053
3293	OG0003293	YPR181C	augustus_masked-NODE_41_length_94344_cov_34.6904_ID_3793-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_41_length_94344_cov_34.6904_ID_3793-processed-gene-0.65&CDS=1-2349
3294	OG0003294	YPR182W	augustus_masked-NODE_42_length_92651_cov_18.7474_ID_6387-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_42_length_92651_cov_18.7474_ID_6387-processed-gene-0.31&CDS=1-276
3295	OG0003295	YPR183W	augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_5_length_348002_cov_16.5598_ID_11580-processed-gene-0.84&CDS=1-717
