	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034613_Saturnispora_serradocipensis
2670	OG0002670	YNR058W	genemark-flattened_line_219-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_219-processed-gene-0.2&CDS=1-1311
2671	OG0002671	YOL001W	genemark-flattened_line_28-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.78&CDS=1-879
2672	OG0002672	YOL002C	genemark-flattened_line_64-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.74&CDS=1-1080
2673	OG0002673	YOL003C	genemark-flattened_line_30-processed-gene-0.202-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.202&CDS=1-1104
2674	OG0002674	YOL004W	maker-flattened_line_30-augustus-gene-0.243-mRNA-1_1&gene=maker-flattened_line_30-augustus-gene-0.243&CDS=1-4647
2675	OG0002675	YOL005C	genemark-flattened_line_30-processed-gene-0.201-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.201&CDS=1-372
2676	OG0002676	YOL006C	genemark-flattened_line_70-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.11&CDS=1-2154
2677	OG0002677	YOL008W	genemark-flattened_line_122-processed-gene-0.42-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.42&CDS=1-600
2678	OG0002678	YOL009C	maker-flattened_line_50-snap-gene-0.195-mRNA-1_1&gene=maker-flattened_line_50-snap-gene-0.195&CDS=1-978
2679	OG0002679	YOL010W	genemark-flattened_line_122-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.44&CDS=1-1086
2680	OG0002680	YOL012C	genemark-flattened_line_0-processed-gene-10.212-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-10.212&CDS=1-402
2681	OG0002681	YOL013C	genemark-flattened_line_0-processed-gene-10.179-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-10.179&CDS=1-1929
2682	OG0002682	YOL018C	genemark-flattened_line_0-processed-gene-1.1-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.1&CDS=1-1185
2683	OG0002683	YOL019W	genemark-flattened_line_0-processed-gene-1.6-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.6&CDS=1-1500
2684	OG0002684	YOL021C	genemark-flattened_line_6-processed-gene-1.144-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.144&CDS=1-2940
2685	OG0002685	YOL022C	augustus_masked-flattened_line_30-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.153&CDS=1-2244
2686	OG0002686	YOL023W	maker-flattened_line_8-augustus-gene-1.66-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-1.66&CDS=1-3972
2687	OG0002687	YOL030W	augustus_masked-flattened_line_4-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.135&CDS=1-1374
2688	OG0002688	YOL031C	augustus_masked-flattened_line_2-processed-gene-6.84-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.84&CDS=1-1719
2689	OG0002689	YOL033W	genemark-flattened_line_32-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.32&CDS=1-1668
2690	OG0002690	YOL034W	genemark-flattened_line_2-processed-gene-4.53-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.53&CDS=1-3297
2691	OG0002691	YOL038W	snap_masked-flattened_line_2-processed-gene-8.59-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-8.59&CDS=1-759
2692	OG0002692	YOL039W	maker-flattened_line_0-augustus-gene-4.96-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-4.96&CDS=1-345
2693	OG0002693	YOL040C	genemark-flattened_line_0-processed-gene-4.149-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.149&CDS=1-420
2694	OG0002694	YOL042W	genemark-flattened_line_2-processed-gene-6.150-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.150&CDS=1-1197
2695	OG0002695	YOL048C	genemark-flattened_line_26-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.52&CDS=1-495
2696	OG0002696	YOL049W	genemark-flattened_line_0-processed-gene-9.28-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.28&CDS=1-1452
2697	OG0002697	YOL052C	genemark-flattened_line_28-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.16&CDS=1-1131
2698	OG0002698	YOL054W	snap_masked-flattened_line_126-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_126-processed-gene-0.47&CDS=1-1377
2699	OG0002699	YOL057W	genemark-flattened_line_4-processed-gene-3.209-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.209&CDS=1-2073
2700	OG0002700	YOL058W	genemark-flattened_line_8-processed-gene-1.16-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.16&CDS=1-1245
2701	OG0002701	YOL063C	snap_masked-flattened_line_2-processed-gene-1.60-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.60&CDS=1-1953
2702	OG0002702	YOL065C	augustus_masked-flattened_line_56-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.27&CDS=1-1014
2703	OG0002703	YOL066C	genemark-flattened_line_46-processed-gene-0.210-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.210&CDS=1-1659
2704	OG0002704	YOL067C	genemark-flattened_line_26-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.56&CDS=1-303
2705	OG0002705	YOL069W	genemark-flattened_line_16-processed-gene-0.138-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.138&CDS=1-1356
2706	OG0002706	YOL070C	snap_masked-flattened_line_6-processed-gene-1.74-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.74&CDS=1-1512
2707	OG0002707	YOL072W	genemark-flattened_line_2-processed-gene-5.43-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.43&CDS=1-1374
2708	OG0002708	YOL073C	genemark-flattened_line_106-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_106-processed-gene-0.2&CDS=1-831
2709	OG0002709	YOL075C	maker-flattened_line_0-augustus-gene-10.256-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-10.256&CDS=1-6846
2710	OG0002710	YOL076W	snap_masked-flattened_line_46-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.79&CDS=1-2418
2711	OG0002711	YOL077C	genemark-flattened_line_12-processed-gene-1.3-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.3&CDS=1-894
2712	OG0002712	YOL077W-A	genemark-flattened_line_12-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.2&CDS=1-189
2713	OG0002713	YOL078W	genemark-flattened_line_12-processed-gene-0.84-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-0.84&CDS=1-2988
2714	OG0002714	YOL080C	genemark-flattened_line_54-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.28&CDS=1-738
2715	OG0002715	YOL087C	genemark-flattened_line_12-processed-gene-1.8-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.8&CDS=1-2907
2716	OG0002716	YOL090W	genemark-flattened_line_22-processed-gene-0.91-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.91&CDS=1-2910
2717	OG0002717	YOL093W	genemark-flattened_line_6-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.96&CDS=1-981
2718	OG0002718	YOL094C	genemark-flattened_line_26-processed-gene-0.6-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.6&CDS=1-972
2719	OG0002719	YOL095C	augustus_masked-flattened_line_18-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.104&CDS=1-2004
2720	OG0002720	YOL096C	genemark-flattened_line_28-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.48&CDS=1-906
2721	OG0002721	YOL097C	genemark-flattened_line_46-processed-gene-0.192-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.192&CDS=1-1284
2722	OG0002722	YOL098C	genemark-flattened_line_22-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.80&CDS=1-3165
2723	OG0002723	YOL102C	genemark-flattened_line_66-processed-gene-0.88-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.88&CDS=1-666
2724	OG0002724	YOL107W	genemark-flattened_line_16-processed-gene-0.115-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.115&CDS=1-1065
2725	OG0002725	YOL108C	snap_masked-flattened_line_16-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.52&CDS=1-216
2726	OG0002726	YOL123W	genemark-flattened_line_106-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_106-processed-gene-0.4&CDS=1-1623
2727	OG0002727	YOL124C	genemark-flattened_line_106-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_106-processed-gene-0.19&CDS=1-1332
2728	OG0002728	YOL125W	genemark-flattened_line_108-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_108-processed-gene-0.1&CDS=1-1479
2729	OG0002729	YOL127W	genemark-flattened_line_12-processed-gene-1.75-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.75&CDS=1-423
2730	OG0002730	YOL129W	maker-flattened_line_6-snap-gene-0.133-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-0.133&CDS=1-1506
2731	OG0002731	YOL135C	genemark-flattened_line_2-processed-gene-7.36-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-7.36&CDS=1-738
2732	OG0002732	YOL136C	maker-flattened_line_30-augustus-gene-0.250-mRNA-1_1&gene=maker-flattened_line_30-augustus-gene-0.250&CDS=1-2094
2733	OG0002733	YOL137W	snap_masked-flattened_line_56-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.70&CDS=1-1446
2734	OG0002734	YOL138C	genemark-flattened_line_0-processed-gene-2.147-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.147&CDS=1-3132
2735	OG0002735	YOL139C	genemark-flattened_line_24-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.24&CDS=1-624
2736	OG0002736	YOL140W	genemark-flattened_line_24-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.22&CDS=1-1281
2737	OG0002737	YOL141W	augustus_masked-flattened_line_40-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.124&CDS=1-2724
2738	OG0002738	YOL142W	genemark-flattened_line_40-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.51&CDS=1-723
2739	OG0002739	YOL143C	genemark-flattened_line_16-processed-gene-1.61-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.61&CDS=1-483
2740	OG0002740	YOL144W	genemark-flattened_line_177-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_177-processed-gene-0.1&CDS=1-1677
2741	OG0002741	YOL145C	genemark-flattened_line_177-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_177-processed-gene-0.2&CDS=1-3291
2742	OG0002742	YOL146W	augustus_masked-flattened_line_10-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.60&CDS=1-621
2743	OG0002743	YOL147C	snap_masked-flattened_line_4-processed-gene-1.18-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.18&CDS=1-636
2744	OG0002744	YOL148C	augustus_masked-flattened_line_24-processed-gene-0.190-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.190&CDS=1-1893
2745	OG0002745	YOL149W	genemark-flattened_line_24-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.52&CDS=1-663
2746	OG0002746	YOL152W	genemark-flattened_line_4-processed-gene-3.187-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.187&CDS=1-1911
2747	OG0002747	YOR001W	genemark-flattened_line_22-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.96&CDS=1-2454
2748	OG0002748	YOR002W	maker-flattened_line_0-snap-gene-1.142-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-1.142&CDS=1-2649
2749	OG0002749	YOR004W	genemark-flattened_line_134-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_134-processed-gene-0.3&CDS=1-810
2750	OG0002750	YOR006C	genemark-flattened_line_8-processed-gene-1.45-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.45&CDS=1-879
2751	OG0002751	YOR007C	genemark-flattened_line_8-processed-gene-1.46-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.46&CDS=1-999
2752	OG0002752	YOR008C	genemark-flattened_line_0-processed-gene-9.19-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.19&CDS=1-1065
2753	OG0002753	YOR014W	genemark-flattened_line_8-processed-gene-2.17-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.17&CDS=1-1857
2754	OG0002754	YOR017W	augustus_masked-flattened_line_4-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.136&CDS=1-2190
2755	OG0002755	YOR020C	genemark-flattened_line_26-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.33&CDS=1-312
2756	OG0002756	YOR021C	genemark-flattened_line_10-processed-gene-1.94-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.94&CDS=1-612
2757	OG0002757	YOR022C	genemark-flattened_line_26-processed-gene-0.91-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.91&CDS=1-2058
2758	OG0002758	YOR025W	genemark-flattened_line_36-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.61&CDS=1-1185
2759	OG0002759	YOR026W	augustus_masked-flattened_line_173-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_173-processed-gene-0.8&CDS=1-918
2760	OG0002760	YOR027W	genemark-flattened_line_10-processed-gene-1.124-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.124&CDS=1-1713
2761	OG0002761	YOR032C	augustus_masked-flattened_line_46-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.11&CDS=1-1344
2762	OG0002762	YOR035C	augustus_masked-flattened_line_16-processed-gene-1.182-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.182&CDS=1-1974
2763	OG0002763	YOR036W	augustus_masked-flattened_line_90-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.70&CDS=1-774
2764	OG0002764	YOR037W	genemark-flattened_line_90-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.22&CDS=1-1578
2765	OG0002765	YOR038C	genemark-flattened_line_90-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.33&CDS=1-3036
2766	OG0002766	YOR039W	genemark-flattened_line_90-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.19&CDS=1-783
2767	OG0002767	YOR042W	genemark-flattened_line_40-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.1&CDS=1-978
2768	OG0002768	YOR043W	augustus_masked-flattened_line_6-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.37&CDS=1-1941
2769	OG0002769	YOR046C	genemark-flattened_line_88-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_88-processed-gene-0.61&CDS=1-1419
2770	OG0002770	YOR048C	genemark-flattened_line_40-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.53&CDS=1-2865
2771	OG0002771	YOR051C	genemark-flattened_line_8-processed-gene-1.24-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.24&CDS=1-1176
2772	OG0002772	YOR052C	genemark-flattened_line_84-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.95&CDS=1-585
2773	OG0002773	YOR056C	genemark-flattened_line_124-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_124-processed-gene-0.15&CDS=1-1326
2774	OG0002774	YOR057W	augustus_masked-flattened_line_124-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.38&CDS=1-1140
2775	OG0002775	YOR058C	augustus_masked-flattened_line_124-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.37&CDS=1-2664
2776	OG0002776	YOR059C	genemark-flattened_line_86-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_86-processed-gene-0.90&CDS=1-1485
2777	OG0002777	YOR061W	genemark-flattened_line_38-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.53&CDS=1-1002
2778	OG0002778	YOR063W	genemark-flattened_line_2-processed-gene-6.114-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.114&CDS=1-1161
2779	OG0002779	YOR064C	genemark-flattened_line_197-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_197-processed-gene-0.8&CDS=1-795
2780	OG0002780	YOR065W	genemark-flattened_line_14-processed-gene-1.192-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.192&CDS=1-897
2781	OG0002781	YOR067C	genemark-flattened_line_34-processed-gene-0.234-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.234&CDS=1-1638
2782	OG0002782	YOR069W	genemark-flattened_line_46-processed-gene-0.194-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.194&CDS=1-1989
2783	OG0002783	YOR070C	augustus_masked-flattened_line_24-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.129&CDS=1-1701
2784	OG0002784	YOR074C	genemark-flattened_line_14-processed-gene-1.238-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.238&CDS=1-888
2785	OG0002785	YOR077W	genemark-flattened_line_28-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.80&CDS=1-756
2786	OG0002786	YOR079C	genemark-flattened_line_0-processed-gene-1.0-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.0&CDS=1-834
2787	OG0002787	YOR085W	genemark-flattened_line_2-processed-gene-5.40-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.40&CDS=1-939
2788	OG0002788	YOR087W	genemark-flattened_line_145-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_145-processed-gene-0.4&CDS=1-1941
2789	OG0002789	YOR090C	genemark-flattened_line_6-processed-gene-3.81-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.81&CDS=1-1734
2790	OG0002790	YOR091W	augustus_masked-flattened_line_6-processed-gene-3.128-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.128&CDS=1-1062
2791	OG0002791	YOR093C	genemark-flattened_line_8-processed-gene-1.48-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.48&CDS=1-4578
2792	OG0002792	YOR095C	genemark-flattened_line_104-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.4&CDS=1-723
2793	OG0002793	YOR099W	maker-flattened_line_82-snap-gene-0.25-mRNA-1_1&gene=maker-flattened_line_82-snap-gene-0.25&CDS=1-2199
2794	OG0002794	YOR100C	genemark-flattened_line_26-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.78&CDS=1-837
2795	OG0002795	YOR103C	snap_masked-flattened_line_42-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.80&CDS=1-375
2796	OG0002796	YOR112W	snap_masked-flattened_line_14-processed-gene-1.35-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.35&CDS=1-1989
2797	OG0002797	YOR113W	snap_masked-flattened_line_2-processed-gene-6.21-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-6.21&CDS=1-2178
2798	OG0002798	YOR116C	genemark-flattened_line_58-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.7&CDS=1-4410
2799	OG0002799	YOR117W	genemark-flattened_line_58-processed-gene-0.5-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.5&CDS=1-1287
2800	OG0002800	YOR118W	snap_masked-flattened_line_116-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_116-processed-gene-0.23&CDS=1-1584
2801	OG0002801	YOR119C	genemark-flattened_line_116-processed-gene-0.6-mRNA-1_1&gene=genemark-flattened_line_116-processed-gene-0.6&CDS=1-1302
2802	OG0002802	YOR122C	genemark-flattened_line_0-processed-gene-10.195-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-10.195&CDS=1-378
2803	OG0002803	YOR123C	genemark-flattened_line_0-processed-gene-10.242-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-10.242&CDS=1-1245
2804	OG0002804	YOR124C	genemark-flattened_line_0-processed-gene-10.237-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-10.237&CDS=1-3993
2805	OG0002805	YOR125C	genemark-flattened_line_54-processed-gene-0.37-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.37&CDS=1-636
2806	OG0002806	YOR126C	genemark-flattened_line_8-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.40&CDS=1-774
2807	OG0002807	YOR128C	genemark-flattened_line_120-processed-gene-0.42-mRNA-1_1&gene=genemark-flattened_line_120-processed-gene-0.42&CDS=1-1680
2808	OG0002808	YOR130C	augustus_masked-flattened_line_48-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.141&CDS=1-906
2809	OG0002809	YOR131C	genemark-flattened_line_8-processed-gene-2.23-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.23&CDS=1-780
2810	OG0002810	YOR136W	genemark-flattened_line_98-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_98-processed-gene-0.81&CDS=1-1092
2811	OG0002811	YOR141C	snap_masked-flattened_line_4-processed-gene-3.33-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.33&CDS=1-2376
