	OrthologID	Saccharomyces_cerevisiae	Torulaspora_delbrueckii
3771	OG0003771	YPL145C	snap_masked-scaffold_1-processed-gene-10.22-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-10.22&CDS=1-1311
3772	OG0003772	YPL146C	snap_masked-scaffold_1-processed-gene-10.23-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-10.23&CDS=1-1332
3773	OG0003773	YPL147W	augustus_masked-scaffold_1-processed-gene-10.96-mRNA-1_1&gene=augustus_masked-scaffold_1-processed-gene-10.96&CDS=1-2616
3774	OG0003774	YPL149W	snap_masked-scaffold_1-processed-gene-10.50-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-10.50&CDS=1-888
3775	OG0003775	YPL150W	snap_masked-scaffold_1-processed-gene-10.51-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-10.51&CDS=1-2583
3776	OG0003776	YPL151C	snap_masked-scaffold_1-processed-gene-11.0-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.0&CDS=1-1302
3777	OG0003777	YPL152W	maker-scaffold_1-snap-gene-10.110-mRNA-1_1&gene=maker-scaffold_1-snap-gene-10.110&CDS=1-2454
3778	OG0003778	YPL153C	maker-scaffold_1-augustus-gene-11.110-mRNA-1_1&gene=maker-scaffold_1-augustus-gene-11.110&CDS=1-5691
3779	OG0003779	YPL157W	snap_masked-scaffold_1-processed-gene-11.7-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.7&CDS=1-903
3780	OG0003780	YPL159C	augustus_masked-scaffold_1-processed-gene-11.60-mRNA-1_1&gene=augustus_masked-scaffold_1-processed-gene-11.60&CDS=1-2289
3781	OG0003781	YPL160W	maker-scaffold_1-augustus-gene-11.112-mRNA-1_1&gene=maker-scaffold_1-augustus-gene-11.112&CDS=1-4263
3782	OG0003782	YPL161C	snap_masked-scaffold_1-processed-gene-11.9-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.9&CDS=1-1815
3783	OG0003783	YPL162C	snap_masked-scaffold_1-processed-gene-11.10-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.10&CDS=1-840
3784	OG0003784	YPL164C	snap_masked-scaffold_1-processed-gene-11.12-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.12&CDS=1-2166
3785	OG0003785	YPL165C	genemark-scaffold_1-processed-gene-11.130-mRNA-1_1&gene=genemark-scaffold_1-processed-gene-11.130&CDS=1-978
3786	OG0003786	YPL166W	snap_masked-scaffold_1-processed-gene-11.38-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.38&CDS=1-588
3787	OG0003787	YPL167C	snap_masked-scaffold_1-processed-gene-11.13-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.13&CDS=1-4458
3788	OG0003788	YPL168W	snap_masked-scaffold_1-processed-gene-11.39-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.39&CDS=1-1221
3789	OG0003789	YPL169C	snap_masked-scaffold_1-processed-gene-11.16-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.16&CDS=1-1824
3790	OG0003790	YPL170W	snap_masked-scaffold_1-processed-gene-11.41-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.41&CDS=1-474
3791	OG0003791	YPL173W	augustus_masked-scaffold_1-processed-gene-11.74-mRNA-1_1&gene=augustus_masked-scaffold_1-processed-gene-11.74&CDS=1-1395
3792	OG0003792	YPL174C	snap_masked-scaffold_1-processed-gene-11.43-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.43&CDS=1-2163
3793	OG0003793	YPL175W	snap_masked-scaffold_1-processed-gene-11.18-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.18&CDS=1-1299
3794	OG0003794	YPL177C	snap_masked-scaffold_6-processed-gene-3.79-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.79&CDS=1-768
3795	OG0003795	YPL178W	snap_masked-scaffold_6-processed-gene-3.57-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.57&CDS=1-657
3796	OG0003796	YPL180W	snap_masked-scaffold_6-processed-gene-3.77-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.77&CDS=1-2127
3797	OG0003797	YPL181W	snap_masked-scaffold_6-processed-gene-3.78-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.78&CDS=1-1299
3798	OG0003798	YPL183C	snap_masked-scaffold_6-processed-gene-3.76-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.76&CDS=1-3012
3799	OG0003799	YPL184C	snap_masked-scaffold_7-processed-gene-3.39-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.39&CDS=1-1752
3800	OG0003800	YPL186C	snap_masked-scaffold_7-processed-gene-3.38-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.38&CDS=1-594
3801	OG0003801	YPL188W	snap_masked-scaffold_7-processed-gene-3.14-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.14&CDS=1-1266
3802	OG0003802	YPL190C	snap_masked-scaffold_7-processed-gene-3.33-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.33&CDS=1-2172
3803	OG0003803	YPL193W	augustus_masked-scaffold_7-processed-gene-3.60-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.60&CDS=1-873
3804	OG0003804	YPL194W	snap_masked-scaffold_7-processed-gene-3.6-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.6&CDS=1-1668
3805	OG0003805	YPL195W	snap_masked-scaffold_7-processed-gene-3.5-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.5&CDS=1-2817
3806	OG0003806	YPL196W	snap_masked-scaffold_7-processed-gene-3.4-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.4&CDS=1-810
3807	OG0003807	YPL199C	snap_masked-scaffold_5-processed-gene-9.134-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.134&CDS=1-780
3808	OG0003808	YPL201C	snap_masked-scaffold_5-processed-gene-9.136-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.136&CDS=1-1104
3809	OG0003809	YPL204W	snap_masked-scaffold_5-processed-gene-9.185-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.185&CDS=1-1470
3810	OG0003810	YPL206C	augustus_masked-scaffold_5-processed-gene-9.241-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-9.241&CDS=1-2304
3811	OG0003811	YPL207W	snap_masked-scaffold_5-processed-gene-9.187-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.187&CDS=1-2283
3812	OG0003812	YPL208W	snap_masked-scaffold_5-processed-gene-9.188-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.188&CDS=1-1752
3813	OG0003813	YPL209C	snap_masked-scaffold_5-processed-gene-9.143-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.143&CDS=1-1122
3814	OG0003814	YPL210C	snap_masked-scaffold_5-processed-gene-9.144-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.144&CDS=1-1932
3815	OG0003815	YPL211W	snap_masked-scaffold_5-processed-gene-9.190-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.190&CDS=1-543
3816	OG0003816	YPL212C	augustus_masked-scaffold_5-processed-gene-9.245-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-9.245&CDS=1-2772
3817	OG0003817	YPL213W	snap_masked-scaffold_5-processed-gene-9.192-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.192&CDS=1-696
3818	OG0003818	YPL214C	snap_masked-scaffold_5-processed-gene-9.148-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.148&CDS=1-1617
3819	OG0003819	YPL217C	snap_masked-scaffold_5-processed-gene-9.149-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.149&CDS=1-3501
3820	OG0003820	YPL218W	augustus_masked-scaffold_5-processed-gene-9.291-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-9.291&CDS=1-1758
3821	OG0003821	YPL221W	snap_masked-scaffold_5-processed-gene-9.198-mRNA-1_1&gene=snap_masked-scaffold_5-processed-gene-9.198&CDS=1-2379
3822	OG0003822	YPL222W	augustus_masked-scaffold_6-processed-gene-3.17-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.17&CDS=1-2202
3823	OG0003823	YPL225W	snap_masked-scaffold_6-processed-gene-3.61-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.61&CDS=1-435
3824	OG0003824	YPL226W	snap_masked-scaffold_6-processed-gene-3.60-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.60&CDS=1-3540
3825	OG0003825	YPL227C	snap_masked-scaffold_6-processed-gene-3.81-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.81&CDS=1-1011
3826	OG0003826	YPL228W	snap_masked-scaffold_6-processed-gene-3.59-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.59&CDS=1-1392
3827	OG0003827	YPL229W	snap_masked-scaffold_6-processed-gene-3.58-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.58&CDS=1-504
3828	OG0003828	YPL233W	snap_masked-scaffold_1-processed-gene-11.53-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.53&CDS=1-624
3829	OG0003829	YPL234C	snap_masked-scaffold_1-processed-gene-11.31-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.31&CDS=1-489
3830	OG0003830	YPL235W	snap_masked-scaffold_1-processed-gene-11.54-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.54&CDS=1-1407
3831	OG0003831	YPL236C	snap_masked-scaffold_1-processed-gene-11.32-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.32&CDS=1-1116
3832	OG0003832	YPL237W	snap_masked-scaffold_1-processed-gene-11.55-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.55&CDS=1-846
3833	OG0003833	YPL239W	snap_masked-scaffold_1-processed-gene-11.56-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-11.56&CDS=1-600
3834	OG0003834	YPL241C	snap_masked-scaffold_1-processed-gene-12.2-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.2&CDS=1-810
3835	OG0003835	YPL242C	snap_masked-scaffold_1-processed-gene-12.3-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.3&CDS=1-4515
3836	OG0003836	YPL243W	snap_masked-scaffold_1-processed-gene-12.6-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.6&CDS=1-1722
3837	OG0003837	YPL244C	snap_masked-scaffold_1-processed-gene-12.4-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.4&CDS=1-1002
3838	OG0003838	YPL245W	snap_masked-scaffold_1-processed-gene-12.7-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.7&CDS=1-1332
3839	OG0003839	YPL246C	snap_masked-scaffold_1-processed-gene-12.8-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.8&CDS=1-801
3840	OG0003840	YPL247C	snap_masked-scaffold_1-processed-gene-12.9-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.9&CDS=1-1341
3841	OG0003841	YPL248C	augustus_masked-scaffold_5-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-0.33&CDS=1-1884
3842	OG0003842	YPL249C	snap_masked-scaffold_1-processed-gene-12.12-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.12&CDS=1-2766
3843	OG0003843	YPL250C	augustus_masked-scaffold_1-processed-gene-12.70-mRNA-1_1&gene=augustus_masked-scaffold_1-processed-gene-12.70&CDS=1-312
3844	OG0003844	YPL252C	snap_masked-scaffold_1-processed-gene-12.19-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.19&CDS=1-519
3845	OG0003845	YPL253C	augustus_masked-scaffold_1-processed-gene-12.73-mRNA-1_1&gene=augustus_masked-scaffold_1-processed-gene-12.73&CDS=1-1863
3846	OG0003846	YPL254W	snap_masked-scaffold_1-processed-gene-12.39-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.39&CDS=1-1314
3847	OG0003847	YPL255W	snap_masked-scaffold_1-processed-gene-12.40-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.40&CDS=1-1125
3848	OG0003848	YPL256C	snap_masked-scaffold_1-processed-gene-12.22-mRNA-1_1&gene=snap_masked-scaffold_1-processed-gene-12.22&CDS=1-1569
3849	OG0003849	YPL259C	snap_masked-scaffold_8-processed-gene-4.116-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.116&CDS=1-1326
3850	OG0003850	YPL260W	snap_masked-scaffold_8-processed-gene-4.90-mRNA-1_1&gene=snap_masked-scaffold_8-processed-gene-4.90&CDS=1-1761
3851	OG0003851	YPL262W	maker-scaffold_7-augustus-gene-8.5-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-8.5&CDS=1-1641
3852	OG0003852	YPL263C	snap_masked-scaffold_7-processed-gene-8.85-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-8.85&CDS=1-1899
3853	OG0003853	YPL266W	snap_masked-scaffold_7-processed-gene-8.92-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-8.92&CDS=1-957
3854	OG0003854	YPL267W	snap_masked-scaffold_7-processed-gene-8.91-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-8.91&CDS=1-651
3855	OG0003855	YPL268W	snap_masked-scaffold_7-processed-gene-8.90-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-8.90&CDS=1-2577
3856	OG0003856	YPL269W	snap_masked-scaffold_7-processed-gene-8.89-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-8.89&CDS=1-1719
3857	OG0003857	YPL272C	snap_masked-scaffold_7-processed-gene-8.121-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-8.121&CDS=1-1509
3858	OG0003858	YPR003C	maker-scaffold_3-augustus-gene-2.58-mRNA-1_1&gene=maker-scaffold_3-augustus-gene-2.58&CDS=1-3180
3859	OG0003859	YPR006C	snap_masked-scaffold_3-processed-gene-2.93-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-2.93&CDS=1-1668
3860	OG0003860	YPR007C	snap_masked-scaffold_3-processed-gene-2.94-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-2.94&CDS=1-1983
3861	OG0003861	YPR008W	genemark-scaffold_3-processed-gene-2.19-mRNA-1_1&gene=genemark-scaffold_3-processed-gene-2.19&CDS=1-1749
3862	OG0003862	YPR010C	snap_masked-scaffold_2-processed-gene-9.45-mRNA-1_1&gene=snap_masked-scaffold_2-processed-gene-9.45&CDS=1-3588
3863	OG0003863	YPR011C	maker-scaffold_2-augustus-gene-9.4-mRNA-1_1&gene=maker-scaffold_2-augustus-gene-9.4&CDS=1-1119
3864	OG0003864	YPR016C	snap_masked-scaffold_6-processed-gene-2.52-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-2.52&CDS=1-735
3865	OG0003865	YPR017C	snap_masked-scaffold_6-processed-gene-2.51-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-2.51&CDS=1-429
3866	OG0003866	YPR019W	maker-scaffold_6-augustus-gene-2.96-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-2.96&CDS=1-4749
3867	OG0003867	YPR021C	augustus_masked-scaffold_6-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.77&CDS=1-7020
3868	OG0003868	YPR024W	snap_masked-scaffold_3-processed-gene-5.50-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-5.50&CDS=1-2220
3869	OG0003869	YPR025C	snap_masked-scaffold_3-processed-gene-5.77-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-5.77&CDS=1-1092
3870	OG0003870	YPR026W	snap_masked-scaffold_3-processed-gene-5.51-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-5.51&CDS=1-3453
3871	OG0003871	YPR028W	snap_masked-scaffold_3-processed-gene-5.52-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-5.52&CDS=1-537
3872	OG0003872	YPR029C	snap_masked-scaffold_3-processed-gene-5.79-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-5.79&CDS=1-2472
3873	OG0003873	YPR033C	augustus_masked-scaffold_3-processed-gene-5.34-mRNA-1_1&gene=augustus_masked-scaffold_3-processed-gene-5.34&CDS=1-3009
3874	OG0003874	YPR035W	augustus_masked-scaffold_3-processed-gene-5.19-mRNA-1_1&gene=augustus_masked-scaffold_3-processed-gene-5.19&CDS=1-3720
3875	OG0003875	YPR037C	snap_masked-scaffold_3-processed-gene-5.86-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-5.86&CDS=1-588
3876	OG0003876	YPR040W	snap_masked-scaffold_3-processed-gene-5.65-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-5.65&CDS=1-1086
3877	OG0003877	YPR041W	snap_masked-scaffold_3-processed-gene-5.66-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-5.66&CDS=1-1227
3878	OG0003878	YPR045C	snap_masked-scaffold_3-processed-gene-6.58-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-6.58&CDS=1-1578
3879	OG0003879	YPR046W	snap_masked-scaffold_3-processed-gene-6.56-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-6.56&CDS=1-558
3880	OG0003880	YPR047W	snap_masked-scaffold_3-processed-gene-8.24-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-8.24&CDS=1-1395
3881	OG0003881	YPR048W	snap_masked-scaffold_3-processed-gene-8.25-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-8.25&CDS=1-1878
3882	OG0003882	YPR049C	snap_masked-scaffold_3-processed-gene-8.47-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-8.47&CDS=1-3366
3883	OG0003883	YPR051W	augustus_masked-scaffold_3-processed-gene-8.74-mRNA-1_1&gene=augustus_masked-scaffold_3-processed-gene-8.74&CDS=1-528
3884	OG0003884	YPR052C	snap_masked-scaffold_3-processed-gene-8.49-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-8.49&CDS=1-279
3885	OG0003885	YPR054W	snap_masked-scaffold_3-processed-gene-8.29-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-8.29&CDS=1-1308
3886	OG0003886	YPR056W	snap_masked-scaffold_3-processed-gene-8.34-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-8.34&CDS=1-975
3887	OG0003887	YPR057W	augustus_masked-scaffold_3-processed-gene-8.81-mRNA-1_1&gene=augustus_masked-scaffold_3-processed-gene-8.81&CDS=1-1056
3888	OG0003888	YPR058W	snap_masked-scaffold_3-processed-gene-8.36-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-8.36&CDS=1-915
3889	OG0003889	YPR060C	snap_masked-scaffold_3-processed-gene-8.55-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-8.55&CDS=1-774
3890	OG0003890	YPR061C	snap_masked-scaffold_3-processed-gene-9.128-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.128&CDS=1-912
3891	OG0003891	YPR062W	snap_masked-scaffold_3-processed-gene-9.123-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.123&CDS=1-459
3892	OG0003892	YPR065W	snap_masked-scaffold_3-processed-gene-9.124-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.124&CDS=1-618
3893	OG0003893	YPR066W	maker-scaffold_3-snap-gene-9.59-mRNA-1_1&gene=maker-scaffold_3-snap-gene-9.59&CDS=1-1524
3894	OG0003894	YPR067W	snap_masked-scaffold_3-processed-gene-9.126-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.126&CDS=1-549
3895	OG0003895	YPR068C	snap_masked-scaffold_3-processed-gene-9.154-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.154&CDS=1-1362
3896	OG0003896	YPR070W	snap_masked-scaffold_3-processed-gene-9.133-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.133&CDS=1-1536
3897	OG0003897	YPR072W	snap_masked-scaffold_3-processed-gene-9.135-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.135&CDS=1-1686
3898	OG0003898	YPR073C	snap_masked-scaffold_3-processed-gene-9.159-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.159&CDS=1-477
3899	OG0003899	YPR074C	snap_masked-scaffold_3-processed-gene-9.160-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.160&CDS=1-2040
3900	OG0003900	YPR075C	augustus_masked-scaffold_3-processed-gene-9.107-mRNA-1_1&gene=augustus_masked-scaffold_3-processed-gene-9.107&CDS=1-1050
3901	OG0003901	YPR079W	snap_masked-scaffold_3-processed-gene-9.137-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.137&CDS=1-945
3902	OG0003902	YPR083W	augustus_masked-scaffold_3-processed-gene-9.87-mRNA-1_1&gene=augustus_masked-scaffold_3-processed-gene-9.87&CDS=1-1200
3903	OG0003903	YPR084W	snap_masked-scaffold_3-processed-gene-9.142-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.142&CDS=1-1392
3904	OG0003904	YPR085C	maker-scaffold_3-augustus-gene-9.66-mRNA-1_1&gene=maker-scaffold_3-augustus-gene-9.66&CDS=1-2610
3905	OG0003905	YPR086W	snap_masked-scaffold_3-processed-gene-9.143-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.143&CDS=1-1068
3906	OG0003906	YPR088C	snap_masked-scaffold_3-processed-gene-9.169-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.169&CDS=1-1581
3907	OG0003907	YPR089W	snap_masked-scaffold_3-processed-gene-9.145-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.145&CDS=1-2349
3908	OG0003908	YPR091C	snap_masked-scaffold_3-processed-gene-9.172-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.172&CDS=1-2205
3909	OG0003909	YPR093C	snap_masked-scaffold_3-processed-gene-9.173-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.173&CDS=1-279
3910	OG0003910	YPR095C	snap_masked-scaffold_3-processed-gene-9.174-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.174&CDS=1-3147
3911	OG0003911	YPR097W	snap_masked-scaffold_3-processed-gene-9.150-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.150&CDS=1-2973
3912	OG0003912	YPR098C	maker-scaffold_3-snap-gene-9.63-mRNA-1_1&gene=maker-scaffold_3-snap-gene-9.63&CDS=1-483
3913	OG0003913	YPR100W	snap_masked-scaffold_3-processed-gene-9.152-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-9.152&CDS=1-420
3914	OG0003914	YPR101W	augustus_masked-scaffold_3-processed-gene-9.99-mRNA-1_1&gene=augustus_masked-scaffold_3-processed-gene-9.99&CDS=1-516
3915	OG0003915	YPR103W	snap_masked-scaffold_3-processed-gene-10.45-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-10.45&CDS=1-861
3916	OG0003916	YPR104C	snap_masked-scaffold_3-processed-gene-10.48-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-10.48&CDS=1-2586
3917	OG0003917	YPR105C	snap_masked-scaffold_3-processed-gene-10.49-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-10.49&CDS=1-2502
3918	OG0003918	YPR107C	snap_masked-scaffold_3-processed-gene-10.51-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-10.51&CDS=1-630
3919	OG0003919	YPR108W	snap_masked-scaffold_3-processed-gene-10.46-mRNA-1_1&gene=snap_masked-scaffold_3-processed-gene-10.46&CDS=1-1263
3920	OG0003920	YPR110C	snap_masked-scaffold_6-processed-gene-5.50-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-5.50&CDS=1-1005
3921	OG0003921	YPR112C	snap_masked-scaffold_6-processed-gene-5.51-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-5.51&CDS=1-2565
3922	OG0003922	YPR113W	genemark-scaffold_6-processed-gene-5.136-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-5.136&CDS=1-1524
3923	OG0003923	YPR116W	snap_masked-scaffold_6-processed-gene-6.50-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.50&CDS=1-834
3924	OG0003924	YPR117W	augustus_masked-scaffold_6-processed-gene-6.5-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.5&CDS=1-10272
3925	OG0003925	YPR118W	snap_masked-scaffold_6-processed-gene-6.59-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.59&CDS=1-1242
3926	OG0003926	YPR119W	snap_masked-scaffold_6-processed-gene-6.60-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.60&CDS=1-1428
3927	OG0003927	YPR120C	snap_masked-scaffold_6-processed-gene-6.91-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.91&CDS=1-1212
3928	OG0003928	YPR122W	snap_masked-scaffold_6-processed-gene-6.66-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.66&CDS=1-3510
3929	OG0003929	YPR124W	maker-scaffold_6-augustus-gene-6.0-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-6.0&CDS=1-1941
3930	OG0003930	YPR125W	snap_masked-scaffold_6-processed-gene-6.72-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.72&CDS=1-1278
3931	OG0003931	YPR127W	snap_masked-scaffold_6-processed-gene-6.73-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.73&CDS=1-1047
3932	OG0003932	YPR128C	snap_masked-scaffold_6-processed-gene-6.93-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.93&CDS=1-948
3933	OG0003933	YPR129W	snap_masked-scaffold_6-processed-gene-6.74-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.74&CDS=1-942
3934	OG0003934	YPR131C	snap_masked-scaffold_6-processed-gene-6.94-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.94&CDS=1-582
3935	OG0003935	YPR133C	snap_masked-scaffold_6-processed-gene-6.96-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-6.96&CDS=1-1074
