	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041822_Dipodascus_geniculatus
3063	OG0003063	YOR130C	augustus_masked-flattened_line_211-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_211-processed-gene-0.8&CDS=1-1728
3064	OG0003064	YOR131C	maker-flattened_line_66-snap-gene-0.142-mRNA-1_1&gene=maker-flattened_line_66-snap-gene-0.142&CDS=1-633
3065	OG0003065	YOR132W	genemark-flattened_line_78-processed-gene-0.139-mRNA-1_1&gene=genemark-flattened_line_78-processed-gene-0.139&CDS=1-1821
3066	OG0003066	YOR136W	genemark-flattened_line_6-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.72&CDS=1-1104
3067	OG0003067	YOR141C	genemark-flattened_line_20-processed-gene-0.94-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.94&CDS=1-1989
3068	OG0003068	YOR143C	genemark-flattened_line_0-processed-gene-6.74-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.74&CDS=1-831
3069	OG0003069	YOR145C	genemark-flattened_line_6-processed-gene-3.73-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.73&CDS=1-786
3070	OG0003070	YOR148C	augustus_masked-flattened_line_18-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.78&CDS=1-1050
3071	OG0003071	YOR149C	genemark-flattened_line_26-processed-gene-1.133-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.133&CDS=1-1791
3072	OG0003072	YOR150W	genemark-flattened_line_28-processed-gene-1.127-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.127&CDS=1-495
3073	OG0003073	YOR151C	genemark-flattened_line_8-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.2&CDS=1-3678
3074	OG0003074	YOR154W	snap_masked-flattened_line_100-processed-gene-0.61-mRNA-1_1&gene=snap_masked-flattened_line_100-processed-gene-0.61&CDS=1-2430
3075	OG0003075	YOR155C	genemark-flattened_line_88-processed-gene-0.92-mRNA-1_1&gene=genemark-flattened_line_88-processed-gene-0.92&CDS=1-1287
3076	OG0003076	YOR157C	genemark-flattened_line_116-processed-gene-0.71-mRNA-1_1&gene=genemark-flattened_line_116-processed-gene-0.71&CDS=1-801
3077	OG0003077	YOR160W	genemark-flattened_line_2-processed-gene-3.115-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-3.115&CDS=1-2817
3078	OG0003078	YOR161C	genemark-flattened_line_56-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.20&CDS=1-1611
3079	OG0003079	YOR163W	genemark-flattened_line_118-processed-gene-0.121-mRNA-1_1&gene=genemark-flattened_line_118-processed-gene-0.121&CDS=1-516
3080	OG0003080	YOR164C	genemark-flattened_line_48-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.45&CDS=1-918
3081	OG0003081	YOR165W	genemark-flattened_line_0-processed-gene-3.56-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.56&CDS=1-2460
3082	OG0003082	YOR166C	snap_masked-flattened_line_118-processed-gene-0.34-mRNA-1_1&gene=snap_masked-flattened_line_118-processed-gene-0.34&CDS=1-1095
3083	OG0003083	YOR168W	genemark-flattened_line_30-processed-gene-1.105-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.105&CDS=1-2418
3084	OG0003084	YOR174W	genemark-flattened_line_0-processed-gene-3.76-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.76&CDS=1-1029
3085	OG0003085	YOR175C	genemark-flattened_line_48-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.12&CDS=1-1731
3086	OG0003086	YOR176W	genemark-flattened_line_48-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.46&CDS=1-1203
3087	OG0003087	YOR181W	genemark-flattened_line_6-processed-gene-2.131-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.131&CDS=1-2229
3088	OG0003088	YOR184W	genemark-flattened_line_122-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.58&CDS=1-1173
3089	OG0003089	YOR187W	snap_masked-flattened_line_12-processed-gene-2.129-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.129&CDS=1-1212
3090	OG0003090	YOR194C	genemark-flattened_line_92-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_92-processed-gene-0.14&CDS=1-789
3091	OG0003091	YOR196C	genemark-flattened_line_46-processed-gene-0.104-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.104&CDS=1-1257
3092	OG0003092	YOR201C	maker-flattened_line_134-snap-gene-0.8-mRNA-1_1&gene=maker-flattened_line_134-snap-gene-0.8&CDS=1-1218
3093	OG0003093	YOR202W	genemark-flattened_line_134-processed-gene-0.107-mRNA-1_1&gene=genemark-flattened_line_134-processed-gene-0.107&CDS=1-660
3094	OG0003094	YOR205C	snap_masked-flattened_line_48-processed-gene-0.98-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.98&CDS=1-1902
3095	OG0003095	YOR206W	genemark-flattened_line_56-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.67&CDS=1-2028
3096	OG0003096	YOR207C	genemark-flattened_line_48-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.61&CDS=1-3468
3097	OG0003097	YOR209C	genemark-flattened_line_66-processed-gene-0.77-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.77&CDS=1-1254
3098	OG0003098	YOR210W	maker-flattened_line_50-snap-gene-0.44-mRNA-1_1&gene=maker-flattened_line_50-snap-gene-0.44&CDS=1-261
3099	OG0003099	YOR211C	genemark-flattened_line_50-processed-gene-0.222-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.222&CDS=1-2766
3100	OG0003100	YOR212W	maker-flattened_line_22-augustus-gene-0.17-mRNA-1_1&gene=maker-flattened_line_22-augustus-gene-0.17&CDS=1-1164
3101	OG0003101	YOR222W	genemark-flattened_line_104-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.61&CDS=1-885
3102	OG0003102	YOR223W	genemark-flattened_line_40-processed-gene-0.63-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.63&CDS=1-690
3103	OG0003103	YOR224C	genemark-flattened_line_2-processed-gene-1.60-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.60&CDS=1-429
3104	OG0003104	YOR232W	genemark-flattened_line_42-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.22&CDS=1-672
3105	OG0003105	YOR236W	genemark-flattened_line_64-processed-gene-0.41-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.41&CDS=1-678
3106	OG0003106	YOR238W	genemark-flattened_line_32-processed-gene-1.36-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.36&CDS=1-984
3107	OG0003107	YOR239W	genemark-flattened_line_58-processed-gene-0.121-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.121&CDS=1-1128
3108	OG0003108	YOR241W	augustus_masked-flattened_line_58-processed-gene-0.241-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.241&CDS=1-1458
3109	OG0003109	YOR242C	snap_masked-flattened_line_102-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.132&CDS=1-963
3110	OG0003110	YOR243C	augustus_masked-flattened_line_2-processed-gene-3.21-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.21&CDS=1-1974
3111	OG0003111	YOR244W	genemark-flattened_line_72-processed-gene-0.156-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.156&CDS=1-1350
3112	OG0003112	YOR245C	genemark-flattened_line_68-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.89&CDS=1-1320
3113	OG0003113	YOR250C	genemark-flattened_line_2-processed-gene-1.83-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.83&CDS=1-1407
3114	OG0003114	YOR252W	genemark-flattened_line_122-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.45&CDS=1-498
3115	OG0003115	YOR254C	genemark-flattened_line_4-processed-gene-3.112-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.112&CDS=1-1950
3116	OG0003116	YOR257W	genemark-flattened_line_30-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.46&CDS=1-588
3117	OG0003117	YOR259C	genemark-flattened_line_16-processed-gene-1.101-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.101&CDS=1-1239
3118	OG0003118	YOR260W	augustus_masked-flattened_line_58-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.184&CDS=1-1335
3119	OG0003119	YOR261C	genemark-flattened_line_16-processed-gene-1.142-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.142&CDS=1-1011
3120	OG0003120	YOR262W	genemark-flattened_line_122-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.46&CDS=1-1044
3121	OG0003121	YOR265W	genemark-flattened_line_16-processed-gene-1.114-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.114&CDS=1-306
3122	OG0003122	YOR269W	genemark-flattened_line_14-processed-gene-1.108-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.108&CDS=1-1434
3123	OG0003123	YOR271C	genemark-flattened_line_58-processed-gene-0.120-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.120&CDS=1-999
3124	OG0003124	YOR272W	genemark-flattened_line_62-processed-gene-0.94-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.94&CDS=1-1440
3125	OG0003125	YOR273C	genemark-flattened_line_106-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_106-processed-gene-0.60&CDS=1-1701
3126	OG0003126	YOR274W	genemark-flattened_line_16-processed-gene-1.118-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.118&CDS=1-1386
3127	OG0003127	YOR275C	genemark-flattened_line_16-processed-gene-1.117-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.117&CDS=1-2403
3128	OG0003128	YOR278W	genemark-flattened_line_26-processed-gene-1.140-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.140&CDS=1-843
3129	OG0003129	YOR281C	genemark-flattened_line_74-processed-gene-0.211-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.211&CDS=1-738
3130	OG0003130	YOR283W	snap_masked-flattened_line_34-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.49&CDS=1-951
3131	OG0003131	YOR286W	augustus_masked-flattened_line_52-processed-gene-0.229-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.229&CDS=1-537
3132	OG0003132	YOR287C	genemark-flattened_line_52-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.30&CDS=1-684
3133	OG0003133	YOR288C	augustus_masked-flattened_line_52-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.191&CDS=1-744
3134	OG0003134	YOR289W	genemark-flattened_line_0-processed-gene-6.58-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.58&CDS=1-609
3135	OG0003135	YOR291W	genemark-flattened_line_98-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_98-processed-gene-0.86&CDS=1-4257
3136	OG0003136	YOR292C	genemark-flattened_line_162-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_162-processed-gene-0.18&CDS=1-762
3137	OG0003137	YOR294W	genemark-flattened_line_36-processed-gene-1.136-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.136&CDS=1-633
3138	OG0003138	YOR298C-A	genemark-flattened_line_152-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_152-processed-gene-0.18&CDS=1-447
3139	OG0003139	YOR303W	genemark-flattened_line_4-processed-gene-0.97-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.97&CDS=1-1341
3140	OG0003140	YOR307C	genemark-flattened_line_102-processed-gene-0.73-mRNA-1_1&gene=genemark-flattened_line_102-processed-gene-0.73&CDS=1-1011
3141	OG0003141	YOR310C	genemark-flattened_line_40-processed-gene-1.140-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-1.140&CDS=1-1545
3142	OG0003142	YOR311C	genemark-flattened_line_14-processed-gene-0.27-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.27&CDS=1-978
3143	OG0003143	YOR313C	snap_masked-flattened_line_14-processed-gene-0.101-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-0.101&CDS=1-969
3144	OG0003144	YOR319W	genemark-flattened_line_38-processed-gene-1.126-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.126&CDS=1-681
3145	OG0003145	YOR320C	snap_masked-flattened_line_4-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.43&CDS=1-1140
3146	OG0003146	YOR323C	genemark-flattened_line_68-processed-gene-0.102-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.102&CDS=1-1323
3147	OG0003147	YOR329C	snap_masked-flattened_line_6-processed-gene-3.44-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.44&CDS=1-2091
3148	OG0003148	YOR330C	snap_masked-flattened_line_6-processed-gene-3.16-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.16&CDS=1-3495
3149	OG0003149	YOR332W	genemark-flattened_line_78-processed-gene-0.121-mRNA-1_1&gene=genemark-flattened_line_78-processed-gene-0.121&CDS=1-666
3150	OG0003150	YOR335C	genemark-flattened_line_36-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.26&CDS=1-2859
3151	OG0003151	YOR336W	genemark-flattened_line_36-processed-gene-1.79-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.79&CDS=1-4395
3152	OG0003152	YOR339C	genemark-flattened_line_2-processed-gene-0.104-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.104&CDS=1-471
3153	OG0003153	YOR340C	genemark-flattened_line_46-processed-gene-0.127-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.127&CDS=1-924
3154	OG0003154	YOR341W	genemark-flattened_line_66-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.89&CDS=1-4923
3155	OG0003155	YOR346W	genemark-flattened_line_28-processed-gene-1.160-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.160&CDS=1-2802
3156	OG0003156	YOR349W	snap_masked-flattened_line_30-processed-gene-1.35-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-1.35&CDS=1-2967
3157	OG0003157	YOR351C	genemark-flattened_line_58-processed-gene-0.112-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.112&CDS=1-1458
3158	OG0003158	YOR352W	augustus_masked-flattened_line_58-processed-gene-0.227-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.227&CDS=1-786
3159	OG0003159	YOR353C	snap_masked-flattened_line_10-processed-gene-0.115-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.115&CDS=1-2598
3160	OG0003160	YOR356W	snap_masked-flattened_line_6-processed-gene-0.106-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.106&CDS=1-1920
3161	OG0003161	YOR357C	maker-flattened_line_124-augustus-gene-0.27-mRNA-1_1&gene=maker-flattened_line_124-augustus-gene-0.27&CDS=1-2136
3162	OG0003162	YOR358W	genemark-flattened_line_154-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_154-processed-gene-0.35&CDS=1-720
3163	OG0003163	YOR361C	genemark-flattened_line_158-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_158-processed-gene-0.61&CDS=1-2136
3164	OG0003164	YOR362C	genemark-flattened_line_132-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_132-processed-gene-0.90&CDS=1-762
3165	OG0003165	YOR367W	maker-flattened_line_6-augustus-gene-3.192-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-3.192&CDS=1-1428
3166	OG0003166	YOR369C	genemark-flattened_line_6-processed-gene-3.87-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.87&CDS=1-432
3167	OG0003167	YOR370C	maker-flattened_line_46-augustus-gene-0.261-mRNA-1_1&gene=maker-flattened_line_46-augustus-gene-0.261&CDS=1-1812
3168	OG0003168	YOR388C	genemark-flattened_line_164-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_164-processed-gene-0.0&CDS=1-1080
3169	OG0003169	YPL001W	genemark-flattened_line_46-processed-gene-0.145-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.145&CDS=1-1203
3170	OG0003170	YPL002C	genemark-flattened_line_102-processed-gene-0.116-mRNA-1_1&gene=genemark-flattened_line_102-processed-gene-0.116&CDS=1-738
3171	OG0003171	YPL003W	snap_masked-flattened_line_164-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_164-processed-gene-0.21&CDS=1-1560
3172	OG0003172	YPL006W	genemark-flattened_line_162-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_162-processed-gene-0.17&CDS=1-3897
3173	OG0003173	YPL008W	genemark-flattened_line_156-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_156-processed-gene-0.49&CDS=1-2502
3174	OG0003174	YPL009C	snap_masked-flattened_line_104-processed-gene-0.41-mRNA-1_1&gene=snap_masked-flattened_line_104-processed-gene-0.41&CDS=1-3348
3175	OG0003175	YPL010W	genemark-flattened_line_104-processed-gene-0.91-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.91&CDS=1-579
3176	OG0003176	YPL011C	genemark-flattened_line_104-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.67&CDS=1-570
3177	OG0003177	YPL012W	genemark-flattened_line_48-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.7&CDS=1-3741
3178	OG0003178	YPL013C	genemark-flattened_line_48-processed-gene-0.6-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.6&CDS=1-363
3179	OG0003179	YPL015C	genemark-flattened_line_0-processed-gene-6.80-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.80&CDS=1-1005
3180	OG0003180	YPL020C	genemark-flattened_line_42-processed-gene-1.190-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.190&CDS=1-1860
3181	OG0003181	YPL022W	genemark-flattened_line_136-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.81&CDS=1-3282
3182	OG0003182	YPL023C	genemark-flattened_line_136-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.68&CDS=1-1992
3183	OG0003183	YPL028W	genemark-flattened_line_54-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.108&CDS=1-1203
3184	OG0003184	YPL029W	genemark-flattened_line_54-processed-gene-0.103-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.103&CDS=1-2331
3185	OG0003185	YPL030W	genemark-flattened_line_62-processed-gene-0.128-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.128&CDS=1-1677
3186	OG0003186	YPL031C	snap_masked-flattened_line_68-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.25&CDS=1-939
3187	OG0003187	YPL040C	genemark-flattened_line_20-processed-gene-1.68-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.68&CDS=1-2901
3188	OG0003188	YPL041C	genemark-flattened_line_122-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_122-processed-gene-0.78&CDS=1-717
3189	OG0003189	YPL042C	genemark-flattened_line_12-processed-gene-0.69-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-0.69&CDS=1-1374
3190	OG0003190	YPL043W	maker-flattened_line_62-snap-gene-0.148-mRNA-1_1&gene=maker-flattened_line_62-snap-gene-0.148&CDS=1-4350
3191	OG0003191	YPL045W	genemark-flattened_line_0-processed-gene-9.80-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.80&CDS=1-2439
3192	OG0003192	YPL046C	genemark-flattened_line_0-processed-gene-9.65-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.65&CDS=1-303
3193	OG0003193	YPL047W	genemark-flattened_line_62-processed-gene-0.125-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.125&CDS=1-642
3194	OG0003194	YPL050C	genemark-flattened_line_44-processed-gene-1.75-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-1.75&CDS=1-1020
3195	OG0003195	YPL051W	genemark-flattened_line_94-processed-gene-0.217-mRNA-1_1&gene=genemark-flattened_line_94-processed-gene-0.217&CDS=1-603
3196	OG0003196	YPL054W	genemark-flattened_line_108-processed-gene-0.76-mRNA-1_1&gene=genemark-flattened_line_108-processed-gene-0.76&CDS=1-1119
3197	OG0003197	YPL059W	genemark-flattened_line_26-processed-gene-1.146-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.146&CDS=1-417
3198	OG0003198	YPL060W	genemark-flattened_line_38-processed-gene-1.136-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.136&CDS=1-1356
3199	OG0003199	YPL063W	genemark-flattened_line_64-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.26&CDS=1-1377
3200	OG0003200	YPL065W	genemark-flattened_line_90-processed-gene-0.149-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.149&CDS=1-672
3201	OG0003201	YPL066W	genemark-flattened_line_78-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_78-processed-gene-0.81&CDS=1-1218
3202	OG0003202	YPL067C	genemark-flattened_line_18-processed-gene-0.120-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.120&CDS=1-711
3203	OG0003203	YPL069C	genemark-flattened_line_60-processed-gene-0.47-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.47&CDS=1-936
3204	OG0003204	YPL072W	snap_masked-flattened_line_34-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.74&CDS=1-1635
