	OrthologID	Saccharomyces_cerevisiae	Wickerhamomyces_ciferrii
2996	OG0002996	YMR269W	genemark-NW_011887552.1-processed-gene-0.68-mRNA-1_1&gene=genemark-NW_011887552.1-processed-gene-0.68&CDS=1-837
2997	OG0002997	YMR272C	genemark-NW_011887552.1-processed-gene-0.51-mRNA-1_1&gene=genemark-NW_011887552.1-processed-gene-0.51&CDS=1-1134
2998	OG0002998	YMR274C	genemark-NW_011887552.1-processed-gene-0.50-mRNA-1_1&gene=genemark-NW_011887552.1-processed-gene-0.50&CDS=1-924
2999	OG0002999	YMR276W	genemark-NW_011887498.1-processed-gene-0.42-mRNA-1_1&gene=genemark-NW_011887498.1-processed-gene-0.42&CDS=1-1164
3000	OG0003000	YMR277W	genemark-NW_011887498.1-processed-gene-0.44-mRNA-1_1&gene=genemark-NW_011887498.1-processed-gene-0.44&CDS=1-2160
3001	OG0003001	YMR278W	genemark-NW_011887498.1-processed-gene-0.45-mRNA-1_1&gene=genemark-NW_011887498.1-processed-gene-0.45&CDS=1-1794
3002	OG0003002	YMR280C	genemark-NW_011887498.1-processed-gene-0.59-mRNA-1_1&gene=genemark-NW_011887498.1-processed-gene-0.59&CDS=1-3252
3003	OG0003003	YMR281W	genemark-NW_011887553.1-processed-gene-0.3-mRNA-1_1&gene=genemark-NW_011887553.1-processed-gene-0.3&CDS=1-855
3004	OG0003004	YMR283C	genemark-NW_011887553.1-processed-gene-0.13-mRNA-1_1&gene=genemark-NW_011887553.1-processed-gene-0.13&CDS=1-1344
3005	OG0003005	YMR284W	genemark-NW_011887500.1-processed-gene-0.12-mRNA-1_1&gene=genemark-NW_011887500.1-processed-gene-0.12&CDS=1-1710
3006	OG0003006	YMR285C	genemark-NW_011887712.1-processed-gene-0.187-mRNA-1_1&gene=genemark-NW_011887712.1-processed-gene-0.187&CDS=1-1458
3007	OG0003007	YMR286W	genemark-NW_011887500.1-processed-gene-0.16-mRNA-1_1&gene=genemark-NW_011887500.1-processed-gene-0.16&CDS=1-264
3008	OG0003008	YMR287C	snap_masked-NW_011887650.1-processed-gene-0.140-mRNA-1_1&gene=snap_masked-NW_011887650.1-processed-gene-0.140&CDS=1-2979
3009	OG0003009	YMR288W	maker-NW_011887560.1-augustus-gene-0.16-mRNA-1_1&gene=maker-NW_011887560.1-augustus-gene-0.16&CDS=1-3060
3010	OG0003010	YMR289W	genemark-NW_011887691.1-processed-gene-1.68-mRNA-1_1&gene=genemark-NW_011887691.1-processed-gene-1.68&CDS=1-849
3011	OG0003011	YMR290C	genemark-NW_011887713.1-processed-gene-0.188-mRNA-1_1&gene=genemark-NW_011887713.1-processed-gene-0.188&CDS=1-1734
3012	OG0003012	YMR292W	genemark-NW_011887713.1-processed-gene-0.187-mRNA-1_1&gene=genemark-NW_011887713.1-processed-gene-0.187&CDS=1-417
3013	OG0003013	YMR293C	genemark-NW_011887713.1-processed-gene-0.144-mRNA-1_1&gene=genemark-NW_011887713.1-processed-gene-0.144&CDS=1-1413
3014	OG0003014	YMR294W	genemark-NW_011887713.1-processed-gene-0.178-mRNA-1_1&gene=genemark-NW_011887713.1-processed-gene-0.178&CDS=1-996
3015	OG0003015	YMR295C	genemark-NW_011887738.1-processed-gene-0.84-mRNA-1_1&gene=genemark-NW_011887738.1-processed-gene-0.84&CDS=1-594
3016	OG0003016	YMR296C	genemark-NW_011887738.1-processed-gene-0.85-mRNA-1_1&gene=genemark-NW_011887738.1-processed-gene-0.85&CDS=1-1710
3017	OG0003017	YMR298W	genemark-NW_011887469.1-processed-gene-0.46-mRNA-1_1&gene=genemark-NW_011887469.1-processed-gene-0.46&CDS=1-366
3018	OG0003018	YMR300C	genemark-NW_011887469.1-processed-gene-0.31-mRNA-1_1&gene=genemark-NW_011887469.1-processed-gene-0.31&CDS=1-1569
3019	OG0003019	YMR301C	snap_masked-NW_011887707.1-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NW_011887707.1-processed-gene-0.2&CDS=1-2121
3020	OG0003020	YMR302C	genemark-NW_011887648.1-processed-gene-0.61-mRNA-1_1&gene=genemark-NW_011887648.1-processed-gene-0.61&CDS=1-2475
3021	OG0003021	YMR304W	genemark-NW_011887506.1-processed-gene-0.11-mRNA-1_1&gene=genemark-NW_011887506.1-processed-gene-0.11&CDS=1-3597
3022	OG0003022	YMR308C	genemark-NW_011887509.1-processed-gene-0.33-mRNA-1_1&gene=genemark-NW_011887509.1-processed-gene-0.33&CDS=1-3261
3023	OG0003023	YMR309C	genemark-NW_011887466.1-processed-gene-0.25-mRNA-1_1&gene=genemark-NW_011887466.1-processed-gene-0.25&CDS=1-2583
3024	OG0003024	YMR310C	genemark-NW_011887509.1-processed-gene-0.25-mRNA-1_1&gene=genemark-NW_011887509.1-processed-gene-0.25&CDS=1-1065
3025	OG0003025	YMR311C	genemark-NW_011887521.1-processed-gene-0.82-mRNA-1_1&gene=genemark-NW_011887521.1-processed-gene-0.82&CDS=1-714
3026	OG0003026	YMR312W	genemark-NW_011887509.1-processed-gene-0.23-mRNA-1_1&gene=genemark-NW_011887509.1-processed-gene-0.23&CDS=1-783
3027	OG0003027	YMR313C	maker-NW_011887509.1-augustus-gene-0.46-mRNA-1_1&gene=maker-NW_011887509.1-augustus-gene-0.46&CDS=1-1629
3028	OG0003028	YMR314W	genemark-NW_011887738.1-processed-gene-0.78-mRNA-1_1&gene=genemark-NW_011887738.1-processed-gene-0.78&CDS=1-855
3029	OG0003029	YMR315W	genemark-NW_011887710.1-processed-gene-0.108-mRNA-1_1&gene=genemark-NW_011887710.1-processed-gene-0.108&CDS=1-1047
3030	OG0003030	YNL001W	maker-NW_011887439.1-snap-gene-0.45-mRNA-1_1&gene=maker-NW_011887439.1-snap-gene-0.45&CDS=1-2244
3031	OG0003031	YNL002C	genemark-NW_011887663.1-processed-gene-0.6-mRNA-1_1&gene=genemark-NW_011887663.1-processed-gene-0.6&CDS=1-867
3032	OG0003032	YNL003C	genemark-NW_011887663.1-processed-gene-0.5-mRNA-1_1&gene=genemark-NW_011887663.1-processed-gene-0.5&CDS=1-843
3033	OG0003033	YNL005C	genemark-NW_011887688.1-processed-gene-0.0-mRNA-1_1&gene=genemark-NW_011887688.1-processed-gene-0.0&CDS=1-1143
3034	OG0003034	YNL006W	genemark-NW_011887662.1-processed-gene-0.43-mRNA-1_1&gene=genemark-NW_011887662.1-processed-gene-0.43&CDS=1-909
3035	OG0003035	YNL007C	genemark-NW_011887662.1-processed-gene-0.32-mRNA-1_1&gene=genemark-NW_011887662.1-processed-gene-0.32&CDS=1-1023
3036	OG0003036	YNL010W	genemark-NW_011887690.1-processed-gene-0.60-mRNA-1_1&gene=genemark-NW_011887690.1-processed-gene-0.60&CDS=1-735
3037	OG0003037	YNL011C	genemark-NW_011887486.1-processed-gene-0.62-mRNA-1_1&gene=genemark-NW_011887486.1-processed-gene-0.62&CDS=1-1272
3038	OG0003038	YNL014W	genemark-NW_011887504.1-processed-gene-0.88-mRNA-1_1&gene=genemark-NW_011887504.1-processed-gene-0.88&CDS=1-3141
3039	OG0003039	YNL016W	genemark-NW_011887706.1-processed-gene-0.120-mRNA-1_1&gene=genemark-NW_011887706.1-processed-gene-0.120&CDS=1-1446
3040	OG0003040	YNL020C	genemark-NW_011887655.1-processed-gene-0.135-mRNA-1_1&gene=genemark-NW_011887655.1-processed-gene-0.135&CDS=1-2607
3041	OG0003041	YNL021W	genemark-NW_011887655.1-processed-gene-0.158-mRNA-1_1&gene=genemark-NW_011887655.1-processed-gene-0.158&CDS=1-2280
3042	OG0003042	YNL022C	genemark-NW_011887654.1-processed-gene-0.29-mRNA-1_1&gene=genemark-NW_011887654.1-processed-gene-0.29&CDS=1-1425
3043	OG0003043	YNL023C	genemark-NW_011887720.1-processed-gene-1.150-mRNA-1_1&gene=genemark-NW_011887720.1-processed-gene-1.150&CDS=1-2772
3044	OG0003044	YNL024C	genemark-NW_011887720.1-processed-gene-1.113-mRNA-1_1&gene=genemark-NW_011887720.1-processed-gene-1.113&CDS=1-717
3045	OG0003045	YNL024C-A	maker-NW_011887720.1-snap-gene-1.2-mRNA-1_1&gene=maker-NW_011887720.1-snap-gene-1.2&CDS=1-210
3046	OG0003046	YNL025C	genemark-NW_011887707.1-processed-gene-0.33-mRNA-1_1&gene=genemark-NW_011887707.1-processed-gene-0.33&CDS=1-963
3047	OG0003047	YNL027W	snap_masked-NW_011887706.1-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NW_011887706.1-processed-gene-0.67&CDS=1-2289
3048	OG0003048	YNL032W	genemark-NW_011887707.1-processed-gene-0.36-mRNA-1_1&gene=genemark-NW_011887707.1-processed-gene-0.36&CDS=1-738
3049	OG0003049	YNL035C	genemark-NW_011887655.1-processed-gene-0.134-mRNA-1_1&gene=genemark-NW_011887655.1-processed-gene-0.134&CDS=1-1335
3050	OG0003050	YNL036W	genemark-NW_011887655.1-processed-gene-0.157-mRNA-1_1&gene=genemark-NW_011887655.1-processed-gene-0.157&CDS=1-714
3051	OG0003051	YNL037C	genemark-NW_011887654.1-processed-gene-0.46-mRNA-1_1&gene=genemark-NW_011887654.1-processed-gene-0.46&CDS=1-1089
3052	OG0003052	YNL039W	genemark-NW_011887479.1-processed-gene-0.4-mRNA-1_1&gene=genemark-NW_011887479.1-processed-gene-0.4&CDS=1-2604
3053	OG0003053	YNL041C	genemark-NW_011887655.1-processed-gene-0.153-mRNA-1_1&gene=genemark-NW_011887655.1-processed-gene-0.153&CDS=1-2325
3054	OG0003054	YNL042W	genemark-NW_011887706.1-processed-gene-0.126-mRNA-1_1&gene=genemark-NW_011887706.1-processed-gene-0.126&CDS=1-1992
3055	OG0003055	YNL044W	genemark-NW_011887655.1-processed-gene-0.150-mRNA-1_1&gene=genemark-NW_011887655.1-processed-gene-0.150&CDS=1-531
3056	OG0003056	YNL045W	genemark-NW_011887655.1-processed-gene-0.151-mRNA-1_1&gene=genemark-NW_011887655.1-processed-gene-0.151&CDS=1-1893
3057	OG0003057	YNL048W	genemark-NW_011887653.1-processed-gene-0.37-mRNA-1_1&gene=genemark-NW_011887653.1-processed-gene-0.37&CDS=1-1461
3058	OG0003058	YNL050C	genemark-NW_011887655.1-processed-gene-0.154-mRNA-1_1&gene=genemark-NW_011887655.1-processed-gene-0.154&CDS=1-693
3059	OG0003059	YNL052W	genemark-NW_011887653.1-processed-gene-0.31-mRNA-1_1&gene=genemark-NW_011887653.1-processed-gene-0.31&CDS=1-453
3060	OG0003060	YNL054W	genemark-NW_011887637.1-processed-gene-0.30-mRNA-1_1&gene=genemark-NW_011887637.1-processed-gene-0.30&CDS=1-2283
3061	OG0003061	YNL055C	snap_masked-NW_011887657.1-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NW_011887657.1-processed-gene-0.108&CDS=1-909
3062	OG0003062	YNL056W	genemark-NW_011887657.1-processed-gene-0.93-mRNA-1_1&gene=genemark-NW_011887657.1-processed-gene-0.93&CDS=1-504
3063	OG0003063	YNL059C	genemark-NW_011887735.1-processed-gene-0.143-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.143&CDS=1-2235
3064	OG0003064	YNL061W	genemark-NW_011887735.1-processed-gene-0.114-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.114&CDS=1-1896
3065	OG0003065	YNL062C	snap_masked-NW_011887735.1-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NW_011887735.1-processed-gene-0.90&CDS=1-1431
3066	OG0003066	YNL063W	genemark-NW_011887735.1-processed-gene-0.113-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.113&CDS=1-849
3067	OG0003067	YNL064C	genemark-NW_011887720.1-processed-gene-0.116-mRNA-1_1&gene=genemark-NW_011887720.1-processed-gene-0.116&CDS=1-1233
3068	OG0003068	YNL065W	genemark-NW_011887720.1-processed-gene-1.135-mRNA-1_1&gene=genemark-NW_011887720.1-processed-gene-1.135&CDS=1-1539
3069	OG0003069	YNL066W	genemark-NW_011887706.1-processed-gene-0.125-mRNA-1_1&gene=genemark-NW_011887706.1-processed-gene-0.125&CDS=1-1266
3070	OG0003070	YNL070W	genemark-NW_011887693.1-processed-gene-0.92-mRNA-1_1&gene=genemark-NW_011887693.1-processed-gene-0.92&CDS=1-168
3071	OG0003071	YNL071W	maker-NW_011887693.1-snap-gene-0.141-mRNA-1_1&gene=maker-NW_011887693.1-snap-gene-0.141&CDS=1-1392
3072	OG0003072	YNL072W	genemark-NW_011887693.1-processed-gene-0.89-mRNA-1_1&gene=genemark-NW_011887693.1-processed-gene-0.89&CDS=1-1029
3073	OG0003073	YNL075W	genemark-NW_011887557.1-processed-gene-0.55-mRNA-1_1&gene=genemark-NW_011887557.1-processed-gene-0.55&CDS=1-867
3074	OG0003074	YNL081C	maker-NW_011887672.1-snap-gene-0.115-mRNA-1_1&gene=maker-NW_011887672.1-snap-gene-0.115&CDS=1-441
3075	OG0003075	YNL082W	maker-NW_011887672.1-snap-gene-0.120-mRNA-1_1&gene=maker-NW_011887672.1-snap-gene-0.120&CDS=1-2760
3076	OG0003076	YNL083W	genemark-NW_011887672.1-processed-gene-0.52-mRNA-1_1&gene=genemark-NW_011887672.1-processed-gene-0.52&CDS=1-1506
3077	OG0003077	YNL084C	genemark-NW_011887657.1-processed-gene-0.64-mRNA-1_1&gene=genemark-NW_011887657.1-processed-gene-0.64&CDS=1-1185
3078	OG0003078	YNL085W	augustus_masked-NW_011887739.1-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NW_011887739.1-processed-gene-2.35&CDS=1-2202
3079	OG0003079	YNL088W	genemark-NW_011887557.1-processed-gene-0.54-mRNA-1_1&gene=genemark-NW_011887557.1-processed-gene-0.54&CDS=1-4509
3080	OG0003080	YNL090W	genemark-NW_011887711.1-processed-gene-0.56-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-0.56&CDS=1-567
3081	OG0003081	YNL091W	snap_masked-NW_011887711.1-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NW_011887711.1-processed-gene-0.88&CDS=1-3888
3082	OG0003082	YNL092W	genemark-NW_011887610.1-processed-gene-0.5-mRNA-1_1&gene=genemark-NW_011887610.1-processed-gene-0.5&CDS=1-1185
3083	OG0003083	YNL094W	augustus_masked-NW_011887729.1-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-NW_011887729.1-processed-gene-2.33&CDS=1-1953
3084	OG0003084	YNL096C	genemark-NW_011887729.1-processed-gene-2.207-mRNA-1_1&gene=genemark-NW_011887729.1-processed-gene-2.207&CDS=1-564
3085	OG0003085	YNL097C	genemark-NW_011887648.1-processed-gene-0.35-mRNA-1_1&gene=genemark-NW_011887648.1-processed-gene-0.35&CDS=1-1128
3086	OG0003086	YNL099C	genemark-NW_011887648.1-processed-gene-0.38-mRNA-1_1&gene=genemark-NW_011887648.1-processed-gene-0.38&CDS=1-648
3087	OG0003087	YNL102W	augustus_masked-NW_011887711.1-processed-gene-1.241-mRNA-1_1&gene=augustus_masked-NW_011887711.1-processed-gene-1.241&CDS=1-4356
3088	OG0003088	YNL104C	genemark-NW_011887729.1-processed-gene-2.176-mRNA-1_1&gene=genemark-NW_011887729.1-processed-gene-2.176&CDS=1-1782
3089	OG0003089	YNL107W	genemark-NW_011887729.1-processed-gene-2.210-mRNA-1_1&gene=genemark-NW_011887729.1-processed-gene-2.210&CDS=1-642
3090	OG0003090	YNL108C	genemark-NW_011887729.1-processed-gene-2.180-mRNA-1_1&gene=genemark-NW_011887729.1-processed-gene-2.180&CDS=1-1074
3091	OG0003091	YNL110C	genemark-NW_011887729.1-processed-gene-2.183-mRNA-1_1&gene=genemark-NW_011887729.1-processed-gene-2.183&CDS=1-873
3092	OG0003092	YNL111C	genemark-NW_011887729.1-processed-gene-2.184-mRNA-1_1&gene=genemark-NW_011887729.1-processed-gene-2.184&CDS=1-369
3093	OG0003093	YNL112W	genemark-NW_011887729.1-processed-gene-2.213-mRNA-1_1&gene=genemark-NW_011887729.1-processed-gene-2.213&CDS=1-1710
3094	OG0003094	YNL113W	genemark-NW_011887729.1-processed-gene-2.214-mRNA-1_1&gene=genemark-NW_011887729.1-processed-gene-2.214&CDS=1-390
3095	OG0003095	YNL115C	genemark-NW_011887711.1-processed-gene-0.58-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-0.58&CDS=1-1659
3096	OG0003096	YNL117W	genemark-NW_011887610.1-processed-gene-0.29-mRNA-1_1&gene=genemark-NW_011887610.1-processed-gene-0.29&CDS=1-1662
3097	OG0003097	YNL118C	genemark-NW_011887610.1-processed-gene-0.6-mRNA-1_1&gene=genemark-NW_011887610.1-processed-gene-0.6&CDS=1-3516
3098	OG0003098	YNL119W	genemark-NW_011887732.1-processed-gene-0.4-mRNA-1_1&gene=genemark-NW_011887732.1-processed-gene-0.4&CDS=1-1341
3099	OG0003099	YNL123W	snap_masked-NW_011887732.1-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NW_011887732.1-processed-gene-0.59&CDS=1-2973
3100	OG0003100	YNL124W	genemark-NW_011887732.1-processed-gene-0.25-mRNA-1_1&gene=genemark-NW_011887732.1-processed-gene-0.25&CDS=1-1530
3101	OG0003101	YNL127W	genemark-NW_011887732.1-processed-gene-0.11-mRNA-1_1&gene=genemark-NW_011887732.1-processed-gene-0.11&CDS=1-1779
3102	OG0003102	YNL129W	genemark-NW_011887732.1-processed-gene-0.27-mRNA-1_1&gene=genemark-NW_011887732.1-processed-gene-0.27&CDS=1-759
3103	OG0003103	YNL131W	genemark-NW_011887732.1-processed-gene-0.28-mRNA-1_1&gene=genemark-NW_011887732.1-processed-gene-0.28&CDS=1-453
3104	OG0003104	YNL132W	genemark-NW_011887732.1-processed-gene-0.8-mRNA-1_1&gene=genemark-NW_011887732.1-processed-gene-0.8&CDS=1-3123
3105	OG0003105	YNL135C	genemark-NW_011887735.1-processed-gene-0.145-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.145&CDS=1-327
3106	OG0003106	YNL136W	genemark-NW_011887735.1-processed-gene-0.116-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.116&CDS=1-942
3107	OG0003107	YNL137C	genemark-NW_011887735.1-processed-gene-0.144-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.144&CDS=1-1437
3108	OG0003108	YNL138W	genemark-NW_011887735.1-processed-gene-0.115-mRNA-1_1&gene=genemark-NW_011887735.1-processed-gene-0.115&CDS=1-1569
3109	OG0003109	YNL138W-A	genemark-NW_011887657.1-processed-gene-0.95-mRNA-1_1&gene=genemark-NW_011887657.1-processed-gene-0.95&CDS=1-252
3110	OG0003110	YNL139C	snap_masked-NW_011887657.1-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NW_011887657.1-processed-gene-0.116&CDS=1-4995
3111	OG0003111	YNL141W	genemark-NW_011887711.1-processed-gene-1.141-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.141&CDS=1-1065
3112	OG0003112	YNL142W	maker-NW_011887533.1-snap-gene-0.0-mRNA-1_1&gene=maker-NW_011887533.1-snap-gene-0.0&CDS=1-4101
3113	OG0003113	YNL148C	genemark-NW_011887656.1-processed-gene-0.15-mRNA-1_1&gene=genemark-NW_011887656.1-processed-gene-0.15&CDS=1-735
3114	OG0003114	YNL149C	genemark-NW_011887656.1-processed-gene-0.14-mRNA-1_1&gene=genemark-NW_011887656.1-processed-gene-0.14&CDS=1-408
3115	OG0003115	YNL151C	genemark-NW_011887656.1-processed-gene-0.13-mRNA-1_1&gene=genemark-NW_011887656.1-processed-gene-0.13&CDS=1-675
3116	OG0003116	YNL152W	augustus_masked-NW_011887656.1-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NW_011887656.1-processed-gene-0.51&CDS=1-2127
3117	OG0003117	YNL153C	genemark-NW_011887711.1-processed-gene-1.173-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.173&CDS=1-387
3118	OG0003118	YNL155W	genemark-NW_011887450.1-processed-gene-0.36-mRNA-1_1&gene=genemark-NW_011887450.1-processed-gene-0.36&CDS=1-732
3119	OG0003119	YNL156C	genemark-NW_011887680.1-processed-gene-0.61-mRNA-1_1&gene=genemark-NW_011887680.1-processed-gene-0.61&CDS=1-783
3120	OG0003120	YNL159C	genemark-NW_011887680.1-processed-gene-0.60-mRNA-1_1&gene=genemark-NW_011887680.1-processed-gene-0.60&CDS=1-576
3121	OG0003121	YNL161W	genemark-NW_011887523.1-processed-gene-0.67-mRNA-1_1&gene=genemark-NW_011887523.1-processed-gene-0.67&CDS=1-2127
3122	OG0003122	YNL163C	genemark-NW_011887523.1-processed-gene-0.50-mRNA-1_1&gene=genemark-NW_011887523.1-processed-gene-0.50&CDS=1-3141
3123	OG0003123	YNL165W	genemark-NW_011887523.1-processed-gene-0.69-mRNA-1_1&gene=genemark-NW_011887523.1-processed-gene-0.69&CDS=1-1191
3124	OG0003124	YNL166C	genemark-NW_011887523.1-processed-gene-0.52-mRNA-1_1&gene=genemark-NW_011887523.1-processed-gene-0.52&CDS=1-849
3125	OG0003125	YNL168C	genemark-NW_011887712.1-processed-gene-0.163-mRNA-1_1&gene=genemark-NW_011887712.1-processed-gene-0.163&CDS=1-702
3126	OG0003126	YNL169C	genemark-NW_011887712.1-processed-gene-0.193-mRNA-1_1&gene=genemark-NW_011887712.1-processed-gene-0.193&CDS=1-1629
3127	OG0003127	YNL172W	genemark-NW_011887712.1-processed-gene-0.194-mRNA-1_1&gene=genemark-NW_011887712.1-processed-gene-0.194&CDS=1-4110
3128	OG0003128	YNL175C	genemark-NW_011887664.1-processed-gene-0.86-mRNA-1_1&gene=genemark-NW_011887664.1-processed-gene-0.86&CDS=1-1140
3129	OG0003129	YNL177C	genemark-NW_011887664.1-processed-gene-0.88-mRNA-1_1&gene=genemark-NW_011887664.1-processed-gene-0.88&CDS=1-867
3130	OG0003130	YNL178W	genemark-NW_011887587.1-processed-gene-0.87-mRNA-1_1&gene=genemark-NW_011887587.1-processed-gene-0.87&CDS=1-738
3131	OG0003131	YNL181W	snap_masked-NW_011887587.1-processed-gene-0.178-mRNA-1_1&gene=snap_masked-NW_011887587.1-processed-gene-0.178&CDS=1-1353
3132	OG0003132	YNL182C	genemark-NW_011887587.1-processed-gene-0.85-mRNA-1_1&gene=genemark-NW_011887587.1-processed-gene-0.85&CDS=1-1464
3133	OG0003133	YNL183C	genemark-NW_011887587.1-processed-gene-0.117-mRNA-1_1&gene=genemark-NW_011887587.1-processed-gene-0.117&CDS=1-2286
3134	OG0003134	YNL185C	genemark-NW_011887587.1-processed-gene-0.84-mRNA-1_1&gene=genemark-NW_011887587.1-processed-gene-0.84&CDS=1-450
3135	OG0003135	YNL186W	genemark-NW_011887587.1-processed-gene-0.83-mRNA-1_1&gene=genemark-NW_011887587.1-processed-gene-0.83&CDS=1-2592
3136	OG0003136	YNL187W	augustus_masked-NW_011887587.1-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NW_011887587.1-processed-gene-0.46&CDS=1-1155
3137	OG0003137	YNL189W	genemark-NW_011887476.1-processed-gene-0.57-mRNA-1_1&gene=genemark-NW_011887476.1-processed-gene-0.57&CDS=1-1605
3138	OG0003138	YNL191W	genemark-NW_011887476.1-processed-gene-0.43-mRNA-1_1&gene=genemark-NW_011887476.1-processed-gene-0.43&CDS=1-1041
3139	OG0003139	YNL193W	genemark-NW_011887523.1-processed-gene-0.46-mRNA-1_1&gene=genemark-NW_011887523.1-processed-gene-0.46&CDS=1-1545
3140	OG0003140	YNL200C	maker-NW_011887402.1-snap-gene-0.0-mRNA-1_1&gene=maker-NW_011887402.1-snap-gene-0.0&CDS=1-702
3141	OG0003141	YNL201C	snap_masked-NW_011887402.1-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NW_011887402.1-processed-gene-0.3&CDS=1-2511
3142	OG0003142	YNL202W	genemark-NW_011887387.1-processed-gene-0.8-mRNA-1_1&gene=genemark-NW_011887387.1-processed-gene-0.8&CDS=1-864
3143	OG0003143	YNL206C	genemark-NW_011887711.1-processed-gene-1.168-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.168&CDS=1-1185
3144	OG0003144	YNL207W	genemark-NW_011887711.1-processed-gene-1.126-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.126&CDS=1-1269
3145	OG0003145	YNL210W	augustus_masked-NW_011887711.1-processed-gene-1.230-mRNA-1_1&gene=augustus_masked-NW_011887711.1-processed-gene-1.230&CDS=1-1125
3146	OG0003146	YNL211C	genemark-NW_011887711.1-processed-gene-1.165-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.165&CDS=1-243
3147	OG0003147	YNL212W	genemark-NW_011887711.1-processed-gene-1.123-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.123&CDS=1-2391
3148	OG0003148	YNL213C	genemark-NW_011887711.1-processed-gene-1.164-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.164&CDS=1-690
3149	OG0003149	YNL214W	genemark-NW_011887711.1-processed-gene-1.122-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.122&CDS=1-636
3150	OG0003150	YNL216W	genemark-NW_011887691.1-processed-gene-1.69-mRNA-1_1&gene=genemark-NW_011887691.1-processed-gene-1.69&CDS=1-1797
3151	OG0003151	YNL217W	genemark-NW_011887637.1-processed-gene-0.26-mRNA-1_1&gene=genemark-NW_011887637.1-processed-gene-0.26&CDS=1-960
3152	OG0003152	YNL218W	genemark-NW_011887711.1-processed-gene-1.119-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.119&CDS=1-1638
3153	OG0003153	YNL219C	maker-NW_011887711.1-snap-gene-1.7-mRNA-1_1&gene=maker-NW_011887711.1-snap-gene-1.7&CDS=1-2022
3154	OG0003154	YNL220W	genemark-NW_011887711.1-processed-gene-1.117-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.117&CDS=1-1290
3155	OG0003155	YNL221C	genemark-NW_011887711.1-processed-gene-1.159-mRNA-1_1&gene=genemark-NW_011887711.1-processed-gene-1.159&CDS=1-2421
3156	OG0003156	YNL222W	snap_masked-NW_011887711.1-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NW_011887711.1-processed-gene-1.31&CDS=1-609
