	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026152_Torulaspora_franciscae
3334	OG0003334	YNR041C	genemark-flattened_line_16-processed-gene-0.105-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.105&CDS=1-834
3335	OG0003335	YNR043W	augustus_masked-flattened_line_16-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.23&CDS=1-1179
3336	OG0003336	YNR045W	snap_masked-flattened_line_46-processed-gene-0.53-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.53&CDS=1-1299
3337	OG0003337	YNR046W	snap_masked-flattened_line_46-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.52&CDS=1-402
3338	OG0003338	YNR047W	snap_masked-flattened_line_46-processed-gene-0.51-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.51&CDS=1-2592
3339	OG0003339	YNR050C	snap_masked-flattened_line_46-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.38&CDS=1-1338
3340	OG0003340	YNR051C	snap_masked-flattened_line_46-processed-gene-0.36-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.36&CDS=1-1374
3341	OG0003341	YNR053C	augustus_masked-flattened_line_46-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.12&CDS=1-3537
3342	OG0003342	YNR056C	maker-flattened_line_50-augustus-gene-0.48-mRNA-1_1&gene=maker-flattened_line_50-augustus-gene-0.48&CDS=1-2352
3343	OG0003343	YNR058W	augustus_masked-flattened_line_50-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.16&CDS=1-1509
3344	OG0003344	YNR064C	snap_masked-flattened_line_28-processed-gene-1.70-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.70&CDS=1-897
3345	OG0003345	YNR067C	maker-flattened_line_14-snap-gene-3.255-mRNA-1_1&gene=maker-flattened_line_14-snap-gene-3.255&CDS=1-2907
3346	OG0003346	YOL001W	snap_masked-flattened_line_1-processed-gene-7.60-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.60&CDS=1-1041
3347	OG0003347	YOL002C	snap_masked-flattened_line_1-processed-gene-7.99-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.99&CDS=1-927
3348	OG0003348	YOL003C	snap_masked-flattened_line_1-processed-gene-7.98-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.98&CDS=1-708
3349	OG0003349	YOL004W	snap_masked-flattened_line_1-processed-gene-7.59-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.59&CDS=1-4467
3350	OG0003350	YOL005C	snap_masked-flattened_line_1-processed-gene-7.97-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.97&CDS=1-366
3351	OG0003351	YOL006C	snap_masked-flattened_line_1-processed-gene-7.95-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.95&CDS=1-2268
3352	OG0003352	YOL007C	snap_masked-flattened_line_1-processed-gene-7.94-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.94&CDS=1-924
3353	OG0003353	YOL008W	snap_masked-flattened_line_1-processed-gene-7.57-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.57&CDS=1-612
3354	OG0003354	YOL010W	snap_masked-flattened_line_1-processed-gene-7.56-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.56&CDS=1-1095
3355	OG0003355	YOL013C	augustus_masked-flattened_line_1-processed-gene-7.4-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-7.4&CDS=1-1992
3356	OG0003356	YOL026C	snap_masked-flattened_line_26-processed-gene-1.86-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.86&CDS=1-297
3357	OG0003357	YOL027C	snap_masked-flattened_line_26-processed-gene-1.85-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.85&CDS=1-1509
3358	OG0003358	YOL029C	snap_masked-flattened_line_26-processed-gene-1.84-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.84&CDS=1-1065
3359	OG0003359	YOL030W	snap_masked-flattened_line_26-processed-gene-1.42-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.42&CDS=1-1416
3360	OG0003360	YOL031C	augustus_masked-flattened_line_26-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.117&CDS=1-1209
3361	OG0003361	YOL032W	snap_masked-flattened_line_26-processed-gene-1.76-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.76&CDS=1-714
3362	OG0003362	YOL033W	snap_masked-flattened_line_26-processed-gene-1.77-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.77&CDS=1-4878
3363	OG0003363	YOL036W	snap_masked-flattened_line_26-processed-gene-1.46-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.46&CDS=1-2091
3364	OG0003364	YOL038W	snap_masked-flattened_line_26-processed-gene-1.45-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.45&CDS=1-765
3365	OG0003365	YOL039W	snap_masked-flattened_line_26-processed-gene-1.33-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.33&CDS=1-321
3366	OG0003366	YOL040C	snap_masked-flattened_line_26-processed-gene-1.75-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.75&CDS=1-426
3367	OG0003367	YOL041C	snap_masked-flattened_line_26-processed-gene-1.74-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.74&CDS=1-1230
3368	OG0003368	YOL042W	snap_masked-flattened_line_26-processed-gene-1.30-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.30&CDS=1-1098
3369	OG0003369	YOL043C	snap_masked-flattened_line_26-processed-gene-1.72-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.72&CDS=1-1212
3370	OG0003370	YOL044W	snap_masked-flattened_line_26-processed-gene-1.28-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.28&CDS=1-1059
3371	OG0003371	YOL048C	augustus_masked-flattened_line_26-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.144&CDS=1-1932
3372	OG0003372	YOL049W	snap_masked-flattened_line_26-processed-gene-1.26-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.26&CDS=1-1446
3373	OG0003373	YOL051W	snap_masked-flattened_line_26-processed-gene-1.25-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.25&CDS=1-2994
3374	OG0003374	YOL053W	snap_masked-flattened_line_1-processed-gene-1.85-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-1.85&CDS=1-999
3375	OG0003375	YOL054W	snap_masked-flattened_line_1-processed-gene-1.83-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-1.83&CDS=1-1611
3376	OG0003376	YOL057W	augustus_masked-flattened_line_20-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.97&CDS=1-2712
3377	OG0003377	YOL058W	snap_masked-flattened_line_20-processed-gene-1.153-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.153&CDS=1-1242
3378	OG0003378	YOL060C	maker-flattened_line_20-augustus-gene-1.58-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-1.58&CDS=1-3732
3379	OG0003379	YOL061W	augustus_masked-flattened_line_20-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.100&CDS=1-1368
3380	OG0003380	YOL062C	maker-flattened_line_20-snap-gene-1.53-mRNA-1_1&gene=maker-flattened_line_20-snap-gene-1.53&CDS=1-1296
3381	OG0003381	YOL064C	maker-flattened_line_20-augustus-gene-1.59-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-1.59&CDS=1-2355
3382	OG0003382	YOL066C	maker-flattened_line_20-augustus-gene-1.60-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-1.60&CDS=1-2835
3383	OG0003383	YOL069W	snap_masked-flattened_line_20-processed-gene-1.159-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.159&CDS=1-1365
3384	OG0003384	YOL070C	snap_masked-flattened_line_20-processed-gene-1.140-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.140&CDS=1-1611
3385	OG0003385	YOL072W	snap_masked-flattened_line_20-processed-gene-1.164-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.164&CDS=1-1407
3386	OG0003386	YOL073C	snap_masked-flattened_line_20-processed-gene-2.112-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.112&CDS=1-867
3387	OG0003387	YOL076W	snap_masked-flattened_line_20-processed-gene-2.119-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.119&CDS=1-2376
3388	OG0003388	YOL077C	snap_masked-flattened_line_20-processed-gene-2.114-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.114&CDS=1-888
3389	OG0003389	YOL077W-A	snap_masked-flattened_line_20-processed-gene-2.120-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.120&CDS=1-201
3390	OG0003390	YOL078W	snap_masked-flattened_line_20-processed-gene-2.121-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.121&CDS=1-3309
3391	OG0003391	YOL080C	snap_masked-flattened_line_20-processed-gene-2.122-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.122&CDS=1-825
3392	OG0003392	YOL081W	snap_masked-flattened_line_20-processed-gene-2.166-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.166&CDS=1-8919
3393	OG0003393	YOL084W	snap_masked-flattened_line_20-processed-gene-2.169-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.169&CDS=1-2949
3394	OG0003394	YOL086W-A	snap_masked-flattened_line_20-processed-gene-2.170-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.170&CDS=1-297
3395	OG0003395	YOL087C	maker-flattened_line_20-augustus-gene-2.107-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-2.107&CDS=1-3654
3396	OG0003396	YOL088C	snap_masked-flattened_line_20-processed-gene-2.130-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.130&CDS=1-804
3397	OG0003397	YOL089C	augustus_masked-flattened_line_20-processed-gene-2.220-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.220&CDS=1-2964
3398	OG0003398	YOL090W	snap_masked-flattened_line_20-processed-gene-2.176-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.176&CDS=1-2886
3399	OG0003399	YOL091W	snap_masked-flattened_line_20-processed-gene-2.177-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.177&CDS=1-2499
3400	OG0003400	YOL092W	snap_masked-flattened_line_20-processed-gene-2.178-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.178&CDS=1-909
3401	OG0003401	YOL093W	snap_masked-flattened_line_20-processed-gene-2.179-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.179&CDS=1-885
3402	OG0003402	YOL094C	augustus_masked-flattened_line_20-processed-gene-2.221-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.221&CDS=1-4854
3403	OG0003403	YOL096C	snap_masked-flattened_line_20-processed-gene-2.135-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.135&CDS=1-930
3404	OG0003404	YOL097C	snap_masked-flattened_line_20-processed-gene-2.136-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.136&CDS=1-1305
3405	OG0003405	YOL098C	snap_masked-flattened_line_20-processed-gene-2.138-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.138&CDS=1-3114
3406	OG0003406	YOL100W	snap_masked-flattened_line_20-processed-gene-2.184-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.184&CDS=1-3132
3407	OG0003407	YOL102C	snap_masked-flattened_line_20-processed-gene-2.142-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.142&CDS=1-732
3408	OG0003408	YOL104C	augustus_masked-flattened_line_20-processed-gene-2.231-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.231&CDS=1-1008
3409	OG0003409	YOL107W	snap_masked-flattened_line_20-processed-gene-2.191-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.191&CDS=1-999
3410	OG0003410	YOL108C	snap_masked-flattened_line_20-processed-gene-2.192-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.192&CDS=1-435
3411	OG0003411	YOL111C	snap_masked-flattened_line_36-processed-gene-0.188-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.188&CDS=1-606
3412	OG0003412	YOL114C	snap_masked-flattened_line_36-processed-gene-0.185-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.185&CDS=1-516
3413	OG0003413	YOL115W	snap_masked-flattened_line_36-processed-gene-0.129-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.129&CDS=1-2004
3414	OG0003414	YOL116W	snap_masked-flattened_line_36-processed-gene-0.128-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.128&CDS=1-1098
3415	OG0003415	YOL117W	snap_masked-flattened_line_36-processed-gene-0.126-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.126&CDS=1-1830
3416	OG0003416	YOL119C	maker-flattened_line_36-augustus-gene-0.6-mRNA-1_1&gene=maker-flattened_line_36-augustus-gene-0.6&CDS=1-2034
3417	OG0003417	YOL123W	augustus_masked-flattened_line_36-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.29&CDS=1-1629
3418	OG0003418	YOL124C	snap_masked-flattened_line_36-processed-gene-0.181-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.181&CDS=1-1302
3419	OG0003419	YOL126C	snap_masked-flattened_line_36-processed-gene-0.180-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.180&CDS=1-1083
3420	OG0003420	YOL127W	snap_masked-flattened_line_36-processed-gene-0.123-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.123&CDS=1-426
3421	OG0003421	YOL129W	snap_masked-flattened_line_36-processed-gene-0.121-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.121&CDS=1-543
3422	OG0003422	YOL132W	snap_masked-flattened_line_36-processed-gene-0.118-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.118&CDS=1-1458
3423	OG0003423	YOL133W	snap_masked-flattened_line_36-processed-gene-0.115-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.115&CDS=1-354
3424	OG0003424	YOL135C	snap_masked-flattened_line_36-processed-gene-0.171-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.171&CDS=1-627
3425	OG0003425	YOL136C	snap_masked-flattened_line_36-processed-gene-0.170-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.170&CDS=1-1263
3426	OG0003426	YOL137W	maker-flattened_line_36-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_36-augustus-gene-0.1&CDS=1-2718
3427	OG0003427	YOL138C	genemark-flattened_line_36-processed-gene-0.271-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.271&CDS=1-5127
3428	OG0003428	YOL139C	snap_masked-flattened_line_36-processed-gene-0.167-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.167&CDS=1-633
3429	OG0003429	YOL140W	augustus_masked-flattened_line_36-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.15&CDS=1-4356
3430	OG0003430	YOL142W	snap_masked-flattened_line_36-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.107&CDS=1-714
3431	OG0003431	YOL144W	augustus_masked-flattened_line_36-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.12&CDS=1-1407
3432	OG0003432	YOL145C	snap_masked-flattened_line_36-processed-gene-0.159-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.159&CDS=1-3171
3433	OG0003433	YOL146W	snap_masked-flattened_line_36-processed-gene-0.104-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.104&CDS=1-561
3434	OG0003434	YOL147C	snap_masked-flattened_line_36-processed-gene-0.158-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.158&CDS=1-699
3435	OG0003435	YOL148C	snap_masked-flattened_line_36-processed-gene-0.157-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.157&CDS=1-1695
3436	OG0003436	YOL149W	snap_masked-flattened_line_36-processed-gene-0.103-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.103&CDS=1-609
3437	OG0003437	YOL154W	snap_masked-flattened_line_50-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.32&CDS=1-741
3438	OG0003438	YOL158C	snap_masked-flattened_line_10-processed-gene-2.49-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.49&CDS=1-1857
3439	OG0003439	YOR001W	snap_masked-flattened_line_1-processed-gene-7.61-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.61&CDS=1-2211
3440	OG0003440	YOR002W	maker-flattened_line_1-snap-gene-7.182-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-7.182&CDS=1-2781
3441	OG0003441	YOR005C	snap_masked-flattened_line_1-processed-gene-7.67-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.67&CDS=1-2916
3442	OG0003442	YOR006C	snap_masked-flattened_line_1-processed-gene-7.66-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.66&CDS=1-909
3443	OG0003443	YOR007C	snap_masked-flattened_line_1-processed-gene-7.65-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.65&CDS=1-1020
3444	OG0003444	YOR008C	snap_masked-flattened_line_10-processed-gene-4.32-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-4.32&CDS=1-975
3445	OG0003445	YOR014W	augustus_masked-flattened_line_26-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.120&CDS=1-2724
3446	OG0003446	YOR016C	snap_masked-flattened_line_26-processed-gene-1.79-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.79&CDS=1-639
3447	OG0003447	YOR017W	augustus_masked-flattened_line_26-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.121&CDS=1-2169
3448	OG0003448	YOR020C	snap_masked-flattened_line_24-processed-gene-1.240-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.240&CDS=1-318
3449	OG0003449	YOR020W-A	snap_masked-flattened_line_24-processed-gene-1.201-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.201&CDS=1-225
3450	OG0003450	YOR021C	snap_masked-flattened_line_24-processed-gene-1.241-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.241&CDS=1-636
3451	OG0003451	YOR022C	snap_masked-flattened_line_24-processed-gene-1.242-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.242&CDS=1-1998
3452	OG0003452	YOR023C	snap_masked-flattened_line_24-processed-gene-1.243-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.243&CDS=1-1755
3453	OG0003453	YOR026W	snap_masked-flattened_line_24-processed-gene-1.237-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.237&CDS=1-978
3454	OG0003454	YOR027W	snap_masked-flattened_line_24-processed-gene-1.195-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.195&CDS=1-1731
3455	OG0003455	YOR030W	snap_masked-flattened_line_24-processed-gene-1.194-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.194&CDS=1-1731
3456	OG0003456	YOR032C	snap_masked-flattened_line_24-processed-gene-1.190-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.190&CDS=1-2481
3457	OG0003457	YOR033C	snap_masked-flattened_line_24-processed-gene-1.189-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.189&CDS=1-1794
3458	OG0003458	YOR036W	snap_masked-flattened_line_24-processed-gene-0.92-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.92&CDS=1-882
3459	OG0003459	YOR038C	snap_masked-flattened_line_24-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.66&CDS=1-2592
3460	OG0003460	YOR039W	snap_masked-flattened_line_24-processed-gene-0.90-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.90&CDS=1-789
3461	OG0003461	YOR040W	snap_masked-flattened_line_1-processed-gene-5.8-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-5.8&CDS=1-822
3462	OG0003462	YOR042W	snap_masked-flattened_line_1-processed-gene-5.7-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-5.7&CDS=1-1212
3463	OG0003463	YOR043W	snap_masked-flattened_line_1-processed-gene-4.120-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.120&CDS=1-1443
3464	OG0003464	YOR045W	snap_masked-flattened_line_1-processed-gene-4.118-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.118&CDS=1-414
3465	OG0003465	YOR046C	augustus_masked-flattened_line_1-processed-gene-4.151-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-4.151&CDS=1-1401
3466	OG0003466	YOR047C	snap_masked-flattened_line_1-processed-gene-4.95-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.95&CDS=1-1317
3467	OG0003467	YOR048C	snap_masked-flattened_line_1-processed-gene-4.94-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.94&CDS=1-3087
3468	OG0003468	YOR049C	snap_masked-flattened_line_1-processed-gene-4.93-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.93&CDS=1-1140
3469	OG0003469	YOR051C	snap_masked-flattened_line_1-processed-gene-4.90-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.90&CDS=1-1233
3470	OG0003470	YOR052C	augustus_masked-flattened_line_1-processed-gene-4.145-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-4.145&CDS=1-318
3471	OG0003471	YOR054C	snap_masked-flattened_line_1-processed-gene-4.87-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.87&CDS=1-1956
