	OrthologID	Metschnikowia_similis	Saccharomyces_cerevisiae
3057	OG0003057	augustus_masked-sim-_s6-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-0.114&CDS=1-1647	YJR064W
3058	OG0003058	augustus_masked-sim-_s6-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-0.94&CDS=1-951	YJR070C
3059	OG0003059	augustus_masked-sim-_s6-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-0.115&CDS=1-369	YJR063W
3060	OG0003060	augustus_masked-sim-_s6-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-0.95&CDS=1-858	YOR004W
3061	OG0003061	genemark-sim-_s6-processed-gene-0.33-mRNA-1_1&gene=genemark-sim-_s6-processed-gene-0.33&CDS=1-990	YNL023C
3062	OG0003062	augustus_masked-sim-_s6-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-0.117&CDS=1-2520	YOR233W
3063	OG0003063	genemark-sim-_s6-processed-gene-0.9-mRNA-1_1&gene=genemark-sim-_s6-processed-gene-0.9&CDS=1-3804	YMR076C
3064	OG0003064	snap_masked-sim-_s6-processed-gene-0.80-mRNA-1_1&gene=snap_masked-sim-_s6-processed-gene-0.80&CDS=1-1290	YDL207W
3065	OG0003065	augustus_masked-sim-_s6-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-0.97&CDS=1-858	YDR237W
3066	OG0003066	genemark-sim-_s6-processed-gene-0.11-mRNA-1_1&gene=genemark-sim-_s6-processed-gene-0.11&CDS=1-669	YGR042W
3067	OG0003067	snap_masked-sim-_s6-processed-gene-0.58-mRNA-1_1&gene=snap_masked-sim-_s6-processed-gene-0.58&CDS=1-1095	YOL001W
3068	OG0003068	augustus_masked-sim-_s6-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-0.99&CDS=1-900	YMR178W
3069	OG0003069	augustus_masked-sim-_s6-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-0.120&CDS=1-2859	YOR335C
3070	OG0003070	maker-sim-_s6-augustus-gene-0.125-mRNA-1_1&gene=maker-sim-_s6-augustus-gene-0.125&CDS=1-2634	YGL073W
3071	OG0003071	augustus_masked-sim-_s6-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-0.123&CDS=1-966	YMR063W
3072	OG0003072	snap_masked-sim-_s6-processed-gene-1.95-mRNA-1_1&gene=snap_masked-sim-_s6-processed-gene-1.95&CDS=1-1083	YOL064C
3073	OG0003073	maker-sim-_s6-snap-gene-1.188-mRNA-1_1&gene=maker-sim-_s6-snap-gene-1.188&CDS=1-1674	YPL097W
3074	OG0003074	snap_masked-sim-_s6-processed-gene-1.96-mRNA-1_1&gene=snap_masked-sim-_s6-processed-gene-1.96&CDS=1-2487	YKL078W
3075	OG0003075	augustus_masked-sim-_s6-processed-gene-1.197-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.197&CDS=1-1113	YPL096W
3076	OG0003076	snap_masked-sim-_s6-processed-gene-1.97-mRNA-1_1&gene=snap_masked-sim-_s6-processed-gene-1.97&CDS=1-1662	YOR002W
3077	OG0003077	augustus_masked-sim-_s6-processed-gene-1.199-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.199&CDS=1-1389	YPL120W
3078	OG0003078	augustus_masked-sim-_s6-processed-gene-1.201-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.201&CDS=1-1158	YDR459C
3079	OG0003079	augustus_masked-sim-_s6-processed-gene-1.203-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.203&CDS=1-588	YHR026W
3080	OG0003080	augustus_masked-sim-_s6-processed-gene-1.241-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.241&CDS=1-2838	YHR027C
3081	OG0003081	augustus_masked-sim-_s6-processed-gene-1.204-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.204&CDS=1-1737	YJL201W
3082	OG0003082	augustus_masked-sim-_s6-processed-gene-1.243-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.243&CDS=1-936	YLR146C
3083	OG0003083	augustus_masked-sim-_s6-processed-gene-1.244-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.244&CDS=1-684	YLR145W
3084	OG0003084	augustus_masked-sim-_s6-processed-gene-1.207-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.207&CDS=1-1143	YDR161W
3085	OG0003085	augustus_masked-sim-_s6-processed-gene-1.208-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.208&CDS=1-594	YDR163W
3086	OG0003086	maker-sim-_s6-augustus-gene-1.88-mRNA-1_1&gene=maker-sim-_s6-augustus-gene-1.88&CDS=1-4089	YLL021W
3087	OG0003087	augustus_masked-sim-_s6-processed-gene-1.247-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.247&CDS=1-855	YDL052C
3088	OG0003088	augustus_masked-sim-_s6-processed-gene-1.248-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.248&CDS=1-1881	YOR129C
3089	OG0003089	maker-sim-_s6-augustus-gene-1.89-mRNA-1_1&gene=maker-sim-_s6-augustus-gene-1.89&CDS=1-642	YDR381W
3090	OG0003090	genemark-sim-_s6-processed-gene-1.17-mRNA-1_1&gene=genemark-sim-_s6-processed-gene-1.17&CDS=1-1359	YOR301W
3091	OG0003091	augustus_masked-sim-_s6-processed-gene-1.211-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.211&CDS=1-1683	YOR128C
3092	OG0003092	augustus_masked-sim-_s6-processed-gene-1.252-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.252&CDS=1-1782	YBR083W
3093	OG0003093	genemark-sim-_s6-processed-gene-1.63-mRNA-1_1&gene=genemark-sim-_s6-processed-gene-1.63&CDS=1-2172	YPR031W
3094	OG0003094	augustus_masked-sim-_s6-processed-gene-1.214-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.214&CDS=1-900	YDR361C
3095	OG0003095	maker-sim-_s6-augustus-gene-1.84-mRNA-1_1&gene=maker-sim-_s6-augustus-gene-1.84&CDS=1-3621	YBR079C
3096	OG0003096	augustus_masked-sim-_s6-processed-gene-1.254-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.254&CDS=1-993	YCR034W
3097	OG0003097	augustus_masked-sim-_s6-processed-gene-1.216-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.216&CDS=1-807	YBR153W
3098	OG0003098	maker-sim-_s6-augustus-gene-1.90-mRNA-1_1&gene=maker-sim-_s6-augustus-gene-1.90&CDS=1-4065	YBR154C
3099	OG0003099	snap_masked-sim-_s6-processed-gene-1.120-mRNA-1_1&gene=snap_masked-sim-_s6-processed-gene-1.120&CDS=1-1392	YJL194W
3100	OG0003100	augustus_masked-sim-_s6-processed-gene-1.218-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.218&CDS=1-3450	YCR033W
3101	OG0003101	augustus_masked-sim-_s6-processed-gene-1.219-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.219&CDS=1-948	YBR146W
3102	OG0003102	augustus_masked-sim-_s6-processed-gene-1.257-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.257&CDS=1-1332	YNL040W
3103	OG0003103	augustus_masked-sim-_s6-processed-gene-1.220-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.220&CDS=1-624	YKL119C
3104	OG0003104	maker-sim-_s6-augustus-gene-1.91-mRNA-1_1&gene=maker-sim-_s6-augustus-gene-1.91&CDS=1-960	YMR101C
3105	OG0003105	genemark-sim-_s6-processed-gene-1.70-mRNA-1_1&gene=genemark-sim-_s6-processed-gene-1.70&CDS=1-864	YOL077C
3106	OG0003106	augustus_masked-sim-_s6-processed-gene-1.260-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.260&CDS=1-198	YOL077W-A
3107	OG0003107	augustus_masked-sim-_s6-processed-gene-1.261-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.261&CDS=1-2544	YOL078W
3108	OG0003108	augustus_masked-sim-_s6-processed-gene-1.224-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.224&CDS=1-1281	YOL097C
3109	OG0003109	augustus_masked-sim-_s6-processed-gene-1.225-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.225&CDS=1-606	YDR487C
3110	OG0003110	genemark-sim-_s6-processed-gene-1.73-mRNA-1_1&gene=genemark-sim-_s6-processed-gene-1.73&CDS=1-3756	YOL021C
3111	OG0003111	maker-sim-_s6-augustus-gene-1.94-mRNA-1_1&gene=maker-sim-_s6-augustus-gene-1.94&CDS=1-3030	YJR002W
3112	OG0003112	augustus_masked-sim-_s6-processed-gene-1.227-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.227&CDS=1-1290	YGL136C
3113	OG0003113	augustus_masked-sim-_s6-processed-gene-1.265-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.265&CDS=1-1143	YJL171C
3114	OG0003114	snap_masked-sim-_s6-processed-gene-1.176-mRNA-1_1&gene=snap_masked-sim-_s6-processed-gene-1.176&CDS=1-2280	YMR100W
3115	OG0003115	augustus_masked-sim-_s6-processed-gene-1.269-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.269&CDS=1-2472	YMR078C
3116	OG0003116	augustus_masked-sim-_s6-processed-gene-1.270-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.270&CDS=1-897	YMR079W
3117	OG0003117	augustus_masked-sim-_s6-processed-gene-1.271-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.271&CDS=1-3528	YKL092C
3118	OG0003118	augustus_masked-sim-_s6-processed-gene-1.231-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.231&CDS=1-2784	YMR080C
3119	OG0003119	augustus_masked-sim-_s6-processed-gene-1.232-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.232&CDS=1-453	YDR092W
3120	OG0003120	augustus_masked-sim-_s6-processed-gene-1.233-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.233&CDS=1-4707	YER166W
3121	OG0003121	augustus_masked-sim-_s6-processed-gene-1.234-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.234&CDS=1-897	YBR085W
3122	OG0003122	augustus_masked-sim-_s6-processed-gene-1.274-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.274&CDS=1-1284	YOL052C
3123	OG0003123	augustus_masked-sim-_s6-processed-gene-1.236-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.236&CDS=1-2067	YKR001C
3124	OG0003124	augustus_masked-sim-_s6-processed-gene-1.275-mRNA-1_1&gene=augustus_masked-sim-_s6-processed-gene-1.275&CDS=1-462	YBR022W
3125	OG0003125	snap_masked-sim-_s62-processed-gene-0.115-mRNA-1_1&gene=snap_masked-sim-_s62-processed-gene-0.115&CDS=1-777	YCL047C
3126	OG0003126	maker-sim-_s62-augustus-gene-0.47-mRNA-1_1&gene=maker-sim-_s62-augustus-gene-0.47&CDS=1-396	YDR519W
3127	OG0003127	genemark-sim-_s62-processed-gene-0.2-mRNA-1_1&gene=genemark-sim-_s62-processed-gene-0.2&CDS=1-1596	YLR107W
3128	OG0003128	augustus_masked-sim-_s62-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.55&CDS=1-3912	YDR097C
3129	OG0003129	augustus_masked-sim-_s62-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.75&CDS=1-3510	YDR216W
3130	OG0003130	maker-sim-_s62-snap-gene-0.93-mRNA-1_1&gene=maker-sim-_s62-snap-gene-0.93&CDS=1-4668	YER169W
3131	OG0003131	augustus_masked-sim-_s62-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.77&CDS=1-1530	YPR018W
3132	OG0003132	augustus_masked-sim-_s62-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.78&CDS=1-2286	YOL027C
3133	OG0003133	snap_masked-sim-_s62-processed-gene-0.103-mRNA-1_1&gene=snap_masked-sim-_s62-processed-gene-0.103&CDS=1-2034	YBR255W
3134	OG0003134	augustus_masked-sim-_s62-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.60&CDS=1-492	YBR254C
3135	OG0003135	augustus_masked-sim-_s62-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.80&CDS=1-1815	YER080W
3136	OG0003136	genemark-sim-_s62-processed-gene-0.12-mRNA-1_1&gene=genemark-sim-_s62-processed-gene-0.12&CDS=1-1986	YPL218W
3137	OG0003137	augustus_masked-sim-_s62-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.63&CDS=1-1971	YGL099W
3138	OG0003138	genemark-sim-_s62-processed-gene-0.35-mRNA-1_1&gene=genemark-sim-_s62-processed-gene-0.35&CDS=1-2943	YOR058C
3139	OG0003139	maker-sim-_s62-augustus-gene-0.50-mRNA-1_1&gene=maker-sim-_s62-augustus-gene-0.50&CDS=1-3345	YDR294C
3140	OG0003140	genemark-sim-_s62-processed-gene-0.39-mRNA-1_1&gene=genemark-sim-_s62-processed-gene-0.39&CDS=1-1467	YOR056C
3141	OG0003141	augustus_masked-sim-_s62-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.65&CDS=1-2127	YJL010C
3142	OG0003142	augustus_masked-sim-_s62-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.84&CDS=1-1989	YPL104W
3143	OG0003143	augustus_masked-sim-_s62-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.66&CDS=1-1350	YBR199W
3144	OG0003144	maker-sim-_s62-augustus-gene-0.51-mRNA-1_1&gene=maker-sim-_s62-augustus-gene-0.51&CDS=1-1095	YJL031C
3145	OG0003145	maker-sim-_s62-augustus-gene-0.52-mRNA-1_1&gene=maker-sim-_s62-augustus-gene-0.52&CDS=1-4239	YPL125W
3146	OG0003146	augustus_masked-sim-_s62-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-sim-_s62-processed-gene-0.68&CDS=1-1494	YKL035W
3147	OG0003147	augustus_masked-sim-_s7-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-sim-_s7-processed-gene-0.8&CDS=1-216	YOR210W
3148	OG0003148	augustus_masked-sim-_s7-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-sim-_s7-processed-gene-0.7&CDS=1-2421	YPL126W
3149	OG0003149	augustus_masked-sim-_s7-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-sim-_s7-processed-gene-0.9&CDS=1-2625	YOR211C
3150	OG0003150	augustus_masked-sim-_s7-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-sim-_s7-processed-gene-0.11&CDS=1-315	YDL130W
3151	OG0003151	augustus_masked-sim-_s7-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-sim-_s7-processed-gene-0.12&CDS=1-615	YFR001W
3152	OG0003152	augustus_masked-sim-_s72-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.100&CDS=1-987	YBR002C
3153	OG0003153	augustus_masked-sim-_s72-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.101&CDS=1-912	YER055C
3154	OG0003154	augustus_masked-sim-_s72-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.102&CDS=1-1386	YDL147W
3155	OG0003155	genemark-sim-_s72-processed-gene-0.23-mRNA-1_1&gene=genemark-sim-_s72-processed-gene-0.23&CDS=1-1392	YOL030W
3156	OG0003156	augustus_masked-sim-_s72-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.123&CDS=1-777	YBR088C
3157	OG0003157	maker-sim-_s72-snap-gene-0.98-mRNA-1_1&gene=maker-sim-_s72-snap-gene-0.98&CDS=1-945	YBR095C
3158	OG0003158	snap_masked-sim-_s72-processed-gene-0.79-mRNA-1_1&gene=snap_masked-sim-_s72-processed-gene-0.79&CDS=1-606	YPR051W
3159	OG0003159	augustus_masked-sim-_s72-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.104&CDS=1-1074	YKL060C
3160	OG0003160	augustus_masked-sim-_s72-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.125&CDS=1-324	YBR091C
3161	OG0003161	augustus_masked-sim-_s72-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.105&CDS=1-2130	YBR094W
3162	OG0003162	augustus_masked-sim-_s72-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.108&CDS=1-1362	YMR027W
3163	OG0003163	augustus_masked-sim-_s72-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.126&CDS=1-363	YKL058W
3164	OG0003164	genemark-sim-_s72-processed-gene-0.9-mRNA-1_1&gene=genemark-sim-_s72-processed-gene-0.9&CDS=1-1317	YKL059C
3165	OG0003165	genemark-sim-_s72-processed-gene-0.32-mRNA-1_1&gene=genemark-sim-_s72-processed-gene-0.32&CDS=1-1038	YPR127W
3166	OG0003166	genemark-sim-_s72-processed-gene-0.11-mRNA-1_1&gene=genemark-sim-_s72-processed-gene-0.11&CDS=1-900	YOR303W
3167	OG0003167	snap_masked-sim-_s72-processed-gene-0.60-mRNA-1_1&gene=snap_masked-sim-_s72-processed-gene-0.60&CDS=1-1404	YDR235W
3168	OG0003168	maker-sim-_s72-snap-gene-0.99-mRNA-1_1&gene=maker-sim-_s72-snap-gene-0.99&CDS=1-522	YDR236C
3169	OG0003169	augustus_masked-sim-_s72-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.128&CDS=1-966	YLR354C
3170	OG0003170	augustus_masked-sim-_s72-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.129&CDS=1-2145	YLR058C
3171	OG0003171	augustus_masked-sim-_s72-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.113&CDS=1-1635	YOR249C
3172	OG0003172	augustus_masked-sim-_s72-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.130&CDS=1-1404	YFR021W
3173	OG0003173	genemark-sim-_s72-processed-gene-0.16-mRNA-1_1&gene=genemark-sim-_s72-processed-gene-0.16&CDS=1-1689	YMR110C
3174	OG0003174	genemark-sim-_s72-processed-gene-0.17-mRNA-1_1&gene=genemark-sim-_s72-processed-gene-0.17&CDS=1-1425	YFR010W
3175	OG0003175	snap_masked-sim-_s72-processed-gene-0.88-mRNA-1_1&gene=snap_masked-sim-_s72-processed-gene-0.88&CDS=1-444	YFR011C
3176	OG0003176	maker-sim-_s72-augustus-gene-0.140-mRNA-1_1&gene=maker-sim-_s72-augustus-gene-0.140&CDS=1-3045	YFR009W
3177	OG0003177	genemark-sim-_s72-processed-gene-0.19-mRNA-1_1&gene=genemark-sim-_s72-processed-gene-0.19&CDS=1-1464	YNL042W
3178	OG0003178	augustus_masked-sim-_s72-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.133&CDS=1-1485	YIL104C
3179	OG0003179	augustus_masked-sim-_s72-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.116&CDS=1-1383	YIL103W
3180	OG0003180	augustus_masked-sim-_s72-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.134&CDS=1-2283	YNL041C
3181	OG0003181	snap_masked-sim-_s72-processed-gene-0.94-mRNA-1_1&gene=snap_masked-sim-_s72-processed-gene-0.94&CDS=1-951	YIL101C
3182	OG0003182	augustus_masked-sim-_s72-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.136&CDS=1-1275	YDL066W
3183	OG0003183	augustus_masked-sim-_s72-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.137&CDS=1-249	YLR395C
3184	OG0003184	snap_masked-sim-_s72-processed-gene-0.71-mRNA-1_1&gene=snap_masked-sim-_s72-processed-gene-0.71&CDS=1-183	YDL067C
3185	OG0003185	augustus_masked-sim-_s72-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-sim-_s72-processed-gene-0.138&CDS=1-2106	YLR396C
3186	OG0003186	augustus_masked-sim-_s73-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-sim-_s73-processed-gene-0.32&CDS=1-465	YIL062C
3187	OG0003187	augustus_masked-sim-_s73-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-sim-_s73-processed-gene-0.33&CDS=1-486	YML108W
3188	OG0003188	augustus_masked-sim-_s73-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-sim-_s73-processed-gene-0.34&CDS=1-1659	YBR196C
3189	OG0003189	augustus_masked-sim-_s73-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-sim-_s73-processed-gene-0.36&CDS=1-1137	YBR234C
3190	OG0003190	augustus_masked-sim-_s73-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-sim-_s73-processed-gene-0.27&CDS=1-201	YDR086C
3191	OG0003191	augustus_masked-sim-_s73-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-sim-_s73-processed-gene-0.28&CDS=1-969	YDR087C
3192	OG0003192	augustus_masked-sim-_s73-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-sim-_s73-processed-gene-0.29&CDS=1-807	YDR088C
3193	OG0003193	augustus_masked-sim-_s73-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-sim-_s73-processed-gene-0.37&CDS=1-1245	YLR181C
3194	OG0003194	augustus_masked-sim-_s73-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-sim-_s73-processed-gene-0.38&CDS=1-417	YOL071W
3195	OG0003195	augustus_masked-sim-_s73-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-sim-_s73-processed-gene-0.30&CDS=1-573	YDR373W
3196	OG0003196	augustus_masked-sim-_s77-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-sim-_s77-processed-gene-0.60&CDS=1-1488	YHR113W
3197	OG0003197	maker-sim-_s77-augustus-gene-0.25-mRNA-1_1&gene=maker-sim-_s77-augustus-gene-0.25&CDS=1-2040	YHR009C
3198	OG0003198	augustus_masked-sim-_s77-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-sim-_s77-processed-gene-0.63&CDS=1-1350	YDR449C
3199	OG0003199	augustus_masked-sim-_s77-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-sim-_s77-processed-gene-0.65&CDS=1-219	YHR143W-A
3200	OG0003200	augustus_masked-sim-_s77-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-sim-_s77-processed-gene-0.77&CDS=1-3786	YPL006W
3201	OG0003201	augustus_masked-sim-_s77-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-sim-_s77-processed-gene-0.67&CDS=1-1227	YHR144C
3202	OG0003202	augustus_masked-sim-_s77-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-sim-_s77-processed-gene-0.78&CDS=1-690	YNL168C
3203	OG0003203	augustus_masked-sim-_s77-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-sim-_s77-processed-gene-0.73&CDS=1-3144	YPL183C
3204	OG0003204	augustus_masked-sim-_s77-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-sim-_s77-processed-gene-0.79&CDS=1-3240	YBL076C
3205	OG0003205	maker-sim-_s77-augustus-gene-0.27-mRNA-1_1&gene=maker-sim-_s77-augustus-gene-0.27&CDS=1-6330	YCR042C
3206	OG0003206	augustus_masked-sim-_s78-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-sim-_s78-processed-gene-0.38&CDS=1-1662	YJR072C
3207	OG0003207	snap_masked-sim-_s78-processed-gene-0.50-mRNA-1_1&gene=snap_masked-sim-_s78-processed-gene-0.50&CDS=1-2841	YKL197C
3208	OG0003208	genemark-sim-_s78-processed-gene-0.13-mRNA-1_1&gene=genemark-sim-_s78-processed-gene-0.13&CDS=1-1050	YOL009C
3209	OG0003209	snap_masked-sim-_s78-processed-gene-0.51-mRNA-1_1&gene=snap_masked-sim-_s78-processed-gene-0.51&CDS=1-663	YDR013W
3210	OG0003210	snap_masked-sim-_s78-processed-gene-0.64-mRNA-1_1&gene=snap_masked-sim-_s78-processed-gene-0.64&CDS=1-360	YMR112C
3211	OG0003211	snap_masked-sim-_s78-processed-gene-0.52-mRNA-1_1&gene=snap_masked-sim-_s78-processed-gene-0.52&CDS=1-2202	YDL156W
3212	OG0003212	maker-sim-_s78-augustus-gene-0.27-mRNA-1_1&gene=maker-sim-_s78-augustus-gene-0.27&CDS=1-951	YMR116C
3213	OG0003213	augustus_masked-sim-_s78-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-sim-_s78-processed-gene-0.34&CDS=1-924	YKR026C
3214	OG0003214	augustus_masked-sim-_s78-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-sim-_s78-processed-gene-0.40&CDS=1-2568	YDR062W
3215	OG0003215	genemark-sim-_s78-processed-gene-0.5-mRNA-1_1&gene=genemark-sim-_s78-processed-gene-0.5&CDS=1-942	YDR068W
3216	OG0003216	genemark-sim-_s78-processed-gene-0.6-mRNA-1_1&gene=genemark-sim-_s78-processed-gene-0.6&CDS=1-1254	YLR006C
3217	OG0003217	snap_masked-sim-_s78-processed-gene-0.57-mRNA-1_1&gene=snap_masked-sim-_s78-processed-gene-0.57&CDS=1-294	YER146W
3218	OG0003218	snap_masked-sim-_s78-processed-gene-0.58-mRNA-1_1&gene=snap_masked-sim-_s78-processed-gene-0.58&CDS=1-942	YER143W
3219	OG0003219	augustus_masked-sim-_s78-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-sim-_s78-processed-gene-0.41&CDS=1-2739	YER136W
3220	OG0003220	augustus_masked-sim-_s78-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-sim-_s78-processed-gene-0.36&CDS=1-939	YFR004W
3221	OG0003221	augustus_masked-sim-_s78-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-sim-_s78-processed-gene-0.43&CDS=1-690	YDR071C
3222	OG0003222	augustus_masked-sim-_s78-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-sim-_s78-processed-gene-0.44&CDS=1-2748	YEL056W
3223	OG0003223	augustus_masked-sim-_s78-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-sim-_s78-processed-gene-0.37&CDS=1-990	YPR004C
3224	OG0003224	genemark-sim-_s78-processed-gene-0.22-mRNA-1_1&gene=genemark-sim-_s78-processed-gene-0.22&CDS=1-2670	YKL015W
