	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035691_Candida_salmanticensis
2955	OG0002955	YOL127W	genemark-flattened_line_2-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.23&CDS=1-435
2956	OG0002956	YOL129W	genemark-flattened_line_96-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.13&CDS=1-519
2957	OG0002957	YOL132W	augustus_masked-flattened_line_58-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.106&CDS=1-2136
2958	OG0002958	YOL133W	genemark-flattened_line_2-processed-gene-1.146-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.146&CDS=1-369
2959	OG0002959	YOL135C	genemark-flattened_line_2-processed-gene-1.148-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.148&CDS=1-548
2960	OG0002960	YOL138C	snap_masked-flattened_line_6-processed-gene-5.129-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-5.129&CDS=1-3033
2961	OG0002961	YOL139C	genemark-flattened_line_16-processed-gene-2.262-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.262&CDS=1-666
2962	OG0002962	YOL140W	genemark-flattened_line_16-processed-gene-2.260-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.260&CDS=1-1254
2963	OG0002963	YOL141W	genemark-flattened_line_36-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.7&CDS=1-2955
2964	OG0002964	YOL142W	genemark-flattened_line_36-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.29&CDS=1-693
2965	OG0002965	YOL143C	genemark-flattened_line_32-processed-gene-1.41-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.41&CDS=1-510
2966	OG0002966	YOL144W	genemark-flattened_line_32-processed-gene-1.13-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.13&CDS=1-1455
2967	OG0002967	YOL145C	genemark-flattened_line_32-processed-gene-1.40-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.40&CDS=1-3090
2968	OG0002968	YOL146W	genemark-flattened_line_32-processed-gene-1.12-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.12&CDS=1-531
2969	OG0002969	YOL147C	genemark-flattened_line_18-processed-gene-2.8-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-2.8&CDS=1-696
2970	OG0002970	YOL148C	augustus_masked-flattened_line_18-processed-gene-2.144-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.144&CDS=1-1716
2971	OG0002971	YOL149W	genemark-flattened_line_18-processed-gene-2.12-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-2.12&CDS=1-468
2972	OG0002972	YOL152W	snap_masked-flattened_line_14-processed-gene-3.29-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-3.29&CDS=1-1941
2973	OG0002973	YOR001W	genemark-flattened_line_42-processed-gene-0.286-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.286&CDS=1-2601
2974	OG0002974	YOR002W	genemark-flattened_line_8-processed-gene-3.118-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-3.118&CDS=1-1809
2975	OG0002975	YOR004W	genemark-flattened_line_14-processed-gene-3.220-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.220&CDS=1-921
2976	OG0002976	YOR005C	genemark-flattened_line_8-processed-gene-3.135-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-3.135&CDS=1-2736
2977	OG0002977	YOR006C	genemark-flattened_line_6-processed-gene-1.6-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.6&CDS=1-858
2978	OG0002978	YOR007C	genemark-flattened_line_6-processed-gene-1.26-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.26&CDS=1-1020
2979	OG0002979	YOR008C	genemark-flattened_line_38-processed-gene-1.57-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.57&CDS=1-1131
2980	OG0002980	YOR014W	genemark-flattened_line_44-processed-gene-0.316-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.316&CDS=1-2007
2981	OG0002981	YOR017W	augustus_masked-flattened_line_84-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.81&CDS=1-2148
2982	OG0002982	YOR018W	genemark-flattened_line_4-processed-gene-2.124-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.124&CDS=1-2121
2983	OG0002983	YOR020C	genemark-flattened_line_70-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.86&CDS=1-309
2984	OG0002984	YOR021C	genemark-flattened_line_84-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.4&CDS=1-606
2985	OG0002985	YOR022C	genemark-flattened_line_14-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.14&CDS=1-1971
2986	OG0002986	YOR023C	augustus_masked-flattened_line_14-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.141&CDS=1-2112
2987	OG0002987	YOR025W	genemark-flattened_line_36-processed-gene-1.39-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.39&CDS=1-1491
2988	OG0002988	YOR027W	genemark-flattened_line_14-processed-gene-3.232-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.232&CDS=1-1710
2989	OG0002989	YOR028C	genemark-flattened_line_4-processed-gene-6.51-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-6.51&CDS=1-594
2990	OG0002990	YOR032C	genemark-flattened_line_40-processed-gene-0.105-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.105&CDS=1-2853
2991	OG0002991	YOR036W	genemark-flattened_line_84-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.13&CDS=1-804
2992	OG0002992	YOR037W	genemark-flattened_line_2-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.49&CDS=1-1536
2993	OG0002993	YOR039W	genemark-flattened_line_0-processed-gene-4.104-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.104&CDS=1-714
2994	OG0002994	YOR042W	genemark-flattened_line_0-processed-gene-3.109-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.109&CDS=1-1233
2995	OG0002995	YOR043W	genemark-flattened_line_60-processed-gene-0.136-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.136&CDS=1-1908
2996	OG0002996	YOR046C	genemark-flattened_line_12-processed-gene-1.130-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.130&CDS=1-1566
2997	OG0002997	YOR048C	genemark-flattened_line_86-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_86-processed-gene-0.11&CDS=1-3243
2998	OG0002998	YOR049C	genemark-flattened_line_18-processed-gene-0.114-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.114&CDS=1-1047
2999	OG0002999	YOR051C	augustus_masked-flattened_line_12-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.31&CDS=1-1104
3000	OG0003000	YOR052C	genemark-flattened_line_12-processed-gene-1.136-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.136&CDS=1-570
3001	OG0003001	YOR056C	augustus_masked-flattened_line_72-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.56&CDS=1-3216
3002	OG0003002	YOR057W	genemark-flattened_line_72-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.30&CDS=1-1086
3003	OG0003003	YOR058C	snap_masked-flattened_line_8-processed-gene-1.62-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.62&CDS=1-2211
3004	OG0003004	YOR059C	augustus_masked-flattened_line_58-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.100&CDS=1-1584
3005	OG0003005	YOR063W	genemark-flattened_line_34-processed-gene-0.113-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.113&CDS=1-1161
3006	OG0003006	YOR064C	genemark-flattened_line_38-processed-gene-0.121-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.121&CDS=1-561
3007	OG0003007	YOR065W	genemark-flattened_line_38-processed-gene-0.146-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.146&CDS=1-858
3008	OG0003008	YOR067C	augustus_masked-flattened_line_38-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.99&CDS=1-1470
3009	OG0003009	YOR069W	genemark-flattened_line_38-processed-gene-0.124-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.124&CDS=1-1833
3010	OG0003010	YOR074C	genemark-flattened_line_4-processed-gene-6.76-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-6.76&CDS=1-906
3011	OG0003011	YOR075W	genemark-flattened_line_6-processed-gene-3.27-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.27&CDS=1-888
3012	OG0003012	YOR077W	genemark-flattened_line_2-processed-gene-4.121-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.121&CDS=1-765
3013	OG0003013	YOR079C	snap_masked-flattened_line_103-processed-gene-0.26-mRNA-1_1&gene=snap_masked-flattened_line_103-processed-gene-0.26&CDS=1-870
3014	OG0003014	YOR083W	snap_masked-flattened_line_8-processed-gene-1.82-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.82&CDS=1-738
3015	OG0003015	YOR087W	genemark-flattened_line_36-processed-gene-1.49-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.49&CDS=1-1866
3016	OG0003016	YOR089C	genemark-flattened_line_8-processed-gene-0.131-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.131&CDS=1-705
3017	OG0003017	YOR090C	augustus_masked-flattened_line_8-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.2&CDS=1-1437
3018	OG0003018	YOR091W	genemark-flattened_line_8-processed-gene-0.129-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.129&CDS=1-936
3019	OG0003019	YOR093C	genemark-flattened_line_44-processed-gene-0.235-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.235&CDS=1-5136
3020	OG0003020	YOR095C	augustus_masked-flattened_line_2-processed-gene-4.96-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.96&CDS=1-837
3021	OG0003021	YOR100C	genemark-flattened_line_12-processed-gene-2.169-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-2.169&CDS=1-975
3022	OG0003022	YOR101W	genemark-flattened_line_0-processed-gene-2.26-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.26&CDS=1-693
3023	OG0003023	YOR103C	maker-flattened_line_0-augustus-gene-2.6-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-2.6&CDS=1-438
3024	OG0003024	YOR104W	augustus_masked-flattened_line_84-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.88&CDS=1-555
3025	OG0003025	YOR111W	genemark-flattened_line_30-processed-gene-1.210-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.210&CDS=1-720
3026	OG0003026	YOR112W	snap_masked-flattened_line_0-processed-gene-0.51-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-0.51&CDS=1-2211
3027	OG0003027	YOR113W	genemark-flattened_line_18-processed-gene-0.85-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.85&CDS=1-2391
3028	OG0003028	YOR115C	genemark-flattened_line_72-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.22&CDS=1-549
3029	OG0003029	YOR116C	genemark-flattened_line_0-processed-gene-3.136-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.136&CDS=1-4356
3030	OG0003030	YOR117W	genemark-flattened_line_6-processed-gene-4.40-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.40&CDS=1-1338
3031	OG0003031	YOR118W	genemark-flattened_line_14-processed-gene-3.190-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.190&CDS=1-1560
3032	OG0003032	YOR119C	genemark-flattened_line_14-processed-gene-3.234-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.234&CDS=1-1569
3033	OG0003033	YOR122C	genemark-flattened_line_0-processed-gene-4.110-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.110&CDS=1-378
3034	OG0003034	YOR123C	genemark-flattened_line_0-processed-gene-4.109-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.109&CDS=1-1101
3035	OG0003035	YOR124C	maker-flattened_line_54-snap-gene-0.177-mRNA-1_1&gene=maker-flattened_line_54-snap-gene-0.177&CDS=1-3417
3036	OG0003036	YOR125C	genemark-flattened_line_8-processed-gene-0.119-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.119&CDS=1-588
3037	OG0003037	YOR126C	genemark-flattened_line_14-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.33&CDS=1-777
3038	OG0003038	YOR128C	genemark-flattened_line_12-processed-gene-2.140-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-2.140&CDS=1-1677
3039	OG0003039	YOR129C	genemark-flattened_line_0-processed-gene-4.113-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.113&CDS=1-2211
3040	OG0003040	YOR130C	genemark-flattened_line_8-processed-gene-4.131-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-4.131&CDS=1-966
3041	OG0003041	YOR131C	maker-flattened_line_6-augustus-gene-5.68-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-5.68&CDS=1-645
3042	OG0003042	YOR132W	genemark-flattened_line_6-processed-gene-5.16-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-5.16&CDS=1-1821
3043	OG0003043	YOR136W	snap_masked-flattened_line_6-processed-gene-5.140-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-5.140&CDS=1-1104
3044	OG0003044	YOR140W	genemark-flattened_line_54-processed-gene-0.155-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.155&CDS=1-2805
3045	OG0003045	YOR141C	genemark-flattened_line_54-processed-gene-0.124-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.124&CDS=1-2472
3046	OG0003046	YOR142W	genemark-flattened_line_8-processed-gene-2.142-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.142&CDS=1-972
3047	OG0003047	YOR143C	genemark-flattened_line_8-processed-gene-2.115-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.115&CDS=1-738
3048	OG0003048	YOR145C	genemark-flattened_line_46-processed-gene-0.265-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.265&CDS=1-765
3049	OG0003049	YOR148C	augustus_masked-flattened_line_46-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.49&CDS=1-888
3050	OG0003050	YOR149C	genemark-flattened_line_46-processed-gene-0.271-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.271&CDS=1-1593
3051	OG0003051	YOR150W	snap_masked-flattened_line_30-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.47&CDS=1-558
3052	OG0003052	YOR151C	genemark-flattened_line_30-processed-gene-0.122-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.122&CDS=1-3735
3053	OG0003053	YOR153W	genemark-flattened_line_0-processed-gene-8.7-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-8.7&CDS=1-4494
3054	OG0003054	YOR154W	genemark-flattened_line_32-processed-gene-1.26-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.26&CDS=1-2265
3055	OG0003055	YOR155C	maker-flattened_line_72-augustus-gene-0.5-mRNA-1_1&gene=maker-flattened_line_72-augustus-gene-0.5&CDS=1-1260
3056	OG0003056	YOR157C	genemark-flattened_line_6-processed-gene-5.20-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-5.20&CDS=1-801
3057	OG0003057	YOR158W	genemark-flattened_line_0-processed-gene-3.105-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.105&CDS=1-948
3058	OG0003058	YOR159C	genemark-flattened_line_0-processed-gene-2.31-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.31&CDS=1-258
3059	OG0003059	YOR160W	genemark-flattened_line_0-processed-gene-2.49-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.49&CDS=1-2883
3060	OG0003060	YOR161C	genemark-flattened_line_0-processed-gene-2.29-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.29&CDS=1-1587
3061	OG0003061	YOR163W	genemark-flattened_line_4-processed-gene-5.149-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.149&CDS=1-570
3062	OG0003062	YOR164C	genemark-flattened_line_4-processed-gene-5.171-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.171&CDS=1-909
3063	OG0003063	YOR165W	genemark-flattened_line_0-processed-gene-2.16-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.16&CDS=1-2445
3064	OG0003064	YOR166C	genemark-flattened_line_12-processed-gene-5.34-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-5.34&CDS=1-1002
3065	OG0003065	YOR168W	genemark-flattened_line_2-processed-gene-1.144-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.144&CDS=1-2460
3066	OG0003066	YOR174W	augustus_masked-flattened_line_70-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.57&CDS=1-750
3067	OG0003067	YOR175C	genemark-flattened_line_4-processed-gene-5.172-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.172&CDS=1-1782
3068	OG0003068	YOR176W	snap_masked-flattened_line_4-processed-gene-5.96-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-5.96&CDS=1-1002
3069	OG0003069	YOR181W	genemark-flattened_line_16-processed-gene-2.292-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.292&CDS=1-2175
3070	OG0003070	YOR184W	genemark-flattened_line_4-processed-gene-3.169-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.169&CDS=1-1164
3071	OG0003071	YOR187W	genemark-flattened_line_4-processed-gene-3.167-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.167&CDS=1-1296
3072	OG0003072	YOR188W	snap_masked-flattened_line_14-processed-gene-2.74-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-2.74&CDS=1-4377
3073	OG0003073	YOR194C	maker-flattened_line_10-snap-gene-3.44-mRNA-1_1&gene=maker-flattened_line_10-snap-gene-3.44&CDS=1-738
3074	OG0003074	YOR196C	genemark-flattened_line_10-processed-gene-3.22-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-3.22&CDS=1-1191
3075	OG0003075	YOR197W	maker-flattened_line_10-augustus-gene-4.135-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-4.135&CDS=1-1251
3076	OG0003076	YOR198C	augustus_masked-flattened_line_10-processed-gene-4.43-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-4.43&CDS=1-1377
3077	OG0003077	YOR201C	genemark-flattened_line_18-processed-gene-1.132-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.132&CDS=1-1629
3078	OG0003078	YOR202W	genemark-flattened_line_58-processed-gene-0.153-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.153&CDS=1-669
3079	OG0003079	YOR204W	genemark-flattened_line_14-processed-gene-2.12-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.12&CDS=1-1980
3080	OG0003080	YOR205C	snap_masked-flattened_line_44-processed-gene-0.193-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.193&CDS=1-1758
3081	OG0003081	YOR206W	genemark-flattened_line_44-processed-gene-0.294-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.294&CDS=1-2061
3082	OG0003082	YOR207C	genemark-flattened_line_44-processed-gene-0.296-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.296&CDS=1-3549
3083	OG0003083	YOR209C	genemark-flattened_line_44-processed-gene-0.291-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.291&CDS=1-1260
3084	OG0003084	YOR210W	genemark-flattened_line_44-processed-gene-0.288-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.288&CDS=1-213
3085	OG0003085	YOR211C	genemark-flattened_line_44-processed-gene-0.287-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.287&CDS=1-2571
3086	OG0003086	YOR212W	augustus_masked-flattened_line_70-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.62&CDS=1-1230
3087	OG0003087	YOR216C	genemark-flattened_line_4-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.36&CDS=1-1539
3088	OG0003088	YOR217W	genemark-flattened_line_4-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.16&CDS=1-2733
3089	OG0003089	YOR222W	genemark-flattened_line_82-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_82-processed-gene-0.13&CDS=1-888
3090	OG0003090	YOR223W	genemark-flattened_line_82-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_82-processed-gene-0.12&CDS=1-867
3091	OG0003091	YOR224C	genemark-flattened_line_8-processed-gene-3.145-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-3.145&CDS=1-399
3092	OG0003092	YOR232W	genemark-flattened_line_4-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.18&CDS=1-714
3093	OG0003093	YOR233W	genemark-flattened_line_36-processed-gene-1.48-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.48&CDS=1-3135
3094	OG0003094	YOR236W	genemark-flattened_line_2-processed-gene-4.170-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.170&CDS=1-558
3095	OG0003095	YOR239W	genemark-flattened_line_12-processed-gene-4.7-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-4.7&CDS=1-969
3096	OG0003096	YOR241W	augustus_masked-flattened_line_12-processed-gene-4.91-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-4.91&CDS=1-1461
