	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034957_Hanseniaspora_osmophila
3279	OG0003279	YOL098C	snap_masked-flattened_line_152-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_152-processed-gene-0.3&CDS=1-3096
3280	OG0003280	YOL102C	genemark-flattened_line_152-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_152-processed-gene-0.31&CDS=1-738
3281	OG0003281	YOL108C	snap_masked-flattened_line_4-processed-gene-2.146-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.146&CDS=1-429
3282	OG0003282	YOL114C	snap_masked-flattened_line_41-processed-gene-0.153-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-0.153&CDS=1-546
3283	OG0003283	YOL115W	genemark-flattened_line_41-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_41-processed-gene-0.40&CDS=1-2004
3284	OG0003284	YOL116W	augustus_masked-flattened_line_41-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-0.121&CDS=1-2952
3285	OG0003285	YOL119C	snap_masked-flattened_line_41-processed-gene-0.155-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-0.155&CDS=1-1521
3286	OG0003286	YOL122C	genemark-flattened_line_103-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_103-processed-gene-0.36&CDS=1-1755
3287	OG0003287	YOL123W	genemark-flattened_line_41-processed-gene-0.42-mRNA-1_1&gene=genemark-flattened_line_41-processed-gene-0.42&CDS=1-1881
3288	OG0003288	YOL124C	genemark-flattened_line_31-processed-gene-0.145-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.145&CDS=1-1446
3289	OG0003289	YOL125W	genemark-flattened_line_41-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_41-processed-gene-0.44&CDS=1-1389
3290	OG0003290	YOL127W	maker-flattened_line_41-snap-gene-0.235-mRNA-1_1&gene=maker-flattened_line_41-snap-gene-0.235&CDS=1-1155
3291	OG0003291	YOL129W	genemark-flattened_line_41-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_41-processed-gene-0.48&CDS=1-645
3292	OG0003292	YOL132W	genemark-flattened_line_41-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_41-processed-gene-0.51&CDS=1-1302
3293	OG0003293	YOL133W	genemark-flattened_line_136-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.8&CDS=1-378
3294	OG0003294	YOL135C	genemark-flattened_line_136-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.22&CDS=1-639
3295	OG0003295	YOL136C	genemark-flattened_line_136-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.16&CDS=1-2238
3296	OG0003296	YOL137W	genemark-flattened_line_136-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.2&CDS=1-1530
3297	OG0003297	YOL138C	genemark-flattened_line_136-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.7&CDS=1-4221
3298	OG0003298	YOL139C	genemark-flattened_line_136-processed-gene-0.5-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.5&CDS=1-666
3299	OG0003299	YOL140W	genemark-flattened_line_136-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.18&CDS=1-1314
3300	OG0003300	YOL141W	genemark-flattened_line_166-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_166-processed-gene-0.19&CDS=1-2001
3301	OG0003301	YOL142W	augustus_masked-flattened_line_166-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_166-processed-gene-0.8&CDS=1-717
3302	OG0003302	YOL144W	augustus_masked-flattened_line_136-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.25&CDS=1-1557
3303	OG0003303	YOL145C	snap_masked-flattened_line_136-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_136-processed-gene-0.58&CDS=1-2565
3304	OG0003304	YOL146W	genemark-flattened_line_226-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_226-processed-gene-0.4&CDS=1-621
3305	OG0003305	YOL147C	genemark-flattened_line_226-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_226-processed-gene-0.1&CDS=1-741
3306	OG0003306	YOL148C	augustus_masked-flattened_line_226-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_226-processed-gene-0.8&CDS=1-1617
3307	OG0003307	YOL149W	genemark-flattened_line_109-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_109-processed-gene-0.53&CDS=1-699
3308	OG0003308	YOR001W	genemark-flattened_line_35-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.67&CDS=1-2250
3309	OG0003309	YOR002W	genemark-flattened_line_35-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.70&CDS=1-1695
3310	OG0003310	YOR004W	snap_masked-flattened_line_35-processed-gene-0.181-mRNA-1_1&gene=snap_masked-flattened_line_35-processed-gene-0.181&CDS=1-885
3311	OG0003311	YOR005C	augustus_masked-flattened_line_35-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.8&CDS=1-2901
3312	OG0003312	YOR006C	genemark-flattened_line_35-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.72&CDS=1-951
3313	OG0003313	YOR007C	snap_masked-flattened_line_35-processed-gene-0.146-mRNA-1_1&gene=snap_masked-flattened_line_35-processed-gene-0.146&CDS=1-972
3314	OG0003314	YOR008C	genemark-flattened_line_62-processed-gene-0.122-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.122&CDS=1-1371
3315	OG0003315	YOR014W	snap_masked-flattened_line_210-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_210-processed-gene-0.23&CDS=1-2361
3316	OG0003316	YOR017W	snap_masked-flattened_line_62-processed-gene-0.12-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.12&CDS=1-2448
3317	OG0003317	YOR018W	maker-flattened_line_105-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_105-snap-gene-0.0&CDS=1-2382
3318	OG0003318	YOR020C	genemark-flattened_line_55-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_55-processed-gene-0.99&CDS=1-315
3319	OG0003319	YOR021C	genemark-flattened_line_55-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_55-processed-gene-0.100&CDS=1-651
3320	OG0003320	YOR022C	genemark-flattened_line_55-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_55-processed-gene-0.101&CDS=1-2430
3321	OG0003321	YOR023C	snap_masked-flattened_line_55-processed-gene-0.42-mRNA-1_1&gene=snap_masked-flattened_line_55-processed-gene-0.42&CDS=1-1677
3322	OG0003322	YOR026W	genemark-flattened_line_55-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_55-processed-gene-0.65&CDS=1-1149
3323	OG0003323	YOR027W	genemark-flattened_line_55-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_55-processed-gene-0.67&CDS=1-1728
3324	OG0003324	YOR032C	snap_masked-flattened_line_248-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_248-processed-gene-0.11&CDS=1-2079
3325	OG0003325	YOR035C	augustus_masked-flattened_line_188-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_188-processed-gene-0.12&CDS=1-2202
3326	OG0003326	YOR036W	genemark-flattened_line_2-processed-gene-2.136-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.136&CDS=1-912
3327	OG0003327	YOR038C	maker-flattened_line_2-snap-gene-2.159-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-2.159&CDS=1-2973
3328	OG0003328	YOR039W	genemark-flattened_line_2-processed-gene-2.134-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.134&CDS=1-1068
3329	OG0003329	YOR042W	snap_masked-flattened_line_2-processed-gene-2.49-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.49&CDS=1-2082
3330	OG0003330	YOR043W	snap_masked-flattened_line_2-processed-gene-2.48-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.48&CDS=1-1821
3331	OG0003331	YOR045W	snap_masked-flattened_line_2-processed-gene-2.47-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.47&CDS=1-183
3332	OG0003332	YOR046C	genemark-flattened_line_2-processed-gene-2.97-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.97&CDS=1-1425
3333	OG0003333	YOR048C	genemark-flattened_line_2-processed-gene-2.128-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.128&CDS=1-2700
3334	OG0003334	YOR049C	genemark-flattened_line_2-processed-gene-2.94-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.94&CDS=1-1314
3335	OG0003335	YOR051C	snap_masked-flattened_line_2-processed-gene-2.12-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.12&CDS=1-1383
3336	OG0003336	YOR052C	genemark-flattened_line_2-processed-gene-2.92-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.92&CDS=1-693
3337	OG0003337	YOR056C	genemark-flattened_line_2-processed-gene-2.89-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.89&CDS=1-1491
3338	OG0003338	YOR057W	snap_masked-flattened_line_2-processed-gene-2.43-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.43&CDS=1-1359
3339	OG0003339	YOR058C	snap_masked-flattened_line_2-processed-gene-2.7-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.7&CDS=1-2967
3340	OG0003340	YOR059C	snap_masked-flattened_line_2-processed-gene-2.3-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.3&CDS=1-1482
3341	OG0003341	YOR060C	snap_masked-flattened_line_2-processed-gene-2.2-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.2&CDS=1-942
3342	OG0003342	YOR061W	genemark-flattened_line_2-processed-gene-2.87-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.87&CDS=1-1026
3343	OG0003343	YOR063W	genemark-flattened_line_2-processed-gene-2.86-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.86&CDS=1-1161
3344	OG0003344	YOR065W	genemark-flattened_line_2-processed-gene-2.85-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.85&CDS=1-837
3345	OG0003345	YOR066W	snap_masked-flattened_line_2-processed-gene-1.22-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.22&CDS=1-2733
3346	OG0003346	YOR067C	genemark-flattened_line_2-processed-gene-1.83-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.83&CDS=1-1701
3347	OG0003347	YOR069W	snap_masked-flattened_line_2-processed-gene-1.23-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.23&CDS=1-2070
3348	OG0003348	YOR070C	augustus_masked-flattened_line_2-processed-gene-1.128-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.128&CDS=1-1788
3349	OG0003349	YOR073W	augustus_masked-flattened_line_2-processed-gene-2.194-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.194&CDS=1-2460
3350	OG0003350	YOR074C	genemark-flattened_line_2-processed-gene-2.139-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.139&CDS=1-906
3351	OG0003351	YOR075W	snap_masked-flattened_line_2-processed-gene-2.21-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.21&CDS=1-1053
3352	OG0003352	YOR078W	augustus_masked-flattened_line_132-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_132-processed-gene-0.35&CDS=1-726
3353	OG0003353	YOR079C	genemark-flattened_line_132-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_132-processed-gene-0.22&CDS=1-1002
3354	OG0003354	YOR080W	augustus_masked-flattened_line_132-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_132-processed-gene-0.36&CDS=1-2091
3355	OG0003355	YOR081C	genemark-flattened_line_132-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_132-processed-gene-0.23&CDS=1-1941
3356	OG0003356	YOR085W	genemark-flattened_line_140-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_140-processed-gene-0.49&CDS=1-1056
3357	OG0003357	YOR086C	snap_masked-flattened_line_140-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_140-processed-gene-0.11&CDS=1-3645
3358	OG0003358	YOR087W	genemark-flattened_line_140-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_140-processed-gene-0.40&CDS=1-1950
3359	OG0003359	YOR090C	genemark-flattened_line_140-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_140-processed-gene-0.39&CDS=1-1701
3360	OG0003360	YOR091W	genemark-flattened_line_140-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_140-processed-gene-0.48&CDS=1-1008
3361	OG0003361	YOR093C	augustus_masked-flattened_line_360-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_360-processed-gene-0.1&CDS=1-2691
3362	OG0003362	YOR095C	genemark-flattened_line_0-processed-gene-4.70-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.70&CDS=1-1026
3363	OG0003363	YOR103C	genemark-flattened_line_0-processed-gene-4.67-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.67&CDS=1-474
3364	OG0003364	YOR104W	genemark-flattened_line_0-processed-gene-4.88-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.88&CDS=1-738
3365	OG0003365	YOR107W	augustus_masked-flattened_line_0-processed-gene-4.132-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.132&CDS=1-2043
3366	OG0003366	YOR109W	genemark-flattened_line_0-processed-gene-4.84-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.84&CDS=1-3453
3367	OG0003367	YOR111W	genemark-flattened_line_0-processed-gene-4.62-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.62&CDS=1-717
3368	OG0003368	YOR113W	genemark-flattened_line_0-processed-gene-4.79-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.79&CDS=1-4044
3369	OG0003369	YOR114W	snap_masked-flattened_line_0-processed-gene-4.30-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.30&CDS=1-936
3370	OG0003370	YOR115C	genemark-flattened_line_0-processed-gene-4.59-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.59&CDS=1-795
3371	OG0003371	YOR116C	genemark-flattened_line_39-processed-gene-0.127-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.127&CDS=1-4392
3372	OG0003372	YOR117W	genemark-flattened_line_39-processed-gene-0.97-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.97&CDS=1-1296
3373	OG0003373	YOR118W	genemark-flattened_line_39-processed-gene-0.98-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.98&CDS=1-1650
3374	OG0003374	YOR119C	augustus_masked-flattened_line_39-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-flattened_line_39-processed-gene-0.55&CDS=1-1596
3375	OG0003375	YOR122C	genemark-flattened_line_39-processed-gene-0.132-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.132&CDS=1-378
3376	OG0003376	YOR123C	genemark-flattened_line_39-processed-gene-0.133-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.133&CDS=1-1521
3377	OG0003377	YOR124C	genemark-flattened_line_39-processed-gene-0.135-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.135&CDS=1-3687
3378	OG0003378	YOR125C	genemark-flattened_line_39-processed-gene-0.136-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.136&CDS=1-732
3379	OG0003379	YOR126C	genemark-flattened_line_39-processed-gene-0.139-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.139&CDS=1-768
3380	OG0003380	YOR128C	genemark-flattened_line_39-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.108&CDS=1-1698
3381	OG0003381	YOR130C	genemark-flattened_line_39-processed-gene-0.106-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.106&CDS=1-852
3382	OG0003382	YOR131C	genemark-flattened_line_39-processed-gene-0.147-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.147&CDS=1-648
3383	OG0003383	YOR132W	genemark-flattened_line_39-processed-gene-0.110-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.110&CDS=1-2307
3384	OG0003384	YOR136W	genemark-flattened_line_39-processed-gene-0.150-mRNA-1_1&gene=genemark-flattened_line_39-processed-gene-0.150&CDS=1-1071
3385	OG0003385	YOR138C	augustus_masked-flattened_line_39-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_39-processed-gene-0.75&CDS=1-1842
3386	OG0003386	YOR140W	snap_masked-flattened_line_123-processed-gene-0.76-mRNA-1_1&gene=snap_masked-flattened_line_123-processed-gene-0.76&CDS=1-3198
3387	OG0003387	YOR141C	genemark-flattened_line_123-processed-gene-0.34-mRNA-1_1&gene=genemark-flattened_line_123-processed-gene-0.34&CDS=1-2739
3388	OG0003388	YOR142W	genemark-flattened_line_123-processed-gene-0.47-mRNA-1_1&gene=genemark-flattened_line_123-processed-gene-0.47&CDS=1-990
3389	OG0003389	YOR143C	genemark-flattened_line_123-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_123-processed-gene-0.33&CDS=1-1221
3390	OG0003390	YOR144C	augustus_masked-flattened_line_123-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_123-processed-gene-0.7&CDS=1-2991
3391	OG0003391	YOR145C	genemark-flattened_line_123-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_123-processed-gene-0.31&CDS=1-834
3392	OG0003392	YOR147W	maker-flattened_line_123-augustus-gene-0.52-mRNA-1_1&gene=maker-flattened_line_123-augustus-gene-0.52&CDS=1-1845
3393	OG0003393	YOR149C	augustus_masked-flattened_line_123-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_123-processed-gene-0.4&CDS=1-1575
3394	OG0003394	YOR150W	genemark-flattened_line_123-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_123-processed-gene-0.36&CDS=1-477
3395	OG0003395	YOR151C	genemark-flattened_line_123-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_123-processed-gene-0.26&CDS=1-3675
3396	OG0003396	YOR153W	snap_masked-flattened_line_66-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.85&CDS=1-4740
3397	OG0003397	YOR154W	snap_masked-flattened_line_8-processed-gene-1.88-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.88&CDS=1-2379
3398	OG0003398	YOR155C	genemark-flattened_line_442-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_442-processed-gene-0.1&CDS=1-1248
3399	OG0003399	YOR157C	genemark-flattened_line_2-processed-gene-0.38-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.38&CDS=1-768
3400	OG0003400	YOR158W	snap_masked-flattened_line_2-processed-gene-0.97-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.97&CDS=1-939
3401	OG0003401	YOR159C	augustus_masked-flattened_line_2-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.1&CDS=1-264
3402	OG0003402	YOR160W	snap_masked-flattened_line_2-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.96&CDS=1-2904
3403	OG0003403	YOR161C	genemark-flattened_line_2-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.36&CDS=1-1608
3404	OG0003404	YOR163W	genemark-flattened_line_60-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.39&CDS=1-603
3405	OG0003405	YOR164C	genemark-flattened_line_60-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.16&CDS=1-945
3406	OG0003406	YOR165W	snap_masked-flattened_line_60-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.132&CDS=1-2766
3407	OG0003407	YOR166C	augustus_masked-flattened_line_60-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.59&CDS=1-1416
3408	OG0003408	YOR168W	snap_masked-flattened_line_60-processed-gene-0.129-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.129&CDS=1-2469
3409	OG0003409	YOR175C	genemark-flattened_line_58-processed-gene-0.87-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.87&CDS=1-1899
3410	OG0003410	YOR176W	genemark-flattened_line_58-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.67&CDS=1-1203
3411	OG0003411	YOR181W	genemark-flattened_line_58-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.72&CDS=1-2049
3412	OG0003412	YOR187W	genemark-flattened_line_58-processed-gene-0.75-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.75&CDS=1-1302
3413	OG0003413	YOR188W	augustus_masked-flattened_line_58-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.129&CDS=1-5592
3414	OG0003414	YOR191W	snap_masked-flattened_line_35-processed-gene-0.190-mRNA-1_1&gene=snap_masked-flattened_line_35-processed-gene-0.190&CDS=1-3699
3415	OG0003415	YOR194C	maker-flattened_line_13-snap-gene-1.72-mRNA-1_1&gene=maker-flattened_line_13-snap-gene-1.72&CDS=1-678
3416	OG0003416	YOR195W	augustus_masked-flattened_line_13-processed-gene-1.155-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.155&CDS=1-2310
3417	OG0003417	YOR196C	genemark-flattened_line_13-processed-gene-1.116-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.116&CDS=1-1221
3418	OG0003418	YOR197W	genemark-flattened_line_13-processed-gene-1.88-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.88&CDS=1-1380
