	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035703_Cyberlindnera_americana
3326	OG0003326	YOR151C	augustus_masked-NODE_17_length_246886_cov_65.2879_ID_4411-processed-gene-1.251-mRNA-1_1&gene=augustus_masked-NODE_17_length_246886_cov_65.2879_ID_4411-processed-gene-1.251&CDS=1-3660
3327	OG0003327	YOR154W	augustus_masked-NODE_24_length_96230_cov_107.312_ID_8052-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_24_length_96230_cov_107.312_ID_8052-processed-gene-0.126&CDS=1-1899
3328	OG0003328	YOR155C	augustus_masked-NODE_17_length_246886_cov_65.2879_ID_4411-processed-gene-1.253-mRNA-1_1&gene=augustus_masked-NODE_17_length_246886_cov_65.2879_ID_4411-processed-gene-1.253&CDS=1-1260
3329	OG0003329	YOR157C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.57-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.57&CDS=1-801
3330	OG0003330	YOR158W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.59-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.59&CDS=1-858
3331	OG0003331	YOR160W	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.168-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.168&CDS=1-2793
3332	OG0003332	YOR161C	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.197-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.197&CDS=1-1506
3333	OG0003333	YOR163W	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.43&CDS=1-534
3334	OG0003334	YOR164C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.46-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.46&CDS=1-936
3335	OG0003335	YOR165W	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.44-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.44&CDS=1-2325
3336	OG0003336	YOR166C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.47&CDS=1-1377
3337	OG0003337	YOR168W	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.51-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-2.51&CDS=1-2415
3338	OG0003338	YOR174W	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-1.81&CDS=1-777
3339	OG0003339	YOR175C	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-1.62&CDS=1-1725
3340	OG0003340	YOR176W	augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-1.80&CDS=1-1167
3341	OG0003341	YOR181W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-5.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-5.31&CDS=1-2217
3342	OG0003342	YOR184W	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-1.90&CDS=1-1158
3343	OG0003343	YOR187W	maker-NODE_15_length_368651_cov_64.3218_ID_3775-snap-gene-1.62-mRNA-1_1&gene=maker-NODE_15_length_368651_cov_64.3218_ID_3775-snap-gene-1.62&CDS=1-1479
3344	OG0003344	YOR188W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-6.144-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-6.144&CDS=1-4830
3345	OG0003345	YOR191W	augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_18_length_235908_cov_98.2544_ID_4951-processed-gene-0.88&CDS=1-3141
3346	OG0003346	YOR194C	augustus_masked-NODE_25_length_65391_cov_63.2404_ID_4522-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_25_length_65391_cov_63.2404_ID_4522-processed-gene-0.74&CDS=1-570
3347	OG0003347	YOR195W	augustus_masked-NODE_25_length_65391_cov_63.2404_ID_4522-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_25_length_65391_cov_63.2404_ID_4522-processed-gene-0.89&CDS=1-2634
3348	OG0003348	YOR196C	augustus_masked-NODE_25_length_65391_cov_63.2404_ID_4522-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_25_length_65391_cov_63.2404_ID_4522-processed-gene-0.73&CDS=1-1194
3349	OG0003349	YOR198C	augustus_masked-NODE_25_length_65391_cov_63.2404_ID_4522-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_25_length_65391_cov_63.2404_ID_4522-processed-gene-0.87&CDS=1-1404
3350	OG0003350	YOR201C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.112&CDS=1-1194
3351	OG0003351	YOR202W	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.114-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.114&CDS=1-687
3352	OG0003352	YOR204W	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.176-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.176&CDS=1-1878
3353	OG0003353	YOR205C	snap_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.127-mRNA-1_1&gene=snap_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.127&CDS=1-1569
3354	OG0003354	YOR206W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.52-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.52&CDS=1-2088
3355	OG0003355	YOR207C	augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-1.159-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-1.159&CDS=1-3456
3356	OG0003356	YOR209C	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.32-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.32&CDS=1-1251
3357	OG0003357	YOR210W	maker-NODE_5_length_638838_cov_68.9705_ID_2404-augustus-gene-4.56-mRNA-1_1&gene=maker-NODE_5_length_638838_cov_68.9705_ID_2404-augustus-gene-4.56&CDS=1-219
3358	OG0003358	YOR211C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-4.67-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-4.67&CDS=1-2616
3359	OG0003359	YOR212W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.175-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.175&CDS=1-1170
3360	OG0003360	YOR215C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.34&CDS=1-543
3361	OG0003361	YOR216C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.35&CDS=1-1512
3362	OG0003362	YOR217W	maker-NODE_1_length_1160020_cov_59.4726_ID_4662-augustus-gene-2.48-mRNA-1_1&gene=maker-NODE_1_length_1160020_cov_59.4726_ID_4662-augustus-gene-2.48&CDS=1-2643
3363	OG0003363	YOR221C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.77-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.77&CDS=1-963
3364	OG0003364	YOR223W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.105-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.105&CDS=1-705
3365	OG0003365	YOR224C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.86-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.86&CDS=1-426
3366	OG0003366	YOR226C	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.82-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-4.82&CDS=1-456
3367	OG0003367	YOR231W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.18&CDS=1-1293
3368	OG0003368	YOR232W	augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.189-mRNA-1_1&gene=augustus_masked-NODE_7_length_568211_cov_77.8147_ID_2993-processed-gene-4.189&CDS=1-666
3369	OG0003369	YOR236W	augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-NODE_20_length_192012_cov_49.1612_ID_3234-processed-gene-0.160&CDS=1-579
3370	OG0003370	YOR239W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.197-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.197&CDS=1-930
3371	OG0003371	YOR241W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.165-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.165&CDS=1-1422
3372	OG0003372	YOR242C	augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.109&CDS=1-1032
3373	OG0003373	YOR243C	augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.27-mRNA-1_1&gene=augustus_masked-NODE_15_length_368651_cov_64.3218_ID_3775-processed-gene-2.27&CDS=1-2124
3374	OG0003374	YOR245C	augustus_masked-NODE_25_length_65391_cov_63.2404_ID_4522-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_25_length_65391_cov_63.2404_ID_4522-processed-gene-0.90&CDS=1-1152
3375	OG0003375	YOR246C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.167-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.167&CDS=1-969
3376	OG0003376	YOR249C	augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.79&CDS=1-2325
3377	OG0003377	YOR250C	maker-NODE_12_length_446973_cov_83.3758_ID_7689-snap-gene-1.58-mRNA-1_1&gene=maker-NODE_12_length_446973_cov_83.3758_ID_7689-snap-gene-1.58&CDS=1-1353
3378	OG0003378	YOR251C	augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.81&CDS=1-891
3379	OG0003379	YOR252W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-2.66&CDS=1-534
3380	OG0003380	YOR253W	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.166-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.166&CDS=1-459
3381	OG0003381	YOR254C	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.61&CDS=1-1896
3382	OG0003382	YOR257W	maker-NODE_2_length_1009356_cov_73.9684_ID_2785-augustus-gene-9.139-mRNA-1_1&gene=maker-NODE_2_length_1009356_cov_73.9684_ID_2785-augustus-gene-9.139&CDS=1-510
3383	OG0003383	YOR258W	snap_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.27-mRNA-1_1&gene=snap_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.27&CDS=1-564
3384	OG0003384	YOR259C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.192-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.192&CDS=1-1227
3385	OG0003385	YOR260W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.166-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.166&CDS=1-1293
3386	OG0003386	YOR261C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.162-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.162&CDS=1-960
3387	OG0003387	YOR262W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.159-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.159&CDS=1-1011
3388	OG0003388	YOR265W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.187-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-9.187&CDS=1-309
3389	OG0003389	YOR269W	augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-NODE_12_length_446973_cov_83.3758_ID_7689-processed-gene-1.85&CDS=1-1356
3390	OG0003390	YOR271C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.100-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.100&CDS=1-981
3391	OG0003391	YOR272W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-5.99&CDS=1-1314
3392	OG0003392	YOR273C	augustus_masked-NODE_35_length_18578_cov_79.6993_ID_4748-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_35_length_18578_cov_79.6993_ID_4748-processed-gene-0.15&CDS=1-2091
3393	OG0003393	YOR274W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-2.64&CDS=1-1350
3394	OG0003394	YOR275C	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-2.92&CDS=1-2361
3395	OG0003395	YOR276W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-2.94&CDS=1-465
3396	OG0003396	YOR278W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-5.53-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-5.53&CDS=1-771
3397	OG0003397	YOR281C	augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.102&CDS=1-759
3398	OG0003398	YOR283W	augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.94&CDS=1-633
3399	OG0003399	YOR286W	augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.97&CDS=1-525
3400	OG0003400	YOR287C	augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.119&CDS=1-789
3401	OG0003401	YOR288C	augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.121&CDS=1-801
3402	OG0003402	YOR289W	snap_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_19_length_227830_cov_99.5677_ID_3649-processed-gene-0.29&CDS=1-570
3403	OG0003403	YOR291W	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-3.127&CDS=1-3990
3404	OG0003404	YOR292C	maker-NODE_20_length_192012_cov_49.1612_ID_3234-augustus-gene-0.217-mRNA-1_1&gene=maker-NODE_20_length_192012_cov_49.1612_ID_3234-augustus-gene-0.217&CDS=1-948
3405	OG0003405	YOR294W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-6.110-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-6.110&CDS=1-600
3406	OG0003406	YOR296W	augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.238-mRNA-1_1&gene=augustus_masked-NODE_3_length_897502_cov_76.7024_ID_2822-processed-gene-7.238&CDS=1-3798
3407	OG0003407	YOR298C-A	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-3.124&CDS=1-450
3408	OG0003408	YOR298W	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-2.20&CDS=1-972
3409	OG0003409	YOR301W	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.74&CDS=1-1410
3410	OG0003410	YOR303W	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.249-mRNA-1_1&gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.249&CDS=1-1281
3411	OG0003411	YOR305W	augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.245-mRNA-1_1&gene=augustus_masked-NODE_10_length_461391_cov_79.6907_ID_3272-processed-gene-3.245&CDS=1-666
3412	OG0003412	YOR307C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.48&CDS=1-1281
3413	OG0003413	YOR310C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.46&CDS=1-1557
3414	OG0003414	YOR311C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.64&CDS=1-924
3415	OG0003415	YOR313C	augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_5_length_638838_cov_68.9705_ID_2404-processed-gene-0.44&CDS=1-981
3416	OG0003416	YOR317W	augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_8_length_523989_cov_78.18_ID_4014-processed-gene-2.107&CDS=1-2085
3417	OG0003417	YOR319W	augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.63-mRNA-1_1&gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-3.63&CDS=1-609
3418	OG0003418	YOR320C	snap_masked-NODE_23_length_107503_cov_65.3243_ID_3743-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_23_length_107503_cov_65.3243_ID_3743-processed-gene-0.91&CDS=1-1455
3419	OG0003419	YOR322C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.155-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-4.155&CDS=1-2193
3420	OG0003420	YOR323C	augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-8.135-mRNA-1_1&gene=augustus_masked-NODE_1_length_1160020_cov_59.4726_ID_4662-processed-gene-8.135&CDS=1-1314
3421	OG0003421	YOR326W	maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-5.82-mRNA-1_1&gene=maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-5.82&CDS=1-4743
3422	OG0003422	YOR327C	augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.83-mRNA-1_1&gene=augustus_masked-NODE_2_length_1009356_cov_73.9684_ID_2785-processed-gene-4.83&CDS=1-330
3423	OG0003423	YOR329C	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.160-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.160&CDS=1-1512
3424	OG0003424	YOR330C	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.26-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.26&CDS=1-3693
3425	OG0003425	YOR332W	augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.58-mRNA-1_1&gene=augustus_masked-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.58&CDS=1-687
3426	OG0003426	YOR334W	genemark-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.148-mRNA-1_1&gene=genemark-NODE_4_length_839664_cov_66.9286_ID_3363-processed-gene-4.148&CDS=1-1344
3427	OG0003427	YOR335C	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.88-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-5.88&CDS=1-4098
3428	OG0003428	YOR336W	maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-5.84-mRNA-1_1&gene=maker-NODE_6_length_634179_cov_62.9887_ID_2943-augustus-gene-5.84&CDS=1-4281
3429	OG0003429	YOR340C	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.190-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-3.190&CDS=1-876
3430	OG0003430	YOR341W	augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-NODE_13_length_418472_cov_68.5033_ID_3840-processed-gene-2.102&CDS=1-4875
3431	OG0003431	YOR344C	snap_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-2.114-mRNA-1_1&gene=snap_masked-NODE_9_length_467079_cov_75.7385_ID_4067-processed-gene-2.114&CDS=1-759
3432	OG0003432	YOR346W	augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_634179_cov_62.9887_ID_2943-processed-gene-0.21&CDS=1-3117
3433	OG0003433	YOR348C	augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_14_length_414941_cov_63.102_ID_3101-processed-gene-1.56&CDS=1-1668
