	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035032_Candida_gatunensis
3014	OG0003014	YPL012W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-3.141-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-3.141&CDS=1-3612
3015	OG0003015	YPL013C	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-3.140-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-3.140&CDS=1-408
3016	OG0003016	YPL015C	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-1.64&CDS=1-1014
3017	OG0003017	YPL020C	snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.263-mRNA-1_1&gene=snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.263&CDS=1-1188
3018	OG0003018	YPL022W	augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-1.0&CDS=1-5220
3019	OG0003019	YPL023C	augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.100&CDS=1-2604
3020	OG0003020	YPL028W	augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-1.104&CDS=1-1206
3021	OG0003021	YPL029W	augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-1.99&CDS=1-3309
3022	OG0003022	YPL034W	snap_masked-NODE_19_length_175028_cov_43.2758_ID_37-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_19_length_175028_cov_43.2758_ID_37-processed-gene-0.87&CDS=1-594
3023	OG0003023	YPL040C	snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.267-mRNA-1_1&gene=snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.267&CDS=1-2904
3024	OG0003024	YPL041C	augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-1.100&CDS=1-597
3025	OG0003025	YPL042C	snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-1.52&CDS=1-1347
3026	OG0003026	YPL043W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-8.73-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-8.73&CDS=1-2121
3027	OG0003027	YPL045W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-8.72-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-8.72&CDS=1-2763
3028	OG0003028	YPL046C	maker-NODE_1_length_1143824_cov_34.5486_ID_1-augustus-gene-8.58-mRNA-1_1&gene=maker-NODE_1_length_1143824_cov_34.5486_ID_1-augustus-gene-8.58&CDS=1-1821
3029	OG0003029	YPL050C	augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.55&CDS=1-2346
3030	OG0003030	YPL051W	snap_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-0.133&CDS=1-696
3031	OG0003031	YPL054W	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.107-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.107&CDS=1-924
3032	OG0003032	YPL059W	augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-0.89&CDS=1-441
3033	OG0003033	YPL060W	genemark-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-4.33-mRNA-1_1&gene=genemark-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-4.33&CDS=1-1020
3034	OG0003034	YPL063W	snap_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-0.105&CDS=1-1380
3035	OG0003035	YPL064C	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-3.112&CDS=1-891
3036	OG0003036	YPL065W	augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-2.96-mRNA-1_1&gene=augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-2.96&CDS=1-777
3037	OG0003037	YPL067C	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-8.91-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-8.91&CDS=1-759
3038	OG0003038	YPL069C	augustus_masked-NODE_25_length_99288_cov_25.4419_ID_49-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_25_length_99288_cov_25.4419_ID_49-processed-gene-0.15&CDS=1-915
3039	OG0003039	YPL070W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-2.137-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-2.137&CDS=1-2349
3040	OG0003040	YPL072W	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-2.103-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-2.103&CDS=1-2286
3041	OG0003041	YPL082C	augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_16_length_220665_cov_46.5903_ID_31-processed-gene-0.98&CDS=1-6807
3042	OG0003042	YPL083C	augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-1.13&CDS=1-1230
3043	OG0003043	YPL084W	snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-1.29-mRNA-1_1&gene=snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-1.29&CDS=1-2538
3044	OG0003044	YPL085W	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.60-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.60&CDS=1-5772
3045	OG0003045	YPL086C	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.109-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.109&CDS=1-1650
3046	OG0003046	YPL091W	augustus_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-6.13-mRNA-1_1&gene=augustus_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-6.13&CDS=1-1467
3047	OG0003047	YPL092W	snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.168-mRNA-1_1&gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.168&CDS=1-1281
3048	OG0003048	YPL093W	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.106-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.106&CDS=1-1920
3049	OG0003049	YPL094C	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-1.90-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-1.90&CDS=1-846
3050	OG0003050	YPL096W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-1.73-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-1.73&CDS=1-1062
3051	OG0003051	YPL097W	augustus_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-3.101&CDS=1-1530
3052	OG0003052	YPL098C	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.90&CDS=1-315
3053	OG0003053	YPL101W	snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-2.235-mRNA-1_1&gene=snap_masked-NODE_14_length_357940_cov_25.5952_ID_27-processed-gene-2.235&CDS=1-1221
3054	OG0003054	YPL103C	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.63&CDS=1-1311
3055	OG0003055	YPL104W	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.95&CDS=1-1995
3056	OG0003056	YPL108W	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-5.87-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-5.87&CDS=1-426
3057	OG0003057	YPL109C	maker-NODE_23_length_130505_cov_25.3406_ID_45-augustus-gene-0.144-mRNA-1_1&gene=maker-NODE_23_length_130505_cov_25.3406_ID_45-augustus-gene-0.144&CDS=1-3486
3058	OG0003058	YPL110C	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-4.149-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-4.149&CDS=1-3699
3059	OG0003059	YPL111W	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-4.126-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-4.126&CDS=1-951
3060	OG0003060	YPL115C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-2.70-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-2.70&CDS=1-3150
3061	OG0003061	YPL117C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-2.67-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-2.67&CDS=1-846
3062	OG0003062	YPL120W	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.53-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.53&CDS=1-1440
3063	OG0003063	YPL122C	snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-0.137&CDS=1-1542
3064	OG0003064	YPL123C	augustus_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-4.91-mRNA-1_1&gene=augustus_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-4.91&CDS=1-1218
3065	OG0003065	YPL125W	maker-NODE_5_length_653611_cov_35.0472_ID_9-augustus-gene-1.86-mRNA-1_1&gene=maker-NODE_5_length_653611_cov_35.0472_ID_9-augustus-gene-1.86&CDS=1-3867
3066	OG0003066	YPL126W	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-2.73-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-2.73&CDS=1-2457
3067	OG0003067	YPL128C	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-2.80-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-2.80&CDS=1-2160
3068	OG0003068	YPL129W	snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_3_length_787651_cov_25.538_ID_5-processed-gene-2.56&CDS=1-1323
3069	OG0003069	YPL131W	augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-1.71&CDS=1-891
3070	OG0003070	YPL132W	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-0.61&CDS=1-750
3071	OG0003071	YPL133C	snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-0.114&CDS=1-1626
3072	OG0003072	YPL134C	snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-0.140-mRNA-1_1&gene=snap_masked-NODE_11_length_425398_cov_34.283_ID_21-processed-gene-0.140&CDS=1-867
3073	OG0003073	YPL138C	snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-1.87-mRNA-1_1&gene=snap_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-1.87&CDS=1-1107
3074	OG0003074	YPL147W	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-0.35&CDS=1-2376
3075	OG0003075	YPL149W	genemark-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-4.134-mRNA-1_1&gene=genemark-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-4.134&CDS=1-708
3076	OG0003076	YPL150W	maker-NODE_16_length_220665_cov_46.5903_ID_31-snap-gene-1.7-mRNA-1_1&gene=maker-NODE_16_length_220665_cov_46.5903_ID_31-snap-gene-1.7&CDS=1-1803
3077	OG0003077	YPL152W	snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-3.34-mRNA-1_1&gene=snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-3.34&CDS=1-1062
3078	OG0003078	YPL153C	augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-3.93-mRNA-1_1&gene=augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-3.93&CDS=1-2424
3079	OG0003079	YPL154C	snap_masked-NODE_18_length_184451_cov_25.83_ID_35-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_18_length_184451_cov_25.83_ID_35-processed-gene-0.55&CDS=1-1236
3080	OG0003080	YPL155C	augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-1.29&CDS=1-2511
3081	OG0003081	YPL160W	snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_4_length_670283_cov_33.1529_ID_7-processed-gene-1.69&CDS=1-3282
3082	OG0003082	YPL162C	maker-NODE_11_length_425398_cov_34.283_ID_21-augustus-gene-2.64-mRNA-1_1&gene=maker-NODE_11_length_425398_cov_34.283_ID_21-augustus-gene-2.64&CDS=1-3312
3083	OG0003083	YPL164C	snap_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-3.97-mRNA-1_1&gene=snap_masked-NODE_9_length_512528_cov_38.4928_ID_17-processed-gene-3.97&CDS=1-1815
3084	OG0003084	YPL167C	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-2.110&CDS=1-4668
3085	OG0003085	YPL170W	snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.200-mRNA-1_1&gene=snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.200&CDS=1-444
3086	OG0003086	YPL173W	snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.205-mRNA-1_1&gene=snap_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.205&CDS=1-969
3087	OG0003087	YPL174C	augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.44-mRNA-1_1&gene=augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.44&CDS=1-2679
3088	OG0003088	YPL175W	augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.5-mRNA-1_1&gene=augustus_masked-NODE_8_length_599434_cov_35.5304_ID_15-processed-gene-4.5&CDS=1-3048
3089	OG0003089	YPL178W	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.159-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.159&CDS=1-657
3090	OG0003090	YPL183C	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.143-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-2.143&CDS=1-3009
3091	OG0003091	YPL183W-A	snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.214-mRNA-1_1&gene=snap_masked-NODE_2_length_793832_cov_33.1037_ID_3-processed-gene-6.214&CDS=1-228
3092	OG0003092	YPL184C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-4.104-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-4.104&CDS=1-1797
3093	OG0003093	YPL188W	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-0.136&CDS=1-1224
3094	OG0003094	YPL189C-A	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-4.85-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-4.85&CDS=1-192
3095	OG0003095	YPL190C	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-3.72-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-3.72&CDS=1-2433
3096	OG0003096	YPL194W	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.20&CDS=1-1434
3097	OG0003097	YPL195W	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.23-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.23&CDS=1-3183
3098	OG0003098	YPL196W	genemark-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.152-mRNA-1_1&gene=genemark-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.152&CDS=1-966
3099	OG0003099	YPL199C	snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.180-mRNA-1_1&gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.180&CDS=1-750
3100	OG0003100	YPL204W	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.69-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.69&CDS=1-1257
3101	OG0003101	YPL207W	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.91-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.91&CDS=1-2172
3102	OG0003102	YPL208W	augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.231-mRNA-1_1&gene=augustus_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.231&CDS=1-1722
3103	OG0003103	YPL209C	augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.139-mRNA-1_1&gene=augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.139&CDS=1-1068
3104	OG0003104	YPL210C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-4.99-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-4.99&CDS=1-1935
3105	OG0003105	YPL211W	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.70-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.70&CDS=1-543
3106	OG0003106	YPL212C	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.93-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.93&CDS=1-1503
3107	OG0003107	YPL214C	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.16-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-1.16&CDS=1-1536
3108	OG0003108	YPL215W	snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.96-mRNA-1_1&gene=snap_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.96&CDS=1-978
3109	OG0003109	YPL217C	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-4.63-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-4.63&CDS=1-3576
3110	OG0003110	YPL218W	augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-NODE_6_length_610689_cov_25.7818_ID_11-processed-gene-3.136&CDS=1-570
3111	OG0003111	YPL222W	augustus_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_10_length_430571_cov_33.053_ID_19-processed-gene-0.138&CDS=1-2562
3112	OG0003112	YPL225W	snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.130-mRNA-1_1&gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.130&CDS=1-438
3113	OG0003113	YPL226W	snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.134-mRNA-1_1&gene=snap_masked-NODE_13_length_362616_cov_35.2913_ID_25-processed-gene-2.134&CDS=1-3462
3114	OG0003114	YPL227C	maker-NODE_4_length_670283_cov_33.1529_ID_7-snap-gene-2.96-mRNA-1_1&gene=maker-NODE_4_length_670283_cov_33.1529_ID_7-snap-gene-2.96&CDS=1-2316
3115	OG0003115	YPL231W	genemark-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-9.42-mRNA-1_1&gene=genemark-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-9.42&CDS=1-11061
3116	OG0003116	YPL233W	augustus_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.145-mRNA-1_1&gene=augustus_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.145&CDS=1-711
3117	OG0003117	YPL234C	augustus_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.110&CDS=1-489
3118	OG0003118	YPL236C	snap_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.212-mRNA-1_1&gene=snap_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.212&CDS=1-1119
3119	OG0003119	YPL237W	augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-0.47&CDS=1-810
3120	OG0003120	YPL239W	snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_5_length_653611_cov_35.0472_ID_9-processed-gene-0.10&CDS=1-570
3121	OG0003121	YPL242C	snap_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.248-mRNA-1_1&gene=snap_masked-NODE_12_length_397345_cov_26.076_ID_23-processed-gene-2.248&CDS=1-4677
3122	OG0003122	YPL243W	augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-3.131&CDS=1-4131
3123	OG0003123	YPL244C	snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-3.23-mRNA-1_1&gene=snap_masked-NODE_7_length_601681_cov_28.4028_ID_13-processed-gene-3.23&CDS=1-984
3124	OG0003124	YPL246C	maker-NODE_12_length_397345_cov_26.076_ID_23-augustus-gene-2.304-mRNA-1_1&gene=maker-NODE_12_length_397345_cov_26.076_ID_23-augustus-gene-2.304&CDS=1-1068
3125	OG0003125	YPL247C	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-5.72-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-5.72&CDS=1-1077
3126	OG0003126	YPL248C	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.43&CDS=1-948
3127	OG0003127	YPL249C	snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_1_length_1143824_cov_34.5486_ID_1-processed-gene-0.45&CDS=1-1941
3128	OG0003128	YPL252C	augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-0.79&CDS=1-1113
3129	OG0003129	YPL254W	snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_15_length_321391_cov_37.3759_ID_29-processed-gene-0.55&CDS=1-1293
