	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034890_Ogataea_ramenticola
2578	OG0002578	YML069W	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-1.87&CDS=1-1647
2579	OG0002579	YML071C	augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-5.117-mRNA-1_1&gene=augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-5.117&CDS=1-1458
2580	OG0002580	YML076C	maker-NODE_2_length_729701_cov_103.929_ID_3-snap-gene-5.133-mRNA-1_1&gene=maker-NODE_2_length_729701_cov_103.929_ID_3-snap-gene-5.133&CDS=1-2556
2581	OG0002581	YML077W	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-4.111-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-4.111&CDS=1-723
2582	OG0002582	YML079W	augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-4.71-mRNA-1_1&gene=augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-4.71&CDS=1-708
2583	OG0002583	YML080W	augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-2.175-mRNA-1_1&gene=augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-2.175&CDS=1-1356
2584	OG0002584	YML081C-A	genemark-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-2.7-mRNA-1_1&gene=genemark-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-2.7&CDS=1-183
2585	OG0002585	YML085C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.156-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.156&CDS=1-1350
2586	OG0002586	YML086C	genemark-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.324-mRNA-1_1&gene=genemark-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.324&CDS=1-1647
2587	OG0002587	YML088W	snap_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-0.77&CDS=1-2325
2588	OG0002588	YML091C	augustus_masked-NODE_19_length_231626_cov_146.684_ID_37-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_19_length_231626_cov_146.684_ID_37-processed-gene-1.76&CDS=1-2337
2589	OG0002589	YML092C	maker-NODE_3_length_696421_cov_108.181_ID_5-augustus-gene-5.119-mRNA-1_1&gene=maker-NODE_3_length_696421_cov_108.181_ID_5-augustus-gene-5.119&CDS=1-750
2590	OG0002590	YML093W	augustus_masked-NODE_36_length_89563_cov_110.668_ID_71-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_36_length_89563_cov_110.668_ID_71-processed-gene-0.83&CDS=1-2808
2591	OG0002591	YML094W	augustus_masked-NODE_15_length_375730_cov_128.345_ID_29-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-NODE_15_length_375730_cov_128.345_ID_29-processed-gene-2.15&CDS=1-474
2592	OG0002592	YML096W	augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-5.162-mRNA-1_1&gene=augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-5.162&CDS=1-1749
2593	OG0002593	YML098W	genemark-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.215-mRNA-1_1&gene=genemark-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.215&CDS=1-489
2594	OG0002594	YML099C	maker-NODE_24_length_187661_cov_169.262_ID_47-snap-gene-0.10-mRNA-1_1&gene=maker-NODE_24_length_187661_cov_169.262_ID_47-snap-gene-0.10&CDS=1-3216
2595	OG0002595	YML102W	augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-2.26&CDS=1-2160
2596	OG0002596	YML103C	augustus_masked-NODE_31_length_108823_cov_110.344_ID_61-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_31_length_108823_cov_110.344_ID_61-processed-gene-0.143&CDS=1-5127
2597	OG0002597	YML104C	genemark-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-4.115-mRNA-1_1&gene=genemark-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-4.115&CDS=1-3681
2598	OG0002598	YML105C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-4.21&CDS=1-861
2599	OG0002599	YML108W	augustus_masked-NODE_8_length_531287_cov_107.001_ID_15-processed-gene-4.161-mRNA-1_1&gene=augustus_masked-NODE_8_length_531287_cov_107.001_ID_15-processed-gene-4.161&CDS=1-420
2600	OG0002600	YML110C	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-3.124&CDS=1-861
2601	OG0002601	YML114C	maker-NODE_12_length_456140_cov_104.9_ID_23-snap-gene-3.148-mRNA-1_1&gene=maker-NODE_12_length_456140_cov_104.9_ID_23-snap-gene-3.148&CDS=1-1890
2602	OG0002602	YML115C	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-0.50&CDS=1-1455
2603	OG0002603	YML121W	augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-5.191-mRNA-1_1&gene=augustus_masked-NODE_4_length_655877_cov_104.434_ID_7-processed-gene-5.191&CDS=1-1251
2604	OG0002604	YML123C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.212-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-5.212&CDS=1-1707
2605	OG0002605	YML126C	augustus_masked-NODE_36_length_89563_cov_110.668_ID_71-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_36_length_89563_cov_110.668_ID_71-processed-gene-0.85&CDS=1-1347
2606	OG0002606	YML127W	augustus_masked-NODE_15_length_375730_cov_128.345_ID_29-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-NODE_15_length_375730_cov_128.345_ID_29-processed-gene-2.53&CDS=1-1812
2607	OG0002607	YML129C	maker-NODE_16_length_354407_cov_122.497_ID_31-augustus-gene-2.207-mRNA-1_1&gene=maker-NODE_16_length_354407_cov_122.497_ID_31-augustus-gene-2.207&CDS=1-207
2608	OG0002608	YML130C	snap_masked-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.174-mRNA-1_1&gene=snap_masked-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.174&CDS=1-1803
2609	OG0002609	YML131W	snap_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-8.163-mRNA-1_1&gene=snap_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-8.163&CDS=1-1092
2610	OG0002610	YMR001C	augustus_masked-NODE_13_length_439646_cov_107.886_ID_25-processed-gene-3.183-mRNA-1_1&gene=augustus_masked-NODE_13_length_439646_cov_107.886_ID_25-processed-gene-3.183&CDS=1-2046
2611	OG0002611	YMR002W	augustus_masked-NODE_13_length_439646_cov_107.886_ID_25-processed-gene-3.184-mRNA-1_1&gene=augustus_masked-NODE_13_length_439646_cov_107.886_ID_25-processed-gene-3.184&CDS=1-441
2612	OG0002612	YMR003W	augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-3.132-mRNA-1_1&gene=augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-3.132&CDS=1-927
2613	OG0002613	YMR004W	maker-NODE_25_length_175160_cov_168.54_ID_49-augustus-gene-0.132-mRNA-1_1&gene=maker-NODE_25_length_175160_cov_168.54_ID_49-augustus-gene-0.132&CDS=1-1866
2614	OG0002614	YMR005W	augustus_masked-NODE_25_length_175160_cov_168.54_ID_49-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_25_length_175160_cov_168.54_ID_49-processed-gene-0.72&CDS=1-1188
2615	OG0002615	YMR009W	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-1.11&CDS=1-633
2616	OG0002616	YMR010W	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-4.17&CDS=1-1269
2617	OG0002617	YMR012W	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-1.3&CDS=1-4005
2618	OG0002618	YMR013C	augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-2.39&CDS=1-2127
2619	OG0002619	YMR014W	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-4.9-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-4.9&CDS=1-1443
2620	OG0002620	YMR015C	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-8.114-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-8.114&CDS=1-1605
2621	OG0002621	YMR022W	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-0.27&CDS=1-501
2622	OG0002622	YMR023C	augustus_masked-NODE_22_length_211037_cov_113.482_ID_43-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_22_length_211037_cov_113.482_ID_43-processed-gene-0.25&CDS=1-1548
2623	OG0002623	YMR024W	augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-4.185-mRNA-1_1&gene=augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-4.185&CDS=1-1203
2624	OG0002624	YMR026C	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-2.126&CDS=1-1251
2625	OG0002625	YMR027W	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-3.131&CDS=1-1404
2626	OG0002626	YMR028W	augustus_masked-NODE_34_length_99083_cov_101.504_ID_67-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_34_length_99083_cov_101.504_ID_67-processed-gene-0.23&CDS=1-1122
2627	OG0002627	YMR029C	augustus_masked-NODE_19_length_231626_cov_146.684_ID_37-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_19_length_231626_cov_146.684_ID_37-processed-gene-1.110&CDS=1-2124
2628	OG0002628	YMR033W	augustus_masked-NODE_8_length_531287_cov_107.001_ID_15-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_8_length_531287_cov_107.001_ID_15-processed-gene-1.50&CDS=1-1458
2629	OG0002629	YMR034C	augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-0.64&CDS=1-1359
2630	OG0002630	YMR035W	augustus_masked-NODE_22_length_211037_cov_113.482_ID_43-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_22_length_211037_cov_113.482_ID_43-processed-gene-0.0&CDS=1-585
2631	OG0002631	YMR036C	augustus_masked-NODE_22_length_211037_cov_113.482_ID_43-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_22_length_211037_cov_113.482_ID_43-processed-gene-0.27&CDS=1-2859
2632	OG0002632	YMR038C	maker-NODE_54_length_8854_cov_82.2728_ID_107-augustus-gene-0.8-mRNA-1_1&gene=maker-NODE_54_length_8854_cov_82.2728_ID_107-augustus-gene-0.8&CDS=1-714
2633	OG0002633	YMR039C	maker-NODE_1_length_936193_cov_107.414_ID_1-augustus-gene-1.116-mRNA-1_1&gene=maker-NODE_1_length_936193_cov_107.414_ID_1-augustus-gene-1.116&CDS=1-366
2634	OG0002634	YMR041C	augustus_masked-NODE_12_length_456140_cov_104.9_ID_23-processed-gene-3.84-mRNA-1_1&gene=augustus_masked-NODE_12_length_456140_cov_104.9_ID_23-processed-gene-3.84&CDS=1-993
2635	OG0002635	YMR044W	augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-NODE_2_length_729701_cov_103.929_ID_3-processed-gene-3.136&CDS=1-1383
2636	OG0002636	YMR048W	snap_masked-NODE_34_length_99083_cov_101.504_ID_67-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_34_length_99083_cov_101.504_ID_67-processed-gene-0.88&CDS=1-1227
2637	OG0002637	YMR049C	augustus_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-3.140&CDS=1-2589
2638	OG0002638	YMR055C	genemark-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-1.22-mRNA-1_1&gene=genemark-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-1.22&CDS=1-1086
2639	OG0002639	YMR059W	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.30&CDS=1-384
2640	OG0002640	YMR060C	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.4-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.4&CDS=1-951
2641	OG0002641	YMR061W	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.29&CDS=1-1944
2642	OG0002642	YMR062C	augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.1&CDS=1-1311
2643	OG0002643	YMR063W	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-3.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-3.122&CDS=1-960
2644	OG0002644	YMR066W	snap_masked-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.124&CDS=1-2682
2645	OG0002645	YMR067C	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-6.13-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-6.13&CDS=1-1605
2646	OG0002646	YMR068W	augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-0.116&CDS=1-1629
2647	OG0002647	YMR071C	augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-0.115&CDS=1-495
2648	OG0002648	YMR074C	augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_10_length_504736_cov_103.515_ID_19-processed-gene-0.82&CDS=1-399
2649	OG0002649	YMR075W	augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.3&CDS=1-2220
2650	OG0002650	YMR076C	augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.0&CDS=1-4056
2651	OG0002651	YMR077C	augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-1.13&CDS=1-651
2652	OG0002652	YMR078C	augustus_masked-NODE_15_length_375730_cov_128.345_ID_29-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_15_length_375730_cov_128.345_ID_29-processed-gene-2.55&CDS=1-2364
2653	OG0002653	YMR079W	augustus_masked-NODE_15_length_375730_cov_128.345_ID_29-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_15_length_375730_cov_128.345_ID_29-processed-gene-2.16&CDS=1-915
2654	OG0002654	YMR080C	augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-2.185-mRNA-1_1&gene=augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-2.185&CDS=1-3174
2655	OG0002655	YMR087W	augustus_masked-NODE_26_length_171845_cov_113.307_ID_51-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-NODE_26_length_171845_cov_113.307_ID_51-processed-gene-0.165&CDS=1-1074
2656	OG0002656	YMR091C	maker-NODE_9_length_520025_cov_100.229_ID_17-snap-gene-0.40-mRNA-1_1&gene=maker-NODE_9_length_520025_cov_100.229_ID_17-snap-gene-0.40&CDS=1-1434
2657	OG0002657	YMR093W	augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-5.41-mRNA-1_1&gene=augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-5.41&CDS=1-1602
2658	OG0002658	YMR097C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-0.120&CDS=1-1068
2659	OG0002659	YMR098C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-0.119&CDS=1-1683
2660	OG0002660	YMR099C	augustus_masked-NODE_15_length_375730_cov_128.345_ID_29-processed-gene-2.12-mRNA-1_1&gene=augustus_masked-NODE_15_length_375730_cov_128.345_ID_29-processed-gene-2.12&CDS=1-894
2661	OG0002661	YMR100W	augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-1.10&CDS=1-2919
2662	OG0002662	YMR105C	augustus_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-3.143-mRNA-1_1&gene=augustus_masked-NODE_14_length_419374_cov_107.414_ID_27-processed-gene-3.143&CDS=1-1710
2663	OG0002663	YMR108W	augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-4.78-mRNA-1_1&gene=augustus_masked-NODE_9_length_520025_cov_100.229_ID_17-processed-gene-4.78&CDS=1-2037
2664	OG0002664	YMR109W	augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_17_length_294818_cov_144.65_ID_33-processed-gene-1.30&CDS=1-3780
2665	OG0002665	YMR110C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-0.114&CDS=1-1530
2666	OG0002666	YMR112C	augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_3_length_696421_cov_108.181_ID_5-processed-gene-0.139&CDS=1-558
2667	OG0002667	YMR114C	augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-5.42-mRNA-1_1&gene=augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-5.42&CDS=1-1038
2668	OG0002668	YMR116C	maker-NODE_3_length_696421_cov_108.181_ID_5-augustus-gene-0.145-mRNA-1_1&gene=maker-NODE_3_length_696421_cov_108.181_ID_5-augustus-gene-0.145&CDS=1-963
2669	OG0002669	YMR120C	augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-3.69-mRNA-1_1&gene=augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-3.69&CDS=1-1782
2670	OG0002670	YMR123W	augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-3.86-mRNA-1_1&gene=augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-3.86&CDS=1-306
2671	OG0002671	YMR125W	augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-3.84-mRNA-1_1&gene=augustus_masked-NODE_5_length_615619_cov_117.552_ID_9-processed-gene-3.84&CDS=1-3087
2672	OG0002672	YMR126C	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.5-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.5&CDS=1-879
2673	OG0002673	YMR127C	genemark-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.83-mRNA-1_1&gene=genemark-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.83&CDS=1-1029
2674	OG0002674	YMR128W	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-5.8&CDS=1-3810
2675	OG0002675	YMR129W	augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_16_length_354407_cov_122.497_ID_31-processed-gene-1.28&CDS=1-3876
2676	OG0002676	YMR130W	augustus_masked-NODE_12_length_456140_cov_104.9_ID_23-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_12_length_456140_cov_104.9_ID_23-processed-gene-0.22&CDS=1-858
2677	OG0002677	YMR131C	augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.176-mRNA-1_1&gene=augustus_masked-NODE_18_length_265421_cov_147.193_ID_35-processed-gene-1.176&CDS=1-1530
2678	OG0002678	YMR135C	augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_11_length_468069_cov_102.835_ID_21-processed-gene-1.30&CDS=1-1377
2679	OG0002679	YMR137C	augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-3.65&CDS=1-1938
2680	OG0002680	YMR140W	augustus_masked-NODE_26_length_171845_cov_113.307_ID_51-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_26_length_171845_cov_113.307_ID_51-processed-gene-0.178&CDS=1-1695
2681	OG0002681	YMR149W	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-0.51&CDS=1-801
2682	OG0002682	YMR150C	augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_1_length_936193_cov_107.414_ID_1-processed-gene-0.73&CDS=1-555
2683	OG0002683	YMR152W	snap_masked-NODE_38_length_78519_cov_90.4632_ID_75-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_38_length_78519_cov_90.4632_ID_75-processed-gene-0.65&CDS=1-1167
2684	OG0002684	YMR154C	snap_masked-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.163-mRNA-1_1&gene=snap_masked-NODE_24_length_187661_cov_169.262_ID_47-processed-gene-0.163&CDS=1-2268
2685	OG0002685	YMR156C	augustus_masked-NODE_6_length_541680_cov_107.521_ID_11-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_6_length_541680_cov_107.521_ID_11-processed-gene-1.24&CDS=1-876
2686	OG0002686	YMR158W	augustus_masked-NODE_6_length_541680_cov_107.521_ID_11-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_6_length_541680_cov_107.521_ID_11-processed-gene-1.25&CDS=1-468
2687	OG0002687	YMR161W	augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_7_length_538164_cov_135.673_ID_13-processed-gene-1.30&CDS=1-1059
