	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035686_Cyberlindnera_saturnus
3180	OG0003180	YNL229C	augustus_masked-flattened_line_108-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.23&CDS=1-882
3181	OG0003181	YNL230C	augustus_masked-flattened_line_34-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.83&CDS=1-1035
3182	OG0003182	YNL231C	augustus_masked-flattened_line_34-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.56&CDS=1-1110
3183	OG0003183	YNL232W	augustus_masked-flattened_line_34-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.88&CDS=1-759
3184	OG0003184	YNL233W	augustus_masked-flattened_line_19-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-1.13&CDS=1-2301
3185	OG0003185	YNL234W	augustus_masked-flattened_line_19-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-0.57&CDS=1-858
3186	OG0003186	YNL236W	augustus_masked-flattened_line_19-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-0.56&CDS=1-2559
3187	OG0003187	YNL237W	genemark-flattened_line_19-processed-gene-0.118-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-0.118&CDS=1-1227
3188	OG0003188	YNL238W	augustus_masked-flattened_line_19-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-0.54&CDS=1-2232
3189	OG0003189	YNL239W	augustus_masked-flattened_line_19-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-0.59&CDS=1-1326
3190	OG0003190	YNL240C	snap_masked-flattened_line_19-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-0.35&CDS=1-1476
3191	OG0003191	YNL241C	augustus_masked-flattened_line_0-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.56&CDS=1-1485
3192	OG0003192	YNL242W	augustus_masked-flattened_line_40-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.34&CDS=1-5118
3193	OG0003193	YNL243W	augustus_masked-flattened_line_31-processed-gene-1.252-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.252&CDS=1-3153
3194	OG0003194	YNL244C	augustus_masked-flattened_line_31-processed-gene-1.295-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.295&CDS=1-324
3195	OG0003195	YNL245C	augustus_masked-flattened_line_31-processed-gene-1.294-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.294&CDS=1-801
3196	OG0003196	YNL258C	augustus_masked-flattened_line_27-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-1.146&CDS=1-2085
3197	OG0003197	YNL259C	augustus_masked-flattened_line_15-processed-gene-3.163-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-3.163&CDS=1-213
3198	OG0003198	YNL262W	augustus_masked-flattened_line_38-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.27&CDS=1-6570
3199	OG0003199	YNL263C	augustus_masked-flattened_line_38-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.71&CDS=1-978
3200	OG0003200	YNL267W	augustus_masked-flattened_line_25-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-2.113&CDS=1-2823
3201	OG0003201	YNL271C	augustus_masked-flattened_line_15-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-2.106&CDS=1-5151
3202	OG0003202	YNL272C	augustus_masked-flattened_line_15-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-2.109&CDS=1-1731
3203	OG0003203	YNL273W	augustus_masked-flattened_line_2-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.66&CDS=1-3750
3204	OG0003204	YNL275W	augustus_masked-flattened_line_42-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.167&CDS=1-1503
3205	OG0003205	YNL277W	maker-flattened_line_42-snap-gene-0.198-mRNA-1_1&gene=maker-flattened_line_42-snap-gene-0.198&CDS=1-2028
3206	OG0003206	YNL279W	augustus_masked-flattened_line_25-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-2.110&CDS=1-2721
3207	OG0003207	YNL280C	snap_masked-flattened_line_108-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_108-processed-gene-0.39&CDS=1-1302
3208	OG0003208	YNL281W	augustus_masked-flattened_line_2-processed-gene-4.57-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.57&CDS=1-441
3209	OG0003209	YNL282W	augustus_masked-flattened_line_29-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-1.91&CDS=1-597
3210	OG0003210	YNL284C	augustus_masked-flattened_line_9-processed-gene-3.74-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-3.74&CDS=1-849
3211	OG0003211	YNL286W	augustus_masked-flattened_line_36-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.50&CDS=1-1020
3212	OG0003212	YNL287W	augustus_masked-flattened_line_11-processed-gene-1.106-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-1.106&CDS=1-2712
3213	OG0003213	YNL288W	snap_masked-flattened_line_11-processed-gene-1.159-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.159&CDS=1-1200
3214	OG0003214	YNL289W	augustus_masked-flattened_line_25-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.3&CDS=1-885
3215	OG0003215	YNL290W	maker-flattened_line_6-augustus-gene-4.210-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-4.210&CDS=1-981
3216	OG0003216	YNL291C	augustus_masked-flattened_line_6-processed-gene-4.193-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-4.193&CDS=1-1599
3217	OG0003217	YNL292W	maker-flattened_line_25-augustus-gene-0.44-mRNA-1_1&gene=maker-flattened_line_25-augustus-gene-0.44&CDS=1-1965
3218	OG0003218	YNL293W	augustus_masked-flattened_line_25-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.24&CDS=1-1659
3219	OG0003219	YNL294C	augustus_masked-flattened_line_25-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.1&CDS=1-1296
3220	OG0003220	YNL297C	maker-flattened_line_25-snap-gene-0.93-mRNA-1_1&gene=maker-flattened_line_25-snap-gene-0.93&CDS=1-4596
3221	OG0003221	YNL298W	augustus_masked-flattened_line_29-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.91&CDS=1-2364
3222	OG0003222	YNL305C	augustus_masked-flattened_line_4-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.99&CDS=1-750
3223	OG0003223	YNL307C	augustus_masked-flattened_line_11-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-1.81&CDS=1-1086
3224	OG0003224	YNL308C	augustus_masked-flattened_line_15-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-0.76&CDS=1-1641
3225	OG0003225	YNL310C	maker-flattened_line_2-augustus-gene-3.111-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-3.111&CDS=1-513
3226	OG0003226	YNL311C	augustus_masked-flattened_line_2-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.67&CDS=1-1386
3227	OG0003227	YNL312W	augustus_masked-flattened_line_2-processed-gene-3.95-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.95&CDS=1-759
3228	OG0003228	YNL313C	augustus_masked-flattened_line_15-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-0.94&CDS=1-2694
3229	OG0003229	YNL315C	augustus_masked-flattened_line_13-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-0.121&CDS=1-900
3230	OG0003230	YNL316C	maker-flattened_line_13-augustus-gene-0.51-mRNA-1_1&gene=maker-flattened_line_13-augustus-gene-0.51&CDS=1-861
3231	OG0003231	YNL317W	augustus_masked-flattened_line_29-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.68&CDS=1-1377
3232	OG0003232	YNL325C	genemark-flattened_line_23-processed-gene-0.41-mRNA-1_1&gene=genemark-flattened_line_23-processed-gene-0.41&CDS=1-2367
3233	OG0003233	YNL326C	augustus_masked-flattened_line_42-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.149&CDS=1-975
3234	OG0003234	YNL329C	genemark-flattened_line_74-processed-gene-0.142-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.142&CDS=1-3417
3235	OG0003235	YNL330C	augustus_masked-flattened_line_74-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.6&CDS=1-1317
3236	OG0003236	YNR001C	augustus_masked-flattened_line_0-processed-gene-8.135-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-8.135&CDS=1-1407
3237	OG0003237	YNR003C	augustus_masked-flattened_line_2-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.108&CDS=1-894
3238	OG0003238	YNR006W	augustus_masked-flattened_line_0-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.64&CDS=1-1950
3239	OG0003239	YNR007C	augustus_masked-flattened_line_11-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-1.88&CDS=1-912
3240	OG0003240	YNR008W	augustus_masked-flattened_line_11-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-1.90&CDS=1-1935
3241	OG0003241	YNR011C	augustus_masked-flattened_line_29-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.66&CDS=1-2694
3242	OG0003242	YNR012W	augustus_masked-flattened_line_29-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.95&CDS=1-1521
3243	OG0003243	YNR013C	augustus_masked-flattened_line_29-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.90&CDS=1-2430
3244	OG0003244	YNR015W	augustus_masked-flattened_line_6-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.86&CDS=1-1128
3245	OG0003245	YNR016C	augustus_masked-flattened_line_48-processed-gene-0.211-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.211&CDS=1-6732
3246	OG0003246	YNR017W	augustus_masked-flattened_line_6-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.68&CDS=1-645
3247	OG0003247	YNR018W	augustus_masked-flattened_line_132-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_132-processed-gene-0.16&CDS=1-645
3248	OG0003248	YNR019W	augustus_masked-flattened_line_132-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_132-processed-gene-0.17&CDS=1-1605
3249	OG0003249	YNR020C	augustus_masked-flattened_line_74-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.26&CDS=1-648
3250	OG0003250	YNR021W	maker-flattened_line_11-augustus-gene-0.97-mRNA-1_1&gene=maker-flattened_line_11-augustus-gene-0.97&CDS=1-1098
3251	OG0003251	YNR022C	augustus_masked-flattened_line_6-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.85&CDS=1-711
3252	OG0003252	YNR023W	augustus_masked-flattened_line_6-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.65&CDS=1-1227
3253	OG0003253	YNR026C	augustus_masked-flattened_line_6-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.59&CDS=1-1500
3254	OG0003254	YNR027W	augustus_masked-flattened_line_6-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.81&CDS=1-969
3255	OG0003255	YNR029C	augustus_masked-flattened_line_0-processed-gene-9.42-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.42&CDS=1-1251
3256	OG0003256	YNR030W	augustus_masked-flattened_line_0-processed-gene-9.25-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.25&CDS=1-1749
3257	OG0003257	YNR032C-A	augustus_masked-flattened_line_9-processed-gene-4.109-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-4.109&CDS=1-219
3258	OG0003258	YNR032W	augustus_masked-flattened_line_9-processed-gene-4.138-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-4.138&CDS=1-966
3259	OG0003259	YNR033W	augustus_masked-flattened_line_9-processed-gene-4.137-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-4.137&CDS=1-2064
3260	OG0003260	YNR035C	augustus_masked-flattened_line_9-processed-gene-4.131-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-4.131&CDS=1-930
3261	OG0003261	YNR036C	augustus_masked-flattened_line_9-processed-gene-4.100-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-4.100&CDS=1-519
3262	OG0003262	YNR037C	snap_masked-flattened_line_9-processed-gene-4.56-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-4.56&CDS=1-276
3263	OG0003263	YNR038W	augustus_masked-flattened_line_9-processed-gene-4.99-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-4.99&CDS=1-1845
3264	OG0003264	YNR039C	augustus_masked-flattened_line_27-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-2.16&CDS=1-1350
3265	OG0003265	YNR041C	augustus_masked-flattened_line_80-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.99&CDS=1-2418
3266	OG0003266	YNR043W	augustus_masked-flattened_line_52-processed-gene-0.182-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.182&CDS=1-1188
3267	OG0003267	YNR046W	augustus_masked-flattened_line_13-processed-gene-3.70-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-3.70&CDS=1-387
3268	OG0003268	YNR049C	augustus_masked-flattened_line_13-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-0.105&CDS=1-510
3269	OG0003269	YNR050C	augustus_masked-flattened_line_19-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-2.118&CDS=1-1347
3270	OG0003270	YNR051C	augustus_masked-flattened_line_19-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-2.116&CDS=1-1347
3271	OG0003271	YNR052C	augustus_masked-flattened_line_19-processed-gene-2.115-mRNA-1_1&gene=augustus_masked-flattened_line_19-processed-gene-2.115&CDS=1-1056
3272	OG0003272	YNR053C	maker-flattened_line_9-augustus-gene-1.116-mRNA-1_1&gene=maker-flattened_line_9-augustus-gene-1.116&CDS=1-1527
3273	OG0003273	YNR054C	augustus_masked-flattened_line_9-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-1.146&CDS=1-1620
3274	OG0003274	YNR055C	augustus_masked-flattened_line_60-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.86&CDS=1-1683
3275	OG0003275	YNR057C	augustus_masked-flattened_line_72-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.87&CDS=1-630
3276	OG0003276	YNR058W	snap_masked-flattened_line_72-processed-gene-0.157-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.157&CDS=1-1299
3277	OG0003277	YOL001W	augustus_masked-flattened_line_11-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-1.65&CDS=1-1230
3278	OG0003278	YOL003C	augustus_masked-flattened_line_17-processed-gene-2.249-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.249&CDS=1-1137
3279	OG0003279	YOL004W	maker-flattened_line_17-snap-gene-2.2-mRNA-1_1&gene=maker-flattened_line_17-snap-gene-2.2&CDS=1-4128
3280	OG0003280	YOL005C	snap_masked-flattened_line_17-processed-gene-2.159-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-2.159&CDS=1-366
3281	OG0003281	YOL006C	augustus_masked-flattened_line_17-processed-gene-2.247-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.247&CDS=1-2286
3282	OG0003282	YOL008W	snap_masked-flattened_line_17-processed-gene-2.150-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-2.150&CDS=1-531
3283	OG0003283	YOL009C	augustus_masked-flattened_line_17-processed-gene-2.203-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.203&CDS=1-741
3284	OG0003284	YOL010W	augustus_masked-flattened_line_17-processed-gene-2.202-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.202&CDS=1-1080
3285	OG0003285	YOL013C	augustus_masked-flattened_line_13-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-0.120&CDS=1-1509
3286	OG0003286	YOL016C	augustus_masked-flattened_line_0-processed-gene-5.57-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.57&CDS=1-1236
3287	OG0003287	YOL018C	augustus_masked-flattened_line_27-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.73&CDS=1-1068
3288	OG0003288	YOL021C	augustus_masked-flattened_line_27-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-2.29&CDS=1-2925
3289	OG0003289	YOL022C	augustus_masked-flattened_line_15-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-2.137&CDS=1-1167
3290	OG0003290	YOL023W	snap_masked-flattened_line_15-processed-gene-2.63-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.63&CDS=1-1977
3291	OG0003291	YOL026C	genemark-flattened_line_68-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.25&CDS=1-369
3292	OG0003292	YOL030W	augustus_masked-flattened_line_44-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.106&CDS=1-1410
3293	OG0003293	YOL031C	maker-flattened_line_13-snap-gene-1.9-mRNA-1_1&gene=maker-flattened_line_13-snap-gene-1.9&CDS=1-1056
3294	OG0003294	YOL032W	augustus_masked-flattened_line_13-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.100&CDS=1-618
3295	OG0003295	YOL033W	augustus_masked-flattened_line_13-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-2.9&CDS=1-1545
3296	OG0003296	YOL034W	augustus_masked-flattened_line_13-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-2.23&CDS=1-3261
3297	OG0003297	YOL038W	snap_masked-flattened_line_68-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.88&CDS=1-750
3298	OG0003298	YOL039W	augustus_masked-flattened_line_13-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.102&CDS=1-360
3299	OG0003299	YOL040C	augustus_masked-flattened_line_13-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.130&CDS=1-426
3300	OG0003300	YOL041C	augustus_masked-flattened_line_13-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.129&CDS=1-1257
3301	OG0003301	YOL042W	maker-flattened_line_2-augustus-gene-0.129-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-0.129&CDS=1-1740
3302	OG0003302	YOL049W	augustus_masked-flattened_line_13-processed-gene-2.51-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-2.51&CDS=1-1425
3303	OG0003303	YOL051W	augustus_masked-flattened_line_32-processed-gene-1.241-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.241&CDS=1-3447
3304	OG0003304	YOL052C	augustus_masked-flattened_line_25-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-1.68&CDS=1-1143
3305	OG0003305	YOL053W	augustus_masked-flattened_line_6-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.62&CDS=1-693
3306	OG0003306	YOL054W	augustus_masked-flattened_line_6-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.61&CDS=1-906
3307	OG0003307	YOL057W	snap_masked-flattened_line_11-processed-gene-1.125-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.125&CDS=1-2037
3308	OG0003308	YOL058W	augustus_masked-flattened_line_2-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.72&CDS=1-1254
3309	OG0003309	YOL060C	augustus_masked-flattened_line_40-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.24&CDS=1-1830
3310	OG0003310	YOL061W	augustus_masked-flattened_line_40-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.79&CDS=1-1416
3311	OG0003311	YOL062C	maker-flattened_line_40-augustus-gene-0.107-mRNA-1_1&gene=maker-flattened_line_40-augustus-gene-0.107&CDS=1-1326
