	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034606_Priceomyces_medius
2691	OG0002691	YNL035C	genemark-flattened_line_2-processed-gene-10.222-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-10.222&CDS=1-1176
2692	OG0002692	YNL036W	genemark-flattened_line_0-processed-gene-5.137-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.137&CDS=1-774
2693	OG0002693	YNL037C	genemark-flattened_line_32-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.86&CDS=1-1083
2694	OG0002694	YNL039W	genemark-flattened_line_2-processed-gene-10.269-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-10.269&CDS=1-1800
2695	OG0002695	YNL040W	genemark-flattened_line_20-processed-gene-2.67-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.67&CDS=1-1377
2696	OG0002696	YNL041C	augustus_masked-flattened_line_30-processed-gene-1.165-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.165&CDS=1-4446
2697	OG0002697	YNL044W	augustus_masked-flattened_line_16-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-3.135&CDS=1-525
2698	OG0002698	YNL045W	augustus_masked-flattened_line_16-processed-gene-3.134-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-3.134&CDS=1-1863
2699	OG0002699	YNL048W	augustus_masked-flattened_line_10-processed-gene-5.36-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-5.36&CDS=1-1827
2700	OG0002700	YNL049C	genemark-flattened_line_0-processed-gene-2.107-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.107&CDS=1-2727
2701	OG0002701	YNL051W	genemark-flattened_line_0-processed-gene-2.105-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.105&CDS=1-1209
2702	OG0002702	YNL054W	genemark-flattened_line_0-processed-gene-1.21-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.21&CDS=1-2853
2703	OG0002703	YNL055C	genemark-flattened_line_4-processed-gene-4.103-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.103&CDS=1-843
2704	OG0002704	YNL056W	genemark-flattened_line_8-processed-gene-2.102-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.102&CDS=1-768
2705	OG0002705	YNL059C	genemark-flattened_line_8-processed-gene-5.95-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-5.95&CDS=1-2322
2706	OG0002706	YNL061W	genemark-flattened_line_8-processed-gene-5.72-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-5.72&CDS=1-1872
2707	OG0002707	YNL062C	genemark-flattened_line_8-processed-gene-5.94-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-5.94&CDS=1-1311
2708	OG0002708	YNL064C	augustus_masked-flattened_line_8-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-5.123&CDS=1-2790
2709	OG0002709	YNL066W	genemark-flattened_line_8-processed-gene-5.91-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-5.91&CDS=1-1077
2710	OG0002710	YNL070W	snap_masked-flattened_line_0-processed-gene-1.87-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.87&CDS=1-177
2711	OG0002711	YNL071W	maker-flattened_line_0-augustus-gene-1.86-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-1.86&CDS=1-2844
2712	OG0002712	YNL072W	genemark-flattened_line_0-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.2&CDS=1-996
2713	OG0002713	YNL075W	genemark-flattened_line_4-processed-gene-9.33-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-9.33&CDS=1-849
2714	OG0002714	YNL081C	augustus_masked-flattened_line_4-processed-gene-10.124-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-10.124&CDS=1-1167
2715	OG0002715	YNL082W	genemark-flattened_line_4-processed-gene-10.202-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-10.202&CDS=1-3132
2716	OG0002716	YNL083W	genemark-flattened_line_4-processed-gene-10.201-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-10.201&CDS=1-1623
2717	OG0002717	YNL084C	genemark-flattened_line_0-processed-gene-5.169-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.169&CDS=1-1155
2718	OG0002718	YNL085W	snap_masked-flattened_line_26-processed-gene-1.24-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.24&CDS=1-2418
2719	OG0002719	YNL086W	genemark-flattened_line_18-processed-gene-1.147-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.147&CDS=1-399
2720	OG0002720	YNL088W	genemark-flattened_line_34-processed-gene-0.64-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.64&CDS=1-4389
2721	OG0002721	YNL091W	genemark-flattened_line_28-processed-gene-1.84-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.84&CDS=1-3246
2722	OG0002722	YNL092W	genemark-flattened_line_4-processed-gene-10.205-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-10.205&CDS=1-1245
2723	OG0002723	YNL094W	snap_masked-flattened_line_24-processed-gene-0.102-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.102&CDS=1-2166
2724	OG0002724	YNL097C	genemark-flattened_line_18-processed-gene-3.122-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-3.122&CDS=1-1047
2725	OG0002725	YNL099C	genemark-flattened_line_18-processed-gene-3.126-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-3.126&CDS=1-600
2726	OG0002726	YNL102W	genemark-flattened_line_0-processed-gene-9.54-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-9.54&CDS=1-4371
2727	OG0002727	YNL110C	genemark-flattened_line_0-processed-gene-0.41-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.41&CDS=1-729
2728	OG0002728	YNL111C	genemark-flattened_line_0-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.40&CDS=1-375
2729	OG0002729	YNL113W	genemark-flattened_line_0-processed-gene-5.117-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.117&CDS=1-351
2730	OG0002730	YNL115C	genemark-flattened_line_0-processed-gene-4.56-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.56&CDS=1-1689
2731	OG0002731	YNL118C	genemark-flattened_line_4-processed-gene-10.257-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-10.257&CDS=1-2394
2732	OG0002732	YNL119W	genemark-flattened_line_8-processed-gene-5.85-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-5.85&CDS=1-1329
2733	OG0002733	YNL122C	augustus_masked-flattened_line_8-processed-gene-5.116-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-5.116&CDS=1-264
2734	OG0002734	YNL123W	genemark-flattened_line_8-processed-gene-5.89-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-5.89&CDS=1-2934
2735	OG0002735	YNL124W	snap_masked-flattened_line_8-processed-gene-5.16-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-5.16&CDS=1-1587
2736	OG0002736	YNL125C	genemark-flattened_line_12-processed-gene-1.113-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.113&CDS=1-1758
2737	OG0002737	YNL126W	genemark-flattened_line_8-processed-gene-1.117-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.117&CDS=1-2463
2738	OG0002738	YNL127W	genemark-flattened_line_2-processed-gene-2.70-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.70&CDS=1-2700
2739	OG0002739	YNL128W	augustus_masked-flattened_line_2-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.16&CDS=1-1134
2740	OG0002740	YNL129W	genemark-flattened_line_8-processed-gene-5.75-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-5.75&CDS=1-720
2741	OG0002741	YNL131W	genemark-flattened_line_2-processed-gene-2.71-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.71&CDS=1-441
2742	OG0002742	YNL132W	genemark-flattened_line_8-processed-gene-5.98-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-5.98&CDS=1-3117
2743	OG0002743	YNL135C	genemark-flattened_line_2-processed-gene-2.91-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.91&CDS=1-336
2744	OG0002744	YNL137C	augustus_masked-flattened_line_8-processed-gene-5.121-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-5.121&CDS=1-2127
2745	OG0002745	YNL139C	genemark-flattened_line_10-processed-gene-3.146-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-3.146&CDS=1-4749
2746	OG0002746	YNL141W	genemark-flattened_line_0-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.8&CDS=1-1065
2747	OG0002747	YNL142W	genemark-flattened_line_0-processed-gene-1.22-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.22&CDS=1-1470
2748	OG0002748	YNL147W	maker-flattened_line_12-snap-gene-1.96-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-1.96&CDS=1-360
2749	OG0002749	YNL149C	genemark-flattened_line_12-processed-gene-1.134-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.134&CDS=1-375
2750	OG0002750	YNL151C	genemark-flattened_line_12-processed-gene-1.107-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.107&CDS=1-792
2751	OG0002751	YNL152W	genemark-flattened_line_12-processed-gene-1.132-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.132&CDS=1-1644
2752	OG0002752	YNL153C	genemark-flattened_line_0-processed-gene-1.34-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.34&CDS=1-390
2753	OG0002753	YNL155W	genemark-flattened_line_4-processed-gene-4.74-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.74&CDS=1-873
2754	OG0002754	YNL161W	genemark-flattened_line_0-processed-gene-6.95-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.95&CDS=1-2382
2755	OG0002755	YNL163C	genemark-flattened_line_2-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.72&CDS=1-3090
2756	OG0002756	YNL168C	genemark-flattened_line_2-processed-gene-8.46-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-8.46&CDS=1-693
2757	OG0002757	YNL169C	genemark-flattened_line_2-processed-gene-3.133-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-3.133&CDS=1-1770
2758	OG0002758	YNL175C	genemark-flattened_line_10-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.56&CDS=1-1149
2759	OG0002759	YNL177C	maker-flattened_line_30-snap-gene-0.138-mRNA-1_1&gene=maker-flattened_line_30-snap-gene-0.138&CDS=1-1122
2760	OG0002760	YNL178W	genemark-flattened_line_18-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.90&CDS=1-693
2761	OG0002761	YNL181W	genemark-flattened_line_30-processed-gene-0.129-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.129&CDS=1-1410
2762	OG0002762	YNL182C	genemark-flattened_line_30-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.100&CDS=1-1494
2763	OG0002763	YNL185C	genemark-flattened_line_30-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.99&CDS=1-438
2764	OG0002764	YNL186W	genemark-flattened_line_30-processed-gene-0.132-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.132&CDS=1-2028
2765	OG0002765	YNL189W	genemark-flattened_line_12-processed-gene-5.126-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-5.126&CDS=1-1626
2766	OG0002766	YNL191W	genemark-flattened_line_6-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.9&CDS=1-1023
2767	OG0002767	YNL200C	genemark-flattened_line_10-processed-gene-6.213-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-6.213&CDS=1-747
2768	OG0002768	YNL202W	genemark-flattened_line_18-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.101&CDS=1-867
2769	OG0002769	YNL206C	genemark-flattened_line_0-processed-gene-3.39-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.39&CDS=1-1341
2770	OG0002770	YNL207W	genemark-flattened_line_4-processed-gene-10.256-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-10.256&CDS=1-1311
2771	OG0002771	YNL208W	genemark-flattened_line_4-processed-gene-9.24-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-9.24&CDS=1-717
2772	OG0002772	YNL211C	snap_masked-flattened_line_22-processed-gene-2.24-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.24&CDS=1-219
2773	OG0002773	YNL212W	genemark-flattened_line_22-processed-gene-2.192-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-2.192&CDS=1-2736
2774	OG0002774	YNL213C	augustus_masked-flattened_line_22-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.91&CDS=1-624
2775	OG0002775	YNL216W	genemark-flattened_line_22-processed-gene-2.169-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-2.169&CDS=1-1707
2776	OG0002776	YNL217W	augustus_masked-flattened_line_6-processed-gene-7.118-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-7.118&CDS=1-1188
2777	OG0002777	YNL218W	maker-flattened_line_16-augustus-gene-3.111-mRNA-1_1&gene=maker-flattened_line_16-augustus-gene-3.111&CDS=1-3456
2778	OG0002778	YNL219C	genemark-flattened_line_32-processed-gene-0.84-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.84&CDS=1-1749
2779	OG0002779	YNL220W	genemark-flattened_line_32-processed-gene-0.85-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.85&CDS=1-1287
2780	OG0002780	YNL222W	augustus_masked-flattened_line_0-processed-gene-3.88-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.88&CDS=1-2862
2781	OG0002781	YNL223W	genemark-flattened_line_0-processed-gene-3.35-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.35&CDS=1-1431
2782	OG0002782	YNL224C	genemark-flattened_line_0-processed-gene-3.62-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.62&CDS=1-1986
2783	OG0002783	YNL227C	genemark-flattened_line_0-processed-gene-3.34-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.34&CDS=1-1794
2784	OG0002784	YNL229C	augustus_masked-flattened_line_10-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.73&CDS=1-3624
2785	OG0002785	YNL231C	genemark-flattened_line_4-processed-gene-4.97-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.97&CDS=1-1056
2786	OG0002786	YNL232W	genemark-flattened_line_4-processed-gene-4.72-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.72&CDS=1-879
2787	OG0002787	YNL233W	genemark-flattened_line_4-processed-gene-4.71-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.71&CDS=1-3864
2788	OG0002788	YNL236W	genemark-flattened_line_6-processed-gene-7.22-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-7.22&CDS=1-2973
2789	OG0002789	YNL237W	genemark-flattened_line_32-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.96&CDS=1-1356
2790	OG0002790	YNL238W	genemark-flattened_line_32-processed-gene-0.66-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.66&CDS=1-2577
2791	OG0002791	YNL239W	genemark-flattened_line_2-processed-gene-10.256-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-10.256&CDS=1-1503
2792	OG0002792	YNL240C	genemark-flattened_line_32-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.95&CDS=1-1602
2793	OG0002793	YNL241C	genemark-flattened_line_32-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.67&CDS=1-1503
2794	OG0002794	YNL242W	genemark-flattened_line_2-processed-gene-9.105-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-9.105&CDS=1-5832
2795	OG0002795	YNL243W	maker-flattened_line_16-augustus-gene-1.6-mRNA-1_1&gene=maker-flattened_line_16-augustus-gene-1.6&CDS=1-3711
2796	OG0002796	YNL244C	genemark-flattened_line_8-processed-gene-1.98-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.98&CDS=1-327
2797	OG0002797	YNL245C	genemark-flattened_line_8-processed-gene-1.99-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.99&CDS=1-741
2798	OG0002798	YNL246W	genemark-flattened_line_6-processed-gene-3.19-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.19&CDS=1-783
2799	OG0002799	YNL247W	genemark-flattened_line_6-processed-gene-6.130-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.130&CDS=1-2283
2800	OG0002800	YNL248C	genemark-flattened_line_0-processed-gene-13.154-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-13.154&CDS=1-1227
2801	OG0002801	YNL249C	genemark-flattened_line_24-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.48&CDS=1-1734
2802	OG0002802	YNL250W	genemark-flattened_line_12-processed-gene-3.118-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.118&CDS=1-3939
2803	OG0002803	YNL252C	genemark-flattened_line_0-processed-gene-12.74-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-12.74&CDS=1-813
2804	OG0002804	YNL253W	genemark-flattened_line_0-processed-gene-12.73-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-12.73&CDS=1-1002
2805	OG0002805	YNL256W	maker-flattened_line_0-augustus-gene-12.90-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-12.90&CDS=1-4485
2806	OG0002806	YNL258C	augustus_masked-flattened_line_6-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.13&CDS=1-2040
2807	OG0002807	YNL259C	augustus_masked-flattened_line_6-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.36&CDS=1-222
2808	OG0002808	YNL260C	genemark-flattened_line_6-processed-gene-2.118-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.118&CDS=1-447
2809	OG0002809	YNL261W	genemark-flattened_line_6-processed-gene-2.117-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.117&CDS=1-1452
2810	OG0002810	YNL262W	augustus_masked-flattened_line_6-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.39&CDS=1-6678
2811	OG0002811	YNL263C	augustus_masked-flattened_line_6-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.40&CDS=1-1098
2812	OG0002812	YNL265C	genemark-flattened_line_2-processed-gene-9.120-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-9.120&CDS=1-807
2813	OG0002813	YNL267W	genemark-flattened_line_0-processed-gene-12.65-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-12.65&CDS=1-2919
2814	OG0002814	YNL272C	genemark-flattened_line_6-processed-gene-6.111-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.111&CDS=1-1896
2815	OG0002815	YNL273W	genemark-flattened_line_6-processed-gene-5.64-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-5.64&CDS=1-3831
2816	OG0002816	YNL274C	snap_masked-flattened_line_22-processed-gene-2.35-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-2.35&CDS=1-1071
2817	OG0002817	YNL275W	genemark-flattened_line_8-processed-gene-1.110-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.110&CDS=1-1665
2818	OG0002818	YNL279W	augustus_masked-flattened_line_6-processed-gene-6.69-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-6.69&CDS=1-1818
2819	OG0002819	YNL280C	genemark-flattened_line_0-processed-gene-14.205-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-14.205&CDS=1-1341
2820	OG0002820	YNL281W	genemark-flattened_line_0-processed-gene-10.113-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-10.113&CDS=1-456
2821	OG0002821	YNL282W	genemark-flattened_line_0-processed-gene-4.79-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.79&CDS=1-774
2822	OG0002822	YNL284C	genemark-flattened_line_10-processed-gene-3.120-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-3.120&CDS=1-837
2823	OG0002823	YNL286W	genemark-flattened_line_28-processed-gene-0.119-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.119&CDS=1-1200
2824	OG0002824	YNL287W	augustus_masked-flattened_line_28-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.57&CDS=1-2814
2825	OG0002825	YNL288W	augustus_masked-flattened_line_0-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.106&CDS=1-966
2826	OG0002826	YNL289W	genemark-flattened_line_6-processed-gene-5.83-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-5.83&CDS=1-963
2827	OG0002827	YNL292W	augustus_masked-flattened_line_0-processed-gene-11.83-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-11.83&CDS=1-3513
2828	OG0002828	YNL293W	snap_masked-flattened_line_0-processed-gene-12.12-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-12.12&CDS=1-1887
2829	OG0002829	YNL294C	augustus_masked-flattened_line_0-processed-gene-12.124-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-12.124&CDS=1-1563
2830	OG0002830	YNL297C	augustus_masked-flattened_line_6-processed-gene-6.83-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-6.83&CDS=1-4800
2831	OG0002831	YNL305C	genemark-flattened_line_10-processed-gene-4.40-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-4.40&CDS=1-771
2832	OG0002832	YNL306W	genemark-flattened_line_12-processed-gene-2.42-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-2.42&CDS=1-633
