	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026124_Ogataea_henricii
2540	OG0002540	YMR101C	genemark-flattened_line_12-processed-gene-3.101-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.101&CDS=1-918
2541	OG0002541	YMR105C	genemark-flattened_line_4-processed-gene-0.103-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.103&CDS=1-1710
2542	OG0002542	YMR106C	snap_masked-flattened_line_14-processed-gene-2.30-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-2.30&CDS=1-2109
2543	OG0002543	YMR108W	genemark-flattened_line_4-processed-gene-2.2-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.2&CDS=1-2049
2544	OG0002544	YMR109W	genemark-flattened_line_2-processed-gene-3.115-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-3.115&CDS=1-3822
2545	OG0002545	YMR110C	genemark-flattened_line_14-processed-gene-2.130-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.130&CDS=1-1515
2546	OG0002546	YMR112C	genemark-flattened_line_14-processed-gene-2.176-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.176&CDS=1-774
2547	OG0002547	YMR113W	augustus_masked-flattened_line_4-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.90&CDS=1-1257
2548	OG0002548	YMR114C	genemark-flattened_line_58-processed-gene-0.105-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.105&CDS=1-969
2549	OG0002549	YMR116C	genemark-flattened_line_14-processed-gene-2.131-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.131&CDS=1-942
2550	OG0002550	YMR117C	genemark-flattened_line_48-processed-gene-0.153-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.153&CDS=1-606
2551	OG0002551	YMR120C	genemark-flattened_line_14-processed-gene-1.52-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.52&CDS=1-1770
2552	OG0002552	YMR121C	genemark-flattened_line_14-processed-gene-1.51-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.51&CDS=1-612
2553	OG0002553	YMR123W	genemark-flattened_line_14-processed-gene-1.78-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.78&CDS=1-621
2554	OG0002554	YMR125W	snap_masked-flattened_line_14-processed-gene-1.30-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.30&CDS=1-3033
2555	OG0002555	YMR126C	genemark-flattened_line_4-processed-gene-4.35-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.35&CDS=1-939
2556	OG0002556	YMR127C	genemark-flattened_line_94-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_94-processed-gene-0.18&CDS=1-1041
2557	OG0002557	YMR128W	genemark-flattened_line_94-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_94-processed-gene-0.3&CDS=1-5385
2558	OG0002558	YMR129W	genemark-flattened_line_76-processed-gene-0.110-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.110&CDS=1-3846
2559	OG0002559	YMR130W	maker-flattened_line_10-augustus-gene-3.165-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-3.165&CDS=1-1734
2560	OG0002560	YMR131C	augustus_masked-flattened_line_8-processed-gene-4.105-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.105&CDS=1-1542
2561	OG0002561	YMR134W	genemark-flattened_line_66-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.24&CDS=1-327
2562	OG0002562	YMR135C	genemark-flattened_line_200-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_200-processed-gene-0.3&CDS=1-1065
2563	OG0002563	YMR137C	genemark-flattened_line_26-processed-gene-1.110-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.110&CDS=1-1659
2564	OG0002564	YMR138W	genemark-flattened_line_26-processed-gene-1.114-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.114&CDS=1-558
2565	OG0002565	YMR139W	genemark-flattened_line_86-processed-gene-0.92-mRNA-1_1&gene=genemark-flattened_line_86-processed-gene-0.92&CDS=1-1170
2566	OG0002566	YMR140W	genemark-flattened_line_66-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.20&CDS=1-1521
2567	OG0002567	YMR146C	genemark-flattened_line_32-processed-gene-1.101-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.101&CDS=1-1029
2568	OG0002568	YMR149W	genemark-flattened_line_0-processed-gene-5.88-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.88&CDS=1-813
2569	OG0002569	YMR150C	genemark-flattened_line_0-processed-gene-5.111-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.111&CDS=1-612
2570	OG0002570	YMR155W	genemark-flattened_line_20-processed-gene-2.165-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.165&CDS=1-2115
2571	OG0002571	YMR156C	genemark-flattened_line_34-processed-gene-1.79-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.79&CDS=1-798
2572	OG0002572	YMR158W	genemark-flattened_line_34-processed-gene-1.80-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.80&CDS=1-468
2573	OG0002573	YMR159C	genemark-flattened_line_10-processed-gene-1.61-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.61&CDS=1-579
2574	OG0002574	YMR161W	genemark-flattened_line_84-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.32&CDS=1-642
2575	OG0002575	YMR162C	genemark-flattened_line_14-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.23&CDS=1-4956
2576	OG0002576	YMR165C	maker-flattened_line_2-snap-gene-1.95-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-1.95&CDS=1-2478
2577	OG0002577	YMR166C	genemark-flattened_line_54-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.15&CDS=1-1077
2578	OG0002578	YMR167W	genemark-flattened_line_54-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.53&CDS=1-2121
2579	OG0002579	YMR171C	genemark-flattened_line_50-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.17&CDS=1-1434
2580	OG0002580	YMR176W	snap_masked-flattened_line_20-processed-gene-2.48-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.48&CDS=1-4530
2581	OG0002581	YMR178W	genemark-flattened_line_20-processed-gene-2.142-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.142&CDS=1-834
2582	OG0002582	YMR179W	genemark-flattened_line_12-processed-gene-3.102-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.102&CDS=1-2133
2583	OG0002583	YMR185W	genemark-flattened_line_0-processed-gene-3.151-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.151&CDS=1-2805
2584	OG0002584	YMR186W	genemark-flattened_line_16-processed-gene-2.123-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.123&CDS=1-2115
2585	OG0002585	YMR188C	genemark-flattened_line_8-processed-gene-1.133-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.133&CDS=1-741
2586	OG0002586	YMR189W	maker-flattened_line_32-augustus-gene-1.214-mRNA-1_1&gene=maker-flattened_line_32-augustus-gene-1.214&CDS=1-4002
2587	OG0002587	YMR190C	genemark-flattened_line_10-processed-gene-1.40-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.40&CDS=1-4389
2588	OG0002588	YMR193W	maker-flattened_line_32-snap-gene-1.216-mRNA-1_1&gene=maker-flattened_line_32-snap-gene-1.216&CDS=1-1113
2589	OG0002589	YMR194C-B	maker-flattened_line_32-snap-gene-1.221-mRNA-1_1&gene=maker-flattened_line_32-snap-gene-1.221&CDS=1-246
2590	OG0002590	YMR196W	genemark-flattened_line_16-processed-gene-2.168-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.168&CDS=1-3099
2591	OG0002591	YMR197C	genemark-flattened_line_16-processed-gene-2.136-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.136&CDS=1-639
2592	OG0002592	YMR200W	genemark-flattened_line_20-processed-gene-0.106-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.106&CDS=1-774
2593	OG0002593	YMR201C	maker-flattened_line_8-snap-gene-1.0-mRNA-1_1&gene=maker-flattened_line_8-snap-gene-1.0&CDS=1-3141
2594	OG0002594	YMR202W	genemark-flattened_line_14-processed-gene-2.179-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.179&CDS=1-657
2595	OG0002595	YMR203W	genemark-flattened_line_14-processed-gene-2.183-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.183&CDS=1-1149
2596	OG0002596	YMR209C	genemark-flattened_line_50-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.22&CDS=1-1263
2597	OG0002597	YMR211W	genemark-flattened_line_44-processed-gene-1.78-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-1.78&CDS=1-1440
2598	OG0002598	YMR212C	genemark-flattened_line_38-processed-gene-0.69-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.69&CDS=1-2367
2599	OG0002599	YMR213W	genemark-flattened_line_38-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.89&CDS=1-1863
2600	OG0002600	YMR214W	genemark-flattened_line_38-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.74&CDS=1-1128
2601	OG0002601	YMR215W	maker-flattened_line_66-augustus-gene-0.144-mRNA-1_1&gene=maker-flattened_line_66-augustus-gene-0.144&CDS=1-1812
2602	OG0002602	YMR217W	maker-flattened_line_50-augustus-gene-0.168-mRNA-1_1&gene=maker-flattened_line_50-augustus-gene-0.168&CDS=1-2691
2603	OG0002603	YMR218C	genemark-flattened_line_20-processed-gene-2.178-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.178&CDS=1-3336
2604	OG0002604	YMR220W	genemark-flattened_line_68-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.101&CDS=1-1269
2605	OG0002605	YMR221C	genemark-flattened_line_20-processed-gene-2.187-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.187&CDS=1-1587
2606	OG0002606	YMR223W	genemark-flattened_line_58-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.95&CDS=1-1620
2607	OG0002607	YMR224C	maker-flattened_line_4-augustus-gene-1.144-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-1.144&CDS=1-5202
2608	OG0002608	YMR225C	augustus_masked-flattened_line_68-processed-gene-0.155-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.155&CDS=1-372
2609	OG0002609	YMR226C	genemark-flattened_line_12-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-0.67&CDS=1-804
2610	OG0002610	YMR227C	genemark-flattened_line_22-processed-gene-0.87-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.87&CDS=1-1605
2611	OG0002611	YMR228W	genemark-flattened_line_22-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.67&CDS=1-1992
2612	OG0002612	YMR229C	genemark-flattened_line_44-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.35&CDS=1-5193
2613	OG0002613	YMR231W	genemark-flattened_line_22-processed-gene-1.88-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.88&CDS=1-2982
2614	OG0002614	YMR233W	genemark-flattened_line_44-processed-gene-1.110-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-1.110&CDS=1-732
2615	OG0002615	YMR235C	genemark-flattened_line_10-processed-gene-3.113-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-3.113&CDS=1-1188
2616	OG0002616	YMR238W	genemark-flattened_line_10-processed-gene-3.88-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-3.88&CDS=1-1410
2617	OG0002617	YMR239C	augustus_masked-flattened_line_24-processed-gene-1.247-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.247&CDS=1-1632
2618	OG0002618	YMR240C	genemark-flattened_line_24-processed-gene-1.158-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.158&CDS=1-1437
2619	OG0002619	YMR241W	augustus_masked-flattened_line_112-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.2&CDS=1-933
2620	OG0002620	YMR244C-A	genemark-flattened_line_48-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.100&CDS=1-315
2621	OG0002621	YMR247C	augustus_masked-flattened_line_32-processed-gene-1.193-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.193&CDS=1-4644
2622	OG0002622	YMR250W	genemark-flattened_line_26-processed-gene-1.172-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.172&CDS=1-1755
2623	OG0002623	YMR256C	snap_masked-flattened_line_34-processed-gene-0.22-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.22&CDS=1-177
2624	OG0002624	YMR258C	genemark-flattened_line_60-processed-gene-0.71-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.71&CDS=1-1641
2625	OG0002625	YMR259C	maker-flattened_line_60-augustus-gene-0.115-mRNA-1_1&gene=maker-flattened_line_60-augustus-gene-0.115&CDS=1-3456
2626	OG0002626	YMR260C	genemark-flattened_line_60-processed-gene-0.91-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.91&CDS=1-450
2627	OG0002627	YMR262W	genemark-flattened_line_24-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.100&CDS=1-1023
2628	OG0002628	YMR263W	genemark-flattened_line_114-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_114-processed-gene-0.9&CDS=1-516
2629	OG0002629	YMR265C	genemark-flattened_line_10-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.29&CDS=1-1095
2630	OG0002630	YMR267W	genemark-flattened_line_321-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_321-processed-gene-0.4&CDS=1-867
2631	OG0002631	YMR268C	genemark-flattened_line_62-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.86&CDS=1-2598
2632	OG0002632	YMR269W	genemark-flattened_line_62-processed-gene-0.104-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.104&CDS=1-597
2633	OG0002633	YMR272C	genemark-flattened_line_90-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.53&CDS=1-1128
2634	OG0002634	YMR274C	genemark-flattened_line_2-processed-gene-4.1-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.1&CDS=1-876
2635	OG0002635	YMR277W	genemark-flattened_line_2-processed-gene-3.97-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-3.97&CDS=1-2478
2636	OG0002636	YMR280C	genemark-flattened_line_34-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.99&CDS=1-3240
2637	OG0002637	YMR281W	genemark-flattened_line_34-processed-gene-1.43-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.43&CDS=1-960
2638	OG0002638	YMR283C	genemark-flattened_line_34-processed-gene-0.122-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.122&CDS=1-1359
2639	OG0002639	YMR284W	genemark-flattened_line_118-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_118-processed-gene-0.11&CDS=1-1797
2640	OG0002640	YMR285C	genemark-flattened_line_26-processed-gene-1.128-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.128&CDS=1-1443
2641	OG0002641	YMR286W	augustus_masked-flattened_line_128-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_128-processed-gene-0.17&CDS=1-288
2642	OG0002642	YMR287C	genemark-flattened_line_36-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.109&CDS=1-3174
2643	OG0002643	YMR288W	genemark-flattened_line_20-processed-gene-0.92-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.92&CDS=1-3378
2644	OG0002644	YMR289W	genemark-flattened_line_4-processed-gene-1.139-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.139&CDS=1-834
2645	OG0002645	YMR290C	genemark-flattened_line_14-processed-gene-1.59-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.59&CDS=1-1671
2646	OG0002646	YMR292W	genemark-flattened_line_12-processed-gene-2.57-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-2.57&CDS=1-417
2647	OG0002647	YMR293C	genemark-flattened_line_12-processed-gene-2.36-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-2.36&CDS=1-1533
2648	OG0002648	YMR296C	genemark-flattened_line_2-processed-gene-3.98-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-3.98&CDS=1-1719
2649	OG0002649	YMR297W	genemark-flattened_line_2-processed-gene-1.47-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.47&CDS=1-1644
2650	OG0002650	YMR300C	genemark-flattened_line_293-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_293-processed-gene-0.0&CDS=1-1680
2651	OG0002651	YMR301C	genemark-flattened_line_4-processed-gene-4.54-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.54&CDS=1-2142
2652	OG0002652	YMR302C	genemark-flattened_line_30-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.95&CDS=1-2472
2653	OG0002653	YMR304W	genemark-flattened_line_6-processed-gene-0.111-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.111&CDS=1-3750
2654	OG0002654	YMR307W	maker-flattened_line_26-snap-gene-0.66-mRNA-1_1&gene=maker-flattened_line_26-snap-gene-0.66&CDS=1-3438
2655	OG0002655	YMR308C	genemark-flattened_line_26-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.14&CDS=1-3276
2656	OG0002656	YMR309C	genemark-flattened_line_0-processed-gene-6.165-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-6.165&CDS=1-2481
2657	OG0002657	YMR310C	genemark-flattened_line_12-processed-gene-3.98-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.98&CDS=1-1050
2658	OG0002658	YMR311C	genemark-flattened_line_18-processed-gene-2.29-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-2.29&CDS=1-657
2659	OG0002659	YMR312W	genemark-flattened_line_18-processed-gene-1.17-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.17&CDS=1-807
2660	OG0002660	YMR313C	augustus_masked-flattened_line_18-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.81&CDS=1-1710
2661	OG0002661	YMR314W	genemark-flattened_line_18-processed-gene-2.20-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-2.20&CDS=1-903
2662	OG0002662	YMR315W	genemark-flattened_line_4-processed-gene-1.105-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.105&CDS=1-1041
2663	OG0002663	YNL001W	augustus_masked-flattened_line_28-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.50&CDS=1-2244
2664	OG0002664	YNL003C	genemark-flattened_line_36-processed-gene-1.60-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.60&CDS=1-825
2665	OG0002665	YNL005C	genemark-flattened_line_6-processed-gene-4.65-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.65&CDS=1-1140
2666	OG0002666	YNL006W	genemark-flattened_line_0-processed-gene-0.34-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.34&CDS=1-909
2667	OG0002667	YNL007C	genemark-flattened_line_0-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.35&CDS=1-1020
2668	OG0002668	YNL010W	genemark-flattened_line_12-processed-gene-3.119-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.119&CDS=1-726
2669	OG0002669	YNL011C	genemark-flattened_line_12-processed-gene-3.154-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.154&CDS=1-1584
2670	OG0002670	YNL014W	genemark-flattened_line_12-processed-gene-3.117-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.117&CDS=1-3138
2671	OG0002671	YNL015W	genemark-flattened_line_14-processed-gene-1.82-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.82&CDS=1-234
2672	OG0002672	YNL016W	genemark-flattened_line_32-processed-gene-0.87-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.87&CDS=1-1311
2673	OG0002673	YNL021W	genemark-flattened_line_8-processed-gene-2.98-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.98&CDS=1-2241
2674	OG0002674	YNL022C	genemark-flattened_line_8-processed-gene-2.73-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.73&CDS=1-1308
2675	OG0002675	YNL023C	genemark-flattened_line_18-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.2&CDS=1-2913
2676	OG0002676	YNL024C-A	augustus_masked-flattened_line_32-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.63&CDS=1-210
2677	OG0002677	YNL025C	genemark-flattened_line_32-processed-gene-0.102-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.102&CDS=1-984
2678	OG0002678	YNL026W	genemark-flattened_line_32-processed-gene-0.85-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.85&CDS=1-1488
2679	OG0002679	YNL032W	genemark-flattened_line_32-processed-gene-0.122-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.122&CDS=1-831
2680	OG0002680	YNL035C	genemark-flattened_line_8-processed-gene-2.71-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.71&CDS=1-1182
2681	OG0002681	YNL036W	genemark-flattened_line_68-processed-gene-0.87-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.87&CDS=1-795
