	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035279_Tortispora_starmeri
2165	OG0002165	YMR027W	genemark-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.160-mRNA-1_1&gene=genemark-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.160&CDS=1-1758
2166	OG0002166	YMR028W	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.210-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.210&CDS=1-1068
2167	OG0002167	YMR032W	augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-0.14&CDS=1-2124
2168	OG0002168	YMR033W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.113&CDS=1-1404
2169	OG0002169	YMR034C	augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.208-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.208&CDS=1-1293
2170	OG0002170	YMR036C	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.101&CDS=1-1614
2171	OG0002171	YMR038C	maker-NODE_10_length_297535_cov_17.7821_ID_8534-augustus-gene-1.201-mRNA-1_1&gene=maker-NODE_10_length_297535_cov_17.7821_ID_8534-augustus-gene-1.201&CDS=1-1818
2172	OG0002172	YMR039C	maker-NODE_26_length_119625_cov_21.6396_ID_8164-augustus-gene-0.115-mRNA-1_1&gene=maker-NODE_26_length_119625_cov_21.6396_ID_8164-augustus-gene-0.115&CDS=1-483
2173	OG0002173	YMR041C	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.26&CDS=1-951
2174	OG0002174	YMR044W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-2.123&CDS=1-1155
2175	OG0002175	YMR048W	augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-0.78&CDS=1-741
2176	OG0002176	YMR049C	augustus_masked-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_38_length_71788_cov_9.80059_ID_6379-processed-gene-0.108&CDS=1-1806
2177	OG0002177	YMR055C	augustus_masked-NODE_33_length_96181_cov_11.781_ID_8249-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_33_length_96181_cov_11.781_ID_8249-processed-gene-0.32&CDS=1-894
2178	OG0002178	YMR058W	augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.229-mRNA-1_1&gene=augustus_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.229&CDS=1-1947
2179	OG0002179	YMR059W	snap_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.82-mRNA-1_1&gene=snap_masked-NODE_6_length_356371_cov_17.7217_ID_8086-processed-gene-2.82&CDS=1-330
2180	OG0002180	YMR060C	genemark-NODE_64_length_15011_cov_14.1758_ID_9241-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_64_length_15011_cov_14.1758_ID_9241-processed-gene-0.11&CDS=1-966
2181	OG0002181	YMR061W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.68&CDS=1-2133
2182	OG0002182	YMR062C	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.134-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.134&CDS=1-1266
2183	OG0002183	YMR063W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.24&CDS=1-1701
2184	OG0002184	YMR067C	snap_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.53&CDS=1-1506
2185	OG0002185	YMR071C	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.216&CDS=1-459
2186	OG0002186	YMR074C	augustus_masked-NODE_27_length_112744_cov_10.9011_ID_7258-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_27_length_112744_cov_10.9011_ID_7258-processed-gene-0.99&CDS=1-357
2187	OG0002187	YMR075W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-3.141&CDS=1-2088
2188	OG0002188	YMR077C	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.99&CDS=1-600
2189	OG0002189	YMR078C	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-1.58&CDS=1-2085
2190	OG0002190	YMR080C	augustus_masked-NODE_42_length_62581_cov_7.44407_ID_7503-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_42_length_62581_cov_7.44407_ID_7503-processed-gene-0.36&CDS=1-2805
2191	OG0002191	YMR087W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-0.22&CDS=1-630
2192	OG0002192	YMR090W	augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.160-mRNA-1_1&gene=augustus_masked-NODE_12_length_274470_cov_11.5893_ID_6473-processed-gene-1.160&CDS=1-660
2193	OG0002193	YMR092C	augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.94&CDS=1-1776
2194	OG0002194	YMR093W	augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.190-mRNA-1_1&gene=augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.190&CDS=1-1455
2195	OG0002195	YMR097C	augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.20&CDS=1-999
2196	OG0002196	YMR100W	maker-NODE_1_length_530835_cov_11.0226_ID_5813-snap-gene-3.159-mRNA-1_1&gene=maker-NODE_1_length_530835_cov_11.0226_ID_5813-snap-gene-3.159&CDS=1-2049
2197	OG0002197	YMR105C	genemark-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-1.66-mRNA-1_1&gene=genemark-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-1.66&CDS=1-1665
2198	OG0002198	YMR108W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.49&CDS=1-2019
2199	OG0002199	YMR109W	maker-NODE_19_length_165505_cov_10.3433_ID_4723-augustus-gene-0.190-mRNA-1_1&gene=maker-NODE_19_length_165505_cov_10.3433_ID_4723-augustus-gene-0.190&CDS=1-4014
2200	OG0002200	YMR116C	maker-NODE_11_length_292204_cov_10.5323_ID_7970-augustus-gene-1.215-mRNA-1_1&gene=maker-NODE_11_length_292204_cov_10.5323_ID_7970-augustus-gene-1.215&CDS=1-966
2201	OG0002201	YMR120C	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-2.25&CDS=1-1794
2202	OG0002202	YMR125W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.74&CDS=1-4752
2203	OG0002203	YMR126C	snap_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.172-mRNA-1_1&gene=snap_masked-NODE_19_length_165505_cov_10.3433_ID_4723-processed-gene-0.172&CDS=1-1635
2204	OG0002204	YMR128W	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.260-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.260&CDS=1-3672
2205	OG0002205	YMR129W	augustus_masked-NODE_53_length_39482_cov_9.37408_ID_7619-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_53_length_39482_cov_9.37408_ID_7619-processed-gene-0.30&CDS=1-3990
2206	OG0002206	YMR137C	genemark-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.142-mRNA-1_1&gene=genemark-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.142&CDS=1-2190
2207	OG0002207	YMR139W	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.241-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.241&CDS=1-1146
2208	OG0002208	YMR140W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-3.140&CDS=1-1581
2209	OG0002209	YMR146C	genemark-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.24&CDS=1-1035
2210	OG0002210	YMR150C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.93&CDS=1-438
2211	OG0002211	YMR155W	maker-NODE_7_length_343474_cov_9.93038_ID_8452-snap-gene-2.178-mRNA-1_1&gene=maker-NODE_7_length_343474_cov_9.93038_ID_8452-snap-gene-2.178&CDS=1-1392
2212	OG0002212	YMR156C	augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_34_length_94713_cov_11.1369_ID_5741-processed-gene-0.80&CDS=1-690
2213	OG0002213	YMR158W	genemark-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.194-mRNA-1_1&gene=genemark-NODE_13_length_269795_cov_9.87415_ID_4553-processed-gene-1.194&CDS=1-468
2214	OG0002214	YMR161W	augustus_masked-NODE_57_length_32135_cov_15.1454_ID_12067-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_57_length_32135_cov_15.1454_ID_12067-processed-gene-0.30&CDS=1-987
2215	OG0002215	YMR164C	snap_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.156-mRNA-1_1&gene=snap_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.156&CDS=1-2205
2216	OG0002216	YMR165C	augustus_masked-NODE_47_length_54853_cov_9.18344_ID_6949-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_47_length_54853_cov_9.18344_ID_6949-processed-gene-0.73&CDS=1-1848
2217	OG0002217	YMR166C	augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_29_length_105919_cov_17.2848_ID_6898-processed-gene-0.100&CDS=1-1164
2218	OG0002218	YMR167W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.89&CDS=1-1932
2219	OG0002219	YMR168C	maker-NODE_36_length_82216_cov_10.3236_ID_10502-snap-gene-0.45-mRNA-1_1&gene=maker-NODE_36_length_82216_cov_10.3236_ID_10502-snap-gene-0.45&CDS=1-2775
2220	OG0002220	YMR171C	genemark-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_8_length_337577_cov_19.7412_ID_10463-processed-gene-1.80&CDS=1-1755
2221	OG0002221	YMR178W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.39&CDS=1-861
2222	OG0002222	YMR185W	augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.47&CDS=1-2550
2223	OG0002223	YMR186W	augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_2_length_467089_cov_10.6916_ID_10198-processed-gene-2.109&CDS=1-2103
2224	OG0002224	YMR188C	augustus_masked-NODE_32_length_96656_cov_27.0936_ID_14264-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_32_length_96656_cov_27.0936_ID_14264-processed-gene-0.24&CDS=1-702
2225	OG0002225	YMR189W	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.160-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.160&CDS=1-2943
2226	OG0002226	YMR190C	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.80-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-3.80&CDS=1-3780
2227	OG0002227	YMR193W	augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_16_length_219844_cov_10.6473_ID_4879-processed-gene-0.122&CDS=1-540
2228	OG0002228	YMR197C	augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.191-mRNA-1_1&gene=augustus_masked-NODE_7_length_343474_cov_9.93038_ID_8452-processed-gene-2.191&CDS=1-654
2229	OG0002229	YMR200W	snap_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_23_length_147609_cov_11.2375_ID_8037-processed-gene-0.14&CDS=1-2409
2230	OG0002230	YMR201C	genemark-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.37-mRNA-1_1&gene=genemark-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-1.37&CDS=1-711
2231	OG0002231	YMR202W	augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.186-mRNA-1_1&gene=augustus_masked-NODE_22_length_149070_cov_11.0274_ID_7759-processed-gene-0.186&CDS=1-696
2232	OG0002232	YMR203W	augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.242-mRNA-1_1&gene=augustus_masked-NODE_20_length_156244_cov_13.4188_ID_5146-processed-gene-0.242&CDS=1-1146
2233	OG0002233	YMR205C	augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.6&CDS=1-2799
2234	OG0002234	YMR208W	maker-NODE_29_length_105919_cov_17.2848_ID_6898-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_29_length_105919_cov_17.2848_ID_6898-augustus-gene-0.0&CDS=1-1302
2235	OG0002235	YMR211W	snap_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.211-mRNA-1_1&gene=snap_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.211&CDS=1-1374
2236	OG0002236	YMR212C	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-2.93&CDS=1-2568
2237	OG0002237	YMR213W	maker-NODE_12_length_274470_cov_11.5893_ID_6473-augustus-gene-1.108-mRNA-1_1&gene=maker-NODE_12_length_274470_cov_11.5893_ID_6473-augustus-gene-1.108&CDS=1-2730
2238	OG0002238	YMR214W	snap_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_40_length_66930_cov_9.42058_ID_7647-processed-gene-0.65&CDS=1-1080
2239	OG0002239	YMR216C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.163-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-2.163&CDS=1-1980
2240	OG0002240	YMR217W	augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.141&CDS=1-1548
2241	OG0002241	YMR218C	snap_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-1.149&CDS=1-3531
2242	OG0002242	YMR220W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.46-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-4.46&CDS=1-1311
2243	OG0002243	YMR221C	augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-0.9&CDS=1-1701
2244	OG0002244	YMR223W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.11&CDS=1-3204
2245	OG0002245	YMR224C	augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-NODE_18_length_174771_cov_20.4811_ID_5550-processed-gene-0.144&CDS=1-1698
2246	OG0002246	YMR226C	augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-1.1&CDS=1-951
2247	OG0002247	YMR228W	genemark-NODE_41_length_65693_cov_10.1195_ID_9188-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_41_length_65693_cov_10.1195_ID_9188-processed-gene-0.68&CDS=1-1092
2248	OG0002248	YMR229C	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-1.60&CDS=1-4956
2249	OG0002249	YMR231W	augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_14_length_268810_cov_12.6902_ID_16700-processed-gene-1.45&CDS=1-2904
2250	OG0002250	YMR235C	augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_25_length_124534_cov_8.87526_ID_6206-processed-gene-0.133&CDS=1-1188
2251	OG0002251	YMR236W	augustus_masked-NODE_46_length_56016_cov_11.5161_ID_7719-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_46_length_56016_cov_11.5161_ID_7719-processed-gene-0.79&CDS=1-408
2252	OG0002252	YMR239C	augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_37_length_74361_cov_15.2065_ID_6343-processed-gene-0.76&CDS=1-741
2253	OG0002253	YMR240C	augustus_masked-NODE_24_length_130058_cov_10.5455_ID_5052-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_24_length_130058_cov_10.5455_ID_5052-processed-gene-0.7&CDS=1-1482
2254	OG0002254	YMR241W	augustus_masked-NODE_24_length_130058_cov_10.5455_ID_5052-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_24_length_130058_cov_10.5455_ID_5052-processed-gene-0.37&CDS=1-921
2255	OG0002255	YMR243C	augustus_masked-NODE_43_length_62223_cov_26.2295_ID_7310-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_43_length_62223_cov_26.2295_ID_7310-processed-gene-0.75&CDS=1-1230
2256	OG0002256	YMR244C-A	genemark-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.91&CDS=1-333
2257	OG0002257	YMR247C	augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-NODE_11_length_292204_cov_10.5323_ID_7970-processed-gene-1.78&CDS=1-4722
2258	OG0002258	YMR250W	augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-0.154&CDS=1-1641
2259	OG0002259	YMR256C	genemark-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.90&CDS=1-189
2260	OG0002260	YMR259C	snap_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-0.16&CDS=1-4629
2261	OG0002261	YMR260C	augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_9_length_301725_cov_11.1523_ID_9771-processed-gene-1.23&CDS=1-414
2262	OG0002262	YMR262W	augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_17_length_210941_cov_10.8118_ID_5448-processed-gene-1.80&CDS=1-888
2263	OG0002263	YMR263W	genemark-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.102&CDS=1-402
2264	OG0002264	YMR266W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.76-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.76&CDS=1-2541
2265	OG0002265	YMR272C	augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_15_length_254194_cov_22.2788_ID_8836-processed-gene-0.34&CDS=1-1122
2266	OG0002266	YMR274C	augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-NODE_5_length_385981_cov_13.3379_ID_9389-processed-gene-2.135&CDS=1-753
2267	OG0002267	YMR276W	augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_21_length_151641_cov_11.3966_ID_7104-processed-gene-0.27&CDS=1-1146
2268	OG0002268	YMR277W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.31&CDS=1-2370
2269	OG0002269	YMR278W	augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_10_length_297535_cov_17.7821_ID_8534-processed-gene-0.5&CDS=1-1728
2270	OG0002270	YMR281W	snap_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_4_length_423460_cov_10.8288_ID_4638-processed-gene-0.134&CDS=1-822
2271	OG0002271	YMR284W	snap_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.29-mRNA-1_1&gene=snap_masked-NODE_1_length_530835_cov_11.0226_ID_5813-processed-gene-1.29&CDS=1-1782
2272	OG0002272	YMR286W	augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_450795_cov_10.6456_ID_8383-processed-gene-2.67&CDS=1-249
