	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035325_Cyberlindnera_petersonii
3594	OG0003594	YPL183C	augustus_masked-NODE_39_length_100465_cov_17.584_ID_20370-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_39_length_100465_cov_17.584_ID_20370-processed-gene-0.127&CDS=1-2976
3595	OG0003595	YPL183W-A	augustus_masked-NODE_39_length_100465_cov_17.584_ID_20370-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_39_length_100465_cov_17.584_ID_20370-processed-gene-0.151&CDS=1-231
3596	OG0003596	YPL184C	augustus_masked-NODE_43_length_92930_cov_18.5896_ID_19939-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_43_length_92930_cov_18.5896_ID_19939-processed-gene-0.33&CDS=1-1719
3597	OG0003597	YPL188W	augustus_masked-NODE_31_length_147104_cov_19.6141_ID_21515-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_31_length_147104_cov_19.6141_ID_21515-processed-gene-0.145&CDS=1-1245
3598	OG0003598	YPL190C	augustus_masked-NODE_5_length_397984_cov_19.4042_ID_26889-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-NODE_5_length_397984_cov_19.4042_ID_26889-processed-gene-2.50&CDS=1-1998
3599	OG0003599	YPL193W	augustus_masked-NODE_105_length_6438_cov_23.133_ID_323931-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_105_length_6438_cov_23.133_ID_323931-processed-gene-0.6&CDS=1-648
3600	OG0003600	YPL194W	snap_masked-NODE_79_length_21198_cov_21.3003_ID_315602-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_79_length_21198_cov_21.3003_ID_315602-processed-gene-0.7&CDS=1-1446
3601	OG0003601	YPL195W	augustus_masked-NODE_48_length_86622_cov_18.8182_ID_19895-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_48_length_86622_cov_18.8182_ID_19895-processed-gene-0.137&CDS=1-2667
3602	OG0003602	YPL196W	augustus_masked-NODE_48_length_86622_cov_18.8182_ID_19895-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_48_length_86622_cov_18.8182_ID_19895-processed-gene-0.138&CDS=1-675
3603	OG0003603	YPL199C	augustus_masked-NODE_49_length_82912_cov_18.4145_ID_37510-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_49_length_82912_cov_18.4145_ID_37510-processed-gene-0.71&CDS=1-771
3604	OG0003604	YPL204W	augustus_masked-NODE_24_length_173934_cov_18.3496_ID_24996-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-NODE_24_length_173934_cov_18.3496_ID_24996-processed-gene-0.191&CDS=1-1434
3605	OG0003605	YPL206C	augustus_masked-NODE_24_length_173934_cov_18.3496_ID_24996-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-NODE_24_length_173934_cov_18.3496_ID_24996-processed-gene-0.194&CDS=1-960
3606	OG0003606	YPL209C	augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.25&CDS=1-1170
3607	OG0003607	YPL210C	augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.10&CDS=1-1794
3608	OG0003608	YPL211W	augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.23&CDS=1-543
3609	OG0003609	YPL212C	maker-NODE_57_length_56286_cov_20.1394_ID_22177-augustus-gene-0.63-mRNA-1_1&gene=maker-NODE_57_length_56286_cov_20.1394_ID_22177-augustus-gene-0.63&CDS=1-1551
3610	OG0003610	YPL213W	augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.3&CDS=1-696
3611	OG0003611	YPL214C	augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.9&CDS=1-1509
3612	OG0003612	YPL215W	augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_57_length_56286_cov_20.1394_ID_22177-processed-gene-0.8&CDS=1-993
3613	OG0003613	YPL217C	augustus_masked-NODE_48_length_86622_cov_18.8182_ID_19895-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_48_length_86622_cov_18.8182_ID_19895-processed-gene-0.102&CDS=1-3543
3614	OG0003614	YPL218W	augustus_masked-NODE_48_length_86622_cov_18.8182_ID_19895-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_48_length_86622_cov_18.8182_ID_19895-processed-gene-0.126&CDS=1-1683
3615	OG0003615	YPL222W	augustus_masked-NODE_18_length_205397_cov_17.6361_ID_19358-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_18_length_205397_cov_17.6361_ID_19358-processed-gene-0.65&CDS=1-1851
3616	OG0003616	YPL225W	augustus_masked-NODE_18_length_205397_cov_17.6361_ID_19358-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_18_length_205397_cov_17.6361_ID_19358-processed-gene-0.49&CDS=1-447
3617	OG0003617	YPL226W	augustus_masked-NODE_31_length_147104_cov_19.6141_ID_21515-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_31_length_147104_cov_19.6141_ID_21515-processed-gene-0.114&CDS=1-3483
3618	OG0003618	YPL227C	maker-NODE_34_length_128336_cov_18.0133_ID_20674-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_34_length_128336_cov_18.0133_ID_20674-augustus-gene-0.3&CDS=1-960
3619	OG0003619	YPL228W	augustus_masked-NODE_34_length_128336_cov_18.0133_ID_20674-processed-gene-0.147-mRNA-1_1&gene=augustus_masked-NODE_34_length_128336_cov_18.0133_ID_20674-processed-gene-0.147&CDS=1-1635
3620	OG0003620	YPL231W	augustus_masked-NODE_26_length_167395_cov_18.7791_ID_26584-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-NODE_26_length_167395_cov_18.7791_ID_26584-processed-gene-0.215&CDS=1-2169
3621	OG0003621	YPL233W	maker-NODE_2_length_519856_cov_18.5175_ID_27830-augustus-gene-2.104-mRNA-1_1&gene=maker-NODE_2_length_519856_cov_18.5175_ID_27830-augustus-gene-2.104&CDS=1-639
3622	OG0003622	YPL234C	augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.18&CDS=1-507
3623	OG0003623	YPL235W	augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.39&CDS=1-1452
3624	OG0003624	YPL236C	augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.19&CDS=1-1113
3625	OG0003625	YPL237W	augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.40&CDS=1-837
3626	OG0003626	YPL239W	augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.41&CDS=1-591
3627	OG0003627	YPL242C	genemark-NODE_27_length_163733_cov_18.9882_ID_21625-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_27_length_163733_cov_18.9882_ID_21625-processed-gene-0.38&CDS=1-4572
3628	OG0003628	YPL243W	augustus_masked-NODE_27_length_163733_cov_18.9882_ID_21625-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_27_length_163733_cov_18.9882_ID_21625-processed-gene-0.131&CDS=1-1605
3629	OG0003629	YPL244C	augustus_masked-NODE_27_length_163733_cov_18.9882_ID_21625-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_27_length_163733_cov_18.9882_ID_21625-processed-gene-0.178&CDS=1-1011
3630	OG0003630	YPL245W	augustus_masked-NODE_34_length_128336_cov_18.0133_ID_20674-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-NODE_34_length_128336_cov_18.0133_ID_20674-processed-gene-0.184&CDS=1-1389
3631	OG0003631	YPL246C	augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.37-mRNA-1_1&gene=augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-2.37&CDS=1-840
3632	OG0003632	YPL247C	maker-NODE_24_length_173934_cov_18.3496_ID_24996-augustus-gene-0.99-mRNA-1_1&gene=maker-NODE_24_length_173934_cov_18.3496_ID_24996-augustus-gene-0.99&CDS=1-1221
3633	OG0003633	YPL248C	augustus_masked-NODE_24_length_173934_cov_18.3496_ID_24996-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-NODE_24_length_173934_cov_18.3496_ID_24996-processed-gene-0.199&CDS=1-2403
3634	OG0003634	YPL249C	augustus_masked-NODE_24_length_173934_cov_18.3496_ID_24996-processed-gene-0.201-mRNA-1_1&gene=augustus_masked-NODE_24_length_173934_cov_18.3496_ID_24996-processed-gene-0.201&CDS=1-2604
3635	OG0003635	YPL252C	augustus_masked-NODE_35_length_124969_cov_18.3334_ID_20003-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_35_length_124969_cov_18.3334_ID_20003-processed-gene-0.145&CDS=1-522
3636	OG0003636	YPL254W	augustus_masked-NODE_35_length_124969_cov_18.3334_ID_20003-processed-gene-0.175-mRNA-1_1&gene=augustus_masked-NODE_35_length_124969_cov_18.3334_ID_20003-processed-gene-0.175&CDS=1-1257
3637	OG0003637	YPL259C	augustus_masked-NODE_19_length_205038_cov_20.2467_ID_287426-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_19_length_205038_cov_20.2467_ID_287426-processed-gene-0.26&CDS=1-1281
3638	OG0003638	YPL260W	augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-4.98-mRNA-1_1&gene=augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-4.98&CDS=1-1476
3639	OG0003639	YPL262W	augustus_masked-NODE_22_length_190147_cov_18.853_ID_25064-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-NODE_22_length_190147_cov_18.853_ID_25064-processed-gene-0.125&CDS=1-1479
3640	OG0003640	YPL266W	augustus_masked-NODE_50_length_82672_cov_18.5453_ID_22381-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_50_length_82672_cov_18.5453_ID_22381-processed-gene-0.52&CDS=1-984
3641	OG0003641	YPL268W	augustus_masked-NODE_42_length_93645_cov_17.1995_ID_21107-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_42_length_93645_cov_17.1995_ID_21107-processed-gene-0.60&CDS=1-2733
3642	OG0003642	YPL269W	augustus_masked-NODE_50_length_82672_cov_18.5453_ID_22381-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_50_length_82672_cov_18.5453_ID_22381-processed-gene-0.71&CDS=1-2307
3643	OG0003643	YPR002W	augustus_masked-NODE_25_length_173309_cov_21.0407_ID_21139-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-NODE_25_length_173309_cov_21.0407_ID_21139-processed-gene-0.159&CDS=1-1494
3644	OG0003644	YPR003C	augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-1.82&CDS=1-2136
3645	OG0003645	YPR004C	snap_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-3.158-mRNA-1_1&gene=snap_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-3.158&CDS=1-999
3646	OG0003646	YPR007C	augustus_masked-NODE_35_length_124969_cov_18.3334_ID_20003-processed-gene-0.183-mRNA-1_1&gene=augustus_masked-NODE_35_length_124969_cov_18.3334_ID_20003-processed-gene-0.183&CDS=1-1992
3647	OG0003647	YPR010C	augustus_masked-NODE_33_length_129613_cov_22.7621_ID_35097-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_33_length_129613_cov_22.7621_ID_35097-processed-gene-0.93&CDS=1-3507
3648	OG0003648	YPR011C	augustus_masked-NODE_9_length_306428_cov_22.0078_ID_53533-processed-gene-2.46-mRNA-1_1&gene=augustus_masked-NODE_9_length_306428_cov_22.0078_ID_53533-processed-gene-2.46&CDS=1-1098
3649	OG0003649	YPR016C	augustus_masked-NODE_14_length_213668_cov_24.3613_ID_25468-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-NODE_14_length_213668_cov_24.3613_ID_25468-processed-gene-1.78&CDS=1-735
3650	OG0003650	YPR017C	augustus_masked-NODE_1_length_520433_cov_19.9166_ID_24536-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_1_length_520433_cov_19.9166_ID_24536-processed-gene-0.59&CDS=1-396
3651	OG0003651	YPR019W	augustus_masked-NODE_50_length_82672_cov_18.5453_ID_22381-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_50_length_82672_cov_18.5453_ID_22381-processed-gene-0.75&CDS=1-2760
3652	OG0003652	YPR020W	augustus_masked-NODE_19_length_205038_cov_20.2467_ID_287426-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_19_length_205038_cov_20.2467_ID_287426-processed-gene-0.19&CDS=1-414
3653	OG0003653	YPR021C	augustus_masked-NODE_24_length_173934_cov_18.3496_ID_24996-processed-gene-0.241-mRNA-1_1&gene=augustus_masked-NODE_24_length_173934_cov_18.3496_ID_24996-processed-gene-0.241&CDS=1-2469
3654	OG0003654	YPR022C	maker-NODE_24_length_173934_cov_18.3496_ID_24996-snap-gene-0.278-mRNA-1_1&gene=maker-NODE_24_length_173934_cov_18.3496_ID_24996-snap-gene-0.278&CDS=1-2589
3655	OG0003655	YPR023C	augustus_masked-NODE_1_length_520433_cov_19.9166_ID_24536-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_520433_cov_19.9166_ID_24536-processed-gene-2.109&CDS=1-921
3656	OG0003656	YPR024W	augustus_masked-NODE_4_length_409325_cov_17.9207_ID_19404-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-NODE_4_length_409325_cov_17.9207_ID_19404-processed-gene-1.77&CDS=1-2019
3657	OG0003657	YPR025C	augustus_masked-NODE_4_length_409325_cov_17.9207_ID_19404-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_4_length_409325_cov_17.9207_ID_19404-processed-gene-1.79&CDS=1-1071
3658	OG0003658	YPR026W	augustus_masked-NODE_4_length_409325_cov_17.9207_ID_19404-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_409325_cov_17.9207_ID_19404-processed-gene-1.61&CDS=1-3126
3659	OG0003659	YPR028W	augustus_masked-NODE_19_length_205038_cov_20.2467_ID_287426-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_19_length_205038_cov_20.2467_ID_287426-processed-gene-1.109&CDS=1-522
3660	OG0003660	YPR029C	augustus_masked-NODE_19_length_205038_cov_20.2467_ID_287426-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_19_length_205038_cov_20.2467_ID_287426-processed-gene-1.76&CDS=1-2460
3661	OG0003661	YPR031W	augustus_masked-NODE_44_length_92623_cov_18.0955_ID_23592-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_44_length_92623_cov_18.0955_ID_23592-processed-gene-0.42&CDS=1-2214
3662	OG0003662	YPR033C	augustus_masked-NODE_12_length_266441_cov_18.2673_ID_22134-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_12_length_266441_cov_18.2673_ID_22134-processed-gene-1.19&CDS=1-2742
3663	OG0003663	YPR035W	augustus_masked-NODE_43_length_92930_cov_18.5896_ID_19939-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_43_length_92930_cov_18.5896_ID_19939-processed-gene-0.27&CDS=1-1116
3664	OG0003664	YPR036W	maker-NODE_120_length_3118_cov_17.6657_ID_27552-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_120_length_3118_cov_17.6657_ID_27552-augustus-gene-0.4&CDS=1-1377
3665	OG0003665	YPR037C	genemark-NODE_1_length_520433_cov_19.9166_ID_24536-processed-gene-4.70-mRNA-1_1&gene=genemark-NODE_1_length_520433_cov_19.9166_ID_24536-processed-gene-4.70&CDS=1-681
3666	OG0003666	YPR040W	augustus_masked-NODE_1_length_520433_cov_19.9166_ID_24536-processed-gene-4.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_520433_cov_19.9166_ID_24536-processed-gene-4.32&CDS=1-1095
3667	OG0003667	YPR041W	augustus_masked-NODE_1_length_520433_cov_19.9166_ID_24536-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_520433_cov_19.9166_ID_24536-processed-gene-4.31&CDS=1-1194
3668	OG0003668	YPR045C	genemark-NODE_14_length_213668_cov_24.3613_ID_25468-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_14_length_213668_cov_24.3613_ID_25468-processed-gene-1.33&CDS=1-1422
3669	OG0003669	YPR047W	snap_masked-NODE_53_length_69873_cov_16.9502_ID_20797-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_53_length_69873_cov_16.9502_ID_20797-processed-gene-0.5&CDS=1-1362
3670	OG0003670	YPR048W	snap_masked-NODE_53_length_69873_cov_16.9502_ID_20797-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_53_length_69873_cov_16.9502_ID_20797-processed-gene-0.6&CDS=1-1773
3671	OG0003671	YPR049C	augustus_masked-NODE_8_length_306916_cov_19.3817_ID_20316-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-NODE_8_length_306916_cov_19.3817_ID_20316-processed-gene-1.76&CDS=1-3471
3672	OG0003672	YPR051W	augustus_masked-NODE_8_length_306916_cov_19.3817_ID_20316-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_8_length_306916_cov_19.3817_ID_20316-processed-gene-1.99&CDS=1-528
3673	OG0003673	YPR054W	augustus_masked-NODE_9_length_306428_cov_22.0078_ID_53533-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_9_length_306428_cov_22.0078_ID_53533-processed-gene-1.36&CDS=1-1212
3674	OG0003674	YPR056W	augustus_masked-NODE_53_length_69873_cov_16.9502_ID_20797-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_53_length_69873_cov_16.9502_ID_20797-processed-gene-0.109&CDS=1-1101
3675	OG0003675	YPR060C	augustus_masked-NODE_9_length_306428_cov_22.0078_ID_53533-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_9_length_306428_cov_22.0078_ID_53533-processed-gene-1.13&CDS=1-801
3676	OG0003676	YPR061C	augustus_masked-NODE_9_length_306428_cov_22.0078_ID_53533-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_9_length_306428_cov_22.0078_ID_53533-processed-gene-1.12&CDS=1-909
3677	OG0003677	YPR062W	maker-NODE_7_length_378302_cov_18.1305_ID_20891-augustus-gene-2.94-mRNA-1_1&gene=maker-NODE_7_length_378302_cov_18.1305_ID_20891-augustus-gene-2.94&CDS=1-453
3678	OG0003678	YPR063C	genemark-NODE_7_length_378302_cov_18.1305_ID_20891-processed-gene-2.164-mRNA-1_1&gene=genemark-NODE_7_length_378302_cov_18.1305_ID_20891-processed-gene-2.164&CDS=1-366
3679	OG0003679	YPR065W	augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_2_length_519856_cov_18.5175_ID_27830-processed-gene-0.44&CDS=1-1002
3680	OG0003680	YPR066W	augustus_masked-NODE_12_length_266441_cov_18.2673_ID_22134-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_12_length_266441_cov_18.2673_ID_22134-processed-gene-0.95&CDS=1-984
3681	OG0003681	YPR067W	genemark-NODE_30_length_148411_cov_18.2798_ID_19616-processed-gene-0.143-mRNA-1_1&gene=genemark-NODE_30_length_148411_cov_18.2798_ID_19616-processed-gene-0.143&CDS=1-588
3682	OG0003682	YPR070W	augustus_masked-NODE_59_length_52027_cov_17.8228_ID_23439-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_59_length_52027_cov_17.8228_ID_23439-processed-gene-0.90&CDS=1-1227
3683	OG0003683	YPR073C	augustus_masked-NODE_37_length_113152_cov_18.0236_ID_25423-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_37_length_113152_cov_18.0236_ID_25423-processed-gene-0.120&CDS=1-1245
3684	OG0003684	YPR074C	augustus_masked-NODE_37_length_113152_cov_18.0236_ID_25423-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_37_length_113152_cov_18.0236_ID_25423-processed-gene-0.143&CDS=1-2040
3685	OG0003685	YPR075C	augustus_masked-NODE_7_length_378302_cov_18.1305_ID_20891-processed-gene-2.225-mRNA-1_1&gene=augustus_masked-NODE_7_length_378302_cov_18.1305_ID_20891-processed-gene-2.225&CDS=1-1119
3686	OG0003686	YPR079W	augustus_masked-NODE_47_length_89825_cov_18.2994_ID_21436-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_47_length_89825_cov_18.2994_ID_21436-processed-gene-0.70&CDS=1-909
3687	OG0003687	YPR082C	snap_masked-NODE_17_length_209817_cov_17.7483_ID_36083-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_17_length_209817_cov_17.7483_ID_36083-processed-gene-1.47&CDS=1-435
3688	OG0003688	YPR083W	genemark-NODE_33_length_129613_cov_22.7621_ID_35097-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_33_length_129613_cov_22.7621_ID_35097-processed-gene-0.5&CDS=1-1353
3689	OG0003689	YPR084W	snap_masked-NODE_33_length_129613_cov_22.7621_ID_35097-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_33_length_129613_cov_22.7621_ID_35097-processed-gene-0.145&CDS=1-1191
3690	OG0003690	YPR085C	augustus_masked-NODE_52_length_71123_cov_18.1103_ID_22346-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_52_length_71123_cov_18.1103_ID_22346-processed-gene-0.33&CDS=1-1290
3691	OG0003691	YPR086W	augustus_masked-NODE_71_length_27884_cov_18.4164_ID_24209-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_71_length_27884_cov_18.4164_ID_24209-processed-gene-0.24&CDS=1-1017
3692	OG0003692	YPR088C	genemark-NODE_52_length_71123_cov_18.1103_ID_22346-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_52_length_71123_cov_18.1103_ID_22346-processed-gene-0.73&CDS=1-1578
3693	OG0003693	YPR089W	augustus_masked-NODE_47_length_89825_cov_18.2994_ID_21436-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_47_length_89825_cov_18.2994_ID_21436-processed-gene-0.47&CDS=1-2376
3694	OG0003694	YPR091C	augustus_masked-NODE_52_length_71123_cov_18.1103_ID_22346-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_52_length_71123_cov_18.1103_ID_22346-processed-gene-0.31&CDS=1-2847
3695	OG0003695	YPR094W	genemark-NODE_76_length_22692_cov_18.8705_ID_25607-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_76_length_22692_cov_18.8705_ID_25607-processed-gene-0.31&CDS=1-330
3696	OG0003696	YPR095C	augustus_masked-NODE_76_length_22692_cov_18.8705_ID_25607-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_76_length_22692_cov_18.8705_ID_25607-processed-gene-0.13&CDS=1-2838
3697	OG0003697	YPR097W	augustus_masked-NODE_50_length_82672_cov_18.5453_ID_22381-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_50_length_82672_cov_18.5453_ID_22381-processed-gene-0.69&CDS=1-2964
3698	OG0003698	YPR098C	augustus_masked-NODE_46_length_90933_cov_17.3215_ID_19787-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_46_length_90933_cov_17.3215_ID_19787-processed-gene-0.103&CDS=1-477
3699	OG0003699	YPR100W	augustus_masked-NODE_23_length_186255_cov_22.018_ID_27142-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_23_length_186255_cov_22.018_ID_27142-processed-gene-0.7&CDS=1-417
