	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035041_Ambrosiozyma_pseudovanderkliftii
2516	OG0002516	YLR372W	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-4.122-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-4.122&CDS=1-1029
2517	OG0002517	YLR377C	snap_masked-NODE_52_length_99369_cov_62.764_ID_103-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_52_length_99369_cov_62.764_ID_103-processed-gene-0.73&CDS=1-1017
2518	OG0002518	YLR378C	snap_masked-NODE_52_length_99369_cov_62.764_ID_103-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_52_length_99369_cov_62.764_ID_103-processed-gene-0.72&CDS=1-1428
2519	OG0002519	YLR380W	snap_masked-NODE_32_length_190965_cov_69.4963_ID_63-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_32_length_190965_cov_69.4963_ID_63-processed-gene-0.120&CDS=1-1302
2520	OG0002520	YLR382C	snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-1.28&CDS=1-2667
2521	OG0002521	YLR383W	augustus_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-1.96&CDS=1-3327
2522	OG0002522	YLR384C	snap_masked-NODE_6_length_442416_cov_71.3898_ID_11-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_6_length_442416_cov_71.3898_ID_11-processed-gene-0.31&CDS=1-4047
2523	OG0002523	YLR386W	augustus_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-1.124&CDS=1-2382
2524	OG0002524	YLR389C	snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-0.56&CDS=1-3324
2525	OG0002525	YLR390W-A	snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_4_length_502110_cov_83.9821_ID_7-processed-gene-0.39&CDS=1-714
2526	OG0002526	YLR393W	augustus_masked-NODE_39_length_140568_cov_64.5544_ID_77-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_39_length_140568_cov_64.5544_ID_77-processed-gene-0.61&CDS=1-906
2527	OG0002527	YLR394W	maker-NODE_1_length_561584_cov_70.4453_ID_1-snap-gene-1.70-mRNA-1_1&gene=maker-NODE_1_length_561584_cov_70.4453_ID_1-snap-gene-1.70&CDS=1-1143
2528	OG0002528	YLR395C	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-1.39&CDS=1-228
2529	OG0002529	YLR396C	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-1.40&CDS=1-2391
2530	OG0002530	YLR397C	genemark-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-1.33&CDS=1-2511
2531	OG0002531	YLR398C	snap_masked-NODE_39_length_140568_cov_64.5544_ID_77-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_39_length_140568_cov_64.5544_ID_77-processed-gene-0.108&CDS=1-3801
2532	OG0002532	YLR399C	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-4.26-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-4.26&CDS=1-2007
2533	OG0002533	YLR401C	snap_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.45&CDS=1-1890
2534	OG0002534	YLR403W	snap_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.30&CDS=1-1530
2535	OG0002535	YLR405W	snap_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.32&CDS=1-1041
2536	OG0002536	YLR409C	snap_masked-NODE_19_length_243033_cov_65.5237_ID_37-processed-gene-1.119-mRNA-1_1&gene=snap_masked-NODE_19_length_243033_cov_65.5237_ID_37-processed-gene-1.119&CDS=1-2862
2537	OG0002537	YLR410W	snap_masked-NODE_19_length_243033_cov_65.5237_ID_37-processed-gene-1.90-mRNA-1_1&gene=snap_masked-NODE_19_length_243033_cov_65.5237_ID_37-processed-gene-1.90&CDS=1-3378
2538	OG0002538	YLR414C	augustus_masked-NODE_14_length_292203_cov_78.6828_ID_27-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_14_length_292203_cov_78.6828_ID_27-processed-gene-0.78&CDS=1-906
2539	OG0002539	YLR417W	genemark-NODE_81_length_17133_cov_68.7517_ID_161-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_81_length_17133_cov_68.7517_ID_161-processed-gene-0.8&CDS=1-2025
2540	OG0002540	YLR418C	snap_masked-NODE_50_length_104797_cov_81.7213_ID_99-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_50_length_104797_cov_81.7213_ID_99-processed-gene-0.112&CDS=1-1272
2541	OG0002541	YLR419W	augustus_masked-NODE_56_length_88361_cov_68.6203_ID_111-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_56_length_88361_cov_68.6203_ID_111-processed-gene-0.50&CDS=1-6564
2542	OG0002542	YLR420W	augustus_masked-NODE_6_length_442416_cov_71.3898_ID_11-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-NODE_6_length_442416_cov_71.3898_ID_11-processed-gene-3.65&CDS=1-1134
2543	OG0002543	YLR421C	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-1.9-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-1.9&CDS=1-411
2544	OG0002544	YLR422W	snap_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.28&CDS=1-5781
2545	OG0002545	YLR424W	snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-1.29-mRNA-1_1&gene=snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-1.29&CDS=1-2391
2546	OG0002546	YLR427W	snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-1.82&CDS=1-2022
2547	OG0002547	YLR429W	snap_masked-NODE_42_length_126228_cov_67.3742_ID_83-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_42_length_126228_cov_67.3742_ID_83-processed-gene-0.86&CDS=1-1950
2548	OG0002548	YLR430W	snap_masked-NODE_42_length_126228_cov_67.3742_ID_83-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_42_length_126228_cov_67.3742_ID_83-processed-gene-0.61&CDS=1-6069
2549	OG0002549	YLR435W	snap_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_63_length_67554_cov_61.9354_ID_125-processed-gene-0.27&CDS=1-660
2550	OG0002550	YLR438C-A	maker-NODE_56_length_88361_cov_68.6203_ID_111-snap-gene-0.40-mRNA-1_1&gene=maker-NODE_56_length_88361_cov_68.6203_ID_111-snap-gene-0.40&CDS=1-282
2551	OG0002551	YLR438W	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-1.25&CDS=1-1314
2552	OG0002552	YLR439W	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-3.134-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-3.134&CDS=1-903
2553	OG0002553	YLR441C	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.27&CDS=1-768
2554	OG0002554	YLR443W	augustus_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.54&CDS=1-1485
2555	OG0002555	YLR447C	snap_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.22&CDS=1-1047
2556	OG0002556	YLR449W	snap_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.25&CDS=1-1341
2557	OG0002557	YLR451W	snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.244-mRNA-1_1&gene=snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.244&CDS=1-3258
2558	OG0002558	YLR452C	snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.198-mRNA-1_1&gene=snap_masked-NODE_29_length_196675_cov_127.778_ID_57-processed-gene-0.198&CDS=1-2304
2559	OG0002559	YLR459W	snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-0.62&CDS=1-1269
2560	OG0002560	YML001W	snap_masked-NODE_61_length_73724_cov_68.5369_ID_121-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_61_length_73724_cov_68.5369_ID_121-processed-gene-0.58&CDS=1-621
2561	OG0002561	YML002W	snap_masked-NODE_32_length_190965_cov_69.4963_ID_63-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_32_length_190965_cov_69.4963_ID_63-processed-gene-0.114&CDS=1-3762
2562	OG0002562	YML004C	snap_masked-NODE_67_length_58880_cov_75.5191_ID_133-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_67_length_58880_cov_75.5191_ID_133-processed-gene-0.24&CDS=1-927
2563	OG0002563	YML005W	augustus_masked-NODE_53_length_96461_cov_75.3153_ID_105-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_53_length_96461_cov_75.3153_ID_105-processed-gene-0.106&CDS=1-1314
2564	OG0002564	YML007W	snap_masked-NODE_40_length_138534_cov_94.3801_ID_79-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_40_length_138534_cov_94.3801_ID_79-processed-gene-0.85&CDS=1-1557
2565	OG0002565	YML008C	augustus_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-2.68&CDS=1-1155
2566	OG0002566	YML009C	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.102-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.102&CDS=1-228
2567	OG0002567	YML010W	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-0.75&CDS=1-2883
2568	OG0002568	YML011C	augustus_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.62&CDS=1-576
2569	OG0002569	YML012W	augustus_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-4.30&CDS=1-657
2570	OG0002570	YML013W	snap_masked-NODE_19_length_243033_cov_65.5237_ID_37-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_19_length_243033_cov_65.5237_ID_37-processed-gene-1.129&CDS=1-1719
2571	OG0002571	YML014W	snap_masked-NODE_42_length_126228_cov_67.3742_ID_83-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_42_length_126228_cov_67.3742_ID_83-processed-gene-0.93&CDS=1-864
2572	OG0002572	YML015C	snap_masked-NODE_10_length_373830_cov_69.0868_ID_19-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_10_length_373830_cov_69.0868_ID_19-processed-gene-2.110&CDS=1-1062
2573	OG0002573	YML018C	genemark-NODE_59_length_79905_cov_96.9589_ID_117-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_59_length_79905_cov_96.9589_ID_117-processed-gene-0.24&CDS=1-1170
2574	OG0002574	YML020W	snap_masked-NODE_31_length_193556_cov_79.0665_ID_61-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_31_length_193556_cov_79.0665_ID_61-processed-gene-0.52&CDS=1-1935
2575	OG0002575	YML021C	snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-1.62-mRNA-1_1&gene=snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-1.62&CDS=1-1050
2576	OG0002576	YML022W	snap_masked-NODE_31_length_193556_cov_79.0665_ID_61-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_31_length_193556_cov_79.0665_ID_61-processed-gene-0.16&CDS=1-567
2577	OG0002577	YML025C	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-2.40-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-2.40&CDS=1-864
2578	OG0002578	YML030W	augustus_masked-NODE_45_length_122076_cov_79.8889_ID_89-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_45_length_122076_cov_79.8889_ID_89-processed-gene-0.60&CDS=1-456
2579	OG0002579	YML031W	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-3.104-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-3.104&CDS=1-1977
2580	OG0002580	YML032C	augustus_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-3.83-mRNA-1_1&gene=augustus_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-3.83&CDS=1-1419
2581	OG0002581	YML035C	snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-1.5-mRNA-1_1&gene=snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-1.5&CDS=1-2565
2582	OG0002582	YML036W	augustus_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-0.36&CDS=1-561
2583	OG0002583	YML041C	augustus_masked-NODE_6_length_442416_cov_71.3898_ID_11-processed-gene-3.55-mRNA-1_1&gene=augustus_masked-NODE_6_length_442416_cov_71.3898_ID_11-processed-gene-3.55&CDS=1-681
2584	OG0002584	YML042W	snap_masked-NODE_27_length_209414_cov_64.4654_ID_53-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_27_length_209414_cov_64.4654_ID_53-processed-gene-0.76&CDS=1-1944
2585	OG0002585	YML043C	augustus_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-0.33&CDS=1-2175
2586	OG0002586	YML046W	snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-0.3&CDS=1-1974
2587	OG0002587	YML048W	snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-1.113-mRNA-1_1&gene=snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-1.113&CDS=1-1092
2588	OG0002588	YML049C	augustus_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-0.57&CDS=1-3711
2589	OG0002589	YML050W	augustus_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_28_length_204558_cov_67.4894_ID_55-processed-gene-0.22&CDS=1-897
2590	OG0002590	YML052W	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-0.13&CDS=1-996
2591	OG0002591	YML054C	snap_masked-NODE_26_length_209935_cov_74.3309_ID_51-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_26_length_209935_cov_74.3309_ID_51-processed-gene-0.39&CDS=1-1746
2592	OG0002592	YML056C	maker-NODE_3_length_517060_cov_73.1229_ID_5-snap-gene-1.123-mRNA-1_1&gene=maker-NODE_3_length_517060_cov_73.1229_ID_5-snap-gene-1.123&CDS=1-1566
2593	OG0002593	YML059C	snap_masked-NODE_56_length_88361_cov_68.6203_ID_111-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_56_length_88361_cov_68.6203_ID_111-processed-gene-0.75&CDS=1-4533
2594	OG0002594	YML060W	snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-0.63&CDS=1-1134
2595	OG0002595	YML064C	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.14&CDS=1-663
2596	OG0002596	YML065W	snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_3_length_517060_cov_73.1229_ID_5-processed-gene-1.28&CDS=1-2400
2597	OG0002597	YML067C	snap_masked-NODE_51_length_100389_cov_67.8652_ID_101-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_51_length_100389_cov_67.8652_ID_101-processed-gene-0.53&CDS=1-1032
2598	OG0002598	YML068W	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-3.31-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-3.31&CDS=1-1431
2599	OG0002599	YML069W	augustus_masked-NODE_56_length_88361_cov_68.6203_ID_111-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_56_length_88361_cov_68.6203_ID_111-processed-gene-0.63&CDS=1-1662
2600	OG0002600	YML071C	snap_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.45&CDS=1-1491
2601	OG0002601	YML076C	snap_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.23&CDS=1-2802
2602	OG0002602	YML077W	snap_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_47_length_110126_cov_72.7022_ID_93-processed-gene-0.47&CDS=1-699
2603	OG0002603	YML079W	snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-2.96-mRNA-1_1&gene=snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-2.96&CDS=1-732
2604	OG0002604	YML080W	snap_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-0.97&CDS=1-1293
2605	OG0002605	YML081C-A	snap_masked-NODE_13_length_296594_cov_67.5801_ID_25-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_13_length_296594_cov_67.5801_ID_25-processed-gene-1.78&CDS=1-180
2606	OG0002606	YML085C	snap_masked-NODE_6_length_442416_cov_71.3898_ID_11-processed-gene-3.91-mRNA-1_1&gene=snap_masked-NODE_6_length_442416_cov_71.3898_ID_11-processed-gene-3.91&CDS=1-1344
2607	OG0002607	YML086C	snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.5&CDS=1-1629
2608	OG0002608	YML088W	augustus_masked-NODE_49_length_105122_cov_94.5565_ID_97-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_49_length_105122_cov_94.5565_ID_97-processed-gene-0.75&CDS=1-2391
2609	OG0002609	YML092C	snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-2.68-mRNA-1_1&gene=snap_masked-NODE_2_length_526302_cov_74.0833_ID_3-processed-gene-2.68&CDS=1-747
2610	OG0002610	YML093W	snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-1.100&CDS=1-2775
2611	OG0002611	YML094W	snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.26&CDS=1-462
2612	OG0002612	YML095C	genemark-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.102&CDS=1-957
2613	OG0002613	YML096W	snap_masked-NODE_27_length_209414_cov_64.4654_ID_53-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_27_length_209414_cov_64.4654_ID_53-processed-gene-1.59&CDS=1-1746
2614	OG0002614	YML097C	snap_masked-NODE_18_length_245309_cov_86.3428_ID_35-processed-gene-1.165-mRNA-1_1&gene=snap_masked-NODE_18_length_245309_cov_86.3428_ID_35-processed-gene-1.165&CDS=1-2274
2615	OG0002615	YML098W	snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-0.51&CDS=1-432
2616	OG0002616	YML099C	snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-0.52&CDS=1-3525
2617	OG0002617	YML102W	snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_8_length_402452_cov_68.5072_ID_15-processed-gene-0.66&CDS=1-2298
2618	OG0002618	YML103C	maker-NODE_27_length_209414_cov_64.4654_ID_53-augustus-gene-0.119-mRNA-1_1&gene=maker-NODE_27_length_209414_cov_64.4654_ID_53-augustus-gene-0.119&CDS=1-4890
2619	OG0002619	YML104C	maker-NODE_14_length_292203_cov_78.6828_ID_27-augustus-gene-1.165-mRNA-1_1&gene=maker-NODE_14_length_292203_cov_78.6828_ID_27-augustus-gene-1.165&CDS=1-3714
2620	OG0002620	YML105C	snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_1_length_561584_cov_70.4453_ID_1-processed-gene-0.83&CDS=1-807
2621	OG0002621	YML108W	snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_23_length_216985_cov_85.5575_ID_45-processed-gene-0.37&CDS=1-432
2622	OG0002622	YML110C	snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-3.15-mRNA-1_1&gene=snap_masked-NODE_7_length_406357_cov_76.1722_ID_13-processed-gene-3.15&CDS=1-912
2623	OG0002623	YML114C	maker-NODE_26_length_209935_cov_74.3309_ID_51-snap-gene-1.139-mRNA-1_1&gene=maker-NODE_26_length_209935_cov_74.3309_ID_51-snap-gene-1.139&CDS=1-2421
2624	OG0002624	YML115C	snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_12_length_307526_cov_66.0955_ID_23-processed-gene-0.18&CDS=1-1494
2625	OG0002625	YML121W	snap_masked-NODE_64_length_67529_cov_75.5895_ID_127-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_64_length_67529_cov_75.5895_ID_127-processed-gene-0.33&CDS=1-1200
2626	OG0002626	YML123C	snap_masked-NODE_18_length_245309_cov_86.3428_ID_35-processed-gene-1.189-mRNA-1_1&gene=snap_masked-NODE_18_length_245309_cov_86.3428_ID_35-processed-gene-1.189&CDS=1-1689
2627	OG0002627	YML125C	snap_masked-NODE_49_length_105122_cov_94.5565_ID_97-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_49_length_105122_cov_94.5565_ID_97-processed-gene-0.118&CDS=1-915
2628	OG0002628	YML126C	snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-0.17&CDS=1-1347
2629	OG0002629	YML127W	snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_48_length_106007_cov_94.0506_ID_95-processed-gene-0.2&CDS=1-1638
2630	OG0002630	YML129C	snap_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_24_length_211488_cov_73.6919_ID_47-processed-gene-1.91&CDS=1-207
2631	OG0002631	YML130C	snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_22_length_218682_cov_71.5636_ID_43-processed-gene-0.53&CDS=1-1767
2632	OG0002632	YML131W	snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_21_length_232438_cov_89.1265_ID_41-processed-gene-0.32&CDS=1-1092
