	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034648_Candida_restingae
2591	OG0002591	YMR076C	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-2.85-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-2.85&CDS=1-3822
2592	OG0002592	YMR077C	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-4.72-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-4.72&CDS=1-597
2593	OG0002593	YMR078C	augustus_masked-NODE_31_length_57386_cov_22.3926_ID_61-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_31_length_57386_cov_22.3926_ID_61-processed-gene-0.61&CDS=1-2145
2594	OG0002594	YMR079W	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-3.25-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-3.25&CDS=1-996
2595	OG0002595	YMR080C	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-3.12-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-3.12&CDS=1-2883
2596	OG0002596	YMR091C	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-0.5&CDS=1-1311
2597	OG0002597	YMR092C	snap_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.107&CDS=1-1830
2598	OG0002598	YMR093W	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-3.66-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-3.66&CDS=1-1521
2599	OG0002599	YMR097C	snap_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.104&CDS=1-1110
2600	OG0002600	YMR098C	snap_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.125&CDS=1-1692
2601	OG0002601	YMR099C	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-5.55-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-5.55&CDS=1-897
2602	OG0002602	YMR100W	maker-NODE_10_length_597822_cov_24.9532_ID_19-snap-gene-2.95-mRNA-1_1&gene=maker-NODE_10_length_597822_cov_24.9532_ID_19-snap-gene-2.95&CDS=1-2304
2603	OG0002603	YMR108W	snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-0.79&CDS=1-2013
2604	OG0002604	YMR109W	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-4.23-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-4.23&CDS=1-3705
2605	OG0002605	YMR110C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-0.98&CDS=1-2265
2606	OG0002606	YMR112C	augustus_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-0.2&CDS=1-648
2607	OG0002607	YMR113W	genemark-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-0.89&CDS=1-1275
2608	OG0002608	YMR114C	snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-1.4-mRNA-1_1&gene=snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-1.4&CDS=1-972
2609	OG0002609	YMR116C	maker-NODE_3_length_909521_cov_21.0721_ID_5-snap-gene-0.38-mRNA-1_1&gene=maker-NODE_3_length_909521_cov_21.0721_ID_5-snap-gene-0.38&CDS=1-951
2610	OG0002610	YMR120C	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-1.15&CDS=1-1770
2611	OG0002611	YMR121C	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-1.14&CDS=1-612
2612	OG0002612	YMR123W	snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-2.81-mRNA-1_1&gene=snap_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-2.81&CDS=1-357
2613	OG0002613	YMR125W	maker-NODE_28_length_117531_cov_21.0586_ID_55-snap-gene-0.99-mRNA-1_1&gene=maker-NODE_28_length_117531_cov_21.0586_ID_55-snap-gene-0.99&CDS=1-2679
2614	OG0002614	YMR127C	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.46-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.46&CDS=1-978
2615	OG0002615	YMR128W	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.19-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.19&CDS=1-3894
2616	OG0002616	YMR129W	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.21-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.21&CDS=1-3771
2617	OG0002617	YMR130W	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.24-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-3.24&CDS=1-948
2618	OG0002618	YMR131C	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-4.133-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-4.133&CDS=1-1491
2619	OG0002619	YMR132C	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-3.6-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-3.6&CDS=1-681
2620	OG0002620	YMR134W	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-4.178-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-4.178&CDS=1-621
2621	OG0002621	YMR135C	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-4.147-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-4.147&CDS=1-921
2622	OG0002622	YMR137C	genemark-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.66-mRNA-1_1&gene=genemark-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.66&CDS=1-2046
2623	OG0002623	YMR138W	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.138-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-3.138&CDS=1-552
2624	OG0002624	YMR140W	snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-4.100-mRNA-1_1&gene=snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-4.100&CDS=1-1266
2625	OG0002625	YMR145C	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-5.140-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-5.140&CDS=1-1653
2626	OG0002626	YMR146C	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-1.76-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-1.76&CDS=1-1050
2627	OG0002627	YMR149W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-4.43-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-4.43&CDS=1-819
2628	OG0002628	YMR154C	genemark-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.249-mRNA-1_1&gene=genemark-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.249&CDS=1-2181
2629	OG0002629	YMR155W	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.81-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-4.81&CDS=1-1629
2630	OG0002630	YMR158W	augustus_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-3.41-mRNA-1_1&gene=augustus_masked-NODE_15_length_493248_cov_25.9769_ID_29-processed-gene-3.41&CDS=1-474
2631	OG0002631	YMR159C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.163-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.163&CDS=1-480
2632	OG0002632	YMR161W	snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.141&CDS=1-981
2633	OG0002633	YMR162C	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-2.5-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-2.5&CDS=1-4845
2634	OG0002634	YMR165C	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-4.120-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-4.120&CDS=1-2430
2635	OG0002635	YMR166C	snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-0.61&CDS=1-1029
2636	OG0002636	YMR167W	snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-0.42&CDS=1-1962
2637	OG0002637	YMR176W	maker-NODE_12_length_557510_cov_24.799_ID_23-snap-gene-4.74-mRNA-1_1&gene=maker-NODE_12_length_557510_cov_24.799_ID_23-snap-gene-4.74&CDS=1-5391
2638	OG0002638	YMR178W	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-2.86-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-2.86&CDS=1-852
2639	OG0002639	YMR185W	augustus_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-0.87&CDS=1-3057
2640	OG0002640	YMR186W	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-0.3&CDS=1-2109
2641	OG0002641	YMR188C	snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-0.34&CDS=1-732
2642	OG0002642	YMR189W	augustus_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_28_length_117531_cov_21.0586_ID_55-processed-gene-0.20&CDS=1-3882
2643	OG0002643	YMR190C	genemark-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.166-mRNA-1_1&gene=genemark-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.166&CDS=1-4467
2644	OG0002644	YMR196W	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-0.14&CDS=1-3096
2645	OG0002645	YMR197C	snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_13_length_550700_cov_25.1861_ID_25-processed-gene-0.13&CDS=1-651
2646	OG0002646	YMR200W	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-6.10-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-6.10&CDS=1-735
2647	OG0002647	YMR201C	augustus_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-0.73&CDS=1-1239
2648	OG0002648	YMR202W	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-6.23-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-6.23&CDS=1-651
2649	OG0002649	YMR203W	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-5.87-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-5.87&CDS=1-1167
2650	OG0002650	YMR208W	augustus_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.24&CDS=1-1257
2651	OG0002651	YMR209C	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.44&CDS=1-1188
2652	OG0002652	YMR210W	maker-NODE_5_length_815702_cov_21.7388_ID_9-snap-gene-5.41-mRNA-1_1&gene=maker-NODE_5_length_815702_cov_21.7388_ID_9-snap-gene-5.41&CDS=1-1584
2653	OG0002653	YMR211W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-7.130-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-7.130&CDS=1-1455
2654	OG0002654	YMR212C	augustus_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.19&CDS=1-2829
2655	OG0002655	YMR213W	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.40&CDS=1-1827
2656	OG0002656	YMR214W	snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-4.147-mRNA-1_1&gene=snap_masked-NODE_9_length_597890_cov_22.9962_ID_17-processed-gene-4.147&CDS=1-1083
2657	OG0002657	YMR216C	snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-4.110-mRNA-1_1&gene=snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-4.110&CDS=1-2019
2658	OG0002658	YMR217W	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-1.45&CDS=1-1578
2659	OG0002659	YMR218C	augustus_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-4.204-mRNA-1_1&gene=augustus_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-4.204&CDS=1-3546
2660	OG0002660	YMR220W	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-2.38-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-2.38&CDS=1-1338
2661	OG0002661	YMR223W	snap_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.139&CDS=1-1569
2662	OG0002662	YMR224C	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-0.45&CDS=1-1695
2663	OG0002663	YMR225C	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-5.61-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-5.61&CDS=1-276
2664	OG0002664	YMR226C	snap_masked-NODE_16_length_359154_cov_26.9262_ID_31-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_16_length_359154_cov_26.9262_ID_31-processed-gene-1.24&CDS=1-804
2665	OG0002665	YMR227C	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-7.19-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-7.19&CDS=1-1305
2666	OG0002666	YMR228W	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-5.92-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-5.92&CDS=1-1050
2667	OG0002667	YMR229C	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-7.0-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-7.0&CDS=1-4794
2668	OG0002668	YMR231W	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.47-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.47&CDS=1-3132
2669	OG0002669	YMR234W	maker-NODE_6_length_681199_cov_20.8158_ID_11-snap-gene-3.42-mRNA-1_1&gene=maker-NODE_6_length_681199_cov_20.8158_ID_11-snap-gene-3.42&CDS=1-855
2670	OG0002670	YMR235C	snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-7.85-mRNA-1_1&gene=snap_masked-NODE_1_length_1198608_cov_23.6179_ID_1-processed-gene-7.85&CDS=1-1176
2671	OG0002671	YMR236W	maker-NODE_2_length_1144711_cov_23.956_ID_3-snap-gene-1.72-mRNA-1_1&gene=maker-NODE_2_length_1144711_cov_23.956_ID_3-snap-gene-1.72&CDS=1-516
2672	OG0002672	YMR239C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.44-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-6.44&CDS=1-1740
2673	OG0002673	YMR240C	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-4.129-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-4.129&CDS=1-1353
2674	OG0002674	YMR241W	snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-2.39-mRNA-1_1&gene=snap_masked-NODE_11_length_576536_cov_25.4156_ID_21-processed-gene-2.39&CDS=1-900
2675	OG0002675	YMR243C	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-6.19-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-6.19&CDS=1-1173
2676	OG0002676	YMR244C-A	snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-4.133-mRNA-1_1&gene=snap_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-4.133&CDS=1-321
2677	OG0002677	YMR244W	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-4.76-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-4.76&CDS=1-867
2678	OG0002678	YMR247C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-4.89-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-4.89&CDS=1-4539
2679	OG0002679	YMR250W	snap_masked-NODE_23_length_171378_cov_22.7045_ID_45-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_23_length_171378_cov_22.7045_ID_45-processed-gene-0.90&CDS=1-1665
2680	OG0002680	YMR256C	snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_12_length_557510_cov_24.799_ID_23-processed-gene-1.67&CDS=1-177
2681	OG0002681	YMR258C	augustus_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-1.2&CDS=1-1815
2682	OG0002682	YMR259C	augustus_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.48&CDS=1-4038
2683	OG0002683	YMR260C	snap_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.93&CDS=1-459
2684	OG0002684	YMR262W	augustus_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-8.20-mRNA-1_1&gene=augustus_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-8.20&CDS=1-960
2685	OG0002685	YMR263W	snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.161-mRNA-1_1&gene=snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.161&CDS=1-450
2686	OG0002686	YMR264W	snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.162-mRNA-1_1&gene=snap_masked-NODE_19_length_250385_cov_23.4955_ID_37-processed-gene-1.162&CDS=1-525
2687	OG0002687	YMR268C	snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-4.69-mRNA-1_1&gene=snap_masked-NODE_14_length_538558_cov_20.8153_ID_27-processed-gene-4.69&CDS=1-3201
2688	OG0002688	YMR272C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.70-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.70&CDS=1-1122
2689	OG0002689	YMR274C	snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.72-mRNA-1_1&gene=snap_masked-NODE_4_length_844464_cov_24.6742_ID_7-processed-gene-5.72&CDS=1-804
2690	OG0002690	YMR276W	snap_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_22_length_196173_cov_31.0213_ID_43-processed-gene-0.90&CDS=1-975
2691	OG0002691	YMR277W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-8.78-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-8.78&CDS=1-2148
2692	OG0002692	YMR278W	snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-8.75-mRNA-1_1&gene=snap_masked-NODE_2_length_1144711_cov_23.956_ID_3-processed-gene-8.75&CDS=1-1860
2693	OG0002693	YMR281W	augustus_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_7_length_639868_cov_21.9189_ID_13-processed-gene-0.60&CDS=1-903
2694	OG0002694	YMR283C	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-4.56-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-4.56&CDS=1-1482
2695	OG0002695	YMR284W	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-3.54-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-3.54&CDS=1-1974
2696	OG0002696	YMR285C	snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-5.105-mRNA-1_1&gene=snap_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-5.105&CDS=1-1509
2697	OG0002697	YMR286W	snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_17_length_347944_cov_21.2808_ID_33-processed-gene-0.76&CDS=1-288
2698	OG0002698	YMR287C	snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-3.46-mRNA-1_1&gene=snap_masked-NODE_3_length_909521_cov_21.0721_ID_5-processed-gene-3.46&CDS=1-3405
2699	OG0002699	YMR288W	augustus_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_6_length_681199_cov_20.8158_ID_11-processed-gene-1.33&CDS=1-3267
2700	OG0002700	YMR289W	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-4.79-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-4.79&CDS=1-789
2701	OG0002701	YMR290C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.151-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.151&CDS=1-1695
2702	OG0002702	YMR292W	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.111-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.111&CDS=1-417
2703	OG0002703	YMR293C	snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.106-mRNA-1_1&gene=snap_masked-NODE_10_length_597822_cov_24.9532_ID_19-processed-gene-4.106&CDS=1-1371
2704	OG0002704	YMR296C	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-1.41-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-1.41&CDS=1-1692
2705	OG0002705	YMR297W	snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-3.69-mRNA-1_1&gene=snap_masked-NODE_8_length_627978_cov_22.2355_ID_15-processed-gene-3.69&CDS=1-1596
2706	OG0002706	YMR300C	snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_5_length_815702_cov_21.7388_ID_9-processed-gene-0.5&CDS=1-1587
