	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035044_Barnettozyma_californica
2770	OG0002770	YMR062C	genemark-flattened_line_10-processed-gene-4.191-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-4.191&CDS=1-1293
2771	OG0002771	YMR063W	genemark-flattened_line_16-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.61&CDS=1-2013
2772	OG0002772	YMR065W	augustus_masked-flattened_line_28-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.132&CDS=1-1194
2773	OG0002773	YMR066W	snap_masked-flattened_line_2-processed-gene-7.42-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-7.42&CDS=1-2715
2774	OG0002774	YMR067C	genemark-flattened_line_22-processed-gene-1.77-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.77&CDS=1-1431
2775	OG0002775	YMR068W	genemark-flattened_line_12-processed-gene-3.49-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.49&CDS=1-1635
2776	OG0002776	YMR069W	genemark-flattened_line_2-processed-gene-1.0-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.0&CDS=1-606
2777	OG0002777	YMR071C	genemark-flattened_line_2-processed-gene-7.108-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-7.108&CDS=1-501
2778	OG0002778	YMR073C	genemark-flattened_line_8-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.67&CDS=1-447
2779	OG0002779	YMR074C	genemark-flattened_line_8-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.51&CDS=1-396
2780	OG0002780	YMR075W	genemark-flattened_line_10-processed-gene-4.159-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-4.159&CDS=1-2124
2781	OG0002781	YMR076C	genemark-flattened_line_10-processed-gene-4.192-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-4.192&CDS=1-3780
2782	OG0002782	YMR077C	genemark-flattened_line_56-processed-gene-0.148-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.148&CDS=1-621
2783	OG0002783	YMR078C	genemark-flattened_line_120-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_120-processed-gene-0.9&CDS=1-2130
2784	OG0002784	YMR079W	genemark-flattened_line_120-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_120-processed-gene-0.12&CDS=1-912
2785	OG0002785	YMR080C	genemark-flattened_line_52-processed-gene-0.144-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.144&CDS=1-3003
2786	OG0002786	YMR086W	snap_masked-flattened_line_14-processed-gene-3.202-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-3.202&CDS=1-2280
2787	OG0002787	YMR090W	genemark-flattened_line_34-processed-gene-1.114-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.114&CDS=1-681
2788	OG0002788	YMR091C	genemark-flattened_line_14-processed-gene-1.99-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.99&CDS=1-1227
2789	OG0002789	YMR092C	genemark-flattened_line_32-processed-gene-1.64-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.64&CDS=1-1776
2790	OG0002790	YMR093W	genemark-flattened_line_32-processed-gene-1.108-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.108&CDS=1-1476
2791	OG0002791	YMR097C	genemark-flattened_line_32-processed-gene-1.105-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.105&CDS=1-1074
2792	OG0002792	YMR098C	snap_masked-flattened_line_32-processed-gene-1.303-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.303&CDS=1-1749
2793	OG0002793	YMR099C	genemark-flattened_line_52-processed-gene-0.134-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.134&CDS=1-894
2794	OG0002794	YMR100W	genemark-flattened_line_0-processed-gene-4.79-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.79&CDS=1-2361
2795	OG0002795	YMR101C	genemark-flattened_line_8-processed-gene-2.64-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.64&CDS=1-936
2796	OG0002796	YMR106C	augustus_masked-flattened_line_32-processed-gene-1.162-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.162&CDS=1-2826
2797	OG0002797	YMR108W	genemark-flattened_line_18-processed-gene-2.56-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-2.56&CDS=1-2025
2798	OG0002798	YMR109W	genemark-flattened_line_70-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.11&CDS=1-3792
2799	OG0002799	YMR110C	augustus_masked-flattened_line_10-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.56&CDS=1-1560
2800	OG0002800	YMR112C	maker-flattened_line_10-snap-gene-0.97-mRNA-1_1&gene=maker-flattened_line_10-snap-gene-0.97&CDS=1-420
2801	OG0002801	YMR113W	genemark-flattened_line_10-processed-gene-0.34-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.34&CDS=1-1308
2802	OG0002802	YMR114C	genemark-flattened_line_10-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.35&CDS=1-1098
2803	OG0002803	YMR116C	genemark-flattened_line_10-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.36&CDS=1-942
2804	OG0002804	YMR117C	genemark-flattened_line_70-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.28&CDS=1-591
2805	OG0002805	YMR120C	genemark-flattened_line_78-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_78-processed-gene-0.29&CDS=1-1770
2806	OG0002806	YMR121C	snap_masked-flattened_line_78-processed-gene-0.91-mRNA-1_1&gene=snap_masked-flattened_line_78-processed-gene-0.91&CDS=1-630
2807	OG0002807	YMR123W	genemark-flattened_line_78-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_78-processed-gene-0.31&CDS=1-348
2808	OG0002808	YMR125W	genemark-flattened_line_16-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.54&CDS=1-2601
2809	OG0002809	YMR126C	genemark-flattened_line_62-processed-gene-0.85-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.85&CDS=1-999
2810	OG0002810	YMR127C	genemark-flattened_line_62-processed-gene-0.84-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.84&CDS=1-852
2811	OG0002811	YMR128W	augustus_masked-flattened_line_62-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.65&CDS=1-5193
2812	OG0002812	YMR129W	genemark-flattened_line_62-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.99&CDS=1-3939
2813	OG0002813	YMR131C	genemark-flattened_line_18-processed-gene-1.114-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.114&CDS=1-1536
2814	OG0002814	YMR132C	maker-flattened_line_16-snap-gene-2.117-mRNA-1_1&gene=maker-flattened_line_16-snap-gene-2.117&CDS=1-1260
2815	OG0002815	YMR134W	augustus_masked-flattened_line_26-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.86&CDS=1-564
2816	OG0002816	YMR135C	augustus_masked-flattened_line_26-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.109&CDS=1-765
2817	OG0002817	YMR137C	snap_masked-flattened_line_66-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.27&CDS=1-1836
2818	OG0002818	YMR138W	genemark-flattened_line_66-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.72&CDS=1-534
2819	OG0002819	YMR140W	snap_masked-flattened_line_58-processed-gene-0.95-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.95&CDS=1-1284
2820	OG0002820	YMR145C	genemark-flattened_line_24-processed-gene-2.176-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-2.176&CDS=1-1620
2821	OG0002821	YMR146C	genemark-flattened_line_24-processed-gene-2.153-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-2.153&CDS=1-1020
2822	OG0002822	YMR149W	genemark-flattened_line_10-processed-gene-2.51-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.51&CDS=1-795
2823	OG0002823	YMR150C	genemark-flattened_line_24-processed-gene-2.183-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-2.183&CDS=1-546
2824	OG0002824	YMR153W	genemark-flattened_line_46-processed-gene-0.173-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.173&CDS=1-1449
2825	OG0002825	YMR154C	augustus_masked-flattened_line_28-processed-gene-1.148-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-1.148&CDS=1-2166
2826	OG0002826	YMR155W	genemark-flattened_line_46-processed-gene-0.201-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.201&CDS=1-1593
2827	OG0002827	YMR156C	genemark-flattened_line_24-processed-gene-2.151-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-2.151&CDS=1-726
2828	OG0002828	YMR158W	genemark-flattened_line_24-processed-gene-2.152-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-2.152&CDS=1-471
2829	OG0002829	YMR161W	genemark-flattened_line_6-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.80&CDS=1-1005
2830	OG0002830	YMR162C	genemark-flattened_line_18-processed-gene-0.117-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.117&CDS=1-4653
2831	OG0002831	YMR164C	augustus_masked-flattened_line_6-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.23&CDS=1-2154
2832	OG0002832	YMR165C	genemark-flattened_line_6-processed-gene-3.102-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.102&CDS=1-2172
2833	OG0002833	YMR166C	augustus_masked-flattened_line_6-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.27&CDS=1-999
2834	OG0002834	YMR167W	genemark-flattened_line_6-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.81&CDS=1-2109
2835	OG0002835	YMR171C	snap_masked-flattened_line_18-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.21&CDS=1-1320
2836	OG0002836	YMR176W	genemark-flattened_line_2-processed-gene-6.80-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.80&CDS=1-4425
2837	OG0002837	YMR177W	genemark-flattened_line_2-processed-gene-6.79-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.79&CDS=1-1443
2838	OG0002838	YMR178W	genemark-flattened_line_2-processed-gene-6.78-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.78&CDS=1-807
2839	OG0002839	YMR179W	maker-flattened_line_16-snap-gene-3.175-mRNA-1_1&gene=maker-flattened_line_16-snap-gene-3.175&CDS=1-2031
2840	OG0002840	YMR182C	genemark-flattened_line_36-processed-gene-1.50-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.50&CDS=1-1029
2841	OG0002841	YMR184W	snap_masked-flattened_line_28-processed-gene-1.247-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-1.247&CDS=1-534
2842	OG0002842	YMR185W	genemark-flattened_line_28-processed-gene-1.34-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.34&CDS=1-2853
2843	OG0002843	YMR186W	genemark-flattened_line_6-processed-gene-2.69-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.69&CDS=1-2040
2844	OG0002844	YMR188C	genemark-flattened_line_26-processed-gene-2.110-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-2.110&CDS=1-1860
2845	OG0002845	YMR189W	genemark-flattened_line_16-processed-gene-3.5-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-3.5&CDS=1-3075
2846	OG0002846	YMR190C	genemark-flattened_line_16-processed-gene-3.13-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-3.13&CDS=1-4305
2847	OG0002847	YMR191W	genemark-flattened_line_16-processed-gene-3.9-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-3.9&CDS=1-1182
2848	OG0002848	YMR193W	maker-flattened_line_16-snap-gene-3.178-mRNA-1_1&gene=maker-flattened_line_16-snap-gene-3.178&CDS=1-1038
2849	OG0002849	YMR196W	genemark-flattened_line_22-processed-gene-2.129-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-2.129&CDS=1-3132
2850	OG0002850	YMR197C	genemark-flattened_line_22-processed-gene-2.93-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-2.93&CDS=1-660
2851	OG0002851	YMR200W	genemark-flattened_line_0-processed-gene-8.81-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-8.81&CDS=1-771
2852	OG0002852	YMR201C	maker-flattened_line_22-snap-gene-2.155-mRNA-1_1&gene=maker-flattened_line_22-snap-gene-2.155&CDS=1-2058
2853	OG0002853	YMR202W	genemark-flattened_line_20-processed-gene-2.153-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.153&CDS=1-660
2854	OG0002854	YMR203W	genemark-flattened_line_20-processed-gene-2.202-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.202&CDS=1-1158
2855	OG0002855	YMR205C	genemark-flattened_line_20-processed-gene-1.66-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-1.66&CDS=1-2829
2856	OG0002856	YMR208W	genemark-flattened_line_6-processed-gene-4.179-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.179&CDS=1-1266
2857	OG0002857	YMR209C	genemark-flattened_line_6-processed-gene-3.123-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.123&CDS=1-1038
2858	OG0002858	YMR211W	genemark-flattened_line_50-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.96&CDS=1-1404
2859	OG0002859	YMR212C	genemark-flattened_line_50-processed-gene-0.98-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.98&CDS=1-2310
2860	OG0002860	YMR213W	genemark-flattened_line_50-processed-gene-0.135-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.135&CDS=1-2037
2861	OG0002861	YMR214W	genemark-flattened_line_4-processed-gene-3.114-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-3.114&CDS=1-1122
2862	OG0002862	YMR215W	genemark-flattened_line_12-processed-gene-2.16-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-2.16&CDS=1-1464
2863	OG0002863	YMR216C	genemark-flattened_line_28-processed-gene-1.54-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.54&CDS=1-1662
2864	OG0002864	YMR217W	genemark-flattened_line_6-processed-gene-3.142-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.142&CDS=1-1578
2865	OG0002865	YMR218C	snap_masked-flattened_line_0-processed-gene-6.34-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-6.34&CDS=1-3432
2866	OG0002866	YMR220W	genemark-flattened_line_36-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.32&CDS=1-1296
2867	OG0002867	YMR221C	genemark-flattened_line_36-processed-gene-1.16-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.16&CDS=1-1554
2868	OG0002868	YMR223W	genemark-flattened_line_0-processed-gene-4.48-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.48&CDS=1-1539
2869	OG0002869	YMR224C	snap_masked-flattened_line_36-processed-gene-1.182-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-1.182&CDS=1-2115
2870	OG0002870	YMR227C	genemark-flattened_line_0-processed-gene-0.34-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.34&CDS=1-1395
2871	OG0002871	YMR228W	genemark-flattened_line_0-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.13&CDS=1-987
2872	OG0002872	YMR229C	snap_masked-flattened_line_6-processed-gene-4.37-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-4.37&CDS=1-5073
2873	OG0002873	YMR231W	genemark-flattened_line_2-processed-gene-4.51-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.51&CDS=1-2919
2874	OG0002874	YMR233W	genemark-flattened_line_2-processed-gene-4.53-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.53&CDS=1-591
2875	OG0002875	YMR234W	genemark-flattened_line_26-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.26&CDS=1-1290
2876	OG0002876	YMR235C	genemark-flattened_line_22-processed-gene-1.75-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.75&CDS=1-1239
2877	OG0002877	YMR236W	genemark-flattened_line_24-processed-gene-1.52-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.52&CDS=1-426
2878	OG0002878	YMR239C	genemark-flattened_line_18-processed-gene-1.115-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.115&CDS=1-1740
2879	OG0002879	YMR240C	genemark-flattened_line_18-processed-gene-1.118-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.118&CDS=1-1440
2880	OG0002880	YMR241W	genemark-flattened_line_8-processed-gene-2.104-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.104&CDS=1-918
2881	OG0002881	YMR243C	genemark-flattened_line_8-processed-gene-2.74-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.74&CDS=1-1326
2882	OG0002882	YMR244C-A	genemark-flattened_line_14-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.22&CDS=1-315
2883	OG0002883	YMR244W	genemark-flattened_line_8-processed-gene-2.100-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.100&CDS=1-1041
2884	OG0002884	YMR247C	genemark-flattened_line_14-processed-gene-1.71-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-1.71&CDS=1-4569
2885	OG0002885	YMR250W	genemark-flattened_line_50-processed-gene-0.131-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.131&CDS=1-1629
2886	OG0002886	YMR252C	genemark-flattened_line_78-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_78-processed-gene-0.8&CDS=1-360
2887	OG0002887	YMR256C	genemark-flattened_line_18-processed-gene-3.45-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-3.45&CDS=1-183
2888	OG0002888	YMR258C	snap_masked-flattened_line_18-processed-gene-3.158-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-3.158&CDS=1-1554
2889	OG0002889	YMR259C	augustus_masked-flattened_line_32-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.139&CDS=1-4008
2890	OG0002890	YMR260C	genemark-flattened_line_32-processed-gene-1.41-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.41&CDS=1-453
2891	OG0002891	YMR262W	snap_masked-flattened_line_32-processed-gene-1.283-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.283&CDS=1-867
2892	OG0002892	YMR264W	augustus_masked-flattened_line_10-processed-gene-4.98-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-4.98&CDS=1-591
2893	OG0002893	YMR265C	genemark-flattened_line_10-processed-gene-4.194-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-4.194&CDS=1-1305
2894	OG0002894	YMR266W	genemark-flattened_line_6-processed-gene-4.195-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.195&CDS=1-2646
2895	OG0002895	YMR267W	genemark-flattened_line_6-processed-gene-4.194-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.194&CDS=1-909
2896	OG0002896	YMR268C	genemark-flattened_line_6-processed-gene-4.193-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.193&CDS=1-2847
2897	OG0002897	YMR269W	genemark-flattened_line_2-processed-gene-5.8-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.8&CDS=1-798
2898	OG0002898	YMR272C	genemark-flattened_line_2-processed-gene-5.2-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.2&CDS=1-1128
2899	OG0002899	YMR274C	genemark-flattened_line_2-processed-gene-4.80-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.80&CDS=1-900
2900	OG0002900	YMR276W	snap_masked-flattened_line_2-processed-gene-7.33-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-7.33&CDS=1-1122
2901	OG0002901	YMR277W	genemark-flattened_line_2-processed-gene-7.127-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-7.127&CDS=1-2199
2902	OG0002902	YMR278W	genemark-flattened_line_72-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.108&CDS=1-1788
2903	OG0002903	YMR280C	genemark-flattened_line_72-processed-gene-0.106-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.106&CDS=1-3141
2904	OG0002904	YMR281W	genemark-flattened_line_38-processed-gene-0.220-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.220&CDS=1-780
2905	OG0002905	YMR283C	genemark-flattened_line_38-processed-gene-0.222-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.222&CDS=1-1314
2906	OG0002906	YMR284W	genemark-flattened_line_18-processed-gene-1.107-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.107&CDS=1-1713
2907	OG0002907	YMR285C	genemark-flattened_line_24-processed-gene-0.82-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-0.82&CDS=1-1452
2908	OG0002908	YMR286W	snap_masked-flattened_line_18-processed-gene-1.0-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.0&CDS=1-249
2909	OG0002909	YMR287C	genemark-flattened_line_6-processed-gene-3.106-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-3.106&CDS=1-2904
2910	OG0002910	YMR288W	genemark-flattened_line_42-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.40&CDS=1-3090
