	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034963_Hanseniaspora_clermontiae
2339	OG0002339	YMR231W	genemark-flattened_line_6-processed-gene-1.101-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.101&CDS=1-3087
2340	OG0002340	YMR232W	augustus_masked-flattened_line_6-processed-gene-1.172-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.172&CDS=1-1572
2341	OG0002341	YMR235C	genemark-flattened_line_6-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.100&CDS=1-1182
2342	OG0002342	YMR236W	genemark-flattened_line_6-processed-gene-0.118-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.118&CDS=1-600
2343	OG0002343	YMR239C	genemark-flattened_line_20-processed-gene-0.55-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-0.55&CDS=1-1779
2344	OG0002344	YMR241W	genemark-flattened_line_36-processed-gene-0.121-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.121&CDS=1-903
2345	OG0002345	YMR243C	genemark-flattened_line_36-processed-gene-0.155-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.155&CDS=1-1413
2346	OG0002346	YMR244C-A	genemark-flattened_line_36-processed-gene-0.156-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.156&CDS=1-300
2347	OG0002347	YMR244W	genemark-flattened_line_36-processed-gene-0.122-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.122&CDS=1-1113
2348	OG0002348	YMR247C	snap_masked-flattened_line_36-processed-gene-0.106-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.106&CDS=1-4527
2349	OG0002349	YMR252C	augustus_masked-flattened_line_0-processed-gene-1.77-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.77&CDS=1-288
2350	OG0002350	YMR260C	genemark-flattened_line_64-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.60&CDS=1-459
2351	OG0002351	YMR262W	genemark-flattened_line_64-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.58&CDS=1-1059
2352	OG0002352	YMR263W	snap_masked-flattened_line_64-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_64-processed-gene-0.0&CDS=1-645
2353	OG0002353	YMR265C	augustus_masked-flattened_line_203-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_203-processed-gene-0.1&CDS=1-1326
2354	OG0002354	YMR266W	genemark-flattened_line_86-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_86-processed-gene-0.39&CDS=1-2730
2355	OG0002355	YMR268C	genemark-flattened_line_86-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_86-processed-gene-0.54&CDS=1-1362
2356	OG0002356	YMR269W	genemark-flattened_line_86-processed-gene-0.37-mRNA-1_1&gene=genemark-flattened_line_86-processed-gene-0.37&CDS=1-609
2357	OG0002357	YMR272C	genemark-flattened_line_26-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.19&CDS=1-1185
2358	OG0002358	YMR274C	genemark-flattened_line_26-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.16&CDS=1-900
2359	OG0002359	YMR277W	snap_masked-flattened_line_36-processed-gene-0.114-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.114&CDS=1-1767
2360	OG0002360	YMR278W	genemark-flattened_line_36-processed-gene-0.172-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.172&CDS=1-1890
2361	OG0002361	YMR280C	snap_masked-flattened_line_36-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.79&CDS=1-3762
2362	OG0002362	YMR281W	snap_masked-flattened_line_36-processed-gene-0.110-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.110&CDS=1-684
2363	OG0002363	YMR283C	augustus_masked-flattened_line_203-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_203-processed-gene-0.6&CDS=1-1461
2364	OG0002364	YMR286W	augustus_masked-flattened_line_64-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.83&CDS=1-477
2365	OG0002365	YMR287C	augustus_masked-flattened_line_154-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_154-processed-gene-0.12&CDS=1-2739
2366	OG0002366	YMR288W	snap_masked-flattened_line_4-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.70&CDS=1-2913
2367	OG0002367	YMR289W	genemark-flattened_line_4-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.11&CDS=1-1134
2368	OG0002368	YMR290C	genemark-flattened_line_4-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.35&CDS=1-1494
2369	OG0002369	YMR291W	genemark-flattened_line_4-processed-gene-1.131-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.131&CDS=1-1254
2370	OG0002370	YMR292W	genemark-flattened_line_4-processed-gene-1.115-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.115&CDS=1-420
2371	OG0002371	YMR293C	genemark-flattened_line_4-processed-gene-1.150-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.150&CDS=1-1518
2372	OG0002372	YMR295C	genemark-flattened_line_4-processed-gene-1.156-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.156&CDS=1-693
2373	OG0002373	YMR296C	genemark-flattened_line_4-processed-gene-1.151-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.151&CDS=1-1725
2374	OG0002374	YMR298W	genemark-flattened_line_4-processed-gene-1.154-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.154&CDS=1-432
2375	OG0002375	YMR300C	genemark-flattened_line_4-processed-gene-1.119-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.119&CDS=1-1524
2376	OG0002376	YMR301C	genemark-flattened_line_4-processed-gene-1.118-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.118&CDS=1-2103
2377	OG0002377	YMR302C	genemark-flattened_line_4-processed-gene-1.123-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.123&CDS=1-4869
2378	OG0002378	YMR304W	genemark-flattened_line_4-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.23&CDS=1-3225
2379	OG0002379	YMR308C	snap_masked-flattened_line_52-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.27&CDS=1-3408
2380	OG0002380	YMR310C	genemark-flattened_line_4-processed-gene-1.142-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.142&CDS=1-1311
2381	OG0002381	YMR311C	genemark-flattened_line_4-processed-gene-1.157-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.157&CDS=1-579
2382	OG0002382	YMR312W	genemark-flattened_line_4-processed-gene-1.122-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.122&CDS=1-732
2383	OG0002383	YMR313C	snap_masked-flattened_line_70-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.29&CDS=1-2166
2384	OG0002384	YMR314W	genemark-flattened_line_4-processed-gene-1.117-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.117&CDS=1-699
2385	OG0002385	YMR315W	genemark-flattened_line_86-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_86-processed-gene-0.50&CDS=1-1038
2386	OG0002386	YNL001W	genemark-flattened_line_18-processed-gene-0.143-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.143&CDS=1-1185
2387	OG0002387	YNL003C	genemark-flattened_line_30-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.58&CDS=1-849
2388	OG0002388	YNL005C	genemark-flattened_line_18-processed-gene-0.111-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.111&CDS=1-1227
2389	OG0002389	YNL006W	genemark-flattened_line_18-processed-gene-0.147-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.147&CDS=1-963
2390	OG0002390	YNL007C	genemark-flattened_line_18-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.99&CDS=1-1032
2391	OG0002391	YNL014W	genemark-flattened_line_18-processed-gene-0.129-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.129&CDS=1-3138
2392	OG0002392	YNL015W	snap_masked-flattened_line_42-processed-gene-0.134-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.134&CDS=1-234
2393	OG0002393	YNL016W	genemark-flattened_line_42-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.68&CDS=1-1260
2394	OG0002394	YNL020C	genemark-flattened_line_227-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_227-processed-gene-0.14&CDS=1-1755
2395	OG0002395	YNL021W	maker-flattened_line_227-snap-gene-0.7-mRNA-1_1&gene=maker-flattened_line_227-snap-gene-0.7&CDS=1-2337
2396	OG0002396	YNL022C	genemark-flattened_line_227-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_227-processed-gene-0.13&CDS=1-1626
2397	OG0002397	YNL024C-A	snap_masked-flattened_line_227-processed-gene-0.20-mRNA-1_1&gene=snap_masked-flattened_line_227-processed-gene-0.20&CDS=1-252
2398	OG0002398	YNL025C	maker-flattened_line_201-snap-gene-0.19-mRNA-1_1&gene=maker-flattened_line_201-snap-gene-0.19&CDS=1-1089
2399	OG0002399	YNL026W	genemark-flattened_line_42-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.67&CDS=1-1536
2400	OG0002400	YNL032W	genemark-flattened_line_233-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_233-processed-gene-0.13&CDS=1-807
2401	OG0002401	YNL036W	augustus_masked-flattened_line_201-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_201-processed-gene-0.20&CDS=1-702
2402	OG0002402	YNL041C	maker-flattened_line_201-snap-gene-0.18-mRNA-1_1&gene=maker-flattened_line_201-snap-gene-0.18&CDS=1-3666
2403	OG0002403	YNL044W	genemark-flattened_line_180-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_180-processed-gene-0.19&CDS=1-525
2404	OG0002404	YNL045W	genemark-flattened_line_180-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_180-processed-gene-0.23&CDS=1-2028
2405	OG0002405	YNL048W	genemark-flattened_line_180-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_180-processed-gene-0.24&CDS=1-1860
2406	OG0002406	YNL056W	genemark-flattened_line_104-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.2&CDS=1-531
2407	OG0002407	YNL059C	genemark-flattened_line_104-processed-gene-0.5-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.5&CDS=1-2217
2408	OG0002408	YNL061W	genemark-flattened_line_104-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.16&CDS=1-1815
2409	OG0002409	YNL062C	genemark-flattened_line_104-processed-gene-0.6-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.6&CDS=1-1356
2410	OG0002410	YNL063W	genemark-flattened_line_104-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.17&CDS=1-2289
2411	OG0002411	YNL064C	snap_masked-flattened_line_52-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.47&CDS=1-1038
2412	OG0002412	YNL065W	snap_masked-flattened_line_52-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.25&CDS=1-1563
2413	OG0002413	YNL066W	genemark-flattened_line_158-processed-gene-0.5-mRNA-1_1&gene=genemark-flattened_line_158-processed-gene-0.5&CDS=1-1314
2414	OG0002414	YNL070W	snap_masked-flattened_line_32-processed-gene-0.107-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.107&CDS=1-183
2415	OG0002415	YNL071W	genemark-flattened_line_32-processed-gene-0.177-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.177&CDS=1-1371
2416	OG0002416	YNL072W	maker-flattened_line_32-augustus-gene-0.69-mRNA-1_1&gene=maker-flattened_line_32-augustus-gene-0.69&CDS=1-2664
2417	OG0002417	YNL075W	maker-flattened_line_32-augustus-gene-0.68-mRNA-1_1&gene=maker-flattened_line_32-augustus-gene-0.68&CDS=1-2148
2418	OG0002418	YNL080C	genemark-flattened_line_32-processed-gene-0.208-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.208&CDS=1-1503
2419	OG0002419	YNL081C	genemark-flattened_line_32-processed-gene-0.207-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.207&CDS=1-369
2420	OG0002420	YNL082W	genemark-flattened_line_32-processed-gene-0.170-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.170&CDS=1-2526
2421	OG0002421	YNL084C	genemark-flattened_line_32-processed-gene-0.167-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.167&CDS=1-1293
2422	OG0002422	YNL085W	genemark-flattened_line_32-processed-gene-0.166-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.166&CDS=1-1872
2423	OG0002423	YNL088W	genemark-flattened_line_242-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_242-processed-gene-0.4&CDS=1-4161
2424	OG0002424	YNL090W	genemark-flattened_line_172-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_172-processed-gene-0.20&CDS=1-567
2425	OG0002425	YNL094W	snap_masked-flattened_line_188-processed-gene-0.8-mRNA-1_1&gene=snap_masked-flattened_line_188-processed-gene-0.8&CDS=1-1365
2426	OG0002426	YNL099C	augustus_masked-flattened_line_172-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_172-processed-gene-0.2&CDS=1-1035
2427	OG0002427	YNL101W	augustus_masked-flattened_line_102-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_102-processed-gene-0.13&CDS=1-2220
2428	OG0002428	YNL102W	snap_masked-flattened_line_102-processed-gene-0.41-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.41&CDS=1-4113
2429	OG0002429	YNL103W	genemark-flattened_line_102-processed-gene-0.62-mRNA-1_1&gene=genemark-flattened_line_102-processed-gene-0.62&CDS=1-1161
2430	OG0002430	YNL107W	genemark-flattened_line_102-processed-gene-0.59-mRNA-1_1&gene=genemark-flattened_line_102-processed-gene-0.59&CDS=1-810
2431	OG0002431	YNL110C	genemark-flattened_line_102-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_102-processed-gene-0.58&CDS=1-669
2432	OG0002432	YNL118C	genemark-flattened_line_32-processed-gene-0.143-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.143&CDS=1-1902
2433	OG0002433	YNL119W	genemark-flattened_line_32-processed-gene-0.184-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.184&CDS=1-1356
2434	OG0002434	YNL125C	genemark-flattened_line_32-processed-gene-0.149-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.149&CDS=1-1551
2435	OG0002435	YNL129W	genemark-flattened_line_32-processed-gene-0.190-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.190&CDS=1-774
2436	OG0002436	YNL130C	genemark-flattened_line_32-processed-gene-0.151-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.151&CDS=1-1170
2437	OG0002437	YNL131W	genemark-flattened_line_32-processed-gene-0.191-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.191&CDS=1-489
2438	OG0002438	YNL132W	genemark-flattened_line_32-processed-gene-0.192-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.192&CDS=1-3174
2439	OG0002439	YNL135C	genemark-flattened_line_32-processed-gene-0.153-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.153&CDS=1-345
2440	OG0002440	YNL137C	genemark-flattened_line_32-processed-gene-0.154-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.154&CDS=1-1593
2441	OG0002441	YNL138W	genemark-flattened_line_32-processed-gene-0.155-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.155&CDS=1-1629
2442	OG0002442	YNL139C	augustus_masked-flattened_line_32-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.13&CDS=1-4869
2443	OG0002443	YNL142W	genemark-flattened_line_380-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_380-processed-gene-0.2&CDS=1-1401
2444	OG0002444	YNL151C	genemark-flattened_line_32-processed-gene-0.196-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.196&CDS=1-711
2445	OG0002445	YNL152W	genemark-flattened_line_32-processed-gene-0.157-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.157&CDS=1-1311
2446	OG0002446	YNL161W	genemark-flattened_line_225-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_225-processed-gene-0.18&CDS=1-1731
2447	OG0002447	YNL166C	augustus_masked-flattened_line_223-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_223-processed-gene-0.15&CDS=1-1137
2448	OG0002448	YNL168C	genemark-flattened_line_180-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_180-processed-gene-0.14&CDS=1-810
2449	OG0002449	YNL169C	snap_masked-flattened_line_102-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.39&CDS=1-1539
2450	OG0002450	YNL172W	snap_masked-flattened_line_102-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.31&CDS=1-4953
2451	OG0002451	YNL173C	genemark-flattened_line_223-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_223-processed-gene-0.13&CDS=1-1071
2452	OG0002452	YNL175C	genemark-flattened_line_223-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_223-processed-gene-0.12&CDS=1-1179
2453	OG0002453	YNL177C	genemark-flattened_line_223-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_223-processed-gene-0.10&CDS=1-975
2454	OG0002454	YNL178W	genemark-flattened_line_225-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_225-processed-gene-0.14&CDS=1-702
2455	OG0002455	YNL181W	genemark-flattened_line_32-processed-gene-0.165-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.165&CDS=1-1353
2456	OG0002456	YNL183C	augustus_masked-flattened_line_160-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_160-processed-gene-0.36&CDS=1-4599
2457	OG0002457	YNL186W	genemark-flattened_line_160-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_160-processed-gene-0.25&CDS=1-2268
2458	OG0002458	YNL189W	genemark-flattened_line_160-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_160-processed-gene-0.30&CDS=1-1629
2459	OG0002459	YNL201C	augustus_masked-flattened_line_242-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_242-processed-gene-0.1&CDS=1-3186
2460	OG0002460	YNL202W	genemark-flattened_line_94-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_94-processed-gene-0.13&CDS=1-819
2461	OG0002461	YNL206C	genemark-flattened_line_52-processed-gene-0.129-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.129&CDS=1-1251
2462	OG0002462	YNL207W	genemark-flattened_line_52-processed-gene-0.148-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.148&CDS=1-1290
2463	OG0002463	YNL209W	genemark-flattened_line_52-processed-gene-0.149-mRNA-1_1&gene=genemark-flattened_line_52-processed-gene-0.149&CDS=1-1839
2464	OG0002464	YNL216W	genemark-flattened_line_104-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.19&CDS=1-2064
2465	OG0002465	YNL218W	genemark-flattened_line_104-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.20&CDS=1-1683
2466	OG0002466	YNL219C	augustus_masked-flattened_line_104-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_104-processed-gene-0.58&CDS=1-1890
2467	OG0002467	YNL220W	genemark-flattened_line_104-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.22&CDS=1-1308
2468	OG0002468	YNL221C	genemark-flattened_line_68-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.14&CDS=1-2379
2469	OG0002469	YNL222W	augustus_masked-flattened_line_186-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_186-processed-gene-0.8&CDS=1-627
2470	OG0002470	YNL223W	genemark-flattened_line_186-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_186-processed-gene-0.29&CDS=1-1035
2471	OG0002471	YNL224C	genemark-flattened_line_186-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_186-processed-gene-0.24&CDS=1-1878
2472	OG0002472	YNL227C	maker-flattened_line_186-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_186-augustus-gene-0.0&CDS=1-3315
2473	OG0002473	YNL229C	augustus_masked-flattened_line_186-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_186-processed-gene-0.7&CDS=1-2028
2474	OG0002474	YNL231C	genemark-flattened_line_22-processed-gene-0.188-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.188&CDS=1-1017
2475	OG0002475	YNL232W	genemark-flattened_line_186-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_186-processed-gene-0.30&CDS=1-888
2476	OG0002476	YNL233W	genemark-flattened_line_186-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_186-processed-gene-0.31&CDS=1-2478
2477	OG0002477	YNL236W	genemark-flattened_line_186-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_186-processed-gene-0.32&CDS=1-3102
2478	OG0002478	YNL238W	genemark-flattened_line_164-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_164-processed-gene-0.18&CDS=1-4449
