	OrthologID	Saccharomyces_cerevisiae	Saccharomycopsis_malanga
2719	OG0002719	YMR012W	-processed-gene-0.66-mRNA-1_1&gene=genemark-gi|1002316408|dbj|BCGJ01000010.1|-processed-gene-0.66&CDS=1-3975
2720	OG0002720	YMR013C	-processed-gene-3.145-mRNA-1_1&gene=snap_masked-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-3.145&CDS=1-792
2721	OG0002721	YMR015C	-processed-gene-16.18-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-16.18&CDS=1-1578
2722	OG0002722	YMR020W	-processed-gene-0.31-mRNA-1_1&gene=snap_masked-gi|1002316403|dbj|BCGJ01000015.1|-processed-gene-0.31&CDS=1-1695
2723	OG0002723	YMR022W	-processed-gene-29.4-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-29.4&CDS=1-501
2724	OG0002724	YMR023C	-processed-gene-18.80-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-18.80&CDS=1-1527
2725	OG0002725	YMR024W	-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-1.27&CDS=1-954
2726	OG0002726	YMR026C	-processed-gene-0.57-mRNA-1_1&gene=genemark-gi|1002316408|dbj|BCGJ01000010.1|-processed-gene-0.57&CDS=1-1188
2727	OG0002727	YMR027W	-processed-gene-3.51-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-3.51&CDS=1-1401
2728	OG0002728	YMR028W	-processed-gene-3.52-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-3.52&CDS=1-1191
2729	OG0002729	YMR029C	-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-gi|1002316403|dbj|BCGJ01000015.1|-processed-gene-0.99&CDS=1-2274
2730	OG0002730	YMR033W	-processed-gene-5.75-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-5.75&CDS=1-1422
2731	OG0002731	YMR034C	-processed-gene-5.92-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-5.92&CDS=1-1299
2732	OG0002732	YMR035W	-processed-gene-6.69-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-6.69&CDS=1-570
2733	OG0002733	YMR036C	-processed-gene-2.41-mRNA-1_1&gene=genemark-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-2.41&CDS=1-1665
2734	OG0002734	YMR038C	-processed-gene-5.69-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-5.69&CDS=1-711
2735	OG0002735	YMR039C	-processed-gene-6.70-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-6.70&CDS=1-585
2736	OG0002736	YMR041C	-processed-gene-6.68-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-6.68&CDS=1-1008
2737	OG0002737	YMR044W	-processed-gene-12.25-mRNA-1_1&gene=snap_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-12.25&CDS=1-1164
2738	OG0002738	YMR048W	-processed-gene-20.43-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-20.43&CDS=1-1206
2739	OG0002739	YMR049C	-processed-gene-8.9-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-8.9&CDS=1-2379
2740	OG0002740	YMR055C	-processed-gene-5.23-mRNA-1_1&gene=genemark-gi|1002316408|dbj|BCGJ01000010.1|-processed-gene-5.23&CDS=1-954
2741	OG0002741	YMR059W	-processed-gene-6.171-mRNA-1_1&gene=snap_masked-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-6.171&CDS=1-414
2742	OG0002742	YMR061W	-processed-gene-2.78-mRNA-1_1&gene=snap_masked-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-2.78&CDS=1-2394
2743	OG0002743	YMR062C	-processed-gene-1.67-mRNA-1_1&gene=genemark-gi|1002316404|dbj|BCGJ01000014.1|-processed-gene-1.67&CDS=1-1368
2744	OG0002744	YMR063W	-processed-gene-7.36-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-7.36&CDS=1-1623
2745	OG0002745	YMR064W	-processed-gene-9.54-mRNA-1_1&gene=snap_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-9.54&CDS=1-1503
2746	OG0002746	YMR066W	-processed-gene-9.106-mRNA-1_1&gene=snap_masked-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-9.106&CDS=1-2370
2747	OG0002747	YMR068W	-processed-gene-15.58-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-15.58&CDS=1-2373
2748	OG0002748	YMR069W	-processed-gene-6.120-mRNA-1_1&gene=snap_masked-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-6.120&CDS=1-675
2749	OG0002749	YMR071C	-processed-gene-2.43-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-2.43&CDS=1-513
2750	OG0002750	YMR073C	-processed-gene-13.62-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-13.62&CDS=1-489
2751	OG0002751	YMR074C	-processed-gene-7.59-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-7.59&CDS=1-390
2752	OG0002752	YMR075W	-processed-gene-1.85-mRNA-1_1&gene=genemark-gi|1002316408|dbj|BCGJ01000010.1|-processed-gene-1.85&CDS=1-3030
2753	OG0002753	YMR076C	-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-3.24&CDS=1-4101
2754	OG0002754	YMR077C	-processed-gene-9.31-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-9.31&CDS=1-645
2755	OG0002755	YMR078C	-processed-gene-6.140-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-6.140&CDS=1-2619
2756	OG0002756	YMR079W	-processed-gene-1.57-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-1.57&CDS=1-900
2757	OG0002757	YMR080C	-processed-gene-1.44-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-1.44&CDS=1-2916
2758	OG0002758	YMR090W	-processed-gene-10.56-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-10.56&CDS=1-666
2759	OG0002759	YMR092C	-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-0.79&CDS=1-1845
2760	OG0002760	YMR093W	-processed-gene-2.60-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-2.60&CDS=1-1500
2761	OG0002761	YMR097C	-processed-gene-6.124-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-6.124&CDS=1-1140
2762	OG0002762	YMR098C	-processed-gene-17.85-mRNA-1_1&gene=snap_masked-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-17.85&CDS=1-2148
2763	OG0002763	YMR099C	-processed-gene-1.72-mRNA-1_1&gene=genemark-gi|1002316405|dbj|BCGJ01000013.1|-processed-gene-1.72&CDS=1-894
2764	OG0002764	YMR100W	-snap-gene-1.55-mRNA-1_1&gene=maker-gi|1002316410|dbj|BCGJ01000008.1|-snap-gene-1.55&CDS=1-1605
2765	OG0002765	YMR101C	-augustus-gene-4.87-mRNA-1_1&gene=maker-gi|1002316413|dbj|BCGJ01000005.1|-augustus-gene-4.87&CDS=1-912
2766	OG0002766	YMR105C	-processed-gene-6.156-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-6.156&CDS=1-1692
2767	OG0002767	YMR106C	-processed-gene-15.12-mRNA-1_1&gene=augustus_masked-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-15.12&CDS=1-2151
2768	OG0002768	YMR108W	-processed-gene-6.19-mRNA-1_1&gene=augustus_masked-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-6.19&CDS=1-2031
2769	OG0002769	YMR110C	-processed-gene-4.125-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-4.125&CDS=1-1536
2770	OG0002770	YMR114C	-processed-gene-18.4-mRNA-1_1&gene=augustus_masked-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-18.4&CDS=1-1317
2771	OG0002771	YMR116C	-processed-gene-11.54-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-11.54&CDS=1-951
2772	OG0002772	YMR120C	-processed-gene-30.14-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-30.14&CDS=1-1761
2773	OG0002773	YMR121C	-processed-gene-30.13-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-30.13&CDS=1-612
2774	OG0002774	YMR125W	-processed-gene-11.47-mRNA-1_1&gene=snap_masked-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-11.47&CDS=1-2964
2775	OG0002775	YMR126C	-processed-gene-5.100-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-5.100&CDS=1-651
2776	OG0002776	YMR127C	-processed-gene-11.6-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-11.6&CDS=1-972
2777	OG0002777	YMR128W	-processed-gene-15.21-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-15.21&CDS=1-3399
2778	OG0002778	YMR129W	-processed-gene-17.56-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-17.56&CDS=1-4101
2779	OG0002779	YMR130W	-processed-gene-19.47-mRNA-1_1&gene=snap_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-19.47&CDS=1-963
2780	OG0002780	YMR131C	-processed-gene-0.8-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-0.8&CDS=1-1512
2781	OG0002781	YMR134W	-processed-gene-3.11-mRNA-1_1&gene=genemark-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-3.11&CDS=1-615
2782	OG0002782	YMR135C	-processed-gene-5.22-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-5.22&CDS=1-1431
2783	OG0002783	YMR137C	-processed-gene-11.44-mRNA-1_1&gene=snap_masked-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-11.44&CDS=1-2022
2784	OG0002784	YMR138W	-processed-gene-11.71-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-11.71&CDS=1-567
2785	OG0002785	YMR139W	-processed-gene-1.4-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-1.4&CDS=1-1095
2786	OG0002786	YMR140W	-processed-gene-14.74-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-14.74&CDS=1-1314
2787	OG0002787	YMR145C	-processed-gene-10.18-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-10.18&CDS=1-1653
2788	OG0002788	YMR146C	-processed-gene-14.76-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-14.76&CDS=1-1011
2789	OG0002789	YMR149W	-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-0.27&CDS=1-867
2790	OG0002790	YMR150C	-snap-gene-0.29-mRNA-1_1&gene=maker-gi|1002316409|dbj|BCGJ01000009.1|-snap-gene-0.29&CDS=1-609
2791	OG0002791	YMR152W	-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-gi|1002316405|dbj|BCGJ01000013.1|-processed-gene-0.74&CDS=1-1086
2792	OG0002792	YMR154C	-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-gi|1002316408|dbj|BCGJ01000010.1|-processed-gene-2.11&CDS=1-2454
2793	OG0002793	YMR155W	-processed-gene-23.48-mRNA-1_1&gene=snap_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-23.48&CDS=1-1581
2794	OG0002794	YMR156C	-processed-gene-14.56-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-14.56&CDS=1-795
2795	OG0002795	YMR157C	-processed-gene-14.53-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-14.53&CDS=1-756
2796	OG0002796	YMR158W	-processed-gene-7.78-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-7.78&CDS=1-474
2797	OG0002797	YMR159C	-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-2.77&CDS=1-498
2798	OG0002798	YMR161W	-processed-gene-10.38-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-10.38&CDS=1-954
2799	OG0002799	YMR162C	-processed-gene-14.65-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-14.65&CDS=1-5004
2800	OG0002800	YMR165C	-processed-gene-0.6-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-0.6&CDS=1-2229
2801	OG0002801	YMR167W	-processed-gene-0.24-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-0.24&CDS=1-2280
2802	OG0002802	YMR171C	-processed-gene-14.49-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-14.49&CDS=1-1329
2803	OG0002803	YMR176W	-processed-gene-7.34-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-7.34&CDS=1-5316
2804	OG0002804	YMR178W	-processed-gene-7.85-mRNA-1_1&gene=augustus_masked-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-7.85&CDS=1-900
2805	OG0002805	YMR185W	-processed-gene-15.120-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-15.120&CDS=1-3039
2806	OG0002806	YMR186W	-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-1.81&CDS=1-2112
2807	OG0002807	YMR187C	-processed-gene-2.111-mRNA-1_1&gene=snap_masked-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-2.111&CDS=1-1569
2808	OG0002808	YMR188C	-processed-gene-9.33-mRNA-1_1&gene=augustus_masked-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-9.33&CDS=1-717
2809	OG0002809	YMR189W	-processed-gene-18.52-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-18.52&CDS=1-3132
2810	OG0002810	YMR190C	-processed-gene-18.72-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-18.72&CDS=1-4212
2811	OG0002811	YMR191W	-processed-gene-13.5-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-13.5&CDS=1-1179
2812	OG0002812	YMR193W	-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-0.21&CDS=1-765
2813	OG0002813	YMR194C-B	-processed-gene-0.36-mRNA-1_1&gene=genemark-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-0.36&CDS=1-234
2814	OG0002814	YMR196W	-processed-gene-8.98-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-8.98&CDS=1-3147
2815	OG0002815	YMR197C	-processed-gene-5.16-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-5.16&CDS=1-657
2816	OG0002816	YMR200W	-processed-gene-9.47-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-9.47&CDS=1-717
2817	OG0002817	YMR201C	-processed-gene-14.26-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-14.26&CDS=1-942
2818	OG0002818	YMR202W	-processed-gene-13.77-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-13.77&CDS=1-729
2819	OG0002819	YMR203W	-processed-gene-2.57-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-2.57&CDS=1-1155
2820	OG0002820	YMR208W	-augustus-gene-1.78-mRNA-1_1&gene=maker-gi|1002316412|dbj|BCGJ01000006.1|-augustus-gene-1.78&CDS=1-1335
2821	OG0002821	YMR209C	-processed-gene-10.54-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-10.54&CDS=1-1236
2822	OG0002822	YMR210W	-processed-gene-14.49-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-14.49&CDS=1-1452
2823	OG0002823	YMR211W	-processed-gene-9.27-mRNA-1_1&gene=augustus_masked-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-9.27&CDS=1-1614
2824	OG0002824	YMR212C	-processed-gene-5.74-mRNA-1_1&gene=snap_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-5.74&CDS=1-3018
2825	OG0002825	YMR213W	-processed-gene-3.37-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-3.37&CDS=1-1950
2826	OG0002826	YMR214W	-processed-gene-9.87-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-9.87&CDS=1-1098
2827	OG0002827	YMR215W	-processed-gene-6.80-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-6.80&CDS=1-1476
2828	OG0002828	YMR216C	-processed-gene-27.66-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-27.66&CDS=1-1872
2829	OG0002829	YMR217W	-processed-gene-10.39-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-10.39&CDS=1-1578
2830	OG0002830	YMR218C	-processed-gene-3.56-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-3.56&CDS=1-4674
2831	OG0002831	YMR220W	-processed-gene-6.53-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-6.53&CDS=1-1470
2832	OG0002832	YMR223W	-processed-gene-15.75-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-15.75&CDS=1-1791
2833	OG0002833	YMR224C	-processed-gene-4.2-mRNA-1_1&gene=genemark-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-4.2&CDS=1-2076
2834	OG0002834	YMR225C	-processed-gene-12.93-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-12.93&CDS=1-288
2835	OG0002835	YMR226C	-processed-gene-3.53-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-3.53&CDS=1-819
2836	OG0002836	YMR227C	-processed-gene-5.126-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-5.126&CDS=1-1800
2837	OG0002837	YMR228W	-processed-gene-4.72-mRNA-1_1&gene=snap_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-4.72&CDS=1-1200
2838	OG0002838	YMR229C	-processed-gene-11.16-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-11.16&CDS=1-4512
2839	OG0002839	YMR231W	-processed-gene-9.31-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-9.31&CDS=1-3507
2840	OG0002840	YMR234W	-processed-gene-0.44-mRNA-1_1&gene=genemark-gi|1002316405|dbj|BCGJ01000013.1|-processed-gene-0.44&CDS=1-759
2841	OG0002841	YMR235C	-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-0.11&CDS=1-1254
2842	OG0002842	YMR236W	-processed-gene-15.103-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-15.103&CDS=1-492
2843	OG0002843	YMR240C	-processed-gene-5.64-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-5.64&CDS=1-1587
2844	OG0002844	YMR241W	-processed-gene-4.31-mRNA-1_1&gene=genemark-gi|1002316408|dbj|BCGJ01000010.1|-processed-gene-4.31&CDS=1-900
2845	OG0002845	YMR244C-A	-processed-gene-12.46-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-12.46&CDS=1-321
2846	OG0002846	YMR244W	-processed-gene-10.12-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-10.12&CDS=1-1191
2847	OG0002847	YMR247C	-processed-gene-7.149-mRNA-1_1&gene=genemark-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-7.149&CDS=1-4752
2848	OG0002848	YMR250W	-processed-gene-9.86-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-9.86&CDS=1-1782
2849	OG0002849	YMR256C	-snap-gene-3.78-mRNA-1_1&gene=maker-gi|1002316409|dbj|BCGJ01000009.1|-snap-gene-3.78&CDS=1-186
2850	OG0002850	YMR258C	-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-3.24&CDS=1-2145
2851	OG0002851	YMR259C	-processed-gene-13.78-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-13.78&CDS=1-4626
2852	OG0002852	YMR260C	-processed-gene-9.69-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-9.69&CDS=1-468
2853	OG0002853	YMR262W	-processed-gene-3.8-mRNA-1_1&gene=augustus_masked-gi|1002316409|dbj|BCGJ01000009.1|-processed-gene-3.8&CDS=1-1170
2854	OG0002854	YMR263W	-processed-gene-14.62-mRNA-1_1&gene=snap_masked-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-14.62&CDS=1-492
2855	OG0002855	YMR264W	-processed-gene-0.43-mRNA-1_1&gene=genemark-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-0.43&CDS=1-621
2856	OG0002856	YMR268C	-processed-gene-19.77-mRNA-1_1&gene=snap_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-19.77&CDS=1-2949
2857	OG0002857	YMR269W	-processed-gene-19.14-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-19.14&CDS=1-789
2858	OG0002858	YMR272C	-processed-gene-2.54-mRNA-1_1&gene=genemark-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-2.54&CDS=1-1134
2859	OG0002859	YMR274C	-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-0.12&CDS=1-909
2860	OG0002860	YMR276W	-processed-gene-14.67-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-14.67&CDS=1-1200
2861	OG0002861	YMR277W	-processed-gene-7.37-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-7.37&CDS=1-2454
2862	OG0002862	YMR278W	-processed-gene-14.29-mRNA-1_1&gene=genemark-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-14.29&CDS=1-1860
2863	OG0002863	YMR281W	-processed-gene-16.22-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-16.22&CDS=1-921
2864	OG0002864	YMR284W	-processed-gene-4.13-mRNA-1_1&gene=snap_masked-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-4.13&CDS=1-1905
2865	OG0002865	YMR285C	-processed-gene-1.48-mRNA-1_1&gene=genemark-gi|1002316406|dbj|BCGJ01000012.1|-processed-gene-1.48&CDS=1-1440
2866	OG0002866	YMR286W	-processed-gene-4.14-mRNA-1_1&gene=snap_masked-gi|1002316413|dbj|BCGJ01000005.1|-processed-gene-4.14&CDS=1-252
2867	OG0002867	YMR287C	-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-1.22&CDS=1-2874
2868	OG0002868	YMR288W	-processed-gene-4.22-mRNA-1_1&gene=augustus_masked-gi|1002316410|dbj|BCGJ01000008.1|-processed-gene-4.22&CDS=1-3072
2869	OG0002869	YMR289W	-processed-gene-3.49-mRNA-1_1&gene=genemark-gi|1002316411|dbj|BCGJ01000007.1|-processed-gene-3.49&CDS=1-879
2870	OG0002870	YMR290C	-processed-gene-1.46-mRNA-1_1&gene=genemark-gi|1002316407|dbj|BCGJ01000011.1|-processed-gene-1.46&CDS=1-1731
2871	OG0002871	YMR292W	-processed-gene-11.121-mRNA-1_1&gene=augustus_masked-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-11.121&CDS=1-417
2872	OG0002872	YMR293C	-processed-gene-7.43-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-7.43&CDS=1-1506
2873	OG0002873	YMR296C	-processed-gene-9.3-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-9.3&CDS=1-1878
2874	OG0002874	YMR298W	-processed-gene-14.81-mRNA-1_1&gene=genemark-gi|1002316414|dbj|BCGJ01000004.1|-processed-gene-14.81&CDS=1-393
2875	OG0002875	YMR300C	-processed-gene-14.57-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-14.57&CDS=1-1605
2876	OG0002876	YMR301C	-processed-gene-30.17-mRNA-1_1&gene=augustus_masked-gi|1002316417|dbj|BCGJ01000001.1|-processed-gene-30.17&CDS=1-2331
2877	OG0002877	YMR302C	-processed-gene-4.63-mRNA-1_1&gene=genemark-gi|1002316416|dbj|BCGJ01000002.1|-processed-gene-4.63&CDS=1-2457
2878	OG0002878	YMR304W	-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-3.28&CDS=1-4152
2879	OG0002879	YMR307W	-processed-gene-5.97-mRNA-1_1&gene=genemark-gi|1002316415|dbj|BCGJ01000003.1|-processed-gene-5.97&CDS=1-1653
2880	OG0002880	YMR308C	-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-gi|1002316412|dbj|BCGJ01000006.1|-processed-gene-0.47&CDS=1-3279
