	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035296_Priceomyces_carsonii
3102	OG0003102	YOR291W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.94-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-17.94&CDS=1-4032
3103	OG0003103	YOR292C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.99-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.99&CDS=1-879
3104	OG0003104	YOR294W	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.40&CDS=1-606
3105	OG0003105	YOR296W	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.39&CDS=1-4635
3106	OG0003106	YOR298C-A	genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.224-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-2.224&CDS=1-450
3107	OG0003107	YOR298W	maker-NODE_3_length_707165_cov_22.0283_ID_1313-augustus-gene-3.151-mRNA-1_1&gene=maker-NODE_3_length_707165_cov_22.0283_ID_1313-augustus-gene-3.151&CDS=1-1137
3108	OG0003108	YOR301W	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.117-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-9.117&CDS=1-1431
3109	OG0003109	YOR303W	maker-NODE_22_length_170781_cov_22.2696_ID_2250-snap-gene-0.23-mRNA-1_1&gene=maker-NODE_22_length_170781_cov_22.2696_ID_2250-snap-gene-0.23&CDS=1-3945
3110	OG0003110	YOR305W	snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.32-mRNA-1_1&gene=snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.32&CDS=1-684
3111	OG0003111	YOR307C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-14.107-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-14.107&CDS=1-1281
3112	OG0003112	YOR310C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-14.98-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-14.98&CDS=1-1545
3113	OG0003113	YOR311C	genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.9-mRNA-1_1&gene=genemark-NODE_15_length_360542_cov_26.2381_ID_2597-processed-gene-1.9&CDS=1-981
3114	OG0003114	YOR317W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.62-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-15.62&CDS=1-2094
3115	OG0003115	YOR319W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.58-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.58&CDS=1-738
3116	OG0003116	YOR320C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-0.91&CDS=1-1377
3117	OG0003117	YOR322C	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-3.65-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-3.65&CDS=1-1866
3118	OG0003118	YOR323C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.55-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.55&CDS=1-1320
3119	OG0003119	YOR326W	genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.46&CDS=1-4689
3120	OG0003120	YOR327C	genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.64&CDS=1-333
3121	OG0003121	YOR329C	genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.31&CDS=1-1734
3122	OG0003122	YOR330C	maker-NODE_7_length_610485_cov_21.9312_ID_4191-augustus-gene-3.6-mRNA-1_1&gene=maker-NODE_7_length_610485_cov_21.9312_ID_4191-augustus-gene-3.6&CDS=1-3864
3123	OG0003123	YOR332W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-3.64-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-3.64&CDS=1-678
3124	OG0003124	YOR334W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-3.63-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-3.63&CDS=1-1362
3125	OG0003125	YOR335C	genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.187-mRNA-1_1&gene=genemark-NODE_19_length_288652_cov_20.3611_ID_1693-processed-gene-1.187&CDS=1-2862
3126	OG0003126	YOR336W	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-4.13-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-4.13&CDS=1-4482
3127	OG0003127	YOR340C	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-3.60-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-3.60&CDS=1-912
3128	OG0003128	YOR341W	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.56-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-5.56&CDS=1-4890
3129	OG0003129	YOR346W	augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.136-mRNA-1_1&gene=augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.136&CDS=1-4590
3130	OG0003130	YOR349W	snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-1.84&CDS=1-3333
3131	OG0003131	YOR351C	maker-NODE_13_length_391765_cov_19.519_ID_1425-augustus-gene-0.116-mRNA-1_1&gene=maker-NODE_13_length_391765_cov_19.519_ID_1425-augustus-gene-0.116&CDS=1-1461
3132	OG0003132	YOR352W	augustus_masked-NODE_24_length_149289_cov_19.7292_ID_2418-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_24_length_149289_cov_19.7292_ID_2418-processed-gene-0.43&CDS=1-1440
3133	OG0003133	YOR353C	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.84-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.84&CDS=1-2703
3134	OG0003134	YOR355W	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-3.54-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-3.54&CDS=1-1422
3135	OG0003135	YOR356W	augustus_masked-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-3.110&CDS=1-5280
3136	OG0003136	YOR357C	maker-NODE_14_length_379892_cov_20.1739_ID_2446-augustus-gene-0.103-mRNA-1_1&gene=maker-NODE_14_length_379892_cov_20.1739_ID_2446-augustus-gene-0.103&CDS=1-474
3137	OG0003137	YOR358W	augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-1.156&CDS=1-1578
3138	OG0003138	YOR359W	genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.38-mRNA-1_1&gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.38&CDS=1-1839
3139	OG0003139	YOR360C	genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.37-mRNA-1_1&gene=genemark-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.37&CDS=1-1707
3140	OG0003140	YOR361C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-0.42&CDS=1-2157
3141	OG0003141	YOR362C	maker-NODE_4_length_685946_cov_20.3066_ID_2302-snap-gene-0.5-mRNA-1_1&gene=maker-NODE_4_length_685946_cov_20.3066_ID_2302-snap-gene-0.5&CDS=1-762
3142	OG0003142	YOR369C	maker-NODE_4_length_685946_cov_20.3066_ID_2302-snap-gene-3.147-mRNA-1_1&gene=maker-NODE_4_length_685946_cov_20.3066_ID_2302-snap-gene-3.147&CDS=1-1704
3143	OG0003143	YOR370C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.56-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-3.56&CDS=1-1842
3144	OG0003144	YOR378W	maker-NODE_11_length_402718_cov_22.2702_ID_1863-augustus-gene-1.148-mRNA-1_1&gene=maker-NODE_11_length_402718_cov_22.2702_ID_1863-augustus-gene-1.148&CDS=1-3189
3145	OG0003145	YOR386W	genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_11_length_402718_cov_22.2702_ID_1863-processed-gene-1.141&CDS=1-1653
3146	OG0003146	YOR388C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.166-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.166&CDS=1-1125
3147	OG0003147	YPL002C	augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.147&CDS=1-624
3148	OG0003148	YPL003W	snap_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.121-mRNA-1_1&gene=snap_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-3.121&CDS=1-3051
3149	OG0003149	YPL005W	genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.121&CDS=1-1899
3150	OG0003150	YPL006W	augustus_masked-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.57&CDS=1-5397
3151	OG0003151	YPL008W	genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.74&CDS=1-2451
3152	OG0003152	YPL009C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-2.5-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-2.5&CDS=1-3156
3153	OG0003153	YPL010W	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.99&CDS=1-570
3154	OG0003154	YPL011C	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.100&CDS=1-945
3155	OG0003155	YPL012W	snap_masked-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-2.170-mRNA-1_1&gene=snap_masked-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-2.170&CDS=1-3966
3156	OG0003156	YPL014W	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-1.60&CDS=1-1434
3157	OG0003157	YPL015C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-2.6-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-2.6&CDS=1-1026
3158	OG0003158	YPL016W	maker-NODE_4_length_685946_cov_20.3066_ID_2302-snap-gene-1.10-mRNA-1_1&gene=maker-NODE_4_length_685946_cov_20.3066_ID_2302-snap-gene-1.10&CDS=1-3774
3159	OG0003159	YPL020C	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-0.115&CDS=1-1479
3160	OG0003160	YPL022W	snap_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.132-mRNA-1_1&gene=snap_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.132&CDS=1-5379
3161	OG0003161	YPL023C	snap_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.131-mRNA-1_1&gene=snap_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.131&CDS=1-2739
3162	OG0003162	YPL024W	augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.48&CDS=1-573
3163	OG0003163	YPL028W	snap_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.139-mRNA-1_1&gene=snap_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.139&CDS=1-1200
3164	OG0003164	YPL029W	augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.51&CDS=1-2694
3165	OG0003165	YPL030W	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.72&CDS=1-1665
3166	OG0003166	YPL031C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.73-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.73&CDS=1-969
3167	OG0003167	YPL037C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.143-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-5.143&CDS=1-456
3168	OG0003168	YPL040C	genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-1.66-mRNA-1_1&gene=genemark-NODE_13_length_391765_cov_19.519_ID_1425-processed-gene-1.66&CDS=1-2979
3169	OG0003169	YPL041C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.105&CDS=1-651
3170	OG0003170	YPL043W	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.90&CDS=1-2178
3171	OG0003171	YPL045W	snap_masked-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.147-mRNA-1_1&gene=snap_masked-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.147&CDS=1-2742
3172	OG0003172	YPL046C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.70&CDS=1-303
3173	OG0003173	YPL047W	genemark-NODE_20_length_178871_cov_19.8994_ID_2165-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_20_length_178871_cov_19.8994_ID_2165-processed-gene-0.82&CDS=1-318
3174	OG0003174	YPL051W	genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.129-mRNA-1_1&gene=genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.129&CDS=1-714
3175	OG0003175	YPL057C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.56&CDS=1-1068
3176	OG0003176	YPL059W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.78-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-4.78&CDS=1-489
3177	OG0003177	YPL060W	genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.100-mRNA-1_1&gene=genemark-NODE_3_length_707165_cov_22.0283_ID_1313-processed-gene-4.100&CDS=1-1179
3178	OG0003178	YPL063W	genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-1.123&CDS=1-1416
3179	OG0003179	YPL064C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.78-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.78&CDS=1-936
3180	OG0003180	YPL067C	augustus_masked-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-1.21&CDS=1-657
3181	OG0003181	YPL070W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-3.68-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-3.68&CDS=1-2169
3182	OG0003182	YPL072W	augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_9_length_413561_cov_20.5268_ID_1951-processed-gene-0.89&CDS=1-2562
3183	OG0003183	YPL076W	genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.165-mRNA-1_1&gene=genemark-NODE_2_length_754996_cov_19.8997_ID_1384-processed-gene-2.165&CDS=1-981
3184	OG0003184	YPL078C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-2.1-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-2.1&CDS=1-699
3185	OG0003185	YPL082C	genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.90-mRNA-1_1&gene=genemark-NODE_4_length_685946_cov_20.3066_ID_2302-processed-gene-1.90&CDS=1-5577
3186	OG0003186	YPL083C	genemark-NODE_20_length_178871_cov_19.8994_ID_2165-processed-gene-0.126-mRNA-1_1&gene=genemark-NODE_20_length_178871_cov_19.8994_ID_2165-processed-gene-0.126&CDS=1-1401
3187	OG0003187	YPL085W	genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-2.151-mRNA-1_1&gene=genemark-NODE_5_length_684771_cov_21.8715_ID_1549-processed-gene-2.151&CDS=1-6492
3188	OG0003188	YPL086C	genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-2.77-mRNA-1_1&gene=genemark-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-2.77&CDS=1-1677
3189	OG0003189	YPL091W	genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.43-mRNA-1_1&gene=genemark-NODE_7_length_610485_cov_21.9312_ID_4191-processed-gene-2.43&CDS=1-1542
3190	OG0003190	YPL092W	augustus_masked-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_18_length_302002_cov_23.6261_ID_1893-processed-gene-1.26&CDS=1-3141
3191	OG0003191	YPL093W	augustus_masked-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_16_length_317400_cov_23.6874_ID_1729-processed-gene-2.16&CDS=1-5433
3192	OG0003192	YPL094C	augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-7.127-mRNA-1_1&gene=augustus_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-7.127&CDS=1-2742
3193	OG0003193	YPL096W	maker-NODE_17_length_305363_cov_27.5072_ID_2741-snap-gene-2.181-mRNA-1_1&gene=maker-NODE_17_length_305363_cov_27.5072_ID_2741-snap-gene-2.181&CDS=1-1773
3194	OG0003194	YPL097W	maker-NODE_17_length_305363_cov_27.5072_ID_2741-snap-gene-2.182-mRNA-1_1&gene=maker-NODE_17_length_305363_cov_27.5072_ID_2741-snap-gene-2.182&CDS=1-1752
3195	OG0003195	YPL098C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.30-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.30&CDS=1-318
3196	OG0003196	YPL099C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.85-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.85&CDS=1-342
3197	OG0003197	YPL101W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-16.24-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-16.24&CDS=1-1269
3198	OG0003198	YPL103C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.58-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-12.58&CDS=1-1359
3199	OG0003199	YPL104W	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-2.48-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-2.48&CDS=1-2046
3200	OG0003200	YPL106C	genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_14_length_379892_cov_20.1739_ID_2446-processed-gene-1.109&CDS=1-2091
3201	OG0003201	YPL109C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.21-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-5.21&CDS=1-2118
3202	OG0003202	YPL110C	genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-4.20-mRNA-1_1&gene=genemark-NODE_6_length_672321_cov_21.8377_ID_1603-processed-gene-4.20&CDS=1-3567
3203	OG0003203	YPL111W	maker-NODE_6_length_672321_cov_21.8377_ID_1603-augustus-gene-4.158-mRNA-1_1&gene=maker-NODE_6_length_672321_cov_21.8377_ID_1603-augustus-gene-4.158&CDS=1-1695
3204	OG0003204	YPL112C	genemark-NODE_22_length_170781_cov_22.2696_ID_2250-processed-gene-0.224-mRNA-1_1&gene=genemark-NODE_22_length_170781_cov_22.2696_ID_2250-processed-gene-0.224&CDS=1-1350
3205	OG0003205	YPL115C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.111-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.111&CDS=1-3141
3206	OG0003206	YPL116W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.110-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.110&CDS=1-2118
3207	OG0003207	YPL117C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.108-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.108&CDS=1-858
3208	OG0003208	YPL118W	genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_25_length_136868_cov_20.0533_ID_2683-processed-gene-0.136&CDS=1-1077
3209	OG0003209	YPL120W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-16.14-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-16.14&CDS=1-1446
3210	OG0003210	YPL121C	snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.39-mRNA-1_1&gene=snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.39&CDS=1-666
3211	OG0003211	YPL122C	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.73-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-4.73&CDS=1-1542
3212	OG0003212	YPL123C	snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-2.61-mRNA-1_1&gene=snap_masked-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-2.61&CDS=1-1980
3213	OG0003213	YPL125W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.121-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.121&CDS=1-2958
3214	OG0003214	YPL126W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.113-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.113&CDS=1-2502
3215	OG0003215	YPL127C	genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.80-mRNA-1_1&gene=genemark-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.80&CDS=1-651
3216	OG0003216	YPL129W	snap_masked-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.153-mRNA-1_1&gene=snap_masked-NODE_12_length_394886_cov_22.9142_ID_2055-processed-gene-2.153&CDS=1-735
3217	OG0003217	YPL131W	genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.146-mRNA-1_1&gene=genemark-NODE_1_length_1816623_cov_20.064_ID_2006-processed-gene-6.146&CDS=1-891
