	OrthologID	Saccharomyces_cerevisiae	Zygosaccharomyces_rouxii
3188	OG0003188	YNL079C	augustus_masked-Zyro0C-processed-gene-11.26-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-11.26&CDS=1-483
3189	OG0003189	YNL081C	maker-Zyro0C-augustus-gene-11.172-mRNA-1_1&gene=maker-Zyro0C-augustus-gene-11.172&CDS=1-1080
3190	OG0003190	YNL082W	augustus_masked-Zyro0C-processed-gene-11.51-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-11.51&CDS=1-2739
3191	OG0003191	YNL083W	augustus_masked-Zyro0C-processed-gene-11.52-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-11.52&CDS=1-1584
3192	OG0003192	YNL084C	augustus_masked-Zyro0C-processed-gene-12.9-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-12.9&CDS=1-1104
3193	OG0003193	YNL085W	augustus_masked-Zyro0C-processed-gene-12.13-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-12.13&CDS=1-2475
3194	OG0003194	YNL086W	augustus_masked-Zyro0C-processed-gene-12.14-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-12.14&CDS=1-315
3195	OG0003195	YNL088W	augustus_masked-Zyro0C-processed-gene-12.38-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-12.38&CDS=1-4281
3196	OG0003196	YNL090W	augustus_masked-Zyro0C-processed-gene-12.39-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-12.39&CDS=1-567
3197	OG0003197	YNL091W	augustus_masked-Zyro0C-processed-gene-12.40-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-12.40&CDS=1-4500
3198	OG0003198	YNL092W	snap_masked-Zyro0C-processed-gene-12.148-mRNA-1_1&gene=snap_masked-Zyro0C-processed-gene-12.148&CDS=1-1215
3199	OG0003199	YNL094W	augustus_masked-Zyro0C-processed-gene-12.43-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-12.43&CDS=1-1740
3200	OG0003200	YNL099C	genemark-Zyro0B-processed-gene-7.78-mRNA-1_1&gene=genemark-Zyro0B-processed-gene-7.78&CDS=1-654
3201	OG0003201	YNL100W	augustus_masked-Zyro0B-processed-gene-7.153-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-7.153&CDS=1-699
3202	OG0003202	YNL101W	augustus_masked-Zyro0B-processed-gene-7.154-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-7.154&CDS=1-2154
3203	OG0003203	YNL102W	augustus_masked-Zyro0B-processed-gene-7.155-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-7.155&CDS=1-4368
3204	OG0003204	YNL103W	augustus_masked-Zyro0B-processed-gene-7.156-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-7.156&CDS=1-1989
3205	OG0003205	YNL107W	augustus_masked-Zyro0B-processed-gene-7.157-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-7.157&CDS=1-630
3206	OG0003206	YNL110C	genemark-Zyro0B-processed-gene-7.86-mRNA-1_1&gene=genemark-Zyro0B-processed-gene-7.86&CDS=1-594
3207	OG0003207	YNL112W	maker-Zyro0B-augustus-gene-7.2-mRNA-1_1&gene=maker-Zyro0B-augustus-gene-7.2&CDS=1-1620
3208	OG0003208	YNL113W	augustus_masked-Zyro0B-processed-gene-7.159-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-7.159&CDS=1-390
3209	OG0003209	YNL115C	augustus_masked-Zyro0B-processed-gene-12.118-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-12.118&CDS=1-1899
3210	OG0003210	YNL117W	augustus_masked-Zyro0B-processed-gene-12.164-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-12.164&CDS=1-1659
3211	OG0003211	YNL118C	augustus_masked-Zyro0B-processed-gene-12.119-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-12.119&CDS=1-2445
3212	OG0003212	YNL119W	genemark-Zyro0B-processed-gene-12.83-mRNA-1_1&gene=genemark-Zyro0B-processed-gene-12.83&CDS=1-1266
3213	OG0003213	YNL121C	maker-Zyro0G-snap-gene-5.1-mRNA-1_1&gene=maker-Zyro0G-snap-gene-5.1&CDS=1-2112
3214	OG0003214	YNL124W	augustus_masked-Zyro0G-processed-gene-5.11-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-5.11&CDS=1-1284
3215	OG0003215	YNL125C	augustus_masked-Zyro0G-processed-gene-5.26-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-5.26&CDS=1-1767
3216	OG0003216	YNL127W	augustus_masked-Zyro0G-processed-gene-5.7-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-5.7&CDS=1-5433
3217	OG0003217	YNL128W	augustus_masked-Zyro0G-processed-gene-5.6-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-5.6&CDS=1-1224
3218	OG0003218	YNL129W	augustus_masked-Zyro0G-processed-gene-5.5-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-5.5&CDS=1-714
3219	OG0003219	YNL130C	maker-Zyro0G-augustus-gene-5.155-mRNA-1_1&gene=maker-Zyro0G-augustus-gene-5.155&CDS=1-1188
3220	OG0003220	YNL131W	augustus_masked-Zyro0G-processed-gene-5.4-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-5.4&CDS=1-441
3221	OG0003221	YNL132W	augustus_masked-Zyro0G-processed-gene-5.3-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-5.3&CDS=1-3165
3222	OG0003222	YNL135C	augustus_masked-Zyro0G-processed-gene-4.43-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.43&CDS=1-342
3223	OG0003223	YNL136W	augustus_masked-Zyro0G-processed-gene-4.26-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.26&CDS=1-873
3224	OG0003224	YNL137C	augustus_masked-Zyro0G-processed-gene-4.42-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.42&CDS=1-1437
3225	OG0003225	YNL138W	augustus_masked-Zyro0G-processed-gene-4.25-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.25&CDS=1-1644
3226	OG0003226	YNL139C	augustus_masked-Zyro0G-processed-gene-4.40-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.40&CDS=1-5955
3227	OG0003227	YNL141W	augustus_masked-Zyro0G-processed-gene-4.35-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.35&CDS=1-1047
3228	OG0003228	YNL142W	augustus_masked-Zyro0G-processed-gene-4.12-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.12&CDS=1-1494
3229	OG0003229	YNL144C	genemark-Zyro0G-processed-gene-4.65-mRNA-1_1&gene=genemark-Zyro0G-processed-gene-4.65&CDS=1-2058
3230	OG0003230	YNL147W	augustus_masked-Zyro0G-processed-gene-4.39-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.39&CDS=1-348
3231	OG0003231	YNL148C	augustus_masked-Zyro0G-processed-gene-4.22-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.22&CDS=1-711
3232	OG0003232	YNL149C	augustus_masked-Zyro0G-processed-gene-4.23-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.23&CDS=1-414
3233	OG0003233	YNL151C	augustus_masked-Zyro0G-processed-gene-4.24-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.24&CDS=1-744
3234	OG0003234	YNL156C	augustus_masked-Zyro0G-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.15&CDS=1-804
3235	OG0003235	YNL159C	augustus_masked-Zyro0G-processed-gene-4.17-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.17&CDS=1-798
3236	OG0003236	YNL161W	genemark-Zyro0G-processed-gene-4.56-mRNA-1_1&gene=genemark-Zyro0G-processed-gene-4.56&CDS=1-2496
3237	OG0003237	YNL163C	augustus_masked-Zyro0G-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.31&CDS=1-3270
3238	OG0003238	YNL164C	snap_masked-Zyro0G-processed-gene-4.133-mRNA-1_1&gene=snap_masked-Zyro0G-processed-gene-4.133&CDS=1-621
3239	OG0003239	YNL165W	augustus_masked-Zyro0G-processed-gene-4.8-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.8&CDS=1-1122
3240	OG0003240	YNL166C	snap_masked-Zyro0G-processed-gene-4.131-mRNA-1_1&gene=snap_masked-Zyro0G-processed-gene-4.131&CDS=1-1995
3241	OG0003241	YNL167C	snap_masked-Zyro0G-processed-gene-4.129-mRNA-1_1&gene=snap_masked-Zyro0G-processed-gene-4.129&CDS=1-2178
3242	OG0003242	YNL168C	augustus_masked-Zyro0G-processed-gene-4.28-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.28&CDS=1-783
3243	OG0003243	YNL169C	genemark-Zyro0G-processed-gene-4.52-mRNA-1_1&gene=genemark-Zyro0G-processed-gene-4.52&CDS=1-1470
3244	OG0003244	YNL172W	augustus_masked-Zyro0G-processed-gene-4.4-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-4.4&CDS=1-5040
3245	OG0003245	YNL175C	augustus_masked-Zyro0G-processed-gene-3.48-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-3.48&CDS=1-1128
3246	OG0003246	YNL176C	snap_masked-Zyro0C-processed-gene-7.11-mRNA-1_1&gene=snap_masked-Zyro0C-processed-gene-7.11&CDS=1-2967
3247	OG0003247	YNL177C	genemark-Zyro0C-processed-gene-7.66-mRNA-1_1&gene=genemark-Zyro0C-processed-gene-7.66&CDS=1-747
3248	OG0003248	YNL178W	augustus_masked-Zyro0C-processed-gene-7.140-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.140&CDS=1-738
3249	OG0003249	YNL180C	augustus_masked-Zyro0C-processed-gene-7.119-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.119&CDS=1-936
3250	OG0003250	YNL181W	augustus_masked-Zyro0C-processed-gene-7.141-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.141&CDS=1-1224
3251	OG0003251	YNL182C	augustus_masked-Zyro0C-processed-gene-7.120-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.120&CDS=1-2085
3252	OG0003252	YNL183C	maker-Zyro0C-augustus-gene-7.49-mRNA-1_1&gene=maker-Zyro0C-augustus-gene-7.49&CDS=1-2784
3253	OG0003253	YNL186W	snap_masked-Zyro0C-processed-gene-7.39-mRNA-1_1&gene=snap_masked-Zyro0C-processed-gene-7.39&CDS=1-2106
3254	OG0003254	YNL187W	augustus_masked-Zyro0C-processed-gene-7.143-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.143&CDS=1-1242
3255	OG0003255	YNL188W	snap_masked-Zyro0C-processed-gene-7.40-mRNA-1_1&gene=snap_masked-Zyro0C-processed-gene-7.40&CDS=1-1101
3256	OG0003256	YNL189W	augustus_masked-Zyro0C-processed-gene-7.145-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.145&CDS=1-1611
3257	OG0003257	YNL191W	augustus_masked-Zyro0C-processed-gene-7.147-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.147&CDS=1-1071
3258	OG0003258	YNL192W	maker-Zyro0C-augustus-gene-7.52-mRNA-1_1&gene=maker-Zyro0C-augustus-gene-7.52&CDS=1-3501
3259	OG0003259	YNL193W	augustus_masked-Zyro0C-processed-gene-7.149-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.149&CDS=1-1542
3260	OG0003260	YNL197C	augustus_masked-Zyro0C-processed-gene-7.127-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.127&CDS=1-2208
3261	OG0003261	YNL200C	augustus_masked-Zyro0C-processed-gene-7.128-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.128&CDS=1-2088
3262	OG0003262	YNL201C	augustus_masked-Zyro0C-processed-gene-7.129-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-7.129&CDS=1-2487
3263	OG0003263	YNL202W	augustus_masked-Zyro0C-processed-gene-8.105-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-8.105&CDS=1-867
3264	OG0003264	YNL206C	augustus_masked-Zyro0C-processed-gene-8.103-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-8.103&CDS=1-1323
3265	OG0003265	YNL207W	augustus_masked-Zyro0C-processed-gene-8.106-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-8.106&CDS=1-1248
3266	OG0003266	YNL210W	snap_masked-Zyro0C-processed-gene-8.32-mRNA-1_1&gene=snap_masked-Zyro0C-processed-gene-8.32&CDS=1-657
3267	OG0003267	YNL211C	snap_masked-Zyro0C-processed-gene-8.11-mRNA-1_1&gene=snap_masked-Zyro0C-processed-gene-8.11&CDS=1-324
3268	OG0003268	YNL212W	augustus_masked-Zyro0C-processed-gene-8.128-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-8.128&CDS=1-2412
3269	OG0003269	YNL213C	augustus_masked-Zyro0C-processed-gene-8.110-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-8.110&CDS=1-564
3270	OG0003270	YNL214W	augustus_masked-Zyro0C-processed-gene-8.129-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-8.129&CDS=1-2094
3271	OG0003271	YNL215W	augustus_masked-Zyro0C-processed-gene-8.130-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-8.130&CDS=1-855
3272	OG0003272	YNL216W	augustus_masked-Zyro0C-processed-gene-8.131-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-8.131&CDS=1-2373
3273	OG0003273	YNL217W	augustus_masked-Zyro0F-processed-gene-12.42-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.42&CDS=1-1257
3274	OG0003274	YNL218W	augustus_masked-Zyro0F-processed-gene-12.43-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.43&CDS=1-1617
3275	OG0003275	YNL219C	augustus_masked-Zyro0F-processed-gene-12.21-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.21&CDS=1-1695
3276	OG0003276	YNL220W	augustus_masked-Zyro0F-processed-gene-12.45-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.45&CDS=1-1305
3277	OG0003277	YNL221C	augustus_masked-Zyro0F-processed-gene-12.22-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.22&CDS=1-2532
3278	OG0003278	YNL222W	augustus_masked-Zyro0F-processed-gene-12.47-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.47&CDS=1-618
3279	OG0003279	YNL223W	snap_masked-Zyro0F-processed-gene-12.158-mRNA-1_1&gene=snap_masked-Zyro0F-processed-gene-12.158&CDS=1-1467
3280	OG0003280	YNL224C	genemark-Zyro0F-processed-gene-12.72-mRNA-1_1&gene=genemark-Zyro0F-processed-gene-12.72&CDS=1-2151
3281	OG0003281	YNL225C	snap_masked-Zyro0F-processed-gene-12.130-mRNA-1_1&gene=snap_masked-Zyro0F-processed-gene-12.130&CDS=1-2784
3282	OG0003282	YNL227C	augustus_masked-Zyro0F-processed-gene-12.25-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.25&CDS=1-1575
3283	OG0003283	YNL229C	augustus_masked-Zyro0F-processed-gene-12.26-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.26&CDS=1-1113
3284	OG0003284	YNL230C	augustus_masked-Zyro0F-processed-gene-12.27-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.27&CDS=1-1041
3285	OG0003285	YNL231C	augustus_masked-Zyro0F-processed-gene-12.28-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.28&CDS=1-1050
3286	OG0003286	YNL232W	augustus_masked-Zyro0F-processed-gene-12.49-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.49&CDS=1-882
3287	OG0003287	YNL233W	genemark-Zyro0F-processed-gene-12.101-mRNA-1_1&gene=genemark-Zyro0F-processed-gene-12.101&CDS=1-3423
3288	OG0003288	YNL234W	genemark-Zyro0F-processed-gene-12.102-mRNA-1_1&gene=genemark-Zyro0F-processed-gene-12.102&CDS=1-1365
3289	OG0003289	YNL236W	augustus_masked-Zyro0F-processed-gene-12.51-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.51&CDS=1-6546
3290	OG0003290	YNL239W	augustus_masked-Zyro0F-processed-gene-12.52-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.52&CDS=1-1347
3291	OG0003291	YNL240C	augustus_masked-Zyro0F-processed-gene-12.29-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.29&CDS=1-1452
3292	OG0003292	YNL241C	augustus_masked-Zyro0F-processed-gene-12.31-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-12.31&CDS=1-1539
3293	OG0003293	YNL242W	augustus_masked-Zyro0F-processed-gene-13.86-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.86&CDS=1-4728
3294	OG0003294	YNL243W	augustus_masked-Zyro0F-processed-gene-13.111-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.111&CDS=1-1410
3295	OG0003295	YNL244C	augustus_masked-Zyro0F-processed-gene-13.87-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.87&CDS=1-324
3296	OG0003296	YNL245C	augustus_masked-Zyro0F-processed-gene-13.88-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.88&CDS=1-327
3297	OG0003297	YNL246W	augustus_masked-Zyro0G-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-Zyro0G-processed-gene-0.83&CDS=1-597
3298	OG0003298	YNL247W	augustus_masked-Zyro0F-processed-gene-13.112-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.112&CDS=1-2205
3299	OG0003299	YNL248C	augustus_masked-Zyro0F-processed-gene-13.90-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.90&CDS=1-2697
3300	OG0003300	YNL250W	augustus_masked-Zyro0F-processed-gene-13.114-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.114&CDS=1-3912
3301	OG0003301	YNL251C	augustus_masked-Zyro0F-processed-gene-13.91-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.91&CDS=1-1770
3302	OG0003302	YNL252C	augustus_masked-Zyro0F-processed-gene-13.92-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.92&CDS=1-807
3303	OG0003303	YNL253W	augustus_masked-Zyro0F-processed-gene-13.115-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.115&CDS=1-1206
3304	OG0003304	YNL254C	augustus_masked-Zyro0F-processed-gene-13.93-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.93&CDS=1-846
3305	OG0003305	YNL255C	augustus_masked-Zyro0F-processed-gene-13.94-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.94&CDS=1-483
3306	OG0003306	YNL256W	augustus_masked-Zyro0F-processed-gene-13.116-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.116&CDS=1-2379
3307	OG0003307	YNL257C	augustus_masked-Zyro0F-processed-gene-13.98-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.98&CDS=1-3732
3308	OG0003308	YNL258C	augustus_masked-Zyro0F-processed-gene-13.99-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.99&CDS=1-2436
3309	OG0003309	YNL259C	augustus_masked-Zyro0F-processed-gene-13.100-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.100&CDS=1-777
3310	OG0003310	YNL262W	snap_masked-Zyro0F-processed-gene-13.76-mRNA-1_1&gene=snap_masked-Zyro0F-processed-gene-13.76&CDS=1-7971
3311	OG0003311	YNL263C	genemark-Zyro0F-processed-gene-13.16-mRNA-1_1&gene=genemark-Zyro0F-processed-gene-13.16&CDS=1-894
3312	OG0003312	YNL265C	genemark-Zyro0F-processed-gene-13.21-mRNA-1_1&gene=genemark-Zyro0F-processed-gene-13.21&CDS=1-792
3313	OG0003313	YNL267W	augustus_masked-Zyro0F-processed-gene-13.121-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.121&CDS=1-3231
3314	OG0003314	YNL272C	augustus_masked-Zyro0F-processed-gene-13.108-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-13.108&CDS=1-2337
3315	OG0003315	YNL273W	augustus_masked-Zyro0F-processed-gene-14.85-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-14.85&CDS=1-3624
3316	OG0003316	YNL274C	augustus_masked-Zyro0F-processed-gene-14.89-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-14.89&CDS=1-1062
3317	OG0003317	YNL275W	augustus_masked-Zyro0F-processed-gene-14.124-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-14.124&CDS=1-1779
3318	OG0003318	YNL277W	augustus_masked-Zyro0F-processed-gene-14.126-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-14.126&CDS=1-1446
3319	OG0003319	YNL279W	augustus_masked-Zyro0F-processed-gene-14.129-mRNA-1_1&gene=augustus_masked-Zyro0F-processed-gene-14.129&CDS=1-1848
3320	OG0003320	YNL280C	augustus_masked-Zyro0B-processed-gene-5.77-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-5.77&CDS=1-1308
3321	OG0003321	YNL281W	genemark-Zyro0B-processed-gene-5.157-mRNA-1_1&gene=genemark-Zyro0B-processed-gene-5.157&CDS=1-363
3322	OG0003322	YNL282W	augustus_masked-Zyro0B-processed-gene-5.98-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-5.98&CDS=1-621
3323	OG0003323	YNL284C	augustus_masked-Zyro0B-processed-gene-5.79-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-5.79&CDS=1-882
3324	OG0003324	YNL286W	augustus_masked-Zyro0B-processed-gene-5.100-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-5.100&CDS=1-792
3325	OG0003325	YNL287W	augustus_masked-Zyro0B-processed-gene-5.101-mRNA-1_1&gene=augustus_masked-Zyro0B-processed-gene-5.101&CDS=1-2802
3326	OG0003326	YNL288W	snap_masked-Zyro0B-processed-gene-5.49-mRNA-1_1&gene=snap_masked-Zyro0B-processed-gene-5.49&CDS=1-972
3327	OG0003327	YNL289W	augustus_masked-Zyro0C-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-1.35&CDS=1-990
3328	OG0003328	YNL290W	augustus_masked-Zyro0C-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-1.36&CDS=1-1014
3329	OG0003329	YNL291C	augustus_masked-Zyro0C-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-1.19&CDS=1-1635
3330	OG0003330	YNL292W	snap_masked-Zyro0C-processed-gene-1.119-mRNA-1_1&gene=snap_masked-Zyro0C-processed-gene-1.119&CDS=1-1869
3331	OG0003331	YNL293W	genemark-Zyro0C-processed-gene-1.77-mRNA-1_1&gene=genemark-Zyro0C-processed-gene-1.77&CDS=1-1857
3332	OG0003332	YNL294C	augustus_masked-Zyro0C-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-1.21&CDS=1-1497
3333	OG0003333	YNL295W	augustus_masked-Zyro0C-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-1.39&CDS=1-1380
3334	OG0003334	YNL297C	augustus_masked-Zyro0C-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-1.22&CDS=1-4863
3335	OG0003335	YNL304W	genemark-Zyro0C-processed-gene-2.101-mRNA-1_1&gene=genemark-Zyro0C-processed-gene-2.101&CDS=1-1053
3336	OG0003336	YNL305C	genemark-Zyro0C-processed-gene-2.77-mRNA-1_1&gene=genemark-Zyro0C-processed-gene-2.77&CDS=1-786
3337	OG0003337	YNL306W	augustus_masked-Zyro0C-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.155&CDS=1-633
3338	OG0003338	YNL307C	augustus_masked-Zyro0C-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.132&CDS=1-1137
3339	OG0003339	YNL308C	augustus_masked-Zyro0C-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.133&CDS=1-1650
3340	OG0003340	YNL309W	augustus_masked-Zyro0C-processed-gene-2.158-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.158&CDS=1-846
3341	OG0003341	YNL310C	augustus_masked-Zyro0C-processed-gene-2.134-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.134&CDS=1-456
3342	OG0003342	YNL311C	augustus_masked-Zyro0C-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.135&CDS=1-2007
3343	OG0003343	YNL312W	genemark-Zyro0C-processed-gene-2.109-mRNA-1_1&gene=genemark-Zyro0C-processed-gene-2.109&CDS=1-807
3344	OG0003344	YNL313C	augustus_masked-Zyro0C-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.136&CDS=1-2688
3345	OG0003345	YNL314W	augustus_masked-Zyro0C-processed-gene-2.161-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.161&CDS=1-861
3346	OG0003346	YNL315C	augustus_masked-Zyro0C-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.137&CDS=1-1014
3347	OG0003347	YNL316C	augustus_masked-Zyro0C-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.138&CDS=1-939
3348	OG0003348	YNL320W	genemark-Zyro0C-processed-gene-2.114-mRNA-1_1&gene=genemark-Zyro0C-processed-gene-2.114&CDS=1-855
3349	OG0003349	YNL321W	augustus_masked-Zyro0C-processed-gene-2.165-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.165&CDS=1-2943
3350	OG0003350	YNL322C	augustus_masked-Zyro0C-processed-gene-2.143-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.143&CDS=1-969
3351	OG0003351	YNL325C	genemark-Zyro0C-processed-gene-2.91-mRNA-1_1&gene=genemark-Zyro0C-processed-gene-2.91&CDS=1-2505
3352	OG0003352	YNL326C	genemark-Zyro0C-processed-gene-2.92-mRNA-1_1&gene=genemark-Zyro0C-processed-gene-2.92&CDS=1-981
3353	OG0003353	YNL329C	augustus_masked-Zyro0C-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-Zyro0C-processed-gene-2.146&CDS=1-3549
3354	OG0003354	YNL330C	maker-Zyro0C-augustus-gene-2.59-mRNA-1_1&gene=maker-Zyro0C-augustus-gene-2.59&CDS=1-1770
3355	OG0003355	YNR001C	augustus_masked-Zyro0E-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-Zyro0E-processed-gene-3.116&CDS=1-1413
3356	OG0003356	YNR003C	augustus_masked-Zyro0E-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-Zyro0E-processed-gene-3.113&CDS=1-1425
