	OrthologID	Priceomyces_haplophilus	Saccharomyces_cerevisiae
3030	OG0003030	-processed-gene-12.59-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.59&CDS=1-369	YJR067C
3031	OG0003031	-snap-gene-12.176-mRNA-1_1&gene=maker-gi|1002316139|dbj|BCIF01000001.1|-snap-gene-12.176&CDS=1-1917	YMR004W
3032	OG0003032	-processed-gene-12.60-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.60&CDS=1-921	YDR284C
3033	OG0003033	-processed-gene-12.65-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.65&CDS=1-5061	YDR283C
3034	OG0003034	-processed-gene-12.66-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.66&CDS=1-1977	YMR224C
3035	OG0003035	-processed-gene-12.96-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.96&CDS=1-894	YNL315C
3036	OG0003036	-processed-gene-12.97-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.97&CDS=1-525	YNL310C
3037	OG0003037	-processed-gene-12.98-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.98&CDS=1-1140	YJR072C
3038	OG0003038	-processed-gene-12.99-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.99&CDS=1-756	YKL207W
3039	OG0003039	-processed-gene-12.69-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.69&CDS=1-438	YDR231C
3040	OG0003040	-processed-gene-12.70-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.70&CDS=1-3168	YKL197C
3041	OG0003041	-processed-gene-12.71-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.71&CDS=1-660	YDR013W
3042	OG0003042	-processed-gene-12.100-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.100&CDS=1-474	YMR112C
3043	OG0003043	-processed-gene-12.73-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.73&CDS=1-1743	YDL156W
3044	OG0003044	-processed-gene-12.101-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.101&CDS=1-945	YMR116C
3045	OG0003045	-processed-gene-12.74-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.74&CDS=1-1482	YNL011C
3046	OG0003046	-processed-gene-12.102-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.102&CDS=1-927	YKR026C
3047	OG0003047	-processed-gene-12.75-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.75&CDS=1-819	YKR025W
3048	OG0003048	-processed-gene-12.76-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.76&CDS=1-2220	YKR024C
3049	OG0003049	-processed-gene-12.81-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.81&CDS=1-1860	YIL001W
3050	OG0003050	-processed-gene-12.82-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.82&CDS=1-3606	YPL012W
3051	OG0003051	-processed-gene-12.83-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.83&CDS=1-402	YPL013C
3052	OG0003052	-processed-gene-12.107-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.107&CDS=1-936	YLR340W
3053	OG0003053	-processed-gene-12.108-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.108&CDS=1-2067	YDR452W
3054	OG0003054	-processed-gene-12.86-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.86&CDS=1-1374	YMR044W
3055	OG0003055	-processed-gene-12.29-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.29&CDS=1-732	YMR043W
3056	OG0003056	-processed-gene-12.112-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.112&CDS=1-819	YLR059C
3057	OG0003057	-processed-gene-12.32-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.32&CDS=1-495	YLR050C
3058	OG0003058	-processed-gene-12.55-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.55&CDS=1-258	YGR037C
3059	OG0003059	-processed-gene-12.113-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.113&CDS=1-1659	YGL244W
3060	OG0003060	-processed-gene-12.95-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-12.95&CDS=1-2376	YOR168W
3061	OG0003061	-processed-gene-13.53-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.53&CDS=1-801	YGR024C
3062	OG0003062	-processed-gene-13.51-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.51&CDS=1-3498	YPR010C
3063	OG0003063	-processed-gene-13.54-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.54&CDS=1-699	YFR007W
3064	OG0003064	-processed-gene-13.6-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.6&CDS=1-3369	YFR048W
3065	OG0003065	-processed-gene-13.56-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.56&CDS=1-2160	YGL245W
3066	OG0003066	-processed-gene-13.10-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.10&CDS=1-675	YOR115C
3067	OG0003067	-processed-gene-13.60-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.60&CDS=1-1110	YDL114W
3068	OG0003068	-processed-gene-13.32-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.32&CDS=1-1320	YMR062C
3069	OG0003069	-processed-gene-13.105-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.105&CDS=1-453	YKL167C
3070	OG0003070	-processed-gene-13.83-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.83&CDS=1-2295	YMR075W
3071	OG0003071	-processed-gene-13.62-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.62&CDS=1-2832	YDR238C
3072	OG0003072	-processed-gene-13.63-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.63&CDS=1-462	YDL208W
3073	OG0003073	-processed-gene-13.86-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.86&CDS=1-3282	YBL022C
3074	OG0003074	-processed-gene-13.65-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.65&CDS=1-567	YBL025W
3075	OG0003075	-processed-gene-13.88-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.88&CDS=1-2025	YBL024W
3076	OG0003076	-processed-gene-13.89-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.89&CDS=1-852	YBL021C
3077	OG0003077	-processed-gene-13.111-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.111&CDS=1-1716	YBL020W
3078	OG0003078	-processed-gene-13.40-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.40&CDS=1-288	YBL026W
3079	OG0003079	-processed-gene-13.113-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.113&CDS=1-3114	YNL132W
3080	OG0003080	-processed-gene-13.92-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.92&CDS=1-729	YNL129W
3081	OG0003081	-processed-gene-13.94-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.94&CDS=1-1551	YNL138W
3082	OG0003082	-processed-gene-13.116-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.116&CDS=1-2322	YNL059C
3083	OG0003083	-processed-gene-13.95-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.95&CDS=1-1830	YNL061W
3084	OG0003084	-processed-gene-13.72-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.72&CDS=1-1323	YNL062C
3085	OG0003085	-processed-gene-13.96-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.96&CDS=1-927	YNL063W
3086	OG0003086	-processed-gene-13.97-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.97&CDS=1-1398	YNL137C
3087	OG0003087	-processed-gene-13.73-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.73&CDS=1-3759	YHR120W
3088	OG0003088	-processed-gene-13.98-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-13.98&CDS=1-1557	YNL124W
3089	OG0003089	-processed-gene-14.2-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.2&CDS=1-1704	YEL063C
3090	OG0003090	-processed-gene-14.3-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.3&CDS=1-3153	YHR119W
3091	OG0003091	-processed-gene-14.1-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.1&CDS=1-1110	YHR118C
3092	OG0003092	-processed-gene-14.5-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.5&CDS=1-2949	YNL123W
3093	OG0003093	-processed-gene-14.20-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.20&CDS=1-180	YNL122C
3094	OG0003094	-processed-gene-14.22-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.22&CDS=1-2892	YCR017C
3095	OG0003095	-augustus-gene-14.42-mRNA-1_1&gene=maker-gi|1002316139|dbj|BCIF01000001.1|-augustus-gene-14.42&CDS=1-1095	YBR039W
3096	OG0003096	-processed-gene-14.24-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.24&CDS=1-2835	YER114C
3097	OG0003097	-processed-gene-14.25-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.25&CDS=1-378	YHR116W
3098	OG0003098	-processed-gene-14.9-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.9&CDS=1-1329	YNL119W
3099	OG0003099	-processed-gene-14.123-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.123&CDS=1-990	YIR026C
3100	OG0003100	-snap-gene-14.91-mRNA-1_1&gene=maker-gi|1002316139|dbj|BCIF01000001.1|-snap-gene-14.91&CDS=1-1389	YNR001C
3101	OG0003101	-processed-gene-14.12-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.12&CDS=1-2985	YPL040C
3102	OG0003102	-processed-gene-14.124-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.124&CDS=1-1962	YER068W
3103	OG0003103	-processed-gene-14.109-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.109&CDS=1-363	YMR123W
3104	OG0003104	-processed-gene-14.77-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.77&CDS=1-3033	YBR163W
3105	OG0003105	-processed-gene-14.30-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.30&CDS=1-897	YPL011C
3106	OG0003106	-processed-gene-14.63-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.63&CDS=1-1239	YPL020C
3107	OG0003107	-processed-gene-14.33-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.33&CDS=1-2610	YMR302C
3108	OG0003108	-processed-gene-14.34-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.34&CDS=1-1095	YGR028W
3109	OG0003109	-processed-gene-14.14-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.14&CDS=1-2742	YLR336C
3110	OG0003110	-processed-gene-14.36-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.36&CDS=1-3696	YFL008W
3111	OG0003111	-processed-gene-14.15-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.15&CDS=1-966	YLR354C
3112	OG0003112	-snap-gene-14.93-mRNA-1_1&gene=maker-gi|1002316139|dbj|BCIF01000001.1|-snap-gene-14.93&CDS=1-540	YDR236C
3113	OG0003113	-processed-gene-14.136-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.136&CDS=1-1524	YDR235W
3114	OG0003114	-processed-gene-14.17-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.17&CDS=1-1380	YGR044C
3115	OG0003115	-processed-gene-14.138-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.138&CDS=1-864	YDR237W
3116	OG0003116	-processed-gene-14.19-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.19&CDS=1-1449	YDL207W
3117	OG0003117	-processed-gene-14.40-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-14.40&CDS=1-3936	YMR076C
3118	OG0003118	-processed-gene-15.55-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.55&CDS=1-339	YHR087W
3119	OG0003119	-processed-gene-15.56-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.56&CDS=1-2145	YDR333C
3120	OG0003120	-processed-gene-15.57-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.57&CDS=1-1854	YHR039C
3121	OG0003121	-processed-gene-15.59-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.59&CDS=1-339	YHR039C-A
3122	OG0003122	-augustus-gene-15.110-mRNA-1_1&gene=maker-gi|1002316139|dbj|BCIF01000001.1|-augustus-gene-15.110&CDS=1-2889	YOR351C
3123	OG0003123	-processed-gene-15.142-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.142&CDS=1-900	YLR271W
3124	OG0003124	-processed-gene-15.63-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.63&CDS=1-936	YOR174W
3125	OG0003125	-processed-gene-15.85-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.85&CDS=1-1167	YOR176W
3126	OG0003126	-processed-gene-15.86-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.86&CDS=1-1785	YOR175C
3127	OG0003127	-processed-gene-15.87-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.87&CDS=1-3498	YLR272C
3128	OG0003128	-processed-gene-15.88-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.88&CDS=1-1422	YMR005W
3129	OG0003129	-processed-gene-15.64-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.64&CDS=1-1113	YOL010W
3130	OG0003130	-processed-gene-15.147-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.147&CDS=1-8481	YKL203C
3131	OG0003131	-processed-gene-15.91-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.91&CDS=1-1650	YJR064W
3132	OG0003132	-processed-gene-15.65-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.65&CDS=1-954	YJR070C
3133	OG0003133	-processed-gene-15.92-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.92&CDS=1-369	YJR063W
3134	OG0003134	-processed-gene-15.93-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.93&CDS=1-762	YKL206C
3135	OG0003135	-processed-gene-15.95-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.95&CDS=1-513	YGL068W
3136	OG0003136	-processed-gene-15.96-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.96&CDS=1-741	YNL010W
3137	OG0003137	-processed-gene-15.12-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.12&CDS=1-5229	YLR247C
3138	OG0003138	-processed-gene-15.97-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.97&CDS=1-771	YNL312W
3139	OG0003139	-processed-gene-15.98-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.98&CDS=1-1407	YNR023W
3140	OG0003140	-processed-gene-15.155-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.155&CDS=1-762	YOR319W
3141	OG0003141	-processed-gene-15.100-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.100&CDS=1-1014	YHR040W
3142	OG0003142	-processed-gene-15.71-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.71&CDS=1-729	YNR022C
3143	OG0003143	-augustus-gene-15.115-mRNA-1_1&gene=maker-gi|1002316139|dbj|BCIF01000001.1|-augustus-gene-15.115&CDS=1-1131	YNR021W
3144	OG0003144	-processed-gene-15.102-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.102&CDS=1-651	YCR051W
3145	OG0003145	-processed-gene-15.134-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.134&CDS=1-705	YNR020C
3146	OG0003146	-processed-gene-15.135-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.135&CDS=1-2796	YCR047C
3147	OG0003147	-processed-gene-15.79-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.79&CDS=1-3150	YNL014W
3148	OG0003148	-processed-gene-15.161-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.161&CDS=1-6384	YPR060C
3149	OG0003149	-processed-gene-15.109-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-15.109&CDS=1-885	YPR061C
3150	OG0003150	-processed-gene-16.41-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.41&CDS=1-1248	YDR329C
3151	OG0003151	-processed-gene-16.45-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.45&CDS=1-2103	YFR015C
3152	OG0003152	-processed-gene-16.46-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.46&CDS=1-2760	YCR057C
3153	OG0003153	-snap-gene-16.39-mRNA-1_1&gene=maker-gi|1002316139|dbj|BCIF01000001.1|-snap-gene-16.39&CDS=1-882	YCR059C
3154	OG0003154	-processed-gene-16.44-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.44&CDS=1-960	YCR060W
3155	OG0003155	-processed-gene-16.113-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.113&CDS=1-7872	YNR016C
3156	OG0003156	-processed-gene-16.49-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.49&CDS=1-1248	YOL058W
3157	OG0003157	-processed-gene-16.116-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.116&CDS=1-1461	YER051W
3158	OG0003158	-augustus-gene-16.87-mRNA-1_1&gene=maker-gi|1002316139|dbj|BCIF01000001.1|-augustus-gene-16.87&CDS=1-3162	YIL042C
3159	OG0003159	-processed-gene-16.70-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.70&CDS=1-3762	YGR233C
3160	OG0003160	-processed-gene-16.71-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.71&CDS=1-639	YDR002W
3161	OG0003161	-processed-gene-16.72-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.72&CDS=1-3240	YGR218W
3162	OG0003162	-processed-gene-16.53-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.53&CDS=1-1431	YBR003W
3163	OG0003163	-augustus-gene-16.91-mRNA-1_1&gene=maker-gi|1002316139|dbj|BCIF01000001.1|-augustus-gene-16.91&CDS=1-1512	YHR147C
3164	OG0003164	-processed-gene-16.54-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.54&CDS=1-549	YHR148W
3165	OG0003165	-processed-gene-16.56-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.56&CDS=1-696	YMR069W
3166	OG0003166	-processed-gene-16.80-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.80&CDS=1-6867	YPL085W
3167	OG0003167	-processed-gene-16.57-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.57&CDS=1-1455	YBR182C
3168	OG0003168	-processed-gene-16.60-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.60&CDS=1-1239	YHR004C
3169	OG0003169	-processed-gene-16.84-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.84&CDS=1-996	YKL085W
3170	OG0003170	-processed-gene-16.19-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.19&CDS=1-1971	YBR123C
3171	OG0003171	-processed-gene-16.85-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.85&CDS=1-678	YPL107W
3172	OG0003172	-processed-gene-16.64-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.64&CDS=1-876	YIL034C
3173	OG0003173	-processed-gene-16.86-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-16.86&CDS=1-1191	YHR159W
3174	OG0003174	-processed-gene-17.54-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.54&CDS=1-651	YGR167W
3175	OG0003175	-processed-gene-17.55-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.55&CDS=1-2424	YGR200C
3176	OG0003176	-processed-gene-17.109-mRNA-1_1&gene=genemark-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.109&CDS=1-2958	YJL033W
3177	OG0003177	-processed-gene-17.53-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.53&CDS=1-1701	YDL153C
3178	OG0003178	-processed-gene-17.57-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.57&CDS=1-1125	YPR025C
3179	OG0003179	-processed-gene-17.81-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.81&CDS=1-1599	YDL143W
3180	OG0003180	-processed-gene-17.58-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.58&CDS=1-1053	YLR215C
3181	OG0003181	-processed-gene-17.59-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.59&CDS=1-987	YBR053C
3182	OG0003182	-processed-gene-17.11-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.11&CDS=1-1086	YKL051W
3183	OG0003183	-processed-gene-17.12-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.12&CDS=1-2310	YMR019W
3184	OG0003184	-processed-gene-17.13-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.13&CDS=1-975	YGL215W
3185	OG0003185	-processed-gene-17.83-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.83&CDS=1-471	YER030W
3186	OG0003186	-processed-gene-17.14-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.14&CDS=1-453	YER029C
3187	OG0003187	-processed-gene-17.36-mRNA-1_1&gene=augustus_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.36&CDS=1-3075	YGL207W
3188	OG0003188	-processed-gene-17.63-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.63&CDS=1-1563	YKL045W
3189	OG0003189	-processed-gene-17.64-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.64&CDS=1-759	YPR143W
3190	OG0003190	-processed-gene-17.66-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.66&CDS=1-1056	YOR057W
3191	OG0003191	-processed-gene-17.88-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.88&CDS=1-741	YNL056W
3192	OG0003192	-processed-gene-17.68-mRNA-1_1&gene=snap_masked-gi|1002316139|dbj|BCIF01000001.1|-processed-gene-17.68&CDS=1-624	YNR017W
