	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035033_Candida_cretensis
3025	OG0003025	YOR244W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-13.77-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-13.77&CDS=1-1515
3026	OG0003026	YOR245C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-14.69-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-14.69&CDS=1-1608
3027	OG0003027	YOR246C	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.124-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.124&CDS=1-981
3028	OG0003028	YOR249C	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-10.53-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-10.53&CDS=1-2295
3029	OG0003029	YOR250C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-12.96-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-12.96&CDS=1-1458
3030	OG0003030	YOR252W	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-0.41&CDS=1-537
3031	OG0003031	YOR254C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.64-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.64&CDS=1-2007
3032	OG0003032	YOR257W	augustus_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.111-mRNA-1_1&gene=augustus_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.111&CDS=1-1440
3033	OG0003033	YOR258W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.19-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.19&CDS=1-741
3034	OG0003034	YOR259C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.37-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.37&CDS=1-1236
3035	OG0003035	YOR260W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.58-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.58&CDS=1-1413
3036	OG0003036	YOR261C	snap_masked-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-3.92-mRNA-1_1&gene=snap_masked-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-3.92&CDS=1-3981
3037	OG0003037	YOR262W	genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-3.6-mRNA-1_1&gene=genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-3.6&CDS=1-867
3038	OG0003038	YOR269W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-13.72-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-13.72&CDS=1-1542
3039	OG0003039	YOR271C	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-1.111&CDS=1-984
3040	OG0003040	YOR272W	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-1.109&CDS=1-1392
3041	OG0003041	YOR273C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.55-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.55&CDS=1-2058
3042	OG0003042	YOR274W	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-1.105&CDS=1-1350
3043	OG0003043	YOR281C	genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-1.79-mRNA-1_1&gene=genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-1.79&CDS=1-753
3044	OG0003044	YOR287C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-0.39&CDS=1-810
3045	OG0003045	YOR288C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-9.74-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-9.74&CDS=1-1209
3046	OG0003046	YOR289W	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-13.302-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-13.302&CDS=1-624
3047	OG0003047	YOR291W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-13.64-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-13.64&CDS=1-4029
3048	OG0003048	YOR292C	augustus_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-1.178&CDS=1-843
3049	OG0003049	YOR296W	augustus_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-9.81-mRNA-1_1&gene=augustus_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-9.81&CDS=1-5112
3050	OG0003050	YOR298C-A	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-2.104-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-2.104&CDS=1-447
3051	OG0003051	YOR298W	maker-NODE_4_length_1487040_cov_29.706_ID_7-snap-gene-12.2-mRNA-1_1&gene=maker-NODE_4_length_1487040_cov_29.706_ID_7-snap-gene-12.2&CDS=1-966
3052	OG0003052	YOR301W	genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-3.159-mRNA-1_1&gene=genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-3.159&CDS=1-1518
3053	OG0003053	YOR303W	maker-NODE_2_length_1610937_cov_29.4059_ID_3-augustus-gene-2.0-mRNA-1_1&gene=maker-NODE_2_length_1610937_cov_29.4059_ID_3-augustus-gene-2.0&CDS=1-2181
3054	OG0003054	YOR308C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-8.44-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-8.44&CDS=1-1749
3055	OG0003055	YOR310C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-14.70-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-14.70&CDS=1-1512
3056	OG0003056	YOR311C	maker-NODE_4_length_1487040_cov_29.706_ID_7-snap-gene-13.113-mRNA-1_1&gene=maker-NODE_4_length_1487040_cov_29.706_ID_7-snap-gene-13.113&CDS=1-1812
3057	OG0003057	YOR313C	snap_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-1.55&CDS=1-582
3058	OG0003058	YOR317W	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-1.111&CDS=1-2103
3059	OG0003059	YOR319W	genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-1.52-mRNA-1_1&gene=genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-1.52&CDS=1-750
3060	OG0003060	YOR322C	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-0.13&CDS=1-2010
3061	OG0003061	YOR323C	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-4.25-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-4.25&CDS=1-1299
3062	OG0003062	YOR326W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-5.78-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-5.78&CDS=1-4707
3063	OG0003063	YOR327C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-5.75-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-5.75&CDS=1-333
3064	OG0003064	YOR329C	genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-1.26&CDS=1-1917
3065	OG0003065	YOR330C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-10.71-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-10.71&CDS=1-3804
3066	OG0003066	YOR332W	maker-NODE_2_length_1610937_cov_29.4059_ID_3-snap-gene-10.1-mRNA-1_1&gene=maker-NODE_2_length_1610937_cov_29.4059_ID_3-snap-gene-10.1&CDS=1-678
3067	OG0003067	YOR334W	augustus_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-10.51-mRNA-1_1&gene=augustus_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-10.51&CDS=1-1251
3068	OG0003068	YOR335C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-6.104-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-6.104&CDS=1-2856
3069	OG0003069	YOR336W	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-13.271-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-13.271&CDS=1-4443
3070	OG0003070	YOR340C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-9.30-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-9.30&CDS=1-879
3071	OG0003071	YOR341W	genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-1.1-mRNA-1_1&gene=genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-1.1&CDS=1-4869
3072	OG0003072	YOR344C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-15.122-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-15.122&CDS=1-813
3073	OG0003073	YOR346W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-6.43-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-6.43&CDS=1-4554
3074	OG0003074	YOR348C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-3.49-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-3.49&CDS=1-1719
3075	OG0003075	YOR349W	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-13.215-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-13.215&CDS=1-3195
3076	OG0003076	YOR352W	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-3.55-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-3.55&CDS=1-873
3077	OG0003077	YOR353C	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.4-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.4&CDS=1-2613
3078	OG0003078	YOR355W	genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-1.109&CDS=1-1458
3079	OG0003079	YOR356W	genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-1.130-mRNA-1_1&gene=genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-1.130&CDS=1-1842
3080	OG0003080	YOR357C	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-0.7&CDS=1-474
3081	OG0003081	YOR358W	genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-2.143-mRNA-1_1&gene=genemark-NODE_12_length_373043_cov_22.0375_ID_23-processed-gene-2.143&CDS=1-924
3082	OG0003082	YOR359W	genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-3.147-mRNA-1_1&gene=genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-3.147&CDS=1-1581
3083	OG0003083	YOR360C	genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-3.148-mRNA-1_1&gene=genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-3.148&CDS=1-1821
3084	OG0003084	YOR361C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-9.124-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-9.124&CDS=1-2136
3085	OG0003085	YOR362C	snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-9.24-mRNA-1_1&gene=snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-9.24&CDS=1-765
3086	OG0003086	YOR367W	genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_8_length_605843_cov_31.9842_ID_15-processed-gene-0.98&CDS=1-558
3087	OG0003087	YOR368W	genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-4.9-mRNA-1_1&gene=genemark-NODE_9_length_512680_cov_37.0436_ID_17-processed-gene-4.9&CDS=1-1383
3088	OG0003088	YOR370C	maker-NODE_6_length_679914_cov_30.7648_ID_11-augustus-gene-4.145-mRNA-1_1&gene=maker-NODE_6_length_679914_cov_30.7648_ID_11-augustus-gene-4.145&CDS=1-2358
3089	OG0003089	YOR373W	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-4.2-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-4.2&CDS=1-3972
3090	OG0003090	YOR378W	genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-0.58&CDS=1-1545
3091	OG0003091	YOR388C	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-14.104-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-14.104&CDS=1-1146
3092	OG0003092	YPL002C	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-1.128&CDS=1-699
3093	OG0003093	YPL003W	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-1.153-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-1.153&CDS=1-1563
3094	OG0003094	YPL005W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-3.88-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-3.88&CDS=1-1812
3095	OG0003095	YPL006W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-3.60-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-3.60&CDS=1-3717
3096	OG0003096	YPL008W	snap_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-3.121-mRNA-1_1&gene=snap_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-3.121&CDS=1-2391
3097	OG0003097	YPL010W	maker-NODE_3_length_1568754_cov_25.1773_ID_5-snap-gene-11.3-mRNA-1_1&gene=maker-NODE_3_length_1568754_cov_25.1773_ID_5-snap-gene-11.3&CDS=1-1665
3098	OG0003098	YPL012W	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-12.40-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-12.40&CDS=1-3609
3099	OG0003099	YPL013C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-12.39-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-12.39&CDS=1-408
3100	OG0003100	YPL014W	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.40-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.40&CDS=1-1530
3101	OG0003101	YPL015C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-10.13-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-10.13&CDS=1-1032
3102	OG0003102	YPL016W	maker-NODE_9_length_512680_cov_37.0436_ID_17-snap-gene-4.107-mRNA-1_1&gene=maker-NODE_9_length_512680_cov_37.0436_ID_17-snap-gene-4.107&CDS=1-3327
3103	OG0003103	YPL020C	genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.23-mRNA-1_1&gene=genemark-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.23&CDS=1-1419
3104	OG0003104	YPL022W	genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-1.47-mRNA-1_1&gene=genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-1.47&CDS=1-3072
3105	OG0003105	YPL023C	genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-0.105&CDS=1-1908
3106	OG0003106	YPL029W	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.122-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.122&CDS=1-1998
3107	OG0003107	YPL030W	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.40-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.40&CDS=1-1632
3108	OG0003108	YPL031C	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.39-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.39&CDS=1-945
3109	OG0003109	YPL040C	snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.118-mRNA-1_1&gene=snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-11.118&CDS=1-2919
3110	OG0003110	YPL041C	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.125-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.125&CDS=1-645
3111	OG0003111	YPL042C	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.171-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.171&CDS=1-1410
3112	OG0003112	YPL043W	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.21-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.21&CDS=1-2118
3113	OG0003113	YPL045W	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.20-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.20&CDS=1-2760
3114	OG0003114	YPL046C	snap_masked-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.152-mRNA-1_1&gene=snap_masked-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.152&CDS=1-282
3115	OG0003115	YPL050C	augustus_masked-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-2.112-mRNA-1_1&gene=augustus_masked-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-2.112&CDS=1-2337
3116	OG0003116	YPL051W	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-5.209-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-5.209&CDS=1-696
3117	OG0003117	YPL054W	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-2.68-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-2.68&CDS=1-984
3118	OG0003118	YPL059W	genemark-NODE_13_length_357561_cov_21.9019_ID_25-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_13_length_357561_cov_21.9019_ID_25-processed-gene-1.110&CDS=1-441
3119	OG0003119	YPL060W	snap_masked-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-10.119-mRNA-1_1&gene=snap_masked-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-10.119&CDS=1-1164
3120	OG0003120	YPL063W	augustus_masked-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-5.159-mRNA-1_1&gene=augustus_masked-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-5.159&CDS=1-1377
3121	OG0003121	YPL064C	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-12.11-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-12.11&CDS=1-1065
3122	OG0003122	YPL065W	genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-3.85-mRNA-1_1&gene=genemark-NODE_10_length_462220_cov_36.8041_ID_19-processed-gene-3.85&CDS=1-822
3123	OG0003123	YPL067C	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.37-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-2.37&CDS=1-759
3124	OG0003124	YPL069C	snap_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-8.41-mRNA-1_1&gene=snap_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-8.41&CDS=1-1065
3125	OG0003125	YPL070W	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-11.63-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-11.63&CDS=1-2289
3126	OG0003126	YPL072W	snap_masked-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-7.51-mRNA-1_1&gene=snap_masked-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-7.51&CDS=1-2319
3127	OG0003127	YPL076W	snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-12.133-mRNA-1_1&gene=snap_masked-NODE_3_length_1568754_cov_25.1773_ID_5-processed-gene-12.133&CDS=1-981
3128	OG0003128	YPL078C	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.102-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.102&CDS=1-696
3129	OG0003129	YPL082C	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.159-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-5.159&CDS=1-6924
3130	OG0003130	YPL083C	snap_masked-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-1.125&CDS=1-1272
3131	OG0003131	YPL084W	genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-9.50-mRNA-1_1&gene=genemark-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-9.50&CDS=1-2613
3132	OG0003132	YPL085W	snap_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-2.50-mRNA-1_1&gene=snap_masked-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-2.50&CDS=1-6567
3133	OG0003133	YPL086C	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-2.69-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-2.69&CDS=1-1650
3134	OG0003134	YPL091W	genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-3.33-mRNA-1_1&gene=genemark-NODE_5_length_709222_cov_30.1164_ID_9-processed-gene-3.33&CDS=1-1467
3135	OG0003135	YPL092W	genemark-NODE_13_length_357561_cov_21.9019_ID_25-processed-gene-2.144-mRNA-1_1&gene=genemark-NODE_13_length_357561_cov_21.9019_ID_25-processed-gene-2.144&CDS=1-1275
3136	OG0003136	YPL093W	genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-2.67-mRNA-1_1&gene=genemark-NODE_6_length_679914_cov_30.7648_ID_11-processed-gene-2.67&CDS=1-1920
3137	OG0003137	YPL094C	genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-1.164-mRNA-1_1&gene=genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-1.164&CDS=1-846
3138	OG0003138	YPL096W	genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-10.23-mRNA-1_1&gene=genemark-NODE_2_length_1610937_cov_29.4059_ID_3-processed-gene-10.23&CDS=1-1068
3139	OG0003139	YPL097W	augustus_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-4.71-mRNA-1_1&gene=augustus_masked-NODE_4_length_1487040_cov_29.706_ID_7-processed-gene-4.71&CDS=1-1539
3140	OG0003140	YPL098C	genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-0.85&CDS=1-318
3141	OG0003141	YPL101W	genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-15.115-mRNA-1_1&gene=genemark-NODE_1_length_1718446_cov_29.5161_ID_1-processed-gene-15.115&CDS=1-1275
3142	OG0003142	YPL103C	genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-0.61&CDS=1-1308
3143	OG0003143	YPL104W	genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-1.120-mRNA-1_1&gene=genemark-NODE_11_length_431558_cov_36.2547_ID_21-processed-gene-1.120&CDS=1-1995
3144	OG0003144	YPL106C	genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-5.188-mRNA-1_1&gene=genemark-NODE_7_length_636414_cov_30.2886_ID_13-processed-gene-5.188&CDS=1-2070
