	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034671_Blastobotrys_peoriensis
2774	OG0002774	YNL153C	genemark-NODE_73_length_71091_cov_11.6258_ID_145-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_73_length_71091_cov_11.6258_ID_145-processed-gene-0.80&CDS=1-387
2775	OG0002775	YNL155W	augustus_masked-NODE_45_length_109254_cov_12.0209_ID_89-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_45_length_109254_cov_12.0209_ID_89-processed-gene-0.1&CDS=1-810
2776	OG0002776	YNL163C	genemark-NODE_42_length_114289_cov_11.7125_ID_83-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_42_length_114289_cov_11.7125_ID_83-processed-gene-0.136&CDS=1-3114
2777	OG0002777	YNL168C	genemark-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-1.171-mRNA-1_1&gene=genemark-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-1.171&CDS=1-705
2778	OG0002778	YNL169C	genemark-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-1.172-mRNA-1_1&gene=genemark-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-1.172&CDS=1-1497
2779	OG0002779	YNL172W	genemark-NODE_29_length_143740_cov_12.1056_ID_57-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_29_length_143740_cov_12.1056_ID_57-processed-gene-0.102&CDS=1-4599
2780	OG0002780	YNL175C	genemark-NODE_59_length_89443_cov_12.6287_ID_117-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_59_length_89443_cov_12.6287_ID_117-processed-gene-0.16&CDS=1-1092
2781	OG0002781	YNL177C	genemark-NODE_113_length_36510_cov_11.3452_ID_225-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_113_length_36510_cov_11.3452_ID_225-processed-gene-0.68&CDS=1-909
2782	OG0002782	YNL178W	genemark-NODE_113_length_36510_cov_11.3452_ID_225-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_113_length_36510_cov_11.3452_ID_225-processed-gene-0.65&CDS=1-741
2783	OG0002783	YNL181W	genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.65&CDS=1-1281
2784	OG0002784	YNL182C	genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.87&CDS=1-1386
2785	OG0002785	YNL185C	genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-1.6-mRNA-1_1&gene=genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-1.6&CDS=1-444
2786	OG0002786	YNL186W	genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-1.5-mRNA-1_1&gene=genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-1.5&CDS=1-1473
2787	OG0002787	YNL189W	genemark-NODE_83_length_62489_cov_12.1932_ID_165-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_83_length_62489_cov_12.1932_ID_165-processed-gene-0.23&CDS=1-1605
2788	OG0002788	YNL191W	genemark-NODE_19_length_190036_cov_12.6426_ID_37-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_19_length_190036_cov_12.6426_ID_37-processed-gene-0.57&CDS=1-1050
2789	OG0002789	YNL200C	maker-NODE_12_length_235068_cov_12.0792_ID_23-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_12_length_235068_cov_12.0792_ID_23-augustus-gene-0.0&CDS=1-681
2790	OG0002790	YNL201C	augustus_masked-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-0.54&CDS=1-2751
2791	OG0002791	YNL202W	genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-0.86&CDS=1-879
2792	OG0002792	YNL206C	snap_masked-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-1.39-mRNA-1_1&gene=snap_masked-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-1.39&CDS=1-1203
2793	OG0002793	YNL207W	genemark-NODE_46_length_106824_cov_12.2111_ID_91-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_46_length_106824_cov_12.2111_ID_91-processed-gene-0.54&CDS=1-1164
2794	OG0002794	YNL209W	genemark-NODE_22_length_171471_cov_11.5858_ID_43-processed-gene-0.205-mRNA-1_1&gene=genemark-NODE_22_length_171471_cov_11.5858_ID_43-processed-gene-0.205&CDS=1-1845
2795	OG0002795	YNL212W	genemark-NODE_28_length_144136_cov_11.9627_ID_55-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_28_length_144136_cov_11.9627_ID_55-processed-gene-0.109&CDS=1-2472
2796	OG0002796	YNL213C	augustus_masked-NODE_28_length_144136_cov_11.9627_ID_55-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_28_length_144136_cov_11.9627_ID_55-processed-gene-0.13&CDS=1-576
2797	OG0002797	YNL217W	genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-1.88-mRNA-1_1&gene=genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-1.88&CDS=1-1029
2798	OG0002798	YNL218W	genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-1.86-mRNA-1_1&gene=genemark-NODE_6_length_282082_cov_12.0598_ID_11-processed-gene-1.86&CDS=1-1629
2799	OG0002799	YNL219C	genemark-NODE_55_length_91178_cov_12.208_ID_109-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_55_length_91178_cov_12.208_ID_109-processed-gene-0.30&CDS=1-1677
2800	OG0002800	YNL220W	genemark-NODE_55_length_91178_cov_12.208_ID_109-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_55_length_91178_cov_12.208_ID_109-processed-gene-0.8&CDS=1-1278
2801	OG0002801	YNL221C	augustus_masked-NODE_55_length_91178_cov_12.208_ID_109-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_55_length_91178_cov_12.208_ID_109-processed-gene-0.70&CDS=1-2166
2802	OG0002802	YNL222W	genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-0.96&CDS=1-585
2803	OG0002803	YNL223W	genemark-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.126-mRNA-1_1&gene=genemark-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.126&CDS=1-2088
2804	OG0002804	YNL224C	genemark-NODE_79_length_63687_cov_11.772_ID_157-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_79_length_63687_cov_11.772_ID_157-processed-gene-0.4&CDS=1-2079
2805	OG0002805	YNL227C	genemark-NODE_42_length_114289_cov_11.7125_ID_83-processed-gene-0.147-mRNA-1_1&gene=genemark-NODE_42_length_114289_cov_11.7125_ID_83-processed-gene-0.147&CDS=1-1485
2806	OG0002806	YNL229C	genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-0.41&CDS=1-897
2807	OG0002807	YNL231C	genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.269-mRNA-1_1&gene=genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.269&CDS=1-1080
2808	OG0002808	YNL232W	genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.233-mRNA-1_1&gene=genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.233&CDS=1-834
2809	OG0002809	YNL233W	augustus_masked-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.170-mRNA-1_1&gene=augustus_masked-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.170&CDS=1-3318
2810	OG0002810	YNL234W	genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.243-mRNA-1_1&gene=genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.243&CDS=1-879
2811	OG0002811	YNL237W	genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.274-mRNA-1_1&gene=genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.274&CDS=1-1458
2812	OG0002812	YNL238W	genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.229-mRNA-1_1&gene=genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.229&CDS=1-2598
2813	OG0002813	YNL239W	genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.267-mRNA-1_1&gene=genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.267&CDS=1-1323
2814	OG0002814	YNL240C	genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.235-mRNA-1_1&gene=genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.235&CDS=1-1503
2815	OG0002815	YNL241C	genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.236-mRNA-1_1&gene=genemark-NODE_3_length_297376_cov_12.4251_ID_5-processed-gene-1.236&CDS=1-1503
2816	OG0002816	YNL242W	maker-NODE_3_length_297376_cov_12.4251_ID_5-augustus-gene-1.184-mRNA-1_1&gene=maker-NODE_3_length_297376_cov_12.4251_ID_5-augustus-gene-1.184&CDS=1-4890
2817	OG0002817	YNL243W	genemark-NODE_115_length_35191_cov_12.4779_ID_229-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_115_length_35191_cov_12.4779_ID_229-processed-gene-0.52&CDS=1-3171
2818	OG0002818	YNL244C	genemark-NODE_115_length_35191_cov_12.4779_ID_229-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_115_length_35191_cov_12.4779_ID_229-processed-gene-0.45&CDS=1-330
2819	OG0002819	YNL245C	genemark-NODE_44_length_113619_cov_12.4587_ID_87-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_44_length_113619_cov_12.4587_ID_87-processed-gene-0.17&CDS=1-1098
2820	OG0002820	YNL247W	genemark-NODE_29_length_143740_cov_12.1056_ID_57-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_29_length_143740_cov_12.1056_ID_57-processed-gene-0.84&CDS=1-2358
2821	OG0002821	YNL248C	snap_masked-NODE_44_length_113619_cov_12.4587_ID_87-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_44_length_113619_cov_12.4587_ID_87-processed-gene-0.136&CDS=1-1260
2822	OG0002822	YNL250W	genemark-NODE_29_length_143740_cov_12.1056_ID_57-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_29_length_143740_cov_12.1056_ID_57-processed-gene-0.65&CDS=1-3987
2823	OG0002823	YNL251C	genemark-NODE_51_length_97760_cov_11.4993_ID_101-processed-gene-0.145-mRNA-1_1&gene=genemark-NODE_51_length_97760_cov_11.4993_ID_101-processed-gene-0.145&CDS=1-1944
2824	OG0002824	YNL252C	genemark-NODE_51_length_97760_cov_11.4993_ID_101-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_51_length_97760_cov_11.4993_ID_101-processed-gene-0.115&CDS=1-903
2825	OG0002825	YNL256W	genemark-NODE_51_length_97760_cov_11.4993_ID_101-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_51_length_97760_cov_11.4993_ID_101-processed-gene-0.140&CDS=1-2301
2826	OG0002826	YNL259C	genemark-NODE_48_length_106024_cov_12.8149_ID_95-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_48_length_106024_cov_12.8149_ID_95-processed-gene-0.82&CDS=1-219
2827	OG0002827	YNL261W	genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-0.39&CDS=1-1392
2828	OG0002828	YNL262W	maker-NODE_15_length_224791_cov_11.9214_ID_29-snap-gene-0.9-mRNA-1_1&gene=maker-NODE_15_length_224791_cov_11.9214_ID_29-snap-gene-0.9&CDS=1-6699
2829	OG0002829	YNL263C	augustus_masked-NODE_48_length_106024_cov_12.8149_ID_95-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-NODE_48_length_106024_cov_12.8149_ID_95-processed-gene-0.165&CDS=1-1035
2830	OG0002830	YNL265C	genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-0.38&CDS=1-738
2831	OG0002831	YNL267W	genemark-NODE_128_length_29530_cov_11.975_ID_255-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_128_length_29530_cov_11.975_ID_255-processed-gene-0.9&CDS=1-2835
2832	OG0002832	YNL271C	genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-0.63&CDS=1-5499
2833	OG0002833	YNL272C	genemark-NODE_14_length_227584_cov_11.4277_ID_27-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_14_length_227584_cov_11.4277_ID_27-processed-gene-0.0&CDS=1-2094
2834	OG0002834	YNL273W	genemark-NODE_2_length_299800_cov_11.8646_ID_3-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_2_length_299800_cov_11.8646_ID_3-processed-gene-1.87&CDS=1-3357
2835	OG0002835	YNL274C	genemark-NODE_82_length_62967_cov_13.2027_ID_163-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_82_length_62967_cov_13.2027_ID_163-processed-gene-0.38&CDS=1-993
2836	OG0002836	YNL275W	genemark-NODE_23_length_169011_cov_11.9977_ID_45-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_23_length_169011_cov_11.9977_ID_45-processed-gene-0.117&CDS=1-1764
2837	OG0002837	YNL277W	genemark-NODE_23_length_169011_cov_11.9977_ID_45-processed-gene-0.144-mRNA-1_1&gene=genemark-NODE_23_length_169011_cov_11.9977_ID_45-processed-gene-0.144&CDS=1-1371
2838	OG0002838	YNL279W	augustus_masked-NODE_70_length_73143_cov_12.9276_ID_139-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_70_length_73143_cov_12.9276_ID_139-processed-gene-0.15&CDS=1-2148
2839	OG0002839	YNL280C	genemark-NODE_141_length_21056_cov_11.5935_ID_281-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_141_length_21056_cov_11.5935_ID_281-processed-gene-0.14&CDS=1-1284
2840	OG0002840	YNL284C	genemark-NODE_46_length_106824_cov_12.2111_ID_91-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_46_length_106824_cov_12.2111_ID_91-processed-gene-0.50&CDS=1-819
2841	OG0002841	YNL286W	genemark-NODE_76_length_66447_cov_12.3715_ID_151-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_76_length_66447_cov_12.3715_ID_151-processed-gene-0.25&CDS=1-1176
2842	OG0002842	YNL287W	genemark-NODE_76_length_66447_cov_12.3715_ID_151-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_76_length_66447_cov_12.3715_ID_151-processed-gene-0.26&CDS=1-2736
2843	OG0002843	YNL288W	maker-NODE_10_length_248695_cov_12.5105_ID_19-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_10_length_248695_cov_12.5105_ID_19-snap-gene-0.0&CDS=1-1095
2844	OG0002844	YNL289W	genemark-NODE_110_length_37921_cov_15.5567_ID_219-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_110_length_37921_cov_15.5567_ID_219-processed-gene-0.2&CDS=1-1011
2845	OG0002845	YNL290W	genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.52&CDS=1-1020
2846	OG0002846	YNL291C	genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.75&CDS=1-1539
2847	OG0002847	YNL292W	genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_18_length_201582_cov_12.1594_ID_35-processed-gene-0.51&CDS=1-1059
2848	OG0002848	YNL293W	genemark-NODE_25_length_159049_cov_11.7145_ID_49-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_25_length_159049_cov_11.7145_ID_49-processed-gene-0.87&CDS=1-1752
2849	OG0002849	YNL297C	snap_masked-NODE_25_length_159049_cov_11.7145_ID_49-processed-gene-0.157-mRNA-1_1&gene=snap_masked-NODE_25_length_159049_cov_11.7145_ID_49-processed-gene-0.157&CDS=1-4689
2850	OG0002850	YNL305C	genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-1.254-mRNA-1_1&gene=genemark-NODE_4_length_296429_cov_12.5131_ID_7-processed-gene-1.254&CDS=1-798
2851	OG0002851	YNL306W	genemark-NODE_14_length_227584_cov_11.4277_ID_27-processed-gene-1.91-mRNA-1_1&gene=genemark-NODE_14_length_227584_cov_11.4277_ID_27-processed-gene-1.91&CDS=1-624
2852	OG0002852	YNL308C	genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-1.213-mRNA-1_1&gene=genemark-NODE_5_length_295438_cov_11.9743_ID_9-processed-gene-1.213&CDS=1-1704
2853	OG0002853	YNL310C	genemark-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.73&CDS=1-519
2854	OG0002854	YNL312W	augustus_masked-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.5&CDS=1-723
2855	OG0002855	YNL313C	genemark-NODE_30_length_139770_cov_11.9785_ID_59-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_30_length_139770_cov_11.9785_ID_59-processed-gene-0.44&CDS=1-2502
2856	OG0002856	YNL315C	genemark-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.113&CDS=1-882
2857	OG0002857	YNL316C	genemark-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.112-mRNA-1_1&gene=genemark-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.112&CDS=1-984
2858	OG0002858	YNL317W	genemark-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_27_length_145672_cov_12.0219_ID_53-processed-gene-0.107&CDS=1-1245
2859	OG0002859	YNL320W	genemark-NODE_168_length_6003_cov_14.7342_ID_335-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_168_length_6003_cov_14.7342_ID_335-processed-gene-0.1&CDS=1-858
2860	OG0002860	YNL321W	genemark-NODE_139_length_22315_cov_13.7771_ID_277-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_139_length_22315_cov_13.7771_ID_277-processed-gene-0.21&CDS=1-3402
2861	OG0002861	YNL325C	genemark-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_13_length_230157_cov_12.3957_ID_25-processed-gene-0.29&CDS=1-2685
2862	OG0002862	YNL326C	genemark-NODE_147_length_13761_cov_11.8059_ID_293-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_147_length_13761_cov_11.8059_ID_293-processed-gene-0.5&CDS=1-1152
2863	OG0002863	YNL329C	genemark-NODE_147_length_13761_cov_11.8059_ID_293-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_147_length_13761_cov_11.8059_ID_293-processed-gene-0.3&CDS=1-3540
2864	OG0002864	YNL330C	genemark-NODE_80_length_63433_cov_11.8645_ID_159-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_80_length_63433_cov_11.8645_ID_159-processed-gene-0.62&CDS=1-1359
2865	OG0002865	YNR001C	genemark-NODE_73_length_71091_cov_11.6258_ID_145-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_73_length_71091_cov_11.6258_ID_145-processed-gene-0.83&CDS=1-1308
2866	OG0002866	YNR003C	genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-0.103&CDS=1-966
2867	OG0002867	YNR006W	genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-0.22&CDS=1-1908
2868	OG0002868	YNR007C	genemark-NODE_48_length_106024_cov_12.8149_ID_95-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_48_length_106024_cov_12.8149_ID_95-processed-gene-0.83&CDS=1-1005
2869	OG0002869	YNR008W	genemark-NODE_48_length_106024_cov_12.8149_ID_95-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_48_length_106024_cov_12.8149_ID_95-processed-gene-0.106&CDS=1-2016
2870	OG0002870	YNR011C	genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-1.113-mRNA-1_1&gene=genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-1.113&CDS=1-3051
2871	OG0002871	YNR012W	genemark-NODE_2_length_299800_cov_11.8646_ID_3-processed-gene-1.12-mRNA-1_1&gene=genemark-NODE_2_length_299800_cov_11.8646_ID_3-processed-gene-1.12&CDS=1-1398
2872	OG0002872	YNR013C	genemark-NODE_2_length_299800_cov_11.8646_ID_3-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_2_length_299800_cov_11.8646_ID_3-processed-gene-1.61&CDS=1-2373
2873	OG0002873	YNR015W	genemark-NODE_87_length_58037_cov_11.6484_ID_173-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_87_length_58037_cov_11.6484_ID_173-processed-gene-0.35&CDS=1-1074
2874	OG0002874	YNR016C	augustus_masked-NODE_92_length_55437_cov_12.459_ID_183-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_92_length_55437_cov_12.459_ID_183-processed-gene-0.34&CDS=1-6672
2875	OG0002875	YNR017W	genemark-NODE_87_length_58037_cov_11.6484_ID_173-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_87_length_58037_cov_11.6484_ID_173-processed-gene-0.51&CDS=1-609
2876	OG0002876	YNR018W	genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-0.22&CDS=1-705
2877	OG0002877	YNR019W	genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-0.56&CDS=1-1710
2878	OG0002878	YNR020C	genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-0.29&CDS=1-714
2879	OG0002879	YNR021W	genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_10_length_248695_cov_12.5105_ID_19-processed-gene-0.54&CDS=1-1140
2880	OG0002880	YNR022C	genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_15_length_224791_cov_11.9214_ID_29-processed-gene-1.137&CDS=1-867
2881	OG0002881	YNR023W	genemark-NODE_8_length_266187_cov_12.3814_ID_15-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_8_length_266187_cov_12.3814_ID_15-processed-gene-0.81&CDS=1-1290
2882	OG0002882	YNR029C	genemark-NODE_52_length_95410_cov_12.4958_ID_103-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_52_length_95410_cov_12.4958_ID_103-processed-gene-0.53&CDS=1-1128
2883	OG0002883	YNR030W	genemark-NODE_52_length_95410_cov_12.4958_ID_103-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_52_length_95410_cov_12.4958_ID_103-processed-gene-0.56&CDS=1-1908
2884	OG0002884	YNR032C-A	maker-NODE_12_length_235068_cov_12.0792_ID_23-augustus-gene-1.85-mRNA-1_1&gene=maker-NODE_12_length_235068_cov_12.0792_ID_23-augustus-gene-1.85&CDS=1-210
2885	OG0002885	YNR032W	genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-1.154-mRNA-1_1&gene=genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-1.154&CDS=1-1008
2886	OG0002886	YNR033W	genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-1.122-mRNA-1_1&gene=genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-1.122&CDS=1-2112
2887	OG0002887	YNR035C	genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-1.118-mRNA-1_1&gene=genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-1.118&CDS=1-984
2888	OG0002888	YNR036C	genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_12_length_235068_cov_12.0792_ID_23-processed-gene-1.119&CDS=1-459
2889	OG0002889	YNR037C	genemark-NODE_7_length_280080_cov_11.8606_ID_13-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_7_length_280080_cov_11.8606_ID_13-processed-gene-1.26&CDS=1-267
2890	OG0002890	YNR038W	genemark-NODE_7_length_280080_cov_11.8606_ID_13-processed-gene-1.65-mRNA-1_1&gene=genemark-NODE_7_length_280080_cov_11.8606_ID_13-processed-gene-1.65&CDS=1-1884
2891	OG0002891	YNR039C	genemark-NODE_22_length_171471_cov_11.5858_ID_43-processed-gene-0.195-mRNA-1_1&gene=genemark-NODE_22_length_171471_cov_11.5858_ID_43-processed-gene-0.195&CDS=1-1833
