	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035048_Barnettozyma_salicaria
2886	OG0002886	YMR196W	genemark-flattened_line_35-processed-gene-0.231-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.231&CDS=1-3150
2887	OG0002887	YMR197C	genemark-flattened_line_35-processed-gene-0.281-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.281&CDS=1-669
2888	OG0002888	YMR200W	genemark-flattened_line_11-processed-gene-4.21-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.21&CDS=1-771
2889	OG0002889	YMR201C	genemark-flattened_line_35-processed-gene-0.225-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.225&CDS=1-1026
2890	OG0002890	YMR202W	genemark-flattened_line_43-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_43-processed-gene-0.24&CDS=1-669
2891	OG0002891	YMR203W	genemark-flattened_line_43-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_43-processed-gene-0.25&CDS=1-1161
2892	OG0002892	YMR205C	genemark-flattened_line_5-processed-gene-6.144-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-6.144&CDS=1-2832
2893	OG0002893	YMR208W	genemark-flattened_line_11-processed-gene-2.51-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-2.51&CDS=1-1272
2894	OG0002894	YMR209C	genemark-flattened_line_11-processed-gene-2.52-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-2.52&CDS=1-1113
2895	OG0002895	YMR211W	augustus_masked-flattened_line_25-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-1.96&CDS=1-1419
2896	OG0002896	YMR212C	genemark-flattened_line_25-processed-gene-1.150-mRNA-1_1&gene=genemark-flattened_line_25-processed-gene-1.150&CDS=1-2319
2897	OG0002897	YMR213W	genemark-flattened_line_25-processed-gene-1.127-mRNA-1_1&gene=genemark-flattened_line_25-processed-gene-1.127&CDS=1-2031
2898	OG0002898	YMR214W	genemark-flattened_line_7-processed-gene-3.20-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-3.20&CDS=1-1113
2899	OG0002899	YMR215W	genemark-flattened_line_0-processed-gene-8.256-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-8.256&CDS=1-1479
2900	OG0002900	YMR216C	genemark-flattened_line_5-processed-gene-3.17-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-3.17&CDS=1-1797
2901	OG0002901	YMR217W	genemark-flattened_line_11-processed-gene-2.27-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-2.27&CDS=1-1578
2902	OG0002902	YMR218C	snap_masked-flattened_line_3-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-0.35&CDS=1-3399
2903	OG0002903	YMR220W	genemark-flattened_line_3-processed-gene-4.52-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.52&CDS=1-1371
2904	OG0002904	YMR221C	genemark-flattened_line_3-processed-gene-2.138-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-2.138&CDS=1-1557
2905	OG0002905	YMR223W	genemark-flattened_line_23-processed-gene-1.132-mRNA-1_1&gene=genemark-flattened_line_23-processed-gene-1.132&CDS=1-1569
2906	OG0002906	YMR224C	snap_masked-flattened_line_3-processed-gene-2.37-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-2.37&CDS=1-2112
2907	OG0002907	YMR225C	genemark-flattened_line_3-processed-gene-2.133-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-2.133&CDS=1-288
2908	OG0002908	YMR226C	genemark-flattened_line_0-processed-gene-8.242-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-8.242&CDS=1-807
2909	OG0002909	YMR227C	genemark-flattened_line_13-processed-gene-4.98-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-4.98&CDS=1-1407
2910	OG0002910	YMR228W	genemark-flattened_line_13-processed-gene-4.45-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-4.45&CDS=1-1005
2911	OG0002911	YMR229C	snap_masked-flattened_line_31-processed-gene-1.188-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.188&CDS=1-5097
2912	OG0002912	YMR231W	genemark-flattened_line_5-processed-gene-5.162-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-5.162&CDS=1-2922
2913	OG0002913	YMR232W	augustus_masked-flattened_line_5-processed-gene-5.101-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-5.101&CDS=1-1884
2914	OG0002914	YMR233W	genemark-flattened_line_5-processed-gene-5.159-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-5.159&CDS=1-606
2915	OG0002915	YMR234W	snap_masked-flattened_line_19-processed-gene-1.140-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.140&CDS=1-1281
2916	OG0002916	YMR235C	genemark-flattened_line_35-processed-gene-0.207-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.207&CDS=1-1236
2917	OG0002917	YMR236W	genemark-flattened_line_0-processed-gene-8.252-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-8.252&CDS=1-537
2918	OG0002918	YMR238W	genemark-flattened_line_17-processed-gene-2.121-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-2.121&CDS=1-1347
2919	OG0002919	YMR239C	genemark-flattened_line_0-processed-gene-3.45-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.45&CDS=1-1839
2920	OG0002920	YMR240C	genemark-flattened_line_0-processed-gene-3.46-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.46&CDS=1-1596
2921	OG0002921	YMR241W	genemark-flattened_line_3-processed-gene-5.25-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.25&CDS=1-915
2922	OG0002922	YMR243C	genemark-flattened_line_3-processed-gene-5.59-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.59&CDS=1-1314
2923	OG0002923	YMR244C-A	genemark-flattened_line_17-processed-gene-3.185-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-3.185&CDS=1-312
2924	OG0002924	YMR244W	genemark-flattened_line_3-processed-gene-5.30-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-5.30&CDS=1-1032
2925	OG0002925	YMR247C	genemark-flattened_line_17-processed-gene-1.40-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-1.40&CDS=1-4605
2926	OG0002926	YMR250W	genemark-flattened_line_25-processed-gene-1.116-mRNA-1_1&gene=genemark-flattened_line_25-processed-gene-1.116&CDS=1-1617
2927	OG0002927	YMR252C	genemark-flattened_line_7-processed-gene-1.18-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-1.18&CDS=1-342
2928	OG0002928	YMR256C	snap_masked-flattened_line_27-processed-gene-2.139-mRNA-1_1&gene=snap_masked-flattened_line_27-processed-gene-2.139&CDS=1-276
2929	OG0002929	YMR258C	genemark-flattened_line_27-processed-gene-2.11-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-2.11&CDS=1-1716
2930	OG0002930	YMR259C	genemark-flattened_line_17-processed-gene-2.143-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-2.143&CDS=1-3987
2931	OG0002931	YMR260C	genemark-flattened_line_17-processed-gene-2.144-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-2.144&CDS=1-450
2932	OG0002932	YMR262W	augustus_masked-flattened_line_17-processed-gene-2.11-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.11&CDS=1-906
2933	OG0002933	YMR264W	maker-flattened_line_25-augustus-gene-2.55-mRNA-1_1&gene=maker-flattened_line_25-augustus-gene-2.55&CDS=1-927
2934	OG0002934	YMR265C	snap_masked-flattened_line_25-processed-gene-2.78-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-2.78&CDS=1-1215
2935	OG0002935	YMR266W	genemark-flattened_line_11-processed-gene-3.103-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-3.103&CDS=1-2664
2936	OG0002936	YMR267W	genemark-flattened_line_11-processed-gene-3.100-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-3.100&CDS=1-906
2937	OG0002937	YMR268C	genemark-flattened_line_0-processed-gene-3.26-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.26&CDS=1-2823
2938	OG0002938	YMR272C	genemark-flattened_line_5-processed-gene-4.42-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-4.42&CDS=1-1137
2939	OG0002939	YMR276W	genemark-flattened_line_45-processed-gene-0.124-mRNA-1_1&gene=genemark-flattened_line_45-processed-gene-0.124&CDS=1-1128
2940	OG0002940	YMR277W	genemark-flattened_line_45-processed-gene-0.122-mRNA-1_1&gene=genemark-flattened_line_45-processed-gene-0.122&CDS=1-2250
2941	OG0002941	YMR278W	maker-flattened_line_45-snap-gene-0.3-mRNA-1_1&gene=maker-flattened_line_45-snap-gene-0.3&CDS=1-1782
2942	OG0002942	YMR280C	genemark-flattened_line_45-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_45-processed-gene-0.108&CDS=1-3147
2943	OG0002943	YMR281W	genemark-flattened_line_3-processed-gene-2.117-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-2.117&CDS=1-795
2944	OG0002944	YMR283C	genemark-flattened_line_13-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.65&CDS=1-1344
2945	OG0002945	YMR284W	maker-flattened_line_11-augustus-gene-2.3-mRNA-1_1&gene=maker-flattened_line_11-augustus-gene-2.3&CDS=1-1896
2946	OG0002946	YMR285C	genemark-flattened_line_9-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-0.20&CDS=1-1485
2947	OG0002947	YMR286W	snap_masked-flattened_line_11-processed-gene-2.169-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-2.169&CDS=1-249
2948	OG0002948	YMR287C	genemark-flattened_line_21-processed-gene-1.41-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-1.41&CDS=1-2835
2949	OG0002949	YMR288W	genemark-flattened_line_5-processed-gene-1.123-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.123&CDS=1-3177
2950	OG0002950	YMR289W	genemark-flattened_line_25-processed-gene-1.142-mRNA-1_1&gene=genemark-flattened_line_25-processed-gene-1.142&CDS=1-1086
2951	OG0002951	YMR290C	genemark-flattened_line_0-processed-gene-1.21-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.21&CDS=1-1734
2952	OG0002952	YMR292W	genemark-flattened_line_0-processed-gene-1.22-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-1.22&CDS=1-414
2953	OG0002953	YMR293C	genemark-flattened_line_0-processed-gene-2.114-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.114&CDS=1-1413
2954	OG0002954	YMR294W	genemark-flattened_line_0-processed-gene-2.113-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.113&CDS=1-999
2955	OG0002955	YMR295C	genemark-flattened_line_27-processed-gene-1.118-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-1.118&CDS=1-591
2956	OG0002956	YMR296C	genemark-flattened_line_27-processed-gene-1.117-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-1.117&CDS=1-1683
2957	OG0002957	YMR297W	maker-flattened_line_11-augustus-gene-3.96-mRNA-1_1&gene=maker-flattened_line_11-augustus-gene-3.96&CDS=1-1998
2958	OG0002958	YMR300C	genemark-flattened_line_11-processed-gene-3.133-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-3.133&CDS=1-1542
2959	OG0002959	YMR301C	genemark-flattened_line_9-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-0.4&CDS=1-2172
2960	OG0002960	YMR302C	genemark-flattened_line_9-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-0.2&CDS=1-2493
2961	OG0002961	YMR304W	genemark-flattened_line_11-processed-gene-1.101-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-1.101&CDS=1-3603
2962	OG0002962	YMR306W	maker-flattened_line_11-snap-gene-1.145-mRNA-1_1&gene=maker-flattened_line_11-snap-gene-1.145&CDS=1-5523
2963	OG0002963	YMR307W	maker-flattened_line_11-snap-gene-1.146-mRNA-1_1&gene=maker-flattened_line_11-snap-gene-1.146&CDS=1-3186
2964	OG0002964	YMR308C	genemark-flattened_line_11-processed-gene-1.124-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-1.124&CDS=1-3258
2965	OG0002965	YMR309C	genemark-flattened_line_9-processed-gene-2.18-mRNA-1_1&gene=genemark-flattened_line_9-processed-gene-2.18&CDS=1-2496
2966	OG0002966	YMR310C	genemark-flattened_line_11-processed-gene-1.110-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-1.110&CDS=1-1032
2967	OG0002967	YMR311C	genemark-flattened_line_0-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.74&CDS=1-711
2968	OG0002968	YMR312W	genemark-flattened_line_11-processed-gene-1.106-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-1.106&CDS=1-795
2969	OG0002969	YMR313C	genemark-flattened_line_11-processed-gene-1.127-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-1.127&CDS=1-1614
2970	OG0002970	YMR314W	genemark-flattened_line_27-processed-gene-1.128-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-1.128&CDS=1-849
2971	OG0002971	YMR315W	genemark-flattened_line_29-processed-gene-1.259-mRNA-1_1&gene=genemark-flattened_line_29-processed-gene-1.259&CDS=1-1038
2972	OG0002972	YMR319C	maker-flattened_line_37-augustus-gene-0.5-mRNA-1_1&gene=maker-flattened_line_37-augustus-gene-0.5&CDS=1-1530
2973	OG0002973	YNL001W	maker-flattened_line_11-snap-gene-2.172-mRNA-1_1&gene=maker-flattened_line_11-snap-gene-2.172&CDS=1-2265
2974	OG0002974	YNL002C	genemark-flattened_line_5-processed-gene-2.148-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.148&CDS=1-867
2975	OG0002975	YNL003C	genemark-flattened_line_5-processed-gene-2.147-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.147&CDS=1-834
2976	OG0002976	YNL005C	genemark-flattened_line_5-processed-gene-2.117-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.117&CDS=1-1113
2977	OG0002977	YNL006W	genemark-flattened_line_5-processed-gene-2.128-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.128&CDS=1-909
2978	OG0002978	YNL007C	genemark-flattened_line_5-processed-gene-2.150-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.150&CDS=1-1032
2979	OG0002979	YNL010W	genemark-flattened_line_21-processed-gene-2.60-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.60&CDS=1-741
2980	OG0002980	YNL011C	snap_masked-flattened_line_9-processed-gene-5.88-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-5.88&CDS=1-1338
2981	OG0002981	YNL012W	genemark-flattened_line_47-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_47-processed-gene-0.60&CDS=1-2814
2982	OG0002982	YNL014W	maker-flattened_line_9-augustus-gene-6.67-mRNA-1_1&gene=maker-flattened_line_9-augustus-gene-6.67&CDS=1-4311
2983	OG0002983	YNL015W	genemark-flattened_line_21-processed-gene-2.12-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-2.12&CDS=1-219
2984	OG0002984	YNL016W	genemark-flattened_line_27-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.20&CDS=1-1569
2985	OG0002985	YNL023C	snap_masked-flattened_line_13-processed-gene-1.53-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.53&CDS=1-1134
2986	OG0002986	YNL024C	genemark-flattened_line_13-processed-gene-1.105-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-1.105&CDS=1-741
2987	OG0002987	YNL025C	genemark-flattened_line_27-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.12&CDS=1-1092
2988	OG0002988	YNL026W	genemark-flattened_line_27-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.19&CDS=1-1464
2989	OG0002989	YNL027W	genemark-flattened_line_27-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.18&CDS=1-1908
2990	OG0002990	YNL032W	genemark-flattened_line_27-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_27-processed-gene-0.15&CDS=1-813
2991	OG0002991	YNL036W	genemark-flattened_line_0-processed-gene-7.10-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.10&CDS=1-738
2992	OG0002992	YNL039W	genemark-flattened_line_15-processed-gene-1.132-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-1.132&CDS=1-1839
2993	OG0002993	YNL041C	genemark-flattened_line_0-processed-gene-7.12-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.12&CDS=1-2361
2994	OG0002994	YNL042W	genemark-flattened_line_0-processed-gene-7.27-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.27&CDS=1-810
2995	OG0002995	YNL044W	genemark-flattened_line_0-processed-gene-7.26-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.26&CDS=1-525
2996	OG0002996	YNL045W	genemark-flattened_line_0-processed-gene-7.45-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-7.45&CDS=1-1920
2997	OG0002997	YNL050C	snap_masked-flattened_line_0-processed-gene-7.90-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-7.90&CDS=1-744
2998	OG0002998	YNL051W	snap_masked-flattened_line_49-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_49-processed-gene-0.4&CDS=1-1272
2999	OG0002999	YNL054W	genemark-flattened_line_3-processed-gene-4.13-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.13&CDS=1-2460
3000	OG0003000	YNL055C	genemark-flattened_line_5-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-0.65&CDS=1-858
3001	OG0003001	YNL056W	genemark-flattened_line_3-processed-gene-3.42-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-3.42&CDS=1-582
3002	OG0003002	YNL059C	augustus_masked-flattened_line_3-processed-gene-4.125-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-4.125&CDS=1-2247
3003	OG0003003	YNL061W	genemark-flattened_line_3-processed-gene-4.46-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.46&CDS=1-1821
3004	OG0003004	YNL062C	genemark-flattened_line_3-processed-gene-4.23-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.23&CDS=1-1416
3005	OG0003005	YNL063W	genemark-flattened_line_3-processed-gene-4.50-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-4.50&CDS=1-852
3006	OG0003006	YNL064C	genemark-flattened_line_17-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_17-processed-gene-0.16&CDS=1-1206
3007	OG0003007	YNL066W	genemark-flattened_line_3-processed-gene-7.184-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-7.184&CDS=1-1173
3008	OG0003008	YNL071W	maker-flattened_line_7-augustus-gene-4.99-mRNA-1_1&gene=maker-flattened_line_7-augustus-gene-4.99&CDS=1-2520
3009	OG0003009	YNL072W	genemark-flattened_line_7-processed-gene-4.143-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-4.143&CDS=1-996
3010	OG0003010	YNL073W	genemark-flattened_line_7-processed-gene-4.121-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-4.121&CDS=1-1638
3011	OG0003011	YNL075W	genemark-flattened_line_7-processed-gene-2.47-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-2.47&CDS=1-855
3012	OG0003012	YNL081C	genemark-flattened_line_43-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_43-processed-gene-0.14&CDS=1-438
3013	OG0003013	YNL082W	genemark-flattened_line_43-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_43-processed-gene-0.49&CDS=1-2715
3014	OG0003014	YNL083W	genemark-flattened_line_43-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_43-processed-gene-0.18&CDS=1-1503
3015	OG0003015	YNL084C	genemark-flattened_line_35-processed-gene-0.250-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.250&CDS=1-1182
3016	OG0003016	YNL085W	augustus_masked-flattened_line_27-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-1.25&CDS=1-2229
3017	OG0003017	YNL086W	snap_masked-flattened_line_27-processed-gene-1.84-mRNA-1_1&gene=snap_masked-flattened_line_27-processed-gene-1.84&CDS=1-339
3018	OG0003018	YNL088W	genemark-flattened_line_7-processed-gene-2.49-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-2.49&CDS=1-4374
3019	OG0003019	YNL090W	genemark-flattened_line_3-processed-gene-6.19-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-6.19&CDS=1-567
3020	OG0003020	YNL091W	augustus_masked-flattened_line_3-processed-gene-6.126-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-6.126&CDS=1-3864
3021	OG0003021	YNL094W	snap_masked-flattened_line_7-processed-gene-5.128-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-5.128&CDS=1-1896
3022	OG0003022	YNL096C	genemark-flattened_line_7-processed-gene-5.59-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-5.59&CDS=1-567
3023	OG0003023	YNL097C	snap_masked-flattened_line_41-processed-gene-0.87-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-0.87&CDS=1-1080
3024	OG0003024	YNL099C	genemark-flattened_line_41-processed-gene-0.191-mRNA-1_1&gene=genemark-flattened_line_41-processed-gene-0.191&CDS=1-582
3025	OG0003025	YNL101W	augustus_masked-flattened_line_41-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-0.16&CDS=1-2130
3026	OG0003026	YNL102W	genemark-flattened_line_31-processed-gene-1.74-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.74&CDS=1-4335
3027	OG0003027	YNL106C	genemark-flattened_line_7-processed-gene-5.85-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-5.85&CDS=1-3426
