	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034709_Kluyveromyces_aestuarii
3448	OG0003448	YOR028C	snap_masked-NODE_4_length_706832_cov_27.5555_ID_7-processed-gene-5.37-mRNA-1_1&gene=snap_masked-NODE_4_length_706832_cov_27.5555_ID_7-processed-gene-5.37&CDS=1-1320
3449	OG0003449	YOR030W	snap_masked-NODE_4_length_706832_cov_27.5555_ID_7-processed-gene-5.12-mRNA-1_1&gene=snap_masked-NODE_4_length_706832_cov_27.5555_ID_7-processed-gene-5.12&CDS=1-690
3450	OG0003450	YOR035C	snap_masked-NODE_4_length_706832_cov_27.5555_ID_7-processed-gene-5.41-mRNA-1_1&gene=snap_masked-NODE_4_length_706832_cov_27.5555_ID_7-processed-gene-5.41&CDS=1-1968
3451	OG0003451	YOR036W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.81-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.81&CDS=1-819
3452	OG0003452	YOR037W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.80-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.80&CDS=1-1080
3453	OG0003453	YOR038C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.50-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.50&CDS=1-2538
3454	OG0003454	YOR039W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.53-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.53&CDS=1-777
3455	OG0003455	YOR040W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.30&CDS=1-822
3456	OG0003456	YOR042W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.31&CDS=1-1158
3457	OG0003457	YOR043W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.32&CDS=1-1344
3458	OG0003458	YOR046C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.52&CDS=1-1422
3459	OG0003459	YOR048C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.51-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.51&CDS=1-2853
3460	OG0003460	YOR049C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.28&CDS=1-1044
3461	OG0003461	YOR051C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.26-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.26&CDS=1-1245
3462	OG0003462	YOR052C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.25&CDS=1-348
3463	OG0003463	YOR056C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.22&CDS=1-1368
3464	OG0003464	YOR057W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.47&CDS=1-1152
3465	OG0003465	YOR058C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.21&CDS=1-2472
3466	OG0003466	YOR059C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.20&CDS=1-1368
3467	OG0003467	YOR060C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.19&CDS=1-756
3468	OG0003468	YOR063W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.44&CDS=1-1161
3469	OG0003469	YOR064C	genemark-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.74&CDS=1-528
3470	OG0003470	YOR065W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.43&CDS=1-876
3471	OG0003471	YOR066W	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.151&CDS=1-1485
3472	OG0003472	YOR067C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.17-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.17&CDS=1-1719
3473	OG0003473	YOR069W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.41-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.41&CDS=1-1917
3474	OG0003474	YOR070C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.15&CDS=1-1593
3475	OG0003475	YOR073W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.38-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.38&CDS=1-1545
3476	OG0003476	YOR074C	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.121&CDS=1-894
3477	OG0003477	YOR075W	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.146&CDS=1-978
3478	OG0003478	YOR077W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.35&CDS=1-705
3479	OG0003479	YOR078W	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.142-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.142&CDS=1-1473
3480	OG0003480	YOR079C	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.116&CDS=1-807
3481	OG0003481	YOR080W	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.115&CDS=1-2085
3482	OG0003482	YOR083W	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.113&CDS=1-975
3483	OG0003483	YOR084W	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-1.112&CDS=1-1080
3484	OG0003484	YOR085W	augustus_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.5&CDS=1-1035
3485	OG0003485	YOR086C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.112&CDS=1-3507
3486	OG0003486	YOR087W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.93-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.93&CDS=1-2022
3487	OG0003487	YOR090C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.118&CDS=1-1641
3488	OG0003488	YOR091W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.94-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.94&CDS=1-1038
3489	OG0003489	YOR093C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.120-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.120&CDS=1-4866
3490	OG0003490	YOR094W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.96-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.96&CDS=1-546
3491	OG0003491	YOR095C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.121-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.121&CDS=1-816
3492	OG0003492	YOR096W	maker-NODE_6_length_597287_cov_27.2088_ID_11-snap-gene-1.40-mRNA-1_1&gene=maker-NODE_6_length_597287_cov_27.2088_ID_11-snap-gene-1.40&CDS=1-570
3493	OG0003493	YOR100C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.124-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.124&CDS=1-933
3494	OG0003494	YOR103C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.125&CDS=1-372
3495	OG0003495	YOR104W	genemark-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.58-mRNA-1_1&gene=genemark-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.58&CDS=1-882
3496	OG0003496	YOR106W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.104&CDS=1-783
3497	OG0003497	YOR107W	augustus_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-1.17&CDS=1-945
3498	OG0003498	YOR112W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-4.153-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-4.153&CDS=1-2130
3499	OG0003499	YOR113W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-4.152-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-4.152&CDS=1-2229
3500	OG0003500	YOR114W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-4.151-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-4.151&CDS=1-801
3501	OG0003501	YOR115C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-4.103-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-4.103&CDS=1-798
3502	OG0003502	YOR116C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.90&CDS=1-4374
3503	OG0003503	YOR117W	genemark-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.123-mRNA-1_1&gene=genemark-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.123&CDS=1-1479
3504	OG0003504	YOR118W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.70-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.70&CDS=1-1698
3505	OG0003505	YOR119C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.93&CDS=1-1497
3506	OG0003506	YOR122C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.97&CDS=1-378
3507	OG0003507	YOR123C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.98&CDS=1-1272
3508	OG0003508	YOR124C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.100-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.100&CDS=1-3642
3509	OG0003509	YOR125C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.101-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.101&CDS=1-711
3510	OG0003510	YOR126C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.104-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-2.104&CDS=1-720
3511	OG0003511	YOR127W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.106-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.106&CDS=1-2925
3512	OG0003512	YOR128C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.111-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.111&CDS=1-1704
3513	OG0003513	YOR129C	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.27-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.27&CDS=1-2694
3514	OG0003514	YOR130C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.136-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.136&CDS=1-855
3515	OG0003515	YOR131C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.139-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.139&CDS=1-642
3516	OG0003516	YOR132W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.115-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.115&CDS=1-1611
3517	OG0003517	YOR136W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.121-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.121&CDS=1-1101
3518	OG0003518	YOR137C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.141-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.141&CDS=1-1668
3519	OG0003519	YOR138C	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.36-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.36&CDS=1-1806
3520	OG0003520	YOR141C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.143-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.143&CDS=1-2292
3521	OG0003521	YOR142W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.122-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.122&CDS=1-990
3522	OG0003522	YOR143C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.144-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.144&CDS=1-903
3523	OG0003523	YOR144C	augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.39-mRNA-1_1&gene=augustus_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.39&CDS=1-2193
3524	OG0003524	YOR145C	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.146-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.146&CDS=1-813
3525	OG0003525	YOR148C	genemark-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.95-mRNA-1_1&gene=genemark-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.95&CDS=1-543
3526	OG0003526	YOR149C	genemark-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.96-mRNA-1_1&gene=genemark-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.96&CDS=1-1008
3527	OG0003527	YOR150W	snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.132-mRNA-1_1&gene=snap_masked-NODE_8_length_516559_cov_30.1547_ID_15-processed-gene-3.132&CDS=1-465
3528	OG0003528	YOR151C	snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.77-mRNA-1_1&gene=snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.77&CDS=1-3666
3529	OG0003529	YOR154W	snap_masked-NODE_18_length_231117_cov_28.1554_ID_35-processed-gene-1.81-mRNA-1_1&gene=snap_masked-NODE_18_length_231117_cov_28.1554_ID_35-processed-gene-1.81&CDS=1-1713
3530	OG0003530	YOR155C	snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.79&CDS=1-1263
3531	OG0003531	YOR157C	snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.57&CDS=1-786
3532	OG0003532	YOR158W	snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.81-mRNA-1_1&gene=snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.81&CDS=1-909
3533	OG0003533	YOR159C	snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.56&CDS=1-279
3534	OG0003534	YOR160W	snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.80&CDS=1-2883
3535	OG0003535	YOR161C	snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_3_length_740742_cov_27.1728_ID_5-processed-gene-1.55&CDS=1-1662
3536	OG0003536	YOR163W	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.42&CDS=1-537
3537	OG0003537	YOR164C	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.18&CDS=1-912
3538	OG0003538	YOR165W	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.41&CDS=1-2334
3539	OG0003539	YOR168W	genemark-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.85&CDS=1-2538
3540	OG0003540	YOR174W	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.22&CDS=1-792
3541	OG0003541	YOR175C	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.43&CDS=1-1854
3542	OG0003542	YOR176W	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.23&CDS=1-1155
3543	OG0003543	YOR178C	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-0.46&CDS=1-1512
3544	OG0003544	YOR181W	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-1.7&CDS=1-1935
3545	OG0003545	YOR184W	augustus_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-1.129&CDS=1-1182
3546	OG0003546	YOR187W	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-1.10&CDS=1-1290
3547	OG0003547	YOR188W	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-1.12-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-1.12&CDS=1-4077
3548	OG0003548	YOR194C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-2.93&CDS=1-696
3549	OG0003549	YOR195W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-2.68-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-2.68&CDS=1-1884
3550	OG0003550	YOR196C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-2.94-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-2.94&CDS=1-1107
3551	OG0003551	YOR197W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.0-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.0&CDS=1-1317
3552	OG0003552	YOR198C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.4-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.4&CDS=1-1365
3553	OG0003553	YOR201C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.5-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.5&CDS=1-1206
3554	OG0003554	YOR202W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.2-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.2&CDS=1-663
3555	OG0003555	YOR205C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.9-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.9&CDS=1-1650
3556	OG0003556	YOR206W	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.31-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.31&CDS=1-2118
3557	OG0003557	YOR207C	snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.8-mRNA-1_1&gene=snap_masked-NODE_6_length_597287_cov_27.2088_ID_11-processed-gene-3.8&CDS=1-3420
3558	OG0003558	YOR208W	genemark-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.221-mRNA-1_1&gene=genemark-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.221&CDS=1-2541
3559	OG0003559	YOR209C	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.9-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.9&CDS=1-1281
3560	OG0003560	YOR210W	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.48-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.48&CDS=1-210
3561	OG0003561	YOR211C	augustus_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.93-mRNA-1_1&gene=augustus_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.93&CDS=1-2547
3562	OG0003562	YOR212W	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.5-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.5&CDS=1-1260
3563	OG0003563	YOR215C	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.1-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.1&CDS=1-552
3564	OG0003564	YOR216C	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.0-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-5.0&CDS=1-1386
3565	OG0003565	YOR217W	snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-4.54-mRNA-1_1&gene=snap_masked-NODE_5_length_653240_cov_27.0146_ID_9-processed-gene-4.54&CDS=1-2523
