	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034607_Saccharomycopsis_capsularis
3456	OG0003456	YPL072W	maker-flattened_line_74-snap-gene-0.61-mRNA-1_1&gene=maker-flattened_line_74-snap-gene-0.61&CDS=1-2202
3457	OG0003457	YPL076W	genemark-flattened_line_171-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_171-processed-gene-0.10&CDS=1-930
3458	OG0003458	YPL078C	genemark-flattened_line_124-processed-gene-0.83-mRNA-1_1&gene=genemark-flattened_line_124-processed-gene-0.83&CDS=1-735
3459	OG0003459	YPL082C	snap_masked-flattened_line_2-processed-gene-1.66-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.66&CDS=1-5964
3460	OG0003460	YPL083C	augustus_masked-flattened_line_82-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.117&CDS=1-1401
3461	OG0003461	YPL084W	genemark-flattened_line_42-processed-gene-1.147-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-1.147&CDS=1-3051
3462	OG0003462	YPL085W	augustus_masked-flattened_line_6-processed-gene-2.45-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.45&CDS=1-7185
3463	OG0003463	YPL086C	genemark-flattened_line_28-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.108&CDS=1-1710
3464	OG0003464	YPL091W	genemark-flattened_line_2-processed-gene-4.26-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-4.26&CDS=1-1395
3465	OG0003465	YPL092W	genemark-flattened_line_2-processed-gene-5.86-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-5.86&CDS=1-1185
3466	OG0003466	YPL093W	genemark-flattened_line_28-processed-gene-2.25-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-2.25&CDS=1-1923
3467	OG0003467	YPL094C	genemark-flattened_line_0-processed-gene-4.33-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.33&CDS=1-873
3468	OG0003468	YPL096C-A	augustus_masked-flattened_line_0-processed-gene-3.69-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.69&CDS=1-624
3469	OG0003469	YPL096W	genemark-flattened_line_0-processed-gene-4.29-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.29&CDS=1-1155
3470	OG0003470	YPL097W	genemark-flattened_line_0-processed-gene-3.88-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.88&CDS=1-1542
3471	OG0003471	YPL098C	genemark-flattened_line_0-processed-gene-4.17-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-4.17&CDS=1-336
3472	OG0003472	YPL101W	genemark-flattened_line_62-processed-gene-0.170-mRNA-1_1&gene=genemark-flattened_line_62-processed-gene-0.170&CDS=1-1512
3473	OG0003473	YPL103C	genemark-flattened_line_189-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_189-processed-gene-0.0&CDS=1-1287
3474	OG0003474	YPL104W	genemark-flattened_line_28-processed-gene-2.12-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-2.12&CDS=1-2082
3475	OG0003475	YPL106C	genemark-flattened_line_144-processed-gene-0.14-mRNA-1_1&gene=genemark-flattened_line_144-processed-gene-0.14&CDS=1-2076
3476	OG0003476	YPL108W	genemark-flattened_line_60-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.109&CDS=1-534
3477	OG0003477	YPL109C	augustus_masked-flattened_line_122-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.30&CDS=1-2328
3478	OG0003478	YPL110C	augustus_masked-flattened_line_122-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.31&CDS=1-3963
3479	OG0003479	YPL111W	genemark-flattened_line_64-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.40&CDS=1-954
3480	OG0003480	YPL112C	genemark-flattened_line_10-processed-gene-3.6-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-3.6&CDS=1-1044
3481	OG0003481	YPL113C	genemark-flattened_line_24-processed-gene-2.152-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-2.152&CDS=1-1104
3482	OG0003482	YPL115C	genemark-flattened_line_8-processed-gene-1.28-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-1.28&CDS=1-4026
3483	OG0003483	YPL117C	genemark-flattened_line_10-processed-gene-2.33-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.33&CDS=1-837
3484	OG0003484	YPL118W	snap_masked-flattened_line_156-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_156-processed-gene-0.14&CDS=1-1254
3485	OG0003485	YPL120W	genemark-flattened_line_20-processed-gene-2.116-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.116&CDS=1-1686
3486	OG0003486	YPL122C	genemark-flattened_line_142-processed-gene-0.47-mRNA-1_1&gene=genemark-flattened_line_142-processed-gene-0.47&CDS=1-1569
3487	OG0003487	YPL123C	genemark-flattened_line_22-processed-gene-0.19-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.19&CDS=1-1218
3488	OG0003488	YPL125W	augustus_masked-flattened_line_22-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.71&CDS=1-3207
3489	OG0003489	YPL126W	augustus_masked-flattened_line_118-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.68&CDS=1-2949
3490	OG0003490	YPL127C	genemark-flattened_line_10-processed-gene-1.34-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-1.34&CDS=1-516
3491	OG0003491	YPL128C	genemark-flattened_line_26-processed-gene-1.94-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.94&CDS=1-3519
3492	OG0003492	YPL129W	genemark-flattened_line_16-processed-gene-3.11-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-3.11&CDS=1-777
3493	OG0003493	YPL131W	genemark-flattened_line_80-processed-gene-0.148-mRNA-1_1&gene=genemark-flattened_line_80-processed-gene-0.148&CDS=1-891
3494	OG0003494	YPL132W	genemark-flattened_line_80-processed-gene-0.149-mRNA-1_1&gene=genemark-flattened_line_80-processed-gene-0.149&CDS=1-873
3495	OG0003495	YPL133C	genemark-flattened_line_22-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-0.16&CDS=1-1770
3496	OG0003496	YPL134C	genemark-flattened_line_80-processed-gene-0.150-mRNA-1_1&gene=genemark-flattened_line_80-processed-gene-0.150&CDS=1-933
3497	OG0003497	YPL138C	snap_masked-flattened_line_2-processed-gene-6.123-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-6.123&CDS=1-1317
3498	OG0003498	YPL146C	genemark-flattened_line_10-processed-gene-3.5-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-3.5&CDS=1-1326
3499	OG0003499	YPL147W	genemark-flattened_line_30-processed-gene-0.79-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.79&CDS=1-2574
3500	OG0003500	YPL149W	snap_masked-flattened_line_20-processed-gene-2.73-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.73&CDS=1-936
3501	OG0003501	YPL150W	genemark-flattened_line_20-processed-gene-2.99-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.99&CDS=1-3522
3502	OG0003502	YPL151C	genemark-flattened_line_68-processed-gene-0.169-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.169&CDS=1-1296
3503	OG0003503	YPL152W	genemark-flattened_line_40-processed-gene-1.197-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-1.197&CDS=1-1263
3504	OG0003504	YPL153C	genemark-flattened_line_26-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-0.23&CDS=1-2619
3505	OG0003505	YPL154C	genemark-flattened_line_76-processed-gene-0.187-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.187&CDS=1-1224
3506	OG0003506	YPL155C	genemark-flattened_line_68-processed-gene-0.144-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.144&CDS=1-2073
3507	OG0003507	YPL159C	genemark-flattened_line_34-processed-gene-1.211-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.211&CDS=1-855
3508	OG0003508	YPL160W	maker-flattened_line_68-augustus-gene-0.185-mRNA-1_1&gene=maker-flattened_line_68-augustus-gene-0.185&CDS=1-6750
3509	OG0003509	YPL162C	genemark-flattened_line_12-processed-gene-3.219-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.219&CDS=1-987
3510	OG0003510	YPL164C	snap_masked-flattened_line_16-processed-gene-3.147-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-3.147&CDS=1-1386
3511	OG0003511	YPL166W	augustus_masked-flattened_line_34-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.137&CDS=1-837
3512	OG0003512	YPL167C	genemark-flattened_line_34-processed-gene-1.176-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-1.176&CDS=1-4233
3513	OG0003513	YPL169C	genemark-flattened_line_14-processed-gene-3.20-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-3.20&CDS=1-1926
3514	OG0003514	YPL170W	genemark-flattened_line_20-processed-gene-2.84-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.84&CDS=1-486
3515	OG0003515	YPL172C	snap_masked-flattened_line_76-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.60&CDS=1-1356
3516	OG0003516	YPL173W	genemark-flattened_line_20-processed-gene-2.83-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-2.83&CDS=1-873
3517	OG0003517	YPL175W	genemark-flattened_line_6-processed-gene-4.16-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.16&CDS=1-1326
3518	OG0003518	YPL178W	genemark-flattened_line_4-processed-gene-5.24-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.24&CDS=1-654
3519	OG0003519	YPL181W	augustus_masked-flattened_line_10-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.68&CDS=1-1812
3520	OG0003520	YPL183C	augustus_masked-flattened_line_146-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_146-processed-gene-0.30&CDS=1-3642
3521	OG0003521	YPL183W-A	augustus_masked-flattened_line_58-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.71&CDS=1-246
3522	OG0003522	YPL184C	genemark-flattened_line_158-processed-gene-0.5-mRNA-1_1&gene=genemark-flattened_line_158-processed-gene-0.5&CDS=1-2151
3523	OG0003523	YPL188W	augustus_masked-flattened_line_54-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.39&CDS=1-1686
3524	OG0003524	YPL190C	genemark-flattened_line_130-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_130-processed-gene-0.0&CDS=1-2586
3525	OG0003525	YPL195W	genemark-flattened_line_0-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.96&CDS=1-2943
3526	OG0003526	YPL196W	genemark-flattened_line_0-processed-gene-0.77-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.77&CDS=1-1152
3527	OG0003527	YPL199C	genemark-flattened_line_0-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-0.95&CDS=1-723
3528	OG0003528	YPL204W	genemark-flattened_line_28-processed-gene-2.34-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-2.34&CDS=1-1332
3529	OG0003529	YPL206C	snap_masked-flattened_line_96-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.74&CDS=1-1263
3530	OG0003530	YPL207W	genemark-flattened_line_50-processed-gene-1.156-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-1.156&CDS=1-2478
3531	OG0003531	YPL209C	genemark-flattened_line_38-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.95&CDS=1-1287
3532	OG0003532	YPL210C	genemark-flattened_line_4-processed-gene-1.98-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.98&CDS=1-2193
3533	OG0003533	YPL211W	genemark-flattened_line_4-processed-gene-4.83-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-4.83&CDS=1-543
3534	OG0003534	YPL212C	maker-flattened_line_4-snap-gene-4.2-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-4.2&CDS=1-1830
3535	OG0003535	YPL213W	genemark-flattened_line_84-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.23&CDS=1-720
3536	OG0003536	YPL215W	genemark-flattened_line_66-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.70&CDS=1-1122
3537	OG0003537	YPL217C	genemark-flattened_line_30-processed-gene-0.87-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.87&CDS=1-3519
3538	OG0003538	YPL218W	maker-flattened_line_84-augustus-gene-0.52-mRNA-1_1&gene=maker-flattened_line_84-augustus-gene-0.52&CDS=1-567
3539	OG0003539	YPL222W	augustus_masked-flattened_line_30-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-2.84&CDS=1-1959
3540	OG0003540	YPL225W	genemark-flattened_line_30-processed-gene-2.29-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-2.29&CDS=1-441
3541	OG0003541	YPL226W	genemark-flattened_line_30-processed-gene-2.17-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-2.17&CDS=1-3606
3542	OG0003542	YPL227C	genemark-flattened_line_80-processed-gene-0.171-mRNA-1_1&gene=genemark-flattened_line_80-processed-gene-0.171&CDS=1-1035
3543	OG0003543	YPL228W	genemark-flattened_line_6-processed-gene-4.43-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.43&CDS=1-2244
3544	OG0003544	YPL231W	genemark-flattened_line_120-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_120-processed-gene-0.10&CDS=1-6666
3545	OG0003545	YPL233W	snap_masked-flattened_line_8-processed-gene-0.40-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.40&CDS=1-1107
3546	OG0003546	YPL234C	augustus_masked-flattened_line_60-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-1.48&CDS=1-486
3547	OG0003547	YPL235W	genemark-flattened_line_60-processed-gene-1.123-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-1.123&CDS=1-1494
3548	OG0003548	YPL236C	maker-flattened_line_60-snap-gene-1.103-mRNA-1_1&gene=maker-flattened_line_60-snap-gene-1.103&CDS=1-1206
3549	OG0003549	YPL237W	genemark-flattened_line_60-processed-gene-1.147-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-1.147&CDS=1-804
3550	OG0003550	YPL239W	genemark-flattened_line_104-processed-gene-0.98-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.98&CDS=1-666
3551	OG0003551	YPL243W	genemark-flattened_line_2-processed-gene-6.16-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-6.16&CDS=1-1791
3552	OG0003552	YPL244C	genemark-flattened_line_12-processed-gene-1.53-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.53&CDS=1-1206
3553	OG0003553	YPL245W	genemark-flattened_line_152-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_152-processed-gene-0.44&CDS=1-1461
3554	OG0003554	YPL246C	genemark-flattened_line_20-processed-gene-3.13-mRNA-1_1&gene=genemark-flattened_line_20-processed-gene-3.13&CDS=1-867
3555	OG0003555	YPL247C	snap_masked-flattened_line_20-processed-gene-3.58-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-3.58&CDS=1-1602
3556	OG0003556	YPL248C	maker-flattened_line_56-snap-gene-1.0-mRNA-1_1&gene=maker-flattened_line_56-snap-gene-1.0&CDS=1-3780
3557	OG0003557	YPL249C	genemark-flattened_line_38-processed-gene-1.186-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.186&CDS=1-2337
3558	OG0003558	YPL252C	genemark-flattened_line_12-processed-gene-3.222-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.222&CDS=1-624
3559	OG0003559	YPL254W	maker-flattened_line_26-snap-gene-2.109-mRNA-1_1&gene=maker-flattened_line_26-snap-gene-2.109&CDS=1-1578
3560	OG0003560	YPL259C	genemark-flattened_line_98-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_98-processed-gene-0.3&CDS=1-1338
3561	OG0003561	YPL260W	genemark-flattened_line_100-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_100-processed-gene-0.109&CDS=1-1644
3562	OG0003562	YPL263C	genemark-flattened_line_28-processed-gene-2.63-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-2.63&CDS=1-1956
3563	OG0003563	YPL265W	augustus_masked-flattened_line_44-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.105&CDS=1-1716
3564	OG0003564	YPL266W	genemark-flattened_line_28-processed-gene-2.27-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-2.27&CDS=1-996
3565	OG0003565	YPL268W	genemark-flattened_line_46-processed-gene-1.39-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-1.39&CDS=1-2688
3566	OG0003566	YPL269W	augustus_masked-flattened_line_38-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-1.9&CDS=1-3735
3567	OG0003567	YPL271W	genemark-flattened_line_2-processed-gene-1.18-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.18&CDS=1-186
3568	OG0003568	YPL274W	genemark-flattened_line_30-processed-gene-1.18-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.18&CDS=1-1734
3569	OG0003569	YPR001W	genemark-flattened_line_6-processed-gene-4.62-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.62&CDS=1-1434
3570	OG0003570	YPR002W	genemark-flattened_line_6-processed-gene-4.25-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.25&CDS=1-1563
3571	OG0003571	YPR003C	genemark-flattened_line_28-processed-gene-2.17-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-2.17&CDS=1-2601
3572	OG0003572	YPR004C	genemark-flattened_line_12-processed-gene-3.191-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-3.191&CDS=1-1038
3573	OG0003573	YPR006C	genemark-flattened_line_6-processed-gene-4.63-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-4.63&CDS=1-1749
3574	OG0003574	YPR007C	snap_masked-flattened_line_114-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.52&CDS=1-2883
3575	OG0003575	YPR010C	genemark-flattened_line_58-processed-gene-1.100-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-1.100&CDS=1-3507
3576	OG0003576	YPR011C	genemark-flattened_line_108-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_108-processed-gene-0.86&CDS=1-1128
3577	OG0003577	YPR016C	genemark-flattened_line_68-processed-gene-0.148-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.148&CDS=1-735
3578	OG0003578	YPR017C	genemark-flattened_line_4-processed-gene-5.54-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-5.54&CDS=1-594
3579	OG0003579	YPR018W	snap_masked-flattened_line_44-processed-gene-1.170-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-1.170&CDS=1-2130
3580	OG0003580	YPR019W	genemark-flattened_line_10-processed-gene-3.19-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-3.19&CDS=1-2823
3581	OG0003581	YPR020W	genemark-flattened_line_80-processed-gene-0.172-mRNA-1_1&gene=genemark-flattened_line_80-processed-gene-0.172&CDS=1-432
3582	OG0003582	YPR021C	genemark-flattened_line_40-processed-gene-1.196-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-1.196&CDS=1-2442
3583	OG0003583	YPR022C	genemark-flattened_line_40-processed-gene-1.228-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-1.228&CDS=1-3207
3584	OG0003584	YPR023C	genemark-flattened_line_24-processed-gene-2.170-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-2.170&CDS=1-999
3585	OG0003585	YPR024W	genemark-flattened_line_26-processed-gene-2.145-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-2.145&CDS=1-2094
3586	OG0003586	YPR025C	maker-flattened_line_70-snap-gene-0.66-mRNA-1_1&gene=maker-flattened_line_70-snap-gene-0.66&CDS=1-1317
3587	OG0003587	YPR028W	augustus_masked-flattened_line_54-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.54&CDS=1-498
3588	OG0003588	YPR029C	genemark-flattened_line_16-processed-gene-1.106-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-1.106&CDS=1-2895
3589	OG0003589	YPR031W	snap_masked-flattened_line_102-processed-gene-0.20-mRNA-1_1&gene=snap_masked-flattened_line_102-processed-gene-0.20&CDS=1-3090
3590	OG0003590	YPR033C	genemark-flattened_line_28-processed-gene-0.103-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.103&CDS=1-1584
3591	OG0003591	YPR036W	genemark-flattened_line_118-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_118-processed-gene-0.9&CDS=1-1389
3592	OG0003592	YPR037C	snap_masked-flattened_line_110-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_110-processed-gene-0.68&CDS=1-825
3593	OG0003593	YPR040W	genemark-flattened_line_126-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_126-processed-gene-0.11&CDS=1-1407
3594	OG0003594	YPR041W	genemark-flattened_line_56-processed-gene-1.127-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-1.127&CDS=1-1200
3595	OG0003595	YPR045C	genemark-flattened_line_60-processed-gene-1.108-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-1.108&CDS=1-1569
3596	OG0003596	YPR047W	genemark-flattened_line_44-processed-gene-0.20-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.20&CDS=1-1365
