	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035271_Wickerhamomyces_bovis
2684	OG0002684	YLR398C	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-1.145-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-1.145&CDS=1-3762
2685	OG0002685	YLR399C	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-1.169-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-1.169&CDS=1-2013
2686	OG0002686	YLR401C	snap_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.0-mRNA-1_1&gene=snap_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.0&CDS=1-1941
2687	OG0002687	YLR403W	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.61&CDS=1-1320
2688	OG0002688	YLR405W	snap_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.2-mRNA-1_1&gene=snap_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.2&CDS=1-1020
2689	OG0002689	YLR407W	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.86&CDS=1-774
2690	OG0002690	YLR409C	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.64&CDS=1-2772
2691	OG0002691	YLR410W	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.66&CDS=1-2952
2692	OG0002692	YLR411W	augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.34&CDS=1-732
2693	OG0002693	YLR412W	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.67&CDS=1-762
2694	OG0002694	YLR417W	augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_56_length_40338_cov_30.1761_ID_4871-processed-gene-0.25&CDS=1-1851
2695	OG0002695	YLR418C	augustus_masked-NODE_38_length_79087_cov_23.4313_ID_3572-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_38_length_79087_cov_23.4313_ID_3572-processed-gene-0.79&CDS=1-1098
2696	OG0002696	YLR419W	augustus_masked-NODE_25_length_132993_cov_22.9202_ID_2981-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_25_length_132993_cov_22.9202_ID_2981-processed-gene-0.108&CDS=1-4182
2697	OG0002697	YLR420W	augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.8&CDS=1-1080
2698	OG0002698	YLR421C	augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.10&CDS=1-744
2699	OG0002699	YLR422W	augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.4&CDS=1-5811
2700	OG0002700	YLR423C	augustus_masked-NODE_38_length_79087_cov_23.4313_ID_3572-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_38_length_79087_cov_23.4313_ID_3572-processed-gene-0.80&CDS=1-1263
2701	OG0002701	YLR424W	snap_masked-NODE_38_length_79087_cov_23.4313_ID_3572-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_38_length_79087_cov_23.4313_ID_3572-processed-gene-0.103&CDS=1-2160
2702	OG0002702	YLR425W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.26-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.26&CDS=1-3945
2703	OG0002703	YLR427W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.47-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.47&CDS=1-1902
2704	OG0002704	YLR429W	maker-NODE_4_length_628375_cov_23.1438_ID_2100-augustus-gene-3.3-mRNA-1_1&gene=maker-NODE_4_length_628375_cov_23.1438_ID_2100-augustus-gene-3.3&CDS=1-1869
2705	OG0002705	YLR430W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-3.80-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-3.80&CDS=1-5925
2706	OG0002706	YLR435W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.49-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.49&CDS=1-636
2707	OG0002707	YLR436C	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.28-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.28&CDS=1-3090
2708	OG0002708	YLR438C-A	augustus_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.34&CDS=1-258
2709	OG0002709	YLR438W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.58-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.58&CDS=1-1287
2710	OG0002710	YLR439W	augustus_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.46&CDS=1-807
2711	OG0002711	YLR440C	snap_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.1&CDS=1-1791
2712	OG0002712	YLR443W	snap_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.119-mRNA-1_1&gene=snap_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.119&CDS=1-1155
2713	OG0002713	YLR445W	maker-NODE_59_length_35517_cov_23.2744_ID_5480-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_59_length_35517_cov_23.2744_ID_5480-augustus-gene-0.4&CDS=1-630
2714	OG0002714	YLR447C	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.81-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.81&CDS=1-1032
2715	OG0002715	YLR449W	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.103&CDS=1-1230
2716	OG0002716	YLR451W	augustus_masked-NODE_21_length_173256_cov_22.717_ID_2877-processed-gene-0.208-mRNA-1_1&gene=augustus_masked-NODE_21_length_173256_cov_22.717_ID_2877-processed-gene-0.208&CDS=1-2571
2717	OG0002717	YLR452C	augustus_masked-NODE_21_length_173256_cov_22.717_ID_2877-processed-gene-0.247-mRNA-1_1&gene=augustus_masked-NODE_21_length_173256_cov_22.717_ID_2877-processed-gene-0.247&CDS=1-2070
2718	OG0002718	YLR454W	augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-8.104-mRNA-1_1&gene=augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-8.104&CDS=1-7989
2719	OG0002719	YLR459W	augustus_masked-NODE_8_length_336906_cov_25.1058_ID_2807-processed-gene-2.80-mRNA-1_1&gene=augustus_masked-NODE_8_length_336906_cov_25.1058_ID_2807-processed-gene-2.80&CDS=1-1188
2720	OG0002720	YML001W	augustus_masked-NODE_62_length_32543_cov_22.9945_ID_5139-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_62_length_32543_cov_22.9945_ID_5139-processed-gene-0.36&CDS=1-615
2721	OG0002721	YML002W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-3.77-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-3.77&CDS=1-3483
2722	OG0002722	YML004C	augustus_masked-NODE_6_length_370431_cov_22.3029_ID_1760-processed-gene-1.143-mRNA-1_1&gene=augustus_masked-NODE_6_length_370431_cov_22.3029_ID_1760-processed-gene-1.143&CDS=1-945
2723	OG0002723	YML005W	genemark-NODE_26_length_130411_cov_22.7649_ID_2775-processed-gene-0.204-mRNA-1_1&gene=genemark-NODE_26_length_130411_cov_22.7649_ID_2775-processed-gene-0.204&CDS=1-1281
2724	OG0002724	YML006C	augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-4.89-mRNA-1_1&gene=augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-4.89&CDS=1-1290
2725	OG0002725	YML008C	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-4.142-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-4.142&CDS=1-1116
2726	OG0002726	YML010W	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.118&CDS=1-2868
2727	OG0002727	YML011C	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.146-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.146&CDS=1-516
2728	OG0002728	YML012W	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.117-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.117&CDS=1-633
2729	OG0002729	YML014W	maker-NODE_16_length_241460_cov_22.8791_ID_4286-augustus-gene-1.161-mRNA-1_1&gene=maker-NODE_16_length_241460_cov_22.8791_ID_4286-augustus-gene-1.161&CDS=1-819
2730	OG0002730	YML015C	augustus_masked-NODE_16_length_241460_cov_22.8791_ID_4286-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_16_length_241460_cov_22.8791_ID_4286-processed-gene-1.41&CDS=1-771
2731	OG0002731	YML017W	snap_masked-NODE_16_length_241460_cov_22.8791_ID_4286-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_16_length_241460_cov_22.8791_ID_4286-processed-gene-1.112&CDS=1-2253
2732	OG0002732	YML018C	maker-NODE_16_length_241460_cov_22.8791_ID_4286-augustus-gene-1.160-mRNA-1_1&gene=maker-NODE_16_length_241460_cov_22.8791_ID_4286-augustus-gene-1.160&CDS=1-2076
2733	OG0002733	YML022W	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.149-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.149&CDS=1-567
2734	OG0002734	YML023C	snap_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.234-mRNA-1_1&gene=snap_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.234&CDS=1-1749
2735	OG0002735	YML025C	snap_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-1.27-mRNA-1_1&gene=snap_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-1.27&CDS=1-807
2736	OG0002736	YML029W	augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.303-mRNA-1_1&gene=augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.303&CDS=1-2127
2737	OG0002737	YML030W	augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.297-mRNA-1_1&gene=augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.297&CDS=1-486
2738	OG0002738	YML031W	augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.361-mRNA-1_1&gene=augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.361&CDS=1-1716
2739	OG0002739	YML032C	augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.301-mRNA-1_1&gene=augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.301&CDS=1-1356
2740	OG0002740	YML034W	maker-NODE_65_length_30069_cov_28.1519_ID_5291-augustus-gene-0.53-mRNA-1_1&gene=maker-NODE_65_length_30069_cov_28.1519_ID_5291-augustus-gene-0.53&CDS=1-2604
2741	OG0002741	YML035C	augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-6.61-mRNA-1_1&gene=augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-6.61&CDS=1-2322
2742	OG0002742	YML036W	augustus_masked-NODE_20_length_184838_cov_25.5018_ID_5407-processed-gene-0.306-mRNA-1_1&gene=augustus_masked-NODE_20_length_184838_cov_25.5018_ID_5407-processed-gene-0.306&CDS=1-516
2743	OG0002743	YML038C	augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.285-mRNA-1_1&gene=augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.285&CDS=1-1128
2744	OG0002744	YML042W	augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-4.86-mRNA-1_1&gene=augustus_masked-NODE_1_length_1020045_cov_22.3535_ID_1707-processed-gene-4.86&CDS=1-1866
2745	OG0002745	YML043C	snap_masked-NODE_8_length_336906_cov_25.1058_ID_2807-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_8_length_336906_cov_25.1058_ID_2807-processed-gene-0.31&CDS=1-1302
2746	OG0002746	YML048W	augustus_masked-NODE_25_length_132993_cov_22.9202_ID_2981-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_25_length_132993_cov_22.9202_ID_2981-processed-gene-0.123&CDS=1-1143
2747	OG0002747	YML049C	augustus_masked-NODE_25_length_132993_cov_22.9202_ID_2981-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_25_length_132993_cov_22.9202_ID_2981-processed-gene-0.92&CDS=1-3351
2748	OG0002748	YML052W	augustus_masked-NODE_26_length_130411_cov_22.7649_ID_2775-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_26_length_130411_cov_22.7649_ID_2775-processed-gene-0.118&CDS=1-843
2749	OG0002749	YML054C	augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_15_length_244900_cov_24.4172_ID_3359-processed-gene-1.37&CDS=1-1704
2750	OG0002750	YML055W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.21&CDS=1-522
2751	OG0002751	YML056C	maker-NODE_4_length_628375_cov_23.1438_ID_2100-augustus-gene-4.6-mRNA-1_1&gene=maker-NODE_4_length_628375_cov_23.1438_ID_2100-augustus-gene-4.6&CDS=1-1566
2752	OG0002752	YML057W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.22-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.22&CDS=1-1701
2753	OG0002753	YML059C	snap_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.17&CDS=1-4218
2754	OG0002754	YML060W	snap_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.2&CDS=1-1113
2755	OG0002755	YML061C	augustus_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_42_length_60839_cov_22.3503_ID_10075-processed-gene-0.45&CDS=1-2706
2756	OG0002756	YML064C	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.56-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.56&CDS=1-615
2757	OG0002757	YML065W	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.24&CDS=1-2232
2758	OG0002758	YML066C	augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.54-mRNA-1_1&gene=augustus_masked-NODE_4_length_628375_cov_23.1438_ID_2100-processed-gene-4.54&CDS=1-1482
2759	OG0002759	YML067C	augustus_masked-NODE_34_length_91652_cov_22.3974_ID_3419-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_34_length_91652_cov_22.3974_ID_3419-processed-gene-0.69&CDS=1-1014
2760	OG0002760	YML068W	augustus_masked-NODE_34_length_91652_cov_22.3974_ID_3419-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_34_length_91652_cov_22.3974_ID_3419-processed-gene-0.93&CDS=1-1350
2761	OG0002761	YML069W	augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.42&CDS=1-1590
2762	OG0002762	YML070W	augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_59_length_35517_cov_23.2744_ID_5480-processed-gene-0.43&CDS=1-1734
2763	OG0002763	YML071C	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.80-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.80&CDS=1-1587
2764	OG0002764	YML072C	maker-NODE_9_length_324451_cov_22.8396_ID_7486-augustus-gene-2.181-mRNA-1_1&gene=maker-NODE_9_length_324451_cov_22.8396_ID_7486-augustus-gene-2.181&CDS=1-4071
2765	OG0002765	YML076C	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.96-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.96&CDS=1-2280
2766	OG0002766	YML077W	maker-NODE_23_length_144444_cov_22.2236_ID_2713-augustus-gene-0.6-mRNA-1_1&gene=maker-NODE_23_length_144444_cov_22.2236_ID_2713-augustus-gene-0.6&CDS=1-456
2767	OG0002767	YML080W	augustus_masked-NODE_23_length_144444_cov_22.2236_ID_2713-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-NODE_23_length_144444_cov_22.2236_ID_2713-processed-gene-0.160&CDS=1-1203
2768	OG0002768	YML081C-A	snap_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.216-mRNA-1_1&gene=snap_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.216&CDS=1-183
2769	OG0002769	YML081W	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.100-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-2.100&CDS=1-3645
2770	OG0002770	YML085C	augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.329-mRNA-1_1&gene=augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.329&CDS=1-1347
2771	OG0002771	YML086C	augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.328-mRNA-1_1&gene=augustus_masked-NODE_11_length_296904_cov_22.075_ID_2611-processed-gene-1.328&CDS=1-1587
2772	OG0002772	YML088W	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-2.41&CDS=1-1944
2773	OG0002773	YML091C	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-2.39&CDS=1-2205
2774	OG0002774	YML092C	maker-NODE_3_length_686625_cov_22.7875_ID_2680-augustus-gene-3.184-mRNA-1_1&gene=maker-NODE_3_length_686625_cov_22.7875_ID_2680-augustus-gene-3.184&CDS=1-741
2775	OG0002775	YML093W	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-3.66&CDS=1-2481
2776	OG0002776	YML095C	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-3.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-3.67&CDS=1-684
2777	OG0002777	YML096W	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-3.96&CDS=1-1530
2778	OG0002778	YML097C	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-3.68-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-3.68&CDS=1-774
2779	OG0002779	YML098W	augustus_masked-NODE_30_length_117107_cov_22.465_ID_3048-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_30_length_117107_cov_22.465_ID_3048-processed-gene-0.5&CDS=1-603
2780	OG0002780	YML099C	snap_masked-NODE_30_length_117107_cov_22.465_ID_3048-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_30_length_117107_cov_22.465_ID_3048-processed-gene-0.89&CDS=1-2628
2781	OG0002781	YML102W	augustus_masked-NODE_18_length_228862_cov_23.6433_ID_2185-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_18_length_228862_cov_23.6433_ID_2185-processed-gene-0.49&CDS=1-1713
2782	OG0002782	YML104C	augustus_masked-NODE_23_length_144444_cov_22.2236_ID_2713-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-NODE_23_length_144444_cov_22.2236_ID_2713-processed-gene-0.168&CDS=1-3198
2783	OG0002783	YML105C	augustus_masked-NODE_23_length_144444_cov_22.2236_ID_2713-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-NODE_23_length_144444_cov_22.2236_ID_2713-processed-gene-0.169&CDS=1-789
2784	OG0002784	YML106W	augustus_masked-NODE_23_length_144444_cov_22.2236_ID_2713-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-NODE_23_length_144444_cov_22.2236_ID_2713-processed-gene-0.198&CDS=1-660
2785	OG0002785	YML110C	augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_10_length_320851_cov_22.4291_ID_1790-processed-gene-0.84&CDS=1-888
2786	OG0002786	YML112W	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-2.23&CDS=1-813
2787	OG0002787	YML114C	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.110&CDS=1-1728
2788	OG0002788	YML115C	augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_9_length_324451_cov_22.8396_ID_7486-processed-gene-2.107&CDS=1-1320
2789	OG0002789	YML121W	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-0.7&CDS=1-906
2790	OG0002790	YML123C	augustus_masked-NODE_33_length_104187_cov_22.6692_ID_3315-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-NODE_33_length_104187_cov_22.6692_ID_3315-processed-gene-0.141&CDS=1-1692
2791	OG0002791	YML126C	maker-NODE_3_length_686625_cov_22.7875_ID_2680-augustus-gene-2.142-mRNA-1_1&gene=maker-NODE_3_length_686625_cov_22.7875_ID_2680-augustus-gene-2.142&CDS=1-1341
2792	OG0002792	YML127W	augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_3_length_686625_cov_22.7875_ID_2680-processed-gene-2.21&CDS=1-1536
