	OrthologID	Meyerozyma_guilliermondii	Saccharomyces_cerevisiae
2690	OG0002690	augustus_masked-NW_001809800.1-processed-gene-5.75-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-5.75&CDS=1-1521	YPL014W
2691	OG0002691	augustus_masked-NW_001809800.1-processed-gene-5.76-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-5.76&CDS=1-1560	YBR163W
2692	OG0002692	snap_masked-NW_001809800.1-processed-gene-5.47-mRNA-1_1&gene=snap_masked-NW_001809800.1-processed-gene-5.47&CDS=1-726	YOR258W
2693	OG0002693	genemark-NW_001809800.1-processed-gene-5.142-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-5.142&CDS=1-336	YMR123W
2694	OG0002694	snap_masked-NW_001809800.1-processed-gene-5.23-mRNA-1_1&gene=snap_masked-NW_001809800.1-processed-gene-5.23&CDS=1-1824	YER068W
2695	OG0002695	augustus_masked-NW_001809800.1-processed-gene-5.96-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-5.96&CDS=1-2625	YPL040C
2696	OG0002696	maker-NW_001809800.1-augustus-gene-5.3-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-5.3&CDS=1-1386	YNR001C
2697	OG0002697	augustus_masked-NW_001809800.1-processed-gene-5.78-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-5.78&CDS=1-981	YIR026C
2698	OG0002698	augustus_masked-NW_001809800.1-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-5.99&CDS=1-1260	YNL119W
2699	OG0002699	augustus_masked-NW_001809800.1-processed-gene-5.79-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-5.79&CDS=1-327	YHR116W
2700	OG0002700	augustus_masked-NW_001809800.1-processed-gene-5.80-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-5.80&CDS=1-2787	YER114C
2701	OG0002701	augustus_masked-NW_001809800.1-processed-gene-5.81-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-5.81&CDS=1-3888	YER113C
2702	OG0002702	maker-NW_001809800.1-snap-gene-5.60-mRNA-1_1&gene=maker-NW_001809800.1-snap-gene-5.60&CDS=1-1095	YBR039W
2703	OG0002703	augustus_masked-NW_001809800.1-processed-gene-5.82-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-5.82&CDS=1-2856	YCR017C
2704	OG0002704	snap_masked-NW_001809800.1-processed-gene-5.32-mRNA-1_1&gene=snap_masked-NW_001809800.1-processed-gene-5.32&CDS=1-267	YNL122C
2705	OG0002705	maker-NW_001809800.1-augustus-gene-5.5-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-5.5&CDS=1-4215	YNL123W
2706	OG0002706	augustus_masked-NW_001809800.1-processed-gene-6.125-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.125&CDS=1-5748	YHR120W
2707	OG0002707	augustus_masked-NW_001809800.1-processed-gene-6.128-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.128&CDS=1-1845	YNL124W
2708	OG0002708	augustus_masked-NW_001809800.1-processed-gene-6.127-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.127&CDS=1-1653	YEL063C
2709	OG0002709	snap_masked-NW_001809800.1-processed-gene-6.42-mRNA-1_1&gene=snap_masked-NW_001809800.1-processed-gene-6.42&CDS=1-666	YNL136W
2710	OG0002710	augustus_masked-NW_001809800.1-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.129&CDS=1-1395	YNL137C
2711	OG0002711	augustus_masked-NW_001809800.1-processed-gene-6.130-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.130&CDS=1-864	YNL063W
2712	OG0002712	augustus_masked-NW_001809800.1-processed-gene-6.157-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.157&CDS=1-1353	YNL062C
2713	OG0002713	augustus_masked-NW_001809800.1-processed-gene-6.131-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.131&CDS=1-1842	YNL061W
2714	OG0002714	augustus_masked-NW_001809800.1-processed-gene-6.158-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.158&CDS=1-2331	YNL059C
2715	OG0002715	augustus_masked-NW_001809800.1-processed-gene-6.132-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.132&CDS=1-1575	YNL138W
2716	OG0002716	augustus_masked-NW_001809800.1-processed-gene-6.134-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.134&CDS=1-690	YNL129W
2717	OG0002717	augustus_masked-NW_001809800.1-processed-gene-6.161-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.161&CDS=1-3129	YNL132W
2718	OG0002718	augustus_masked-NW_001809800.1-processed-gene-6.135-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.135&CDS=1-1590	YBL026W
2719	OG0002719	augustus_masked-NW_001809800.1-processed-gene-6.162-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.162&CDS=1-1236	YBL020W
2720	OG0002720	augustus_masked-NW_001809800.1-processed-gene-6.136-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.136&CDS=1-732	YBL021C
2721	OG0002721	snap_masked-NW_001809800.1-processed-gene-6.19-mRNA-1_1&gene=snap_masked-NW_001809800.1-processed-gene-6.19&CDS=1-1986	YBL024W
2722	OG0002722	genemark-NW_001809800.1-processed-gene-6.77-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-6.77&CDS=1-3324	YBL022C
2723	OG0002723	genemark-NW_001809800.1-processed-gene-6.78-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-6.78&CDS=1-3429	YBL023C
2724	OG0002724	augustus_masked-NW_001809800.1-processed-gene-6.166-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.166&CDS=1-759	YLR285W
2725	OG0002725	augustus_masked-NW_001809800.1-processed-gene-6.167-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.167&CDS=1-1884	YJR072C
2726	OG0002726	augustus_masked-NW_001809800.1-processed-gene-6.143-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.143&CDS=1-504	YDR231C
2727	OG0002727	augustus_masked-NW_001809800.1-processed-gene-6.144-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.144&CDS=1-3765	YKL197C
2728	OG0002728	augustus_masked-NW_001809800.1-processed-gene-6.168-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.168&CDS=1-402	YMR112C
2729	OG0002729	augustus_masked-NW_001809800.1-processed-gene-6.145-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.145&CDS=1-1236	YMR113W
2730	OG0002730	augustus_masked-NW_001809800.1-processed-gene-6.146-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.146&CDS=1-1719	YDL156W
2731	OG0002731	maker-NW_001809800.1-augustus-gene-6.5-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-6.5&CDS=1-951	YMR116C
2732	OG0002732	augustus_masked-NW_001809800.1-processed-gene-6.147-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.147&CDS=1-1365	YNL011C
2733	OG0002733	augustus_masked-NW_001809800.1-processed-gene-6.170-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.170&CDS=1-954	YKR026C
2734	OG0002734	augustus_masked-NW_001809800.1-processed-gene-6.148-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.148&CDS=1-822	YKR025W
2735	OG0002735	augustus_masked-NW_001809800.1-processed-gene-6.149-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.149&CDS=1-2241	YKR024C
2736	OG0002736	augustus_masked-NW_001809800.1-processed-gene-6.172-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.172&CDS=1-1086	YOL009C
2737	OG0002737	augustus_masked-NW_001809800.1-processed-gene-6.154-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-6.154&CDS=1-1758	YIL001W
2738	OG0002738	genemark-NW_001809800.1-processed-gene-6.95-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-6.95&CDS=1-3921	YPL012W
2739	OG0002739	augustus_masked-NW_001809800.1-processed-gene-7.4-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.4&CDS=1-930	YLR340W
2740	OG0002740	augustus_masked-NW_001809800.1-processed-gene-7.5-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.5&CDS=1-1806	YDR452W
2741	OG0002741	genemark-NW_001809800.1-processed-gene-7.63-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-7.63&CDS=1-1968	YGL203C
2742	OG0002742	augustus_masked-NW_001809800.1-processed-gene-7.30-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.30&CDS=1-2613	YPR160W
2743	OG0002743	genemark-NW_001809800.1-processed-gene-7.67-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-7.67&CDS=1-1239	YMR044W
2744	OG0002744	genemark-NW_001809800.1-processed-gene-7.69-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-7.69&CDS=1-702	YMR043W
2745	OG0002745	augustus_masked-NW_001809800.1-processed-gene-7.32-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.32&CDS=1-768	YLR059C
2746	OG0002746	augustus_masked-NW_001809800.1-processed-gene-7.13-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.13&CDS=1-525	YLR050C
2747	OG0002747	augustus_masked-NW_001809800.1-processed-gene-7.33-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.33&CDS=1-258	YGR037C
2748	OG0002748	augustus_masked-NW_001809800.1-processed-gene-7.34-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.34&CDS=1-1617	YGL244W
2749	OG0002749	augustus_masked-NW_001809800.1-processed-gene-7.17-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.17&CDS=1-2361	YOR168W
2750	OG0002750	augustus_masked-NW_001809800.1-processed-gene-7.36-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.36&CDS=1-795	YGR024C
2751	OG0002751	augustus_masked-NW_001809800.1-processed-gene-7.19-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.19&CDS=1-3498	YPR010C
2752	OG0002752	maker-NW_001809800.1-augustus-gene-7.116-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-7.116&CDS=1-3057	YFR048W
2753	OG0002753	genemark-NW_001809800.1-processed-gene-7.81-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-7.81&CDS=1-2127	YGL245W
2754	OG0002754	augustus_masked-NW_001809800.1-processed-gene-7.22-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.22&CDS=1-342	YHR087W
2755	OG0002755	augustus_masked-NW_001809800.1-processed-gene-7.23-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.23&CDS=1-1947	YDR333C
2756	OG0002756	augustus_masked-NW_001809800.1-processed-gene-7.24-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.24&CDS=1-1842	YHR039C
2757	OG0002757	augustus_masked-NW_001809800.1-processed-gene-7.41-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.41&CDS=1-234	YHR039C-A
2758	OG0002758	genemark-NW_001809800.1-processed-gene-7.102-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-7.102&CDS=1-4686	YDR334W
2759	OG0002759	augustus_masked-NW_001809800.1-processed-gene-7.25-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.25&CDS=1-1350	YHR086W
2760	OG0002760	augustus_masked-NW_001809800.1-processed-gene-7.26-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.26&CDS=1-864	YOR174W
2761	OG0002761	augustus_masked-NW_001809800.1-processed-gene-7.46-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.46&CDS=1-1140	YOR176W
2762	OG0002762	augustus_masked-NW_001809800.1-processed-gene-7.47-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.47&CDS=1-1806	YOR175C
2763	OG0002763	augustus_masked-NW_001809800.1-processed-gene-7.48-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.48&CDS=1-3441	YLR272C
2764	OG0002764	augustus_masked-NW_001809800.1-processed-gene-7.49-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.49&CDS=1-1365	YMR005W
2765	OG0002765	augustus_masked-NW_001809800.1-processed-gene-7.28-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.28&CDS=1-1119	YOL010W
2766	OG0002766	augustus_masked-NW_001809800.1-processed-gene-7.50-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.50&CDS=1-8502	YKL203C
2767	OG0002767	augustus_masked-NW_001809800.1-processed-gene-7.51-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.51&CDS=1-1653	YJR064W
2768	OG0002768	augustus_masked-NW_001809800.1-processed-gene-7.29-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-7.29&CDS=1-948	YJR070C
2769	OG0002769	genemark-NW_001809800.1-processed-gene-8.136-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-8.136&CDS=1-369	YJR063W
2770	OG0002770	maker-NW_001809800.1-augustus-gene-8.129-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-8.129&CDS=1-3015	YJL094C
2771	OG0002771	snap_masked-NW_001809800.1-processed-gene-8.67-mRNA-1_1&gene=snap_masked-NW_001809800.1-processed-gene-8.67&CDS=1-750	YKL206C
2772	OG0002772	augustus_masked-NW_001809800.1-processed-gene-8.15-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.15&CDS=1-528	YGL068W
2773	OG0002773	augustus_masked-NW_001809800.1-processed-gene-8.40-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.40&CDS=1-753	YNL312W
2774	OG0002774	augustus_masked-NW_001809800.1-processed-gene-8.41-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.41&CDS=1-1419	YNR023W
2775	OG0002775	augustus_masked-NW_001809800.1-processed-gene-8.42-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.42&CDS=1-687	YOR319W
2776	OG0002776	augustus_masked-NW_001809800.1-processed-gene-8.43-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.43&CDS=1-999	YHR040W
2777	OG0002777	augustus_masked-NW_001809800.1-processed-gene-8.21-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.21&CDS=1-687	YNR022C
2778	OG0002778	maker-NW_001809800.1-augustus-gene-8.131-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-8.131&CDS=1-1755	YCR051W
2779	OG0002779	augustus_masked-NW_001809800.1-processed-gene-8.24-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.24&CDS=1-1224	YCR047C
2780	OG0002780	augustus_masked-NW_001809800.1-processed-gene-8.26-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.26&CDS=1-3150	YNL014W
2781	OG0002781	augustus_masked-NW_001809800.1-processed-gene-8.45-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.45&CDS=1-894	YPR058W
2782	OG0002782	augustus_masked-NW_001809800.1-processed-gene-8.46-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.46&CDS=1-3267	YMR038C
2783	OG0002783	augustus_masked-NW_001809800.1-processed-gene-8.48-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.48&CDS=1-801	YPR060C
2784	OG0002784	augustus_masked-NW_001809800.1-processed-gene-8.49-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.49&CDS=1-903	YPR061C
2785	OG0002785	maker-NW_001809800.1-augustus-gene-8.132-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-8.132&CDS=1-5112	YJL102W
2786	OG0002786	augustus_masked-NW_001809800.1-processed-gene-8.53-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.53&CDS=1-903	YJR007W
2787	OG0002787	maker-NW_001809800.1-augustus-gene-8.127-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-8.127&CDS=1-1467	YPR054W
2788	OG0002788	augustus_masked-NW_001809800.1-processed-gene-8.32-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.32&CDS=1-984	YJR008W
2789	OG0002789	augustus_masked-NW_001809800.1-processed-gene-8.33-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.33&CDS=1-2046	YJR005W
2790	OG0002790	augustus_masked-NW_001809800.1-processed-gene-8.54-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.54&CDS=1-3462	YDR291W
2791	OG0002791	maker-NW_001809800.1-augustus-gene-8.128-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-8.128&CDS=1-4116	YBR056W
2792	OG0002792	augustus_masked-NW_001809800.1-processed-gene-8.55-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.55&CDS=1-1668	YDR062W
2793	OG0002793	augustus_masked-NW_001809800.1-processed-gene-8.56-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.56&CDS=1-1620	YDR061W
2794	OG0002794	augustus_masked-NW_001809800.1-processed-gene-8.35-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.35&CDS=1-948	YDR068W
2795	OG0002795	genemark-NW_001809800.1-processed-gene-8.192-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-8.192&CDS=1-1416	YHR045W
2796	OG0002796	augustus_masked-NW_001809800.1-processed-gene-8.38-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.38&CDS=1-1287	YHR005C
2797	OG0002797	augustus_masked-NW_001809800.1-processed-gene-8.58-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.58&CDS=1-1335	YBL045C
2798	OG0002798	augustus_masked-NW_001809800.1-processed-gene-8.60-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-8.60&CDS=1-771	YJR113C
2799	OG0002799	augustus_masked-NW_001809800.1-processed-gene-9.61-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.61&CDS=1-717	YBR256C
2800	OG0002800	maker-NW_001809800.1-augustus-gene-9.108-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-9.108&CDS=1-3885	YER013W
2801	OG0002801	maker-NW_001809800.1-snap-gene-9.56-mRNA-1_1&gene=maker-NW_001809800.1-snap-gene-9.56&CDS=1-2793	YIR007W
2802	OG0002802	augustus_masked-NW_001809800.1-processed-gene-9.64-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.64&CDS=1-1392	YIR008C
2803	OG0002803	augustus_masked-NW_001809800.1-processed-gene-9.65-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.65&CDS=1-1248	YIR012W
2804	OG0002804	maker-NW_001809800.1-augustus-gene-9.110-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-9.110&CDS=1-1806	YER055C
2805	OG0002805	augustus_masked-NW_001809800.1-processed-gene-9.67-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.67&CDS=1-1362	YDL147W
2806	OG0002806	augustus_masked-NW_001809800.1-processed-gene-9.90-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.90&CDS=1-1350	YOL030W
2807	OG0002807	genemark-NW_001809800.1-processed-gene-9.9-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-9.9&CDS=1-1314	YPL259C
2808	OG0002808	augustus_masked-NW_001809800.1-processed-gene-9.91-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.91&CDS=1-1755	YJR016C
2809	OG0002809	augustus_masked-NW_001809800.1-processed-gene-9.70-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.70&CDS=1-780	YER016W
2810	OG0002810	augustus_masked-NW_001809800.1-processed-gene-9.93-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.93&CDS=1-267	YER058W
2811	OG0002811	augustus_masked-NW_001809800.1-processed-gene-9.72-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.72&CDS=1-1209	YIL050W
2812	OG0002812	augustus_masked-NW_001809800.1-processed-gene-9.75-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.75&CDS=1-3798	YDL195W
2813	OG0002813	genemark-NW_001809800.1-processed-gene-9.37-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-9.37&CDS=1-3447	YPR026W
2814	OG0002814	augustus_masked-NW_001809800.1-processed-gene-9.96-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.96&CDS=1-306	YGR215W
2815	OG0002815	augustus_masked-NW_001809800.1-processed-gene-9.77-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.77&CDS=1-6672	YGR217W
2816	OG0002816	augustus_masked-NW_001809800.1-processed-gene-9.97-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.97&CDS=1-1464	YGR211W
2817	OG0002817	augustus_masked-NW_001809800.1-processed-gene-9.78-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.78&CDS=1-2013	YIL046W
2818	OG0002818	genemark-NW_001809800.1-processed-gene-9.42-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-9.42&CDS=1-1965	YOL141W
2819	OG0002819	augustus_masked-NW_001809800.1-processed-gene-9.99-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.99&CDS=1-747	YOL142W
2820	OG0002820	augustus_masked-NW_001809800.1-processed-gene-9.80-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.80&CDS=1-1827	YER080W
2821	OG0002821	augustus_masked-NW_001809800.1-processed-gene-9.101-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.101&CDS=1-474	YBR254C
2822	OG0002822	snap_masked-NW_001809800.1-processed-gene-9.163-mRNA-1_1&gene=snap_masked-NW_001809800.1-processed-gene-9.163&CDS=1-1932	YBR255W
2823	OG0002823	augustus_masked-NW_001809800.1-processed-gene-9.84-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.84&CDS=1-1482	YOL027C
2824	OG0002824	augustus_masked-NW_001809800.1-processed-gene-9.86-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-9.86&CDS=1-1320	YBR162C
2825	OG0002825	augustus_masked-NW_001809800.1-processed-gene-10.68-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-10.68&CDS=1-1836	YDL185W
2826	OG0002826	genemark-NW_001809800.1-processed-gene-10.116-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-10.116&CDS=1-1032	YDL183C
2827	OG0002827	maker-NW_001809800.1-augustus-gene-10.56-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-10.56&CDS=1-3603	YDL132W
2828	OG0002828	augustus_masked-NW_001809800.1-processed-gene-10.73-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-10.73&CDS=1-2742	YPL084W
2829	OG0002829	genemark-NW_001809800.1-processed-gene-10.119-mRNA-1_1&gene=genemark-NW_001809800.1-processed-gene-10.119&CDS=1-1314	YEL040W
2830	OG0002830	maker-NW_001809800.1-augustus-gene-10.57-mRNA-1_1&gene=maker-NW_001809800.1-augustus-gene-10.57&CDS=1-5208	YDL145C
2831	OG0002831	snap_masked-NW_001809800.1-processed-gene-10.13-mRNA-1_1&gene=snap_masked-NW_001809800.1-processed-gene-10.13&CDS=1-213	YLR218C
2832	OG0002832	snap_masked-NW_001809800.1-processed-gene-10.14-mRNA-1_1&gene=snap_masked-NW_001809800.1-processed-gene-10.14&CDS=1-1455	YDL139C
2833	OG0002833	maker-NW_001809800.1-snap-gene-10.106-mRNA-1_1&gene=maker-NW_001809800.1-snap-gene-10.106&CDS=1-2508	YOR099W
2834	OG0002834	augustus_masked-NW_001809800.1-processed-gene-10.76-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-10.76&CDS=1-2001	YMR216C
2835	OG0002835	augustus_masked-NW_001809800.1-processed-gene-10.91-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-10.91&CDS=1-1602	YPL086C
2836	OG0002836	augustus_masked-NW_001809800.1-processed-gene-10.77-mRNA-1_1&gene=augustus_masked-NW_001809800.1-processed-gene-10.77&CDS=1-873	YBR185C
