	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034623_Pichia_norvegensis
2454	OG0002454	YMR263W	snap_masked-flattened_line_34-processed-gene-0.251-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.251&CDS=1-450
2455	OG0002455	YMR266W	snap_masked-flattened_line_4-processed-gene-2.61-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.61&CDS=1-2616
2456	OG0002456	YMR269W	snap_masked-flattened_line_100-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_100-processed-gene-0.9&CDS=1-606
2457	OG0002457	YMR272C	augustus_masked-flattened_line_128-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_128-processed-gene-0.52&CDS=1-2469
2458	OG0002458	YMR274C	augustus_masked-flattened_line_74-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.32&CDS=1-834
2459	OG0002459	YMR276W	augustus_masked-flattened_line_30-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.39&CDS=1-1140
2460	OG0002460	YMR277W	snap_masked-flattened_line_64-processed-gene-0.137-mRNA-1_1&gene=snap_masked-flattened_line_64-processed-gene-0.137&CDS=1-2409
2461	OG0002461	YMR278W	snap_masked-flattened_line_12-processed-gene-1.146-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.146&CDS=1-1800
2462	OG0002462	YMR281W	snap_masked-flattened_line_46-processed-gene-0.139-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.139&CDS=1-876
2463	OG0002463	YMR283C	genemark-flattened_line_0-processed-gene-2.151-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-2.151&CDS=1-1098
2464	OG0002464	YMR284W	genemark-flattened_line_28-processed-gene-0.261-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.261&CDS=1-1944
2465	OG0002465	YMR286W	snap_masked-flattened_line_4-processed-gene-1.133-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.133&CDS=1-261
2466	OG0002466	YMR287C	snap_masked-flattened_line_48-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.96&CDS=1-3147
2467	OG0002467	YMR288W	snap_masked-flattened_line_44-processed-gene-0.82-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.82&CDS=1-3069
2468	OG0002468	YMR289W	snap_masked-flattened_line_82-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.79&CDS=1-879
2469	OG0002469	YMR290C	snap_masked-flattened_line_0-processed-gene-1.6-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.6&CDS=1-1770
2470	OG0002470	YMR292W	augustus_masked-flattened_line_50-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.16&CDS=1-417
2471	OG0002471	YMR293C	snap_masked-flattened_line_50-processed-gene-0.177-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.177&CDS=1-1575
2472	OG0002472	YMR295C	snap_masked-flattened_line_8-processed-gene-1.20-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.20&CDS=1-552
2473	OG0002473	YMR296C	snap_masked-flattened_line_64-processed-gene-0.136-mRNA-1_1&gene=snap_masked-flattened_line_64-processed-gene-0.136&CDS=1-1668
2474	OG0002474	YMR297W	maker-flattened_line_10-augustus-gene-1.182-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-1.182&CDS=1-3726
2475	OG0002475	YMR300C	snap_masked-flattened_line_26-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.48&CDS=1-1656
2476	OG0002476	YMR301C	augustus_masked-flattened_line_84-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.34&CDS=1-1755
2477	OG0002477	YMR302C	snap_masked-flattened_line_26-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.30&CDS=1-2412
2478	OG0002478	YMR304W	snap_masked-flattened_line_26-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.85&CDS=1-3651
2479	OG0002479	YMR307W	maker-flattened_line_22-snap-gene-0.214-mRNA-1_1&gene=maker-flattened_line_22-snap-gene-0.214&CDS=1-3285
2480	OG0002480	YMR308C	augustus_masked-flattened_line_22-processed-gene-0.256-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.256&CDS=1-3279
2481	OG0002481	YMR309C	snap_masked-flattened_line_8-processed-gene-1.18-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.18&CDS=1-2646
2482	OG0002482	YMR313C	augustus_masked-flattened_line_8-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.97&CDS=1-1488
2483	OG0002483	YMR314W	snap_masked-flattened_line_50-processed-gene-0.154-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.154&CDS=1-852
2484	OG0002484	YNL001W	maker-flattened_line_4-snap-gene-0.152-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-0.152&CDS=1-2181
2485	OG0002485	YNL002C	snap_masked-flattened_line_24-processed-gene-0.272-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.272&CDS=1-882
2486	OG0002486	YNL003C	snap_masked-flattened_line_24-processed-gene-0.269-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.269&CDS=1-849
2487	OG0002487	YNL005C	snap_masked-flattened_line_88-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.5&CDS=1-1131
2488	OG0002488	YNL006W	maker-flattened_line_88-snap-gene-0.95-mRNA-1_1&gene=maker-flattened_line_88-snap-gene-0.95&CDS=1-816
2489	OG0002489	YNL007C	snap_masked-flattened_line_88-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.38&CDS=1-1047
2490	OG0002490	YNL010W	snap_masked-flattened_line_82-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.78&CDS=1-714
2491	OG0002491	YNL011C	snap_masked-flattened_line_82-processed-gene-0.101-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.101&CDS=1-1131
2492	OG0002492	YNL014W	snap_masked-flattened_line_82-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.85&CDS=1-3138
2493	OG0002493	YNL016W	snap_masked-flattened_line_0-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-0.80&CDS=1-1278
2494	OG0002494	YNL020C	genemark-flattened_line_72-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.101&CDS=1-1611
2495	OG0002495	YNL021W	augustus_masked-flattened_line_72-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.29&CDS=1-2295
2496	OG0002496	YNL022C	augustus_masked-flattened_line_72-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.8&CDS=1-1152
2497	OG0002497	YNL023C	snap_masked-flattened_line_30-processed-gene-0.145-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.145&CDS=1-2877
2498	OG0002498	YNL025C	maker-flattened_line_72-snap-gene-0.136-mRNA-1_1&gene=maker-flattened_line_72-snap-gene-0.136&CDS=1-1101
2499	OG0002499	YNL026W	snap_masked-flattened_line_0-processed-gene-0.81-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-0.81&CDS=1-1494
2500	OG0002500	YNL027W	snap_masked-flattened_line_12-processed-gene-0.24-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.24&CDS=1-1071
2501	OG0002501	YNL032W	snap_masked-flattened_line_12-processed-gene-1.134-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.134&CDS=1-816
2502	OG0002502	YNL035C	snap_masked-flattened_line_72-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.80&CDS=1-1113
2503	OG0002503	YNL036W	genemark-flattened_line_34-processed-gene-0.151-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.151&CDS=1-1596
2504	OG0002504	YNL037C	maker-flattened_line_440-snap-gene-0.6-mRNA-1_1&gene=maker-flattened_line_440-snap-gene-0.6&CDS=1-1812
2505	OG0002505	YNL041C	snap_masked-flattened_line_20-processed-gene-1.35-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.35&CDS=1-2403
2506	OG0002506	YNL042W	snap_masked-flattened_line_20-processed-gene-1.68-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.68&CDS=1-1167
2507	OG0002507	YNL044W	maker-flattened_line_62-augustus-gene-0.160-mRNA-1_1&gene=maker-flattened_line_62-augustus-gene-0.160&CDS=1-1548
2508	OG0002508	YNL045W	snap_masked-flattened_line_62-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_62-processed-gene-0.88&CDS=1-1908
2509	OG0002509	YNL048W	snap_masked-flattened_line_24-processed-gene-0.273-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.273&CDS=1-1920
2510	OG0002510	YNL049C	snap_masked-flattened_line_4-processed-gene-0.53-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.53&CDS=1-2844
2511	OG0002511	YNL051W	snap_masked-flattened_line_74-processed-gene-0.84-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.84&CDS=1-1062
2512	OG0002512	YNL054W	snap_masked-flattened_line_24-processed-gene-0.214-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.214&CDS=1-2031
2513	OG0002513	YNL059C	snap_masked-flattened_line_98-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.48&CDS=1-2301
2514	OG0002514	YNL061W	snap_masked-flattened_line_98-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.63&CDS=1-1881
2515	OG0002515	YNL062C	snap_masked-flattened_line_98-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.49&CDS=1-1404
2516	OG0002516	YNL063W	augustus_masked-flattened_line_98-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.94&CDS=1-834
2517	OG0002517	YNL064C	snap_masked-flattened_line_50-processed-gene-0.158-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.158&CDS=1-1212
2518	OG0002518	YNL071W	snap_masked-flattened_line_54-processed-gene-0.209-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.209&CDS=1-1422
2519	OG0002519	YNL072W	snap_masked-flattened_line_32-processed-gene-0.138-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.138&CDS=1-873
2520	OG0002520	YNL073W	snap_masked-flattened_line_48-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.85&CDS=1-1692
2521	OG0002521	YNL075W	augustus_masked-flattened_line_28-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.29&CDS=1-867
2522	OG0002522	YNL076W	snap_masked-flattened_line_28-processed-gene-0.178-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.178&CDS=1-2034
2523	OG0002523	YNL082W	snap_masked-flattened_line_98-processed-gene-0.51-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.51&CDS=1-2379
2524	OG0002524	YNL083W	snap_masked-flattened_line_36-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.80&CDS=1-1557
2525	OG0002525	YNL084C	snap_masked-flattened_line_128-processed-gene-0.22-mRNA-1_1&gene=snap_masked-flattened_line_128-processed-gene-0.22&CDS=1-1149
2526	OG0002526	YNL085W	snap_masked-flattened_line_28-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.96&CDS=1-2196
2527	OG0002527	YNL088W	snap_masked-flattened_line_16-processed-gene-1.172-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.172&CDS=1-4299
2528	OG0002528	YNL090W	snap_masked-flattened_line_6-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.48&CDS=1-594
2529	OG0002529	YNL094W	snap_masked-flattened_line_6-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.70&CDS=1-1788
2530	OG0002530	YNL097C	augustus_masked-flattened_line_90-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.27&CDS=1-2040
2531	OG0002531	YNL099C	snap_masked-flattened_line_76-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.83&CDS=1-606
2532	OG0002532	YNL101W	snap_masked-flattened_line_76-processed-gene-0.82-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.82&CDS=1-1881
2533	OG0002533	YNL102W	snap_masked-flattened_line_76-processed-gene-0.56-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.56&CDS=1-4479
2534	OG0002534	YNL110C	snap_masked-flattened_line_54-processed-gene-0.211-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.211&CDS=1-825
2535	OG0002535	YNL111C	augustus_masked-flattened_line_54-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.8&CDS=1-1731
2536	OG0002536	YNL112W	maker-flattened_line_74-augustus-gene-0.152-mRNA-1_1&gene=maker-flattened_line_74-augustus-gene-0.152&CDS=1-1650
2537	OG0002537	YNL113W	maker-flattened_line_74-snap-gene-0.146-mRNA-1_1&gene=maker-flattened_line_74-snap-gene-0.146&CDS=1-480
2538	OG0002538	YNL118C	snap_masked-flattened_line_72-processed-gene-0.82-mRNA-1_1&gene=snap_masked-flattened_line_72-processed-gene-0.82&CDS=1-2544
2539	OG0002539	YNL122C	snap_masked-flattened_line_76-processed-gene-0.53-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.53&CDS=1-234
2540	OG0002540	YNL123W	maker-flattened_line_76-augustus-gene-0.130-mRNA-1_1&gene=maker-flattened_line_76-augustus-gene-0.130&CDS=1-4038
2541	OG0002541	YNL124W	snap_masked-flattened_line_76-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.50&CDS=1-1785
2542	OG0002542	YNL125C	snap_masked-flattened_line_84-processed-gene-0.44-mRNA-1_1&gene=snap_masked-flattened_line_84-processed-gene-0.44&CDS=1-1806
2543	OG0002543	YNL126W	snap_masked-flattened_line_76-processed-gene-0.54-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.54&CDS=1-1743
2544	OG0002544	YNL127W	snap_masked-flattened_line_76-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.79&CDS=1-2988
2545	OG0002545	YNL128W	augustus_masked-flattened_line_2-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.4&CDS=1-957
2546	OG0002546	YNL129W	augustus_masked-flattened_line_76-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.29&CDS=1-3261
2547	OG0002547	YNL132W	snap_masked-flattened_line_76-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.49&CDS=1-3213
2548	OG0002548	YNL135C	augustus_masked-flattened_line_4-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.16&CDS=1-402
2549	OG0002549	YNL137C	snap_masked-flattened_line_98-processed-gene-0.64-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.64&CDS=1-1437
2550	OG0002550	YNL138W	snap_masked-flattened_line_98-processed-gene-0.62-mRNA-1_1&gene=snap_masked-flattened_line_98-processed-gene-0.62&CDS=1-1635
2551	OG0002551	YNL138W-A	snap_masked-flattened_line_50-processed-gene-0.138-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.138&CDS=1-225
2552	OG0002552	YNL139C	genemark-flattened_line_50-processed-gene-0.109-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.109&CDS=1-4662
2553	OG0002553	YNL141W	augustus_masked-flattened_line_176-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_176-processed-gene-0.6&CDS=1-1974
2554	OG0002554	YNL142W	snap_masked-flattened_line_114-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_114-processed-gene-0.43&CDS=1-1428
2555	OG0002555	YNL149C	genemark-flattened_line_96-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.54&CDS=1-429
2556	OG0002556	YNL151C	snap_masked-flattened_line_96-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.16&CDS=1-687
2557	OG0002557	YNL152W	snap_masked-flattened_line_96-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.33&CDS=1-1437
2558	OG0002558	YNL155W	snap_masked-flattened_line_36-processed-gene-0.12-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.12&CDS=1-864
2559	OG0002559	YNL161W	maker-flattened_line_2-snap-gene-2.3-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-2.3&CDS=1-2292
2560	OG0002560	YNL163C	maker-flattened_line_42-snap-gene-0.59-mRNA-1_1&gene=maker-flattened_line_42-snap-gene-0.59&CDS=1-2937
2561	OG0002561	YNL167C	snap_masked-flattened_line_100-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_100-processed-gene-0.3&CDS=1-2661
2562	OG0002562	YNL168C	snap_masked-flattened_line_100-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_100-processed-gene-0.4&CDS=1-702
2563	OG0002563	YNL169C	snap_masked-flattened_line_36-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.19&CDS=1-1422
2564	OG0002564	YNL172W	genemark-flattened_line_36-processed-gene-0.146-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.146&CDS=1-4884
2565	OG0002565	YNL175C	snap_masked-flattened_line_120-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_120-processed-gene-0.60&CDS=1-1059
2566	OG0002566	YNL177C	snap_masked-flattened_line_0-processed-gene-1.24-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.24&CDS=1-786
2567	OG0002567	YNL178W	snap_masked-flattened_line_16-processed-gene-1.191-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.191&CDS=1-708
2568	OG0002568	YNL182C	snap_masked-flattened_line_16-processed-gene-1.167-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.167&CDS=1-1443
2569	OG0002569	YNL183C	snap_masked-flattened_line_50-processed-gene-0.171-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.171&CDS=1-2496
2570	OG0002570	YNL185C	snap_masked-flattened_line_50-processed-gene-0.170-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.170&CDS=1-453
2571	OG0002571	YNL186W	snap_masked-flattened_line_50-processed-gene-0.137-mRNA-1_1&gene=snap_masked-flattened_line_50-processed-gene-0.137&CDS=1-2382
2572	OG0002572	YNL189W	snap_masked-flattened_line_4-processed-gene-2.106-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.106&CDS=1-1662
2573	OG0002573	YNL191W	snap_masked-flattened_line_40-processed-gene-0.105-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.105&CDS=1-1053
2574	OG0002574	YNL192W	snap_masked-flattened_line_4-processed-gene-2.107-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.107&CDS=1-2967
2575	OG0002575	YNL193W	snap_masked-flattened_line_16-processed-gene-1.208-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.208&CDS=1-1455
2576	OG0002576	YNL200C	snap_masked-flattened_line_58-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.96&CDS=1-750
2577	OG0002577	YNL202W	maker-flattened_line_0-snap-gene-0.6-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-0.6&CDS=1-2958
2578	OG0002578	YNL206C	snap_masked-flattened_line_6-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.67&CDS=1-1350
2579	OG0002579	YNL207W	snap_masked-flattened_line_16-processed-gene-1.198-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.198&CDS=1-1293
2580	OG0002580	YNL211C	snap_masked-flattened_line_134-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_134-processed-gene-0.50&CDS=1-246
2581	OG0002581	YNL212W	snap_masked-flattened_line_134-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_134-processed-gene-0.38&CDS=1-2472
2582	OG0002582	YNL216W	maker-flattened_line_30-snap-gene-0.82-mRNA-1_1&gene=maker-flattened_line_30-snap-gene-0.82&CDS=1-2328
2583	OG0002583	YNL217W	augustus_masked-flattened_line_22-processed-gene-0.258-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.258&CDS=1-2262
2584	OG0002584	YNL218W	maker-flattened_line_50-snap-gene-0.60-mRNA-1_1&gene=maker-flattened_line_50-snap-gene-0.60&CDS=1-2535
2585	OG0002585	YNL219C	maker-flattened_line_36-snap-gene-0.164-mRNA-1_1&gene=maker-flattened_line_36-snap-gene-0.164&CDS=1-2349
2586	OG0002586	YNL220W	snap_masked-flattened_line_28-processed-gene-0.148-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.148&CDS=1-1290
2587	OG0002587	YNL221C	snap_masked-flattened_line_12-processed-gene-1.70-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.70&CDS=1-2577
2588	OG0002588	YNL222W	snap_masked-flattened_line_112-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_112-processed-gene-0.33&CDS=1-669
2589	OG0002589	YNL223W	snap_masked-flattened_line_162-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_162-processed-gene-0.5&CDS=1-1638
2590	OG0002590	YNL224C	snap_masked-flattened_line_162-processed-gene-0.1-mRNA-1_1&gene=snap_masked-flattened_line_162-processed-gene-0.1&CDS=1-2628
2591	OG0002591	YNL227C	snap_masked-flattened_line_10-processed-gene-1.15-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.15&CDS=1-1794
2592	OG0002592	YNL229C	snap_masked-flattened_line_14-processed-gene-1.51-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.51&CDS=1-1080
