	OrthologID	Naumovozyma_dairenensis	Saccharomyces_cerevisiae
3551	OG0003551	snap_masked-NC_016486.1-processed-gene-4.96-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-4.96&CDS=1-1839	YDR452W
3552	OG0003552	augustus_masked-NC_016486.1-processed-gene-4.29-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-4.29&CDS=1-558	YDR454C
3553	OG0003553	augustus_masked-NC_016486.1-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-4.15&CDS=1-1962	YDR456W
3554	OG0003554	genemark-NC_016486.1-processed-gene-4.54-mRNA-1_1&gene=genemark-NC_016486.1-processed-gene-4.54&CDS=1-9738	YDR457W
3555	OG0003555	snap_masked-NC_016486.1-processed-gene-4.114-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-4.114&CDS=1-1116	YDR459C
3556	OG0003556	snap_masked-NC_016486.1-processed-gene-4.101-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-4.101&CDS=1-2490	YAL043C
3557	OG0003557	augustus_masked-NC_016486.1-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-4.18&CDS=1-561	YAL044C
3558	OG0003558	augustus_masked-NC_016486.1-processed-gene-4.33-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-4.33&CDS=1-426	YAL044W-A
3559	OG0003559	snap_masked-NC_016486.1-processed-gene-4.117-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-4.117&CDS=1-2568	YAL047C
3560	OG0003560	augustus_masked-NC_016486.1-processed-gene-4.19-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-4.19&CDS=1-1347	YPR023C
3561	OG0003561	augustus_masked-NC_016486.1-processed-gene-4.35-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-4.35&CDS=1-360	YAL046C
3562	OG0003562	augustus_masked-NC_016486.1-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-4.20&CDS=1-2079	YAL048C
3563	OG0003563	augustus_masked-NC_016486.1-processed-gene-4.36-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-4.36&CDS=1-3483	YAL051W
3564	OG0003564	augustus_masked-NC_016486.1-processed-gene-4.37-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-4.37&CDS=1-2640	YAL053W
3565	OG0003565	augustus_masked-NC_016486.1-processed-gene-5.92-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.92&CDS=1-2172	YAL054C
3566	OG0003566	genemark-NC_016486.1-processed-gene-5.51-mRNA-1_1&gene=genemark-NC_016486.1-processed-gene-5.51&CDS=1-606	YAL059W
3567	OG0003567	snap_masked-NC_016486.1-processed-gene-5.5-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-5.5&CDS=1-1530	YML107C
3568	OG0003568	maker-NC_016486.1-augustus-gene-5.3-mRNA-1_1&gene=maker-NC_016486.1-augustus-gene-5.3&CDS=1-2322	YAL061W
3569	OG0003569	augustus_masked-NC_016486.1-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.113&CDS=1-1674	YIL001W
3570	OG0003570	augustus_masked-NC_016486.1-processed-gene-5.114-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.114&CDS=1-384	YIR001C
3571	OG0003571	augustus_masked-NC_016486.1-processed-gene-5.97-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.97&CDS=1-699	YER002W
3572	OG0003572	augustus_masked-NC_016486.1-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.115&CDS=1-1287	YER003C
3573	OG0003573	augustus_masked-NC_016486.1-processed-gene-5.116-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.116&CDS=1-2979	YMR080C
3574	OG0003574	snap_masked-NC_016486.1-processed-gene-5.28-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-5.28&CDS=1-1077	YMR081C
3575	OG0003575	augustus_masked-NC_016486.1-processed-gene-5.118-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.118&CDS=1-705	YKL096W
3576	OG0003576	snap_masked-NC_016486.1-processed-gene-5.9-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-5.9&CDS=1-1707	YKL100C
3577	OG0003577	augustus_masked-NC_016486.1-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.99&CDS=1-1143	YMR083W
3578	OG0003578	snap_masked-NC_016486.1-processed-gene-5.11-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-5.11&CDS=1-2847	YMR086W
3579	OG0003579	augustus_masked-NC_016486.1-processed-gene-5.101-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.101&CDS=1-849	YMR087W
3580	OG0003580	augustus_masked-NC_016486.1-processed-gene-5.120-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.120&CDS=1-1713	YMR088C
3581	OG0003581	augustus_masked-NC_016486.1-processed-gene-5.121-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.121&CDS=1-2409	YMR089C
3582	OG0003582	augustus_masked-NC_016486.1-processed-gene-5.102-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.102&CDS=1-1647	YMR098C
3583	OG0003583	snap_masked-NC_016486.1-processed-gene-5.33-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-5.33&CDS=1-1134	YMR094W
3584	OG0003584	genemark-NC_016486.1-processed-gene-5.81-mRNA-1_1&gene=genemark-NC_016486.1-processed-gene-5.81&CDS=1-1542	YMR093W
3585	OG0003585	augustus_masked-NC_016486.1-processed-gene-5.103-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.103&CDS=1-1836	YMR092C
3586	OG0003586	augustus_masked-NC_016486.1-processed-gene-5.104-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.104&CDS=1-1635	YMR091C
3587	OG0003587	augustus_masked-NC_016486.1-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.123&CDS=1-693	YMR090W
3588	OG0003588	augustus_masked-NC_016486.1-processed-gene-5.105-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.105&CDS=1-1152	YKL113C
3589	OG0003589	augustus_masked-NC_016486.1-processed-gene-5.106-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.106&CDS=1-891	YMR099C
3590	OG0003590	augustus_masked-NC_016486.1-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.107&CDS=1-1824	YMR100W
3591	OG0003591	augustus_masked-NC_016486.1-processed-gene-5.125-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.125&CDS=1-1026	YMR101C
3592	OG0003592	augustus_masked-NC_016486.1-processed-gene-5.127-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.127&CDS=1-1707	YMR105C
3593	OG0003593	augustus_masked-NC_016486.1-processed-gene-5.128-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.128&CDS=1-1920	YMR106C
3594	OG0003594	augustus_masked-NC_016486.1-processed-gene-5.108-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.108&CDS=1-1143	YHL022C
3595	OG0003595	augustus_masked-NC_016486.1-processed-gene-5.129-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.129&CDS=1-1440	YMR110C
3596	OG0003596	augustus_masked-NC_016486.1-processed-gene-5.130-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.130&CDS=1-1179	YAL012W
3597	OG0003597	augustus_masked-NC_016486.1-processed-gene-5.110-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.110&CDS=1-423	YOL040C
3598	OG0003598	augustus_masked-NC_016486.1-processed-gene-5.131-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-5.131&CDS=1-1890	YAL013W
3599	OG0003599	augustus_masked-NC_016486.1-processed-gene-6.0-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.0&CDS=1-891	YAL014C
3600	OG0003600	augustus_masked-NC_016486.1-processed-gene-6.1-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.1&CDS=1-1401	YAL015C
3601	OG0003601	augustus_masked-NC_016486.1-processed-gene-6.3-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.3&CDS=1-1863	YAL016W
3602	OG0003602	augustus_masked-NC_016486.1-processed-gene-6.5-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.5&CDS=1-936	YAL018C
3603	OG0003603	augustus_masked-NC_016486.1-processed-gene-6.22-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.22&CDS=1-3402	YOL051W
3604	OG0003604	augustus_masked-NC_016486.1-processed-gene-6.23-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.23&CDS=1-3309	YAL019W
3605	OG0003605	augustus_masked-NC_016486.1-processed-gene-6.6-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.6&CDS=1-1116	YAL020C
3606	OG0003606	augustus_masked-NC_016486.1-processed-gene-6.7-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.7&CDS=1-2694	YAL021C
3607	OG0003607	augustus_masked-NC_016486.1-processed-gene-6.8-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.8&CDS=1-1278	YAL022C
3608	OG0003608	augustus_masked-NC_016486.1-processed-gene-6.9-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.9&CDS=1-2271	YAL023C
3609	OG0003609	augustus_masked-NC_016486.1-processed-gene-6.10-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.10&CDS=1-8241	YAL026C
3610	OG0003610	augustus_masked-NC_016486.1-processed-gene-6.24-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.24&CDS=1-795	YAL027W
3611	OG0003611	augustus_masked-NC_016486.1-processed-gene-6.25-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.25&CDS=1-1917	YAL028W
3612	OG0003612	augustus_masked-NC_016486.1-processed-gene-6.12-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.12&CDS=1-693	YOR332W
3613	OG0003613	augustus_masked-NC_016486.1-processed-gene-6.13-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.13&CDS=1-2406	YAL031C
3614	OG0003614	augustus_masked-NC_016486.1-processed-gene-6.14-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.14&CDS=1-642	YOR016C
3615	OG0003615	augustus_masked-NC_016486.1-processed-gene-6.26-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.26&CDS=1-582	YAL008W
3616	OG0003616	augustus_masked-NC_016486.1-processed-gene-6.27-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.27&CDS=1-1089	YAL009W
3617	OG0003617	augustus_masked-NC_016486.1-processed-gene-6.16-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.16&CDS=1-1485	YAL010C
3618	OG0003618	augustus_masked-NC_016486.1-processed-gene-6.28-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.28&CDS=1-2802	YAL011W
3619	OG0003619	augustus_masked-NC_016486.1-processed-gene-6.29-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.29&CDS=1-1653	YMR111C
3620	OG0003620	augustus_masked-NC_016486.1-processed-gene-6.30-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.30&CDS=1-1197	YMR114C
3621	OG0003621	augustus_masked-NC_016486.1-processed-gene-6.17-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.17&CDS=1-1371	YMR115W
3622	OG0003622	maker-NC_016486.1-augustus-gene-6.72-mRNA-1_1&gene=maker-NC_016486.1-augustus-gene-6.72&CDS=1-954	YMR116C
3623	OG0003623	augustus_masked-NC_016486.1-processed-gene-6.32-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.32&CDS=1-702	YMR117C
3624	OG0003624	augustus_masked-NC_016486.1-processed-gene-6.18-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.18&CDS=1-1929	YMR119W
3625	OG0003625	augustus_masked-NC_016486.1-processed-gene-6.19-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.19&CDS=1-1536	YMR131C
3626	OG0003626	augustus_masked-NC_016486.1-processed-gene-6.34-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.34&CDS=1-921	YMR130W
3627	OG0003627	augustus_masked-NC_016486.1-processed-gene-6.35-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.35&CDS=1-4332	YMR129W
3628	OG0003628	augustus_masked-NC_016486.1-processed-gene-6.20-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.20&CDS=1-1233	YMR127C
3629	OG0003629	augustus_masked-NC_016486.1-processed-gene-6.21-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-6.21&CDS=1-1167	YMR126C
3630	OG0003630	augustus_masked-NC_016486.1-processed-gene-7.98-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.98&CDS=1-2604	YMR125W
3631	OG0003631	augustus_masked-NC_016486.1-processed-gene-7.99-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.99&CDS=1-3393	YMR124W
3632	OG0003632	augustus_masked-NC_016486.1-processed-gene-7.101-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.101&CDS=1-618	YMR123W
3633	OG0003633	augustus_masked-NC_016486.1-processed-gene-7.118-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.118&CDS=1-621	YMR132C
3634	OG0003634	augustus_masked-NC_016486.1-processed-gene-7.102-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.102&CDS=1-1176	YMR133W
3635	OG0003635	genemark-NC_016486.1-processed-gene-7.58-mRNA-1_1&gene=genemark-NC_016486.1-processed-gene-7.58&CDS=1-735	YMR134W
3636	OG0003636	augustus_masked-NC_016486.1-processed-gene-7.119-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.119&CDS=1-1494	YMR135C
3637	OG0003637	snap_masked-NC_016486.1-processed-gene-7.28-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-7.28&CDS=1-2262	YMR137C
3638	OG0003638	augustus_masked-NC_016486.1-processed-gene-7.107-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.107&CDS=1-1440	YMR140W
3639	OG0003639	augustus_masked-NC_016486.1-processed-gene-7.123-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.123&CDS=1-1728	YMR145C
3640	OG0003640	augustus_masked-NC_016486.1-processed-gene-7.124-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.124&CDS=1-1050	YMR146C
3641	OG0003641	augustus_masked-NC_016486.1-processed-gene-7.110-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.110&CDS=1-1392	YMR148W
3642	OG0003642	augustus_masked-NC_016486.1-processed-gene-7.111-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.111&CDS=1-915	YMR149W
3643	OG0003643	augustus_masked-NC_016486.1-processed-gene-7.125-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.125&CDS=1-399	YMR150C
3644	OG0003644	augustus_masked-NC_016486.1-processed-gene-7.113-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.113&CDS=1-1785	YDL088C
3645	OG0003645	augustus_masked-NC_016486.1-processed-gene-7.126-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.126&CDS=1-2388	YMR154C
3646	OG0003646	augustus_masked-NC_016486.1-processed-gene-7.127-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.127&CDS=1-834	YMR156C
3647	OG0003647	augustus_masked-NC_016486.1-processed-gene-7.128-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.128&CDS=1-825	YMR157C
3648	OG0003648	augustus_masked-NC_016486.1-processed-gene-7.114-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.114&CDS=1-465	YMR158W
3649	OG0003649	augustus_masked-NC_016486.1-processed-gene-7.115-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.115&CDS=1-2529	YMR160W
3650	OG0003650	augustus_masked-NC_016486.1-processed-gene-7.116-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.116&CDS=1-687	YMR161W
3651	OG0003651	augustus_masked-NC_016486.1-processed-gene-7.130-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.130&CDS=1-5001	YMR162C
3652	OG0003652	augustus_masked-NC_016486.1-processed-gene-7.131-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.131&CDS=1-1992	YMR163C
3653	OG0003653	augustus_masked-NC_016486.1-processed-gene-7.132-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.132&CDS=1-2439	YMR165C
3654	OG0003654	genemark-NC_016486.1-processed-gene-7.93-mRNA-1_1&gene=genemark-NC_016486.1-processed-gene-7.93&CDS=1-1107	YMR166C
3655	OG0003655	maker-NC_016486.1-snap-gene-7.1-mRNA-1_1&gene=maker-NC_016486.1-snap-gene-7.1&CDS=1-2478	YMR167W
3656	OG0003656	augustus_masked-NC_016486.1-processed-gene-7.134-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-7.134&CDS=1-1890	YMR168C
3657	OG0003657	genemark-NC_016486.1-processed-gene-7.97-mRNA-1_1&gene=genemark-NC_016486.1-processed-gene-7.97&CDS=1-2037	YMR171C
3658	OG0003658	augustus_masked-NC_016486.1-processed-gene-8.42-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.42&CDS=1-2994	YGL141W
3659	OG0003659	augustus_masked-NC_016486.1-processed-gene-8.40-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.40&CDS=1-1824	YGL142C
3660	OG0003660	augustus_masked-NC_016486.1-processed-gene-8.41-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.41&CDS=1-1230	YGL143C
3661	OG0003661	augustus_masked-NC_016486.1-processed-gene-8.43-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.43&CDS=1-5826	YJL005W
3662	OG0003662	snap_masked-NC_016486.1-processed-gene-8.77-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-8.77&CDS=1-2136	YGL144C
3663	OG0003663	augustus_masked-NC_016486.1-processed-gene-8.60-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.60&CDS=1-2016	YGL145W
3664	OG0003664	snap_masked-NC_016486.1-processed-gene-8.78-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-8.78&CDS=1-807	YGL146C
3665	OG0003665	augustus_masked-NC_016486.1-processed-gene-8.46-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.46&CDS=1-795	YDL111C
3666	OG0003666	augustus_masked-NC_016486.1-processed-gene-8.61-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.61&CDS=1-1131	YGL148W
3667	OG0003667	augustus_masked-NC_016486.1-processed-gene-8.49-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.49&CDS=1-4530	YGL150C
3668	OG0003668	genemark-NC_016486.1-processed-gene-8.29-mRNA-1_1&gene=genemark-NC_016486.1-processed-gene-8.29&CDS=1-3300	YGL151W
3669	OG0003669	augustus_masked-NC_016486.1-processed-gene-8.63-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.63&CDS=1-1119	YGL153W
3670	OG0003670	augustus_masked-NC_016486.1-processed-gene-8.50-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.50&CDS=1-819	YGL154C
3671	OG0003671	augustus_masked-NC_016486.1-processed-gene-8.64-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.64&CDS=1-1107	YGL155W
3672	OG0003672	snap_masked-NC_016486.1-processed-gene-8.84-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-8.84&CDS=1-1725	YGL160W
3673	OG0003673	genemark-NC_016486.1-processed-gene-8.32-mRNA-1_1&gene=genemark-NC_016486.1-processed-gene-8.32&CDS=1-3261	YGL156W
3674	OG0003674	augustus_masked-NC_016486.1-processed-gene-8.52-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.52&CDS=1-516	YDL177C
3675	OG0003675	snap_masked-NC_016486.1-processed-gene-8.101-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-8.101&CDS=1-1155	YGL159W
3676	OG0003676	snap_masked-NC_016486.1-processed-gene-8.87-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-8.87&CDS=1-2604	YFR016C
3677	OG0003677	augustus_masked-NC_016486.1-processed-gene-8.67-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.67&CDS=1-2550	YFR013W
3678	OG0003678	snap_masked-NC_016486.1-processed-gene-8.90-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-8.90&CDS=1-525	YFR011C
3679	OG0003679	augustus_masked-NC_016486.1-processed-gene-8.68-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.68&CDS=1-1506	YFR010W
3680	OG0003680	augustus_masked-NC_016486.1-processed-gene-8.57-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.57&CDS=1-3036	YOL021C
3681	OG0003681	augustus_masked-NC_016486.1-processed-gene-8.69-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.69&CDS=1-2265	YFR009W
3682	OG0003682	snap_masked-NC_016486.1-processed-gene-8.105-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-8.105&CDS=1-903	YFR017C
3683	OG0003683	augustus_masked-NC_016486.1-processed-gene-8.71-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.71&CDS=1-1278	YFR018C
3684	OG0003684	augustus_masked-NC_016486.1-processed-gene-8.58-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.58&CDS=1-6750	YFR019W
3685	OG0003685	augustus_masked-NC_016486.1-processed-gene-8.59-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-8.59&CDS=1-1560	YFR021W
3686	OG0003686	augustus_masked-NC_016486.1-processed-gene-9.43-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.43&CDS=1-723	YHR140W
3687	OG0003687	augustus_masked-NC_016486.1-processed-gene-9.44-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.44&CDS=1-945	YHR142W
3688	OG0003688	augustus_masked-NC_016486.1-processed-gene-9.47-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.47&CDS=1-741	YHR143W
3689	OG0003689	augustus_masked-NC_016486.1-processed-gene-9.48-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.48&CDS=1-210	YHR143W-A
3690	OG0003690	augustus_masked-NC_016486.1-processed-gene-9.49-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.49&CDS=1-1620	YHR146W
3691	OG0003691	augustus_masked-NC_016486.1-processed-gene-9.69-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.69&CDS=1-627	YDL212W
3692	OG0003692	augustus_masked-NC_016486.1-processed-gene-9.52-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.52&CDS=1-666	YDL213C
3693	OG0003693	augustus_masked-NC_016486.1-processed-gene-9.54-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.54&CDS=1-3498	YDL215C
3694	OG0003694	augustus_masked-NC_016486.1-processed-gene-9.72-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.72&CDS=1-1062	YDL218W
3695	OG0003695	augustus_masked-NC_016486.1-processed-gene-9.73-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.73&CDS=1-453	YDL219W
3696	OG0003696	snap_masked-NC_016486.1-processed-gene-9.98-mRNA-1_1&gene=snap_masked-NC_016486.1-processed-gene-9.98&CDS=1-3081	YDL220C
3697	OG0003697	augustus_masked-NC_016486.1-processed-gene-9.74-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.74&CDS=1-1740	YDL225W
3698	OG0003698	augustus_masked-NC_016486.1-processed-gene-9.60-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.60&CDS=1-1110	YDL226C
3699	OG0003699	augustus_masked-NC_016486.1-processed-gene-9.61-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.61&CDS=1-1746	YDL227C
3700	OG0003700	augustus_masked-NC_016486.1-processed-gene-9.76-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.76&CDS=1-1023	YDL230W
3701	OG0003701	augustus_masked-NC_016486.1-processed-gene-9.62-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.62&CDS=1-3450	YDL231C
3702	OG0003702	augustus_masked-NC_016486.1-processed-gene-9.77-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.77&CDS=1-2340	YDL233W
3703	OG0003703	augustus_masked-NC_016486.1-processed-gene-9.63-mRNA-1_1&gene=augustus_masked-NC_016486.1-processed-gene-9.63&CDS=1-2448	YDL234C
