	OrthologID	Candida_homilentoma	Saccharomyces_cerevisiae
2452	OG0002452	-processed-gene-8.30-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.30&CDS=1-1917	YGR054W
2453	OG0002453	-processed-gene-8.68-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.68&CDS=1-1053	YFL044C
2454	OG0002454	-processed-gene-8.69-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.69&CDS=1-471	YLR074C
2455	OG0002455	-processed-gene-8.48-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.48&CDS=1-660	YLR075W
2456	OG0002456	-processed-gene-8.7-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.7&CDS=1-753	YFL045C
2457	OG0002457	-processed-gene-8.33-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.33&CDS=1-2046	YLR077W
2458	OG0002458	-processed-gene-8.49-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.49&CDS=1-618	YFL046W
2459	OG0002459	-processed-gene-8.50-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.50&CDS=1-687	YLR078C
2460	OG0002460	-processed-gene-8.72-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.72&CDS=1-1488	YFL018C
2461	OG0002461	-processed-gene-8.54-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.54&CDS=1-2277	YFL022C
2462	OG0002462	-processed-gene-8.55-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.55&CDS=1-717	YLR051C
2463	OG0002463	-processed-gene-8.74-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.74&CDS=1-2505	YDL126C
2464	OG0002464	-processed-gene-8.57-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.57&CDS=1-453	YDL125C
2465	OG0002465	-processed-gene-8.75-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.75&CDS=1-630	YBL102W
2466	OG0002466	-processed-gene-8.95-mRNA-1_1&gene=genemark-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.95&CDS=1-4821	YNL139C
2467	OG0002467	-processed-gene-8.39-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.39&CDS=1-738	YPR186C
2468	OG0002468	-processed-gene-8.60-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.60&CDS=1-4518	YPR184W
2469	OG0002469	-processed-gene-8.63-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.63&CDS=1-1074	YJL117W
2470	OG0002470	-processed-gene-8.42-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.42&CDS=1-342	YBR120C
2471	OG0002471	-processed-gene-8.64-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.64&CDS=1-567	YKR043C
2472	OG0002472	-processed-gene-8.25-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.25&CDS=1-1821	YBR280C
2473	OG0002473	-processed-gene-8.78-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.78&CDS=1-333	YLR364W
2474	OG0002474	-processed-gene-8.44-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-8.44&CDS=1-1092	YLR321C
2475	OG0002475	-processed-gene-9.104-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.104&CDS=1-774	YLR316C
2476	OG0002476	-processed-gene-9.57-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.57&CDS=1-2361	YLR318W
2477	OG0002477	-augustus-gene-9.51-mRNA-1_1&gene=maker-gi|1002316231|dbj|BCGB01000002.1|-augustus-gene-9.51&CDS=1-5316	YMR308C
2478	OG0002478	-processed-gene-9.106-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.106&CDS=1-1101	YAL036C
2479	OG0002479	-processed-gene-9.103-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.103&CDS=1-3045	YAL035W
2480	OG0002480	-processed-gene-9.62-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.62&CDS=1-921	YDL236W
2481	OG0002481	-processed-gene-9.108-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.108&CDS=1-447	YDL235C
2482	OG0002482	-processed-gene-9.81-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.81&CDS=1-1761	YNL219C
2483	OG0002483	-processed-gene-9.128-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.128&CDS=1-1290	YNL220W
2484	OG0002484	-processed-gene-9.65-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.65&CDS=1-609	YML095C
2485	OG0002485	-processed-gene-9.129-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.129&CDS=1-462	YML094W
2486	OG0002486	-snap-gene-9.47-mRNA-1_1&gene=maker-gi|1002316231|dbj|BCGB01000002.1|-snap-gene-9.47&CDS=1-2022	YML127W
2487	OG0002487	-snap-gene-9.48-mRNA-1_1&gene=maker-gi|1002316231|dbj|BCGB01000002.1|-snap-gene-9.48&CDS=1-3336	YDL210W
2488	OG0002488	-processed-gene-9.88-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.88&CDS=1-5700	YMR176W
2489	OG0002489	-processed-gene-9.33-mRNA-1_1&gene=genemark-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.33&CDS=1-3222	YLR103C
2490	OG0002490	-processed-gene-9.138-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.138&CDS=1-1806	YLR149C
2491	OG0002491	-processed-gene-9.139-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.139&CDS=1-393	YLR104W
2492	OG0002492	-processed-gene-9.143-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.143&CDS=1-1290	YER019W
2493	OG0002493	-processed-gene-9.118-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.118&CDS=1-1023	YLR100W
2494	OG0002494	-processed-gene-9.145-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.145&CDS=1-4182	YDR128W
2495	OG0002495	-processed-gene-9.119-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.119&CDS=1-627	YDR167W
2496	OG0002496	-processed-gene-9.75-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.75&CDS=1-5694	YKL010C
2497	OG0002497	-processed-gene-9.99-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.99&CDS=1-1749	YHL002W
2498	OG0002498	-processed-gene-9.148-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.148&CDS=1-1314	YHL004W
2499	OG0002499	-processed-gene-9.149-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.149&CDS=1-738	YKL117W
2500	OG0002500	-processed-gene-9.126-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-9.126&CDS=1-3039	YNL325C
2501	OG0002501	-processed-gene-10.15-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.15&CDS=1-912	YCL009C
2502	OG0002502	-processed-gene-10.20-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.20&CDS=1-1788	YBR200W
2503	OG0002503	-processed-gene-10.70-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.70&CDS=1-1767	YOR002W
2504	OG0002504	-processed-gene-10.39-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.39&CDS=1-1365	YGL028C
2505	OG0002505	-processed-gene-10.40-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.40&CDS=1-1284	YBR029C
2506	OG0002506	-processed-gene-10.74-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.74&CDS=1-327	YNL244C
2507	OG0002507	-processed-gene-10.28-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.28&CDS=1-663	YNL245C
2508	OG0002508	-processed-gene-10.41-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.41&CDS=1-1533	YBR133C
2509	OG0002509	-processed-gene-10.29-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.29&CDS=1-306	YBR135W
2510	OG0002510	-processed-gene-10.42-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.42&CDS=1-2451	YPR091C
2511	OG0002511	-processed-gene-10.49-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.49&CDS=1-1170	YCL055W
2512	OG0002512	-processed-gene-10.50-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.50&CDS=1-252	YCL057C-A
2513	OG0002513	-processed-gene-10.51-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.51&CDS=1-1119	YKR038C
2514	OG0002514	-processed-gene-10.101-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.101&CDS=1-300	YGL030W
2515	OG0002515	-processed-gene-10.53-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.53&CDS=1-1701	YMR239C
2516	OG0002516	-processed-gene-10.34-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.34&CDS=1-765	YDL202W
2517	OG0002517	-processed-gene-10.83-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.83&CDS=1-921	YDL201W
2518	OG0002518	-processed-gene-10.104-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.104&CDS=1-849	YDR233C
2519	OG0002519	-processed-gene-10.56-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.56&CDS=1-3051	YMR231W
2520	OG0002520	-processed-gene-10.35-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.35&CDS=1-2196	YFL013C
2521	OG0002521	-processed-gene-10.85-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.85&CDS=1-204	YFL017W-A
2522	OG0002522	-processed-gene-10.58-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-10.58&CDS=1-450	YFL017C
2523	OG0002523	-processed-gene-11.63-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.63&CDS=1-1824	YLR023C
2524	OG0002524	-processed-gene-11.65-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.65&CDS=1-2706	YPR097W
2525	OG0002525	-augustus-gene-11.43-mRNA-1_1&gene=maker-gi|1002316231|dbj|BCGB01000002.1|-augustus-gene-11.43&CDS=1-1674	YNR053C
2526	OG0002526	-processed-gene-11.66-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.66&CDS=1-1401	YNR052C
2527	OG0002527	-processed-gene-11.69-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.69&CDS=1-660	YDR177W
2528	OG0002528	-processed-gene-11.70-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.70&CDS=1-6780	YCR093W
2529	OG0002529	-processed-gene-11.50-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.50&CDS=1-696	YMR132C
2530	OG0002530	-processed-gene-11.72-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.72&CDS=1-246	YLR038C
2531	OG0002531	-processed-gene-11.51-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.51&CDS=1-1143	YFL030W
2532	OG0002532	-processed-gene-11.53-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.53&CDS=1-4374	YNL088W
2533	OG0002533	-processed-gene-11.77-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.77&CDS=1-1167	YOR042W
2534	OG0002534	-processed-gene-11.80-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.80&CDS=1-1131	YKR070W
2535	OG0002535	-processed-gene-11.81-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.81&CDS=1-1698	YKR069W
2536	OG0002536	-processed-gene-11.56-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.56&CDS=1-1251	YOR051C
2537	OG0002537	-processed-gene-11.82-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.82&CDS=1-510	YOR052C
2538	OG0002538	-snap-gene-11.40-mRNA-1_1&gene=maker-gi|1002316231|dbj|BCGB01000002.1|-snap-gene-11.40&CDS=1-576	YKR068C
2539	OG0002539	-processed-gene-11.57-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-11.57&CDS=1-1062	YDR297W
2540	OG0002540	-processed-gene-12.3-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.3&CDS=1-1344	YMR140W
2541	OG0002541	-processed-gene-12.6-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.6&CDS=1-3018	YBR281C
2542	OG0002542	-processed-gene-12.8-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.8&CDS=1-1632	YJL100W
2543	OG0002543	-processed-gene-12.32-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.32&CDS=1-1077	YDL144C
2544	OG0002544	-processed-gene-12.33-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.33&CDS=1-990	YEL029C
2545	OG0002545	-processed-gene-12.81-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.81&CDS=1-867	YPL157W
2546	OG0002546	-processed-gene-12.82-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.82&CDS=1-4191	YEL032W
2547	OG0002547	-processed-gene-12.9-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.9&CDS=1-1524	YGR093W
2548	OG0002548	-processed-gene-12.38-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.38&CDS=1-1137	YPL165C
2549	OG0002549	-processed-gene-12.41-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.41&CDS=1-702	YGR095C
2550	OG0002550	-processed-gene-12.11-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.11&CDS=1-1476	YGR091W
2551	OG0002551	-processed-gene-12.12-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.12&CDS=1-3177	YGR094W
2552	OG0002552	-processed-gene-12.42-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.42&CDS=1-3636	YEL031W
2553	OG0002553	-processed-gene-12.16-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.16&CDS=1-906	YGR096W
2554	OG0002554	-processed-gene-12.17-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.17&CDS=1-1776	YPL164C
2555	OG0002555	-processed-gene-12.25-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.25&CDS=1-2205	YLR396C
2556	OG0002556	-processed-gene-12.44-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.44&CDS=1-183	YDL067C
2557	OG0002557	-processed-gene-12.28-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.28&CDS=1-1698	YIL101C
2558	OG0002558	-processed-gene-12.29-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.29&CDS=1-2319	YNL041C
2559	OG0002559	-processed-gene-12.46-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.46&CDS=1-1233	YIL103W
2560	OG0002560	-processed-gene-12.30-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.30&CDS=1-1431	YIL104C
2561	OG0002561	-processed-gene-12.92-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-12.92&CDS=1-1146	YNL042W
2562	OG0002562	-processed-gene-13.38-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.38&CDS=1-1239	YCR079W
2563	OG0002563	-processed-gene-13.41-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.41&CDS=1-273	YNR037C
2564	OG0002564	-processed-gene-13.39-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.39&CDS=1-1914	YNR038W
2565	OG0002565	-processed-gene-13.40-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.40&CDS=1-3159	YJR035W
2566	OG0002566	-processed-gene-13.3-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.3&CDS=1-882	YML050W
2567	OG0002567	-processed-gene-13.43-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.43&CDS=1-1440	YKL043W
2568	OG0002568	-processed-gene-13.60-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.60&CDS=1-2622	YKL064W
2569	OG0002569	-processed-gene-13.61-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.61&CDS=1-342	YMR039C
2570	OG0002570	-processed-gene-13.62-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.62&CDS=1-1035	YMR041C
2571	OG0002571	-processed-gene-13.44-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.44&CDS=1-1341	YMR034C
2572	OG0002572	-processed-gene-13.45-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.45&CDS=1-1494	YKL062W
2573	OG0002573	-processed-gene-13.47-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.47&CDS=1-498	YER093C-A
2574	OG0002574	-processed-gene-13.50-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.50&CDS=1-1359	YMR033W
2575	OG0002575	-processed-gene-13.51-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.51&CDS=1-2235	YDL164C
2576	OG0002576	-processed-gene-13.52-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.52&CDS=1-2694	YKR009C
2577	OG0002577	-processed-gene-13.65-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.65&CDS=1-2478	YMR036C
2578	OG0002578	-snap-gene-13.117-mRNA-1_1&gene=maker-gi|1002316231|dbj|BCGB01000002.1|-snap-gene-13.117&CDS=1-2547	YDR311W
2579	OG0002579	-processed-gene-13.53-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.53&CDS=1-576	YIL157C
2580	OG0002580	-processed-gene-13.55-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.55&CDS=1-957	YKR087C
2581	OG0002581	-processed-gene-13.56-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.56&CDS=1-774	YOR077W
2582	OG0002582	-processed-gene-13.73-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.73&CDS=1-1662	YKR099W
2583	OG0002583	-processed-gene-13.74-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.74&CDS=1-948	YKR080W
2584	OG0002584	-processed-gene-13.75-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.75&CDS=1-1743	YOR070C
2585	OG0002585	-processed-gene-13.76-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.76&CDS=1-1629	YHR064C
2586	OG0002586	-processed-gene-13.58-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-13.58&CDS=1-2727	YIL109C
2587	OG0002587	-processed-gene-14.76-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.76&CDS=1-1122	YNL051W
2588	OG0002588	-processed-gene-14.1-mRNA-1_1&gene=genemark-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.1&CDS=1-5820	YNL050C
2589	OG0002589	-processed-gene-14.44-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.44&CDS=1-3891	YJL187C
2590	OG0002590	-snap-gene-14.121-mRNA-1_1&gene=maker-gi|1002316231|dbj|BCGB01000002.1|-snap-gene-14.121&CDS=1-1470	YIL110W
2591	OG0002591	-processed-gene-14.83-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.83&CDS=1-2826	YIL107C
2592	OG0002592	-processed-gene-14.84-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.84&CDS=1-3072	YNL054W
2593	OG0002593	-processed-gene-14.87-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.87&CDS=1-1194	YCR044C
2594	OG0002594	-processed-gene-14.108-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.108&CDS=1-903	YLR172C
2595	OG0002595	-processed-gene-14.109-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.109&CDS=1-993	YPL069C
2596	OG0002596	-processed-gene-14.94-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.94&CDS=1-4752	YLR189C
2597	OG0002597	-processed-gene-14.95-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.95&CDS=1-1419	YNL277W
2598	OG0002598	-processed-gene-14.71-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.71&CDS=1-1656	YCL043C
2599	OG0002599	-processed-gene-14.73-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.73&CDS=1-1728	YNL275W
2600	OG0002600	-processed-gene-14.116-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.116&CDS=1-1239	YGR286C
2601	OG0002601	-augustus-gene-14.126-mRNA-1_1&gene=maker-gi|1002316231|dbj|BCGB01000002.1|-augustus-gene-14.126&CDS=1-3660	YHR074W
2602	OG0002602	-processed-gene-14.117-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-14.117&CDS=1-1161	YHR075C
2603	OG0002603	-processed-gene-15.94-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.94&CDS=1-915	YJL035C
2604	OG0002604	-processed-gene-15.51-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.51&CDS=1-1518	YLR005W
2605	OG0002605	-processed-gene-15.99-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.99&CDS=1-2919	YML010W
2606	OG0002606	-processed-gene-15.96-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.96&CDS=1-549	YML022W
2607	OG0002607	-processed-gene-15.100-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.100&CDS=1-288	YDR424C
2608	OG0002608	-processed-gene-15.102-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.102&CDS=1-2514	YHR154W
2609	OG0002609	-processed-gene-15.105-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.105&CDS=1-1812	YJL036W
2610	OG0002610	-processed-gene-15.82-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.82&CDS=1-2985	YDR427W
2611	OG0002611	-processed-gene-15.66-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.66&CDS=1-888	YIL034C
2612	OG0002612	-processed-gene-15.84-mRNA-1_1&gene=augustus_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.84&CDS=1-660	YGR167W
2613	OG0002613	-processed-gene-15.127-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.127&CDS=1-2433	YGR200C
2614	OG0002614	-processed-gene-15.111-mRNA-1_1&gene=snap_masked-gi|1002316231|dbj|BCGB01000002.1|-processed-gene-15.111&CDS=1-696	YHR041C
