	OrthologID	Saccharomyces_cerevisiae	yHAB160_Kazachstania_kunashirensis
3567	OG0003567	YOR005C	augustus_masked-scf7180000008959-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-scf7180000008959-processed-gene-0.44&CDS=1-2874
3568	OG0003568	YOR006C	augustus_masked-scf7180000008984-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-scf7180000008984-processed-gene-0.72&CDS=1-945
3569	OG0003569	YOR007C	augustus_masked-scf7180000008984-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-scf7180000008984-processed-gene-0.73&CDS=1-1068
3570	OG0003570	YOR008C	augustus_masked-scf7180000008965-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-scf7180000008965-processed-gene-0.68&CDS=1-990
3571	OG0003571	YOR014W	genemark-scf7180000008961-processed-gene-0.130-mRNA-1_1&gene=genemark-scf7180000008961-processed-gene-0.130&CDS=1-2805
3572	OG0003572	YOR016C	augustus_masked-scf7180000008987-processed-gene-1.153-mRNA-1_1&gene=augustus_masked-scf7180000008987-processed-gene-1.153&CDS=1-630
3573	OG0003573	YOR017W	snap_masked-scf7180000008961-processed-gene-0.51-mRNA-1_1&gene=snap_masked-scf7180000008961-processed-gene-0.51&CDS=1-2229
3574	OG0003574	YOR018W	snap_masked-scf7180000008942-processed-gene-0.172-mRNA-1_1&gene=snap_masked-scf7180000008942-processed-gene-0.172&CDS=1-2340
3575	OG0003575	YOR020C	augustus_masked-scf7180000008908-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-scf7180000008908-processed-gene-0.48&CDS=1-318
3576	OG0003576	YOR021C	augustus_masked-scf7180000008908-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-scf7180000008908-processed-gene-0.47&CDS=1-636
3577	OG0003577	YOR022C	augustus_masked-scf7180000008940-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.32&CDS=1-2040
3578	OG0003578	YOR023C	augustus_masked-scf7180000008940-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.31&CDS=1-1953
3579	OG0003579	YOR025W	augustus_masked-scf7180000008940-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.34&CDS=1-1527
3580	OG0003580	YOR026W	augustus_masked-scf7180000008940-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.35&CDS=1-1005
3581	OG0003581	YOR027W	augustus_masked-scf7180000008940-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.36&CDS=1-1734
3582	OG0003582	YOR028C	snap_masked-scf7180000008940-processed-gene-0.173-mRNA-1_1&gene=snap_masked-scf7180000008940-processed-gene-0.173&CDS=1-828
3583	OG0003583	YOR030W	augustus_masked-scf7180000008940-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.37&CDS=1-2217
3584	OG0003584	YOR033C	genemark-scf7180000008940-processed-gene-0.269-mRNA-1_1&gene=genemark-scf7180000008940-processed-gene-0.269&CDS=1-2184
3585	OG0003585	YOR035C	maker-scf7180000008940-snap-gene-0.6-mRNA-1_1&gene=maker-scf7180000008940-snap-gene-0.6&CDS=1-2334
3586	OG0003586	YOR036W	snap_masked-scf7180000008940-processed-gene-0.130-mRNA-1_1&gene=snap_masked-scf7180000008940-processed-gene-0.130&CDS=1-870
3587	OG0003587	YOR037W	snap_masked-scf7180000008940-processed-gene-0.131-mRNA-1_1&gene=snap_masked-scf7180000008940-processed-gene-0.131&CDS=1-984
3588	OG0003588	YOR038C	genemark-scf7180000008940-processed-gene-0.273-mRNA-1_1&gene=genemark-scf7180000008940-processed-gene-0.273&CDS=1-2646
3589	OG0003589	YOR039W	augustus_masked-scf7180000008940-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.39&CDS=1-780
3590	OG0003590	YOR042W	augustus_masked-scf7180000008940-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.41&CDS=1-1407
3591	OG0003591	YOR043W	snap_masked-scf7180000008940-processed-gene-0.135-mRNA-1_1&gene=snap_masked-scf7180000008940-processed-gene-0.135&CDS=1-1566
3592	OG0003592	YOR045W	genemark-scf7180000008940-processed-gene-0.232-mRNA-1_1&gene=genemark-scf7180000008940-processed-gene-0.232&CDS=1-159
3593	OG0003593	YOR046C	augustus_masked-scf7180000008940-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.83&CDS=1-1440
3594	OG0003594	YOR047C	augustus_masked-scf7180000008940-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.84&CDS=1-1335
3595	OG0003595	YOR048C	augustus_masked-scf7180000008940-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.85&CDS=1-3081
3596	OG0003596	YOR049C	augustus_masked-scf7180000008940-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.86&CDS=1-1173
3597	OG0003597	YOR051C	augustus_masked-scf7180000008940-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.87&CDS=1-1233
3598	OG0003598	YOR052C	augustus_masked-scf7180000008940-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.88&CDS=1-336
3599	OG0003599	YOR056C	augustus_masked-scf7180000008928-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-scf7180000008928-processed-gene-0.35&CDS=1-1368
3600	OG0003600	YOR057W	augustus_masked-scf7180000008928-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-scf7180000008928-processed-gene-0.28&CDS=1-1083
3601	OG0003601	YOR058C	snap_masked-scf7180000008940-processed-gene-0.189-mRNA-1_1&gene=snap_masked-scf7180000008940-processed-gene-0.189&CDS=1-2790
3602	OG0003602	YOR059C	snap_masked-scf7180000008940-processed-gene-0.190-mRNA-1_1&gene=snap_masked-scf7180000008940-processed-gene-0.190&CDS=1-2115
3603	OG0003603	YOR061W	augustus_masked-scf7180000008940-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.44&CDS=1-1017
3604	OG0003604	YOR063W	augustus_masked-scf7180000008940-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-scf7180000008940-processed-gene-0.45&CDS=1-1161
3605	OG0003605	YOR065W	snap_masked-scf7180000008893-processed-gene-0.3-mRNA-1_1&gene=snap_masked-scf7180000008893-processed-gene-0.3&CDS=1-933
3606	OG0003606	YOR066W	snap_masked-scf7180000008893-processed-gene-0.4-mRNA-1_1&gene=snap_masked-scf7180000008893-processed-gene-0.4&CDS=1-1857
3607	OG0003607	YOR067C	maker-scf7180000008893-augustus-gene-0.2-mRNA-1_1&gene=maker-scf7180000008893-augustus-gene-0.2&CDS=1-1809
3608	OG0003608	YOR069W	augustus_masked-scf7180000008893-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-scf7180000008893-processed-gene-0.29&CDS=1-2010
3609	OG0003609	YOR070C	augustus_masked-scf7180000008893-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-scf7180000008893-processed-gene-0.35&CDS=1-2055
3610	OG0003610	YOR073W	augustus_masked-scf7180000008893-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-scf7180000008893-processed-gene-0.30&CDS=1-1440
3611	OG0003611	YOR074C	augustus_masked-scf7180000008947-processed-gene-0.238-mRNA-1_1&gene=augustus_masked-scf7180000008947-processed-gene-0.238&CDS=1-903
3612	OG0003612	YOR075W	augustus_masked-scf7180000008947-processed-gene-0.285-mRNA-1_1&gene=augustus_masked-scf7180000008947-processed-gene-0.285&CDS=1-1077
3613	OG0003613	YOR077W	augustus_masked-scf7180000008893-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-scf7180000008893-processed-gene-0.31&CDS=1-717
3614	OG0003614	YOR078W	augustus_masked-scf7180000008893-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-scf7180000008893-processed-gene-0.32&CDS=1-651
3615	OG0003615	YOR084W	snap_masked-scf7180000008909-processed-gene-0.59-mRNA-1_1&gene=snap_masked-scf7180000008909-processed-gene-0.59&CDS=1-1158
3616	OG0003616	YOR085W	augustus_masked-scf7180000008973-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-scf7180000008973-processed-gene-1.3&CDS=1-1050
3617	OG0003617	YOR087W	maker-scf7180000008973-augustus-gene-0.3-mRNA-1_1&gene=maker-scf7180000008973-augustus-gene-0.3&CDS=1-1830
3618	OG0003618	YOR089C	augustus_masked-scf7180000008973-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-scf7180000008973-processed-gene-0.107&CDS=1-633
3619	OG0003619	YOR090C	augustus_masked-scf7180000008973-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-scf7180000008973-processed-gene-0.106&CDS=1-1626
3620	OG0003620	YOR091W	augustus_masked-scf7180000008973-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-scf7180000008973-processed-gene-0.123&CDS=1-1023
3621	OG0003621	YOR093C	augustus_masked-scf7180000008942-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-scf7180000008942-processed-gene-0.139&CDS=1-5016
3622	OG0003622	YOR094W	augustus_masked-scf7180000008942-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-scf7180000008942-processed-gene-0.102&CDS=1-543
3623	OG0003623	YOR095C	augustus_masked-scf7180000008942-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-scf7180000008942-processed-gene-0.140&CDS=1-765
3624	OG0003624	YOR098C	augustus_masked-scf7180000008942-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-scf7180000008942-processed-gene-0.142&CDS=1-2808
3625	OG0003625	YOR099W	augustus_masked-scf7180000008942-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-scf7180000008942-processed-gene-0.104&CDS=1-1182
3626	OG0003626	YOR100C	augustus_masked-scf7180000008942-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-scf7180000008942-processed-gene-0.143&CDS=1-972
3627	OG0003627	YOR103C	augustus_masked-scf7180000008939-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-scf7180000008939-processed-gene-0.81&CDS=1-381
3628	OG0003628	YOR104W	augustus_masked-scf7180000008942-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-scf7180000008942-processed-gene-0.106&CDS=1-681
3629	OG0003629	YOR106W	augustus_masked-scf7180000008942-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-scf7180000008942-processed-gene-0.107&CDS=1-789
3630	OG0003630	YOR107W	snap_masked-scf7180000008942-processed-gene-0.182-mRNA-1_1&gene=snap_masked-scf7180000008942-processed-gene-0.182&CDS=1-765
3631	OG0003631	YOR111W	augustus_masked-scf7180000008942-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-scf7180000008942-processed-gene-0.111&CDS=1-660
3632	OG0003632	YOR112W	snap_masked-scf7180000008942-processed-gene-0.187-mRNA-1_1&gene=snap_masked-scf7180000008942-processed-gene-0.187&CDS=1-1914
3633	OG0003633	YOR115C	augustus_masked-scf7180000008942-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-scf7180000008942-processed-gene-0.146&CDS=1-789
3634	OG0003634	YOR116C	augustus_masked-scf7180000008931-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.162&CDS=1-4380
3635	OG0003635	YOR117W	augustus_masked-scf7180000008931-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.136&CDS=1-1302
3636	OG0003636	YOR118W	augustus_masked-scf7180000008931-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.137&CDS=1-1719
3637	OG0003637	YOR119C	augustus_masked-scf7180000008963-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-2.148&CDS=1-1539
3638	OG0003638	YOR120W	genemark-scf7180000008963-processed-gene-2.12-mRNA-1_1&gene=genemark-scf7180000008963-processed-gene-2.12&CDS=1-909
3639	OG0003639	YOR122C	augustus_masked-scf7180000008931-processed-gene-0.163-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.163&CDS=1-375
3640	OG0003640	YOR123C	augustus_masked-scf7180000008931-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.164&CDS=1-1350
3641	OG0003641	YOR124C	augustus_masked-scf7180000008931-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.166&CDS=1-3846
3642	OG0003642	YOR126C	augustus_masked-scf7180000008931-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.169&CDS=1-693
3643	OG0003643	YOR127W	augustus_masked-scf7180000008931-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.138&CDS=1-2514
3644	OG0003644	YOR128C	augustus_masked-scf7180000008931-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.170&CDS=1-1719
3645	OG0003645	YOR129C	augustus_masked-scf7180000008931-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.171&CDS=1-2736
3646	OG0003646	YOR130C	snap_masked-scf7180000008963-processed-gene-2.102-mRNA-1_1&gene=snap_masked-scf7180000008963-processed-gene-2.102&CDS=1-876
3647	OG0003647	YOR131C	augustus_masked-scf7180000008931-processed-gene-0.173-mRNA-1_1&gene=augustus_masked-scf7180000008931-processed-gene-0.173&CDS=1-642
3648	OG0003648	YOR132W	genemark-scf7180000008931-processed-gene-0.25-mRNA-1_1&gene=genemark-scf7180000008931-processed-gene-0.25&CDS=1-1668
3649	OG0003649	YOR136W	augustus_masked-scf7180000008896-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-scf7180000008896-processed-gene-0.39&CDS=1-1125
3650	OG0003650	YOR138C	augustus_masked-scf7180000008896-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-scf7180000008896-processed-gene-0.30&CDS=1-2034
3651	OG0003651	YOR140W	augustus_masked-scf7180000008896-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-scf7180000008896-processed-gene-0.38&CDS=1-2109
3652	OG0003652	YOR141C	augustus_masked-scf7180000008896-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-scf7180000008896-processed-gene-0.29&CDS=1-2904
3653	OG0003653	YOR142W	augustus_masked-scf7180000008896-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-scf7180000008896-processed-gene-0.37&CDS=1-993
3654	OG0003654	YOR143C	augustus_masked-scf7180000008896-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-scf7180000008896-processed-gene-0.28&CDS=1-975
3655	OG0003655	YOR144C	snap_masked-scf7180000008896-processed-gene-0.7-mRNA-1_1&gene=snap_masked-scf7180000008896-processed-gene-0.7&CDS=1-2397
3656	OG0003656	YOR145C	augustus_masked-scf7180000008963-processed-gene-2.158-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-2.158&CDS=1-825
3657	OG0003657	YOR147W	maker-scf7180000008930-augustus-gene-0.0-mRNA-1_1&gene=maker-scf7180000008930-augustus-gene-0.0&CDS=1-1926
3658	OG0003658	YOR148C	snap_masked-scf7180000008930-processed-gene-0.132-mRNA-1_1&gene=snap_masked-scf7180000008930-processed-gene-0.132&CDS=1-504
3659	OG0003659	YOR149C	augustus_masked-scf7180000008963-processed-gene-2.159-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-2.159&CDS=1-1539
3660	OG0003660	YOR150W	augustus_masked-scf7180000008930-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-scf7180000008930-processed-gene-0.164&CDS=1-483
3661	OG0003661	YOR151C	augustus_masked-scf7180000008930-processed-gene-0.202-mRNA-1_1&gene=augustus_masked-scf7180000008930-processed-gene-0.202&CDS=1-3663
3662	OG0003662	YOR152C	snap_masked-scf7180000008930-processed-gene-0.134-mRNA-1_1&gene=snap_masked-scf7180000008930-processed-gene-0.134&CDS=1-768
3663	OG0003663	YOR155C	augustus_masked-scf7180000008930-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-scf7180000008930-processed-gene-0.204&CDS=1-1353
3664	OG0003664	YOR157C	augustus_masked-scf7180000008966-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-scf7180000008966-processed-gene-0.50&CDS=1-783
3665	OG0003665	YOR158W	snap_masked-scf7180000008930-processed-gene-0.137-mRNA-1_1&gene=snap_masked-scf7180000008930-processed-gene-0.137&CDS=1-924
3666	OG0003666	YOR159C	augustus_masked-scf7180000008930-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-scf7180000008930-processed-gene-0.166&CDS=1-282
3667	OG0003667	YOR160W	augustus_masked-scf7180000008930-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-scf7180000008930-processed-gene-0.205&CDS=1-2949
3668	OG0003668	YOR161C	augustus_masked-scf7180000008930-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-scf7180000008930-processed-gene-0.165&CDS=1-1713
3669	OG0003669	YOR163W	snap_masked-scf7180000008984-processed-gene-1.120-mRNA-1_1&gene=snap_masked-scf7180000008984-processed-gene-1.120&CDS=1-537
3670	OG0003670	YOR164C	augustus_masked-scf7180000008984-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-scf7180000008984-processed-gene-1.22&CDS=1-963
3671	OG0003671	YOR165W	augustus_masked-scf7180000008984-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-scf7180000008984-processed-gene-1.52&CDS=1-2439
3672	OG0003672	YOR168W	augustus_masked-scf7180000008984-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-scf7180000008984-processed-gene-1.21&CDS=1-2421
3673	OG0003673	YOR171C	augustus_masked-scf7180000008984-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-scf7180000008984-processed-gene-1.17&CDS=1-1755
3674	OG0003674	YOR174W	augustus_masked-scf7180000008984-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-scf7180000008984-processed-gene-1.25&CDS=1-852
3675	OG0003675	YOR175C	augustus_masked-scf7180000008984-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-scf7180000008984-processed-gene-1.54&CDS=1-1893
3676	OG0003676	YOR176W	augustus_masked-scf7180000008984-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-scf7180000008984-processed-gene-1.26&CDS=1-1173
3677	OG0003677	YOR178C	snap_masked-scf7180000008959-processed-gene-0.193-mRNA-1_1&gene=snap_masked-scf7180000008959-processed-gene-0.193&CDS=1-2145
3678	OG0003678	YOR180C	augustus_masked-scf7180000008968-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-scf7180000008968-processed-gene-0.117&CDS=1-867
3679	OG0003679	YOR181W	maker-scf7180000008968-snap-gene-0.5-mRNA-1_1&gene=maker-scf7180000008968-snap-gene-0.5&CDS=1-1887
3680	OG0003680	YOR184W	augustus_masked-scf7180000008968-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-scf7180000008968-processed-gene-0.93&CDS=1-1200
3681	OG0003681	YOR187W	augustus_masked-scf7180000008968-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-scf7180000008968-processed-gene-0.95&CDS=1-1320
3682	OG0003682	YOR188W	augustus_masked-scf7180000008968-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-scf7180000008968-processed-gene-0.96&CDS=1-3312
3683	OG0003683	YOR191W	snap_masked-scf7180000008962-processed-gene-0.79-mRNA-1_1&gene=snap_masked-scf7180000008962-processed-gene-0.79&CDS=1-4296
3684	OG0003684	YOR194C	augustus_masked-scf7180000008955-processed-gene-1.15-mRNA-1_1&gene=augustus_masked-scf7180000008955-processed-gene-1.15&CDS=1-789
3685	OG0003685	YOR195W	augustus_masked-scf7180000008963-processed-gene-3.112-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-3.112&CDS=1-2442
3686	OG0003686	YOR196C	augustus_masked-scf7180000008963-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-3.140&CDS=1-1137
3687	OG0003687	YOR197W	augustus_masked-scf7180000008963-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-3.113&CDS=1-1314
3688	OG0003688	YOR198C	augustus_masked-scf7180000008963-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-3.141&CDS=1-2496
3689	OG0003689	YOR205C	augustus_masked-scf7180000008963-processed-gene-3.142-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-3.142&CDS=1-1647
3690	OG0003690	YOR206W	augustus_masked-scf7180000008963-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-3.115&CDS=1-2109
3691	OG0003691	YOR207C	augustus_masked-scf7180000008963-processed-gene-3.143-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-3.143&CDS=1-3456
3692	OG0003692	YOR208W	augustus_masked-scf7180000008955-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-scf7180000008955-processed-gene-1.17&CDS=1-2874
3693	OG0003693	YOR209C	augustus_masked-scf7180000008955-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-scf7180000008955-processed-gene-1.40&CDS=1-1293
3694	OG0003694	YOR210W	augustus_masked-scf7180000008955-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-scf7180000008955-processed-gene-1.18&CDS=1-210
3695	OG0003695	YOR211C	augustus_masked-scf7180000008963-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-3.144&CDS=1-2730
3696	OG0003696	YOR212W	augustus_masked-scf7180000008963-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-3.116&CDS=1-1269
3697	OG0003697	YOR213C	augustus_masked-scf7180000008963-processed-gene-3.145-mRNA-1_1&gene=augustus_masked-scf7180000008963-processed-gene-3.145&CDS=1-660
3698	OG0003698	YOR215C	maker-scf7180000008950-snap-gene-0.267-mRNA-1_1&gene=maker-scf7180000008950-snap-gene-0.267&CDS=1-513
3699	OG0003699	YOR216C	augustus_masked-scf7180000008950-processed-gene-0.221-mRNA-1_1&gene=augustus_masked-scf7180000008950-processed-gene-0.221&CDS=1-1455
