	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034862_Zygotorulaspora_florentina
2906	OG0002906	YML054C	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-4.4-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-4.4&CDS=1-1713
2907	OG0002907	YML055W	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.140&CDS=1-510
2908	OG0002908	YML058W	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.118&CDS=1-441
2909	OG0002909	YML059C	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.135&CDS=1-5064
2910	OG0002910	YML060W	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.116&CDS=1-1149
2911	OG0002911	YML061C	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.133&CDS=1-2781
2912	OG0002912	YML062C	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.132-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.132&CDS=1-1227
2913	OG0002913	YML064C	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.131&CDS=1-759
2914	OG0002914	YML065W	maker-NODE_6_length_562868_cov_24.3835_ID_11-snap-gene-3.0-mRNA-1_1&gene=maker-NODE_6_length_562868_cov_24.3835_ID_11-snap-gene-3.0&CDS=1-3042
2915	OG0002915	YML067C	maker-NODE_6_length_562868_cov_24.3835_ID_11-snap-gene-3.2-mRNA-1_1&gene=maker-NODE_6_length_562868_cov_24.3835_ID_11-snap-gene-3.2&CDS=1-2094
2916	OG0002916	YML069W	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.112-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.112&CDS=1-3042
2917	OG0002917	YML070W	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.111&CDS=1-1761
2918	OG0002918	YML071C	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.128-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.128&CDS=1-1314
2919	OG0002919	YML072C	maker-NODE_6_length_562868_cov_24.3835_ID_11-snap-gene-3.1-mRNA-1_1&gene=maker-NODE_6_length_562868_cov_24.3835_ID_11-snap-gene-3.1&CDS=1-5178
2920	OG0002920	YML074C	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.125-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.125&CDS=1-1254
2921	OG0002921	YML075C	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.124&CDS=1-3135
2922	OG0002922	YML077W	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.106-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.106&CDS=1-477
2923	OG0002923	YML078W	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.104&CDS=1-546
2924	OG0002924	YML079W	augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.123-mRNA-1_1&gene=augustus_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-3.123&CDS=1-627
2925	OG0002925	YML080W	maker-NODE_6_length_562868_cov_24.3835_ID_11-augustus-gene-3.6-mRNA-1_1&gene=maker-NODE_6_length_562868_cov_24.3835_ID_11-augustus-gene-3.6&CDS=1-5100
2926	OG0002926	YML081C-A	snap_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-2.157-mRNA-1_1&gene=snap_masked-NODE_6_length_562868_cov_24.3835_ID_11-processed-gene-2.157&CDS=1-177
2927	OG0002927	YML085C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.25-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.25&CDS=1-1338
2928	OG0002928	YML086C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.26&CDS=1-1590
2929	OG0002929	YML088W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.52-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.52&CDS=1-1944
2930	OG0002930	YML091C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.29&CDS=1-3600
2931	OG0002931	YML092C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.55&CDS=1-750
2932	OG0002932	YML093W	genemark-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.72&CDS=1-3120
2933	OG0002933	YML095C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.54&CDS=1-621
2934	OG0002934	YML096W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.43&CDS=1-1554
2935	OG0002935	YML098W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.42&CDS=1-471
2936	OG0002936	YML099C	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.27&CDS=1-2496
2937	OG0002937	YML102W	snap_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.139&CDS=1-1482
2938	OG0002938	YML104C	genemark-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.58&CDS=1-3783
2939	OG0002939	YML105C	augustus_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.6&CDS=1-795
2940	OG0002940	YML106W	augustus_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.29&CDS=1-672
2941	OG0002941	YML107C	augustus_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.7&CDS=1-1029
2942	OG0002942	YML108W	snap_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.144&CDS=1-327
2943	OG0002943	YML109W	snap_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_21_length_135322_cov_25.0028_ID_41-processed-gene-0.145&CDS=1-2811
2944	OG0002944	YML110C	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.173-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.173&CDS=1-897
2945	OG0002945	YML112W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.13-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.13&CDS=1-864
2946	OG0002946	YML113W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.12&CDS=1-621
2947	OG0002947	YML114C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.41-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.41&CDS=1-1587
2948	OG0002948	YML115C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.18&CDS=1-1545
2949	OG0002949	YML119W	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.182-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.182&CDS=1-1068
2950	OG0002950	YML120C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.21&CDS=1-1560
2951	OG0002951	YML121W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.51-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.51&CDS=1-897
2952	OG0002952	YML123C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.24&CDS=1-1737
2953	OG0002953	YML125C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.27-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.27&CDS=1-939
2954	OG0002954	YML126C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.28-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.28&CDS=1-1383
2955	OG0002955	YML127W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.53-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-14.53&CDS=1-1764
2956	OG0002956	YML128C	genemark-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-1.101-mRNA-1_1&gene=genemark-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-1.101&CDS=1-1674
2957	OG0002957	YML130C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-0.53&CDS=1-3234
2958	OG0002958	YML131W	augustus_masked-NODE_28_length_58683_cov_22.5322_ID_55-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_28_length_58683_cov_22.5322_ID_55-processed-gene-0.28&CDS=1-1098
2959	OG0002959	YMR001C	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-1.31&CDS=1-2247
2960	OG0002960	YMR002W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-1.13&CDS=1-462
2961	OG0002961	YMR003W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-1.14&CDS=1-714
2962	OG0002962	YMR004W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-1.16&CDS=1-1560
2963	OG0002963	YMR005W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-1.17&CDS=1-1140
2964	OG0002964	YMR009W	augustus_masked-NODE_5_length_592613_cov_24.8497_ID_9-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_5_length_592613_cov_24.8497_ID_9-processed-gene-3.129&CDS=1-534
2965	OG0002965	YMR010W	augustus_masked-NODE_5_length_592613_cov_24.8497_ID_9-processed-gene-3.130-mRNA-1_1&gene=augustus_masked-NODE_5_length_592613_cov_24.8497_ID_9-processed-gene-3.130&CDS=1-1170
2966	OG0002966	YMR012W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-6.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-6.112&CDS=1-3795
2967	OG0002967	YMR013C	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-6.129&CDS=1-1521
2968	OG0002968	YMR014W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-6.113-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-6.113&CDS=1-1350
2969	OG0002969	YMR015C	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-6.130-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-6.130&CDS=1-1599
2970	OG0002970	YMR019W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.105-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.105&CDS=1-2370
2971	OG0002971	YMR020W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.106&CDS=1-1515
2972	OG0002972	YMR021C	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.133-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.133&CDS=1-1245
2973	OG0002973	YMR023C	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.135-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.135&CDS=1-1521
2974	OG0002974	YMR024W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.112&CDS=1-1134
2975	OG0002975	YMR025W	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.113-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.113&CDS=1-801
2976	OG0002976	YMR026C	augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.136-mRNA-1_1&gene=augustus_masked-NODE_2_length_1190564_cov_24.2002_ID_3-processed-gene-7.136&CDS=1-1164
2977	OG0002977	YMR027W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.43&CDS=1-1380
2978	OG0002978	YMR028W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.42&CDS=1-1437
2979	OG0002979	YMR029C	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.80-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.80&CDS=1-1695
2980	OG0002980	YMR031C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.21&CDS=1-2502
2981	OG0002981	YMR032W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.40&CDS=1-1929
2982	OG0002982	YMR033W	snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.96-mRNA-1_1&gene=snap_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.96&CDS=1-1290
2983	OG0002983	YMR034C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.19&CDS=1-1275
2984	OG0002984	YMR035W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.38&CDS=1-528
2985	OG0002985	YMR036C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.18&CDS=1-1743
2986	OG0002986	YMR038C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.15&CDS=1-726
2987	OG0002987	YMR039C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.13&CDS=1-690
2988	OG0002988	YMR041C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.12&CDS=1-1017
2989	OG0002989	YMR042W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.35&CDS=1-438
2990	OG0002990	YMR043W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.34&CDS=1-732
2991	OG0002991	YMR044W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.33-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.33&CDS=1-1290
2992	OG0002992	YMR048W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.32&CDS=1-663
2993	OG0002993	YMR049C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.7&CDS=1-2397
2994	OG0002994	YMR052W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-2.31&CDS=1-621
2995	OG0002995	YMR059W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-1.45&CDS=1-378
2996	OG0002996	YMR060C	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-1.24&CDS=1-930
2997	OG0002997	YMR061W	augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_1_length_1546580_cov_24.4376_ID_1-processed-gene-1.44&CDS=1-1965
2998	OG0002998	YMR063W	snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.101&CDS=1-717
2999	OG0002999	YMR064W	snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.100&CDS=1-1683
3000	OG0003000	YMR065W	snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.99&CDS=1-1500
3001	OG0003001	YMR066W	snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.97-mRNA-1_1&gene=snap_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.97&CDS=1-2430
3002	OG0003002	YMR067C	augustus_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.129&CDS=1-1263
3003	OG0003003	YMR068W	augustus_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.145-mRNA-1_1&gene=augustus_masked-NODE_9_length_377283_cov_23.5738_ID_17-processed-gene-1.145&CDS=1-1197
3004	OG0003004	YMR069W	augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.112&CDS=1-747
3005	OG0003005	YMR070W	augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.113&CDS=1-1281
3006	OG0003006	YMR071C	augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.136&CDS=1-501
3007	OG0003007	YMR073C	augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.137&CDS=1-636
3008	OG0003008	YMR074C	augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.139&CDS=1-426
3009	OG0003009	YMR075W	augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.115&CDS=1-2103
3010	OG0003010	YMR076C	augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_23_length_96793_cov_23.3371_ID_45-processed-gene-0.140&CDS=1-5724
3011	OG0003011	YMR077C	augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.5&CDS=1-654
3012	OG0003012	YMR078C	augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.4&CDS=1-2232
3013	OG0003013	YMR080C	augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.3&CDS=1-2808
3014	OG0003014	YMR081C	augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.2&CDS=1-750
3015	OG0003015	YMR086W	augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.10&CDS=1-3030
3016	OG0003016	YMR087W	augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_11_length_341105_cov_23.9332_ID_21-processed-gene-0.11&CDS=1-759
