	OrthologID	Saccharomyces_cerevisiae	Zygosaccharomyces_bailii
2871	OG0002871	YMR031C	genemark-ZYBA0S17-processed-gene-0.55-mRNA-1_1&gene=genemark-ZYBA0S17-processed-gene-0.55&CDS=1-2667
2872	OG0002872	YMR032W	genemark-ZYBA0S17-processed-gene-0.75-mRNA-1_1&gene=genemark-ZYBA0S17-processed-gene-0.75&CDS=1-1950
2873	OG0002873	YMR033W	snap_masked-ZYBA0S17-processed-gene-0.116-mRNA-1_1&gene=snap_masked-ZYBA0S17-processed-gene-0.116&CDS=1-1386
2874	OG0002874	YMR034C	genemark-ZYBA0S17-processed-gene-0.53-mRNA-1_1&gene=genemark-ZYBA0S17-processed-gene-0.53&CDS=1-1356
2875	OG0002875	YMR035W	genemark-ZYBA0S17-processed-gene-0.73-mRNA-1_1&gene=genemark-ZYBA0S17-processed-gene-0.73&CDS=1-516
2876	OG0002876	YMR036C	genemark-ZYBA0S17-processed-gene-0.52-mRNA-1_1&gene=genemark-ZYBA0S17-processed-gene-0.52&CDS=1-1650
2877	OG0002877	YMR039C	genemark-ZYBA0S17-processed-gene-0.47-mRNA-1_1&gene=genemark-ZYBA0S17-processed-gene-0.47&CDS=1-735
2878	OG0002878	YMR041C	genemark-ZYBA0S17-processed-gene-0.46-mRNA-1_1&gene=genemark-ZYBA0S17-processed-gene-0.46&CDS=1-1011
2879	OG0002879	YMR042W	genemark-ZYBA0S17-processed-gene-0.70-mRNA-1_1&gene=genemark-ZYBA0S17-processed-gene-0.70&CDS=1-354
2880	OG0002880	YMR044W	maker-ZYBA0S17-augustus-gene-0.125-mRNA-1_1&gene=maker-ZYBA0S17-augustus-gene-0.125&CDS=1-1929
2881	OG0002881	YMR047C	snap_masked-ZYBA0S17-processed-gene-0.85-mRNA-1_1&gene=snap_masked-ZYBA0S17-processed-gene-0.85&CDS=1-3612
2882	OG0002882	YMR048W	genemark-ZYBA0S17-processed-gene-0.67-mRNA-1_1&gene=genemark-ZYBA0S17-processed-gene-0.67&CDS=1-621
2883	OG0002883	YMR049C	genemark-ZYBA0S17-processed-gene-0.43-mRNA-1_1&gene=genemark-ZYBA0S17-processed-gene-0.43&CDS=1-2403
2884	OG0002884	YMR052W	genemark-ZYBA0S01-processed-gene-15.111-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-15.111&CDS=1-612
2885	OG0002885	YMR055C	genemark-ZYBA0S01-processed-gene-15.162-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-15.162&CDS=1-936
2886	OG0002886	YMR060C	augustus_masked-ZYBA0S01-processed-gene-15.67-mRNA-1_1&gene=augustus_masked-ZYBA0S01-processed-gene-15.67&CDS=1-930
2887	OG0002887	YMR061W	genemark-ZYBA0S01-processed-gene-15.116-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-15.116&CDS=1-1953
2888	OG0002888	YMR063W	genemark-ZYBA0S01-processed-gene-15.117-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-15.117&CDS=1-687
2889	OG0002889	YMR064W	augustus_masked-ZYBA0S01-processed-gene-15.30-mRNA-1_1&gene=augustus_masked-ZYBA0S01-processed-gene-15.30&CDS=1-1719
2890	OG0002890	YMR065W	snap_masked-ZYBA0S01-processed-gene-15.226-mRNA-1_1&gene=snap_masked-ZYBA0S01-processed-gene-15.226&CDS=1-1527
2891	OG0002891	YMR066W	snap_masked-ZYBA0S01-processed-gene-15.228-mRNA-1_1&gene=snap_masked-ZYBA0S01-processed-gene-15.228&CDS=1-2637
2892	OG0002892	YMR067C	snap_masked-ZYBA0S01-processed-gene-15.282-mRNA-1_1&gene=snap_masked-ZYBA0S01-processed-gene-15.282&CDS=1-1239
2893	OG0002893	YMR068W	snap_masked-ZYBA0S01-processed-gene-15.229-mRNA-1_1&gene=snap_masked-ZYBA0S01-processed-gene-15.229&CDS=1-1197
2894	OG0002894	YMR070W	genemark-ZYBA0S05-processed-gene-5.87-mRNA-1_1&gene=genemark-ZYBA0S05-processed-gene-5.87&CDS=1-927
2895	OG0002895	YMR071C	genemark-ZYBA0S05-processed-gene-5.65-mRNA-1_1&gene=genemark-ZYBA0S05-processed-gene-5.65&CDS=1-492
2896	OG0002896	YMR073C	genemark-ZYBA0S05-processed-gene-5.62-mRNA-1_1&gene=genemark-ZYBA0S05-processed-gene-5.62&CDS=1-576
2897	OG0002897	YMR074C	genemark-ZYBA0S05-processed-gene-5.60-mRNA-1_1&gene=genemark-ZYBA0S05-processed-gene-5.60&CDS=1-435
2898	OG0002898	YMR075W	genemark-ZYBA0S05-processed-gene-5.63-mRNA-1_1&gene=genemark-ZYBA0S05-processed-gene-5.63&CDS=1-2067
2899	OG0002899	YMR076C	genemark-ZYBA0S05-processed-gene-5.59-mRNA-1_1&gene=genemark-ZYBA0S05-processed-gene-5.59&CDS=1-3837
2900	OG0002900	YMR077C	genemark-ZYBA0S13-processed-gene-1.149-mRNA-1_1&gene=genemark-ZYBA0S13-processed-gene-1.149&CDS=1-621
2901	OG0002901	YMR078C	genemark-ZYBA0S13-processed-gene-1.150-mRNA-1_1&gene=genemark-ZYBA0S13-processed-gene-1.150&CDS=1-2178
2902	OG0002902	YMR080C	genemark-ZYBA0S13-processed-gene-1.151-mRNA-1_1&gene=genemark-ZYBA0S13-processed-gene-1.151&CDS=1-2817
2903	OG0002903	YMR086W	snap_masked-ZYBA0S03-processed-gene-6.126-mRNA-1_1&gene=snap_masked-ZYBA0S03-processed-gene-6.126&CDS=1-3627
2904	OG0002904	YMR087W	snap_masked-ZYBA0S03-processed-gene-6.125-mRNA-1_1&gene=snap_masked-ZYBA0S03-processed-gene-6.125&CDS=1-693
2905	OG0002905	YMR088C	genemark-ZYBA0S03-processed-gene-6.62-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-6.62&CDS=1-1686
2906	OG0002906	YMR091C	genemark-ZYBA0S03-processed-gene-6.60-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-6.60&CDS=1-1341
2907	OG0002907	YMR092C	genemark-ZYBA0S03-processed-gene-6.59-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-6.59&CDS=1-1824
2908	OG0002908	YMR093W	genemark-ZYBA0S03-processed-gene-6.80-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-6.80&CDS=1-1530
2909	OG0002909	YMR094W	snap_masked-ZYBA0S03-processed-gene-6.123-mRNA-1_1&gene=snap_masked-ZYBA0S03-processed-gene-6.123&CDS=1-1320
2910	OG0002910	YMR095C	genemark-ZYBA0S03-processed-gene-6.57-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-6.57&CDS=1-660
2911	OG0002911	YMR097C	snap_masked-ZYBA0S03-processed-gene-6.101-mRNA-1_1&gene=snap_masked-ZYBA0S03-processed-gene-6.101&CDS=1-558
2912	OG0002912	YMR098C	augustus_masked-ZYBA0S03-processed-gene-6.12-mRNA-1_1&gene=augustus_masked-ZYBA0S03-processed-gene-6.12&CDS=1-2673
2913	OG0002913	YMR099C	genemark-ZYBA0S03-processed-gene-6.73-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-6.73&CDS=1-891
2914	OG0002914	YMR100W	genemark-ZYBA0S03-processed-gene-6.72-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-6.72&CDS=1-2004
2915	OG0002915	YMR101C	genemark-ZYBA0S03-processed-gene-6.50-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-6.50&CDS=1-1026
2916	OG0002916	YMR106C	genemark-ZYBA0S03-processed-gene-6.42-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-6.42&CDS=1-1764
2917	OG0002917	YMR107W	snap_masked-ZYBA0S03-processed-gene-5.120-mRNA-1_1&gene=snap_masked-ZYBA0S03-processed-gene-5.120&CDS=1-297
2918	OG0002918	YMR108W	snap_masked-ZYBA0S03-processed-gene-5.119-mRNA-1_1&gene=snap_masked-ZYBA0S03-processed-gene-5.119&CDS=1-2688
2919	OG0002919	YMR109W	genemark-ZYBA0S03-processed-gene-5.52-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-5.52&CDS=1-3786
2920	OG0002920	YMR111C	maker-ZYBA0S03-augustus-gene-5.61-mRNA-1_1&gene=maker-ZYBA0S03-augustus-gene-5.61&CDS=1-1404
2921	OG0002921	YMR113W	snap_masked-ZYBA0S03-processed-gene-5.116-mRNA-1_1&gene=snap_masked-ZYBA0S03-processed-gene-5.116&CDS=1-1230
2922	OG0002922	YMR114C	genemark-ZYBA0S03-processed-gene-5.30-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-5.30&CDS=1-993
2923	OG0002923	YMR116C	maker-ZYBA0S03-snap-gene-5.125-mRNA-1_1&gene=maker-ZYBA0S03-snap-gene-5.125&CDS=1-957
2924	OG0002924	YMR117C	genemark-ZYBA0S03-processed-gene-5.26-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-5.26&CDS=1-603
2925	OG0002925	YMR119W	snap_masked-ZYBA0S02-processed-gene-9.7-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-9.7&CDS=1-1881
2926	OG0002926	YMR120C	genemark-ZYBA0S02-processed-gene-9.83-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.83&CDS=1-1779
2927	OG0002927	YMR123W	genemark-ZYBA0S02-processed-gene-9.63-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.63&CDS=1-384
2928	OG0002928	YMR124W	genemark-ZYBA0S02-processed-gene-9.64-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.64&CDS=1-2835
2929	OG0002929	YMR125W	genemark-ZYBA0S02-processed-gene-9.65-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.65&CDS=1-2574
2930	OG0002930	YMR126C	genemark-ZYBA0S02-processed-gene-9.85-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.85&CDS=1-1002
2931	OG0002931	YMR127C	augustus_masked-ZYBA0S02-processed-gene-9.132-mRNA-1_1&gene=augustus_masked-ZYBA0S02-processed-gene-9.132&CDS=1-909
2932	OG0002932	YMR128W	genemark-ZYBA0S02-processed-gene-9.67-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.67&CDS=1-5172
2933	OG0002933	YMR129W	genemark-ZYBA0S02-processed-gene-9.68-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.68&CDS=1-3918
2934	OG0002934	YMR130W	genemark-ZYBA0S02-processed-gene-9.69-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.69&CDS=1-906
2935	OG0002935	YMR131C	genemark-ZYBA0S02-processed-gene-9.89-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.89&CDS=1-1539
2936	OG0002936	YMR132C	genemark-ZYBA0S02-processed-gene-9.90-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.90&CDS=1-579
2937	OG0002937	YMR133W	snap_masked-ZYBA0S02-processed-gene-9.18-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-9.18&CDS=1-1278
2938	OG0002938	YMR134W	genemark-ZYBA0S02-processed-gene-9.71-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.71&CDS=1-729
2939	OG0002939	YMR135C	snap_masked-ZYBA0S02-processed-gene-9.42-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-9.42&CDS=1-942
2940	OG0002940	YMR137C	genemark-ZYBA0S02-processed-gene-9.94-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.94&CDS=1-1563
2941	OG0002941	YMR144W	genemark-ZYBA0S02-processed-gene-9.80-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.80&CDS=1-1011
2942	OG0002942	YMR145C	genemark-ZYBA0S02-processed-gene-9.98-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.98&CDS=1-1614
2943	OG0002943	YMR146C	genemark-ZYBA0S02-processed-gene-9.99-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-9.99&CDS=1-1038
2944	OG0002944	YMR147W	snap_masked-ZYBA0S02-processed-gene-10.87-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-10.87&CDS=1-1185
2945	OG0002945	YMR149W	snap_masked-ZYBA0S02-processed-gene-10.88-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-10.88&CDS=1-825
2946	OG0002946	YMR150C	genemark-ZYBA0S02-processed-gene-10.45-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-10.45&CDS=1-576
2947	OG0002947	YMR152W	genemark-ZYBA0S02-processed-gene-10.43-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-10.43&CDS=1-1086
2948	OG0002948	YMR154C	snap_masked-ZYBA0S02-processed-gene-10.95-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-10.95&CDS=1-2091
2949	OG0002949	YMR155W	genemark-ZYBA0S01-processed-gene-4.126-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-4.126&CDS=1-1899
2950	OG0002950	YMR156C	genemark-ZYBA0S01-processed-gene-4.100-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-4.100&CDS=1-528
2951	OG0002951	YMR157C	genemark-ZYBA0S01-processed-gene-4.99-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-4.99&CDS=1-678
2952	OG0002952	YMR158W	genemark-ZYBA0S01-processed-gene-4.103-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-4.103&CDS=1-465
2953	OG0002953	YMR159C	genemark-ZYBA0S01-processed-gene-4.97-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-4.97&CDS=1-378
2954	OG0002954	YMR161W	genemark-ZYBA0S01-processed-gene-3.85-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-3.85&CDS=1-690
2955	OG0002955	YMR162C	genemark-ZYBA0S01-processed-gene-3.66-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-3.66&CDS=1-4497
2956	OG0002956	YMR163C	augustus_masked-ZYBA0S01-processed-gene-3.19-mRNA-1_1&gene=augustus_masked-ZYBA0S01-processed-gene-3.19&CDS=1-2613
2957	OG0002957	YMR165C	genemark-ZYBA0S01-processed-gene-3.63-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-3.63&CDS=1-2442
2958	OG0002958	YMR166C	genemark-ZYBA0S01-processed-gene-3.62-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-3.62&CDS=1-1077
2959	OG0002959	YMR167W	snap_masked-ZYBA0S01-processed-gene-3.126-mRNA-1_1&gene=snap_masked-ZYBA0S01-processed-gene-3.126&CDS=1-2211
2960	OG0002960	YMR171C	genemark-ZYBA0S01-processed-gene-3.58-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-3.58&CDS=1-1668
2961	OG0002961	YMR172W	genemark-ZYBA0S02-processed-gene-4.90-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-4.90&CDS=1-1866
2962	OG0002962	YMR176W	snap_masked-ZYBA0S02-processed-gene-4.41-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-4.41&CDS=1-4026
2963	OG0002963	YMR177W	genemark-ZYBA0S02-processed-gene-4.87-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-4.87&CDS=1-1521
2964	OG0002964	YMR178W	genemark-ZYBA0S02-processed-gene-4.86-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-4.86&CDS=1-870
2965	OG0002965	YMR179W	snap_masked-ZYBA0S02-processed-gene-4.38-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-4.38&CDS=1-2004
2966	OG0002966	YMR184W	snap_masked-ZYBA0S02-processed-gene-4.32-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-4.32&CDS=1-597
2967	OG0002967	YMR187C	snap_masked-ZYBA0S02-processed-gene-4.9-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-4.9&CDS=1-744
2968	OG0002968	YMR188C	snap_masked-ZYBA0S02-processed-gene-4.6-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-4.6&CDS=1-696
2969	OG0002969	YMR189W	augustus_masked-ZYBA0S02-processed-gene-4.98-mRNA-1_1&gene=augustus_masked-ZYBA0S02-processed-gene-4.98&CDS=1-4914
2970	OG0002970	YMR190C	genemark-ZYBA0S02-processed-gene-4.48-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-4.48&CDS=1-3876
2971	OG0002971	YMR191W	snap_masked-ZYBA0S02-processed-gene-4.2-mRNA-1_1&gene=snap_masked-ZYBA0S02-processed-gene-4.2&CDS=1-1053
2972	OG0002972	YMR193W	genemark-ZYBA0S08-processed-gene-3.89-mRNA-1_1&gene=genemark-ZYBA0S08-processed-gene-3.89&CDS=1-759
2973	OG0002973	YMR194C-B	snap_masked-ZYBA0S08-processed-gene-3.221-mRNA-1_1&gene=snap_masked-ZYBA0S08-processed-gene-3.221&CDS=1-216
2974	OG0002974	YMR196W	snap_masked-ZYBA0S08-processed-gene-3.176-mRNA-1_1&gene=snap_masked-ZYBA0S08-processed-gene-3.176&CDS=1-3225
2975	OG0002975	YMR197C	genemark-ZYBA0S08-processed-gene-3.132-mRNA-1_1&gene=genemark-ZYBA0S08-processed-gene-3.132&CDS=1-660
2976	OG0002976	YMR200W	augustus_masked-ZYBA0S08-processed-gene-3.26-mRNA-1_1&gene=augustus_masked-ZYBA0S08-processed-gene-3.26&CDS=1-2298
2977	OG0002977	YMR201C	augustus_masked-ZYBA0S08-processed-gene-3.60-mRNA-1_1&gene=augustus_masked-ZYBA0S08-processed-gene-3.60&CDS=1-1998
2978	OG0002978	YMR202W	genemark-ZYBA0S08-processed-gene-3.101-mRNA-1_1&gene=genemark-ZYBA0S08-processed-gene-3.101&CDS=1-660
2979	OG0002979	YMR203W	maker-ZYBA0S08-augustus-gene-3.154-mRNA-1_1&gene=maker-ZYBA0S08-augustus-gene-3.154&CDS=1-1503
2980	OG0002980	YMR204C	augustus_masked-ZYBA0S12-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-ZYBA0S12-processed-gene-1.91&CDS=1-588
2981	OG0002981	YMR208W	genemark-ZYBA0S08-processed-gene-0.93-mRNA-1_1&gene=genemark-ZYBA0S08-processed-gene-0.93&CDS=1-1251
2982	OG0002982	YMR209C	genemark-ZYBA0S08-processed-gene-0.121-mRNA-1_1&gene=genemark-ZYBA0S08-processed-gene-0.121&CDS=1-1344
2983	OG0002983	YMR211W	genemark-ZYBA0S08-processed-gene-0.95-mRNA-1_1&gene=genemark-ZYBA0S08-processed-gene-0.95&CDS=1-1365
2984	OG0002984	YMR212C	genemark-ZYBA0S08-processed-gene-0.123-mRNA-1_1&gene=genemark-ZYBA0S08-processed-gene-0.123&CDS=1-2244
2985	OG0002985	YMR214W	genemark-ZYBA0S01-processed-gene-2.128-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-2.128&CDS=1-1113
2986	OG0002986	YMR216C	genemark-ZYBA0S01-processed-gene-2.111-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-2.111&CDS=1-2190
2987	OG0002987	YMR217W	maker-ZYBA0S01-augustus-gene-2.44-mRNA-1_1&gene=maker-ZYBA0S01-augustus-gene-2.44&CDS=1-2379
2988	OG0002988	YMR218C	genemark-ZYBA0S01-processed-gene-2.110-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-2.110&CDS=1-3270
2989	OG0002989	YMR219W	snap_masked-ZYBA0S01-processed-gene-2.80-mRNA-1_1&gene=snap_masked-ZYBA0S01-processed-gene-2.80&CDS=1-4581
2990	OG0002990	YMR220W	genemark-ZYBA0S01-processed-gene-2.123-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-2.123&CDS=1-1347
2991	OG0002991	YMR221C	maker-ZYBA0S01-augustus-gene-2.41-mRNA-1_1&gene=maker-ZYBA0S01-augustus-gene-2.41&CDS=1-3147
2992	OG0002992	YMR223W	genemark-ZYBA0S01-processed-gene-2.122-mRNA-1_1&gene=genemark-ZYBA0S01-processed-gene-2.122&CDS=1-1401
2993	OG0002993	YMR224C	augustus_masked-ZYBA0S01-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-ZYBA0S01-processed-gene-2.16&CDS=1-2733
2994	OG0002994	YMR225C	maker-ZYBA0S01-snap-gene-2.0-mRNA-1_1&gene=maker-ZYBA0S01-snap-gene-2.0&CDS=1-294
2995	OG0002995	YMR226C	genemark-ZYBA0S03-processed-gene-0.47-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-0.47&CDS=1-819
2996	OG0002996	YMR227C	genemark-ZYBA0S03-processed-gene-0.44-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-0.44&CDS=1-1626
2997	OG0002997	YMR228W	genemark-ZYBA0S03-processed-gene-0.63-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-0.63&CDS=1-1023
2998	OG0002998	YMR229C	genemark-ZYBA0S03-processed-gene-0.43-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-0.43&CDS=1-5127
2999	OG0002999	YMR231W	genemark-ZYBA0S03-processed-gene-0.60-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-0.60&CDS=1-3096
3000	OG0003000	YMR232W	augustus_masked-ZYBA0S03-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-ZYBA0S03-processed-gene-0.98&CDS=1-2082
3001	OG0003001	YMR233W	genemark-ZYBA0S03-processed-gene-0.57-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-0.57&CDS=1-714
3002	OG0003002	YMR234W	genemark-ZYBA0S03-processed-gene-1.10-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-1.10&CDS=1-984
3003	OG0003003	YMR235C	genemark-ZYBA0S03-processed-gene-1.36-mRNA-1_1&gene=genemark-ZYBA0S03-processed-gene-1.36&CDS=1-1206
3004	OG0003004	YMR239C	genemark-ZYBA0S02-processed-gene-12.13-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-12.13&CDS=1-1386
3005	OG0003005	YMR240C	genemark-ZYBA0S02-processed-gene-12.12-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-12.12&CDS=1-1440
3006	OG0003006	YMR241W	genemark-ZYBA0S02-processed-gene-12.28-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-12.28&CDS=1-921
3007	OG0003007	YMR243C	genemark-ZYBA0S02-processed-gene-12.5-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-12.5&CDS=1-1299
3008	OG0003008	YMR244C-A	genemark-ZYBA0S02-processed-gene-12.1-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-12.1&CDS=1-324
3009	OG0003009	YMR244W	genemark-ZYBA0S02-processed-gene-12.27-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-12.27&CDS=1-921
3010	OG0003010	YMR247C	genemark-ZYBA0S02-processed-gene-12.0-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-12.0&CDS=1-5940
3011	OG0003011	YMR250W	genemark-ZYBA0S02-processed-gene-11.55-mRNA-1_1&gene=genemark-ZYBA0S02-processed-gene-11.55&CDS=1-1722
3012	OG0003012	YMR252C	genemark-ZYBA0S04-processed-gene-5.99-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-5.99&CDS=1-336
3013	OG0003013	YMR257C	snap_masked-ZYBA0S04-processed-gene-5.52-mRNA-1_1&gene=snap_masked-ZYBA0S04-processed-gene-5.52&CDS=1-2031
3014	OG0003014	YMR258C	genemark-ZYBA0S04-processed-gene-5.105-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-5.105&CDS=1-1656
3015	OG0003015	YMR259C	genemark-ZYBA0S04-processed-gene-5.106-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-5.106&CDS=1-4245
3016	OG0003016	YMR261C	augustus_masked-ZYBA0S04-processed-gene-5.159-mRNA-1_1&gene=augustus_masked-ZYBA0S04-processed-gene-5.159&CDS=1-3765
3017	OG0003017	YMR262W	genemark-ZYBA0S04-processed-gene-5.82-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-5.82&CDS=1-789
3018	OG0003018	YMR263W	genemark-ZYBA0S04-processed-gene-5.83-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-5.83&CDS=1-504
3019	OG0003019	YMR264W	genemark-ZYBA0S04-processed-gene-5.84-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-5.84&CDS=1-585
3020	OG0003020	YMR265C	snap_masked-ZYBA0S04-processed-gene-5.58-mRNA-1_1&gene=snap_masked-ZYBA0S04-processed-gene-5.58&CDS=1-1218
3021	OG0003021	YMR268C	genemark-ZYBA0S04-processed-gene-5.111-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-5.111&CDS=1-1242
3022	OG0003022	YMR269W	genemark-ZYBA0S04-processed-gene-6.44-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-6.44&CDS=1-624
3023	OG0003023	YMR270C	genemark-ZYBA0S04-processed-gene-6.48-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-6.48&CDS=1-1059
3024	OG0003024	YMR272C	genemark-ZYBA0S04-processed-gene-6.67-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-6.67&CDS=1-1155
3025	OG0003025	YMR274C	genemark-ZYBA0S04-processed-gene-6.70-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-6.70&CDS=1-906
3026	OG0003026	YMR276W	genemark-ZYBA0S04-processed-gene-6.51-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-6.51&CDS=1-1140
3027	OG0003027	YMR277W	genemark-ZYBA0S04-processed-gene-6.53-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-6.53&CDS=1-2190
3028	OG0003028	YMR280C	genemark-ZYBA0S04-processed-gene-6.75-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-6.75&CDS=1-3702
3029	OG0003029	YMR281W	genemark-ZYBA0S04-processed-gene-6.57-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-6.57&CDS=1-843
3030	OG0003030	YMR283C	maker-ZYBA0S04-augustus-gene-6.144-mRNA-1_1&gene=maker-ZYBA0S04-augustus-gene-6.144&CDS=1-3033
3031	OG0003031	YMR284W	snap_masked-ZYBA0S04-processed-gene-6.105-mRNA-1_1&gene=snap_masked-ZYBA0S04-processed-gene-6.105&CDS=1-1776
3032	OG0003032	YMR285C	genemark-ZYBA0S04-processed-gene-6.78-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-6.78&CDS=1-1446
3033	OG0003033	YMR286W	snap_masked-ZYBA0S04-processed-gene-6.107-mRNA-1_1&gene=snap_masked-ZYBA0S04-processed-gene-6.107&CDS=1-255
3034	OG0003034	YMR287C	genemark-ZYBA0S04-processed-gene-6.80-mRNA-1_1&gene=genemark-ZYBA0S04-processed-gene-6.80&CDS=1-2850
3035	OG0003035	YMR288W	genemark-ZYBA0S07-processed-gene-1.67-mRNA-1_1&gene=genemark-ZYBA0S07-processed-gene-1.67&CDS=1-2895
3036	OG0003036	YMR289W	augustus_masked-ZYBA0S07-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-ZYBA0S07-processed-gene-1.26&CDS=1-1272
3037	OG0003037	YMR291W	genemark-ZYBA0S07-processed-gene-2.101-mRNA-1_1&gene=genemark-ZYBA0S07-processed-gene-2.101&CDS=1-1527
3038	OG0003038	YMR293C	genemark-ZYBA0S07-processed-gene-2.125-mRNA-1_1&gene=genemark-ZYBA0S07-processed-gene-2.125&CDS=1-1404
