	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035681_Candida_gotoi
3058	OG0003058	YOL141W	snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-1.105&CDS=1-2013
3059	OG0003059	YOL142W	snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-1.106-mRNA-1_1&gene=snap_masked-NODE_14_length_408967_cov_80.4573_ID_27-processed-gene-1.106&CDS=1-888
3060	OG0003060	YOL143C	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.107-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.107&CDS=1-495
3061	OG0003061	YOL144W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.84-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.84&CDS=1-1908
3062	OG0003062	YOL145C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.86-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.86&CDS=1-3297
3063	OG0003063	YOL146W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.79&CDS=1-531
3064	OG0003064	YOL147C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.83-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-2.83&CDS=1-687
3065	OG0003065	YOL148C	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.73-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.73&CDS=1-2610
3066	OG0003066	YOL149W	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.104-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-3.104&CDS=1-558
3067	OG0003067	YOL152W	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.146-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.146&CDS=1-1818
3068	OG0003068	YOL154W	snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-0.37&CDS=1-996
3069	OG0003069	YOR001W	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-0.44&CDS=1-2337
3070	OG0003070	YOR002W	snap_masked-NODE_26_length_162235_cov_68.3165_ID_51-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_26_length_162235_cov_68.3165_ID_51-processed-gene-0.125&CDS=1-1725
3071	OG0003071	YOR004W	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-2.89-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-2.89&CDS=1-852
3072	OG0003072	YOR005C	snap_masked-NODE_31_length_117061_cov_71.4585_ID_61-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_31_length_117061_cov_71.4585_ID_61-processed-gene-0.98&CDS=1-2898
3073	OG0003073	YOR006C	augustus_masked-NODE_31_length_117061_cov_71.4585_ID_61-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_31_length_117061_cov_71.4585_ID_61-processed-gene-0.22&CDS=1-1026
3074	OG0003074	YOR007C	snap_masked-NODE_31_length_117061_cov_71.4585_ID_61-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_31_length_117061_cov_71.4585_ID_61-processed-gene-0.72&CDS=1-1065
3075	OG0003075	YOR014W	maker-NODE_6_length_660448_cov_75.8544_ID_11-snap-gene-2.47-mRNA-1_1&gene=maker-NODE_6_length_660448_cov_75.8544_ID_11-snap-gene-2.47&CDS=1-3294
3076	OG0003076	YOR017W	snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-4.122-mRNA-1_1&gene=snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-4.122&CDS=1-2274
3077	OG0003077	YOR018W	maker-NODE_10_length_547273_cov_74.2464_ID_19-augustus-gene-1.0-mRNA-1_1&gene=maker-NODE_10_length_547273_cov_74.2464_ID_19-augustus-gene-1.0&CDS=1-3717
3078	OG0003078	YOR020C	maker-NODE_34_length_71488_cov_106.453_ID_67-augustus-gene-0.107-mRNA-1_1&gene=maker-NODE_34_length_71488_cov_106.453_ID_67-augustus-gene-0.107&CDS=1-318
3079	OG0003079	YOR021C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.72-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.72&CDS=1-621
3080	OG0003080	YOR022C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.104-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.104&CDS=1-2352
3081	OG0003081	YOR023C	augustus_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-4.12-mRNA-1_1&gene=augustus_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-4.12&CDS=1-1332
3082	OG0003082	YOR025W	snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-3.69-mRNA-1_1&gene=snap_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-3.69&CDS=1-1368
3083	OG0003083	YOR026W	snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-0.29&CDS=1-1026
3084	OG0003084	YOR027W	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-2.85-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-2.85&CDS=1-1737
3085	OG0003085	YOR035C	snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-0.68&CDS=1-2466
3086	OG0003086	YOR036W	augustus_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.175-mRNA-1_1&gene=augustus_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.175&CDS=1-897
3087	OG0003087	YOR037W	augustus_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.176-mRNA-1_1&gene=augustus_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.176&CDS=1-1368
3088	OG0003088	YOR038C	snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.42&CDS=1-2949
3089	OG0003089	YOR039W	snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.7&CDS=1-735
3090	OG0003090	YOR042W	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-6.54-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-6.54&CDS=1-936
3091	OG0003091	YOR043W	snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-1.65-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-1.65&CDS=1-1062
3092	OG0003092	YOR045W	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-3.60-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-3.60&CDS=1-216
3093	OG0003093	YOR046C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-3.77-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-3.77&CDS=1-1482
3094	OG0003094	YOR048C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-1.61-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-1.61&CDS=1-2958
3095	OG0003095	YOR051C	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-6.72-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-6.72&CDS=1-1263
3096	OG0003096	YOR052C	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-6.47-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-6.47&CDS=1-522
3097	OG0003097	YOR056C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-4.106-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-4.106&CDS=1-1371
3098	OG0003098	YOR057W	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-3.62-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-3.62&CDS=1-1104
3099	OG0003099	YOR058C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-4.112-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-4.112&CDS=1-2868
3100	OG0003100	YOR063W	snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-0.95&CDS=1-1167
3101	OG0003101	YOR065W	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.132-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.132&CDS=1-861
3102	OG0003102	YOR067C	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.145-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.145&CDS=1-1683
3103	OG0003103	YOR069W	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-0.108&CDS=1-2088
3104	OG0003104	YOR070C	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.41-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.41&CDS=1-1866
3105	OG0003105	YOR073W	augustus_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.194-mRNA-1_1&gene=augustus_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.194&CDS=1-1338
3106	OG0003106	YOR074C	snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.86-mRNA-1_1&gene=snap_masked-NODE_8_length_567454_cov_77.2373_ID_15-processed-gene-4.86&CDS=1-909
3107	OG0003107	YOR075W	snap_masked-NODE_11_length_487754_cov_68.766_ID_21-processed-gene-2.50-mRNA-1_1&gene=snap_masked-NODE_11_length_487754_cov_68.766_ID_21-processed-gene-2.50&CDS=1-1032
3108	OG0003108	YOR077W	snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.63-mRNA-1_1&gene=snap_masked-NODE_1_length_933283_cov_68.0403_ID_1-processed-gene-4.63&CDS=1-699
3109	OG0003109	YOR079C	snap_masked-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.155-mRNA-1_1&gene=snap_masked-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.155&CDS=1-876
3110	OG0003110	YOR080W	snap_masked-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.111-mRNA-1_1&gene=snap_masked-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.111&CDS=1-2187
3111	OG0003111	YOR081C	snap_masked-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.110&CDS=1-2835
3112	OG0003112	YOR085W	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-2.120-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-2.120&CDS=1-1017
3113	OG0003113	YOR087W	snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-5.97-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-5.97&CDS=1-1983
3114	OG0003114	YOR090C	snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-3.111-mRNA-1_1&gene=snap_masked-NODE_12_length_465408_cov_66.2617_ID_23-processed-gene-3.111&CDS=1-1746
3115	OG0003115	YOR093C	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-5.149-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-5.149&CDS=1-4767
3116	OG0003116	YOR095C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.86-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.86&CDS=1-714
3117	OG0003117	YOR099W	maker-NODE_2_length_906092_cov_75.1325_ID_3-snap-gene-5.41-mRNA-1_1&gene=maker-NODE_2_length_906092_cov_75.1325_ID_3-snap-gene-5.41&CDS=1-2487
3118	OG0003118	YOR100C	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-3.55-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-3.55&CDS=1-879
3119	OG0003119	YOR101W	augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-2.3-mRNA-1_1&gene=augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-2.3&CDS=1-771
3120	OG0003120	YOR103C	augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-1.26&CDS=1-510
3121	OG0003121	YOR104W	augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-1.13&CDS=1-1809
3122	OG0003122	YOR107W	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-8.150-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-8.150&CDS=1-930
3123	OG0003123	YOR111W	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-5.168-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-5.168&CDS=1-681
3124	OG0003124	YOR113W	snap_masked-NODE_25_length_171835_cov_70.1684_ID_49-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_25_length_171835_cov_70.1684_ID_49-processed-gene-0.134&CDS=1-2769
3125	OG0003125	YOR115C	snap_masked-NODE_20_length_266287_cov_87.4797_ID_39-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_20_length_266287_cov_87.4797_ID_39-processed-gene-1.40&CDS=1-720
3126	OG0003126	YOR116C	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-5.66-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-5.66&CDS=1-4371
3127	OG0003127	YOR117W	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-5.67-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-5.67&CDS=1-1278
3128	OG0003128	YOR118W	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.63-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.63&CDS=1-1986
3129	OG0003129	YOR119C	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.61-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.61&CDS=1-1431
3130	OG0003130	YOR122C	snap_masked-NODE_20_length_266287_cov_87.4797_ID_39-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_20_length_266287_cov_87.4797_ID_39-processed-gene-1.49&CDS=1-378
3131	OG0003131	YOR123C	snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-4.27-mRNA-1_1&gene=snap_masked-NODE_3_length_842064_cov_74.5486_ID_5-processed-gene-4.27&CDS=1-1122
3132	OG0003132	YOR125C	augustus_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-3.92-mRNA-1_1&gene=augustus_masked-NODE_9_length_561754_cov_72.6593_ID_17-processed-gene-3.92&CDS=1-687
3133	OG0003133	YOR126C	snap_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.225-mRNA-1_1&gene=snap_masked-NODE_24_length_178994_cov_74.8349_ID_47-processed-gene-0.225&CDS=1-768
3134	OG0003134	YOR128C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.12-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.12&CDS=1-1683
3135	OG0003135	YOR129C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.34-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.34&CDS=1-2004
3136	OG0003136	YOR130C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.9-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.9&CDS=1-891
3137	OG0003137	YOR132W	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-3.87-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-3.87&CDS=1-1623
3138	OG0003138	YOR136W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.68-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.68&CDS=1-1095
3139	OG0003139	YOR141C	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.94-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-2.94&CDS=1-2535
3140	OG0003140	YOR142W	maker-NODE_10_length_547273_cov_74.2464_ID_19-augustus-gene-2.50-mRNA-1_1&gene=maker-NODE_10_length_547273_cov_74.2464_ID_19-augustus-gene-2.50&CDS=1-1500
3141	OG0003141	YOR143C	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.77-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.77&CDS=1-939
3142	OG0003142	YOR144C	augustus_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-4.9-mRNA-1_1&gene=augustus_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-4.9&CDS=1-2769
3143	OG0003143	YOR145C	snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-4.79-mRNA-1_1&gene=snap_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-4.79&CDS=1-771
3144	OG0003144	YOR148C	augustus_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-4.10-mRNA-1_1&gene=augustus_masked-NODE_10_length_547273_cov_74.2464_ID_19-processed-gene-4.10&CDS=1-702
3145	OG0003145	YOR149C	snap_masked-NODE_31_length_117061_cov_71.4585_ID_61-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_31_length_117061_cov_71.4585_ID_61-processed-gene-0.66&CDS=1-1662
3146	OG0003146	YOR150W	augustus_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.132-mRNA-1_1&gene=augustus_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.132&CDS=1-519
3147	OG0003147	YOR151C	augustus_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.154-mRNA-1_1&gene=augustus_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.154&CDS=1-3693
3148	OG0003148	YOR154W	snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-4.13-mRNA-1_1&gene=snap_masked-NODE_4_length_767683_cov_66.5034_ID_7-processed-gene-4.13&CDS=1-1905
3149	OG0003149	YOR155C	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-4.111-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-4.111&CDS=1-1518
3150	OG0003150	YOR157C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.99-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-6.99&CDS=1-807
3151	OG0003151	YOR158W	snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-2.105&CDS=1-912
3152	OG0003152	YOR159C	snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-2.101-mRNA-1_1&gene=snap_masked-NODE_17_length_312534_cov_86.9164_ID_33-processed-gene-2.101&CDS=1-267
3153	OG0003153	YOR160W	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.91-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-3.91&CDS=1-2898
3154	OG0003154	YOR161C	snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_6_length_660448_cov_75.8544_ID_11-processed-gene-1.67&CDS=1-1659
3155	OG0003155	YOR163W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.88-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.88&CDS=1-555
3156	OG0003156	YOR164C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.66-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-1.66&CDS=1-966
3157	OG0003157	YOR165W	snap_masked-NODE_11_length_487754_cov_68.766_ID_21-processed-gene-3.52-mRNA-1_1&gene=snap_masked-NODE_11_length_487754_cov_68.766_ID_21-processed-gene-3.52&CDS=1-2571
3158	OG0003158	YOR168W	snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_13_length_436529_cov_84.5777_ID_25-processed-gene-0.67&CDS=1-2382
3159	OG0003159	YOR174W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.56-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.56&CDS=1-927
3160	OG0003160	YOR175C	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.72-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.72&CDS=1-1842
3161	OG0003161	YOR176W	snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.71-mRNA-1_1&gene=snap_masked-NODE_5_length_751471_cov_67.627_ID_9-processed-gene-4.71&CDS=1-1173
3162	OG0003162	YOR181W	snap_masked-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.170-mRNA-1_1&gene=snap_masked-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.170&CDS=1-2058
3163	OG0003163	YOR187W	snap_masked-NODE_32_length_99438_cov_66.2055_ID_63-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_32_length_99438_cov_66.2055_ID_63-processed-gene-0.53&CDS=1-1305
3164	OG0003164	YOR188W	snap_masked-NODE_32_length_99438_cov_66.2055_ID_63-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_32_length_99438_cov_66.2055_ID_63-processed-gene-0.48&CDS=1-3306
3165	OG0003165	YOR191W	genemark-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.236-mRNA-1_1&gene=genemark-NODE_15_length_389707_cov_85.5837_ID_29-processed-gene-2.236&CDS=1-4116
3166	OG0003166	YOR194C	snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.110&CDS=1-753
3167	OG0003167	YOR195W	snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.157-mRNA-1_1&gene=snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.157&CDS=1-2250
3168	OG0003168	YOR196C	snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.156-mRNA-1_1&gene=snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.156&CDS=1-1188
3169	OG0003169	YOR198C	snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.107-mRNA-1_1&gene=snap_masked-NODE_19_length_288497_cov_86.145_ID_37-processed-gene-1.107&CDS=1-1332
3170	OG0003170	YOR201C	snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.30-mRNA-1_1&gene=snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.30&CDS=1-1230
3171	OG0003171	YOR202W	snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.29-mRNA-1_1&gene=snap_masked-NODE_18_length_296463_cov_85.1512_ID_35-processed-gene-1.29&CDS=1-666
3172	OG0003172	YOR204W	snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_16_length_382779_cov_70.9361_ID_31-processed-gene-0.25&CDS=1-1932
3173	OG0003173	YOR205C	snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.3-mRNA-1_1&gene=snap_masked-NODE_2_length_906092_cov_75.1325_ID_3-processed-gene-7.3&CDS=1-1848
