	OrthologID	Saccharomyces_cerevisiae	Starmerella_bombicola_JCM9596
2605	OG0002605	YOR254C	-processed-gene-1.67-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-1.67&CDS=1-1815
2606	OG0002606	YOR256C, YPL176C	
2607	OG0002607	YOR257W	-processed-gene-27.17-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-27.17&CDS=1-453
2608	OG0002608	YOR259C	-processed-gene-27.83-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-27.83&CDS=1-1359
2609	OG0002609	YOR260W	-processed-gene-27.32-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-27.32&CDS=1-1308
2610	OG0002610	YOR261C	-processed-gene-2.100-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-2.100&CDS=1-984
2611	OG0002611	YOR262W	-processed-gene-2.73-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-2.73&CDS=1-996
2612	OG0002612	YOR265W	-processed-gene-2.101-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-2.101&CDS=1-309
2613	OG0002613	YOR269W	-processed-gene-10.120-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-10.120&CDS=1-1278
2614	OG0002614	YOR271C	-processed-gene-10.110-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-10.110&CDS=1-2130
2615	OG0002615	YOR272W	-processed-gene-6.76-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-6.76&CDS=1-1260
2616	OG0002616	YOR274W	-processed-gene-2.70-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-2.70&CDS=1-1302
2617	OG0002617	YOR281C	-processed-gene-15.116-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-15.116&CDS=1-660
2618	OG0002618	YOR283W	-processed-gene-9.149-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-9.149&CDS=1-636
2619	OG0002619	YOR285W	-processed-gene-3.32-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-3.32&CDS=1-558
2620	OG0002620	YOR287C	-processed-gene-3.10-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-3.10&CDS=1-483
2621	OG0002621	YOR288C	-processed-gene-3.8-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-3.8&CDS=1-1884
2622	OG0002622	YOR289W	-processed-gene-21.66-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-21.66&CDS=1-558
2623	OG0002623	YOR291W	-processed-gene-5.134-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-5.134&CDS=1-4098
2624	OG0002624	YOR294W	-processed-gene-25.23-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-25.23&CDS=1-582
2625	OG0002625	YOR296W	-processed-gene-4.156-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-4.156&CDS=1-3570
2626	OG0002626	YOR298C-A	-processed-gene-16.74-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-16.74&CDS=1-486
2627	OG0002627	YOR301W	-snap-gene-9.3-mRNA-1_1&gene=maker-gi|1002316115|dbj|BCGO01000004.1|-snap-gene-9.3&CDS=1-1143
2628	OG0002628	YOR303W	-processed-gene-27.125-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-27.125&CDS=1-1284
2629	OG0002629	YOR307C	-processed-gene-9.71-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-9.71&CDS=1-1272
2630	OG0002630	YOR310C	-processed-gene-16.94-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-16.94&CDS=1-1512
2631	OG0002631	YOR311C	-processed-gene-17.45-mRNA-1_1&gene=augustus_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-17.45&CDS=1-726
2632	OG0002632	YOR317W	-processed-gene-22.35-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-22.35&CDS=1-2037
2633	OG0002633	YOR319W	-processed-gene-12.118-mRNA-1_1&gene=augustus_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-12.118&CDS=1-504
2634	OG0002634	YOR322C	-processed-gene-14.79-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-14.79&CDS=1-1566
2635	OG0002635	YOR323C	-processed-gene-9.99-mRNA-1_1&gene=augustus_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-9.99&CDS=1-1296
2636	OG0002636	YOR326W	-processed-gene-14.130-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-14.130&CDS=1-7398
2637	OG0002637	YOR327C	-processed-gene-19.268-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-19.268&CDS=1-342
2638	OG0002638	YOR329C	-processed-gene-2.36-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-2.36&CDS=1-1662
2639	OG0002639	YOR330C	-processed-gene-1.62-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-1.62&CDS=1-3231
2640	OG0002640	YOR332W	-processed-gene-2.19-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-2.19&CDS=1-678
2641	OG0002641	YOR335C	-processed-gene-5.28-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-5.28&CDS=1-2817
2642	OG0002642	YOR339C	-processed-gene-0.73-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-0.73&CDS=1-519
2643	OG0002643	YOR340C	-processed-gene-2.38-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-2.38&CDS=1-771
2644	OG0002644	YOR341W	-processed-gene-23.43-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-23.43&CDS=1-5037
2645	OG0002645	YOR346W	-processed-gene-9.154-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-9.154&CDS=1-2466
2646	OG0002646	YOR349W	-processed-gene-19.32-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-19.32&CDS=1-3258
2647	OG0002647	YOR353C	-processed-gene-2.78-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-2.78&CDS=1-2589
2648	OG0002648	YOR356W	-processed-gene-5.26-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-5.26&CDS=1-1743
2649	OG0002649	YOR357C	-processed-gene-19.120-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-19.120&CDS=1-483
2650	OG0002650	YOR358W	-processed-gene-1.12-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-1.12&CDS=1-1263
2651	OG0002651	YOR359W	-processed-gene-11.93-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-11.93&CDS=1-1707
2652	OG0002652	YOR360C	-processed-gene-11.53-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-11.53&CDS=1-1332
2653	OG0002653	YOR361C	-processed-gene-14.95-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-14.95&CDS=1-2154
2654	OG0002654	YOR362C	-processed-gene-25.0-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-25.0&CDS=1-747
2655	OG0002655	YOR369C	-processed-gene-2.22-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-2.22&CDS=1-435
2656	OG0002656	YOR370C	-processed-gene-19.314-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-19.314&CDS=1-1740
2657	OG0002657	YOR373W	-processed-gene-11.74-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-11.74&CDS=1-2985
2658	OG0002658	YOR374W	-processed-gene-5.118-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-5.118&CDS=1-1563
2659	OG0002659	YOR386W	-processed-gene-11.49-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-11.49&CDS=1-1650
2660	OG0002660	YOR388C	-processed-gene-1.47-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-1.47&CDS=1-1185
2661	OG0002661	YPL001W	-processed-gene-8.142-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-8.142&CDS=1-1350
2662	OG0002662	YPL002C	-processed-gene-3.34-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-3.34&CDS=1-642
2663	OG0002663	YPL003W	-processed-gene-5.72-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-5.72&CDS=1-1227
2664	OG0002664	YPL006W	-processed-gene-15.130-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-15.130&CDS=1-3840
2665	OG0002665	YPL008W	-processed-gene-0.66-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-0.66&CDS=1-2277
2666	OG0002666	YPL009C	-snap-gene-3.48-mRNA-1_1&gene=maker-gi|1002316117|dbj|BCGO01000002.1|-snap-gene-3.48&CDS=1-2277
2667	OG0002667	YPL010W	-processed-gene-3.78-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-3.78&CDS=1-567
2668	OG0002668	YPL011C	-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-3.111&CDS=1-708
2669	OG0002669	YPL012W	-processed-gene-3.81-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-3.81&CDS=1-3261
2670	OG0002670	YPL013C	-processed-gene-2.95-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-2.95&CDS=1-390
2671	OG0002671	YPL015C	-processed-gene-8.103-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-8.103&CDS=1-1041
2672	OG0002672	YPL016W	-processed-gene-14.95-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-14.95&CDS=1-4815
2673	OG0002673	YPL020C	-processed-gene-19.29-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-19.29&CDS=1-1275
2674	OG0002674	YPL022W	-processed-gene-14.53-mRNA-1_1&gene=augustus_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-14.53&CDS=1-2892
2675	OG0002675	YPL023C	-processed-gene-15.123-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-15.123&CDS=1-1713
2676	OG0002676	YPL029W	-processed-gene-8.80-mRNA-1_1&gene=augustus_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-8.80&CDS=1-1695
2677	OG0002677	YPL031C	-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-2.92&CDS=1-2310
2678	OG0002678	YPL040C	-processed-gene-6.129-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-6.129&CDS=1-2766
2679	OG0002679	YPL041C	-processed-gene-17.89-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-17.89&CDS=1-612
2680	OG0002680	YPL042C	-processed-gene-6.46-mRNA-1_1&gene=genemark-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-6.46&CDS=1-1278
2681	OG0002681	YPL043W	-processed-gene-2.148-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-2.148&CDS=1-2025
2682	OG0002682	YPL045W	-processed-gene-2.149-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-2.149&CDS=1-2463
2683	OG0002683	YPL046C	-processed-gene-8.89-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-8.89&CDS=1-294
2684	OG0002684	YPL047W	-processed-gene-3.20-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-3.20&CDS=1-327
2685	OG0002685	YPL050C	-processed-gene-11.122-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-11.122&CDS=1-1053
2686	OG0002686	YPL051W	-processed-gene-1.26-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-1.26&CDS=1-630
2687	OG0002687	YPL054W	-processed-gene-27.54-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-27.54&CDS=1-1482
2688	OG0002688	YPL059W	-processed-gene-11.82-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-11.82&CDS=1-366
2689	OG0002689	YPL060W	-processed-gene-11.93-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-11.93&CDS=1-1263
2690	OG0002690	YPL063W	-processed-gene-19.281-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-19.281&CDS=1-1353
2691	OG0002691	YPL065W	-processed-gene-3.110-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-3.110&CDS=1-627
2692	OG0002692	YPL067C	-processed-gene-12.100-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-12.100&CDS=1-519
2693	OG0002693	YPL072W	-processed-gene-11.12-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-11.12&CDS=1-945
2694	OG0002694	YPL078C	-processed-gene-3.120-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-3.120&CDS=1-702
2695	OG0002695	YPL082C	-processed-gene-1.89-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-1.89&CDS=1-5502
2696	OG0002696	YPL083C	-processed-gene-3.32-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-3.32&CDS=1-957
2697	OG0002697	YPL084W	-processed-gene-3.19-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-3.19&CDS=1-2118
2698	OG0002698	YPL085W	-processed-gene-7.115-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-7.115&CDS=1-5397
2699	OG0002699	YPL086C	-processed-gene-7.85-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-7.85&CDS=1-1635
2700	OG0002700	YPL091W	-snap-gene-11.140-mRNA-1_1&gene=maker-gi|1002316117|dbj|BCGO01000002.1|-snap-gene-11.140&CDS=1-1995
2701	OG0002701	YPL093W	-processed-gene-11.103-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-11.103&CDS=1-1905
2702	OG0002702	YPL094C	-processed-gene-16.70-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-16.70&CDS=1-1131
2703	OG0002703	YPL096W	-processed-gene-24.34-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-24.34&CDS=1-900
2704	OG0002704	YPL097W	-processed-gene-13.54-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-13.54&CDS=1-1383
2705	OG0002705	YPL098C	-processed-gene-15.105-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-15.105&CDS=1-309
2706	OG0002706	YPL101W	-processed-gene-3.2-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-3.2&CDS=1-1026
2707	OG0002707	YPL103C	-processed-gene-3.124-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-3.124&CDS=1-1137
2708	OG0002708	YPL104W	-processed-gene-18.77-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-18.77&CDS=1-1779
2709	OG0002709	YPL107W	-processed-gene-21.6-mRNA-1_1&gene=genemark-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-21.6&CDS=1-624
2710	OG0002710	YPL109C	-processed-gene-10.43-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-10.43&CDS=1-1920
2711	OG0002711	YPL110C	-processed-gene-10.44-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-10.44&CDS=1-3399
2712	OG0002712	YPL111W	-processed-gene-17.30-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-17.30&CDS=1-939
2713	OG0002713	YPL116W	-processed-gene-17.6-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-17.6&CDS=1-1650
2714	OG0002714	YPL117C	-processed-gene-5.98-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-5.98&CDS=1-807
2715	OG0002715	YPL120W	-processed-gene-6.86-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-6.86&CDS=1-1257
2716	OG0002716	YPL122C	-processed-gene-10.141-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-10.141&CDS=1-1371
2717	OG0002717	YPL123C	-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-0.8&CDS=1-1164
2718	OG0002718	YPL125W	-processed-gene-0.51-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-0.51&CDS=1-2820
2719	OG0002719	YPL128C	-processed-gene-26.23-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-26.23&CDS=1-3426
2720	OG0002720	YPL129W	-processed-gene-10.104-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-10.104&CDS=1-771
2721	OG0002721	YPL131W	-processed-gene-27.17-mRNA-1_1&gene=genemark-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-27.17&CDS=1-891
2722	OG0002722	YPL132W	-processed-gene-27.65-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-27.65&CDS=1-711
2723	OG0002723	YPL134C	-processed-gene-27.86-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-27.86&CDS=1-882
2724	OG0002724	YPL146C	-processed-gene-17.120-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-17.120&CDS=1-1173
2725	OG0002725	YPL149W	-processed-gene-26.53-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-26.53&CDS=1-804
2726	OG0002726	YPL150W	-processed-gene-26.83-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-26.83&CDS=1-2379
2727	OG0002727	YPL152W	-processed-gene-3.60-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-3.60&CDS=1-1038
2728	OG0002728	YPL153C	-processed-gene-5.85-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-5.85&CDS=1-2208
2729	OG0002729	YPL154C	-processed-gene-5.46-mRNA-1_1&gene=augustus_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-5.46&CDS=1-1230
2730	OG0002730	YPL155C	-processed-gene-5.105-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-5.105&CDS=1-1944
2731	OG0002731	YPL157W	-processed-gene-12.63-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-12.63&CDS=1-780
2732	OG0002732	YPL160W	-augustus-gene-26.107-mRNA-1_1&gene=maker-gi|1002316117|dbj|BCGO01000002.1|-augustus-gene-26.107&CDS=1-5811
2733	OG0002733	YPL166W	-processed-gene-3.126-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-3.126&CDS=1-642
2734	OG0002734	YPL167C	-processed-gene-19.98-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-19.98&CDS=1-4005
2735	OG0002735	YPL169C	-processed-gene-1.90-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-1.90&CDS=1-1635
2736	OG0002736	YPL170W	-processed-gene-10.81-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-10.81&CDS=1-423
2737	OG0002737	YPL172C	-processed-gene-17.50-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-17.50&CDS=1-942
2738	OG0002738	YPL175W	-processed-gene-20.2-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-20.2&CDS=1-1332
2739	OG0002739	YPL178W	-processed-gene-0.40-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-0.40&CDS=1-495
2740	OG0002740	YPL181W	-processed-gene-13.66-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-13.66&CDS=1-1398
2741	OG0002741	YPL183C	-processed-gene-18.51-mRNA-1_1&gene=augustus_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-18.51&CDS=1-2856
2742	OG0002742	YPL184C	-processed-gene-1.25-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-1.25&CDS=1-1911
2743	OG0002743	YPL188W	-augustus-gene-3.165-mRNA-1_1&gene=maker-gi|1002316116|dbj|BCGO01000003.1|-augustus-gene-3.165&CDS=1-1002
2744	OG0002744	YPL195W	-processed-gene-16.29-mRNA-1_1&gene=genemark-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-16.29&CDS=1-2264
2745	OG0002745	YPL196W	-processed-gene-16.121-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-16.121&CDS=1-555
2746	OG0002746	YPL199C	-processed-gene-2.92-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-2.92&CDS=1-729
2747	OG0002747	YPL204W	-processed-gene-20.42-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-20.42&CDS=1-2295
2748	OG0002748	YPL206C	-processed-gene-25.61-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-25.61&CDS=1-936
2749	OG0002749	YPL207W	-augustus-gene-18.47-mRNA-1_1&gene=maker-gi|1002316117|dbj|BCGO01000002.1|-augustus-gene-18.47&CDS=1-4644
2750	OG0002750	YPL209C	-processed-gene-10.11-mRNA-1_1&gene=genemark-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-10.11&CDS=1-999
2751	OG0002751	YPL210C	-processed-gene-20.31-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-20.31&CDS=1-1593
2752	OG0002752	YPL211W	-processed-gene-20.95-mRNA-1_1&gene=genemark-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-20.95&CDS=1-543
2753	OG0002753	YPL212C	-processed-gene-21.107-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-21.107&CDS=1-1335
2754	OG0002754	YPL213W	-processed-gene-3.22-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-3.22&CDS=1-588
2755	OG0002755	YPL214C	-processed-gene-27.37-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-27.37&CDS=1-1461
2756	OG0002756	YPL215W	-processed-gene-19.236-mRNA-1_1&gene=snap_masked-gi|1002316116|dbj|BCGO01000003.1|-processed-gene-19.236&CDS=1-882
2757	OG0002757	YPL217C	-processed-gene-0.70-mRNA-1_1&gene=snap_masked-gi|1002316114|dbj|BCGO01000005.1|-processed-gene-0.70&CDS=1-3294
2758	OG0002758	YPL218W	-processed-gene-0.49-mRNA-1_1&gene=snap_masked-gi|1002316114|dbj|BCGO01000005.1|-processed-gene-0.49&CDS=1-573
2759	OG0002759	YPL222W	-processed-gene-1.112-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-1.112&CDS=1-1686
2760	OG0002760	YPL225W	-processed-gene-12.39-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-12.39&CDS=1-447
2761	OG0002761	YPL226W	-processed-gene-9.51-mRNA-1_1&gene=snap_masked-gi|1002316115|dbj|BCGO01000004.1|-processed-gene-9.51&CDS=1-3342
2762	OG0002762	YPL228W	-processed-gene-25.88-mRNA-1_1&gene=augustus_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-25.88&CDS=1-1209
2763	OG0002763	YPL231W	-processed-gene-7.71-mRNA-1_1&gene=snap_masked-gi|1002316117|dbj|BCGO01000002.1|-processed-gene-7.71&CDS=1-5394
2764	OG0002764	YPL234C	-processed-gene-1.44-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-1.44&CDS=1-486
2765	OG0002765	YPL235W	-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-1.96&CDS=1-1392
2766	OG0002766	YPL236C	-processed-gene-1.21-mRNA-1_1&gene=snap_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-1.21&CDS=1-927
2767	OG0002767	YPL237W	-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-gi|1002316118|dbj|BCGO01000001.1|-processed-gene-1.97&CDS=1-816
