	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034974_Deakozyma_indianensis
2844	OG0002844	YOR008C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-4.103-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-4.103&CDS=1-912
2845	OG0002845	YOR014W	augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-3.1-mRNA-1_1&gene=augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-3.1&CDS=1-1965
2846	OG0002846	YOR017W	augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.239-mRNA-1_1&gene=augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.239&CDS=1-2022
2847	OG0002847	YOR018W	augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-0.9&CDS=1-2010
2848	OG0002848	YOR020C	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-1.73&CDS=1-2868
2849	OG0002849	YOR021C	augustus_masked-NODE_37_length_28606_cov_25.0843_ID_73-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_37_length_28606_cov_25.0843_ID_73-processed-gene-0.29&CDS=1-609
2850	OG0002850	YOR025W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-5.92-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-5.92&CDS=1-1413
2851	OG0002851	YOR026W	snap_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.178-mRNA-1_1&gene=snap_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.178&CDS=1-924
2852	OG0002852	YOR027W	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-1.100&CDS=1-1725
2853	OG0002853	YOR028C	augustus_masked-NODE_28_length_124063_cov_22.7088_ID_55-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_28_length_124063_cov_22.7088_ID_55-processed-gene-0.28&CDS=1-516
2854	OG0002854	YOR032C	augustus_masked-NODE_20_length_253619_cov_23.9657_ID_39-processed-gene-1.181-mRNA-1_1&gene=augustus_masked-NODE_20_length_253619_cov_23.9657_ID_39-processed-gene-1.181&CDS=1-2319
2855	OG0002855	YOR035C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-5.52-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-5.52&CDS=1-1911
2856	OG0002856	YOR036W	augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-0.53&CDS=1-780
2857	OG0002857	YOR037W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-4.122&CDS=1-1437
2858	OG0002858	YOR039W	augustus_masked-NODE_30_length_88320_cov_22.7683_ID_59-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_30_length_88320_cov_22.7683_ID_59-processed-gene-0.76&CDS=1-702
2859	OG0002859	YOR042W	augustus_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-2.7&CDS=1-1089
2860	OG0002860	YOR043W	genemark-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-2.79-mRNA-1_1&gene=genemark-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-2.79&CDS=1-1308
2861	OG0002861	YOR046C	augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_18_length_262085_cov_23.2177_ID_35-processed-gene-1.67&CDS=1-1521
2862	OG0002862	YOR048C	augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-0.34&CDS=1-3042
2863	OG0002863	YOR049C	augustus_masked-NODE_27_length_183370_cov_23.42_ID_53-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-NODE_27_length_183370_cov_23.42_ID_53-processed-gene-0.168&CDS=1-981
2864	OG0002864	YOR051C	snap_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-3.155-mRNA-1_1&gene=snap_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-3.155&CDS=1-996
2865	OG0002865	YOR052C	augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-3.58-mRNA-1_1&gene=augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-3.58&CDS=1-438
2866	OG0002866	YOR056C	augustus_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-2.129&CDS=1-2190
2867	OG0002867	YOR057W	snap_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-2.25-mRNA-1_1&gene=snap_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-2.25&CDS=1-1194
2868	OG0002868	YOR058C	snap_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.145-mRNA-1_1&gene=snap_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.145&CDS=1-2088
2869	OG0002869	YOR059C	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-0.20&CDS=1-1407
2870	OG0002870	YOR061W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-9.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-9.126&CDS=1-978
2871	OG0002871	YOR063W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-0.88&CDS=1-1161
2872	OG0002872	YOR065W	genemark-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-1.145-mRNA-1_1&gene=genemark-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-1.145&CDS=1-897
2873	OG0002873	YOR067C	augustus_masked-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-1.96&CDS=1-1476
2874	OG0002874	YOR069W	augustus_masked-NODE_25_length_185076_cov_28.1523_ID_49-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_25_length_185076_cov_28.1523_ID_49-processed-gene-0.98&CDS=1-1641
2875	OG0002875	YOR070C	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-2.19&CDS=1-1578
2876	OG0002876	YOR074C	augustus_masked-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-3.93-mRNA-1_1&gene=augustus_masked-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-3.93&CDS=1-897
2877	OG0002877	YOR077W	genemark-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.47-mRNA-1_1&gene=genemark-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.47&CDS=1-804
2878	OG0002878	YOR079C	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-0.35&CDS=1-846
2879	OG0002879	YOR084W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-4.121-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-4.121&CDS=1-1119
2880	OG0002880	YOR087W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.180-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.180&CDS=1-1992
2881	OG0002881	YOR089C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.106-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.106&CDS=1-630
2882	OG0002882	YOR090C	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.18&CDS=1-1509
2883	OG0002883	YOR091W	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.36&CDS=1-984
2884	OG0002884	YOR093C	snap_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.126-mRNA-1_1&gene=snap_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-4.126&CDS=1-4563
2885	OG0002885	YOR094W	snap_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-3.90-mRNA-1_1&gene=snap_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-3.90&CDS=1-549
2886	OG0002886	YOR095C	augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-0.113&CDS=1-714
2887	OG0002887	YOR099W	augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-0.20&CDS=1-1206
2888	OG0002888	YOR100C	augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_3_length_734043_cov_24.8_ID_5-processed-gene-0.21&CDS=1-918
2889	OG0002889	YOR101W	augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-0.101&CDS=1-654
2890	OG0002890	YOR103C	maker-NODE_8_length_421068_cov_22.5296_ID_15-augustus-gene-0.49-mRNA-1_1&gene=maker-NODE_8_length_421068_cov_22.5296_ID_15-augustus-gene-0.49&CDS=1-432
2891	OG0002891	YOR104W	snap_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-0.38&CDS=1-456
2892	OG0002892	YOR106W	snap_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.156-mRNA-1_1&gene=snap_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.156&CDS=1-759
2893	OG0002893	YOR107W	snap_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.194-mRNA-1_1&gene=snap_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.194&CDS=1-963
2894	OG0002894	YOR111W	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.129-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-6.129&CDS=1-675
2895	OG0002895	YOR112W	augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-3.66&CDS=1-1770
2896	OG0002896	YOR113W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-3.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-3.62&CDS=1-2010
2897	OG0002897	YOR116C	genemark-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.36-mRNA-1_1&gene=genemark-NODE_22_length_237600_cov_23.5216_ID_43-processed-gene-1.36&CDS=1-4698
2898	OG0002898	YOR117W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.103&CDS=1-1311
2899	OG0002899	YOR118W	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-0.43&CDS=1-1707
2900	OG0002900	YOR119C	snap_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-1.10&CDS=1-1512
2901	OG0002901	YOR122C	augustus_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.211-mRNA-1_1&gene=augustus_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.211&CDS=1-378
2902	OG0002902	YOR123C	augustus_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.210-mRNA-1_1&gene=augustus_masked-NODE_17_length_284981_cov_23.5242_ID_33-processed-gene-1.210&CDS=1-1116
2903	OG0002903	YOR124C	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-4.22-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-4.22&CDS=1-3780
2904	OG0002904	YOR125C	snap_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-2.116-mRNA-1_1&gene=snap_masked-NODE_11_length_409265_cov_25.2302_ID_21-processed-gene-2.116&CDS=1-579
2905	OG0002905	YOR128C	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-3.141-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-3.141&CDS=1-1692
2906	OG0002906	YOR130C	maker-NODE_26_length_184323_cov_24.5943_ID_51-augustus-gene-0.93-mRNA-1_1&gene=maker-NODE_26_length_184323_cov_24.5943_ID_51-augustus-gene-0.93&CDS=1-1722
2907	OG0002907	YOR132W	augustus_masked-NODE_31_length_78164_cov_22.2105_ID_61-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_31_length_78164_cov_22.2105_ID_61-processed-gene-0.56&CDS=1-1569
2908	OG0002908	YOR136W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-5.85-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-5.85&CDS=1-1104
2909	OG0002909	YOR138C	augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-1.109&CDS=1-1896
2910	OG0002910	YOR141C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-3.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-3.89&CDS=1-2040
2911	OG0002911	YOR142W	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-4.119-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-4.119&CDS=1-963
2912	OG0002912	YOR143C	snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-10.31-mRNA-1_1&gene=snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-10.31&CDS=1-756
2913	OG0002913	YOR145C	augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-0.37&CDS=1-777
2914	OG0002914	YOR148C	augustus_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-0.87&CDS=1-1425
2915	OG0002915	YOR149C	augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-3.150-mRNA-1_1&gene=augustus_masked-NODE_7_length_449235_cov_25.4959_ID_13-processed-gene-3.150&CDS=1-1749
2916	OG0002916	YOR150W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.114&CDS=1-471
2917	OG0002917	YOR151C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-1.138&CDS=1-3687
2918	OG0002918	YOR154W	augustus_masked-NODE_28_length_124063_cov_22.7088_ID_55-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_28_length_124063_cov_22.7088_ID_55-processed-gene-0.19&CDS=1-2373
2919	OG0002919	YOR157C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-1.75&CDS=1-786
2920	OG0002920	YOR158W	augustus_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_14_length_344857_cov_26.0503_ID_27-processed-gene-1.44&CDS=1-822
2921	OG0002921	YOR159C	genemark-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.108&CDS=1-312
2922	OG0002922	YOR160W	snap_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.260-mRNA-1_1&gene=snap_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.260&CDS=1-2799
2923	OG0002923	YOR161C	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-6.19-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-6.19&CDS=1-1554
2924	OG0002924	YOR163W	maker-NODE_3_length_734043_cov_24.8_ID_5-augustus-gene-2.101-mRNA-1_1&gene=maker-NODE_3_length_734043_cov_24.8_ID_5-augustus-gene-2.101&CDS=1-1296
2925	OG0002925	YOR164C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.142-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.142&CDS=1-888
2926	OG0002926	YOR165W	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.136&CDS=1-2265
2927	OG0002927	YOR166C	snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.217-mRNA-1_1&gene=snap_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-12.217&CDS=1-1884
2928	OG0002928	YOR168W	augustus_masked-NODE_23_length_197894_cov_22.6785_ID_45-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_23_length_197894_cov_22.6785_ID_45-processed-gene-0.120&CDS=1-2400
2929	OG0002929	YOR174W	augustus_masked-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-NODE_10_length_413368_cov_23.0473_ID_19-processed-gene-3.104&CDS=1-642
2930	OG0002930	YOR175C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.88-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.88&CDS=1-1728
2931	OG0002931	YOR176W	augustus_masked-NODE_25_length_185076_cov_28.1523_ID_49-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-NODE_25_length_185076_cov_28.1523_ID_49-processed-gene-0.135&CDS=1-1122
2932	OG0002932	YOR181W	augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-2.180-mRNA-1_1&gene=augustus_masked-NODE_12_length_398490_cov_23.3519_ID_23-processed-gene-2.180&CDS=1-2319
2933	OG0002933	YOR184W	augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.154-mRNA-1_1&gene=augustus_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-1.154&CDS=1-1194
2934	OG0002934	YOR187W	augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-2.108&CDS=1-1299
2935	OG0002935	YOR188W	augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-NODE_1_length_1396749_cov_23.5698_ID_1-processed-gene-2.120&CDS=1-7020
2936	OG0002936	YOR191W	snap_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-2.112-mRNA-1_1&gene=snap_masked-NODE_15_length_303709_cov_21.9907_ID_29-processed-gene-2.112&CDS=1-3108
2937	OG0002937	YOR194C	augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_24_length_197201_cov_29.2507_ID_47-processed-gene-0.83&CDS=1-723
2938	OG0002938	YOR196C	augustus_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-NODE_26_length_184323_cov_24.5943_ID_51-processed-gene-0.209&CDS=1-1056
2939	OG0002939	YOR197W	augustus_masked-NODE_25_length_185076_cov_28.1523_ID_49-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_25_length_185076_cov_28.1523_ID_49-processed-gene-0.140&CDS=1-1269
2940	OG0002940	YOR201C	snap_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-0.118&CDS=1-1083
2941	OG0002941	YOR202W	snap_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_13_length_396458_cov_24.2092_ID_25-processed-gene-0.120&CDS=1-660
2942	OG0002942	YOR204W	augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-3.22-mRNA-1_1&gene=augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-3.22&CDS=1-1887
2943	OG0002943	YOR206W	augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_5_length_572190_cov_23.7656_ID_9-processed-gene-1.24&CDS=1-2073
2944	OG0002944	YOR207C	maker-NODE_8_length_421068_cov_22.5296_ID_15-augustus-gene-3.51-mRNA-1_1&gene=maker-NODE_8_length_421068_cov_22.5296_ID_15-augustus-gene-3.51&CDS=1-4992
2945	OG0002945	YOR209C	augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_9_length_418354_cov_23.2809_ID_17-processed-gene-3.115&CDS=1-1233
2946	OG0002946	YOR210W	maker-NODE_8_length_421068_cov_22.5296_ID_15-augustus-gene-0.50-mRNA-1_1&gene=maker-NODE_8_length_421068_cov_22.5296_ID_15-augustus-gene-0.50&CDS=1-216
2947	OG0002947	YOR211C	augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-NODE_8_length_421068_cov_22.5296_ID_15-processed-gene-0.134&CDS=1-2529
2948	OG0002948	YOR212W	snap_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.44-mRNA-1_1&gene=snap_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-2.44&CDS=1-1215
2949	OG0002949	YOR216C	augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.147&CDS=1-1596
2950	OG0002950	YOR217W	snap_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.194-mRNA-1_1&gene=snap_masked-NODE_6_length_470546_cov_23.8238_ID_11-processed-gene-3.194&CDS=1-2877
2951	OG0002951	YOR221C	snap_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-0.128-mRNA-1_1&gene=snap_masked-NODE_16_length_290319_cov_24.671_ID_31-processed-gene-0.128&CDS=1-879
2952	OG0002952	YOR224C	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-0.129&CDS=1-429
2953	OG0002953	YOR226C	augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-5.127-mRNA-1_1&gene=augustus_masked-NODE_4_length_629897_cov_23.9612_ID_7-processed-gene-5.127&CDS=1-531
2954	OG0002954	YOR232W	augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-3.55-mRNA-1_1&gene=augustus_masked-NODE_2_length_765441_cov_23.7578_ID_3-processed-gene-3.55&CDS=1-654
