	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034978_Cyberlindnera_mrakii
2925	OG0002925	YMR252C	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-6.116-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-6.116&CDS=1-321
2926	OG0002926	YMR256C	snap_masked-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-1.42&CDS=1-177
2927	OG0002927	YMR258C	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-4.79-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-4.79&CDS=1-1611
2928	OG0002928	YMR259C	genemark-NODE_31_length_126043_cov_12.0497_ID_61-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_31_length_126043_cov_12.0497_ID_61-processed-gene-0.97&CDS=1-3939
2929	OG0002929	YMR260C	genemark-NODE_31_length_126043_cov_12.0497_ID_61-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_31_length_126043_cov_12.0497_ID_61-processed-gene-0.98&CDS=1-453
2930	OG0002930	YMR262W	genemark-NODE_31_length_126043_cov_12.0497_ID_61-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_31_length_126043_cov_12.0497_ID_61-processed-gene-0.66&CDS=1-891
2931	OG0002931	YMR264W	genemark-NODE_19_length_218239_cov_12.78_ID_37-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_19_length_218239_cov_12.78_ID_37-processed-gene-0.13&CDS=1-561
2932	OG0002932	YMR265C	augustus_masked-NODE_19_length_218239_cov_12.78_ID_37-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_19_length_218239_cov_12.78_ID_37-processed-gene-0.119&CDS=1-1284
2933	OG0002933	YMR266W	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.33-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.33&CDS=1-2655
2934	OG0002934	YMR267W	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.35-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.35&CDS=1-891
2935	OG0002935	YMR268C	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.36-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.36&CDS=1-2724
2936	OG0002936	YMR269W	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.13-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.13&CDS=1-834
2937	OG0002937	YMR272C	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.31-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-2.31&CDS=1-1122
2938	OG0002938	YMR276W	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-2.6-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-2.6&CDS=1-1107
2939	OG0002939	YMR277W	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-2.8-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-2.8&CDS=1-2115
2940	OG0002940	YMR278W	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-2.23-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-2.23&CDS=1-1716
2941	OG0002941	YMR281W	genemark-NODE_15_length_266027_cov_11.9535_ID_29-processed-gene-1.41-mRNA-1_1&gene=genemark-NODE_15_length_266027_cov_11.9535_ID_29-processed-gene-1.41&CDS=1-744
2942	OG0002942	YMR283C	genemark-NODE_14_length_273612_cov_12.1734_ID_27-processed-gene-1.181-mRNA-1_1&gene=genemark-NODE_14_length_273612_cov_12.1734_ID_27-processed-gene-1.181&CDS=1-1257
2943	OG0002943	YMR284W	maker-NODE_1_length_888145_cov_11.6895_ID_1-augustus-gene-3.55-mRNA-1_1&gene=maker-NODE_1_length_888145_cov_11.6895_ID_1-augustus-gene-3.55&CDS=1-1893
2944	OG0002944	YMR285C	maker-NODE_27_length_152177_cov_11.8685_ID_53-snap-gene-0.98-mRNA-1_1&gene=maker-NODE_27_length_152177_cov_11.8685_ID_53-snap-gene-0.98&CDS=1-2571
2945	OG0002945	YMR286W	snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-3.78&CDS=1-255
2946	OG0002946	YMR287C	genemark-NODE_14_length_273612_cov_12.1734_ID_27-processed-gene-1.212-mRNA-1_1&gene=genemark-NODE_14_length_273612_cov_12.1734_ID_27-processed-gene-1.212&CDS=1-2913
2947	OG0002947	YMR288W	genemark-NODE_66_length_21072_cov_12.1798_ID_131-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_66_length_21072_cov_12.1798_ID_131-processed-gene-0.2&CDS=1-3048
2948	OG0002948	YMR289W	genemark-NODE_29_length_131293_cov_12.3032_ID_57-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_29_length_131293_cov_12.3032_ID_57-processed-gene-0.124&CDS=1-897
2949	OG0002949	YMR290C	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-5.93-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-5.93&CDS=1-1782
2950	OG0002950	YMR292W	snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-5.45-mRNA-1_1&gene=snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-5.45&CDS=1-417
2951	OG0002951	YMR293C	genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-1.79-mRNA-1_1&gene=genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-1.79&CDS=1-1311
2952	OG0002952	YMR294W	genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_6_length_464862_cov_11.3774_ID_11-processed-gene-1.62&CDS=1-900
2953	OG0002953	YMR296C	genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-0.90&CDS=1-1668
2954	OG0002954	YMR300C	genemark-NODE_24_length_182395_cov_12.0428_ID_47-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_24_length_182395_cov_12.0428_ID_47-processed-gene-0.79&CDS=1-1563
2955	OG0002955	YMR302C	genemark-NODE_15_length_266027_cov_11.9535_ID_29-processed-gene-1.44-mRNA-1_1&gene=genemark-NODE_15_length_266027_cov_11.9535_ID_29-processed-gene-1.44&CDS=1-2481
2956	OG0002956	YMR304W	genemark-NODE_36_length_101228_cov_12.2831_ID_71-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_36_length_101228_cov_12.2831_ID_71-processed-gene-0.9&CDS=1-3501
2957	OG0002957	YMR307W	maker-NODE_36_length_101228_cov_12.2831_ID_71-snap-gene-0.136-mRNA-1_1&gene=maker-NODE_36_length_101228_cov_12.2831_ID_71-snap-gene-0.136&CDS=1-3237
2958	OG0002958	YMR308C	genemark-NODE_36_length_101228_cov_12.2831_ID_71-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_36_length_101228_cov_12.2831_ID_71-processed-gene-0.34&CDS=1-3267
2959	OG0002959	YMR309C	genemark-NODE_39_length_91775_cov_11.9371_ID_77-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_39_length_91775_cov_11.9371_ID_77-processed-gene-0.109&CDS=1-2538
2960	OG0002960	YMR310C	genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-1.14-mRNA-1_1&gene=genemark-NODE_17_length_236667_cov_11.7538_ID_33-processed-gene-1.14&CDS=1-936
2961	OG0002961	YMR311C	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-1.137&CDS=1-651
2962	OG0002962	YMR312W	genemark-NODE_36_length_101228_cov_12.2831_ID_71-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_36_length_101228_cov_12.2831_ID_71-processed-gene-0.14&CDS=1-768
2963	OG0002963	YMR313C	maker-NODE_36_length_101228_cov_12.2831_ID_71-snap-gene-0.142-mRNA-1_1&gene=maker-NODE_36_length_101228_cov_12.2831_ID_71-snap-gene-0.142&CDS=1-1632
2964	OG0002964	YMR314W	genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-0.79&CDS=1-825
2965	OG0002965	YMR315W	genemark-NODE_33_length_117799_cov_11.4822_ID_65-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_33_length_117799_cov_11.4822_ID_65-processed-gene-0.96&CDS=1-1050
2966	OG0002966	YNL001W	maker-NODE_17_length_236667_cov_11.7538_ID_33-snap-gene-0.7-mRNA-1_1&gene=maker-NODE_17_length_236667_cov_11.7538_ID_33-snap-gene-0.7&CDS=1-2253
2967	OG0002967	YNL002C	genemark-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-0.101&CDS=1-858
2968	OG0002968	YNL003C	genemark-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_7_length_458531_cov_11.9306_ID_13-processed-gene-0.67&CDS=1-822
2969	OG0002969	YNL005C	genemark-NODE_65_length_21971_cov_12.6382_ID_129-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_65_length_21971_cov_12.6382_ID_129-processed-gene-0.36&CDS=1-1077
2970	OG0002970	YNL006W	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-0.86&CDS=1-909
2971	OG0002971	YNL007C	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-0.64&CDS=1-1020
2972	OG0002972	YNL010W	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-0.124&CDS=1-741
2973	OG0002973	YNL011C	snap_masked-NODE_18_length_219433_cov_11.7399_ID_35-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_18_length_219433_cov_11.7399_ID_35-processed-gene-0.84&CDS=1-1278
2974	OG0002974	YNL014W	genemark-NODE_32_length_123785_cov_11.5377_ID_63-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_32_length_123785_cov_11.5377_ID_63-processed-gene-0.66&CDS=1-3144
2975	OG0002975	YNL016W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-1.35&CDS=1-1287
2976	OG0002976	YNL020C	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.27-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.27&CDS=1-2379
2977	OG0002977	YNL021W	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.9-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.9&CDS=1-2160
2978	OG0002978	YNL022C	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.26-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.26&CDS=1-1431
2979	OG0002979	YNL023C	snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.13-mRNA-1_1&gene=snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.13&CDS=1-2523
2980	OG0002980	YNL024C	augustus_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.135-mRNA-1_1&gene=augustus_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.135&CDS=1-846
2981	OG0002981	YNL025C	augustus_masked-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-1.115&CDS=1-1935
2982	OG0002982	YNL026W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-1.36-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-1.36&CDS=1-1422
2983	OG0002983	YNL032W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-1.15-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-1.15&CDS=1-684
2984	OG0002984	YNL035C	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.28-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-5.28&CDS=1-1305
2985	OG0002985	YNL036W	snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.191-mRNA-1_1&gene=snap_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.191&CDS=1-717
2986	OG0002986	YNL037C	maker-NODE_4_length_705674_cov_11.8238_ID_7-snap-gene-5.171-mRNA-1_1&gene=maker-NODE_4_length_705674_cov_11.8238_ID_7-snap-gene-5.171&CDS=1-3408
2987	OG0002987	YNL038W	maker-NODE_3_length_717632_cov_12.2362_ID_5-snap-gene-3.144-mRNA-1_1&gene=maker-NODE_3_length_717632_cov_12.2362_ID_5-snap-gene-3.144&CDS=1-474
2988	OG0002988	YNL039W	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-3.1-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-3.1&CDS=1-1767
2989	OG0002989	YNL040W	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-2.40-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-2.40&CDS=1-1284
2990	OG0002990	YNL041C	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.238-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.238&CDS=1-2397
2991	OG0002991	YNL045W	augustus_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.48-mRNA-1_1&gene=augustus_masked-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.48&CDS=1-2427
2992	OG0002992	YNL048W	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-4.113-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-4.113&CDS=1-1410
2993	OG0002993	YNL050C	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.284-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-7.284&CDS=1-699
2994	OG0002994	YNL051W	genemark-NODE_38_length_93158_cov_11.7657_ID_75-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_38_length_93158_cov_11.7657_ID_75-processed-gene-0.77&CDS=1-1164
2995	OG0002995	YNL052W	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-6.82-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-6.82&CDS=1-453
2996	OG0002996	YNL054W	augustus_masked-NODE_19_length_218239_cov_12.78_ID_37-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_19_length_218239_cov_12.78_ID_37-processed-gene-0.100&CDS=1-2178
2997	OG0002997	YNL055C	snap_masked-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.307-mRNA-1_1&gene=snap_masked-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.307&CDS=1-873
2998	OG0002998	YNL056W	genemark-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.157-mRNA-1_1&gene=genemark-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.157&CDS=1-510
2999	OG0002999	YNL059C	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.57&CDS=1-2220
3000	OG0003000	YNL061W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.80&CDS=1-1839
3001	OG0003001	YNL062C	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.58&CDS=1-1356
3002	OG0003002	YNL063W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.81&CDS=1-825
3003	OG0003003	YNL065W	genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-6.73-mRNA-1_1&gene=genemark-NODE_4_length_705674_cov_11.8238_ID_7-processed-gene-6.73&CDS=1-1485
3004	OG0003004	YNL066W	genemark-NODE_20_length_196215_cov_11.9671_ID_39-processed-gene-0.129-mRNA-1_1&gene=genemark-NODE_20_length_196215_cov_11.9671_ID_39-processed-gene-0.129&CDS=1-1206
3005	OG0003005	YNL070W	snap_masked-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.149-mRNA-1_1&gene=snap_masked-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.149&CDS=1-177
3006	OG0003006	YNL071W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.14-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.14&CDS=1-1335
3007	OG0003007	YNL072W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.13-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.13&CDS=1-996
3008	OG0003008	YNL073W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.42-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.42&CDS=1-1581
3009	OG0003009	YNL075W	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.25-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.25&CDS=1-855
3010	OG0003010	YNL076W	genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.73-mRNA-1_1&gene=genemark-NODE_8_length_379377_cov_11.5979_ID_15-processed-gene-2.73&CDS=1-2553
3011	OG0003011	YNL081C	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-5.58-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-5.58&CDS=1-438
3012	OG0003012	YNL082W	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-5.78-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-5.78&CDS=1-2487
3013	OG0003013	YNL083W	genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-5.79-mRNA-1_1&gene=genemark-NODE_3_length_717632_cov_12.2362_ID_5-processed-gene-5.79&CDS=1-1542
3014	OG0003014	YNL084C	genemark-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.209-mRNA-1_1&gene=genemark-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.209&CDS=1-1164
3015	OG0003015	YNL085W	snap_masked-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.114-mRNA-1_1&gene=snap_masked-NODE_11_length_300050_cov_11.9646_ID_21-processed-gene-1.114&CDS=1-2157
3016	OG0003016	YNL088W	genemark-NODE_14_length_273612_cov_12.1734_ID_27-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_14_length_273612_cov_12.1734_ID_27-processed-gene-0.109&CDS=1-4368
3017	OG0003017	YNL090W	genemark-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.172-mRNA-1_1&gene=genemark-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.172&CDS=1-570
3018	OG0003018	YNL091W	genemark-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.171-mRNA-1_1&gene=genemark-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.171&CDS=1-3150
3019	OG0003019	YNL094W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.45-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.45&CDS=1-1884
3020	OG0003020	YNL097C	snap_masked-NODE_56_length_31794_cov_14.8995_ID_111-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_56_length_31794_cov_14.8995_ID_111-processed-gene-0.7&CDS=1-1116
3021	OG0003021	YNL099C	genemark-NODE_56_length_31794_cov_14.8995_ID_111-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_56_length_31794_cov_14.8995_ID_111-processed-gene-0.29&CDS=1-552
3022	OG0003022	YNL101W	genemark-NODE_15_length_266027_cov_11.9535_ID_29-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_15_length_266027_cov_11.9535_ID_29-processed-gene-0.77&CDS=1-1908
3023	OG0003023	YNL102W	genemark-NODE_25_length_169497_cov_12.2903_ID_49-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_25_length_169497_cov_12.2903_ID_49-processed-gene-0.116&CDS=1-4308
3024	OG0003024	YNL104C	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.23-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.23&CDS=1-1824
3025	OG0003025	YNL107W	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.63-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.63&CDS=1-648
3026	OG0003026	YNL108C	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.80-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.80&CDS=1-1047
3027	OG0003027	YNL110C	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.78-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.78&CDS=1-789
3028	OG0003028	YNL112W	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.43-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-3.43&CDS=1-1659
3029	OG0003029	YNL113W	genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.83-mRNA-1_1&gene=genemark-NODE_1_length_888145_cov_11.6895_ID_1-processed-gene-4.83&CDS=1-381
3030	OG0003030	YNL115C	genemark-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.173-mRNA-1_1&gene=genemark-NODE_12_length_292987_cov_12.0567_ID_23-processed-gene-1.173&CDS=1-1653
3031	OG0003031	YNL117W	genemark-NODE_15_length_266027_cov_11.9535_ID_29-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_15_length_266027_cov_11.9535_ID_29-processed-gene-0.60&CDS=1-1659
3032	OG0003032	YNL118C	genemark-NODE_14_length_273612_cov_12.1734_ID_27-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_14_length_273612_cov_12.1734_ID_27-processed-gene-0.90&CDS=1-2850
3033	OG0003033	YNL119W	snap_masked-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.44-mRNA-1_1&gene=snap_masked-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.44&CDS=1-1281
3034	OG0003034	YNL122C	snap_masked-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.46-mRNA-1_1&gene=snap_masked-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.46&CDS=1-183
3035	OG0003035	YNL123W	genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.260-mRNA-1_1&gene=genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.260&CDS=1-2958
3036	OG0003036	YNL124W	genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.262-mRNA-1_1&gene=genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.262&CDS=1-1533
3037	OG0003037	YNL126W	genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.229-mRNA-1_1&gene=genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.229&CDS=1-2466
3038	OG0003038	YNL127W	genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.228-mRNA-1_1&gene=genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.228&CDS=1-2439
3039	OG0003039	YNL128W	snap_masked-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.53-mRNA-1_1&gene=snap_masked-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.53&CDS=1-1002
3040	OG0003040	YNL129W	genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.264-mRNA-1_1&gene=genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.264&CDS=1-720
3041	OG0003041	YNL131W	genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.265-mRNA-1_1&gene=genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.265&CDS=1-426
3042	OG0003042	YNL132W	genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.224-mRNA-1_1&gene=genemark-NODE_5_length_658169_cov_12.3468_ID_9-processed-gene-5.224&CDS=1-3126
3043	OG0003043	YNL135C	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.53&CDS=1-327
3044	OG0003044	YNL136W	maker-NODE_2_length_726406_cov_11.9842_ID_3-augustus-gene-0.136-mRNA-1_1&gene=maker-NODE_2_length_726406_cov_11.9842_ID_3-augustus-gene-0.136&CDS=1-1104
3045	OG0003045	YNL137C	genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_2_length_726406_cov_11.9842_ID_3-processed-gene-0.54&CDS=1-1428
