	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041824_Debaryomyces_subglobosus
2442	OG0002442	YLR422W	augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.61&CDS=1-5982
2443	OG0002443	YLR424W	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-3.78-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-3.78&CDS=1-2388
2444	OG0002444	YLR427W	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.133-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.133&CDS=1-2463
2445	OG0002445	YLR429W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-0.60&CDS=1-2022
2446	OG0002446	YLR430W	genemark-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.22&CDS=1-8586
2447	OG0002447	YLR438C-A	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.158-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.158&CDS=1-264
2448	OG0002448	YLR438W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.74-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.74&CDS=1-1305
2449	OG0002449	YLR439W	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.112&CDS=1-900
2450	OG0002450	YLR440C	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.110&CDS=1-2562
2451	OG0002451	YLR443W	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.150-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.150&CDS=1-1845
2452	OG0002452	YLR447C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.80-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.80&CDS=1-1056
2453	OG0002453	YLR450W	genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-0.24&CDS=1-3132
2454	OG0002454	YLR451W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.131-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.131&CDS=1-2847
2455	OG0002455	YLR452C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.160-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.160&CDS=1-2103
2456	OG0002456	YLR459W	genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.45-mRNA-1_1&gene=genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-2.45&CDS=1-1287
2457	OG0002457	YML001W	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-0.64&CDS=1-645
2458	OG0002458	YML004C	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-augustus-gene-10.107-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-augustus-gene-10.107&CDS=1-1371
2459	OG0002459	YML005W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.109-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-3.109&CDS=1-1242
2460	OG0002460	YML007W	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.104-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.104&CDS=1-1440
2461	OG0002461	YML008C	snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.70-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.70&CDS=1-1131
2462	OG0002462	YML009C	snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.78&CDS=1-213
2463	OG0002463	YML010W	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.167-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.167&CDS=1-2889
2464	OG0002464	YML011C	snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.80&CDS=1-726
2465	OG0002465	YML012W	snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.57&CDS=1-642
2466	OG0002466	YML013W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-1.124-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-1.124&CDS=1-1791
2467	OG0002467	YML014W	snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.184-mRNA-1_1&gene=snap_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.184&CDS=1-771
2468	OG0002468	YML015C	genemark-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.251-mRNA-1_1&gene=genemark-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.251&CDS=1-717
2469	OG0002469	YML018C	snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.83&CDS=1-1212
2470	OG0002470	YML022W	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.118&CDS=1-558
2471	OG0002471	YML025C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-4.110-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-4.110&CDS=1-765
2472	OG0002472	YML030W	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-11.179-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-11.179&CDS=1-525
2473	OG0002473	YML031W	genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.83-mRNA-1_1&gene=genemark-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.83&CDS=1-1980
2474	OG0002474	YML032C	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-13.151-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-snap-gene-13.151&CDS=1-1722
2475	OG0002475	YML034W	maker-NODE_2_length_1437268_cov_13.7297_ID_2256-snap-gene-9.81-mRNA-1_1&gene=maker-NODE_2_length_1437268_cov_13.7297_ID_2256-snap-gene-9.81&CDS=1-2685
2476	OG0002476	YML035C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.153-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-11.153&CDS=1-2241
2477	OG0002477	YML036W	genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-7.8-mRNA-1_1&gene=genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-7.8&CDS=1-588
2478	OG0002478	YML038C	genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-9.93-mRNA-1_1&gene=genemark-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-9.93&CDS=1-1344
2479	OG0002479	YML042W	genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.320-mRNA-1_1&gene=genemark-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.320&CDS=1-1896
2480	OG0002480	YML043C	augustus_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.42&CDS=1-1539
2481	OG0002481	YML046W	genemark-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-0.12&CDS=1-2325
2482	OG0002482	YML048W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.84-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-5.84&CDS=1-1122
2483	OG0002483	YML049C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-4.48-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-4.48&CDS=1-3759
2484	OG0002484	YML052W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-3.84-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-3.84&CDS=1-825
2485	OG0002485	YML056C	maker-NODE_13_length_283517_cov_16.4372_ID_2574-augustus-gene-1.94-mRNA-1_1&gene=maker-NODE_13_length_283517_cov_16.4372_ID_2574-augustus-gene-1.94&CDS=1-1566
2486	OG0002486	YML059C	maker-NODE_14_length_267384_cov_11.5819_ID_2200-augustus-gene-1.187-mRNA-1_1&gene=maker-NODE_14_length_267384_cov_11.5819_ID_2200-augustus-gene-1.187&CDS=1-4629
2487	OG0002487	YML060W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-4.167-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-4.167&CDS=1-1128
2488	OG0002488	YML061C	genemark-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.260-mRNA-1_1&gene=genemark-NODE_14_length_267384_cov_11.5819_ID_2200-processed-gene-1.260&CDS=1-2364
2489	OG0002489	YML064C	maker-NODE_4_length_857964_cov_14.0836_ID_1980-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_4_length_857964_cov_14.0836_ID_1980-augustus-gene-0.0&CDS=1-3627
2490	OG0002490	YML066C	augustus_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.45-mRNA-1_1&gene=augustus_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.45&CDS=1-951
2491	OG0002491	YML067C	snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.74-mRNA-1_1&gene=snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.74&CDS=1-1062
2492	OG0002492	YML068W	snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_21_length_113198_cov_13.7137_ID_3403-processed-gene-0.98&CDS=1-1530
2493	OG0002493	YML069W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.140&CDS=1-1617
2494	OG0002494	YML071C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.103-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.103&CDS=1-1323
2495	OG0002495	YML072C	maker-NODE_4_length_857964_cov_14.0836_ID_1980-snap-gene-0.134-mRNA-1_1&gene=maker-NODE_4_length_857964_cov_14.0836_ID_1980-snap-gene-0.134&CDS=1-4818
2496	OG0002496	YML076C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-0.49&CDS=1-2448
2497	OG0002497	YML077W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.8-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-2.8&CDS=1-450
2498	OG0002498	YML081C-A	snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-1.135-mRNA-1_1&gene=snap_masked-NODE_18_length_204943_cov_13.5429_ID_3137-processed-gene-1.135&CDS=1-186
2499	OG0002499	YML086C	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.184-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.184&CDS=1-1671
2500	OG0002500	YML088W	genemark-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.52-mRNA-1_1&gene=genemark-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.52&CDS=1-1905
2501	OG0002501	YML091C	maker-NODE_11_length_297985_cov_17.1524_ID_2860-augustus-gene-1.4-mRNA-1_1&gene=maker-NODE_11_length_297985_cov_17.1524_ID_2860-augustus-gene-1.4&CDS=1-4902
2502	OG0002502	YML092C	maker-NODE_11_length_297985_cov_17.1524_ID_2860-snap-gene-1.201-mRNA-1_1&gene=maker-NODE_11_length_297985_cov_17.1524_ID_2860-snap-gene-1.201&CDS=1-750
2503	OG0002503	YML093W	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.142&CDS=1-2670
2504	OG0002504	YML094W	snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.50&CDS=1-459
2505	OG0002505	YML095C	genemark-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.127-mRNA-1_1&gene=genemark-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.127&CDS=1-1032
2506	OG0002506	YML096W	genemark-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-0.25&CDS=1-2025
2507	OG0002507	YML098W	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-3.7-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-3.7&CDS=1-495
2508	OG0002508	YML099C	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.193-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.193&CDS=1-2856
2509	OG0002509	YML102W	snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_12_length_294024_cov_13.3353_ID_2811-processed-gene-1.115&CDS=1-1773
2510	OG0002510	YML104C	maker-NODE_3_length_1038804_cov_12.7237_ID_1581-snap-gene-7.62-mRNA-1_1&gene=maker-NODE_3_length_1038804_cov_12.7237_ID_1581-snap-gene-7.62&CDS=1-4164
2511	OG0002511	YML105C	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-7.132-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-7.132&CDS=1-807
2512	OG0002512	YML108W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-2.146-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-2.146&CDS=1-375
2513	OG0002513	YML110C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-1.127&CDS=1-897
2514	OG0002514	YML112W	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.120-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-8.120&CDS=1-933
2515	OG0002515	YML121W	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-0.67&CDS=1-1002
2516	OG0002516	YML123C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-6.90-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-6.90&CDS=1-1698
2517	OG0002517	YML126C	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.143-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.143&CDS=1-1344
2518	OG0002518	YML127W	snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_22_length_108703_cov_19.075_ID_3475-processed-gene-0.49&CDS=1-2166
2519	OG0002519	YML128C	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.144&CDS=1-2556
2520	OG0002520	YML130C	genemark-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.59-mRNA-1_1&gene=genemark-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.59&CDS=1-1677
2521	OG0002521	YML131W	maker-NODE_8_length_473764_cov_15.914_ID_3315-snap-gene-3.212-mRNA-1_1&gene=maker-NODE_8_length_473764_cov_15.914_ID_3315-snap-gene-3.212&CDS=1-2112
2522	OG0002522	YMR001C	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-5.70-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-5.70&CDS=1-1950
2523	OG0002523	YMR002W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-5.67-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-5.67&CDS=1-432
2524	OG0002524	YMR004W	maker-NODE_3_length_1038804_cov_12.7237_ID_1581-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_3_length_1038804_cov_12.7237_ID_1581-snap-gene-0.3&CDS=1-1965
2525	OG0002525	YMR009W	snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-2.36-mRNA-1_1&gene=snap_masked-NODE_10_length_307641_cov_16.6427_ID_3803-processed-gene-2.36&CDS=1-534
2526	OG0002526	YMR010W	genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.81-mRNA-1_1&gene=genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-3.81&CDS=1-939
2527	OG0002527	YMR012W	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.185-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.185&CDS=1-3963
2528	OG0002528	YMR013C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-16.82-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-16.82&CDS=1-1824
2529	OG0002529	YMR014W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.48-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-8.48&CDS=1-1437
2530	OG0002530	YMR015C	snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_9_length_450746_cov_12.8318_ID_2521-processed-gene-2.93&CDS=1-1566
2531	OG0002531	YMR019W	snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.95-mRNA-1_1&gene=snap_masked-NODE_16_length_210475_cov_13.9038_ID_3569-processed-gene-1.95&CDS=1-2523
2532	OG0002532	YMR020W	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.137&CDS=1-1470
2533	OG0002533	YMR022W	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.136-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.136&CDS=1-501
2534	OG0002534	YMR023C	augustus_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.175-mRNA-1_1&gene=augustus_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.175&CDS=1-1545
2535	OG0002535	YMR024W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.137-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-7.137&CDS=1-1092
2536	OG0002536	YMR026C	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.106-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.106&CDS=1-1365
2537	OG0002537	YMR027W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.79-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.79&CDS=1-1371
2538	OG0002538	YMR028W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.78-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.78&CDS=1-1164
2539	OG0002539	YMR029C	snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.139-mRNA-1_1&gene=snap_masked-NODE_11_length_297985_cov_17.1524_ID_2860-processed-gene-1.139&CDS=1-2127
2540	OG0002540	YMR032W	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.87-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.87&CDS=1-2187
2541	OG0002541	YMR033W	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-4.75-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-4.75&CDS=1-1413
2542	OG0002542	YMR034C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.69-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.69&CDS=1-1341
2543	OG0002543	YMR035W	genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-1.31&CDS=1-555
2544	OG0002544	YMR036C	snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-4.56-mRNA-1_1&gene=snap_masked-NODE_5_length_819411_cov_14.2285_ID_4253-processed-gene-4.56&CDS=1-2310
2545	OG0002545	YMR038C	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.104-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-6.104&CDS=1-2979
2546	OG0002546	YMR039C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.85-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.85&CDS=1-405
2547	OG0002547	YMR041C	snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.86-mRNA-1_1&gene=snap_masked-NODE_2_length_1437268_cov_13.7297_ID_2256-processed-gene-3.86&CDS=1-1089
2548	OG0002548	YMR043W	genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-4.154-mRNA-1_1&gene=genemark-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-4.154&CDS=1-723
2549	OG0002549	YMR044W	snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-4.92-mRNA-1_1&gene=snap_masked-NODE_4_length_857964_cov_14.0836_ID_1980-processed-gene-4.92&CDS=1-1413
2550	OG0002550	YMR048W	snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-9.90-mRNA-1_1&gene=snap_masked-NODE_3_length_1038804_cov_12.7237_ID_1581-processed-gene-9.90&CDS=1-966
2551	OG0002551	YMR049C	snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.5-mRNA-1_1&gene=snap_masked-NODE_7_length_495289_cov_14.9861_ID_1813-processed-gene-3.5&CDS=1-2427
2552	OG0002552	YMR055C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-14.64-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-14.64&CDS=1-984
2553	OG0002553	YMR058W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.14-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-13.14&CDS=1-1854
2554	OG0002554	YMR059W	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.90-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-7.90&CDS=1-351
2555	OG0002555	YMR060C	snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.44-mRNA-1_1&gene=snap_masked-NODE_1_length_1734690_cov_13.5478_ID_3616-processed-gene-15.44&CDS=1-1083
2556	OG0002556	YMR061W	maker-NODE_1_length_1734690_cov_13.5478_ID_3616-augustus-gene-15.135-mRNA-1_1&gene=maker-NODE_1_length_1734690_cov_13.5478_ID_3616-augustus-gene-15.135&CDS=1-2211
