	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035031_Candida_kruisii
3238	OG0003238	YPL154C	augustus_masked-flattened_line_17-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-1.11&CDS=1-1239
3239	OG0003239	YPL155C	maker-flattened_line_56-augustus-gene-0.9-mRNA-1_1&gene=maker-flattened_line_56-augustus-gene-0.9&CDS=1-2940
3240	OG0003240	YPL160W	genemark-flattened_line_89-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_89-processed-gene-0.32&CDS=1-3276
3241	OG0003241	YPL162C	maker-flattened_line_1-augustus-gene-3.56-mRNA-1_1&gene=maker-flattened_line_1-augustus-gene-3.56&CDS=1-3630
3242	OG0003242	YPL164C	augustus_masked-flattened_line_20-processed-gene-1.187-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.187&CDS=1-1857
3243	OG0003243	YPL167C	augustus_masked-flattened_line_12-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.68&CDS=1-4743
3244	OG0003244	YPL170W	augustus_masked-flattened_line_42-processed-gene-0.260-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.260&CDS=1-441
3245	OG0003245	YPL173W	augustus_masked-flattened_line_42-processed-gene-0.257-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.257&CDS=1-969
3246	OG0003246	YPL174C	augustus_masked-flattened_line_42-processed-gene-0.213-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.213&CDS=1-2682
3247	OG0003247	YPL175W	snap_masked-flattened_line_42-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.74&CDS=1-2961
3248	OG0003248	YPL178W	augustus_masked-flattened_line_14-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.53&CDS=1-675
3249	OG0003249	YPL181W	genemark-flattened_line_10-processed-gene-0.66-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.66&CDS=1-1146
3250	OG0003250	YPL183C	augustus_masked-flattened_line_107-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_107-processed-gene-0.36&CDS=1-3015
3251	OG0003251	YPL183W-A	augustus_masked-flattened_line_14-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.71&CDS=1-231
3252	OG0003252	YPL184C	augustus_masked-flattened_line_48-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.164&CDS=1-1797
3253	OG0003253	YPL188W	augustus_masked-flattened_line_12-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.60&CDS=1-1296
3254	OG0003254	YPL189C-A	snap_masked-flattened_line_4-processed-gene-3.21-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-3.21&CDS=1-192
3255	OG0003255	YPL190C	snap_masked-flattened_line_22-processed-gene-1.63-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.63&CDS=1-2091
3256	OG0003256	YPL195W	augustus_masked-flattened_line_4-processed-gene-4.4-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.4&CDS=1-3228
3257	OG0003257	YPL196W	augustus_masked-flattened_line_4-processed-gene-4.6-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.6&CDS=1-1569
3258	OG0003258	YPL199C	genemark-flattened_line_60-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.95&CDS=1-3084
3259	OG0003259	YPL203W	augustus_masked-flattened_line_111-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_111-processed-gene-0.18&CDS=1-1125
3260	OG0003260	YPL204W	augustus_masked-flattened_line_48-processed-gene-0.173-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.173&CDS=1-1263
3261	OG0003261	YPL206C	augustus_masked-flattened_line_48-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.170&CDS=1-1212
3262	OG0003262	YPL207W	augustus_masked-flattened_line_48-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.131&CDS=1-2202
3263	OG0003263	YPL208W	augustus_masked-flattened_line_60-processed-gene-0.230-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.230&CDS=1-1734
3264	OG0003264	YPL209C	augustus_masked-flattened_line_48-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.129&CDS=1-1113
3265	OG0003265	YPL210C	augustus_masked-flattened_line_48-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.167&CDS=1-1923
3266	OG0003266	YPL211W	augustus_masked-flattened_line_48-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.172&CDS=1-543
3267	OG0003267	YPL212C	augustus_masked-flattened_line_48-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.128&CDS=1-1479
3268	OG0003268	YPL213W	augustus_masked-flattened_line_109-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_109-processed-gene-0.25&CDS=1-750
3269	OG0003269	YPL214C	maker-flattened_line_4-augustus-gene-4.231-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-4.231&CDS=1-2889
3270	OG0003270	YPL215W	augustus_masked-flattened_line_48-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.125&CDS=1-981
3271	OG0003271	YPL217C	augustus_masked-flattened_line_4-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.119&CDS=1-3534
3272	OG0003272	YPL218W	augustus_masked-flattened_line_48-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.133&CDS=1-570
3273	OG0003273	YPL222W	augustus_masked-flattened_line_52-processed-gene-0.218-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.218&CDS=1-1770
3274	OG0003274	YPL225W	augustus_masked-flattened_line_60-processed-gene-0.227-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.227&CDS=1-438
3275	OG0003275	YPL226W	augustus_masked-flattened_line_60-processed-gene-0.225-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.225&CDS=1-3465
3276	OG0003276	YPL231W	genemark-flattened_line_83-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_83-processed-gene-0.61&CDS=1-12438
3277	OG0003277	YPL234C	augustus_masked-flattened_line_68-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.106&CDS=1-489
3278	OG0003278	YPL235W	maker-flattened_line_68-snap-gene-0.59-mRNA-1_1&gene=maker-flattened_line_68-snap-gene-0.59&CDS=1-3699
3279	OG0003279	YPL236C	augustus_masked-flattened_line_68-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.104&CDS=1-1110
3280	OG0003280	YPL237W	augustus_masked-flattened_line_101-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_101-processed-gene-0.35&CDS=1-813
3281	OG0003281	YPL239W	augustus_masked-flattened_line_101-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-flattened_line_101-processed-gene-0.33&CDS=1-570
3282	OG0003282	YPL242C	maker-flattened_line_68-augustus-gene-0.181-mRNA-1_1&gene=maker-flattened_line_68-augustus-gene-0.181&CDS=1-5358
3283	OG0003283	YPL244C	maker-flattened_line_12-snap-gene-0.76-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-0.76&CDS=1-3033
3284	OG0003284	YPL246C	augustus_masked-flattened_line_68-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.73&CDS=1-861
3285	OG0003285	YPL247C	genemark-flattened_line_6-processed-gene-1.18-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.18&CDS=1-1527
3286	OG0003286	YPL248C	genemark-flattened_line_50-processed-gene-0.45-mRNA-1_1&gene=genemark-flattened_line_50-processed-gene-0.45&CDS=1-2241
3287	OG0003287	YPL249C	augustus_masked-flattened_line_56-processed-gene-0.165-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.165&CDS=1-1935
3288	OG0003288	YPL254W	augustus_masked-flattened_line_4-processed-gene-4.13-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.13&CDS=1-1272
3289	OG0003289	YPL259C	augustus_masked-flattened_line_46-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.118&CDS=1-1326
3290	OG0003290	YPL260W	augustus_masked-flattened_line_12-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-3.78&CDS=1-1791
3291	OG0003291	YPL262W	augustus_masked-flattened_line_17-processed-gene-2.186-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.186&CDS=1-1458
3292	OG0003292	YPL263C	augustus_masked-flattened_line_20-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.157&CDS=1-1875
3293	OG0003293	YPL265W	maker-flattened_line_10-snap-gene-1.164-mRNA-1_1&gene=maker-flattened_line_10-snap-gene-1.164&CDS=1-4578
3294	OG0003294	YPL266W	augustus_masked-flattened_line_20-processed-gene-1.188-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.188&CDS=1-969
3295	OG0003295	YPL268W	genemark-flattened_line_6-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-0.96&CDS=1-2754
3296	OG0003296	YPL269W	snap_masked-flattened_line_34-processed-gene-0.108-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.108&CDS=1-1857
3297	OG0003297	YPR003C	augustus_masked-flattened_line_136-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.4&CDS=1-2619
3298	OG0003298	YPR004C	augustus_masked-flattened_line_136-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.0&CDS=1-981
3299	OG0003299	YPR010C	augustus_masked-flattened_line_36-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.19&CDS=1-3501
3300	OG0003300	YPR016C	augustus_masked-flattened_line_34-processed-gene-1.201-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.201&CDS=1-732
3301	OG0003301	YPR017C	augustus_masked-flattened_line_34-processed-gene-1.197-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.197&CDS=1-432
3302	OG0003302	YPR019W	augustus_masked-flattened_line_44-processed-gene-0.176-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.176&CDS=1-2670
3303	OG0003303	YPR020W	augustus_masked-flattened_line_76-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.51&CDS=1-375
3304	OG0003304	YPR021C	augustus_masked-flattened_line_95-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_95-processed-gene-0.41&CDS=1-2202
3305	OG0003305	YPR022C	maker-flattened_line_6-augustus-gene-0.6-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-0.6&CDS=1-2046
3306	OG0003306	YPR023C	augustus_masked-flattened_line_60-processed-gene-0.207-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.207&CDS=1-936
3307	OG0003307	YPR024W	augustus_masked-flattened_line_4-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.97&CDS=1-2016
3308	OG0003308	YPR026W	augustus_masked-flattened_line_46-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.76&CDS=1-3123
3309	OG0003309	YPR028W	augustus_masked-flattened_line_60-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.204&CDS=1-1749
3310	OG0003310	YPR029C	augustus_masked-flattened_line_24-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.26&CDS=1-2427
3311	OG0003311	YPR031W	maker-flattened_line_72-augustus-gene-0.105-mRNA-1_1&gene=maker-flattened_line_72-augustus-gene-0.105&CDS=1-3573
3312	OG0003312	YPR033C	augustus_masked-flattened_line_14-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.86&CDS=1-1593
3313	OG0003313	YPR034W	augustus_masked-flattened_line_64-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.157&CDS=1-1266
3314	OG0003314	YPR035W	augustus_masked-flattened_line_38-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.72&CDS=1-1110
3315	OG0003315	YPR037C	augustus_masked-flattened_line_30-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.66&CDS=1-765
3316	OG0003316	YPR041W	maker-flattened_line_54-augustus-gene-0.6-mRNA-1_1&gene=maker-flattened_line_54-augustus-gene-0.6&CDS=1-4293
3317	OG0003317	YPR045C	augustus_masked-flattened_line_24-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.28&CDS=1-1473
3318	OG0003318	YPR047W	augustus_masked-flattened_line_4-processed-gene-4.51-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.51&CDS=1-3000
3319	OG0003319	YPR049C	augustus_masked-flattened_line_30-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.13&CDS=1-3399
3320	OG0003320	YPR051W	augustus_masked-flattened_line_30-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-1.11&CDS=1-570
3321	OG0003321	YPR054W	snap_masked-flattened_line_99-processed-gene-0.84-mRNA-1_1&gene=snap_masked-flattened_line_99-processed-gene-0.84&CDS=1-1080
3322	OG0003322	YPR055W	augustus_masked-flattened_line_1-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-1.102&CDS=1-3285
3323	OG0003323	YPR056W	augustus_masked-flattened_line_1-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-0.110&CDS=1-1050
3324	OG0003324	YPR060C	maker-flattened_line_20-augustus-gene-1.113-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-1.113&CDS=1-4032
3325	OG0003325	YPR063C	augustus_masked-flattened_line_1-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-0.109&CDS=1-1014
3326	OG0003326	YPR065W	genemark-flattened_line_24-processed-gene-1.119-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.119&CDS=1-1314
3327	OG0003327	YPR067W	augustus_masked-flattened_line_12-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.68&CDS=1-558
3328	OG0003328	YPR069C	augustus_masked-flattened_line_17-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-0.80&CDS=1-891
3329	OG0003329	YPR072W	augustus_masked-flattened_line_6-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.85&CDS=1-1857
3330	OG0003330	YPR073C	augustus_masked-flattened_line_6-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.86&CDS=1-3642
3331	OG0003331	YPR074C	augustus_masked-flattened_line_6-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.83&CDS=1-2031
3332	OG0003332	YPR079W	augustus_masked-flattened_line_14-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.72&CDS=1-690
3333	OG0003333	YPR084W	augustus_masked-flattened_line_97-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_97-processed-gene-0.51&CDS=1-1185
3334	OG0003334	YPR085C	genemark-flattened_line_64-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.67&CDS=1-1152
3335	OG0003335	YPR086W	augustus_masked-flattened_line_17-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-1.1&CDS=1-1035
3336	OG0003336	YPR088C	augustus_masked-flattened_line_64-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.121&CDS=1-1683
3337	OG0003337	YPR089W	augustus_masked-flattened_line_14-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.57&CDS=1-2442
3338	OG0003338	YPR091C	genemark-flattened_line_74-processed-gene-0.172-mRNA-1_1&gene=genemark-flattened_line_74-processed-gene-0.172&CDS=1-2226
3339	OG0003339	YPR094W	augustus_masked-flattened_line_17-processed-gene-2.165-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.165&CDS=1-357
3340	OG0003340	YPR097W	augustus_masked-flattened_line_10-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.5&CDS=1-2718
3341	OG0003341	YPR098C	augustus_masked-flattened_line_76-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.39&CDS=1-498
3342	OG0003342	YPR100W	augustus_masked-flattened_line_20-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.94&CDS=1-420
3343	OG0003343	YPR103W	augustus_masked-flattened_line_17-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-2.133&CDS=1-846
3344	OG0003344	YPR108W	augustus_masked-flattened_line_80-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.58&CDS=1-1200
3345	OG0003345	YPR112C	augustus_masked-flattened_line_4-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.108&CDS=1-3462
3346	OG0003346	YPR113W	augustus_masked-flattened_line_4-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.67&CDS=1-630
3347	OG0003347	YPR117W	augustus_masked-flattened_line_4-processed-gene-2.89-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.89&CDS=1-7800
3348	OG0003348	YPR118W	augustus_masked-flattened_line_1-processed-gene-3.95-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-3.95&CDS=1-1179
3349	OG0003349	YPR122W	augustus_masked-flattened_line_20-processed-gene-1.193-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.193&CDS=1-2217
3350	OG0003350	YPR124W	augustus_masked-flattened_line_1-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-1.105&CDS=1-606
3351	OG0003351	YPR128C	augustus_masked-flattened_line_83-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_83-processed-gene-0.123&CDS=1-1077
3352	OG0003352	YPR129W	augustus_masked-flattened_line_83-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_83-processed-gene-0.121&CDS=1-921
3353	OG0003353	YPR131C	augustus_masked-flattened_line_83-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-flattened_line_83-processed-gene-0.119&CDS=1-585
3354	OG0003354	YPR133C	augustus_masked-flattened_line_83-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_83-processed-gene-0.104&CDS=1-1146
3355	OG0003355	YPR135W	augustus_masked-flattened_line_83-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-flattened_line_83-processed-gene-0.120&CDS=1-2577
3356	OG0003356	YPR137W	augustus_masked-flattened_line_24-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.37&CDS=1-1545
3357	OG0003357	YPR140W	augustus_masked-flattened_line_85-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_85-processed-gene-0.40&CDS=1-1215
3358	OG0003358	YPR141C	augustus_masked-flattened_line_85-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_85-processed-gene-0.14&CDS=1-1974
3359	OG0003359	YPR143W	augustus_masked-flattened_line_85-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_85-processed-gene-0.38&CDS=1-765
3360	OG0003360	YPR144C	augustus_masked-flattened_line_17-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-1.34&CDS=1-1626
3361	OG0003361	YPR145W	augustus_masked-flattened_line_36-processed-gene-1.219-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-1.219&CDS=1-1716
3362	OG0003362	YPR147C	augustus_masked-flattened_line_20-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.132&CDS=1-999
3363	OG0003363	YPR153W	augustus_masked-flattened_line_12-processed-gene-3.95-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-3.95&CDS=1-465
3364	OG0003364	YPR155C	augustus_masked-flattened_line_12-processed-gene-3.71-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-3.71&CDS=1-1902
3365	OG0003365	YPR159W	augustus_masked-flattened_line_12-processed-gene-2.85-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.85&CDS=1-1989
3366	OG0003366	YPR160W	augustus_masked-flattened_line_24-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.59&CDS=1-4734
3367	OG0003367	YPR161C	augustus_masked-flattened_line_22-processed-gene-1.208-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.208&CDS=1-1608
3368	OG0003368	YPR162C	augustus_masked-flattened_line_74-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.97&CDS=1-2130
