	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034946_Ambrosiozyma_oregonensis
3155	OG0003155	YOR063W	snap_masked-NODE_44_length_118715_cov_66.8962_ID_87-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_44_length_118715_cov_66.8962_ID_87-processed-gene-0.55&CDS=1-1161
3156	OG0003156	YOR065W	snap_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.88&CDS=1-912
3157	OG0003157	YOR067C	augustus_masked-NODE_7_length_498213_cov_70.1258_ID_13-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-NODE_7_length_498213_cov_70.1258_ID_13-processed-gene-3.91&CDS=1-1737
3158	OG0003158	YOR069W	snap_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-1.79&CDS=1-2208
3159	OG0003159	YOR070C	snap_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-0.55&CDS=1-1731
3160	OG0003160	YOR073W	augustus_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.7&CDS=1-1974
3161	OG0003161	YOR074C	snap_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.127&CDS=1-906
3162	OG0003162	YOR075W	augustus_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-1.116&CDS=1-1029
3163	OG0003163	YOR079C	augustus_masked-NODE_14_length_343809_cov_90.6169_ID_27-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_14_length_343809_cov_90.6169_ID_27-processed-gene-0.24&CDS=1-1020
3164	OG0003164	YOR080W	augustus_masked-NODE_2_length_577604_cov_68.7021_ID_3-processed-gene-2.130-mRNA-1_1&gene=augustus_masked-NODE_2_length_577604_cov_68.7021_ID_3-processed-gene-2.130&CDS=1-1950
3165	OG0003165	YOR085W	snap_masked-NODE_45_length_117565_cov_76.451_ID_89-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_45_length_117565_cov_76.451_ID_89-processed-gene-0.111&CDS=1-960
3166	OG0003166	YOR087W	snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-1.61-mRNA-1_1&gene=snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-1.61&CDS=1-1950
3167	OG0003167	YOR089C	snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-1.63&CDS=1-651
3168	OG0003168	YOR090C	snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-1.77-mRNA-1_1&gene=snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-1.77&CDS=1-1761
3169	OG0003169	YOR091W	snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-1.64&CDS=1-1068
3170	OG0003170	YOR093C	snap_masked-NODE_51_length_80923_cov_113.927_ID_101-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_51_length_80923_cov_113.927_ID_101-processed-gene-0.1&CDS=1-4734
3171	OG0003171	YOR095C	augustus_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-2.173-mRNA-1_1&gene=augustus_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-2.173&CDS=1-849
3172	OG0003172	YOR096W	snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-2.62-mRNA-1_1&gene=snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-2.62&CDS=1-567
3173	OG0003173	YOR100C	augustus_masked-NODE_25_length_206780_cov_70.5737_ID_49-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-NODE_25_length_206780_cov_70.5737_ID_49-processed-gene-1.146&CDS=1-879
3174	OG0003174	YOR103C	augustus_masked-NODE_9_length_435884_cov_70.8235_ID_17-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-NODE_9_length_435884_cov_70.8235_ID_17-processed-gene-3.136&CDS=1-513
3175	OG0003175	YOR111W	augustus_masked-NODE_4_length_548857_cov_63.9947_ID_7-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_4_length_548857_cov_63.9947_ID_7-processed-gene-0.127&CDS=1-1455
3176	OG0003176	YOR112W	snap_masked-NODE_1_length_719706_cov_69.2366_ID_1-processed-gene-6.78-mRNA-1_1&gene=snap_masked-NODE_1_length_719706_cov_69.2366_ID_1-processed-gene-6.78&CDS=1-2208
3177	OG0003177	YOR113W	snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-2.22-mRNA-1_1&gene=snap_masked-NODE_12_length_351220_cov_69.727_ID_23-processed-gene-2.22&CDS=1-2304
3178	OG0003178	YOR116C	snap_masked-NODE_3_length_574203_cov_71.0128_ID_5-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_3_length_574203_cov_71.0128_ID_5-processed-gene-0.115&CDS=1-4404
3179	OG0003179	YOR117W	snap_masked-NODE_42_length_127492_cov_113.867_ID_83-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_42_length_127492_cov_113.867_ID_83-processed-gene-0.70&CDS=1-1278
3180	OG0003180	YOR118W	snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-1.85&CDS=1-1851
3181	OG0003181	YOR119C	snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-1.90-mRNA-1_1&gene=snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-1.90&CDS=1-1506
3182	OG0003182	YOR122C	snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-0.92&CDS=1-372
3183	OG0003183	YOR123C	snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-0.91&CDS=1-1290
3184	OG0003184	YOR124C	snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-0.105&CDS=1-4329
3185	OG0003185	YOR125C	snap_masked-NODE_6_length_511637_cov_80.4519_ID_11-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_6_length_511637_cov_80.4519_ID_11-processed-gene-0.103&CDS=1-648
3186	OG0003186	YOR126C	snap_masked-NODE_2_length_577604_cov_68.7021_ID_3-processed-gene-3.82-mRNA-1_1&gene=snap_masked-NODE_2_length_577604_cov_68.7021_ID_3-processed-gene-3.82&CDS=1-759
3187	OG0003187	YOR128C	augustus_masked-NODE_33_length_156756_cov_89.183_ID_65-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_33_length_156756_cov_89.183_ID_65-processed-gene-0.51&CDS=1-3291
3188	OG0003188	YOR131C	snap_masked-NODE_17_length_334567_cov_67.8042_ID_33-processed-gene-2.38-mRNA-1_1&gene=snap_masked-NODE_17_length_334567_cov_67.8042_ID_33-processed-gene-2.38&CDS=1-669
3189	OG0003189	YOR132W	augustus_masked-NODE_3_length_574203_cov_71.0128_ID_5-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_3_length_574203_cov_71.0128_ID_5-processed-gene-1.32&CDS=1-1773
3190	OG0003190	YOR135C	snap_masked-NODE_13_length_350314_cov_71.6933_ID_25-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_13_length_350314_cov_71.6933_ID_25-processed-gene-0.95&CDS=1-228
3191	OG0003191	YOR136W	snap_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.75-mRNA-1_1&gene=snap_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.75&CDS=1-1119
3192	OG0003192	YOR141C	snap_masked-NODE_36_length_143234_cov_69.1716_ID_71-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_36_length_143234_cov_69.1716_ID_71-processed-gene-0.52&CDS=1-2490
3193	OG0003193	YOR142W	snap_masked-NODE_36_length_143234_cov_69.1716_ID_71-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_36_length_143234_cov_69.1716_ID_71-processed-gene-0.51&CDS=1-957
3194	OG0003194	YOR143C	snap_masked-NODE_55_length_74542_cov_79.4292_ID_109-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_55_length_74542_cov_79.4292_ID_109-processed-gene-0.77&CDS=1-1068
3195	OG0003195	YOR144C	augustus_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-0.73&CDS=1-2520
3196	OG0003196	YOR145C	snap_masked-NODE_4_length_548857_cov_63.9947_ID_7-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_4_length_548857_cov_63.9947_ID_7-processed-gene-3.71&CDS=1-774
3197	OG0003197	YOR148C	snap_masked-NODE_3_length_574203_cov_71.0128_ID_5-processed-gene-3.90-mRNA-1_1&gene=snap_masked-NODE_3_length_574203_cov_71.0128_ID_5-processed-gene-3.90&CDS=1-780
3198	OG0003198	YOR149C	augustus_masked-NODE_3_length_574203_cov_71.0128_ID_5-processed-gene-3.8-mRNA-1_1&gene=augustus_masked-NODE_3_length_574203_cov_71.0128_ID_5-processed-gene-3.8&CDS=1-1932
3199	OG0003199	YOR150W	snap_masked-NODE_23_length_209387_cov_67.0528_ID_45-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_23_length_209387_cov_67.0528_ID_45-processed-gene-0.48&CDS=1-528
3200	OG0003200	YOR151C	snap_masked-NODE_27_length_200086_cov_97.5813_ID_53-processed-gene-1.82-mRNA-1_1&gene=snap_masked-NODE_27_length_200086_cov_97.5813_ID_53-processed-gene-1.82&CDS=1-3813
3201	OG0003201	YOR154W	augustus_masked-NODE_1_length_719706_cov_69.2366_ID_1-processed-gene-5.24-mRNA-1_1&gene=augustus_masked-NODE_1_length_719706_cov_69.2366_ID_1-processed-gene-5.24&CDS=1-2532
3202	OG0003202	YOR155C	snap_masked-NODE_23_length_209387_cov_67.0528_ID_45-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_23_length_209387_cov_67.0528_ID_45-processed-gene-0.19&CDS=1-1290
3203	OG0003203	YOR157C	snap_masked-NODE_25_length_206780_cov_70.5737_ID_49-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_25_length_206780_cov_70.5737_ID_49-processed-gene-1.64&CDS=1-807
3204	OG0003204	YOR158W	augustus_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.67&CDS=1-966
3205	OG0003205	YOR159C	snap_masked-NODE_74_length_30141_cov_58.986_ID_147-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_74_length_30141_cov_58.986_ID_147-processed-gene-0.2&CDS=1-264
3206	OG0003206	YOR160W	snap_masked-NODE_74_length_30141_cov_58.986_ID_147-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_74_length_30141_cov_58.986_ID_147-processed-gene-0.11&CDS=1-2892
3207	OG0003207	YOR161C	augustus_masked-NODE_17_length_334567_cov_67.8042_ID_33-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-NODE_17_length_334567_cov_67.8042_ID_33-processed-gene-1.132&CDS=1-1587
3208	OG0003208	YOR163W	augustus_masked-NODE_16_length_339954_cov_73.013_ID_31-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_16_length_339954_cov_73.013_ID_31-processed-gene-0.31&CDS=1-729
3209	OG0003209	YOR164C	maker-NODE_16_length_339954_cov_73.013_ID_31-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_16_length_339954_cov_73.013_ID_31-snap-gene-0.0&CDS=1-978
3210	OG0003210	YOR165W	snap_masked-NODE_16_length_339954_cov_73.013_ID_31-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_16_length_339954_cov_73.013_ID_31-processed-gene-0.116&CDS=1-2379
3211	OG0003211	YOR166C	snap_masked-NODE_7_length_498213_cov_70.1258_ID_13-processed-gene-0.106-mRNA-1_1&gene=snap_masked-NODE_7_length_498213_cov_70.1258_ID_13-processed-gene-0.106&CDS=1-1200
3212	OG0003212	YOR168W	snap_masked-NODE_33_length_156756_cov_89.183_ID_65-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_33_length_156756_cov_89.183_ID_65-processed-gene-0.78&CDS=1-2409
3213	OG0003213	YOR174W	snap_masked-NODE_22_length_240944_cov_72.0822_ID_43-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_22_length_240944_cov_72.0822_ID_43-processed-gene-1.79&CDS=1-909
3214	OG0003214	YOR175C	snap_masked-NODE_22_length_240944_cov_72.0822_ID_43-processed-gene-1.75-mRNA-1_1&gene=snap_masked-NODE_22_length_240944_cov_72.0822_ID_43-processed-gene-1.75&CDS=1-1905
3215	OG0003215	YOR176W	snap_masked-NODE_20_length_254648_cov_70.6085_ID_39-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_20_length_254648_cov_70.6085_ID_39-processed-gene-0.8&CDS=1-1206
3216	OG0003216	YOR181W	snap_masked-NODE_67_length_45213_cov_65.955_ID_133-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_67_length_45213_cov_65.955_ID_133-processed-gene-0.36&CDS=1-2130
3217	OG0003217	YOR184W	snap_masked-NODE_23_length_209387_cov_67.0528_ID_45-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_23_length_209387_cov_67.0528_ID_45-processed-gene-1.48&CDS=1-1170
3218	OG0003218	YOR187W	maker-NODE_1_length_719706_cov_69.2366_ID_1-snap-gene-3.51-mRNA-1_1&gene=maker-NODE_1_length_719706_cov_69.2366_ID_1-snap-gene-3.51&CDS=1-3075
3219	OG0003219	YOR188W	snap_masked-NODE_1_length_719706_cov_69.2366_ID_1-processed-gene-4.76-mRNA-1_1&gene=snap_masked-NODE_1_length_719706_cov_69.2366_ID_1-processed-gene-4.76&CDS=1-3636
3220	OG0003220	YOR191W	snap_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.122-mRNA-1_1&gene=snap_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.122&CDS=1-3672
3221	OG0003221	YOR194C	snap_masked-NODE_33_length_156756_cov_89.183_ID_65-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_33_length_156756_cov_89.183_ID_65-processed-gene-0.87&CDS=1-813
3222	OG0003222	YOR195W	snap_masked-NODE_33_length_156756_cov_89.183_ID_65-processed-gene-0.128-mRNA-1_1&gene=snap_masked-NODE_33_length_156756_cov_89.183_ID_65-processed-gene-0.128&CDS=1-2781
3223	OG0003223	YOR196C	snap_masked-NODE_9_length_435884_cov_70.8235_ID_17-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_9_length_435884_cov_70.8235_ID_17-processed-gene-0.22&CDS=1-1242
3224	OG0003224	YOR198C	snap_masked-NODE_9_length_435884_cov_70.8235_ID_17-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_9_length_435884_cov_70.8235_ID_17-processed-gene-0.0&CDS=1-2595
3225	OG0003225	YOR201C	snap_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-3.7-mRNA-1_1&gene=snap_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-3.7&CDS=1-1239
3226	OG0003226	YOR202W	snap_masked-NODE_28_length_190912_cov_99.888_ID_55-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_28_length_190912_cov_99.888_ID_55-processed-gene-0.95&CDS=1-708
3227	OG0003227	YOR204W	snap_masked-NODE_44_length_118715_cov_66.8962_ID_87-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_44_length_118715_cov_66.8962_ID_87-processed-gene-0.56&CDS=1-1872
3228	OG0003228	YOR205C	snap_masked-NODE_41_length_129558_cov_66.2536_ID_81-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_41_length_129558_cov_66.2536_ID_81-processed-gene-0.25&CDS=1-1761
3229	OG0003229	YOR206W	augustus_masked-NODE_41_length_129558_cov_66.2536_ID_81-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_41_length_129558_cov_66.2536_ID_81-processed-gene-0.138&CDS=1-2235
3230	OG0003230	YOR207C	snap_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.62-mRNA-1_1&gene=snap_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.62&CDS=1-3477
3231	OG0003231	YOR209C	snap_masked-NODE_2_length_577604_cov_68.7021_ID_3-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_2_length_577604_cov_68.7021_ID_3-processed-gene-1.115&CDS=1-1239
3232	OG0003232	YOR210W	maker-NODE_2_length_577604_cov_68.7021_ID_3-snap-gene-1.53-mRNA-1_1&gene=maker-NODE_2_length_577604_cov_68.7021_ID_3-snap-gene-1.53&CDS=1-708
3233	OG0003233	YOR211C	augustus_masked-NODE_26_length_203786_cov_80.1698_ID_51-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_26_length_203786_cov_80.1698_ID_51-processed-gene-0.79&CDS=1-2763
3234	OG0003234	YOR212W	snap_masked-NODE_11_length_356766_cov_67.6943_ID_21-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_11_length_356766_cov_67.6943_ID_21-processed-gene-0.32&CDS=1-1320
3235	OG0003235	YOR215C	augustus_masked-NODE_32_length_163693_cov_61.6862_ID_63-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-NODE_32_length_163693_cov_61.6862_ID_63-processed-gene-0.191&CDS=1-564
3236	OG0003236	YOR216C	augustus_masked-NODE_32_length_163693_cov_61.6862_ID_63-processed-gene-0.213-mRNA-1_1&gene=augustus_masked-NODE_32_length_163693_cov_61.6862_ID_63-processed-gene-0.213&CDS=1-1353
3237	OG0003237	YOR217W	snap_masked-NODE_9_length_435884_cov_70.8235_ID_17-processed-gene-3.81-mRNA-1_1&gene=snap_masked-NODE_9_length_435884_cov_70.8235_ID_17-processed-gene-3.81&CDS=1-2742
3238	OG0003238	YOR221C	augustus_masked-NODE_22_length_240944_cov_72.0822_ID_43-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_22_length_240944_cov_72.0822_ID_43-processed-gene-1.31&CDS=1-1101
3239	OG0003239	YOR223W	snap_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-3.21-mRNA-1_1&gene=snap_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-3.21&CDS=1-969
3240	OG0003240	YOR224C	snap_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-3.51-mRNA-1_1&gene=snap_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-3.51&CDS=1-441
3241	OG0003241	YOR226C	snap_masked-NODE_60_length_56455_cov_107.281_ID_119-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_60_length_56455_cov_107.281_ID_119-processed-gene-0.32&CDS=1-597
3242	OG0003242	YOR232W	snap_masked-NODE_16_length_339954_cov_73.013_ID_31-processed-gene-2.119-mRNA-1_1&gene=snap_masked-NODE_16_length_339954_cov_73.013_ID_31-processed-gene-2.119&CDS=1-687
3243	OG0003243	YOR233W	snap_masked-NODE_16_length_339954_cov_73.013_ID_31-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_16_length_339954_cov_73.013_ID_31-processed-gene-2.117&CDS=1-2784
3244	OG0003244	YOR238W	snap_masked-NODE_10_length_393138_cov_68.3325_ID_19-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_10_length_393138_cov_68.3325_ID_19-processed-gene-0.64&CDS=1-906
3245	OG0003245	YOR239W	snap_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.99-mRNA-1_1&gene=snap_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.99&CDS=1-984
3246	OG0003246	YOR241W	augustus_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-3.204-mRNA-1_1&gene=augustus_masked-NODE_8_length_454298_cov_69.0551_ID_15-processed-gene-3.204&CDS=1-1575
3247	OG0003247	YOR242C	augustus_masked-NODE_5_length_517853_cov_64.868_ID_9-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_5_length_517853_cov_64.868_ID_9-processed-gene-1.60&CDS=1-1719
3248	OG0003248	YOR243C	snap_masked-NODE_5_length_517853_cov_64.868_ID_9-processed-gene-1.5-mRNA-1_1&gene=snap_masked-NODE_5_length_517853_cov_64.868_ID_9-processed-gene-1.5&CDS=1-2139
3249	OG0003249	YOR245C	maker-NODE_1_length_719706_cov_69.2366_ID_1-snap-gene-1.84-mRNA-1_1&gene=maker-NODE_1_length_719706_cov_69.2366_ID_1-snap-gene-1.84&CDS=1-2484
3250	OG0003250	YOR246C	snap_masked-NODE_6_length_511637_cov_80.4519_ID_11-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_6_length_511637_cov_80.4519_ID_11-processed-gene-1.71&CDS=1-1017
3251	OG0003251	YOR249C	snap_masked-NODE_80_length_25232_cov_69.9267_ID_159-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_80_length_25232_cov_69.9267_ID_159-processed-gene-0.35&CDS=1-2484
3252	OG0003252	YOR250C	snap_masked-NODE_47_length_113448_cov_67.9831_ID_93-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_47_length_113448_cov_67.9831_ID_93-processed-gene-0.47&CDS=1-1383
3253	OG0003253	YOR251C	augustus_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.65&CDS=1-1011
3254	OG0003254	YOR252W	snap_masked-NODE_4_length_548857_cov_63.9947_ID_7-processed-gene-3.76-mRNA-1_1&gene=snap_masked-NODE_4_length_548857_cov_63.9947_ID_7-processed-gene-3.76&CDS=1-540
3255	OG0003255	YOR254C	augustus_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.2-mRNA-1_1&gene=augustus_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.2&CDS=1-2028
3256	OG0003256	YOR257W	snap_masked-NODE_85_length_15405_cov_81.7632_ID_169-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_85_length_15405_cov_81.7632_ID_169-processed-gene-0.13&CDS=1-468
3257	OG0003257	YOR259C	snap_masked-NODE_25_length_206780_cov_70.5737_ID_49-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_25_length_206780_cov_70.5737_ID_49-processed-gene-1.55&CDS=1-1248
3258	OG0003258	YOR260W	snap_masked-NODE_25_length_206780_cov_70.5737_ID_49-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_25_length_206780_cov_70.5737_ID_49-processed-gene-1.78&CDS=1-1374
3259	OG0003259	YOR262W	augustus_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.18&CDS=1-1155
3260	OG0003260	YOR265W	genemark-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.159-mRNA-1_1&gene=genemark-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.159&CDS=1-345
3261	OG0003261	YOR267C	snap_masked-NODE_5_length_517853_cov_64.868_ID_9-processed-gene-1.9-mRNA-1_1&gene=snap_masked-NODE_5_length_517853_cov_64.868_ID_9-processed-gene-1.9&CDS=1-2154
3262	OG0003262	YOR269W	augustus_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_30_length_175768_cov_73.1768_ID_59-processed-gene-0.27&CDS=1-1584
3263	OG0003263	YOR270C	snap_masked-NODE_17_length_334567_cov_67.8042_ID_33-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_17_length_334567_cov_67.8042_ID_33-processed-gene-1.19&CDS=1-2484
3264	OG0003264	YOR271C	snap_masked-NODE_39_length_135585_cov_103.842_ID_77-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_39_length_135585_cov_103.842_ID_77-processed-gene-0.89&CDS=1-981
3265	OG0003265	YOR272W	snap_masked-NODE_16_length_339954_cov_73.013_ID_31-processed-gene-2.124-mRNA-1_1&gene=snap_masked-NODE_16_length_339954_cov_73.013_ID_31-processed-gene-2.124&CDS=1-1341
3266	OG0003266	YOR273C	snap_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.106-mRNA-1_1&gene=snap_masked-NODE_15_length_340512_cov_70.3414_ID_29-processed-gene-2.106&CDS=1-2025
3267	OG0003267	YOR274W	snap_masked-NODE_47_length_113448_cov_67.9831_ID_93-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_47_length_113448_cov_67.9831_ID_93-processed-gene-0.63&CDS=1-1485
3268	OG0003268	YOR275C	augustus_masked-NODE_1_length_719706_cov_69.2366_ID_1-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_1_length_719706_cov_69.2366_ID_1-processed-gene-0.61&CDS=1-2022
3269	OG0003269	YOR278W	snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-1.165-mRNA-1_1&gene=snap_masked-NODE_19_length_283276_cov_66.6713_ID_37-processed-gene-1.165&CDS=1-804
