	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034754_Lipomyces_arxii
2465	OG0002465	YMR005W	genemark-NODE_21_length_195060_cov_11.2816_ID_41-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_21_length_195060_cov_11.2816_ID_41-processed-gene-0.110&CDS=1-1299
2466	OG0002466	YMR009W	genemark-NODE_14_length_231766_cov_11.1265_ID_27-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_14_length_231766_cov_11.1265_ID_27-processed-gene-1.95&CDS=1-522
2467	OG0002467	YMR010W	genemark-NODE_63_length_91661_cov_11.196_ID_125-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_63_length_91661_cov_11.196_ID_125-processed-gene-0.121&CDS=1-915
2468	OG0002468	YMR012W	genemark-NODE_18_length_217989_cov_11.6202_ID_35-processed-gene-1.23-mRNA-1_1&gene=genemark-NODE_18_length_217989_cov_11.6202_ID_35-processed-gene-1.23&CDS=1-3768
2469	OG0002469	YMR013C	genemark-NODE_263_length_11090_cov_13.0913_ID_525-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_263_length_11090_cov_13.0913_ID_525-processed-gene-0.13&CDS=1-1773
2470	OG0002470	YMR015C	genemark-NODE_34_length_142245_cov_11.4773_ID_67-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_34_length_142245_cov_11.4773_ID_67-processed-gene-0.139&CDS=1-1572
2471	OG0002471	YMR022W	genemark-NODE_96_length_63227_cov_12.2591_ID_191-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_96_length_63227_cov_12.2591_ID_191-processed-gene-0.84&CDS=1-498
2472	OG0002472	YMR023C	augustus_masked-NODE_12_length_235806_cov_11.4795_ID_23-processed-gene-1.190-mRNA-1_1&gene=augustus_masked-NODE_12_length_235806_cov_11.4795_ID_23-processed-gene-1.190&CDS=1-2046
2473	OG0002473	YMR024W	genemark-NODE_8_length_270071_cov_11.3361_ID_15-processed-gene-1.165-mRNA-1_1&gene=genemark-NODE_8_length_270071_cov_11.3361_ID_15-processed-gene-1.165&CDS=1-1914
2474	OG0002474	YMR026C	genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-0.52&CDS=1-1239
2475	OG0002475	YMR027W	maker-NODE_125_length_45201_cov_11.8398_ID_249-augustus-gene-0.9-mRNA-1_1&gene=maker-NODE_125_length_45201_cov_11.8398_ID_249-augustus-gene-0.9&CDS=1-1362
2476	OG0002476	YMR028W	genemark-NODE_27_length_161307_cov_11.5293_ID_53-processed-gene-0.284-mRNA-1_1&gene=genemark-NODE_27_length_161307_cov_11.5293_ID_53-processed-gene-0.284&CDS=1-1155
2477	OG0002477	YMR029C	genemark-NODE_32_length_147441_cov_12.2899_ID_63-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_32_length_147441_cov_12.2899_ID_63-processed-gene-0.115&CDS=1-954
2478	OG0002478	YMR032W	maker-NODE_44_length_123047_cov_11.5463_ID_87-augustus-gene-0.205-mRNA-1_1&gene=maker-NODE_44_length_123047_cov_11.5463_ID_87-augustus-gene-0.205&CDS=1-2910
2479	OG0002479	YMR033W	snap_masked-NODE_88_length_67779_cov_11.1003_ID_175-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_88_length_67779_cov_11.1003_ID_175-processed-gene-0.42&CDS=1-1359
2480	OG0002480	YMR034C	genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.249-mRNA-1_1&gene=genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.249&CDS=1-1302
2481	OG0002481	YMR035W	maker-NODE_31_length_147544_cov_12.4471_ID_61-augustus-gene-0.16-mRNA-1_1&gene=maker-NODE_31_length_147544_cov_12.4471_ID_61-augustus-gene-0.16&CDS=1-588
2482	OG0002482	YMR036C	genemark-NODE_48_length_109651_cov_11.3697_ID_95-processed-gene-0.202-mRNA-1_1&gene=genemark-NODE_48_length_109651_cov_11.3697_ID_95-processed-gene-0.202&CDS=1-1611
2483	OG0002483	YMR038C	maker-NODE_76_length_77784_cov_11.034_ID_151-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_76_length_77784_cov_11.034_ID_151-augustus-gene-0.0&CDS=1-675
2484	OG0002484	YMR039C	maker-NODE_60_length_97166_cov_11.234_ID_119-augustus-gene-0.159-mRNA-1_1&gene=maker-NODE_60_length_97166_cov_11.234_ID_119-augustus-gene-0.159&CDS=1-453
2485	OG0002485	YMR041C	genemark-NODE_7_length_273906_cov_11.6642_ID_13-processed-gene-1.205-mRNA-1_1&gene=genemark-NODE_7_length_273906_cov_11.6642_ID_13-processed-gene-1.205&CDS=1-1047
2486	OG0002486	YMR043W	genemark-NODE_101_length_59271_cov_11.4019_ID_201-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_101_length_59271_cov_11.4019_ID_201-processed-gene-0.47&CDS=1-630
2487	OG0002487	YMR044W	genemark-NODE_6_length_284188_cov_11.2289_ID_11-processed-gene-1.78-mRNA-1_1&gene=genemark-NODE_6_length_284188_cov_11.2289_ID_11-processed-gene-1.78&CDS=1-1530
2488	OG0002488	YMR048W	maker-NODE_63_length_91661_cov_11.196_ID_125-augustus-gene-0.173-mRNA-1_1&gene=maker-NODE_63_length_91661_cov_11.196_ID_125-augustus-gene-0.173&CDS=1-939
2489	OG0002489	YMR049C	genemark-NODE_5_length_287076_cov_11.3809_ID_9-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_5_length_287076_cov_11.3809_ID_9-processed-gene-0.50&CDS=1-2514
2490	OG0002490	YMR055C	genemark-NODE_7_length_273906_cov_11.6642_ID_13-processed-gene-1.202-mRNA-1_1&gene=genemark-NODE_7_length_273906_cov_11.6642_ID_13-processed-gene-1.202&CDS=1-1089
2491	OG0002491	YMR058W	genemark-NODE_8_length_270071_cov_11.3361_ID_15-processed-gene-1.152-mRNA-1_1&gene=genemark-NODE_8_length_270071_cov_11.3361_ID_15-processed-gene-1.152&CDS=1-1806
2492	OG0002492	YMR059W	genemark-NODE_41_length_125786_cov_11.5009_ID_81-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_41_length_125786_cov_11.5009_ID_81-processed-gene-0.118&CDS=1-537
2493	OG0002493	YMR061W	genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-1.20-mRNA-1_1&gene=genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-1.20&CDS=1-2646
2494	OG0002494	YMR062C	augustus_masked-NODE_55_length_100684_cov_11.9594_ID_109-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_55_length_100684_cov_11.9594_ID_109-processed-gene-0.85&CDS=1-1341
2495	OG0002495	YMR063W	genemark-NODE_40_length_126461_cov_13.079_ID_79-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_40_length_126461_cov_13.079_ID_79-processed-gene-0.101&CDS=1-2109
2496	OG0002496	YMR065W	maker-NODE_38_length_132907_cov_11.3871_ID_75-snap-gene-0.179-mRNA-1_1&gene=maker-NODE_38_length_132907_cov_11.3871_ID_75-snap-gene-0.179&CDS=1-1554
2497	OG0002497	YMR067C	genemark-NODE_2_length_326681_cov_11.449_ID_3-processed-gene-1.6-mRNA-1_1&gene=genemark-NODE_2_length_326681_cov_11.449_ID_3-processed-gene-1.6&CDS=1-900
2498	OG0002498	YMR068W	augustus_masked-NODE_53_length_103088_cov_10.9603_ID_105-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_53_length_103088_cov_10.9603_ID_105-processed-gene-0.32&CDS=1-831
2499	OG0002499	YMR069W	augustus_masked-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.318-mRNA-1_1&gene=augustus_masked-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.318&CDS=1-615
2500	OG0002500	YMR071C	genemark-NODE_75_length_78762_cov_11.5555_ID_149-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_75_length_78762_cov_11.5555_ID_149-processed-gene-0.132&CDS=1-447
2501	OG0002501	YMR074C	genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.204-mRNA-1_1&gene=genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-1.204&CDS=1-414
2502	OG0002502	YMR075W	genemark-NODE_17_length_218247_cov_11.4706_ID_33-processed-gene-1.142-mRNA-1_1&gene=genemark-NODE_17_length_218247_cov_11.4706_ID_33-processed-gene-1.142&CDS=1-2190
2503	OG0002503	YMR076C	snap_masked-NODE_34_length_142245_cov_11.4773_ID_67-processed-gene-0.176-mRNA-1_1&gene=snap_masked-NODE_34_length_142245_cov_11.4773_ID_67-processed-gene-0.176&CDS=1-3543
2504	OG0002504	YMR077C	maker-NODE_155_length_31338_cov_10.7597_ID_309-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_155_length_31338_cov_10.7597_ID_309-augustus-gene-0.2&CDS=1-699
2505	OG0002505	YMR078C	genemark-NODE_32_length_147441_cov_12.2899_ID_63-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_32_length_147441_cov_12.2899_ID_63-processed-gene-0.101&CDS=1-3120
2506	OG0002506	YMR079W	maker-NODE_63_length_91661_cov_11.196_ID_125-augustus-gene-0.166-mRNA-1_1&gene=maker-NODE_63_length_91661_cov_11.196_ID_125-augustus-gene-0.166&CDS=1-849
2507	OG0002507	YMR080C	genemark-NODE_272_length_10237_cov_11.0255_ID_543-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_272_length_10237_cov_11.0255_ID_543-processed-gene-0.5&CDS=1-3201
2508	OG0002508	YMR083W	snap_masked-NODE_76_length_77784_cov_11.034_ID_151-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_76_length_77784_cov_11.034_ID_151-processed-gene-0.27&CDS=1-1050
2509	OG0002509	YMR089C	genemark-NODE_18_length_217989_cov_11.6202_ID_35-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_18_length_217989_cov_11.6202_ID_35-processed-gene-1.45&CDS=1-2430
2510	OG0002510	YMR091C	genemark-NODE_36_length_135873_cov_11.6034_ID_71-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_36_length_135873_cov_11.6034_ID_71-processed-gene-0.128&CDS=1-1167
2511	OG0002511	YMR092C	genemark-NODE_21_length_195060_cov_11.2816_ID_41-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_21_length_195060_cov_11.2816_ID_41-processed-gene-0.115&CDS=1-1812
2512	OG0002512	YMR093W	genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-1.155-mRNA-1_1&gene=genemark-NODE_13_length_234993_cov_11.5573_ID_25-processed-gene-1.155&CDS=1-1509
2513	OG0002513	YMR097C	genemark-NODE_174_length_25817_cov_12.1004_ID_347-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_174_length_25817_cov_12.1004_ID_347-processed-gene-0.39&CDS=1-972
2514	OG0002514	YMR098C	genemark-NODE_92_length_65863_cov_10.9757_ID_183-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_92_length_65863_cov_10.9757_ID_183-processed-gene-0.57&CDS=1-2409
2515	OG0002515	YMR099C	genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-0.110&CDS=1-858
2516	OG0002516	YMR100W	genemark-NODE_9_length_249165_cov_11.2857_ID_17-processed-gene-1.244-mRNA-1_1&gene=genemark-NODE_9_length_249165_cov_11.2857_ID_17-processed-gene-1.244&CDS=1-2118
2517	OG0002517	YMR105C	snap_masked-NODE_44_length_123047_cov_11.5463_ID_87-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_44_length_123047_cov_11.5463_ID_87-processed-gene-0.98&CDS=1-1680
2518	OG0002518	YMR106C	augustus_masked-NODE_18_length_217989_cov_11.6202_ID_35-processed-gene-1.189-mRNA-1_1&gene=augustus_masked-NODE_18_length_217989_cov_11.6202_ID_35-processed-gene-1.189&CDS=1-3219
2519	OG0002519	YMR108W	genemark-NODE_97_length_62045_cov_11.7576_ID_193-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_97_length_62045_cov_11.7576_ID_193-processed-gene-0.65&CDS=1-2034
2520	OG0002520	YMR109W	genemark-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.75-mRNA-1_1&gene=genemark-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.75&CDS=1-3825
2521	OG0002521	YMR110C	maker-NODE_83_length_73995_cov_12.4544_ID_165-snap-gene-0.90-mRNA-1_1&gene=maker-NODE_83_length_73995_cov_12.4544_ID_165-snap-gene-0.90&CDS=1-2589
2522	OG0002522	YMR114C	genemark-NODE_5_length_287076_cov_11.3809_ID_9-processed-gene-1.97-mRNA-1_1&gene=genemark-NODE_5_length_287076_cov_11.3809_ID_9-processed-gene-1.97&CDS=1-1167
2523	OG0002523	YMR120C	genemark-NODE_199_length_19457_cov_11.109_ID_397-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_199_length_19457_cov_11.109_ID_397-processed-gene-0.14&CDS=1-1764
2524	OG0002524	YMR123W	genemark-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.34&CDS=1-330
2525	OG0002525	YMR125W	genemark-NODE_8_length_270071_cov_11.3361_ID_15-processed-gene-1.120-mRNA-1_1&gene=genemark-NODE_8_length_270071_cov_11.3361_ID_15-processed-gene-1.120&CDS=1-2397
2526	OG0002526	YMR127C	augustus_masked-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-0.121&CDS=1-864
2527	OG0002527	YMR128W	genemark-NODE_3_length_308411_cov_11.3318_ID_5-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_3_length_308411_cov_11.3318_ID_5-processed-gene-1.87&CDS=1-3897
2528	OG0002528	YMR129W	genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_4_length_289952_cov_11.2436_ID_7-processed-gene-0.53&CDS=1-3873
2529	OG0002529	YMR131C	genemark-NODE_65_length_90892_cov_11.2911_ID_129-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_65_length_90892_cov_11.2911_ID_129-processed-gene-0.50&CDS=1-1542
2530	OG0002530	YMR132C	genemark-NODE_75_length_78762_cov_11.5555_ID_149-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_75_length_78762_cov_11.5555_ID_149-processed-gene-0.116&CDS=1-645
2531	OG0002531	YMR137C	genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_11_length_244810_cov_11.4858_ID_21-processed-gene-1.117&CDS=1-2319
2532	OG0002532	YMR139W	genemark-NODE_33_length_145268_cov_11.4808_ID_65-processed-gene-0.199-mRNA-1_1&gene=genemark-NODE_33_length_145268_cov_11.4808_ID_65-processed-gene-0.199&CDS=1-1221
2533	OG0002533	YMR140W	genemark-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.79&CDS=1-1920
2534	OG0002534	YMR145C	genemark-NODE_67_length_87842_cov_11.634_ID_133-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_67_length_87842_cov_11.634_ID_133-processed-gene-0.28&CDS=1-1728
2535	OG0002535	YMR146C	genemark-NODE_121_length_46870_cov_12.3074_ID_241-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_121_length_46870_cov_12.3074_ID_241-processed-gene-0.20&CDS=1-996
2536	OG0002536	YMR149W	genemark-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.46&CDS=1-849
2537	OG0002537	YMR150C	genemark-NODE_122_length_46585_cov_11.714_ID_243-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_122_length_46585_cov_11.714_ID_243-processed-gene-0.22&CDS=1-618
2538	OG0002538	YMR155W	genemark-NODE_6_length_284188_cov_11.2289_ID_11-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_6_length_284188_cov_11.2289_ID_11-processed-gene-0.45&CDS=1-1638
2539	OG0002539	YMR156C	genemark-NODE_7_length_273906_cov_11.6642_ID_13-processed-gene-1.184-mRNA-1_1&gene=genemark-NODE_7_length_273906_cov_11.6642_ID_13-processed-gene-1.184&CDS=1-1005
2540	OG0002540	YMR158W	genemark-NODE_48_length_109651_cov_11.3697_ID_95-processed-gene-0.173-mRNA-1_1&gene=genemark-NODE_48_length_109651_cov_11.3697_ID_95-processed-gene-0.173&CDS=1-423
2541	OG0002541	YMR159C	genemark-NODE_172_length_26598_cov_13.3476_ID_343-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_172_length_26598_cov_13.3476_ID_343-processed-gene-0.16&CDS=1-705
2542	OG0002542	YMR161W	genemark-NODE_15_length_231195_cov_11.3764_ID_29-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_15_length_231195_cov_11.3764_ID_29-processed-gene-0.113&CDS=1-1071
2543	OG0002543	YMR162C	genemark-NODE_9_length_249165_cov_11.2857_ID_17-processed-gene-1.226-mRNA-1_1&gene=genemark-NODE_9_length_249165_cov_11.2857_ID_17-processed-gene-1.226&CDS=1-5211
2544	OG0002544	YMR165C	snap_masked-NODE_27_length_161307_cov_11.5293_ID_53-processed-gene-0.192-mRNA-1_1&gene=snap_masked-NODE_27_length_161307_cov_11.5293_ID_53-processed-gene-0.192&CDS=1-2223
2545	OG0002545	YMR166C	genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-0.97-mRNA-1_1&gene=genemark-NODE_1_length_424910_cov_11.4403_ID_1-processed-gene-0.97&CDS=1-1152
2546	OG0002546	YMR167W	genemark-NODE_5_length_287076_cov_11.3809_ID_9-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_5_length_287076_cov_11.3809_ID_9-processed-gene-1.112&CDS=1-2154
2547	OG0002547	YMR171C	genemark-NODE_9_length_249165_cov_11.2857_ID_17-processed-gene-1.196-mRNA-1_1&gene=genemark-NODE_9_length_249165_cov_11.2857_ID_17-processed-gene-1.196&CDS=1-1374
2548	OG0002548	YMR178W	genemark-NODE_110_length_52412_cov_11.5951_ID_219-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_110_length_52412_cov_11.5951_ID_219-processed-gene-0.38&CDS=1-822
2549	OG0002549	YMR179W	genemark-NODE_67_length_87842_cov_11.634_ID_133-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_67_length_87842_cov_11.634_ID_133-processed-gene-0.26&CDS=1-2343
2550	OG0002550	YMR182C	genemark-NODE_26_length_177985_cov_11.2812_ID_51-processed-gene-0.173-mRNA-1_1&gene=genemark-NODE_26_length_177985_cov_11.2812_ID_51-processed-gene-0.173&CDS=1-1362
2551	OG0002551	YMR185W	snap_masked-NODE_27_length_161307_cov_11.5293_ID_53-processed-gene-0.180-mRNA-1_1&gene=snap_masked-NODE_27_length_161307_cov_11.5293_ID_53-processed-gene-0.180&CDS=1-2856
2552	OG0002552	YMR186W	genemark-NODE_10_length_247159_cov_11.3339_ID_19-processed-gene-1.246-mRNA-1_1&gene=genemark-NODE_10_length_247159_cov_11.3339_ID_19-processed-gene-1.246&CDS=1-2100
2553	OG0002553	YMR188C	maker-NODE_52_length_103870_cov_11.3034_ID_103-augustus-gene-0.84-mRNA-1_1&gene=maker-NODE_52_length_103870_cov_11.3034_ID_103-augustus-gene-0.84&CDS=1-624
2554	OG0002554	YMR189W	genemark-NODE_43_length_124011_cov_12.1102_ID_85-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_43_length_124011_cov_12.1102_ID_85-processed-gene-0.51&CDS=1-3000
2555	OG0002555	YMR190C	genemark-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_31_length_147544_cov_12.4471_ID_61-processed-gene-0.68&CDS=1-3342
2556	OG0002556	YMR193W	genemark-NODE_19_length_212853_cov_11.6979_ID_37-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_19_length_212853_cov_11.6979_ID_37-processed-gene-0.90&CDS=1-567
2557	OG0002557	YMR194C-B	genemark-NODE_12_length_235806_cov_11.4795_ID_23-processed-gene-1.121-mRNA-1_1&gene=genemark-NODE_12_length_235806_cov_11.4795_ID_23-processed-gene-1.121&CDS=1-261
2558	OG0002558	YMR197C	genemark-NODE_3_length_308411_cov_11.3318_ID_5-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_3_length_308411_cov_11.3318_ID_5-processed-gene-2.93&CDS=1-708
2559	OG0002559	YMR200W	maker-NODE_58_length_98039_cov_12.0642_ID_115-augustus-gene-0.166-mRNA-1_1&gene=maker-NODE_58_length_98039_cov_12.0642_ID_115-augustus-gene-0.166&CDS=1-765
2560	OG0002560	YMR201C	genemark-NODE_123_length_45851_cov_12.4793_ID_245-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_123_length_45851_cov_12.4793_ID_245-processed-gene-0.2&CDS=1-903
2561	OG0002561	YMR202W	genemark-NODE_20_length_209916_cov_11.68_ID_39-processed-gene-1.9-mRNA-1_1&gene=genemark-NODE_20_length_209916_cov_11.68_ID_39-processed-gene-1.9&CDS=1-651
2562	OG0002562	YMR203W	genemark-NODE_54_length_101673_cov_11.2356_ID_107-processed-gene-0.154-mRNA-1_1&gene=genemark-NODE_54_length_101673_cov_11.2356_ID_107-processed-gene-0.154&CDS=1-1164
2563	OG0002563	YMR205C	maker-NODE_66_length_88344_cov_12.8616_ID_131-augustus-gene-0.59-mRNA-1_1&gene=maker-NODE_66_length_88344_cov_12.8616_ID_131-augustus-gene-0.59&CDS=1-2937
2564	OG0002564	YMR208W	genemark-NODE_16_length_223381_cov_11.4667_ID_31-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_16_length_223381_cov_11.4667_ID_31-processed-gene-0.117&CDS=1-1317
2565	OG0002565	YMR211W	genemark-NODE_8_length_270071_cov_11.3361_ID_15-processed-gene-1.169-mRNA-1_1&gene=genemark-NODE_8_length_270071_cov_11.3361_ID_15-processed-gene-1.169&CDS=1-1557
2566	OG0002566	YMR212C	maker-NODE_25_length_182198_cov_11.6102_ID_49-augustus-gene-0.24-mRNA-1_1&gene=maker-NODE_25_length_182198_cov_11.6102_ID_49-augustus-gene-0.24&CDS=1-2379
2567	OG0002567	YMR213W	maker-NODE_23_length_186393_cov_11.231_ID_45-snap-gene-0.91-mRNA-1_1&gene=maker-NODE_23_length_186393_cov_11.231_ID_45-snap-gene-0.91&CDS=1-1572
2568	OG0002568	YMR214W	genemark-NODE_76_length_77784_cov_11.034_ID_151-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_76_length_77784_cov_11.034_ID_151-processed-gene-0.61&CDS=1-1092
2569	OG0002569	YMR215W	genemark-NODE_66_length_88344_cov_12.8616_ID_131-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_66_length_88344_cov_12.8616_ID_131-processed-gene-0.94&CDS=1-1500
2570	OG0002570	YMR216C	genemark-NODE_43_length_124011_cov_12.1102_ID_85-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_43_length_124011_cov_12.1102_ID_85-processed-gene-0.84&CDS=1-2262
2571	OG0002571	YMR217W	genemark-NODE_56_length_99794_cov_11.0017_ID_111-processed-gene-0.101-mRNA-1_1&gene=genemark-NODE_56_length_99794_cov_11.0017_ID_111-processed-gene-0.101&CDS=1-1596
2572	OG0002572	YMR218C	genemark-NODE_26_length_177985_cov_11.2812_ID_51-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_26_length_177985_cov_11.2812_ID_51-processed-gene-0.107&CDS=1-3573
2573	OG0002573	YMR220W	genemark-NODE_57_length_98791_cov_11.4046_ID_113-processed-gene-0.146-mRNA-1_1&gene=genemark-NODE_57_length_98791_cov_11.4046_ID_113-processed-gene-0.146&CDS=1-1392
2574	OG0002574	YMR221C	genemark-NODE_112_length_50345_cov_10.9217_ID_223-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_112_length_50345_cov_10.9217_ID_223-processed-gene-0.78&CDS=1-1602
2575	OG0002575	YMR223W	genemark-NODE_71_length_85177_cov_12.7038_ID_141-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_71_length_85177_cov_12.7038_ID_141-processed-gene-0.109&CDS=1-1740
2576	OG0002576	YMR224C	genemark-NODE_62_length_93479_cov_10.9678_ID_123-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_62_length_93479_cov_10.9678_ID_123-processed-gene-0.7&CDS=1-2187
2577	OG0002577	YMR225C	genemark-NODE_17_length_218247_cov_11.4706_ID_33-processed-gene-1.143-mRNA-1_1&gene=genemark-NODE_17_length_218247_cov_11.4706_ID_33-processed-gene-1.143&CDS=1-285
2578	OG0002578	YMR226C	maker-NODE_24_length_184737_cov_11.2875_ID_47-augustus-gene-0.26-mRNA-1_1&gene=maker-NODE_24_length_184737_cov_11.2875_ID_47-augustus-gene-0.26&CDS=1-1119
2579	OG0002579	YMR227C	genemark-NODE_49_length_108944_cov_11.5035_ID_97-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_49_length_108944_cov_11.5035_ID_97-processed-gene-0.70&CDS=1-1368
2580	OG0002580	YMR228W	maker-NODE_14_length_231766_cov_11.1265_ID_27-augustus-gene-1.179-mRNA-1_1&gene=maker-NODE_14_length_231766_cov_11.1265_ID_27-augustus-gene-1.179&CDS=1-1077
2581	OG0002581	YMR229C	maker-NODE_2_length_326681_cov_11.449_ID_3-augustus-gene-1.151-mRNA-1_1&gene=maker-NODE_2_length_326681_cov_11.449_ID_3-augustus-gene-1.151&CDS=1-2991
2582	OG0002582	YMR231W	genemark-NODE_27_length_161307_cov_11.5293_ID_53-processed-gene-0.253-mRNA-1_1&gene=genemark-NODE_27_length_161307_cov_11.5293_ID_53-processed-gene-0.253&CDS=1-3057
