	OrthologID	Saccharomyces_cerevisiae	Sporopachydermia_quercuum
2728	OG0002728	YMR277W	-processed-gene-23.118-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-23.118&CDS=1-2784
2729	OG0002729	YMR278W	-processed-gene-23.117-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-23.117&CDS=1-1938
2730	OG0002730	YMR281W	-processed-gene-15.21-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-15.21&CDS=1-990
2731	OG0002731	YMR284W	-snap-gene-22.34-mRNA-1_1&gene=maker-gi|1002316352|dbj|BCGN01000001.1|-snap-gene-22.34&CDS=1-2058
2732	OG0002732	YMR285C	-processed-gene-4.27-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-4.27&CDS=1-1494
2733	OG0002733	YMR286W	-processed-gene-22.103-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-22.103&CDS=1-267
2734	OG0002734	YMR287C	-processed-gene-4.22-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-4.22&CDS=1-3378
2735	OG0002735	YMR288W	-processed-gene-3.1-mRNA-1_1&gene=augustus_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-3.1&CDS=1-3438
2736	OG0002736	YMR289W	-processed-gene-19.55-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-19.55&CDS=1-867
2737	OG0002737	YMR290C	-processed-gene-8.60-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-8.60&CDS=1-1821
2738	OG0002738	YMR292W	-snap-gene-8.85-mRNA-1_1&gene=maker-gi|1002316344|dbj|BCGN01000009.1|-snap-gene-8.85&CDS=1-414
2739	OG0002739	YMR293C	-snap-gene-2.1-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-2.1&CDS=1-1479
2740	OG0002740	YMR294W	-processed-gene-2.73-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-2.73&CDS=1-1305
2741	OG0002741	YMR295C	-processed-gene-9.46-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-9.46&CDS=1-588
2742	OG0002742	YMR296C	-processed-gene-9.6-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-9.6&CDS=1-1800
2743	OG0002743	YMR300C	-processed-gene-0.64-mRNA-1_1&gene=snap_masked-gi|1002316341|dbj|BCGN01000012.1|-processed-gene-0.64&CDS=1-1569
2744	OG0002744	YMR301C	-processed-gene-10.40-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-10.40&CDS=1-2205
2745	OG0002745	YMR302C	-processed-gene-1.54-mRNA-1_1&gene=snap_masked-gi|1002316343|dbj|BCGN01000010.1|-processed-gene-1.54&CDS=1-2544
2746	OG0002746	YMR304W	-processed-gene-11.45-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-11.45&CDS=1-4065
2747	OG0002747	YMR307W	-snap-gene-8.87-mRNA-1_1&gene=maker-gi|1002316344|dbj|BCGN01000009.1|-snap-gene-8.87&CDS=1-3339
2748	OG0002748	YMR308C	-processed-gene-8.43-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-8.43&CDS=1-3438
2749	OG0002749	YMR309C	-processed-gene-6.67-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-6.67&CDS=1-2631
2750	OG0002750	YMR310C	-processed-gene-8.75-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-8.75&CDS=1-927
2751	OG0002751	YMR311C	-processed-gene-7.124-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-7.124&CDS=1-645
2752	OG0002752	YMR313C	-processed-gene-8.78-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-8.78&CDS=1-1758
2753	OG0002753	YMR314W	-processed-gene-7.24-mRNA-1_1&gene=augustus_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-7.24&CDS=1-951
2754	OG0002754	YMR315W	-snap-gene-2.5-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-2.5&CDS=1-2061
2755	OG0002755	YMR319C	-processed-gene-7.77-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-7.77&CDS=1-1617
2756	OG0002756	YNL001W	-processed-gene-18.33-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-18.33&CDS=1-1137
2757	OG0002757	YNL003C	-processed-gene-1.93-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-1.93&CDS=1-846
2758	OG0002758	YNL005C	-processed-gene-8.92-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-8.92&CDS=1-1149
2759	OG0002759	YNL006W	-processed-gene-5.31-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-5.31&CDS=1-915
2760	OG0002760	YNL007C	-processed-gene-5.17-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-5.17&CDS=1-1086
2761	OG0002761	YNL010W	-processed-gene-1.53-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-1.53&CDS=1-741
2762	OG0002762	YNL011C	-snap-gene-1.3-mRNA-1_1&gene=maker-gi|1002316351|dbj|BCGN01000002.1|-snap-gene-1.3&CDS=1-1737
2763	OG0002763	YNL014W	-processed-gene-0.27-mRNA-1_1&gene=snap_masked-gi|1002316343|dbj|BCGN01000010.1|-processed-gene-0.27&CDS=1-3144
2764	OG0002764	YNL015W	-processed-gene-5.56-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-5.56&CDS=1-222
2765	OG0002765	YNL021W	-processed-gene-6.66-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-6.66&CDS=1-3297
2766	OG0002766	YNL022C	-processed-gene-6.54-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-6.54&CDS=1-1428
2767	OG0002767	YNL023C	-processed-gene-6.68-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-6.68&CDS=1-3006
2768	OG0002768	YNL024C	-snap-gene-6.1-mRNA-1_1&gene=maker-gi|1002316347|dbj|BCGN01000006.1|-snap-gene-6.1&CDS=1-696
2769	OG0002769	YNL025C	-processed-gene-6.24-mRNA-1_1&gene=genemark-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-6.24&CDS=1-1074
2770	OG0002770	YNL032W	-augustus-gene-3.46-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-augustus-gene-3.46&CDS=1-750
2771	OG0002771	YNL035C	-processed-gene-6.84-mRNA-1_1&gene=augustus_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-6.84&CDS=1-1386
2772	OG0002772	YNL036W	-processed-gene-23.76-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-23.76&CDS=1-699
2773	OG0002773	YNL037C	-processed-gene-23.103-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-23.103&CDS=1-1110
2774	OG0002774	YNL039W	-processed-gene-21.66-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-21.66&CDS=1-1938
2775	OG0002775	YNL040W	-processed-gene-12.114-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-12.114&CDS=1-1362
2776	OG0002776	YNL041C	-processed-gene-23.102-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-23.102&CDS=1-2481
2777	OG0002777	YNL044W	-processed-gene-12.39-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-12.39&CDS=1-537
2778	OG0002778	YNL048W	-processed-gene-8.78-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-8.78&CDS=1-1707
2779	OG0002779	YNL049C	-processed-gene-10.53-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-10.53&CDS=1-2799
2780	OG0002780	YNL051W	-processed-gene-5.20-mRNA-1_1&gene=augustus_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-5.20&CDS=1-1161
2781	OG0002781	YNL054W	-processed-gene-15.40-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-15.40&CDS=1-3537
2782	OG0002782	YNL055C	-processed-gene-10.59-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-10.59&CDS=1-846
2783	OG0002783	YNL056W	-processed-gene-10.55-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-10.55&CDS=1-690
2784	OG0002784	YNL059C	-processed-gene-9.67-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-9.67&CDS=1-2268
2785	OG0002785	YNL061W	-processed-gene-13.81-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-13.81&CDS=1-1911
2786	OG0002786	YNL062C	-processed-gene-9.95-mRNA-1_1&gene=augustus_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-9.95&CDS=1-1569
2787	OG0002787	YNL063W	-snap-gene-9.2-mRNA-1_1&gene=maker-gi|1002316345|dbj|BCGN01000008.1|-snap-gene-9.2&CDS=1-1002
2788	OG0002788	YNL071W	-processed-gene-7.88-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-7.88&CDS=1-1410
2789	OG0002789	YNL072W	-processed-gene-7.87-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-7.87&CDS=1-933
2790	OG0002790	YNL075W	-processed-gene-7.30-mRNA-1_1&gene=augustus_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-7.30&CDS=1-858
2791	OG0002791	YNL080C	-processed-gene-10.71-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-10.71&CDS=1-1326
2792	OG0002792	YNL081C	-processed-gene-1.16-mRNA-1_1&gene=genemark-gi|1002316343|dbj|BCGN01000010.1|-processed-gene-1.16&CDS=1-408
2793	OG0002793	YNL082W	-snap-gene-12.112-mRNA-1_1&gene=maker-gi|1002316348|dbj|BCGN01000005.1|-snap-gene-12.112&CDS=1-2892
2794	OG0002794	YNL083W	-processed-gene-5.36-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-5.36&CDS=1-1719
2795	OG0002795	YNL084C	-processed-gene-5.35-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-5.35&CDS=1-1242
2796	OG0002796	YNL085W	-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-2.7&CDS=1-2355
2797	OG0002797	YNL088W	-processed-gene-10.36-mRNA-1_1&gene=snap_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-10.36&CDS=1-4671
2798	OG0002798	YNL090W	-snap-gene-7.42-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-snap-gene-7.42&CDS=1-594
2799	OG0002799	YNL091W	-processed-gene-7.113-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-7.113&CDS=1-3984
2800	OG0002800	YNL092W	-processed-gene-7.26-mRNA-1_1&gene=augustus_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-7.26&CDS=1-1245
2801	OG0002801	YNL094W	-processed-gene-7.116-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-7.116&CDS=1-2259
2802	OG0002802	YNL097C	-processed-gene-11.67-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-11.67&CDS=1-1347
2803	OG0002803	YNL099C	-processed-gene-12.26-mRNA-1_1&gene=augustus_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-12.26&CDS=1-630
2804	OG0002804	YNL102W	-processed-gene-15.54-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-15.54&CDS=1-4434
2805	OG0002805	YNL107W	-processed-gene-10.84-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-10.84&CDS=1-720
2806	OG0002806	YNL110C	-processed-gene-6.74-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-6.74&CDS=1-861
2807	OG0002807	YNL113W	-processed-gene-8.36-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-8.36&CDS=1-387
2808	OG0002808	YNL115C	-processed-gene-10.35-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-10.35&CDS=1-1740
2809	OG0002809	YNL118C	-processed-gene-7.58-mRNA-1_1&gene=genemark-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-7.58&CDS=1-2598
2810	OG0002810	YNL119W	-processed-gene-3.51-mRNA-1_1&gene=genemark-gi|1002316342|dbj|BCGN01000011.1|-processed-gene-3.51&CDS=1-1329
2811	OG0002811	YNL122C	-augustus-gene-3.87-mRNA-1_1&gene=maker-gi|1002316342|dbj|BCGN01000011.1|-augustus-gene-3.87&CDS=1-321
2812	OG0002812	YNL123W	-processed-gene-3.28-mRNA-1_1&gene=snap_masked-gi|1002316342|dbj|BCGN01000011.1|-processed-gene-3.28&CDS=1-3270
2813	OG0002813	YNL124W	-processed-gene-3.50-mRNA-1_1&gene=snap_masked-gi|1002316343|dbj|BCGN01000010.1|-processed-gene-3.50&CDS=1-1917
2814	OG0002814	YNL126W	-processed-gene-1.61-mRNA-1_1&gene=genemark-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-1.61&CDS=1-2061
2815	OG0002815	YNL127W	-processed-gene-8.90-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-8.90&CDS=1-2529
2816	OG0002816	YNL129W	-snap-gene-10.7-mRNA-1_1&gene=maker-gi|1002316346|dbj|BCGN01000007.1|-snap-gene-10.7&CDS=1-828
2817	OG0002817	YNL131W	-processed-gene-2.46-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-2.46&CDS=1-447
2818	OG0002818	YNL132W	-processed-gene-10.20-mRNA-1_1&gene=snap_masked-gi|1002316346|dbj|BCGN01000007.1|-processed-gene-10.20&CDS=1-3243
2819	OG0002819	YNL135C	-processed-gene-9.69-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-9.69&CDS=1-324
2820	OG0002820	YNL136W	-processed-gene-9.55-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-9.55&CDS=1-1728
2821	OG0002821	YNL137C	-processed-gene-9.68-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-9.68&CDS=1-1446
2822	OG0002822	YNL138W	-snap-gene-9.3-mRNA-1_1&gene=maker-gi|1002316345|dbj|BCGN01000008.1|-snap-gene-9.3&CDS=1-1596
2823	OG0002823	YNL138W-A	-processed-gene-0.78-mRNA-1_1&gene=genemark-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-0.78&CDS=1-258
2824	OG0002824	YNL139C	-processed-gene-19.41-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-19.41&CDS=1-5586
2825	OG0002825	YNL147W	-processed-gene-2.90-mRNA-1_1&gene=genemark-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-2.90&CDS=1-408
2826	OG0002826	YNL149C	-processed-gene-2.70-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-2.70&CDS=1-366
2827	OG0002827	YNL151C	-processed-gene-2.101-mRNA-1_1&gene=genemark-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-2.101&CDS=1-795
2828	OG0002828	YNL153C	-processed-gene-13.80-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-13.80&CDS=1-384
2829	OG0002829	YNL155W	-processed-gene-0.72-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-0.72&CDS=1-861
2830	OG0002830	YNL163C	-processed-gene-0.68-mRNA-1_1&gene=snap_masked-gi|1002316341|dbj|BCGN01000012.1|-processed-gene-0.68&CDS=1-3036
2831	OG0002831	YNL164C	-processed-gene-0.69-mRNA-1_1&gene=snap_masked-gi|1002316341|dbj|BCGN01000012.1|-processed-gene-0.69&CDS=1-1293
2832	OG0002832	YNL166C	-processed-gene-5.24-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-5.24&CDS=1-687
2833	OG0002833	YNL168C	-processed-gene-0.20-mRNA-1_1&gene=snap_masked-gi|1002316343|dbj|BCGN01000010.1|-processed-gene-0.20&CDS=1-696
2834	OG0002834	YNL169C	-processed-gene-0.49-mRNA-1_1&gene=genemark-gi|1002316343|dbj|BCGN01000010.1|-processed-gene-0.49&CDS=1-2241
2835	OG0002835	YNL172W	-snap-gene-0.5-mRNA-1_1&gene=maker-gi|1002316343|dbj|BCGN01000010.1|-snap-gene-0.5&CDS=1-4887
2836	OG0002836	YNL175C	-processed-gene-1.24-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-1.24&CDS=1-1155
2837	OG0002837	YNL177C	-processed-gene-6.56-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-6.56&CDS=1-927
2838	OG0002838	YNL178W	-processed-gene-6.70-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-6.70&CDS=1-747
2839	OG0002839	YNL181W	-processed-gene-1.88-mRNA-1_1&gene=snap_masked-gi|1002316342|dbj|BCGN01000011.1|-processed-gene-1.88&CDS=1-1599
2840	OG0002840	YNL182C	-processed-gene-1.41-mRNA-1_1&gene=genemark-gi|1002316342|dbj|BCGN01000011.1|-processed-gene-1.41&CDS=1-1707
2841	OG0002841	YNL185C	-processed-gene-11.9-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-11.9&CDS=1-438
2842	OG0002842	YNL189W	-processed-gene-6.73-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-6.73&CDS=1-1614
2843	OG0002843	YNL191W	-snap-gene-13.55-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-13.55&CDS=1-1056
2844	OG0002844	YNL193W	-processed-gene-21.138-mRNA-1_1&gene=augustus_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-21.138&CDS=1-1659
2845	OG0002845	YNL200C	-snap-gene-2.77-mRNA-1_1&gene=maker-gi|1002316344|dbj|BCGN01000009.1|-snap-gene-2.77&CDS=1-765
2846	OG0002846	YNL201C	-processed-gene-2.22-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-2.22&CDS=1-4155
2847	OG0002847	YNL202W	-processed-gene-2.6-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-2.6&CDS=1-867
2848	OG0002848	YNL206C	-processed-gene-1.90-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-1.90&CDS=1-1380
2849	OG0002849	YNL207W	-processed-gene-1.89-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-1.89&CDS=1-1407
2850	OG0002850	YNL209W	-processed-gene-1.71-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-1.71&CDS=1-1839
2851	OG0002851	YNL212W	-snap-gene-7.37-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-snap-gene-7.37&CDS=1-2544
2852	OG0002852	YNL213C	-processed-gene-7.4-mRNA-1_1&gene=augustus_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-7.4&CDS=1-798
2853	OG0002853	YNL216W	-processed-gene-6.58-mRNA-1_1&gene=genemark-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-6.58&CDS=1-2103
2854	OG0002854	YNL217W	-snap-gene-6.118-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-snap-gene-6.118&CDS=1-1422
2855	OG0002855	YNL218W	-snap-gene-6.117-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-snap-gene-6.117&CDS=1-2214
2856	OG0002856	YNL219C	-snap-gene-6.122-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-snap-gene-6.122&CDS=1-1980
2857	OG0002857	YNL220W	-snap-gene-6.115-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-snap-gene-6.115&CDS=1-1278
2858	OG0002858	YNL221C	-snap-gene-6.121-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-snap-gene-6.121&CDS=1-2670
2859	OG0002859	YNL222W	-snap-gene-7.40-mRNA-1_1&gene=maker-gi|1002316349|dbj|BCGN01000004.1|-snap-gene-7.40&CDS=1-588
2860	OG0002860	YNL223W	-processed-gene-7.107-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-7.107&CDS=1-1809
2861	OG0002861	YNL224C	-processed-gene-11.80-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-11.80&CDS=1-2928
2862	OG0002862	YNL227C	-processed-gene-11.64-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-11.64&CDS=1-1989
2863	OG0002863	YNL229C	-processed-gene-17.85-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-17.85&CDS=1-1041
2864	OG0002864	YNL231C	-processed-gene-6.41-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-6.41&CDS=1-1194
2865	OG0002865	YNL232W	-processed-gene-6.57-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-6.57&CDS=1-798
2866	OG0002866	YNL234W	-processed-gene-10.80-mRNA-1_1&gene=snap_masked-gi|1002316345|dbj|BCGN01000008.1|-processed-gene-10.80&CDS=1-939
2867	OG0002867	YNL236W	-processed-gene-18.124-mRNA-1_1&gene=augustus_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-18.124&CDS=1-3750
2868	OG0002868	YNL237W	-processed-gene-18.50-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-18.50&CDS=1-1530
2869	OG0002869	YNL238W	-processed-gene-18.28-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-18.28&CDS=1-2724
2870	OG0002870	YNL240C	-processed-gene-7.100-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-7.100&CDS=1-1491
2871	OG0002871	YNL241C	-processed-gene-7.101-mRNA-1_1&gene=snap_masked-gi|1002316349|dbj|BCGN01000004.1|-processed-gene-7.101&CDS=1-1338
2872	OG0002872	YNL242W	-processed-gene-4.15-mRNA-1_1&gene=snap_masked-gi|1002316347|dbj|BCGN01000006.1|-processed-gene-4.15&CDS=1-5469
2873	OG0002873	YNL243W	-processed-gene-18.49-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-18.49&CDS=1-3210
2874	OG0002874	YNL244C	-snap-gene-18.73-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-18.73&CDS=1-327
2875	OG0002875	YNL245C	-processed-gene-18.61-mRNA-1_1&gene=snap_masked-gi|1002316350|dbj|BCGN01000003.1|-processed-gene-18.61&CDS=1-1110
2876	OG0002876	YNL246W	-snap-gene-18.71-mRNA-1_1&gene=maker-gi|1002316350|dbj|BCGN01000003.1|-snap-gene-18.71&CDS=1-846
2877	OG0002877	YNL247W	-processed-gene-2.28-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-2.28&CDS=1-2217
2878	OG0002878	YNL248C	-processed-gene-2.12-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-2.12&CDS=1-1239
2879	OG0002879	YNL250W	-processed-gene-2.10-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-2.10&CDS=1-3993
2880	OG0002880	YNL251C	-snap-gene-2.78-mRNA-1_1&gene=maker-gi|1002316344|dbj|BCGN01000009.1|-snap-gene-2.78&CDS=1-2055
2881	OG0002881	YNL252C	-processed-gene-2.9-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-2.9&CDS=1-930
2882	OG0002882	YNL256W	-processed-gene-2.7-mRNA-1_1&gene=snap_masked-gi|1002316344|dbj|BCGN01000009.1|-processed-gene-2.7&CDS=1-2502
2883	OG0002883	YNL258C	-processed-gene-23.81-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-23.81&CDS=1-2529
2884	OG0002884	YNL259C	-snap-gene-23.130-mRNA-1_1&gene=maker-gi|1002316352|dbj|BCGN01000001.1|-snap-gene-23.130&CDS=1-222
2885	OG0002885	YNL260C	-processed-gene-23.21-mRNA-1_1&gene=genemark-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-23.21&CDS=1-495
2886	OG0002886	YNL261W	-processed-gene-23.84-mRNA-1_1&gene=snap_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-23.84&CDS=1-1521
2887	OG0002887	YNL262W	-processed-gene-23.157-mRNA-1_1&gene=augustus_masked-gi|1002316352|dbj|BCGN01000001.1|-processed-gene-23.157&CDS=1-6897
2888	OG0002888	YNL263C	-snap-gene-23.129-mRNA-1_1&gene=maker-gi|1002316352|dbj|BCGN01000001.1|-snap-gene-23.129&CDS=1-975
2889	OG0002889	YNL265C	-snap-gene-22.32-mRNA-1_1&gene=maker-gi|1002316352|dbj|BCGN01000001.1|-snap-gene-22.32&CDS=1-924
2890	OG0002890	YNL267W	-processed-gene-5.64-mRNA-1_1&gene=snap_masked-gi|1002316351|dbj|BCGN01000002.1|-processed-gene-5.64&CDS=1-3486
2891	OG0002891	YNL268W	-processed-gene-1.11-mRNA-1_1&gene=snap_masked-gi|1002316348|dbj|BCGN01000005.1|-processed-gene-1.11&CDS=1-1671
